UNITID,LPBOOKSP,LPMEDIAP,LPSERIAP,LEBOOKSP,LEDATABP,LEMEDIAP,LESERIAP,LSALWAGP,LFRNGBNP,LEXMSBBP,LEXMSCSP,LEXMSOTP,LEXOMTLP,LEXPTOTF,LTOTLFTE,LLIBRFTE,LPROFFTE,LPAIDFTE,LSTUDFTE
170976,48,7,2,36,0,3,4,41,13,9,23,1,12,1721,558.00,215.00,0.00,308.00,35.00
171100,51,2,0,40,0,3,3,37,0,19,38,1,5,948,264.00,88.00,142.00,0.00,34.00
171128,48,1,2,38,0,0,11,23,9,0,61,1,5,788,26.00,9.00,8.00,6.00,3.00
171137,12,0,0,78,0,0,10,61,0,5,27,1,7,405,27.80,14.00,9.50,0.00,4.30
171146,6,0,0,87,0,0,7,42,12,1,44,0,0,369,15.00,9.00,3.00,0.00,3.00
171155,88,12,0,0,0,0,0,46,29,0,19,3,2,112,9.00,2.00,0.00,0.00,7.00
171225,2,0,0,68,0,23,6,44,19,3,33,0,2,447,5.00,2.00,0.00,3.00,0.00
171234,99,1,0,0,0,0,0,54,31,2,8,5,0,215,2.21,0.63,1.25,0.33,0.00
171304,13,1,0,77,0,0,10,44,32,4,16,0,4,243,4.00,2.00,2.00,0.00,0.00
171395,2,0,0,85,0,5,7,50,0,11,36,1,3,371,4.00,1.00,0.00,2.00,1.00
171456,27,1,0,53,0,8,10,28,14,1,22,27,9,599,21.71,6.75,1.40,8.10,5.46
171483,5,0,0,83,0,0,12,49,27,3,10,1,9,298,6.35,3.60,0.00,1.75,1.00
171492,98,1,0,0,0,0,0,26,11,3,61,0,0,178,12.00,1.00,1.00,1.00,9.00
171535,36,1,0,51,0,11,1,77,0,6,12,0,5,274,33.00,15.00,2.00,15.00,1.00
171571,27,6,0,41,0,19,6,36,13,1,44,1,5,566,56.00,15.00,11.00,16.00,14.00
171599,100,0,0,0,0,0,0,,,,,,,,18.00,1.00,0.00,0.00,17.00
171881,4,0,0,58,0,3,35,41,4,4,16,18,17,2090,2.50,1.00,0.50,0.00,1.00
172033,86,1,0,13,0,0,0,43,23,3,23,1,7,2407,4.29,2.00,0.00,2.00,0.29
172051,26,1,0,45,0,16,12,51,0,2,38,0,9,324,23.00,9.00,1.00,7.00,6.00
172200,14,0,0,85,0,0,0,50,19,3,26,0,2,122,6.73,2.50,0.73,1.50,2.00
172264,13,0,0,73,0,0,14,48,0,1,36,0,15,195,13.50,1.00,2.00,0.50,10.00
172291,4,0,0,83,0,6,8,40,24,3,28,0,5,398,9.00,3.00,1.00,4.00,1.00
172307,42,4,0,3,0,0,51,50,23,9,14,2,2,258,4.60,2.00,0.00,1.40,1.20
172334,18,1,0,69,0,0,11,54,6,4,20,2,13,267,8.51,2.33,3.15,0.00,3.03
172440,11,0,0,79,0,10,0,71,0,5,18,0,6,353,14.50,1.00,0.00,1.50,12.00
172477,13,5,6,74,0,0,2,32,12,1,38,12,5,3953,18.81,9.40,0.00,7.70,1.71
172608,2,0,0,72,0,8,17,30,11,0,58,0,1,697,2.50,2.00,0.50,0.00,0.00
172617,9,0,0,28,0,8,55,50,25,2,15,0,6,189,16.00,7.00,0.00,7.50,1.50
172635,9,0,0,71,0,6,14,52,26,2,6,0,14,247,11.25,4.00,7.25,0.00,0.00
172644,37,5,1,50,0,3,4,30,0,15,44,1,10,812,146.00,30.00,18.00,49.00,49.00
172671,83,7,0,10,0,0,0,51,33,5,9,1,1,396,6.50,1.00,1.50,0.00,4.00
172699,42,4,1,40,0,9,5,30,15,1,41,1,12,782,64.40,20.00,3.00,30.10,11.30
172705,9,0,0,63,0,18,9,48,19,8,10,1,15,1378,5.00,2.00,0.00,1.00,2.00
172866,7,0,2,90,0,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
172918,1,0,0,33,0,33,33,35,12,0,22,2,29,89,4.40,1.00,0.00,0.40,3.00
172954,3,0,0,58,0,5,32,47,14,2,6,16,16,116,1.40,0.40,1.00,0.00,0.00
172963,30,1,0,12,0,56,0,46,18,2,17,5,12,125,5.75,3.00,1.25,0.00,1.50
173045,16,1,0,56,0,18,9,52,11,3,26,0,8,390,14.65,7.00,0.00,1.75,5.90
173063,3,0,0,48,0,6,43,56,17,6,21,0,0,99,17.00,1.00,1.00,0.00,15.00
173115,3,1,0,36,0,0,60,,,,,,,,0.04,0.04,0.00,0.00,0.00
173124,54,1,0,24,0,6,15,45,17,2,29,0,7,405,14.00,5.00,0.00,3.00,6.00
173142,14,1,0,26,0,41,19,57,0,7,27,0,10,361,5.00,1.00,2.00,1.00,1.00
173160,21,1,0,56,0,16,6,47,12,8,27,1,5,579,20.42,10.25,4.00,0.00,6.17
173203,12,0,0,72,0,11,5,61,28,0,10,0,1,82,3.60,1.00,0.00,0.60,2.00
173258,32,7,0,48,0,3,9,23,10,10,49,1,7,3035,30.46,15.60,3.72,4.00,7.14
173300,24,2,0,33,0,20,20,42,14,7,33,0,6,796,15.27,5.88,0.00,6.42,2.97
173328,8,0,0,42,0,28,21,44,11,2,28,0,15,328,25.75,8.00,7.00,0.00,10.75
173416,6,0,0,32,0,19,42,55,24,6,13,1,0,166,2.73,1.00,1.65,0.00,0.08
173452,39,7,0,42,0,1,11,50,17,7,14,4,9,527,6.62,4.50,0.00,0.00,2.12
173461,5,0,0,62,0,13,20,64,25,2,9,0,1,141,4.25,2.00,1.00,0.00,1.25
173559,8,1,0,78,0,13,0,61,25,3,11,0,0,118,8.00,1.00,0.00,5.00,2.00
173638,6,0,0,39,0,56,0,57,20,1,12,0,10,169,1.75,1.00,0.75,0.00,0.00
173647,22,1,0,6,0,68,4,45,15,8,27,1,5,870,25.43,6.00,1.71,4.47,13.25
173665,13,1,0,60,0,13,13,45,9,8,29,2,8,612,15.00,8.00,0.00,2.00,5.00
173683,47,2,0,40,0,0,10,,,,,,,,1.00,1.00,0.00,0.00,0.00
173708,2,0,0,69,0,13,15,53,22,2,14,1,8,200,5.00,1.00,4.00,0.00,0.00
173735,25,2,0,50,0,0,21,66,26,1,5,1,0,122,10.75,2.00,1.50,0.00,7.25
173799,9,2,0,63,0,13,13,58,23,7,10,0,1,261,5.74,3.23,1.91,0.00,0.60
173896,55,3,7,28,0,0,7,54,17,10,8,1,10,1503,5.75,2.00,2.50,0.25,1.00
173902,23,2,0,58,0,10,7,49,0,8,31,0,11,1370,26.80,13.00,7.60,0.00,6.20
173911,7,1,1,75,0,13,3,50,18,7,17,4,4,203,10.00,2.00,2.00,0.00,6.00
173920,37,10,0,46,0,1,6,53,0,6,32,0,8,439,52.00,17.00,2.00,22.00,11.00
173957,77,4,8,4,0,0,7,33,3,3,58,0,3,11324,68.64,35.25,5.00,27.14,1.25
174020,6,1,0,66,0,17,10,58,0,7,33,0,3,416,24.00,8.00,2.00,8.00,6.00
174066,46,12,2,32,0,3,4,37,12,10,33,2,6,1053,279.00,94.00,42.00,114.00,29.00
174075,3,0,0,69,0,12,16,48,14,6,27,0,5,235,4.30,2.00,0.00,0.75,1.55
174127,16,1,0,82,0,0,0,81,0,6,2,0,11,443,7.17,2.57,0.00,2.47,2.13
174136,9,0,0,71,0,7,13,58,21,4,16,1,0,278,18.00,4.00,5.00,0.00,9.00
174154,0,0,0,66,0,20,14,,,,,,,,0.00,0.00,0.00,0.00,0.00
174233,17,2,0,63,0,7,11,39,14,3,37,1,5,387,26.00,10.00,2.00,9.00,5.00
174251,12,0,0,76,0,5,7,40,13,3,35,2,7,947,9.60,3.80,0.40,3.00,2.40
174358,41,1,0,39,0,13,6,52,17,4,25,0,2,536,20.42,7.26,1.00,6.50,5.66
174376,13,0,0,85,0,0,1,49,21,1,26,1,2,180,13.00,2.00,0.00,2.00,9.00
174428,8,0,0,35,0,48,9,50,17,8,18,0,7,256,12.58,5.80,0.00,6.00,0.78
174437,44,1,0,20,0,0,34,54,0,11,25,2,8,486,15.00,2.00,1.00,0.00,12.00
174473,11,1,0,13,0,47,27,57,25,4,12,0,2,203,3.85,1.00,0.00,1.50,1.35
174491,10,0,0,71,0,5,13,48,16,4,24,0,8,371,12.10,5.00,0.00,2.60,4.50
174507,13,0,0,1,0,0,84,65,11,1,22,0,1,592,7.45,4.00,0.00,1.45,2.00
174525,99,1,0,0,0,0,0,,,,,,,,1.30,1.00,0.00,0.00,0.30
174570,5,0,0,50,0,1,44,,,,,,,,1.38,0.43,0.00,0.40,0.55
174738,44,1,1,3,0,32,20,50,21,3,23,0,1,231,6.20,2.00,3.00,0.00,1.20
174747,27,1,0,62,0,7,4,48,11,9,26,0,6,855,16.49,5.14,0.74,4.47,6.14
174756,2,0,0,80,0,0,18,55,11,1,4,0,29,89,2.73,1.00,0.10,1.00,0.63
174783,53,8,1,25,0,13,1,50,17,3,18,2,10,437,28.14,9.98,11.29,0.36,6.51
174792,41,1,0,49,0,5,3,46,11,10,27,0,6,812,14.94,4.74,0.68,4.13,5.39
174817,19,1,0,33,0,24,23,45,12,7,31,0,6,449,15.23,9.75,3.48,0.00,2.00
174844,14,1,0,57,0,17,10,39,8,6,39,1,6,1381,30.13,14.83,2.50,5.80,7.00
174862,18,0,0,61,0,9,12,44,11,11,20,0,15,296,5.55,1.00,1.00,1.00,2.55
174899,79,9,0,12,0,0,0,47,0,3,17,1,32,311,11.87,6.00,0.00,1.00,4.87
174914,15,6,0,58,0,12,8,40,12,5,37,1,5,797,52.04,25.00,2.00,11.26,13.78
175005,13,0,0,52,0,20,14,47,9,5,32,0,7,526,19.80,10.80,1.00,0.00,8.00
175014,0,0,0,72,0,14,15,34,0,1,60,4,0,115,3.10,2.17,0.00,0.00,0.93
175041,4,0,0,80,0,7,9,70,23,1,0,0,5,111,10.00,2.00,2.00,0.00,6.00
175078,46,3,1,20,0,12,19,56,22,3,17,0,3,333,9.67,4.00,0.00,4.33,1.34
175139,69,1,1,9,0,0,20,54,6,8,10,0,21,752,1.00,1.00,0.00,0.00,0.00
175227,4,0,0,85,0,11,0,61,10,4,20,2,3,155,3.00,2.00,0.00,0.00,1.00
175236,28,1,0,69,0,2,0,46,19,0,9,13,12,118,9.00,1.00,0.00,1.00,7.00
175263,7,0,0,1,0,0,91,,,,,,,,3.00,0.00,1.00,0.00,2.00
175272,39,3,1,33,0,11,14,44,0,3,46,0,7,289,14.20,7.00,0.00,4.00,3.20
175281,30,43,1,14,0,0,11,39,13,4,35,0,9,1064,9.25,7.00,0.25,0.00,2.00
175315,10,0,0,59,0,24,7,62,18,3,15,0,2,175,9.50,4.00,0.00,5.00,0.50
175342,23,55,0,6,0,0,16,51,18,2,12,11,7,393,45.00,4.00,9.00,0.00,32.00
175421,13,1,0,38,0,19,30,35,0,4,53,6,2,161,13.00,5.00,0.00,0.00,8.00
175430,35,1,1,63,0,0,0,53,12,4,1,29,1,270,2.00,2.00,0.00,0.00,0.00
175519,10,0,0,66,0,10,14,50,18,2,14,1,16,230,3.00,2.00,1.00,0.00,0.00
175573,5,0,0,80,0,6,8,61,23,1,7,0,7,283,9.00,3.00,0.00,5.00,1.00
175616,61,4,0,14,0,17,5,52,17,0,26,1,5,752,25.10,10.00,0.00,9.60,5.50
175643,7,0,0,69,0,12,13,89,0,1,7,0,2,144,5.40,2.25,0.00,1.00,2.15
175652,9,0,0,73,0,12,5,55,17,6,14,0,9,126,5.00,2.00,0.00,2.00,1.00
175786,15,1,0,64,0,9,11,59,21,6,7,0,8,198,24.00,11.00,0.00,13.00,0.00
175810,4,1,0,95,0,0,0,52,19,8,9,0,13,140,36.00,4.00,3.00,1.00,28.00
175829,9,0,0,91,0,0,0,62,22,3,9,0,4,181,14.00,4.00,0.00,6.00,4.00
175856,32,0,1,45,0,0,21,46,17,0,37,0,0,176,20.00,6.00,5.00,0.00,9.00
175883,13,0,0,61,0,11,15,52,16,4,4,0,23,75,3.00,2.00,0.00,0.00,1.00
175935,7,0,0,67,0,12,14,48,30,0,21,0,0,95,9.15,2.15,0.00,3.00,4.00
175980,20,1,2,27,0,0,51,44,0,1,41,0,13,711,15.00,5.00,0.00,0.00,10.00
176008,4,0,0,77,0,8,11,68,17,1,6,0,9,244,7.00,4.00,0.00,1.00,2.00
176017,27,10,1,46,0,13,4,25,8,3,55,1,8,792,82.00,41.00,24.00,8.00,9.00
176035,81,1,1,15,0,0,2,55,20,2,16,0,7,503,18.25,7.75,1.00,7.00,2.50
176044,53,1,0,30,0,0,16,40,16,13,12,14,5,540,23.00,7.00,1.00,9.00,6.00
176053,32,1,0,44,0,16,7,40,8,5,41,4,2,288,16.69,5.60,0.00,5.80,5.29
176071,16,2,0,68,0,9,6,60,18,6,4,9,2,214,18.00,9.15,2.00,5.50,1.35
176080,71,5,0,16,0,1,7,40,0,1,57,0,3,574,153.50,30.50,22.00,41.50,59.50
176169,5,0,0,76,0,8,11,70,17,5,2,0,5,162,8.38,4.00,0.00,1.00,3.38
176178,14,1,0,51,0,11,24,59,18,8,9,0,6,222,16.33,7.00,1.00,5.58,2.75
176239,5,0,0,54,0,32,8,58,22,0,8,0,12,207,21.95,6.00,2.00,13.00,0.95
176318,100,0,0,0,0,0,0,67,14,3,11,2,2,496,8.00,2.00,3.00,0.00,3.00
176336,55,0,45,0,0,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
176354,73,0,0,27,0,0,0,43,14,1,8,13,21,197,2.83,2.00,0.00,0.00,0.83
176372,39,11,1,42,0,0,6,40,14,2,37,0,7,496,103.00,20.00,5.00,34.00,44.00
176406,31,1,23,11,0,0,34,68,15,7,9,1,1,387,4.00,1.00,3.00,0.00,0.00
176451,99,0,0,1,0,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
176479,12,0,0,49,0,36,4,30,9,7,46,0,8,310,11.22,7.00,0.00,2.00,2.22
176600,100,0,0,0,0,0,0,,,,,,,,,,,,
176628,7,0,0,50,0,6,37,38,11,0,39,0,11,323,11.00,2.00,2.00,2.00,5.00
176664,8,0,0,86,0,0,6,49,16,5,2,11,16,581,3.60,1.45,0.00,0.65,1.50
176770,0,0,0,5,0,0,95,,,,,,,,,,,,
176789,95,1,0,5,0,0,0,45,1,12,14,0,28,484,2.79,1.00,0.00,1.04,0.75
176910,20,3,0,77,0,0,0,71,7,4,10,2,6,1530,5.07,3.00,0.00,1.30,0.77
176947,12,0,0,69,0,9,10,56,0,2,29,12,2,115,4.00,1.50,1.00,0.00,1.50
176965,23,1,0,45,0,23,8,39,13,2,32,8,6,279,27.00,9.00,3.00,8.00,7.00
177038,68,2,0,0,0,0,29,40,14,2,40,0,4,560,3.00,2.00,0.00,1.00,0.00
177065,9,0,0,46,0,34,11,40,9,2,35,0,14,170,10.70,5.00,1.70,0.00,4.00
177083,22,2,0,75,0,0,1,53,13,4,10,1,19,9076,4.00,2.00,1.00,0.00,1.00
177092,42,4,6,49,0,0,0,49,20,16,12,1,2,2503,12.50,5.00,0.00,2.50,5.00
177117,10,1,0,52,0,38,0,59,0,8,24,1,7,1056,20.00,1.00,5.00,0.00,14.00
177126,57,2,1,29,0,0,10,62,16,7,6,0,9,1211,7.28,4.15,0.88,0.50,1.75
177135,12,0,0,79,0,9,0,51,12,5,22,0,11,149,6.00,3.00,0.00,1.00,2.00
177144,11,0,0,54,0,22,12,53,4,1,40,1,2,296,6.15,1.00,2.00,0.00,3.15
177214,26,0,0,74,0,0,0,46,13,1,28,12,0,329,5.10,3.00,0.00,0.00,2.10
177250,7,1,0,89,0,3,0,49,19,6,15,1,10,181,4.00,2.00,0.00,1.50,0.50
177278,98,1,2,0,0,0,0,,,,,,,,0.25,0.25,0.00,0.00,0.00
177302,0,0,0,0,100,0,0,,,,,,,,,,,,
177339,42,2,0,48,0,7,0,48,0,2,39,0,10,343,11.50,2.00,1.00,3.00,5.50
177418,15,1,0,64,0,2,19,56,5,4,18,0,17,596,8.00,4.00,0.00,3.00,1.00
177472,7,1,0,67,0,10,14,43,11,5,32,0,9,87,11.40,3.40,1.00,5.00,2.00
177542,22,1,0,67,0,10,0,50,10,1,25,0,13,499,6.40,1.00,0.00,3.00,2.40
177551,0,0,0,100,0,0,0,49,21,0,26,2,2,280,5.00,2.00,1.00,0.00,2.00
177676,13,0,0,59,0,22,6,52,19,5,12,2,10,275,8.00,4.00,0.00,3.00,1.00
177719,1,0,0,98,0,1,0,24,5,2,66,3,0,758,3.75,2.00,0.00,1.75,0.00
177746,11,3,0,86,0,0,0,81,0,2,6,0,11,364,5.50,2.00,0.00,2.00,1.50
177816,21,1,0,78,0,0,0,48,14,9,21,6,3,5389,4.00,2.00,1.00,0.00,1.00
177834,3,0,0,86,0,4,7,20,8,3,67,0,2,730,22.50,7.00,0.00,4.50,11.00
177940,16,1,0,45,0,17,21,51,22,0,24,0,2,396,19.00,4.00,4.00,0.00,11.00
177968,18,0,0,71,0,11,0,47,0,4,43,1,5,247,20.00,7.00,3.00,0.00,10.00
177977,5,1,0,74,0,21,0,62,11,1,16,9,1,96,3.66,1.00,1.00,0.72,0.94
177986,7,0,0,30,0,17,46,51,9,6,30,2,3,352,10.50,3.00,0.00,5.00,2.50
177995,22,1,0,77,0,0,0,62,18,4,11,0,4,237,27.15,12.00,7.80,7.35,0.00
178059,0,0,0,5,0,93,1,24,0,1,57,8,10,129,9.00,2.00,2.00,0.00,5.00
178183,0,0,44,0,56,0,0,,,,,,,,2.00,0.00,2.00,0.00,0.00
178208,14,1,0,86,0,0,0,47,13,4,22,0,13,290,5.09,2.00,0.00,1.14,1.95
178217,87,13,0,0,0,0,0,47,13,6,25,5,3,79,5.00,1.00,0.00,4.00,0.00
178244,7,0,0,91,0,0,1,33,0,1,53,1,12,160,8.46,2.00,1.00,1.23,4.23
178341,12,4,0,68,0,6,10,40,16,3,15,1,25,303,12.54,3.00,1.00,4.87,3.67
178369,7,0,0,75,0,6,11,52,0,4,31,4,10,292,34.00,2.00,3.00,2.00,27.00
178387,29,2,0,53,0,6,11,40,15,1,40,0,5,417,14.00,7.00,0.00,3.00,4.00
178396,46,10,2,36,0,1,4,29,11,3,39,1,17,696,138.00,39.00,6.00,67.00,26.00
178402,23,19,0,49,0,4,4,52,20,1,23,1,3,659,86.00,28.00,4.00,35.50,18.50
178411,32,8,1,48,0,3,7,27,12,0,50,9,2,354,18.00,5.00,0.00,8.00,5.00
178420,54,0,2,40,0,0,4,37,15,7,35,1,4,506,39.00,17.00,1.00,9.50,11.50
178448,6,0,0,94,0,0,0,53,10,1,33,0,3,97,10.50,1.00,0.00,4.00,5.50
178518,11,3,0,85,0,0,0,44,8,20,15,9,4,1901,3.00,1.00,0.00,0.00,2.00
178615,31,20,0,27,0,11,10,38,16,5,30,0,11,780,25.48,8.00,1.00,11.00,5.48
178624,17,0,0,45,0,32,6,42,21,3,26,2,6,253,16.66,5.00,2.00,6.00,3.66
178679,15,2,1,83,0,0,0,48,16,33,1,0,3,617,14.00,1.00,0.00,1.00,12.00
178697,13,0,0,87,0,0,0,36,12,10,27,9,6,304,23.00,2.00,0.00,1.00,20.00
178721,2,0,0,63,0,16,20,29,5,1,40,2,22,141,5.40,2.00,0.00,2.50,0.90
178767,100,0,0,0,0,0,0,,,,,,,,,,,,
178891,92,7,1,0,0,0,0,,,,,,,,4.00,0.00,1.00,0.00,3.00
178989,15,0,0,68,0,0,17,45,11,2,30,0,11,0,0.00,0.00,0.00,0.00,0.00
179043,15,0,0,68,0,0,17,45,11,2,30,0,11,310,8.85,6.00,0.00,2.25,0.60
179159,56,0,2,31,0,4,7,30,9,4,50,4,2,1018,69.40,27.51,1.00,30.21,10.68
179265,4,0,0,83,0,0,12,38,0,1,56,1,3,1062,9.16,4.00,0.00,0.00,5.16
179308,23,2,0,24,0,28,24,60,17,6,13,0,5,308,33.75,14.00,3.00,16.50,0.25
179317,1,0,0,97,0,0,2,,,,,,,,1.50,0.50,0.00,0.50,0.50
179326,19,1,0,64,0,7,10,39,11,2,41,0,6,536,11.09,4.00,0.50,3.72,2.87
179344,11,1,0,65,0,20,3,63,23,4,9,1,1,250,4.17,2.00,0.00,1.50,0.67
179539,10,0,0,78,0,12,0,39,15,1,29,14,2,89,2.68,2.00,0.00,0.00,0.68
179548,14,1,0,68,0,9,8,56,0,1,27,1,15,514,4.50,3.00,0.50,0.00,1.00
179557,49,2,1,3,0,32,14,32,13,25,24,2,5,486,38.25,9.00,9.00,10.25,10.00
179566,43,19,0,23,0,9,5,38,13,1,33,0,14,410,56.50,12.00,9.00,24.00,11.50
179645,6,0,0,94,0,0,0,31,7,5,42,2,13,122,3.00,0.00,0.00,2.00,1.00
179715,4,0,0,84,0,12,0,57,21,3,18,1,0,204,6.00,3.00,1.00,0.00,2.00
179812,44,16,10,14,0,2,13,28,10,0,61,0,0,948,10.38,3.35,1.00,1.34,4.69
179867,39,10,1,44,0,1,4,27,8,6,32,1,26,2403,197.00,89.00,28.00,69.00,11.00
179894,24,4,0,37,0,23,12,38,10,1,45,1,6,507,20.69,10.00,0.00,8.57,2.12
179946,6,1,0,65,0,20,8,57,0,1,41,0,1,417,6.00,2.00,0.00,2.00,2.00
179955,8,0,0,68,0,6,18,31,0,1,66,0,2,422,4.00,2.00,0.00,0.00,2.00
179964,13,4,0,62,0,7,14,50,10,4,28,0,9,372,7.13,2.75,0.00,3.00,1.38
180054,2,0,0,98,0,0,0,29,4,43,3,16,5,2086,4.50,1.00,3.00,0.00,0.50
180081,6,1,0,75,0,12,6,36,17,1,39,0,7,283,1.26,0.45,0.08,0.60,0.14
180106,7,0,0,79,0,10,4,49,10,1,31,2,8,474,6.96,3.93,0.63,0.00,2.40
180151,6,0,0,85,0,0,8,,,,,,,,1.00,1.00,0.00,0.00,0.00
180160,4,1,1,77,0,2,15,59,24,15,0,0,2,1146,3.00,3.00,0.00,0.00,0.00
180179,16,0,0,63,0,9,12,58,0,3,32,1,6,254,11.00,5.00,0.00,4.00,2.00
180197,4,1,0,67,0,1,27,51,21,3,15,1,10,227,3.72,1.00,2.00,0.48,0.24
180203,98,2,0,0,0,0,0,,,,,,,,1.00,0.00,0.00,1.00,0.00
180212,3,0,0,89,0,7,1,52,9,4,2,13,20,361,2.50,1.00,0.00,1.50,0.00
180249,2,0,0,68,0,23,6,58,23,0,14,1,4,388,5.00,1.00,1.00,1.00,2.00
180258,9,0,0,71,0,0,20,38,8,11,25,0,18,216,3.50,1.00,0.00,1.00,1.50
180276,1,0,0,78,0,1,21,53,26,3,17,0,1,344,2.70,2.00,0.60,0.00,0.10
180328,63,11,5,21,0,0,0,68,17,0,0,13,3,1769,8.00,4.00,3.00,0.00,1.00
180373,3,0,0,97,0,0,0,,,,,,,,1.50,1.00,0.00,0.50,0.00
180416,6,1,0,75,0,12,6,36,17,1,39,0,7,420,7.16,2.55,0.42,3.40,0.78
180461,19,0,1,67,0,7,6,34,0,2,58,2,4,614,59.23,21.00,23.00,5.00,10.23
180489,38,16,2,36,0,1,7,34,13,1,44,0,7,757,47.53,9.00,3.00,25.77,9.76
180522,15,0,1,54,0,14,16,71,0,3,13,0,12,402,7.00,2.00,1.00,1.00,3.00
180595,10,0,0,61,0,16,12,41,13,9,29,4,5,293,6.40,1.75,1.00,0.00,3.65
180647,15,1,0,84,0,0,0,63,25,4,8,0,0,442,4.00,2.00,1.00,1.00,0.00
180692,8,0,0,91,0,0,0,40,17,10,28,3,3,236,15.00,1.00,2.00,0.00,12.00
180814,8,1,0,67,0,15,9,47,0,4,42,0,6,201,19.50,9.00,3.00,7.00,0.50
180832,5,0,0,94,0,0,0,49,11,0,16,24,0,503,3.00,3.00,0.00,0.00,0.00
180878,5,0,0,14,0,0,81,46,0,2,49,0,3,802,3.30,3.00,0.00,0.00,0.30
180902,11,1,0,88,0,0,0,54,25,5,14,2,0,171,7.00,2.00,1.00,3.00,1.00
180948,22,0,0,67,0,0,10,45,0,0,53,1,1,291,5.73,2.00,0.00,0.91,2.82
180984,84,3,1,13,0,0,0,56,0,4,33,0,7,215,7.00,3.00,0.00,1.25,2.75
181002,32,2,1,47,0,10,8,32,9,37,18,2,3,726,35.00,17.50,2.00,12.00,3.50
181020,8,1,0,75,0,9,7,51,0,3,35,1,10,328,7.98,3.00,0.00,2.00,2.98
181127,30,3,0,41,0,17,9,38,20,1,36,1,5,280,3.20,1.00,0.00,2.00,0.20
181145,95,0,5,0,0,0,0,,,,,,,,,,,,
181215,16,4,0,64,0,10,7,47,13,2,27,2,9,575,25.90,7.00,7.00,7.75,4.15
181297,3,0,0,0,0,0,97,35,8,0,58,0,0,395,5.00,3.00,0.00,0.00,2.00
181303,13,3,0,50,0,34,0,52,13,8,23,2,2,182,14.00,3.00,1.00,10.00,0.00
181312,29,1,0,32,0,17,21,46,19,1,11,1,22,428,7.36,2.00,0.50,4.45,0.41
181330,13,0,0,76,0,0,10,35,0,1,58,2,4,104,1.00,1.00,0.00,0.00,0.00
181394,25,3,0,52,0,12,7,39,0,1,55,4,1,452,66.00,14.00,11.00,13.00,28.00
181419,97,3,0,0,0,0,0,,,,,,,,1.50,1.00,0.00,0.00,0.50
181428,18,0,0,55,0,0,26,37,10,0,38,0,15,1496,27.03,16.82,1.00,8.79,0.42
181446,16,1,0,67,0,10,5,43,0,3,44,1,8,269,10.00,3.00,2.00,0.00,5.00
181464,44,11,3,39,0,1,3,41,0,5,44,0,11,805,152.00,40.00,44.00,34.00,34.00
181491,6,0,0,0,0,94,0,42,12,3,39,1,2,73,1.75,1.00,0.50,0.00,0.25
181534,10,1,0,77,0,0,11,53,0,3,32,0,12,212,5.19,1.00,0.00,1.50,2.69
181543,98,1,0,1,0,0,0,,,,,,,,2.00,0.00,0.00,1.00,1.00
181604,20,1,0,35,0,27,17,44,0,3,49,2,3,364,18.50,2.50,1.00,0.00,15.00
181640,13,1,0,40,0,46,0,54,16,5,25,0,0,188,12.11,8.00,1.00,0.00,3.11
181738,16,0,0,69,0,5,9,29,14,2,52,0,3,563,16.00,2.00,1.00,0.00,13.00
181765,44,11,3,39,0,1,3,,,,,,,,3.00,1.00,0.00,0.00,2.00
181783,29,6,0,55,0,0,10,58,20,4,15,0,3,300,19.00,6.00,1.00,5.00,7.00
181817,3,0,0,81,0,10,6,33,20,6,30,7,4,346,4.13,1.00,1.00,0.60,1.53
181853,6,0,0,94,0,0,0,45,12,0,36,1,5,195,3.76,2.00,0.00,0.00,1.76
181941,4,0,0,2,0,0,93,,,,,,,,3.00,0.00,0.00,0.00,3.00
182005,8,0,0,46,0,36,9,50,17,6,24,1,3,194,40.36,15.00,2.00,14.00,9.36
182148,0,0,0,50,0,7,43,,,,,,,,1.00,1.00,0.00,0.00,0.00
182281,28,5,0,56,0,6,5,39,11,7,38,1,5,773,158.51,52.00,36.00,33.00,37.51
182290,27,9,1,44,0,12,6,36,12,4,35,2,11,895,122.21,25.10,25.31,40.83,30.97
182306,6,0,0,51,0,34,9,54,20,0,25,0,2,95,4.00,1.00,0.00,1.00,2.00
182500,2,0,0,25,0,0,73,57,21,5,11,2,3,163,10.89,2.28,1.00,5.80,1.81
182564,6,0,0,86,0,0,7,59,18,0,19,2,1,203,13.50,1.00,1.00,9.00,2.50
182634,26,1,0,62,0,11,0,47,0,1,25,15,12,526,27.40,4.20,4.20,0.00,19.00
182670,38,3,1,51,0,2,5,32,11,5,40,1,10,3797,152.85,56.00,23.00,62.00,11.85
182795,22,3,0,59,0,0,16,47,11,4,27,11,0,451,20.75,4.50,2.25,0.00,14.00
182829,10,0,1,12,0,0,77,45,16,8,23,0,8,1652,7.50,4.00,0.00,0.50,3.00
182917,82,1,0,17,0,0,0,,,,,,,,6.00,1.00,1.00,0.00,4.00
182980,28,1,0,71,0,0,0,60,0,3,30,7,0,148,12.00,3.00,2.00,0.00,7.00
183026,8,0,0,60,0,12,20,33,10,4,52,0,2,56,30.00,7.00,8.00,11.00,4.00
