UNITID,GRCOHRT,UGENTERN,PGRCOHRT,RRFTCT,RRFTEX,RRFTIN,RRFTCTA,RET_NMF,RET_PCF,RRPTCT,RRPTEX,RRPTIN,RRPTCTA,RET_NMP,RET_PCP,STUFACR
123341,1419,4538,31,1815,0,0,1815,1186,65,779,0,0,779,319,41,23
123350,,,,34,0,0,34,30,88,7,0,0,7,6,86,13
123457,119,266,45,92,0,0,92,59,64,3,0,0,3,2,67,13
123484,137,448,31,80,0,0,80,44,55,53,0,0,53,17,32,16
123493,,,,22,0,0,22,19,86,,,,,,,12
123509,309,2911,11,0,0,0,0,0,,0,0,0,0,0,,22
123527,646,2732,24,937,0,0,937,546,58,705,0,0,705,259,37,19
123554,415,553,75,468,0,0,468,413,88,,,,,,,9
123563,661,2068,32,0,0,0,0,0,,0,0,0,0,0,,24
123572,803,1731,46,877,0,0,877,729,83,36,0,0,36,16,44,20
123642,,,,4,0,0,4,3,75,0,0,0,0,0,,15
123651,494,643,77,551,0,0,551,414,75,4,0,0,4,1,25,17
123679,,,,118,0,0,118,101,86,23,0,0,23,20,87,17
123800,1577,4246,37,1496,0,0,1496,1043,70,1060,0,0,1060,432,41,22
123952,30,66,45,27,0,0,27,25,93,,,,,,,15
123961,3664,5150,71,3436,0,0,3436,3310,96,23,0,0,23,19,83,9
124113,216,1639,13,279,0,0,279,188,67,371,0,0,371,45,12,23
124292,131,150,87,123,1,0,122,108,89,,,,,,,11
124487,,,,0,0,0,0,0,,2,0,0,2,2,100,10
124681,,,,219,0,0,219,152,69,,,,,,,25
124706,,,,161,0,0,161,106,66,,,,,,,22
124937,,,,125,0,0,125,87,70,23,0,0,23,19,83,25
125028,1045,3393,31,1046,0,0,1046,786,75,803,0,0,803,300,37,24
125082,,,,11,0,0,11,10,91,,,,,,,20
125091,810,3293,25,570,0,0,570,381,67,681,0,0,681,304,45,28
125170,181,2273,8,212,0,0,212,141,67,430,0,0,430,147,34,24
125231,1,1732,0,4,0,0,4,1,25,151,0,0,151,39,26,14
125310,,,,4,0,0,4,4,100,,,,,,,15
125462,136,1678,8,118,0,0,118,72,61,273,0,0,273,81,30,25
125471,338,4049,8,0,0,0,0,0,,0,0,0,0,0,,24
125499,623,2267,27,674,0,0,674,516,77,421,0,0,421,205,49,17
125532,,,,194,0,0,194,129,66,,,,,,,24
125727,331,386,86,307,0,0,307,261,85,,,,,,,10
125763,275,350,79,239,0,0,239,196,82,0,0,0,0,0,,11
125897,115,225,51,138,0,0,138,103,75,2,0,0,2,0,0,8
126076,56,70,80,51,0,0,51,45,88,,,,,,,18
126119,311,1635,19,529,0,0,529,199,38,343,0,0,343,132,38,22
126164,,,,18,0,0,18,13,72,,,,,,,15
126182,295,667,44,317,3,0,314,186,59,22,0,0,22,4,18,11
126207,455,4484,10,450,0,0,450,259,58,440,0,0,440,189,43,17
126289,493,2290,22,0,0,0,0,0,,0,0,0,0,0,,22
126359,52,75,69,79,0,0,79,29,37,,,,,,,24
126562,1540,3261,47,1251,1,0,1250,935,75,132,0,0,132,74,56,17
126580,1331,3259,41,1229,0,0,1229,819,67,76,0,0,76,33,43,16
126605,,,,35,0,0,35,22,63,,,,,,,13
126614,6648,8432,79,6230,0,0,6230,5444,87,90,0,0,90,59,66,18
126669,488,2994,16,384,0,0,384,316,82,135,0,0,135,42,31,15
126678,619,650,95,538,0,0,538,517,96,0,0,0,0,0,,9
126687,,,,64,0,0,64,36,56,,,,,,,17
126711,280,1043,27,43,0,0,43,15,35,21,0,0,21,6,29,13
126748,121,669,18,121,0,0,121,56,46,20,0,0,20,6,30,14
126775,1448,1606,90,1158,0,0,1158,1053,91,5,0,0,5,5,100,16
126784,,,,14,0,0,14,11,79,,,,,,,10
126818,4566,7016,65,4190,0,0,4190,3588,86,265,0,0,265,173,65,17
126827,885,3670,24,865,0,0,865,381,44,569,0,0,569,150,26,30
126863,260,1142,23,274,0,0,274,156,57,400,0,0,400,159,40,16
126915,,,,57,0,0,57,52,91,20,0,0,20,15,75,10
126942,440,1919,23,0,0,0,0,0,,0,0,0,0,0,,19
126951,,,,459,0,0,459,354,77,,,,,,,35
127060,1600,1940,82,1367,0,0,1367,1149,84,8,0,0,8,5,63,10
127158,,,,682,0,0,682,623,91,1486,0,0,1486,1308,88,11
127185,916,1238,74,797,1,0,796,432,54,16,0,0,16,6,38,14
127200,925,7878,12,0,0,0,0,0,,0,0,0,0,0,,18
127316,,,,2,0,0,2,1,50,35,0,0,35,5,14,12
127389,168,383,44,153,8,0,145,84,58,20,4,0,16,4,25,15
127556,1734,2370,73,1211,1,0,1210,872,72,38,0,0,38,13,34,18
127565,1519,3847,39,1675,214,0,1461,918,63,529,166,0,363,161,44,19
127617,45,193,23,0,0,0,0,0,,0,0,0,0,0,,12
127653,27,121,22,26,0,0,26,14,54,2,0,0,2,1,50,9
127714,,,,0,0,0,0,0,,2,0,0,2,1,50,5
127732,347,508,68,280,0,0,280,184,66,32,0,0,32,7,22,17
127741,1249,1883,66,1338,0,0,1338,925,69,20,0,0,20,7,35,14
127778,174,356,49,177,0,0,177,90,51,25,0,0,25,13,52,18
127820,929,3478,27,0,0,0,0,0,,0,0,0,0,0,,20
127884,225,1081,21,0,0,0,0,0,,0,0,0,0,0,,18
127909,537,1742,31,4,0,0,4,4,100,0,0,0,0,0,,19
127918,436,653,67,481,0,0,481,381,79,,,,,,,10
127945,131,411,32,75,0,0,75,45,60,55,0,0,55,13,24,10
127954,,,,0,0,0,0,0,,,,,,,,15
128106,565,967,58,538,2,0,536,335,63,29,0,0,29,6,21,15
128151,,,,282,0,0,282,189,67,16,0,0,16,16,100,20
128179,,,,75,0,0,75,33,44,,,,,,,22
128188,,,,142,0,0,142,72,51,,,,,,,20
128258,256,458,56,262,2,0,260,164,63,34,1,0,33,15,45,12
128328,1091,1091,100,1132,8,0,1124,1040,93,,,,,,,8
128337,,,,24,0,0,24,18,75,9,0,0,9,6,67,20
128391,455,2004,23,413,0,0,413,304,74,7,1,0,6,4,67,18
128498,187,250,75,176,0,0,176,113,64,1,0,0,1,0,0,14
128577,202,420,48,169,0,0,169,105,62,59,0,0,59,19,32,13
128586,23,24,96,22,0,0,22,15,68,,,,,,,7
128744,235,555,42,310,0,0,310,171,55,0,0,0,0,0,,11
128771,1065,1903,56,1175,1,0,1174,849,72,23,0,0,23,7,30,14
128780,2,461,0,3,0,0,3,2,67,19,0,0,19,11,58,13
128896,,,,18,0,0,18,17,94,,,,,,,17
128902,492,534,92,432,0,0,432,372,86,0,0,0,0,0,,9
129002,,,,44,0,0,44,23,52,34,0,0,34,19,56,15
129020,3649,4382,83,3764,10,0,3754,3440,92,19,0,0,19,8,42,15
129154,85,1067,8,0,0,0,0,0,,0,0,0,0,0,,9
129181,,,,220,0,0,220,147,67,66,0,0,66,52,79,23
129215,783,1402,56,838,9,0,829,639,77,3,0,0,3,2,67,14
129242,1256,1332,94,1115,0,0,1115,994,89,3,0,0,3,1,33,12
129349,,,,22,0,0,22,13,59,0,0,0,0,0,,13
129367,213,916,23,196,0,0,196,110,56,125,0,0,125,39,31,14
129482,,,,52,0,0,52,28,54,,,,,,,15
129525,969,1136,85,966,0,0,966,747,77,10,0,0,10,2,20,8
129534,17,81,21,5,0,0,5,3,60,2,0,0,2,2,100,8
129543,435,1065,41,511,0,0,511,260,51,243,0,0,243,79,33,16
129695,568,1573,36,590,0,0,590,343,58,382,0,0,382,145,38,16
129729,666,1306,51,819,0,0,819,454,55,288,0,0,288,103,36,14
129756,371,690,54,345,0,0,345,195,57,106,0,0,106,31,29,14
129774,108,148,73,105,0,0,105,67,64,0,0,0,0,0,,13
129808,514,883,58,462,0,0,462,237,51,177,0,0,177,66,37,14
129923,,,,112,0,0,112,59,53,79,0,0,79,51,65,13
129932,,,,,,,,,,,,,,,,20
129941,1253,1524,82,1359,0,0,1359,1037,76,4,0,0,4,0,0,16
130004,435,1451,30,528,0,0,528,314,59,269,0,0,269,119,44,18
130040,215,375,57,245,0,0,245,135,55,57,0,0,57,16,28,14
130110,25,148,17,16,0,0,16,10,63,25,0,0,25,12,48,6
130174,,,,267,0,0,267,153,57,148,0,0,148,63,43,15
130183,824,4394,19,322,0,0,322,146,45,754,0,0,754,219,29,21
130217,189,364,52,225,0,0,225,123,55,90,0,0,90,33,37,11
130226,1492,1741,86,1757,0,0,1757,1532,87,,,,,,,12
130253,1841,2072,89,1644,0,0,1644,1409,86,0,0,0,0,0,,14
130314,186,240,78,185,0,0,185,143,77,0,0,0,0,0,,8
130396,652,1749,37,768,0,0,768,434,57,423,0,0,423,154,36,14
130493,1005,1997,50,1051,0,0,1051,752,72,30,0,0,30,7,23,12
130509,,,,95,0,0,95,53,56,73,0,0,73,52,71,11
130590,521,560,93,571,0,0,571,522,91,0,0,0,0,0,,9
130606,481,1133,42,502,0,0,502,314,63,144,0,0,144,58,40,15
130624,285,285,100,261,0,0,261,245,94,,,,,,,7
130697,910,1055,86,720,0,0,720,681,95,,,,,,,8
130776,698,1126,62,731,0,0,731,504,69,57,0,0,57,18,32,11
130794,1786,1799,99,1264,0,0,1264,1242,98,,,,,,,6
130837,,,,,,,,,,,,,,,,6
130873,,,,165,0,0,165,110,67,,,,,,,15
130907,1592,4292,37,0,0,0,0,0,,0,0,0,0,0,,12
130934,925,1315,70,956,0,0,956,718,75,45,0,0,45,11,24,16
130943,4600,5055,91,3711,4,0,3707,3391,91,13,0,0,13,4,31,15
130989,125,196,64,142,2,0,140,115,82,2,0,0,2,0,0,17
131061,,,,32,0,0,32,24,75,10,0,0,10,10,100,14
131113,224,2372,9,179,0,0,179,105,59,279,0,0,279,65,23,12
131159,2365,2777,85,1583,1,0,1582,1431,90,22,0,0,22,17,77,12
131283,691,780,89,625,0,0,625,550,88,5,0,0,5,0,0,11
131399,178,531,34,128,0,0,128,68,53,16,0,0,16,5,31,8
131450,152,235,65,151,0,1,152,121,80,0,0,0,0,0,,6
131469,2563,3318,77,1949,5,0,1944,1764,91,29,0,0,29,23,79,12
131496,1581,1830,86,1550,0,0,1550,1513,98,34,0,0,34,32,94,11
131520,2763,2954,94,2358,0,0,2358,2144,91,2,0,0,2,2,100,13
131803,1,45,2,0,0,0,0,0,,45,0,0,45,14,31,27
131830,,,,2,0,0,2,1,50,,,,,,,7
131876,188,367,51,221,0,0,221,171,77,16,0,0,16,10,63,11
132374,,,,699,0,0,699,436,62,,,,,,,13
132408,23,175,13,24,0,0,24,22,92,1,0,0,1,0,0,9
132471,680,1225,56,636,0,0,636,347,55,9,0,0,9,1,11,15
132602,808,913,88,677,0,0,677,392,58,3,0,0,3,1,33,15
132657,778,939,83,669,1,0,668,510,76,32,0,0,32,8,25,18
132675,,,,21,0,0,21,9,43,13,0,0,13,1,8,6
132693,922,2224,41,0,0,0,0,0,,0,0,0,0,0,,16
132709,2773,6226,45,0,0,0,0,0,,0,0,0,0,0,,28
132842,6,64,9,16,0,0,16,13,81,10,0,0,10,6,60,14
132851,575,1169,49,0,0,0,0,0,,0,0,0,0,0,,18
132879,33,49,67,35,0,0,35,14,40,3,0,0,3,2,67,8
132903,6712,14344,47,7623,3,0,7620,6999,92,412,0,0,412,340,83,30
132976,,,,109,0,0,109,89,82,,,,,,,15
133021,284,431,66,0,0,0,0,0,,0,0,0,0,0,,19
133155,,,,271,0,0,271,218,80,173,0,0,173,165,95,20
133386,1070,2388,45,0,0,0,0,0,,0,0,0,0,0,,17
133465,5,85,6,2,0,0,2,1,50,1,0,0,1,0,0,12
133492,644,710,91,486,0,0,486,392,81,0,0,0,0,0,,12
133508,1822,3551,51,0,0,0,0,0,,0,0,0,0,0,,27
133526,312,390,80,239,0,0,239,135,56,2,0,0,2,0,0,22
133553,1850,2111,88,1468,0,0,1468,1177,80,11,0,0,11,4,36,18
133650,1139,2050,56,997,0,0,997,888,89,43,0,0,43,31,72,14
133669,2508,6906,36,2975,8,0,2967,2382,80,1277,0,0,1277,944,74,21
133702,1111,4262,26,0,0,0,0,0,,0,0,0,0,0,,23
133711,742,939,79,595,0,0,595,419,70,,,,,,,15
133809,192,223,86,165,0,0,165,117,71,0,0,0,0,0,,11
133845,,,,95,0,0,95,55,58,6,0,0,6,4,67,27
133854,,,,97,0,0,97,57,59,,,,,,,27
133863,,,,95,0,0,95,65,68,,,,,,,31
133872,51,262,19,70,0,0,70,38,54,11,0,0,11,4,36,6
133881,752,968,78,672,1,0,671,549,82,6,0,0,6,5,83,14
133942,,,,,,,,,,,,,,,,18
133951,2872,13761,21,2734,1,0,2733,2465,90,1029,1,0,1028,874,85,24
133960,115,262,44,0,0,0,0,0,,0,0,0,0,0,,10
133979,315,460,68,283,0,0,283,145,51,22,0,0,22,14,64,15
133997,,,,93,1,0,92,54,59,,,,,,,11
134024,,,,,,,,,,,,,,,,8
134079,792,919,86,673,1,0,672,532,79,2,0,0,2,2,100,14
134097,7465,9787,76,5916,2,0,5914,5539,94,90,0,0,90,78,87,22
134130,6760,8913,76,6301,0,0,6301,6095,97,32,0,0,32,29,91,17
134228,,,,23,0,0,23,4,17,3,0,0,3,1,33,9
134237,,,,2638,19,0,2619,1989,76,,,,,,,36
134291,,,,369,0,0,369,228,62,11,0,0,11,9,82,26
134307,,,,10,0,0,10,10,100,163,0,0,163,130,80,17
134343,686,986,70,0,0,0,0,0,,0,0,0,0,0,,18
134422,2,7,29,2,0,0,2,1,50,,,,,,,6
134495,2927,6080,48,2780,0,0,2780,1714,62,1303,0,0,1303,678,52,22
134510,18,41,44,21,0,0,21,15,71,3,0,0,3,2,67,10
134529,,,,101,0,0,101,84,83,,,,,,,20
134574,,,,,,,,,,,,,,,,12
134608,1074,2774,39,0,0,0,0,0,,0,0,0,0,0,,25
134714,,,,12,0,0,12,7,58,27,0,0,27,21,78,6
134811,51,459,11,57,0,0,57,30,53,35,0,0,35,12,34,11
134945,631,898,70,674,0,0,674,462,69,8,0,0,8,3,38,13
135081,1506,2603,58,465,0,0,465,337,72,152,0,0,152,50,33,16
135142,,,,3,0,0,3,3,100,71,0,0,71,68,96,20
135160,285,645,44,0,0,0,0,0,,0,0,0,0,0,,14
135179,,,,261,0,0,261,185,71,82,0,0,82,69,84,14
135188,416,953,44,0,0,0,0,0,,0,0,0,0,0,,24
135267,,,,388,0,0,388,315,81,,,,,,,20
135276,,,,335,2,0,333,153,46,37,0,0,37,19,51,20
135294,,,,162,0,0,162,107,66,36,0,0,36,28,78,8
135337,,,,48,0,0,48,27,56,21,0,0,21,14,67,20
135364,,,,0,0,0,0,0,,0,0,0,0,0,,9
135391,1118,2082,54,0,0,0,0,0,,0,0,0,0,0,,21
135407,,,,425,0,0,425,313,74,10,0,0,10,3,30,12
135522,,,,234,1,0,233,23,10,,,,,,,8
135559,,,,,,,,,,,,,,,,9
135610,,,,0,0,0,0,0,,1,0,0,1,0,0,3
135647,,,,104,0,0,104,80,77,97,0,0,97,86,89,15
135717,7040,11063,64,0,0,0,0,0,,0,0,0,0,0,,18
135726,2759,3501,79,2339,2,0,2337,2168,93,19,0,0,19,17,89,13
135735,,,,128,0,0,128,96,75,97,0,0,97,73,75,12
136109,,,,18,0,0,18,13,72,14,0,0,14,13,93,10
136145,88,284,31,0,0,0,0,0,,0,0,0,0,0,,20
136172,2424,4078,59,2613,13,0,2600,2053,79,128,0,0,128,78,61,19
136215,1651,2232,74,1674,0,0,1674,1299,78,15,0,0,15,4,27,17
136233,402,833,48,0,0,0,0,0,,0,0,0,0,0,,23
136303,,,,82,0,0,82,36,44,19,0,0,19,7,37,5
136330,502,1276,39,516,0,0,516,368,71,10,0,0,10,4,40,12
136358,2136,5676,38,0,0,0,0,0,,0,0,0,0,0,,27
136400,1071,1922,56,0,0,0,0,0,,0,0,0,0,0,,26
136473,766,1384,55,0,0,0,0,0,,0,0,0,0,0,,22
136491,,,,108,0,0,108,67,62,79,0,0,79,17,22,9
136516,653,1727,38,0,0,0,0,0,,0,0,0,0,0,,20
136659,,,,62,0,0,62,20,32,4,0,0,4,3,75,18
136765,,,,301,0,0,301,46,15,44,0,0,44,10,23,15
136774,400,463,86,432,4,0,428,356,83,0,0,0,0,0,,12
136826,,,,32,0,0,32,21,66,133,0,0,133,68,51,10
136950,549,632,87,504,0,0,504,420,83,,,,,,,11
137023,,,,303,0,0,303,246,81,6,0,0,6,6,100,8
137032,821,2046,40,714,0,0,714,406,57,12,0,0,12,8,67,16
137078,1612,4400,37,0,0,0,0,0,,0,0,0,0,0,,22
137087,,,,130,0,0,130,82,63,38,0,0,38,19,50,7
137096,1549,4218,37,0,0,0,0,0,,0,0,0,0,0,,20
137120,,,,260,0,0,260,96,37,29,0,0,29,6,21,8
137209,1597,3366,47,0,0,0,0,0,,0,0,0,0,0,,26
137245,,,,536,0,0,536,377,70,,,,,,,12
137272,11,11,100,11,0,0,11,5,45,,,,,,,4
137281,517,1019,51,0,0,0,0,0,,0,0,0,0,0,,18
137315,336,703,48,0,0,0,0,0,,0,0,0,0,0,,17
137351,6096,11301,54,5559,0,0,5559,4976,90,175,0,0,175,115,66,22
137476,532,1983,27,467,0,0,467,263,56,3,0,0,3,1,33,18
137546,637,776,82,859,0,0,859,620,72,0,0,0,0,0,,12
137564,1102,3564,31,971,1,0,970,678,70,59,1,0,58,21,36,26
137591,,,,48,0,0,48,31,65,6,0,0,6,4,67,8
137713,,,,114,0,0,114,52,46,48,0,0,48,12,25,7
137759,2533,4099,62,0,0,0,0,0,,0,0,0,0,0,,24
137777,10,10,100,8,0,0,8,7,88,,,,,,,4
137801,,,,110,0,0,110,81,74,,,,,,,28
137847,3092,3430,90,2062,4,0,2058,1706,83,7,0,0,7,3,43,18
137856,,,,78,1,0,77,70,91,10,0,0,10,8,80,15
137865,,,,62,0,0,62,35,56,0,0,0,0,0,,15
137953,74,119,62,74,0,0,74,40,54,5,0,0,5,4,80,15
137962,34,66,52,32,0,0,32,17,53,3,0,0,3,1,33,12
138187,4266,10530,41,0,0,0,0,0,,0,0,0,0,0,,19
138275,227,330,69,213,0,0,213,98,46,6,0,0,6,2,33,13
138284,,,,156,0,0,156,126,81,136,0,0,136,129,95,10
138293,233,323,72,277,0,0,277,140,51,6,0,0,6,4,67,24
138309,171,1897,9,0,0,0,0,0,,2,0,0,2,0,0,10
138354,1044,2641,40,1025,0,0,1025,858,84,219,0,0,219,140,64,21
138372,,,,130,0,0,130,97,75,128,0,0,128,98,77,14
138479,,,,279,0,0,279,186,67,,,,,,,10
138488,,,,154,0,0,154,21,14,34,0,0,34,8,24,13
138497,,,,159,0,0,159,147,92,,,,,,,9
138558,794,1422,56,548,0,0,548,357,65,48,0,0,48,19,40,19
138600,301,321,94,274,0,0,274,230,84,,,,,,,12
138655,,,,191,0,0,191,110,58,9,0,0,9,2,22,23
138664,,,,14,0,0,14,8,57,,,,,,,12
138682,143,721,20,173,0,0,173,83,48,283,0,0,283,104,37,11
138716,899,1506,60,444,0,0,444,289,65,75,0,0,75,18,24,20
138761,91,132,69,16,0,0,16,9,56,0,0,0,0,0,,7
138813,45,195,23,30,0,0,30,5,17,30,0,0,30,11,37,21
138822,,,,111,0,0,111,84,76,,,,,,,20
138840,195,1276,15,108,0,0,108,65,60,242,0,0,242,109,45,14
138868,145,851,17,146,0,0,146,80,55,6,0,0,6,2,33,12
138901,179,565,32,4,0,0,4,2,50,7,0,0,7,0,0,26
138938,,,,80,0,0,80,55,69,51,0,0,51,33,65,20
138947,1108,1262,88,753,0,0,753,530,70,33,0,0,33,12,36,18
138956,336,1447,23,301,0,0,301,146,49,255,0,0,255,92,36,14
139144,729,763,96,618,0,0,618,524,85,1,0,0,1,1,100,12
139153,2,12,17,8,0,0,8,5,63,1,0,0,1,1,100,6
139199,156,504,31,138,0,0,138,71,51,7,0,0,7,2,29,9
139205,201,548,37,224,1,0,223,102,46,2,0,0,2,1,50,18
139250,468,1073,44,355,0,0,355,202,57,79,0,0,79,31,39,21
139278,433,2429,18,332,0,0,332,168,51,397,0,0,397,189,48,20
139311,589,1931,31,651,0,0,651,426,65,96,0,0,96,43,45,19
139357,148,1026,14,168,0,0,168,75,45,156,0,0,156,57,37,13
139366,1098,1979,55,1183,0,0,1183,722,61,129,0,0,129,42,33,16
139384,252,2444,10,443,0,0,443,249,56,397,0,0,397,174,44,19
139393,250,314,80,196,0,0,196,163,83,8,0,0,8,4,50,11
139463,730,1432,51,473,0,0,473,311,66,95,0,0,95,41,43,18
139506,,,,28,0,0,28,23,82,,,,,,,10
139579,12,83,14,7,0,0,7,4,57,2,0,0,2,1,50,11
139621,552,1008,55,9,0,0,9,6,67,1,0,0,1,0,0,20
139630,242,411,59,212,0,0,212,136,64,1,0,0,1,0,0,15
139658,1494,2231,67,1343,2,0,1341,1272,95,1,0,0,1,1,100,9
139700,656,1787,37,18,0,0,18,13,72,11,0,0,11,5,45,18
139719,667,914,73,706,0,0,706,473,67,44,0,0,44,14,32,21
139746,,,,,,,,,,,,,,,,10
139755,3460,5151,67,3230,0,0,3230,3134,97,26,0,0,26,22,85,21
139764,375,919,41,462,0,0,462,249,54,15,0,0,15,9,60,16
139861,1502,1828,82,1358,0,0,1358,1059,78,5,0,0,5,3,60,16
139931,5413,7790,69,5148,0,0,5148,3708,72,189,0,0,189,93,49,22
139940,5774,7805,74,5254,2,0,5252,3959,75,264,1,0,263,112,43,27
139959,5785,7679,75,5603,0,0,5603,5321,95,43,0,0,43,38,88,17
139968,441,1148,38,112,0,0,112,73,65,21,0,0,21,3,14,18
139986,235,1729,14,251,0,0,251,146,58,489,0,0,489,217,44,17
139995,184,207,89,165,0,0,165,150,91,,,,,,,30
140003,12,16,75,49,0,0,49,25,51,22,0,0,22,10,45,7
140012,268,2779,10,249,0,0,249,131,53,567,0,0,567,273,48,16
140234,129,180,72,174,0,0,174,105,60,1,0,0,1,1,100,9
140243,291,2305,13,260,0,0,260,156,60,336,0,0,336,159,47,15
140252,170,325,52,182,0,0,182,111,61,1,0,0,1,1,100,14
140331,622,3422,18,528,0,0,528,303,57,835,0,0,835,372,45,19
140340,35,106,33,15,0,0,15,7,47,3,0,0,3,3,100,14
140447,947,1617,59,865,2,0,863,742,86,23,0,0,23,13,57,13
140553,619,872,71,523,0,0,523,448,86,12,0,0,12,8,67,12
140678,254,1131,22,188,0,0,188,123,65,146,0,0,146,74,51,13
140696,404,476,85,418,0,0,418,331,79,0,0,0,0,0,,14
140720,71,113,63,19,0,0,19,12,63,3,0,0,3,0,0,8
140818,246,423,58,249,0,0,249,188,76,0,0,0,0,0,,9
140827,,,,0,0,0,0,0,,,,,,,,5
140872,220,386,57,289,0,0,289,175,61,3,0,0,3,2,67,12
140942,210,1379,15,218,0,0,218,104,48,344,0,0,344,169,49,15
140951,2541,3631,70,1887,0,0,1887,1532,81,240,0,0,240,155,65,20
140960,752,997,75,689,0,0,689,445,65,48,0,0,48,22,46,18
140988,309,524,59,300,0,0,300,205,68,2,0,0,2,0,0,15
141006,159,613,26,153,0,0,153,97,63,103,0,0,103,37,36,15
141015,,,,10,0,0,10,7,70,0,0,0,0,0,,6
141060,794,830,96,569,0,0,569,520,91,7,0,0,7,1,14,11
141167,91,164,55,75,0,0,75,48,64,1,0,0,1,0,0,12
141185,166,804,21,196,0,0,196,111,57,8,0,0,8,5,63,15
141237,239,1329,18,266,0,0,266,162,61,5,0,0,5,4,80,17
141255,101,1355,7,73,0,0,73,38,52,189,0,0,189,73,39,12
141264,1716,2714,63,2231,0,0,2231,1250,56,278,0,0,278,90,32,19
141325,111,150,74,139,0,0,139,98,71,,,,,,,9
141334,1439,2813,51,1683,0,0,1683,1156,69,138,0,0,138,72,52,16
141361,303,712,43,334,0,0,334,191,57,2,0,0,2,0,0,11
141486,281,426,66,179,0,0,179,125,70,12,0,0,12,6,50,10
141565,394,913,43,442,0,0,442,315,71,20,0,0,20,8,40,13
141574,2705,4896,55,2036,1,0,2035,1622,80,145,0,0,145,61,42,14
141608,,,,12,0,0,12,9,75,,,,,,,18
141644,780,1803,43,514,0,0,514,329,64,8,0,0,8,2,25,18
141680,242,1461,17,253,0,0,253,157,62,192,0,0,192,105,55,16
141796,412,2294,18,501,0,0,501,342,68,355,0,0,355,155,44,16
141802,101,622,16,134,0,0,134,82,61,112,0,0,112,50,45,11
141811,517,2321,22,588,0,0,588,398,68,328,0,0,328,165,50,21
141839,270,1034,26,12,0,0,12,11,92,7,0,0,7,3,43,15
141981,184,956,19,197,0,0,197,122,62,35,0,0,35,13,37,18
141990,137,1141,12,197,0,0,197,120,61,79,0,0,79,35,44,18
142054,,,,61,0,0,61,41,67,,,,,,,17
142090,18,33,55,25,0,0,25,10,40,1,0,0,1,0,0,10
142115,3085,8686,36,2752,2,0,2750,2090,76,117,0,0,117,49,42,20
142179,191,997,19,151,0,0,151,71,47,145,0,0,145,56,39,13
142276,1398,3772,37,1013,22,0,991,660,67,90,0,0,90,30,33,13
142285,1624,3395,48,1394,6,0,1388,1035,75,31,0,0,31,13,42,16
142294,295,337,88,265,2,0,263,207,79,2,0,0,2,2,100,12
142328,435,714,61,318,0,0,318,199,63,17,0,0,17,6,35,15
142407,,,,9,0,0,9,9,100,,,,,,,14
142416,,,,9,0,0,9,8,89,,,,,,,20
142443,613,1849,33,594,0,0,594,366,62,262,0,0,262,101,39,14
142461,274,357,77,282,0,0,282,209,74,1,0,0,1,0,0,14
142489,,,,4,0,0,4,3,75,,,,,,,9
142522,4057,7001,58,3961,808,0,3153,2117,67,926,146,0,780,355,46,20
142559,697,1329,52,0,0,0,0,0,,0,0,0,0,0,,22
142887,19,30,63,27,0,0,27,19,70,7,0,0,7,2,29,6
142957,1,3,33,0,0,0,0,0,,0,0,0,0,0,,2
143048,663,794,84,429,8,0,421,348,83,25,0,0,25,22,88,10
143084,648,714,91,543,0,0,543,463,85,,,,,,,11
143118,822,1382,59,796,0,0,796,620,78,1,0,0,1,0,0,20
143215,795,2424,33,849,1,0,848,535,63,304,3,0,301,153,51,17
143279,548,1935,28,510,1,0,509,322,63,152,1,0,151,62,41,17
143288,76,106,72,116,0,0,116,78,67,,,,,,,9
143297,,,,,,,,,,,,,,,,10
143358,1039,1188,87,1023,0,0,1023,885,87,4,0,0,4,2,50,12
143376,,,,4,0,0,4,4,100,1,0,0,1,0,0,14
143464,,,,3,0,0,3,3,100,3,0,0,3,2,67,13
143473,,,,5,0,0,5,4,80,4,0,0,4,2,50,12
143482,,,,5,0,0,5,4,80,19,0,0,19,10,53,15
143491,,,,6,0,0,6,4,67,9,0,0,9,7,78,15
143552,,,,3,0,0,3,3,100,1,0,0,1,1,100,8
143613,228,910,25,135,0,0,135,81,60,40,0,0,40,13,33,15
143978,,,,0,0,0,0,0,,0,0,0,0,0,,8
144005,147,344,43,143,0,0,143,58,41,19,0,0,19,1,5,10
144050,2053,2240,92,1848,2,0,1846,1828,99,,,,,,,5
144157,141,805,18,100,2,0,98,45,46,49,2,0,47,17,36,13
144166,656,2030,32,754,5,0,749,412,55,347,2,0,345,123,36,22
144175,116,870,13,82,0,0,82,44,54,54,2,0,52,21,40,15
144184,268,1702,16,199,2,0,197,129,65,132,3,0,129,50,39,20
144193,322,1750,18,258,4,0,254,153,60,176,7,0,169,61,36,23
144209,639,2399,27,724,1,0,723,408,56,223,1,0,222,95,43,19
144218,777,2646,29,766,4,0,762,525,69,328,0,0,328,166,51,27
144281,1680,2293,73,1801,0,0,1801,1118,62,25,0,0,25,4,16,14
144351,336,531,63,269,0,7,276,158,57,5,0,4,9,0,0,13
144485,,,,109,0,0,109,73,67,,,,,,,19
144564,208,1079,19,211,0,0,211,123,58,90,3,0,87,36,41,15
144573,,,,1,0,0,1,1,100,2,0,0,2,2,100,21
144740,2822,4168,68,2759,0,0,2759,2320,84,15,0,0,15,2,13,17
144795,,,,84,0,0,84,66,79,8,0,0,8,7,88,20
