UNITID,UGPO9_N,UGPO9_T,UGPO9_A,GPO9_N,GPO9_T,GPO9_A,PO9_N,PO9_T,PO9_A,UGDOD_N,UGDOD_T,UGDOD_A,GDOD_N,GDOD_T,GDOD_A,DOD_N,DOD_T,DOD_A
237145,0,0,,,,,0,0,,0,0,,,,,0,0,
237172,4,26811,6703,,,,4,26811,6703,0,0,,,,,0,0,
237181,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
237215,3,5879,1960,,,,3,5879,1960,0,0,,,,,0,0,
237242,11,56126,5102,,,,11,56126,5102,1,3215,3215,,,,1,3215,3215
237303,1,11680,11680,,,,1,11680,11680,0,0,,,,,0,0,
237312,124,662178,5340,82,519878,6340,206,1182056,5738,1018,2574522,2529,576,892536,1550,1594,3467058,2175
237321,0,0,,,,,0,0,,0,0,,,,,0,0,
237330,18,109051,6058,5,37609,7522,23,146660,6377,2,4250,2125,0,0,,2,4250,2125
237358,6,130545,21758,,,,6,130545,21758,0,0,,,,,0,0,
237367,57,336040,5895,3,18318,6106,60,354358,5906,0,0,,0,0,,0,0,
237385,10,85096,8510,,,,10,85096,8510,4,9183,2296,,,,4,9183,2296
237437,8,59238,7405,,,,8,59238,7405,0,0,,,,,0,0,
237473,3,12585,4195,,,,3,12585,4195,0,0,,,,,0,0,
237491,0,0,,,,,0,0,,0,0,,,,,0,0,
237525,117,693249,5925,32,209772,6555,149,903021,6061,10,25993,2599,41,81000,1976,51,106993,2098
237543,0,0,,,,,0,0,,0,0,,,,,0,0,
237561,2,6177,3089,,,,2,6177,3089,0,0,,,,,0,0,
237570,3,20962,6987,,,,3,20962,6987,0,0,,,,,0,0,
237598,1,3965,3965,,,,1,3965,3965,0,0,,,,,0,0,
237686,0,0,,,,,0,0,,0,0,,,,,0,0,
237701,9,40806,4534,,,,9,40806,4534,0,0,,,,,0,0,
237729,1,5376,5376,,,,1,5376,5376,0,0,,,,,0,0,
237783,21,189664,9032,0,0,,21,189664,9032,0,0,,0,0,,0,0,
237792,44,232268,5279,2,10779,5390,46,243047,5284,18,80343,4464,0,0,,18,80343,4464
237817,3,5906,1969,,,,3,5906,1969,0,0,,,,,0,0,
237844,1,870,870,,,,1,870,870,0,0,,,,,0,0,
237880,,,,1,31238,31238,1,31238,31238,,,,1,2500,2500,1,2500,2500
237899,32,185446,5795,3,9627,3209,35,195073,5574,0,0,,0,0,,0,0,
237905,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
237932,22,153790,6990,9,61117,6791,31,214907,6932,0,0,,0,0,,0,0,
237950,27,141970,5258,,,,27,141970,5258,0,0,,,,,0,0,
237969,9,214454,23828,0,0,,9,214454,23828,0,0,,0,0,,0,0,
237987,2,17760,8880,,,,2,17760,8880,0,0,,,,,0,0,
237996,11,140172,12743,,,,11,140172,12743,0,0,,,,,0,0,
238005,2,20000,10000,,,,2,20000,10000,0,0,,,,,0,0,
238014,16,35573,2223,,,,16,35573,2223,19,36184,1904,,,,19,36184,1904
238032,389,3660308,9410,78,999363,12812,467,4659671,9978,8,16926,2116,11,22500,2045,19,39426,2075
238078,5,47435,9487,1,4825,4825,6,52260,8710,0,0,,0,0,,0,0,
238096,0,0,,,,,0,0,,0,0,,,,,0,0,
238175,2,23468,11734,,,,2,23468,11734,0,0,,,,,0,0,
238193,12,240407,20034,5,42794,8559,17,283201,16659,0,0,,0,0,,0,0,
238263,169,1053148,6232,0,0,,169,1053148,6232,0,0,,0,0,,0,0,
238324,16,267233,16702,2,5825,2913,18,273058,15170,0,0,,0,0,,0,0,
238333,5,132679,26536,,,,5,132679,26536,0,0,,,,,0,0,
238397,45,98455,2188,,,,45,98455,2188,1,1691,1691,,,,1,1691,1691
238430,3,24052,8017,10,63551,6355,13,87603,6739,0,0,,0,0,,0,0,
238458,56,590811,10550,9,107172,11908,65,697983,10738,0,0,,0,0,,0,0,
238476,15,290869,19391,1,22916,22916,16,313785,19612,0,0,,0,0,,0,0,
238616,62,642586,10364,32,309786,9681,94,952372,10132,5,13500,2700,4,10500,2625,9,24000,2667
238661,19,441990,23263,11,69322,6302,30,511312,17044,0,0,,0,0,,0,0,
238722,187,581429,3109,,,,187,581429,3109,6,11440,1907,,,,6,11440,1907
238759,134,318296,2375,,,,134,318296,2375,3,2984,995,,,,3,2984,995
238810,2,24000,12000,,,,2,24000,12000,0,0,,,,,0,0,
238980,28,441082,15753,14,136658,9761,42,577740,13756,0,0,,0,0,,0,0,
239008,52,147730,2841,,,,52,147730,2841,0,0,,,,,0,0,
239017,7,211070,30153,,,,7,211070,30153,0,0,,,,,0,0,
239071,18,156548,8697,13,47259,3635,31,203807,6574,6,11500,1917,1,675,675,7,12175,1739
239080,21,245413,11686,7,40461,5780,28,285874,10210,0,0,,0,0,,0,0,
239105,51,1057398,20733,42,790409,18819,93,1847807,19869,2,8750,4375,1,4000,4000,3,12750,4250
239169,,,,3,75986,25329,3,75986,25329,,,,0,0,,0,0,
239220,50,129200,2584,,,,50,129200,2584,0,0,,,,,0,0,
239248,214,534343,2497,,,,214,534343,2497,0,0,,,,,0,0,
239309,7,108314,15473,,,,7,108314,15473,0,0,,,,,0,0,
239318,54,1214462,22490,0,0,,54,1214462,22490,0,0,,0,0,,0,0,
239372,59,146752,2487,,,,59,146752,2487,1,2500,2500,,,,1,2500,2500
239390,2,45319,22660,3,45396,15132,5,90715,18143,0,0,,0,0,,0,0,
239424,,,,10,89495,8950,10,89495,8950,,,,0,0,,0,0,
239442,28,70996,2536,,,,28,70996,2536,0,0,,,,,0,0,
239460,71,174325,2455,,,,71,174325,2455,4,3883,971,,,,4,3883,971
239488,325,828642,2550,,,,325,828642,2550,0,0,,,,,0,0,
239512,5,36755,7351,,,,5,36755,7351,0,0,,,,,0,0,
239628,7,181310,25901,,,,7,181310,25901,0,0,,,,,0,0,
239637,,,,1,9860,9860,1,9860,9860,,,,0,0,,0,0,
239716,12,215604,17967,0,0,,12,215604,17967,0,0,,0,0,,0,0,
239877,0,0,,,,,0,0,,0,0,,,,,0,0,
239910,25,79227,3169,,,,25,79227,3169,0,0,,,,,0,0,
240107,18,310213,17234,2,9690,4845,20,319903,15995,3,3931,1310,0,0,,3,3931,1310
240116,15,67865,4524,,,,15,67865,4524,2,2680,1340,,,,2,2680,1340
240125,103,251897,2446,,,,103,251897,2446,0,0,,,,,0,0,
240170,149,408474,2741,,,,149,408474,2741,3,3334,1111,,,,3,3334,1111
240189,141,889503,6309,52,397804,7650,193,1287307,6670,7,17664,2523,7,31500,4500,14,49164,3512
240198,57,149741,2627,,,,57,149741,2627,0,0,,,,,0,0,
240213,,,,2,13633,6817,2,13633,6817,,,,0,0,,0,0,
240268,105,631322,6013,5,43871,8774,110,675193,6138,5,8938,1788,6,9211,1535,11,18149,1650
240277,223,1339655,6007,10,54234,5423,233,1393889,5982,3,7188,2396,0,0,,3,7188,2396
240329,82,545422,6651,10,99968,9997,92,645390,7015,4,12844,3211,3,6000,2000,7,18844,2692
240338,14,179667,12833,0,0,,14,179667,12833,0,0,,0,0,,0,0,
240365,211,1089842,5165,18,162538,9030,229,1252380,5469,4,5666,1417,2,4500,2250,6,10166,1694
240374,115,694099,6036,18,124529,6918,133,818628,6155,3,7250,2417,1,2250,2250,4,9500,2375
240392,95,851412,8962,25,187316,7493,120,1038728,8656,12,28220,2352,4,6342,1586,16,34562,2160
240417,125,731688,5854,28,120017,4286,153,851705,5567,14,37264,2662,2,2750,1375,16,40014,2501
240426,49,309518,6317,3,21833,7278,52,331351,6372,4,7000,1750,0,0,,4,7000,1750
240444,195,2404179,12329,103,1738796,16882,298,4142975,13903,0,0,,0,0,,0,0,
240453,435,3061389,7038,67,688887,10282,502,3750276,7471,7,14375,2054,0,0,,7,14375,2054
240462,75,489250,6523,24,143661,5986,99,632911,6393,5,16250,3250,8,13500,1688,13,29750,2288
240471,76,473183,6226,10,88570,8857,86,561753,6532,15,46650,3110,0,0,,15,46650,3110
240480,138,901877,6535,3,15056,5019,141,916933,6503,2,2250,1125,1,1500,1500,3,3750,1250
240505,184,181852,988,,,,184,181852,988,5,5026,1005,,,,5,5026,1005
240514,12,39813,3318,,,,12,39813,3318,0,0,,,,,0,0,
240596,14,34924,2495,,,,14,34924,2495,0,0,,,,,0,0,
240620,102,251695,2468,,,,102,251695,2468,23,28481,1238,,,,23,28481,1238
240657,19,44674,2351,,,,19,44674,2351,14,36670,2619,,,,14,36670,2619
240666,67,213875,3192,,,,67,213875,3192,20,52674,2634,,,,20,52674,2634
240693,18,63016,3501,,,,18,63016,3501,0,0,,,,,0,0,
240709,2,13500,6750,,,,2,13500,6750,0,0,,,,,0,0,
240718,67,1569488,23425,,,,67,1569488,23425,1,4500,4500,,,,1,4500,4500
240727,239,953677,3990,29,262296,9045,268,1215973,4537,18,33292,1850,5,14807,2961,23,48099,2091
240736,13,36045,2773,,,,13,36045,2773,5,11177,2235,,,,5,11177,2235
240745,105,262781,2503,,,,105,262781,2503,1,390,390,,,,1,390,390
240754,188,902566,4801,11,45013,4092,199,947579,4762,1,3315,3315,1,1750,1750,2,5065,2533
240790,25,74368,2975,,,,25,74368,2975,2,2693,1347,,,,2,2693,1347
240879,0,0,,,,,0,0,,0,0,,,,,0,0,
241100,7,34048,4864,0,0,,7,34048,4864,0,0,,0,0,,0,0,
241128,2,7558,3779,0,0,,2,7558,3779,2,2520,1260,0,0,,2,2520,1260
241146,0,0,,,,,0,0,,0,0,,,,,0,0,
241182,0,0,,,,,0,0,,0,0,,,,,0,0,
241191,8,43136,5392,1,12100,12100,9,55236,6137,1,2960,2960,0,0,,1,2960,2960
241216,17,96413,5671,6,11486,1914,23,107899,4691,0,0,,0,0,,0,0,
241225,2,5712,2856,2,5222,2611,4,10934,2734,2,6377,3189,2,2023,1012,4,8400,2100
241304,18,135792,7544,3,7779,2593,21,143571,6837,0,0,,0,0,,0,0,
241331,2,10661,5331,8,53513,6689,10,64174,6417,1,1150,1150,2,7500,3750,3,8650,2883
241377,5,16865,3373,1,1718,1718,6,18583,3097,0,0,,0,0,,0,0,
241386,1,4327,4327,0,0,,1,4327,4327,0,0,,0,0,,0,0,
241395,4,11809,2952,2,10351,5176,6,22160,3693,0,0,,0,0,,0,0,
241410,30,129382,4313,7,42697,6100,37,172079,4651,5,13255,2651,0,0,,5,13255,2651
241517,0,0,,,,,0,0,,0,0,,,,,0,0,
241614,13,54579,4198,10,21850,2185,23,76429,3323,0,0,,0,0,,0,0,
241720,9,19315,2146,,,,9,19315,2146,0,0,,,,,0,0,
241739,64,250174,3909,27,71047,2631,91,321221,3530,5,6765,1353,13,20553,1581,18,27318,1518
241766,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
241793,,,,3,5247,1749,3,5247,1749,,,,0,0,,0,0,
241836,5,8616,1723,0,0,,5,8616,1723,0,0,,0,0,,0,0,
241906,0,0,,,,,0,0,,0,0,,,,,0,0,
241951,8,15827,1978,,,,8,15827,1978,0,0,,,,,0,0,
242042,0,0,,,,,0,0,,0,0,,,,,0,0,
242112,5,28990,5798,,,,5,28990,5798,0,0,,,,,0,0,
242121,4,15606,3902,,,,4,15606,3902,0,0,,,,,0,0,
242130,0,0,,,,,0,0,,0,0,,,,,0,0,
242149,0,0,,,,,0,0,,6,21030,3505,,,,6,21030,3505
242413,0,0,,,,,0,0,,0,0,,,,,0,0,
242556,0,0,,,,,0,0,,0,0,,,,,0,0,
242565,0,0,,,,,0,0,,0,0,,,,,0,0,
242583,0,0,,,,,0,0,,0,0,,,,,0,0,
242617,24,85890,3579,4,7302,1826,28,93192,3328,2,4500,2250,1,645,645,3,5145,1715
242626,82,292260,3564,5,9742,1948,87,302002,3471,22,47500,2159,0,0,,22,47500,2159
242635,38,125448,3301,7,20979,2997,45,146427,3254,7,13490,1927,1,1935,1935,8,15425,1928
242644,17,59364,3492,5,15557,3111,22,74921,3406,1,570,570,0,0,,1,570,570
242653,88,402339,4572,27,65288,2418,115,467627,4066,11,17860,1624,5,8955,1791,16,26815,1676
242662,46,153500,3337,5,14468,2894,51,167968,3293,19,23560,1240,6,7740,1290,25,31300,1252
242680,20,80643,4032,6,14610,2435,26,95253,3664,2,3990,1995,0,0,,2,3990,1995
242699,20,62449,3122,2,3224,1612,22,65673,2985,2,5389,2695,4,5891,1473,6,11280,1880
242705,51,193028,3785,0,0,,51,193028,3785,7,21246,3035,0,0,,7,21246,3035
242723,,,,11,109534,9958,11,109534,9958,,,,0,0,,0,0,
242750,0,0,,,,,0,0,,0,0,,,,,0,0,
242820,14,89565,6398,,,,14,89565,6398,0,0,,,,,0,0,
242945,0,0,,,,,0,0,,0,0,,,,,0,0,
242954,0,0,,,,,0,0,,0,0,,,,,0,0,
242972,648,4484302,6920,25,64843,2594,673,4549145,6760,82,114522,1397,13,31120,2394,95,145642,1533
243081,,,,3,53968,17989,3,53968,17989,,,,0,0,,0,0,
243106,16,29615,1851,,,,16,29615,1851,0,0,,,,,0,0,
243115,12,22361,1863,,,,12,22361,1863,0,0,,,,,0,0,
243133,2,1612,806,,,,2,1612,806,3,1844,615,,,,3,1844,615
243142,11,8692,790,,,,11,8692,790,0,0,,,,,0,0,
243151,15,19722,1315,,,,15,19722,1315,128,242429,1894,,,,128,242429,1894
243179,14,20734,1481,,,,14,20734,1481,0,0,,,,,0,0,
243188,2,3955,1978,,,,2,3955,1978,0,0,,,,,0,0,
243197,105,97182,926,6,6903,1151,111,104085,938,12,18656,1555,0,0,,12,18656,1555
243203,2,2886,1443,6,26906,4484,8,29792,3724,0,0,,0,0,,0,0,
243212,26,56761,2183,,,,26,56761,2183,0,0,,,,,0,0,
243221,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
243346,143,120797,845,38,24283,639,181,145080,802,5,9225,1845,2,1989,995,7,11214,1602
243443,26,149268,5741,2,3562,1781,28,152830,5458,0,0,,0,0,,0,0,
243498,,,,2,5093,2547,2,5093,2547,,,,0,0,,0,0,
243568,0,0,,2,49075,24538,2,49075,24538,0,0,,0,0,,0,0,
243577,65,314237,4834,7,16650,2379,72,330887,4596,15,36560,2437,1,4410,4410,16,40970,2561
243586,5,21866,4373,0,0,,5,21866,4373,2,4278,2139,0,0,,2,4278,2139
243601,74,240618,3252,26,71358,2745,100,311976,3120,5,5595,1119,1,1326,1326,6,6921,1154
243638,3,5189,1730,,,,3,5189,1730,0,0,,,,,0,0,
243647,3,6685,2228,,,,3,6685,2228,0,0,,,,,0,0,
243665,20,72193,3610,1,3704,3704,21,75897,3614,0,0,,0,0,,0,0,
243744,32,947548,29611,89,2454700,27581,121,3402248,28118,0,0,,0,0,,0,0,
243780,268,2619995,9776,136,1583400,11643,404,4203395,10404,57,175680,3082,46,127059,2762,103,302739,2939
243799,0,0,,,,,0,0,,0,0,,,,,0,0,
243823,41,279334,6813,34,697290,20509,75,976624,13022,0,0,,0,0,,0,0,
243832,10,40270,4027,2,6652,3326,12,46922,3910,3,4364,1455,1,3410,3410,4,7774,1944
243841,0,0,,,,,0,0,,8,35663,4458,,,,8,35663,4458
244233,14,152465,10890,,,,14,152465,10890,0,0,,,,,0,0,
244279,4,53200,13300,,,,4,53200,13300,0,0,,,,,0,0,
244437,243,598439,2463,,,,243,598439,2463,20,19595,980,,,,20,19595,980
244446,72,11417,159,,,,72,11417,159,0,0,,,,,0,0,
244613,13,191948,14765,,,,13,191948,14765,0,0,,,,,0,0,
245281,0,0,,,,,0,0,,0,0,,,,,0,0,
245625,8,17590,2199,,,,8,17590,2199,0,0,,,,,0,0,
245652,7,147516,21074,3,63794,21265,10,211310,21131,0,0,,0,0,,0,0,
245777,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
245838,5,39687,7937,12,100606,8384,17,140293,8253,0,0,,0,0,,0,0,
245847,1,12080,12080,4,86171,21543,5,98251,19650,0,0,,0,0,,0,0,
245865,,,,13,148165,11397,13,148165,11397,,,,0,0,,0,0,
245883,4,77381,19345,11,232955,21178,15,310336,20689,0,0,,0,0,,0,0,
245892,9,34875,3875,6,94000,15667,15,128875,8592,0,0,,0,0,,0,0,
245953,105,575039,5477,43,206314,4798,148,781353,5279,7,19153,2736,7,17160,2451,14,36313,2594
245962,7,29243,4178,,,,7,29243,4178,0,0,,,,,0,0,
245980,2,7965,3983,,,,2,7965,3983,0,0,,,,,0,0,
245999,10,10800,1080,,,,10,10800,1080,0,0,,,,,0,0,
246017,14,51321,3666,,,,14,51321,3666,0,0,,,,,0,0,
246035,8,67585,8448,,,,8,67585,8448,0,0,,,,,0,0,
246071,1,8080,8080,,,,1,8080,8080,0,0,,,,,0,0,
246345,,,,2,21705,10853,2,21705,10853,,,,0,0,,0,0,
246354,754,898913,1192,,,,754,898913,1192,76,28785,379,,,,76,28785,379
246406,0,0,,,,,0,0,,0,0,,,,,0,0,
246415,0,0,,,,,0,0,,0,0,,,,,0,0,
246460,8,54762,6845,,,,8,54762,6845,1,4500,4500,,,,1,4500,4500
246813,1,600,600,,,,1,600,600,0,0,,,,,0,0,
246895,23,52838,2297,,,,23,52838,2297,0,0,,,,,0,0,
246974,5,58906,11781,,,,5,58906,11781,0,0,,,,,0,0,
247010,0,0,,,,,0,0,,0,0,,,,,0,0,
247047,0,0,,,,,0,0,,0,0,,,,,0,0,
247065,11,175326,15939,,,,11,175326,15939,0,0,,,,,0,0,
247153,1,19425,19425,,,,1,19425,19425,0,0,,,,,0,0,
247162,0,0,,1,32190,32190,1,32190,32190,0,0,,0,0,,0,0,
247409,0,0,,,,,0,0,,0,0,,,,,0,0,
247603,45,165292,3673,,,,45,165292,3673,0,0,,,,,0,0,
247649,2,85807,42904,0,0,,2,85807,42904,0,0,,0,0,,0,0,
247773,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
247825,3,14025,4675,1,7650,7650,4,21675,5419,0,0,,0,0,,0,0,
247834,757,1051217,1389,,,,757,1051217,1389,8,4095,512,,,,8,4095,512
247940,69,144901,2100,,,,69,144901,2100,0,0,,,,,0,0,
248192,0,0,,,,,0,0,,0,0,,,,,0,0,
248527,0,0,,,,,0,0,,0,0,,,,,0,0,
248606,3,8307,2769,,,,3,8307,2769,0,0,,,,,0,0,
248624,0,0,,,,,0,0,,0,0,,,,,0,0,
248633,0,0,,,,,0,0,,0,0,,,,,0,0,
248660,2,33607,16804,,,,2,33607,16804,0,0,,,,,0,0,
248703,2,24950,12475,,,,2,24950,12475,0,0,,,,,0,0,
248925,51,143267,2809,,,,51,143267,2809,0,0,,,,,0,0,
248934,1983,21514047,10849,62,587862,9482,2045,22101909,10808,266,773213,2907,3,11250,3750,269,784463,2916
249061,0,0,,,,,0,0,,0,0,,,,,0,0,
249238,0,0,,,,,0,0,,0,0,,,,,0,0,
249609,8,77397,9675,,,,8,77397,9675,0,0,,,,,0,0,
250027,5,64598,12920,,,,5,64598,12920,0,0,,,,,0,0,
250285,2,33047,16524,,,,2,33047,16524,0,0,,,,,0,0,
250744,5,120419,24084,,,,5,120419,24084,0,0,,,,,0,0,
250902,0,0,,,,,0,0,,0,0,,,,,0,0,
250993,0,0,,,,,0,0,,0,0,,,,,0,0,
251260,100,290785,2908,,,,100,290785,2908,3,3042,1014,,,,3,3042,1014
251312,52,489704,9417,16,170258,10641,68,659962,9705,1,1320,1320,1,1328,1328,2,2648,1324
260336,1,4431,4431,,,,1,4431,4431,0,0,,,,,0,0,
260363,0,0,,,,,0,0,,0,0,,,,,0,0,
260372,0,0,,,,,0,0,,0,0,,,,,0,0,
260664,18,159880,8882,,,,18,159880,8882,0,0,,,,,0,0,
260691,69,637088,9233,,,,69,637088,9233,0,0,,,,,0,0,
260789,17,189346,11138,,,,17,189346,11138,0,0,,,,,0,0,
260813,15,271851,18123,,,,15,271851,18123,0,0,,,,,0,0,
260929,0,0,,,,,0,0,,0,0,,,,,0,0,
260965,0,0,,,,,0,0,,0,0,,,,,0,0,
260992,5,27628,5526,,,,5,27628,5526,0,0,,,,,0,0,
261436,2,37125,18563,,,,2,37125,18563,0,0,,,,,0,0,
261676,1,8564,8564,,,,1,8564,8564,0,0,,,,,0,0,
261685,2,17989,8995,,,,2,17989,8995,0,0,,,,,0,0,
261719,1,863,863,,,,1,863,863,0,0,,,,,0,0,
261773,1,7000,7000,,,,1,7000,7000,0,0,,,,,0,0,
261861,1,11225,11225,,,,1,11225,11225,0,0,,,,,0,0,
262031,86,214454,2494,,,,86,214454,2494,2,2978,1489,,,,2,2978,1489
262086,681,6077576,8924,485,4138808,8534,1166,10216384,8762,590,1405025,2381,276,647465,2346,866,2052490,2370
262129,5,21877,4375,2,15653,7827,7,37530,5361,0,0,,0,0,,0,0,
262341,82,791605,9654,,,,82,791605,9654,0,0,,,,,0,0,
262369,0,0,,,,,0,0,,0,0,,,,,0,0,
262457,32,353726,11054,,,,32,353726,11054,0,0,,,,,0,0,
262466,2,30836,15418,,,,2,30836,15418,0,0,,,,,0,0,
362700,9,103361,11485,,,,9,103361,11485,0,0,,,,,0,0,
362782,0,0,,,,,0,0,,0,0,,,,,0,0,
363013,1,4111,4111,,,,1,4111,4111,0,0,,,,,0,0,
363077,0,0,,,,,0,0,,0,0,,,,,0,0,
363147,4,46466,11617,,,,4,46466,11617,0,0,,,,,0,0,
363165,11,31571,2870,,,,11,31571,2870,0,0,,,,,0,0,
363439,5,86937,17387,,,,5,86937,17387,0,0,,,,,0,0,
363633,2,1115,558,,,,2,1115,558,0,0,,,,,0,0,
363679,6,78545,13091,,,,6,78545,13091,0,0,,,,,0,0,
363712,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
363882,2,35480,17740,,,,2,35480,17740,0,0,,,,,0,0,
363907,5,38137,7627,1,1102,1102,6,39239,6540,0,0,,0,0,,0,0,
363916,4,21668,5417,0,0,,4,21668,5417,0,0,,0,0,,0,0,
363934,131,1920215,14658,6,110035,18339,137,2030250,14819,9,32250,3583,0,0,,9,32250,3583
364016,141,158169,1122,,,,141,158169,1122,3,2728,909,,,,3,2728,909
364025,223,777564,3487,,,,223,777564,3487,8,7395,924,,,,8,7395,924
364548,10,2900,290,,,,10,2900,290,0,0,,,,,0,0,
364575,1,6210,6210,,,,1,6210,6210,0,0,,,,,0,0,
364627,0,0,,,,,0,0,,0,0,,,,,0,0,
364636,1,7495,7495,,,,1,7495,7495,0,0,,,,,0,0,
364751,0,0,,,,,0,0,,0,0,,,,,0,0,
364760,0,0,,,,,0,0,,0,0,,,,,0,0,
364946,0,0,,,,,0,0,,0,0,,,,,0,0,
364964,0,0,,,,,0,0,,0,0,,,,,0,0,
365091,0,0,,,,,0,0,,0,0,,,,,0,0,
365125,4,31220,7805,,,,4,31220,7805,0,0,,,,,0,0,
365198,0,0,,,,,0,0,,0,0,,,,,0,0,
365213,0,0,,,,,0,0,,0,0,,,,,0,0,
365240,9,42417,4713,,,,9,42417,4713,0,0,,,,,0,0,
365374,0,0,,,,,0,0,,0,0,,,,,0,0,
365383,0,0,,,,,0,0,,0,0,,,,,0,0,
365480,0,0,,,,,0,0,,0,0,,,,,0,0,
365505,3,36076,12025,,,,3,36076,12025,0,0,,,,,0,0,
365693,3,50674,16891,,,,3,50674,16891,0,0,,,,,0,0,
365763,0,0,,,,,0,0,,0,0,,,,,0,0,
365824,1,15990,15990,,,,1,15990,15990,0,0,,,,,0,0,
365833,1,5483,5483,,,,1,5483,5483,0,0,,,,,0,0,
366003,14,102426,7316,4,30800,7700,18,133226,7401,1,3698,3698,0,0,,1,3698,3698
366155,2,18212,9106,,,,2,18212,9106,0,0,,,,,0,0,
366191,122,1984947,16270,,,,122,1984947,16270,0,0,,,,,0,0,
366252,220,3001504,13643,0,0,,220,3001504,13643,14,46424,3316,0,0,,14,46424,3316
366261,7,35377,5054,,,,7,35377,5054,0,0,,,,,0,0,
366270,5,49820,9964,,,,5,49820,9964,0,0,,,,,0,0,
366289,0,0,,,,,0,0,,0,0,,,,,0,0,
366340,1,2450,2450,,,,1,2450,2450,0,0,,,,,0,0,
366368,,,,1,25212,25212,1,25212,25212,,,,0,0,,0,0,
366395,288,1624645,5641,,,,288,1624645,5641,33,62449,1892,,,,33,62449,1892
366401,0,0,,,,,0,0,,0,0,,,,,0,0,
366438,1,17000,17000,,,,1,17000,17000,0,0,,,,,0,0,
366465,84,129540,1542,,,,84,129540,1542,3,3900,1300,,,,3,3900,1300
366535,19,267576,14083,,,,19,267576,14083,0,0,,,,,0,0,
366553,106,947976,8943,,,,106,947976,8943,0,0,,,,,0,0,
366571,0,0,,,,,0,0,,0,0,,,,,0,0,
366623,1,2625,2625,,,,1,2625,2625,0,0,,,,,0,0,
366632,0,0,,,,,0,0,,0,0,,,,,0,0,
366711,401,2081462,5191,52,511677,9840,453,2593139,5724,8,7000,875,0,0,,8,7000,875
367051,0,0,,,,,0,0,,0,0,,,,,0,0,
367088,0,0,,,,,0,0,,0,0,,,,,0,0,
367103,0,0,,,,,0,0,,0,0,,,,,0,0,
367112,0,0,,,,,0,0,,0,0,,,,,0,0,
367158,0,0,,,,,0,0,,0,0,,,,,0,0,
367334,23,197240,8576,,,,23,197240,8576,0,0,,,,,0,0,
367361,0,0,,,,,0,0,,0,0,,,,,0,0,
367431,0,0,,,,,0,0,,0,0,,,,,0,0,
367459,113,384956,3407,,,,113,384956,3407,0,0,,,,,0,0,
367875,8,13365,1671,,,,8,13365,1671,0,0,,,,,0,0,
367884,91,1190654,13084,13,187853,14450,104,1378507,13255,1,4000,4000,0,0,,1,4000,4000
367954,,,,104,1662360,15984,104,1662360,15984,,,,0,0,,0,0,
367972,2,10556,5278,,,,2,10556,5278,0,0,,,,,0,0,
367981,0,0,,,,,0,0,,0,0,,,,,0,0,
368230,0,0,,,,,0,0,,0,0,,,,,0,0,
368364,2,4105,2053,,,,2,4105,2053,0,0,,,,,0,0,
368407,0,0,,,,,0,0,,0,0,,,,,0,0,
368443,31,338937,10933,,,,31,338937,10933,0,0,,,,,0,0,
368452,20,181260,9063,,,,20,181260,9063,0,0,,,,,0,0,
368540,3,34729,11576,,,,3,34729,11576,0,0,,,,,0,0,
368629,38,398044,10475,,,,38,398044,10475,0,0,,,,,0,0,
368647,0,0,,,,,0,0,,0,0,,,,,0,0,
368771,23,357517,15544,,,,23,357517,15544,0,0,,,,,0,0,
368832,0,0,,,,,0,0,,0,0,,,,,0,0,
368911,20,36839,1842,,,,20,36839,1842,0,0,,,,,0,0,
369002,,,,18,335662,18648,18,335662,18648,,,,0,0,,0,0,
369109,0,0,,,,,0,0,,0,0,,,,,0,0,
369400,636,9306684,14633,,,,636,9306684,14633,5,11196,2239,,,,5,11196,2239
369419,33,58210,1764,,,,33,58210,1764,0,0,,,,,0,0,
369446,0,0,,,,,0,0,,0,0,,,,,0,0,
369455,7,105660,15094,,,,7,105660,15094,0,0,,,,,0,0,
369516,18,244117,13562,0,0,,18,244117,13562,4,8795,2199,1,4500,4500,5,13295,2659
369668,6,42370,7062,,,,6,42370,7062,0,0,,,,,0,0,
369686,0,0,,,,,0,0,,0,0,,,,,0,0,
369695,0,0,,,,,0,0,,0,0,,,,,0,0,
369783,6,49899,8317,,,,6,49899,8317,0,0,,,,,0,0,
369950,16,82248,5141,,,,16,82248,5141,0,0,,,,,0,0,
371052,11,61171,5561,,,,11,61171,5561,0,0,,,,,0,0,
371690,0,0,,,,,0,0,,0,0,,,,,0,0,
371830,4,25200,6300,,,,4,25200,6300,0,0,,,,,0,0,
371928,6,74148,12358,,,,6,74148,12358,0,0,,,,,0,0,
371964,24,348558,14523,,,,24,348558,14523,0,0,,,,,0,0,
372028,0,0,,,,,0,0,,0,0,,,,,0,0,
372073,13,124314,9563,0,0,,13,124314,9563,0,0,,0,0,,0,0,
372082,0,0,,,,,0,0,,0,0,,,,,0,0,
372240,0,0,,,,,0,0,,0,0,,,,,0,0,
