UNITID,GRCHRTYR,GRTOTLT,GRGNDRUN,GRGNDRAN,GRGNDRUA,GRGNDRKN
456922,3,131,0,,0,131
456931,3,281,0,,0,281
457031,3,16,0,0,0,16
457077,3,172,0,,0,172
457192,3,45,0,0,0,45
457208,3,121,0,0,0,121
457253,3,10,0,0,0,10
457314,3,40,0,0,0,40
457323,3,131,0,,0,131
457332,3,14,0,,0,14
457341,3,32,0,,0,32
457378,3,33,0,,0,33
457396,3,39,0,0,0,39
457420,3,40,0,0,0,40
457439,3,66,0,,0,66
457448,3,66,0,,0,66
457466,3,16,0,,0,16
457475,3,14,0,0,0,14
457493,3,8,0,,0,8
457545,3,41,0,,0,41
457554,3,9,0,,0,9
457563,3,160,0,,0,160
457572,3,63,0,,0,63
457581,3,83,0,,0,83
457606,3,55,0,,0,55
457624,3,10,0,,0,10
457633,3,47,0,,0,47
457642,3,28,0,,0,28
457749,3,49,0,,0,49
457767,3,108,0,,0,108
457776,3,30,0,,0,30
457785,3,50,0,0,0,50
457794,3,120,0,0,0,120
457819,3,8,0,,0,8
457837,3,31,0,,0,31
457855,3,14,0,,0,14
457943,3,26,0,,0,26
457952,3,52,0,0,0,52
457989,3,28,0,0,0,28
458007,3,39,0,0,0,39
458043,3,44,0,,0,44
458061,3,18,0,,0,18
458070,3,88,0,,0,88
458098,3,43,0,,0,43
458104,3,35,0,,0,35
458122,3,5,0,,0,5
458131,3,2,0,,0,2
458274,3,27,0,,0,27
458803,3,56,0,,0,56
458812,3,36,0,,0,36
458821,3,28,0,,0,28
458830,3,40,0,,0,40
458858,3,61,0,,0,61
458867,3,70,0,,0,70
459019,3,31,0,,0,31
459046,3,27,0,,0,27
459055,3,26,0,,0,26
459064,3,26,0,,0,26
459116,3,10,0,,0,10
459170,3,66,0,,0,66
459189,3,20,0,0,0,20
459198,3,52,0,,0,52
459231,3,70,0,,0,70
459277,3,235,0,,0,235
459286,3,45,0,,0,45
459295,3,30,0,,0,30
459301,3,26,0,,0,26
459347,3,9,0,,0,9
459374,3,32,0,0,0,32
459392,3,48,0,,0,48
459408,3,44,0,,0,44
459426,3,72,0,,0,72
459499,3,13,0,,0,13
459523,3,60,0,,0,60
459532,3,24,0,0,0,24
459541,3,9,0,9,9,0
459578,3,34,0,,0,34
459967,3,920,0,,0,920
459985,3,699,0,,0,699
460011,3,38,0,,0,38
460093,3,47,0,,0,47
460109,3,113,0,,0,113
460118,3,129,0,,0,129
460127,3,73,0,,0,73
460145,3,73,0,,0,73
460172,3,478,0,,0,478
460482,3,39,0,,0,39
460525,3,88,0,,0,88
460534,3,236,0,,0,236
460701,3,22,0,,0,22
460765,3,58,22,,22,36
460808,3,18,0,,0,18
460914,3,39,0,0,0,39
460932,3,97,0,,0,97
460969,3,121,0,,0,121
460978,3,180,0,,0,180
460987,3,126,0,,0,126
460996,3,44,0,,0,44
461087,3,34,0,,0,34
461175,3,144,0,,0,144
461193,3,92,0,,0,92
461272,3,9,0,,0,9
461306,3,70,0,,0,70
461333,3,30,0,,0,30
461342,3,53,0,,0,53
461388,3,50,0,,0,50
461421,3,24,0,,0,24
461494,3,51,0,,0,51
461500,3,6,0,0,0,6
461537,3,5,0,,0,5
461555,3,70,0,,0,70
461582,3,53,0,,0,53
461607,3,40,0,,0,40
461625,3,21,0,0,0,21
461652,3,22,0,,0,22
461704,3,123,0,,0,123
461713,3,8,0,0,0,8
461722,3,18,0,,0,18
461740,3,20,0,,0,20
461768,3,121,0,0,0,121
461786,3,15,0,,0,15
461810,3,50,0,0,0,50
461829,3,110,15,0,15,95
461838,3,84,0,,0,84
461856,3,267,0,,0,267
461874,3,49,0,0,0,49
461892,3,82,0,,0,82
461908,3,51,0,,0,51
461917,3,26,0,,0,26
461926,3,36,0,0,0,36
461944,3,21,0,,0,21
461962,3,237,0,0,0,237
462008,3,42,0,,0,42
462017,3,46,0,,0,46
462035,3,84,0,0,0,84
462053,3,98,0,0,0,98
462062,3,20,0,,0,20
462071,3,24,0,,0,24
462336,3,7,0,,0,7
462345,3,11,0,,0,11
467094,3,61,0,,0,61
467863,3,31,0,,0,31
467872,3,28,0,,0,28
467906,3,38,0,,0,38
468291,3,60,0,,0,60
468769,3,102,0,,0,102
468848,3,425,0,,0,425
468893,3,30,0,,0,30
468909,3,454,0,,0,454
468963,3,537,0,,0,537
469610,3,129,0,0,0,129
469911,3,205,0,,0,205
469957,3,68,0,,0,68
470038,3,652,0,,0,652
470296,3,15,0,0,0,15
470393,3,9,0,,0,9
474915,3,231,0,0,0,231
474924,3,117,0,0,0,117
475024,3,215,0,,0,215
475282,3,2,0,,0,2
475325,3,172,0,,0,172
475404,3,27,0,,0,27
475413,3,8,0,,0,8
475431,3,68,0,0,0,68
475468,3,35,0,,0,35
475486,3,30,0,,0,30
475547,3,11,0,,0,11
475556,3,23,0,,0,23
475574,3,6,0,,0,6
475653,3,15,0,,0,15
475662,3,23,0,0,0,23
475705,3,23,0,0,0,23
475723,3,49,0,,0,49
476063,3,266,0,,0,266
476179,3,39,0,,0,39
476230,3,51,0,,0,51
476489,3,83,,,,
476498,3,118,0,,0,118
476513,3,19,0,0,0,19
476540,3,1,0,,0,1
476559,3,2,0,,0,2
476568,3,20,0,,0,20
476595,3,52,0,,0,52
476610,3,43,0,,0,43
476708,3,56,0,0,0,56
476735,3,30,0,,0,30
476753,3,69,0,,0,69
476780,3,57,0,,0,57
476799,3,80,2,0,2,78
476805,3,11,0,,0,11
476841,3,20,0,,0,20
476850,3,37,0,0,0,37
476869,3,79,0,,0,79
476878,3,140,0,,0,140
476887,3,465,0,,0,465
476896,3,83,0,,0,83
476902,3,33,0,0,0,33
476957,3,17,0,,0,17
476984,3,26,0,,0,26
476993,3,212,0,,0,212
477002,3,31,0,,0,31
478582,3,53,0,,0,53
478591,3,94,0,,0,94
478616,3,41,0,,0,41
478917,3,50,0,,0,50
479062,3,62,0,,0,62
479424,3,76,2,0,2,74
479974,3,44,0,,0,44
479983,3,20,0,,0,20
479992,3,1,0,0,0,1
480000,3,16,0,,0,16
480019,3,716,0,0,0,716
480125,3,258,0,,0,258
480161,3,4,0,,0,4
480310,3,49,0,,0,49
480347,3,15,0,,0,15
480471,3,418,0,,0,418
480523,3,81,0,,0,81
480532,3,59,0,,0,59
480550,3,57,0,,0,57
480842,3,3,0,,0,3
480879,3,24,0,,0,24
480888,3,350,0,0,0,350
480903,3,712,0,,0,712
480921,3,9,0,,0,9
480930,3,34,,,,
480976,3,18,0,0,0,18
480994,3,6,1,,1,5
481003,3,254,0,0,0,254
481021,3,41,0,,0,41
481049,3,9,0,,0,9
481100,3,77,0,,0,77
481128,3,54,0,,0,54
481146,3,135,0,,0,135
481191,3,80,0,0,0,80
481207,3,28,0,,0,28
481243,3,3,0,,0,3
481298,3,22,0,,0,22
481313,3,67,0,,0,67
481322,3,33,0,,0,33
481331,3,87,0,0,0,87
481340,3,42,0,,0,42
481368,3,24,0,0,0,24
481429,3,132,0,,0,132
481447,3,21,0,,0,21
481456,3,7,0,,0,7
481474,3,34,0,,0,34
481483,3,172,0,,0,172
481517,3,25,0,0,0,25
481526,3,19,0,,0,19
481571,3,5,0,0,0,5
481678,3,27,0,,0,27
481739,3,18,0,,0,18
481748,3,49,0,,0,49
481845,3,33,0,,0,33
481863,3,44,0,,0,44
481890,3,99,0,,0,99
481906,3,119,0,,0,119
481960,3,201,0,0,0,201
482015,3,975,0,,0,975
482060,3,211,0,,0,211
482097,3,300,0,,0,300
482167,3,21,0,,0,21
482176,3,45,0,,0,45
482194,3,98,1,0,1,97
482200,3,54,0,,0,54
482246,3,44,0,,0,44
482291,3,811,0,,0,811
482981,3,52,0,0,0,52
483009,3,158,0,0,0,158
483054,3,42,0,,0,42
483106,3,45,0,,0,45
483230,3,72,0,0,0,72
483258,3,53,0,,0,53
483276,3,51,0,,0,51
483328,3,20,0,,0,20
483337,3,21,0,,0,21
483346,3,8,0,,0,8
483355,3,53,0,,0,53
483364,3,29,0,,0,29
483382,3,123,0,,0,123
483425,3,9,0,,0,9
483470,3,65,0,,0,65
483504,3,109,0,,0,109
483513,3,32,0,,0,32
483559,3,56,0,,0,56
483577,3,7,0,0,0,7
483708,3,51,0,,0,51
483726,3,2,0,,0,2
483735,3,11,0,,0,11
483744,3,8,8,,8,0
483753,3,20,0,2,2,18
483799,3,15,0,,0,15
483823,3,425,0,,0,425
483841,3,107,0,,0,107
483850,3,16,16,,16,0
483869,3,82,0,,0,82
483878,3,54,0,0,0,54
483887,3,15,0,0,0,15
483896,3,24,0,,0,24
483911,3,8,8,,8,0
483948,3,39,0,,0,39
483957,3,17,0,,0,17
484011,3,53,0,,0,53
484020,3,16,0,0,0,16
484048,3,19,19,,19,0
484057,3,70,0,,0,70
484075,3,21,0,,0,21
484084,3,28,0,0,0,28
484093,3,24,0,,0,24
484109,3,34,0,,0,34
484127,3,32,0,,0,32
484136,3,23,0,0,0,23
484163,3,97,0,0,0,97
484172,3,33,0,,0,33
484190,3,8,0,,0,8
484206,3,73,0,,0,73
484330,3,24,0,,0,24
484349,3,71,0,,0,71
484358,3,68,0,,0,68
484394,3,27,0,0,0,27
484604,3,359,0,,0,359
484899,3,174,3,,3,171
484923,3,24,0,,0,24
484996,3,68,0,0,0,68
485014,3,34,0,,0,34
485032,3,32,0,,0,32
485166,3,17,0,,0,17
485236,3,15,0,,0,15
485342,3,115,0,,0,115
485360,3,10,0,,0,10
485379,3,145,0,,0,145
485388,3,127,0,,0,127
485397,3,37,0,,0,37
485412,3,36,0,,0,36
485476,3,31,0,,0,31
485485,3,77,0,,0,77
485494,3,47,0,,0,47
485573,3,82,0,,0,82
485591,3,33,0,,0,33
485607,3,13,0,,0,13
485704,3,3,0,,0,3
485801,3,92,0,0,0,92
485874,3,32,0,,0,32
485926,3,121,0,,0,121
485962,3,3,0,0,0,3
486141,3,6,0,0,0,6
486150,3,33,0,0,0,33
486169,3,16,0,,0,16
486248,3,67,0,,0,67
486345,3,42,0,,0,42
486390,3,87,0,0,0,87
486406,3,18,0,,0,18
486442,3,1,0,,0,1
486497,3,15,0,0,0,15
486503,3,27,0,,0,27
486512,3,72,0,,0,72
486530,3,37,0,,0,37
486567,3,75,0,,0,75
486576,3,98,0,,0,98
486619,3,38,0,,0,38
486691,3,38,0,,0,38
486707,3,85,0,,0,85
486716,3,66,0,,0,66
486752,3,58,0,,0,58
486770,3,42,0,,0,42
486798,3,1712,0,,0,1712
486877,3,8,0,,0,8
486886,3,11,0,,0,11
486983,3,12,0,,0,12
487047,3,235,0,,0,235
487065,3,21,0,,0,21
487083,3,27,0,,0,27
487232,3,81,0,0,0,81
487348,3,27,0,,0,27
487384,3,387,0,,0,387
487427,3,638,0,,0,638
487436,3,523,0,,0,523
487472,3,847,0,,0,847
487481,3,1029,0,,0,1029
487506,3,31,0,0,0,31
487533,3,17,0,,0,17
487621,3,5,0,,0,5
487676,3,50,0,,0,50
487773,3,11,0,,0,11
487791,3,180,0,,0,180
487807,3,10,0,,0,10
487816,3,2,0,,0,2
487889,3,239,0,,0,239
487898,3,9,0,,0,9
487904,3,29,0,,0,29
487922,3,9,0,,0,9
487959,3,25,0,,0,25
487968,3,1,0,,0,1
488013,3,46,0,0,0,46
488022,3,8,0,,0,8
488110,3,20,0,,0,20
488129,3,1,0,,0,1
488138,3,112,0,,0,112
488147,3,63,0,,0,63
488174,3,28,0,,0,28
488183,3,8,0,,0,8
488192,3,28,0,,0,28
488217,3,14,0,,0,14
488253,3,25,0,,0,25
488262,3,10,0,0,0,10
488271,3,38,0,,0,38
488280,3,5,0,0,0,5
488299,3,46,0,,0,46
488369,3,16,0,0,0,16
488378,3,48,0,,0,48
488396,3,32,0,,0,32
488411,3,89,0,0,0,89
488439,3,34,2,,2,32
488590,3,14,0,,0,14
488651,3,76,0,,0,76
488749,3,121,0,0,0,121
488837,3,36,0,,0,36
488891,3,5,0,0,0,5
488916,3,13,0,12,12,1
488952,3,75,0,,0,75
488961,3,61,0,,0,61
488970,3,49,0,,0,49
488989,3,52,0,,0,52
488998,3,75,0,,0,75
489122,3,19,0,,0,19
489131,3,23,0,,0,23
489140,3,27,0,,0,27
489159,3,22,0,,0,22
489238,3,139,0,,0,139
489247,3,13,13,0,13,0
489256,3,204,0,,0,204
489830,3,43,0,0,0,43
490018,3,7,0,0,0,7
490115,3,44,0,,0,44
490142,3,5,0,,0,5
490151,3,51,0,0,0,51
490221,3,20,0,,0,20
490249,3,17,0,0,0,17
490258,3,33,0,,0,33
490267,3,6,0,,0,6
490294,3,48,0,,0,48
490300,3,17,0,,0,17
490382,3,13,0,,0,13
490391,3,78,0,,0,78
490407,3,39,0,,0,39
490416,3,13,0,,0,13
490425,3,163,0,,0,163
490434,3,9,0,,0,9
490443,3,8,0,,0,8
490452,3,31,0,0,0,31
490461,3,45,0,,0,45
490470,3,4,0,,0,4
490522,3,7,0,,0,7
490531,3,24,0,,0,24
490674,3,4,0,0,0,4
490717,3,57,0,,0,57
490735,3,151,0,,0,151
490744,3,8,0,,0,8
490814,3,43,0,,0,43
490869,3,159,0,,0,159
490896,3,198,0,,0,198
490948,3,8,8,,8,0
491066,3,13,0,,0,13
491075,3,49,0,,0,49
491084,3,211,0,,0,211
491136,3,32,0,,0,32
491145,3,42,0,,0,42
491224,3,13,0,0,0,13
491233,3,22,0,,0,22
491242,3,28,0,,0,28
491251,3,34,0,,0,34
491260,3,9,0,0,0,9
491394,3,83,0,,0,83
491464,3,170,0,0,0,170
491473,3,31,0,0,0,31
491507,3,23,0,,0,23
491543,3,63,0,,0,63
491552,3,7,0,,0,7
491570,3,23,0,,0,23
491589,3,4,0,,0,4
491598,3,12,0,,0,12
491668,3,162,0,,0,162
491677,3,15,0,0,0,15
491686,3,26,0,,0,26
491695,3,8,8,,8,0
491729,3,6,0,,0,6
491747,3,29,0,0,0,29
491756,3,70,0,,0,70
491774,3,13,0,,0,13
491783,3,78,0,,0,78
491792,3,67,0,0,0,67
491826,3,23,0,,0,23
491835,3,40,0,,0,40
491853,3,18,0,0,0,18
491871,3,2,0,,0,2
491880,3,63,0,,0,63
491899,3,35,0,,0,35
491905,3,70,0,,0,70
491923,3,208,0,0,0,208
491932,3,17,0,0,0,17
491978,3,4,0,,0,4
491996,3,26,0,,0,26
492005,3,24,0,,0,24
492023,3,273,0,0,0,273
492096,3,4,0,,0,4
492139,3,165,0,0,0,165
492281,3,23,0,,0,23
492360,3,9,0,,0,9
492421,3,13,13,,13,0
492643,3,75,0,,0,75
492652,3,9,0,0,0,9
492661,3,72,0,,0,72
492731,3,46,0,0,0,46
492935,3,65,0,,0,65
492953,3,16,0,,0,16
493071,3,246,0,,0,246
493150,3,37,0,,0,37
493372,3,2,0,,0,2
493479,3,10,0,0,0,10
493530,3,6,0,,0,6
493549,3,136,0,,0,136
493558,3,14,0,0,0,14
493576,3,4,0,,0,4
493628,3,16,0,0,0,16
493637,3,38,0,,0,38
493655,3,21,0,,0,21
493691,3,6,0,,0,6
493734,3,17,0,0,0,17
493743,3,99,0,,0,99
493752,3,5,0,,0,5
493761,3,39,0,0,0,39
493770,3,18,0,0,0,18
493804,3,50,0,,0,50
493813,3,21,0,,0,21
493831,3,18,0,0,0,18
493910,3,2,0,0,0,2
493992,3,373,0,,0,373
494001,3,33,0,0,0,33
494029,3,5,0,,0,5
494232,3,13,0,,0,13
494357,3,597,0,,0,597
494472,3,3,0,,0,3
494524,3,82,0,,0,82
494649,3,11,0,0,0,11
494700,3,41,0,,0,41
494719,3,29,0,,0,29
494728,3,18,0,,0,18
494904,3,62,0,,0,62
495040,3,42,0,,0,42
495077,3,1,0,,0,1
495101,3,35,0,,0,35
495110,3,2,0,,0,2
495129,3,119,0,,0,119
495138,3,10,0,,0,10
495165,3,10,0,9,9,1
495208,3,6,0,,0,6
495217,3,32,0,0,0,32
495244,3,16,0,,0,16
495262,3,4,0,,0,4
495299,3,13,0,0,0,13
495305,3,12,0,0,0,12
495350,3,3,0,,0,3
495369,3,10,0,,0,10
495396,3,6,0,0,0,6
495411,3,47,0,,0,47
495518,3,22,0,,0,22
495776,3,14,0,0,0,14
495794,3,24,0,,0,24
495837,3,56,0,,0,56
495925,3,66,0,,0,66
495934,3,67,0,,0,67
495943,3,35,0,,0,35
495970,3,98,0,,0,98
495998,3,65,0,,0,65
496371,3,2,0,0,0,2
496539,3,13,0,,0,13
496618,3,41,0,,0,41
496645,3,17,0,,0,17
496663,3,4,0,,0,4
496672,3,2,0,,0,2
496715,3,126,0,0,0,126
496733,3,1,1,,1,0
497161,3,66,0,,0,66
497189,3,61,0,0,0,61
497222,3,6,0,,0,6
497310,3,53,0,,0,53
497374,3,23,0,0,0,23
497417,3,20,0,,0,20
497435,3,94,0,,0,94
497471,3,5,0,0,0,5
497684,3,41,0,,0,41
497736,3,4,0,0,0,4
497912,3,358,0,,0,358
498322,3,55,0,,0,55
498359,3,22,0,,0,22
498368,3,13,0,,0,13
498377,3,36,0,,0,36
498401,3,7,0,,0,7
498410,3,32,0,,0,32
