UNITID,TUITION1,FEE1,HRCHG1,TUITION2,FEE2,HRCHG2,TUITION3,FEE3,HRCHG3,TUITION5,FEE5,HRCHG5,TUITION6,FEE6,HRCHG6,TUITION7,FEE7,HRCHG7,ISPROF1,ISPFEE1,OSPROF1,OSPFEE1,ISPROF2,ISPFEE2,OSPROF2,OSPFEE2,ISPROF3,ISPFEE3,OSPROF3,OSPFEE3,ISPROF4,ISPFEE4,OSPROF4,OSPFEE4,ISPROF5,ISPFEE5,OSPROF5,OSPFEE5,ISPROF6,ISPFEE6,OSPROF6,OSPFEE6,ISPROF7,ISPFEE7,OSPROF7,OSPFEE7,ISPROF8,ISPFEE8,OSPROF8,OSPFEE8,ISPROF9,ISPFEE9,OSPROF9,OSPFEE9,CHG1AT0,CHG1AF0,CHG1AY0,CHG1AT1,CHG1AF1,CHG1AY1,CHG1AT2,CHG1AF2,CHG1AY2,CHG1AT3,CHG1AF3,CHG1AY3,CHG1TGTD,CHG1FGTD,CHG2AT0,CHG2AF0,CHG2AY0,CHG2AT1,CHG2AF1,CHG2AY1,CHG2AT2,CHG2AF2,CHG2AY2,CHG2AT3,CHG2AF3,CHG2AY3,CHG2TGTD,CHG2FGTD,CHG3AT0,CHG3AF0,CHG3AY0,CHG3AT1,CHG3AF1,CHG3AY1,CHG3AT2,CHG3AF2,CHG3AY2,CHG3AT3,CHG3AF3,CHG3AY3,CHG3TGTD,CHG3FGTD,CHG4AY0,CHG4AY1,CHG4AY2,CHG4AY3,CHG5AY0,CHG5AY1,CHG5AY2,CHG5AY3,CHG6AY0,CHG6AY1,CHG6AY2,CHG6AY3,CHG7AY0,CHG7AY1,CHG7AY2,CHG7AY3,CHG8AY0,CHG8AY1,CHG8AY2,CHG8AY3,CHG9AY0,CHG9AY1,CHG9AY2,CHG9AY3
210571,27020,1210,845,27020,1210,845,27020,1210,845,1480,0,493,1480,0,493,1480,0,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24500,1142,25642,25500,1188,26688,26490,1188,27678,27020,1210,28230,,,24500,1142,25642,25500,1188,26688,26490,1188,27678,27020,1210,28230,,,24500,1142,25642,25500,1188,26688,26490,1188,27678,27020,1210,28230,,,1000,1000,1300,1300,12480,12890,13176,14940,2260,2260,2300,2300,12480,12890,13176,14940,2660,2660,2700,2700,2660,2660,2700,2700
210605,3660,1062,122,7320,1243,244,10980,1243,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3480,1009,4489,3540,1062,4602,3540,1062,4602,3660,1062,4722,,,6960,1165,8125,7080,1243,8323,7080,1243,8323,7320,1243,8563,,,10440,1165,11605,10620,1243,11863,10620,1243,11863,10980,1243,12223,,,1500,1500,1500,1500,,,,,,,,,6300,6300,6300,6300,5360,5360,5360,5360,4850,4850,4850,4850
210669,52950,660,2206,52950,660,2206,52950,660,2206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48760,500,49260,50480,500,50980,51910,620,52530,52950,660,53610,,,48760,500,49260,50480,500,50980,51910,620,52530,52950,660,53610,,,48760,500,49260,50480,500,50980,51910,620,52530,52950,660,53610,,,1000,1000,1000,1000,12640,13080,13420,13796,2500,2500,2500,2500,10140,10580,10920,11296,2500,2500,2500,2500,2500,2500,2500,2500
210739,41100,1500,1715,41100,1500,1715,41100,1500,1715,21120,0,880,21120,0,880,21120,0,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37200,1500,38700,38500,1000,39500,39500,1500,41000,41100,1500,42600,,,37200,1500,38700,38500,1000,39500,39500,1500,41000,41100,1500,42600,,,37200,1500,38700,38500,1000,39500,39500,1500,41000,41100,1500,42600,,,1466,674,1468,1468,13000,13300,13300,13500,2808,3720,3706,3706,9856,10970,11576,11576,2304,2370,2138,2138,5112,6090,5844,5844
210775,39100,1650,1070,39100,1650,1070,39100,1650,1070,16200,486,900,16200,486,900,16200,486,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35350,1000,36350,36680,1350,38030,37780,1500,39280,39100,1650,40750,,,35350,1000,36350,36680,1350,38030,37780,1500,39280,39100,1650,40750,,,35350,1000,36350,36680,1350,38030,37780,1500,39280,39100,1650,40750,,,1500,1500,1500,1500,12800,13280,13680,14030,2500,2500,2500,2500,5100,5100,5100,5100,3600,3600,3600,3600,2500,2500,2500,2500
211024,29700,0,990,29700,0,990,29700,0,990,7080,0,515,7080,0,515,7080,0,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24840,0,24840,26082,0,26082,27200,0,27200,29700,0,29700,,,24840,0,24840,26082,0,26082,27200,0,27200,29700,0,29700,,,24840,0,24840,26082,0,26082,27200,0,27200,29700,0,29700,,,1000,1000,1000,1000,6550,6490,6800,7300,1700,1800,1800,1700,8100,8350,8500,8100,2903,3000,3200,3000,1913,2000,2200,2000
211079,5250,1950,175,10500,2850,350,15750,3600,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4860,1560,6420,5010,1710,6720,5100,1710,6810,5250,1770,7020,,,9720,2460,12180,10020,2610,12630,10200,2610,12810,10500,2670,13170,,,14580,3210,17790,15030,3360,18390,15300,3360,18660,15750,3420,19170,,,1200,600,600,600,,,,,,,,,5765,5765,5765,5765,2172,2172,2172,2172,2172,2172,2172,2172
211088,46430,700,775,46430,700,775,46430,700,775,27457,217,783,27457,217,783,27457,217,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43740,700,44440,44640,700,45340,45520,700,46220,46430,700,47130,,,43740,700,44440,44640,700,45340,45520,700,46220,46430,700,47130,,,43740,700,44440,44640,700,45340,45520,700,46220,46430,700,47130,,,1500,1500,1500,1500,13900,14050,14170,13720,1100,1100,1100,1100,19498,20400,21400,21400,1100,1100,1100,1100,3850,3850,3850,3850
211130,,,,,,,,,,13680,320,570,13680,320,570,13680,320,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211273,58000,1330,1812,58000,1330,1812,58000,1330,1812,50730,0,2113,50730,0,2113,50730,0,2113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53180,1260,54440,53180,1260,54440,55025,1295,56320,58000,1330,59330,,,53180,1260,54440,53180,1260,54440,55025,1295,56320,58000,1330,59330,,,53180,1260,54440,53180,1260,54440,55025,1295,56320,58000,1330,59330,,,1000,1000,1000,1000,17100,17100,17370,18050,1000,1000,1000,1000,,,,,,,,,,,,
211291,61408,338,1685,61408,338,1685,61408,338,1685,26960,0,1685,26960,0,1685,26960,0,1685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57882,314,58196,57882,320,58202,59474,328,59802,61408,338,61746,,,57882,314,58196,57882,320,58202,59474,328,59802,61408,338,61746,,,57882,314,58196,57882,320,58202,59474,328,59802,61408,338,61746,,,900,900,900,900,14174,14670,14874,15358,2130,2150,2164,2166,14174,14670,14874,15358,2130,2150,2164,2166,2130,2150,2164,2166
211307,3960,1024,165,7920,1264,330,11880,1504,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3960,938,4898,3960,938,4898,3960,938,4898,3690,1061,4751,,,7920,1178,9098,7920,1178,9098,7920,1178,9098,7920,1301,9221,,,11880,1418,13298,11880,1418,13298,11880,1418,13298,11880,1541,13421,,,1700,1700,1700,1700,,,,,,,,,5850,5850,5850,5900,5670,5670,5670,5670,4320,4320,4320,4320
211343,3750,1710,125,6840,1710,228,9840,1710,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3570,1530,5100,3690,1560,5250,3690,1560,5250,3750,1710,5460,,,6570,1530,8100,6690,1560,8250,6890,1560,8450,6840,1710,8550,,,9570,1530,11100,9690,1560,11250,9890,1560,11450,9840,1710,11550,,,1400,1400,1400,1400,,,,,,,,,3600,4000,4000,4000,1500,1500,1500,1800,1500,1500,1500,1800
211352,33650,1015,600,33650,1015,600,33650,1015,600,2160,135,720,2160,135,720,2160,135,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31875,970,32845,32830,1015,33845,32830,1015,33845,33650,1015,34665,,,31875,970,32845,32830,1015,33845,32830,1015,33845,33650,1015,34665,,,31875,970,32845,32830,1015,33845,32830,1015,33845,33650,1015,34665,,,1200,1200,1200,1500,12500,12965,12965,13224,1700,1700,1700,1500,10000,10000,10000,10000,1700,1700,1700,1500,4200,4200,4200,4250
211431,32402,1098,783,32402,1098,783,32402,1098,783,21054,396,957,21054,396,957,21054,396,957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29652,876,30528,30542,904,31446,31458,932,32390,32402,1098,33500,,,29652,876,30528,30542,904,31446,31458,932,32390,32402,1098,33500,,,29652,876,30528,30542,904,31446,31458,932,32390,32402,1098,33500,,,1400,1400,1400,1400,11902,12260,12628,13014,2082,2082,2082,2082,11902,12260,12628,13014,2082,2082,2082,2082,2082,2082,2082,2082
211440,59864,990,832,59864,990,832,59864,990,832,47629,928,648,47629,928,648,47629,928,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55816,1303,57119,57560,1364,58924,57560,1364,58924,59864,1480,61344,,,55816,1303,57119,57560,1364,58924,57560,1364,58924,59864,1480,61344,,,55816,1303,57119,57560,1364,58924,57560,1364,58924,59864,1480,61344,,,1000,1000,1000,1000,14972,15550,16150,16486,1400,1400,1400,1400,14162,14740,14340,14986,1400,1400,1400,1400,2080,2080,2080,2080
211468,43043,600,1435,43043,600,1435,43043,600,1435,14571,240,810,14571,240,810,14571,240,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39774,600,40374,40967,600,41567,41991,600,42591,43043,600,43643,,,39774,600,40374,40967,600,41567,41991,600,42591,43043,600,43643,,,39774,600,40374,40967,600,41567,41991,600,42591,43043,600,43643,,,2000,3000,3000,3000,11891,12322,12519,12722,850,850,850,850,11891,12322,12519,12722,500,500,500,500,2000,2000,2000,2000
211477,18324,1080,509,18324,1080,509,18324,1080,509,,,672,,,672,,,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17784,930,18714,17784,930,18714,17784,930,18714,18324,1080,19404,,,17784,930,18714,17784,930,18714,17784,930,18714,18324,1080,19404,,,17784,930,18714,17784,930,18714,17784,930,18714,18324,1080,19404,,,1500,1500,1500,1500,7416,7416,7416,7416,1200,1200,1200,2000,5750,5750,5750,5750,1200,1200,1200,1200,1300,1300,1300,1300
211556,40625,1500,986,40625,1500,986,40625,1500,986,19458,563,1081,19458,563,1081,19458,563,1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37363,1375,38738,38482,1420,39902,39443,1434,40877,40625,1500,42125,,,37363,1375,38738,38482,1420,39902,39443,1434,40877,40625,1500,42125,,,37363,1375,38738,38482,1420,39902,39443,1434,40877,40625,1500,42125,,,1000,1000,1000,1000,11868,12226,12226,12719,2000,2000,2000,2000,11862,12226,12226,12719,3500,3500,3500,3500,3500,3500,3500,3500
211583,38950,460,790,38950,460,790,38950,460,790,17040,250,710,17040,250,710,17040,250,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36950,250,37200,37950,250,38200,37950,410,38360,38950,460,39410,,,36950,250,37200,37950,250,38200,37950,410,38360,38950,460,39410,,,36950,250,37200,37950,250,38200,37950,410,38360,38950,460,39410,,,1298,1298,1400,1450,11000,11000,11800,12000,6274,7898,4226,5024,10524,10524,11748,12390,6274,7898,10225,11468,6274,7898,6309,7260
211608,7716,3188,322,7716,3188,322,15432,3438,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7716,3188,10904,7716,3188,10904,7716,3188,10904,7716,3188,10904,,,7716,3188,10904,7716,3188,10904,7716,3188,10904,7716,3188,10904,,,12732,3438,16170,12732,3438,16170,12732,3438,16170,15432,3438,18870,,,100,100,100,100,11506,12225,11016,11262,2982,3082,3082,2982,10218,9880,9880,12214,2982,3082,3082,2982,2982,3082,3082,2982
211893,0,5930,,0,5930,,0,5930,,0,5930,,0,5930,,0,5930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2900,2900,0,3015,3015,0,7445,7445,0,5930,5930,,,0,2900,2900,0,3015,3015,0,7445,7445,0,5930,5930,,,0,2900,2900,0,3015,3015,0,7445,7445,0,5930,5930,,,3740,3790,4750,4750,14560,14842,17359,19000,2892,2892,2892,2892,16524,16614,16614,20614,5728,5782,5782,5782,7003,7200,7200,7200
211927,3900,2520,130,7800,2610,260,11700,2700,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3750,1970,5720,3750,2310,6060,3750,2310,6060,3900,2520,6420,,,7500,2060,9560,7500,2400,9900,7500,2400,9900,7800,2610,10410,,,11250,2150,13400,11250,2490,13740,11250,2490,13740,11700,2700,14400,,,1750,1950,2500,2500,,,,,,,,,6500,6500,6500,6500,6670,6590,5000,5000,6670,7250,3000,2500
211981,39500,2620,1089,39500,2620,1089,39500,2620,1089,8832,104,736,8832,104,736,8832,104,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38070,2550,40620,38070,2550,40620,38780,2600,41380,39500,2620,42120,,,38070,2550,40620,38070,2550,40620,38780,2600,41380,39500,2620,42120,,,38070,2550,40620,38070,2550,40620,38780,2600,41380,39500,2620,42120,,,1000,1000,1000,1000,14620,14850,14850,14850,1800,1800,1800,1800,14620,14850,14850,14850,1800,1800,1800,1800,5390,5420,5420,5420
212009,60776,550,1900,60776,550,1900,60776,550,1900,3750,0,417,3750,0,417,3750,0,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55948,575,56523,55948,575,56523,58158,575,58733,60776,575,61351,,,55948,575,56523,55948,575,56523,58158,575,58733,60776,575,61351,,,55948,575,56523,55948,575,56523,58158,575,58733,60776,575,61351,,,1290,1324,1324,1324,14176,14672,15252,15938,1890,1928,1928,1928,14176,14672,15252,15938,1890,1991,1991,1991,1590,1691,1691,1691
212045,18200,150,515,18200,150,515,18200,150,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18090,150,18240,17600,150,17750,17800,150,17950,18200,150,18350,,,18090,150,18240,17600,150,17750,17800,150,17950,18200,150,18350,,,18090,150,18240,17600,150,17750,17800,150,17950,18200,150,18350,,,3852,3070,3380,3950,,,,,,,,,6630,6630,6690,7200,5220,5220,5340,5760,3930,3930,4080,4380
212054,56595,2370,1273,56595,2370,1273,56595,2370,1273,36234,840,1342,36234,840,1342,36234,840,1342,,,,,,,,,62564,2027,62564,2027,,,,,,,,,,,,,,,,,,,,,50700,420,50700,420,52146,2370,54516,53868,2370,56238,54766,2370,57136,56595,2370,58965,,,52146,2370,54516,53868,2370,56238,54766,2370,57136,56595,2370,58965,,,52146,2370,54516,53868,2370,56238,54766,2370,57136,56595,2370,58965,,,1700,1700,1700,1700,14241,16008,16488,16980,1200,1200,1200,1500,14241,17262,17442,17625,1200,1200,1200,1500,1200,1200,1200,1500
212106,45376,0,1503,45376,0,1503,45376,0,1503,25578,0,1421,25578,0,1421,25578,0,1421,,,,,,,,,,,,,,,,,,,,,63828,514,63828,514,,,,,,,,,52332,1084,52332,1084,39992,0,39992,41892,0,41892,43526,0,43526,45376,0,45376,,,39992,0,39992,41892,0,41892,43526,0,43526,45376,0,45376,,,39992,0,39992,41892,0,41892,43526,0,43526,45376,0,45376,,,1400,1400,1400,1400,13088,13612,14144,14744,2200,2200,2200,2200,13088,13612,14144,14744,2200,2200,2200,2200,3700,3700,4032,3700
212115,7716,2971,322,7716,2971,322,15432,3437,644,10062,1806,559,10062,1806,559,14706,2022,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8504,2972,11476,8288,3271,11559,8288,3271,11559,7716,3271,10987,,,8504,2972,11476,8288,3271,11559,8288,3271,11559,7716,3271,10987,,,21260,3222,24482,16576,3521,20097,16576,3521,20097,15432,3521,18953,,,1364,1364,1364,1364,11760,11760,11760,11400,2338,2338,2338,2336,8179,8179,8179,8700,3252,3252,3252,3252,3238,3238,3238,3238
212133,35864,600,800,35864,600,800,35864,600,800,14058,288,781,14058,288,781,14058,288,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33304,550,33854,34136,570,34706,34990,600,35590,35864,600,36464,,,33304,550,33854,34136,570,34706,34990,600,35590,35864,600,36464,,,33304,550,33854,34136,570,34706,34990,600,35590,35864,600,36464,,,1326,1352,1368,1396,11536,11204,12120,12424,4041,4113,4167,4248,9180,9360,9504,9693,1467,1494,1512,1539,4041,4113,4167,4248
212197,35050,650,1252,35050,650,1252,35050,650,1252,35020,0,1252,35020,0,1252,35020,0,1252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32000,0,32000,32960,0,32960,34000,600,34600,35020,650,35670,,,32000,0,32000,32960,0,32960,34000,600,34600,35020,650,35670,,,32000,0,32000,32960,0,32960,34000,600,34600,35020,650,35670,,,1100,1100,1100,1100,11710,12060,12330,12642,1050,1050,1050,1050,7345,7580,7806,8001,1050,1050,1050,1050,1250,1250,1250,1250
212434,12285,1980,,12285,1980,,12285,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12747,2092,14839,12747,2092,14839,12356,1992,14348,12295,1899,14194,,,12747,2092,14839,12747,2092,14839,12356,1992,14348,12295,1899,14194,,,12747,2092,14839,12747,2092,14839,12356,1992,14348,12295,1899,14194,,,2252,2252,2405,2085,,,,,,,,,8550,8550,8550,8550,2250,2250,2250,2250,7650,7650,7650,7650
212577,65652,192,2051,65652,192,2051,65652,192,2051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58615,185,58800,60872,190,61062,63216,190,63406,65652,192,65844,,,58615,185,58800,60872,190,61062,63216,190,63406,65652,192,65844,,,58615,185,58800,60872,190,61062,63216,190,63406,65652,192,65844,,,1200,1200,1200,1200,14450,14450,14740,15040,1270,1270,1272,1270,14450,14450,14740,15040,1270,1270,1272,1270,3676,7270,3676,3676
212601,35620,1086,868,35620,1086,868,35620,1086,868,20610,800,1145,20610,800,1145,20610,800,1145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32270,956,33226,33560,966,34526,33560,966,34526,35620,1086,36706,,,32270,956,33226,33560,966,34526,33560,966,34526,35620,1086,36706,,,32270,956,33226,33560,966,34526,33560,966,34526,35620,1086,36706,,,1080,1125,1158,1176,13530,14110,14600,15410,2545,2800,2736,2812,13530,14110,14900,15410,2545,2800,2736,2812,2545,2800,2736,2812
212656,29890,1100,1000,29890,1100,1000,29890,1100,1000,12132,0,674,12132,0,674,12132,0,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27670,520,28190,28500,540,29040,29160,810,29970,29890,1100,30990,,,27670,520,28190,28500,540,29040,29160,810,29970,29890,1100,30990,,,27670,520,28190,28500,540,29040,29160,810,29970,29890,1100,30990,,,1100,1100,1100,1100,10530,10850,10850,10850,1150,1150,1150,1700,3000,4000,4000,4000,1700,1700,1700,1700,1700,1700,1700,1700
212674,61760,0,2000,61760,0,2000,61760,0,2000,2250,0,250,2250,0,250,2250,0,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56390,0,56390,58500,0,58500,59960,0,59960,61760,0,61760,,,56390,0,56390,58500,0,58500,59960,0,59960,61760,0,61760,,,56390,0,56390,58500,0,58500,59960,0,59960,61760,0,61760,,,1000,1000,1000,1000,13460,13960,14370,14930,1000,1000,1000,1210,13460,13960,14370,14930,1000,1000,1000,1210,3000,3000,3000,1210
212771,19648,985,583,19648,985,583,19648,985,583,16452,590,613,16452,590,613,16452,590,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212805,19990,0,645,19990,0,645,19990,0,645,8550,0,950,8550,0,950,8550,0,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18470,0,18470,18930,0,18930,19310,0,19310,19990,0,19990,,,18470,0,18470,18930,0,18930,19310,0,19310,19990,0,19990,,,18470,0,18470,18930,0,18930,19310,0,19310,19990,0,19990,,,1000,1000,1000,1000,10060,10310,10680,11050,850,850,850,850,10060,10310,10680,11050,850,850,850,850,850,850,850,850
212832,36791,1000,671,36791,1000,671,36791,1000,671,15246,396,849,15246,396,849,15246,396,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33800,780,34580,34650,780,35430,35344,900,36244,36052,1000,37052,,,33800,780,34580,34650,780,35430,35344,900,36244,36052,1000,37052,,,33800,780,34580,34650,780,35430,35344,900,36244,36052,1000,37052,,,1300,1300,1300,1500,12850,13040,12938,13056,2780,2950,3847,4132,7184,7250,9150,10152,6370,6693,8724,9372,5536,5692,7419,7970
212869,27840,400,890,27840,400,890,27840,400,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000,0,25000,26000,0,26000,26600,0,26600,27840,400,28240,,,25000,0,25000,26000,0,26000,26600,0,26600,27840,400,28240,,,25000,0,25000,26000,0,26000,26600,0,26600,27840,400,28240,,,1500,1500,1500,1500,10500,10740,11000,11200,2495,2495,2495,2495,7950,7950,7950,7950,3295,3295,3295,3295,8555,8555,8555,8555
212878,5738,1350,191,7065,1500,236,8498,1650,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5408,1275,6683,5408,1350,6758,5520,1350,6870,5738,1350,7088,,,6660,1425,8085,6660,1500,8160,6795,1500,8295,7065,1500,8565,,,8010,1575,9585,8010,1650,9660,8168,1650,9818,8498,1650,10148,,,2064,2064,2064,2232,,,,,,,,,8072,8510,8300,8357,4469,4640,5000,4345,4469,4640,5000,4345
212911,62850,498,1964,62850,498,1964,62850,498,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56200,752,56952,58402,760,59162,60442,768,61210,62850,778,63628,,,56200,752,56952,58402,760,59162,60442,768,61210,62850,778,63628,,,56200,752,56952,58402,760,59162,60442,768,61210,62850,778,63628,,,1194,1194,1194,1209,16770,17066,17300,17982,1468,1468,1866,1929,16770,17066,17300,17982,1468,1468,1866,1929,1468,1468,1866,1929
212975,7564,100,,7564,100,,7564,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8296,100,8396,7564,100,7664,7564,100,7664,7564,100,7664,,,8296,100,8396,7564,100,7664,7564,100,7664,7564,100,7664,,,8296,100,8396,7564,100,7664,7564,100,7664,7564,100,7664,,,,,,,9516,9028,9028,9028,3608,3680,4056,4134,10352,10560,10712,10912,5199,5304,7092,7232,5115,5196,5868,5984
212984,31508,1050,670,31508,1050,670,31508,1050,670,11811,330,876,11811,330,876,11811,330,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29990,1050,31040,30590,1050,31640,30590,1050,31640,31508,1050,32558,,,29990,1050,31040,30590,1050,31640,30590,1050,31640,31508,1050,32558,,,29990,1050,31040,30590,1050,31640,30590,1050,31640,31508,1050,32558,,,1112,1134,1134,1150,14500,14500,14500,14500,932,952,952,966,10272,10488,10488,10636,1368,1398,1398,1418,1368,1398,1398,1418
212993,22225,0,727,22225,0,727,22225,0,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21990,0,21990,21428,0,21428,22225,0,22225,22225,0,22225,,,21990,0,21990,21428,0,21428,22225,0,22225,22225,0,22225,,,21990,0,21990,21428,0,21428,22225,0,22225,22225,0,22225,,,900,900,0,0,,,,,,,,,14760,14760,14760,14760,7492,7317,7360,7360,7492,7317,7360,7360
213011,26900,850,465,26900,850,465,26900,850,465,12780,0,710,12780,0,710,12780,0,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26500,850,27350,26900,850,27750,26900,850,27750,26900,850,27750,,,26500,850,27350,26900,850,27750,26900,850,27750,26900,850,27750,,,26500,850,27350,26900,850,27750,26900,850,27750,26900,850,27750,,,2166,2166,2166,2166,12620,12620,12620,12620,3734,3934,3934,3934,12620,12620,12620,12620,3874,3934,3934,3934,3734,4074,4074,4074
213020,7716,3604,322,7716,3604,322,13890,5037,463,9288,3348,516,9288,3348,516,13932,4293,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9570,3784,13354,9570,3574,13144,9570,3574,13144,7716,3604,11320,,,9570,3784,13354,9570,3574,13144,9570,3574,13144,7716,3604,11320,,,13890,5217,19107,13890,5007,18897,13890,5007,18897,13890,5037,18927,,,1100,1100,1100,1100,12616,12636,12446,12542,2080,2080,2080,2080,12616,12636,12446,12542,2080,2080,2080,2080,3080,3080,3080,3080
213163,12682,2000,373,12682,2000,373,12682,2000,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11424,1355,12779,11696,1355,13051,11866,1355,13221,12682,2000,14682,,,11424,1355,12779,11696,1355,13051,11866,1355,13221,12682,2000,14682,,,11424,1355,12779,11696,1355,13051,11866,1355,13221,12682,2000,14682,,,2050,2150,2150,2150,,,,,,,,,6960,7720,8800,8800,6899,6899,6904,6946,6899,6899,6904,6946
213233,17700,2325,550,17700,2325,550,17700,2325,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17700,2045,19745,17700,2000,19700,17700,2325,20025,17700,2325,20025,,,17700,2045,19745,17700,2000,19700,17700,2325,20025,17700,2325,20025,,,17700,2045,19745,17700,2000,19700,17700,2325,20025,17700,2325,20025,,,1800,2000,2000,1500,,,,,,,,,9420,9420,9880,9420,2300,2300,2300,2300,2300,2300,2300,2300
213251,53256,1080,2219,53256,1080,2219,53256,1080,2219,13950,300,775,13950,300,775,13950,300,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46250,825,47075,48350,825,49175,50100,976,51076,53256,1080,54336,,,46250,825,47075,48350,825,49175,50100,976,51076,53256,1080,54336,,,46250,825,47075,48350,825,49175,50100,976,51076,53256,1080,54336,,,1000,1000,1000,,12800,13050,13050,13050,1250,1250,1250,1250,12800,13050,13050,13050,1250,1250,1250,1250,3250,3250,3250,3250
213303,14950,2500,475,14950,2500,475,14950,2500,475,15600,100,650,15600,100,650,15600,100,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24920,1800,26720,14500,2500,17000,14800,2500,17300,14950,2500,17450,,,24920,1800,26720,14500,2500,17000,14800,2500,17300,14950,2500,17450,,,24920,1800,26720,14500,2500,17000,14800,2500,17300,14950,2500,17450,,,200,1200,1200,600,11900,12000,12000,11900,3150,3200,3200,2600,8000,8000,8000,5200,4850,3600,3600,3100,7450,6600,6800,6100
213321,39522,2078,662,39522,2078,662,39522,2078,662,47175,7001,673,47175,7001,673,47175,7001,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36774,1950,38724,38062,2018,40080,38822,2058,40880,39522,2078,41600,,,36774,1950,38724,38062,2018,40080,38822,2058,40880,39522,2078,41600,,,36774,1950,38724,38062,2018,40080,38822,2058,40880,39522,2078,41600,,,1300,1300,1300,1300,13464,14008,14286,14648,2686,2700,2708,2812,8352,8478,9002,10000,3594,3812,3436,3386,5949,6288,6246,6686
