UNITID,F1A01,F1A31,F1A04,F1A05,F1A06,F1A19,F1A07,F1A08,F1A09,F1A10,F1A11,F1A12,F1A13,F1A20,F1A14,F1A15,F1A16,F1A17,F1A18,F1A214,F1A224,F1A234,F1A324,F1A274,F1A27T4,F1A284,F1A334,F1A344,F1D01,F1D02,F1D03,F1D04,F1D05,F1D06,F1B01,F1B02,F1B03,F1B04,F1B04A,F1B04B,F1B05,F1B06,F1B26,F1B07,F1B08,F1B09,F1B10,F1B11,F1B12,F1B13,F1B14,F1B15,F1B16,F1B17,F1B18,F1B19,F1B27,F1B20,F1B21,F1B22,F1B23,F1B24,F1B25,F1C011,F1C012,F1C021,F1C022,F1C031,F1C032,F1C051,F1C052,F1C061,F1C062,F1C071,F1C072,F1C101,F1C111,F1C112,F1C121,F1C122,F1C131,F1C132,F1C141,F1C142,F1C191,F1C192,F1C193,F1C19OM,F1C19DP,F1C19IN,F1C19OT,F1MHP,F1M01,F1M02,F1M03,F1M04,F1MHOP,F1M05,F1M06,F1M07,F1M08,F1E01,F1E02,F1E03,F1E04,F1E05,F1E06,F1E07,F1E08,F1E09,F1E10,F1E11,F1E12,F1E121,F1E122,F1E13,F1E131,F1E132,F1E14,F1E141,F1E142,F1E15,F1E151,F1E152,F1E16,F1E161,F1E162,F1E17,F1E171,F1E172,F1FHA,F1H01,F1H02,F1H03,F1H03A,F1H03B,F1H03C,F1H03D,F1N01,F1N02,F1N03,F1N04,F1N05,F1N06,F1N07
407513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387276,0,1201153,88773,88773,0,,,302742,,0,2979944,0,0,0,324880,0,0,0,0,0,324880,3304824,,,,0,0,3304824,1832582,1154527,0,0,0,0,67936,42800,828106,509544,0,0,0,,,,,,,0,0,2728624,1706871,398608,0,0,0,623145,2,,,,,2,,,,,324880,439412,0,0,0,0,764292,764292,0,764292,0,324880,324880,0,439412,439412,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
407522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181195,0,0,0,0,0,,,0,,0,181195,0,75302,0,12223,0,0,0,0,0,87525,268720,,,,0,0,268720,140867,87821,0,0,0,0,0,0,421,335,315876,175189,0,,,,,,,0,0,457164,263345,119923,2000,0,0,71896,2,,,,,2,,,,,12223,0,0,0,0,0,12223,12223,0,12223,0,12223,12223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
407577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207898,0,0,0,0,0,,,0,,0,1207898,195643,645261,0,1201328,0,0,0,0,0,2042232,3250130,,,,0,0,3250130,1718364,907036,0,0,0,0,0,0,165792,97902,773681,406733,0,,,,,,,544950,0,3202787,1411671,471740,0,0,0,1319376,1,335004,2493602,79104,521147,2,,,,,646032,0,0,0,0,0,646032,646032,0,646032,0,646032,646032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
407595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161326,54900,20852,58471,58471,0,,,0,,964511,1260060,210034,0,0,223629,0,0,0,0,0,433663,1693723,,,,0,0,1693723,357613,309756,0,0,0,0,363522,314874,91291,28663,45262,39205,6195,,,,,,,605065,0,1468948,692498,116990,140100,0,0,519360,2,,,,,2,,,,,223629,599234,11595,41600,0,0,876058,869863,0,869863,6195,217434,217434,0,599234,599234,0,11595,11595,0,41600,41600,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
407832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380044,0,432510,0,0,0,,,0,,0,1812554,0,0,0,153815,0,0,0,0,0,153815,1966369,,,,39707,39707,2006076,1018329,543665,0,0,0,0,458818,331789,220807,150037,526365,284178,0,,,,,,,197778,0,2422097,1309669,397212,32571,0,0,682645,1,197778,23108699,176596,4829877,2,,,,,153815,0,432510,0,0,0,586325,586325,0,586325,0,153815,153815,0,0,0,0,432510,432510,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
409120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364073,0,21714,0,0,0,,,0,,639613,1025400,0,0,0,414500,0,0,0,0,0,414500,1439900,,,,0,0,1439900,989822,779142,0,0,0,0,169917,141076,41927,34302,99239,82910,364073,,,,,,,0,0,1664978,1037430,211594,0,0,0,415954,2,,,,,2,,,,,254334,0,21714,0,1977,373241,651266,287193,0,287193,364073,254334,254334,0,0,0,0,21714,21714,0,0,0,0,0,0,0,11145,11145,0,-2,,,,,,,,,,,,,,
409315,126703268,329583125,211821266,541404391,668107659,110908814,9528923,28557431,38086354,124582337,179411692,303994029,342080383,45334015,205203379,21756337,339524,164302835,391602075,79354659,0,312388510,58630953,1100838,451474960,122127426,0,0,251319547,237017294,14302253,377299822,0,391602075,21098778,4752189,4109030,10390000,8939528,1450472,678506,0,0,0,572671,41601174,0,55359735,73186966,78372230,0,0,197836,2129834,365799,209612400,251213574,0,105973,0,0,105973,251319547,90322723,51272361,17190,5438,1988336,909812,23735512,11413633,14264654,7536557,35801364,13630904,37788198,2089918,826245,0,0,0,0,31009399,0,237017294,85594950,54601924,20821673,11872011,4623748,59502988,1,3303568,48245978,10218162,20286164,1,24657665,135121885,34397882,89491849,46530140,21385020,3204041,1785913,2326630,33993897,109225641,71437443,0,71437443,37788198,22681207,22681207,0,10418704,10418704,0,1561048,1561048,0,870502,870502,0,587434,587434,0,35318548,35318548,0,1,339521,339524,3,0,3,0,0,14196280,251213574,14302253,391602075,309081621,134111260,237017294
409379,20606390,14164456,63268029,77432485,98038875,3761262,0,4441337,4441337,0,10200701,10200701,14642038,2233232,14164456,13110812,0,57649599,84924867,0,0,0,6326574,0,6326574,2488870,10326752,0,64587598,63075469,1512129,82001065,1411673,84924867,0,725368,5233028,949407,115000,834407,0,,0,,17765064,24672867,0,29695750,0,8306545,1697433,0,12029,179969,13975,39905701,64578568,9030,0,0,0,9030,64587598,0,0,0,0,0,0,0,0,0,0,60900828,17334072,34000,0,0,,,,,2140641,0,63075469,17334072,6423949,1027062,2028185,0,36262201,1,2186624,5969598,87414,2827278,1,-45983,2346664,2145818,933984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1503100,64578569,3020970,91364851,77200395,0,63075469
409537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53881,0,0,6938,6938,0,,,0,,0,60819,0,0,0,0,81137,0,0,0,0,81137,141956,,,,0,0,141956,47314,40897,0,0,0,0,26045,9564,0,0,0,0,0,,,,,,,0,0,73359,50461,22898,0,0,0,0,2,,,,,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
409591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426673,36381,121207,0,0,0,,,0,,0,584261,90,117984,276304,53210,92985,0,0,0,0,540573,1124834,,,,0,0,1124834,618629,297647,0,0,0,0,123825,89727,49604,43036,392970,277310,0,,,,,,,0,0,1185028,707720,223620,0,0,0,253688,2,,,,,2,,,,,53210,0,92985,0,0,0,146195,146195,0,146195,0,53210,53210,0,0,0,0,92985,92985,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
409698,62711102,304987648,73177292,378164940,440876042,57150481,3370000,27460000,30830000,91422462,433930322,525352784,556182784,37516292,269357275,714637,0,-365744465,-95672553,11256503,89024844,487772214,17514889,670959,606239409,289120065,39048,0,196858145,223105236,-26247091,-69425462,0,-95672553,38636310,0,0,0,0,0,230846,0,0,0,6475278,45342434,0,88052410,0,31098741,12691166,0,1365540,6046692,9230786,148485335,193827769,0,3030376,0,0,3030376,196858145,63228567,34810200,1089309,411468,582223,333360,19980229,8188990,29272811,11746903,22751476,11090928,19249224,19903563,230676,0,0,0,0,47047834,0,223105236,66812525,55762024,24789271,18570697,2854887,54315832,1,26854985,169608713,1775504,31638913,1,17310631,258623828,35740788,25511568,15050115,4046283,12569706,0,33156,12894931,44594191,25344967,0,25344967,19249224,2021583,2021583,0,56210,56210,0,11771099,11771099,0,0,0,0,0,0,0,11496075,11496075,0,1,27698971,35324966,7625995,744783,7844038,-846563,-116263,21386116,256119299,-4164033,424317415,128983183,202481000,234733183
412535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91464,0,0,0,0,0,,,0,,26240,117704,0,0,0,54214,0,0,0,0,0,54214,171918,,,,0,0,171918,165086,165086,0,0,0,0,47038,47038,8404,8404,55122,55122,3172,,,,,,,0,0,278822,275650,2907,0,0,0,265,2,,,,,2,,,,,54214,0,0,0,0,0,54214,51042,0,51042,3172,51042,51042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
413176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122200,0,0,0,0,0,,,0,,39800,162000,0,0,0,150000,0,0,0,0,0,150000,312000,,,,38000,38000,350000,119000,119000,0,0,0,0,29032,0,12000,0,61000,0,129553,,,,,,,97415,96623,448000,215623,42350,8000,0,0,182027,2,,,,,2,,,,,119553,4000,10000,0,0,0,133553,4000,0,4000,129553,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,2000,2000,0,-2,,,,,,,,,,,,,,
413626,8652136,7034954,0,7034954,15687090,0,0,119537,119537,0,105341,105341,224878,0,6912918,4948753,3445843,154698,15462212,0,0,10588110,1310727,0,11898837,4902383,0,0,9740370,6092365,3648005,11915694,-101487,15462212,484561,5571487,412638,384000,384000,0,119350,,0,,1547403,8519439,0,0,0,780640,412368,0,0,27923,0,1220931,9740370,0,0,0,0,0,9740370,1681196,1021729,13817,0,129857,42708,132540,98098,86441,86441,2149283,719585,1142298,186572,142139,,,,,570361,305401,6092365,2416101,651168,184818,437828,0,2402450,2,,,,,2,,,,,431622,109902,248815,0,312888,79871,1183098,40800,0,40800,1142298,40800,40800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4841315,6127736,1286421,109902,1001492,0,175027,0,9740370,3648005,8549293,1318699,0,6092365
414911,9122679,14004054,0,14004054,23126733,12408,642060,1140054,1782114,8593427,0,8593427,10375541,449945,4812676,1373394,0,6127585,12313655,245000,0,20613434,5072290,0,25930724,11923670,0,0,15285611,15098413,187198,12126457,0,12313655,4566531,1125606,573537,0,0,0,0,,0,,74188,6339862,0,3153317,1365050,3625194,0,0,3560,0,76661,8223782,14563644,615287,0,0,106680,721967,15285611,4950622,2795325,0,0,0,0,2918163,1186192,3320212,1589849,3251227,1014634,654099,0,0,,,,,4090,0,15098413,6586000,2805246,1787008,1078880,84687,2756592,1,4090,44109,189163,12408,2,,,,,2294970,730649,599575,0,0,69490,3694684,3040585,0,3040585,654099,2294970,2294970,0,76550,76550,0,599575,599575,0,0,0,0,0,0,0,69490,69490,0,1,332584,418385,85801,0,94051,-8250,0,437784,14928997,544464,14073403,9010608,9191378,15098413
416801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745331,0,0,0,0,0,0,2536616,0,0,0,4281947,0,3427960,0,1649900,88452,0,4060,0,0,5170372,9452319,0,0,933777,0,933777,10386096,5791493,3844814,43025,0,0,0,1798344,1068368,721779,0,184023,123913,1847432,0,0,0,0,0,0,0,0,10386096,5037095,1213830,453625,771932,0,2909614,2,,,,,2,,,,,1649900,0,88000,0,116000,0,1853900,6468,0,6468,1847432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6468,6468,0,1,2452418,3386195,933777,283912,649865,0,0,,,,,,,
417105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472007,326267,0,0,0,0,,,47423,,0,845697,0,6072253,0,604492,0,0,224,6099,319390,7002458,7848155,,,,42638,42638,7890793,2364763,1471451,0,0,0,0,715244,499673,316011,229136,1526543,937099,363262,,,,,,,1205722,465763,6491545,3603122,1635981,237219,0,0,1015223,1,642832,218616587,16999023,44885607,1,44995,31689561,501751,3986300,604492,0,0,0,0,0,604492,241230,0,241230,363262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241230,241230,0,-2,,,,,,,,,,,,,,
417123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244226,750595,0,0,0,0,,,0,,0,994821,0,4413927,0,204210,0,0,0,43909,0,4662046,5656867,,,,1,1,5656868,3180036,1645107,0,0,1288555,826520,0,0,0,0,169339,0,0,,,,,,,0,0,4637930,2471627,1206272,188366,380586,0,391079,2,,,,,2,,,,,204210,750595,0,0,0,0,954805,954805,0,954805,0,204210,204210,0,750595,750595,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
417248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93473,0,0,0,0,0,,,0,,0,93473,0,973192,0,20781,0,0,0,0,0,993973,1087446,,,,0,0,1087446,654419,654419,0,0,0,0,0,0,0,0,213575,0,0,,,,,,,0,0,867994,654419,213575,0,0,0,0,2,,,,,2,,,,,20781,0,0,0,0,0,20781,20781,0,20781,0,20781,20781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
417275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252346,0,0,0,0,0,,,0,,0,252346,0,873816,0,20130,0,0,0,0,0,893946,1146292,,,,0,0,1146292,771803,351598,0,0,0,0,0,0,0,0,109936,0,0,,,,,,,0,0,881739,351598,310269,0,0,0,219872,2,,,,,2,,,,,20130,0,0,0,0,0,20130,20130,0,20130,0,20130,20130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
417442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643913,0,0,0,0,0,,,0,,0,643913,0,0,0,643913,0,0,0,0,0,643913,1287826,,,,1461249,1461249,2749075,543333,310441,0,0,0,0,173999,119042,146757,90313,27906,12160,0,,,,,,,0,0,891995,531956,116974,120185,0,0,122880,2,,,,,2,,,,,478357,309090,0,0,0,0,787447,787447,0,787447,0,478357,478357,0,309090,309090,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
417628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194839,109510,327945,0,0,0,,,0,,0,632294,0,0,0,126888,0,0,0,0,0,126888,759182,,,,109510,109510,868692,601812,451116,0,0,0,0,0,0,0,0,4000,0,0,,,,,,,0,0,605812,451116,150696,4000,0,0,0,2,,,,,2,,,,,126888,0,327945,0,0,0,454833,454833,0,454833,0,126888,126888,0,0,0,0,327945,327945,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
417637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481024,23039,0,0,0,0,,,0,,0,504063,71666,78039,0,481024,9555,0,0,0,0,640284,1144347,,,,0,0,1144347,816439,397468,0,0,0,0,0,0,0,0,231888,231888,138833,,,,,,,304571,83454,1491731,712810,180510,143239,0,0,455172,1,105436,25172153,2637155,8706565,2,,,,,325435,23039,42675,0,0,45496,436645,297812,0,297812,138833,297812,297812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
417646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136682,4285,30000,0,0,0,,,0,,0,170967,0,0,0,78959,26365,0,0,0,0,105324,276291,,,,0,0,276291,225301,175644,0,0,0,0,0,0,61790,46923,13245,12400,0,,,,,,,0,0,300336,234967,35635,0,0,0,29734,2,,,,,2,,,,,78959,0,26365,0,0,0,105324,105324,0,105324,0,78959,78959,0,0,0,0,26365,26365,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
417655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259340,0,0,0,0,0,,,13948,,0,273288,0,0,0,62112,62461,0,0,0,0,124573,397861,,,,59178,59178,457039,397348,250341,0,0,0,0,98916,0,1715,0,266170,0,0,,,,,,,0,0,764149,250341,69511,444297,0,0,0,2,,,,,2,,,,,59179,0,0,0,0,0,59179,59179,0,59179,0,59179,59179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
417682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86195,0,88793,0,0,0,,,0,,0,174988,0,0,0,163009,0,0,0,0,0,163009,337997,,,,0,0,337997,266769,212509,0,0,0,0,0,0,95331,67447,0,0,0,,,,,,,0,0,362100,279956,79144,0,0,0,3000,2,,,,,2,,,,,163009,0,88793,0,0,0,251802,251802,0,251802,0,163009,163009,0,0,0,0,88793,88793,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
417716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586082,238117,0,0,0,0,,,0,,0,824199,0,0,177681,554843,0,0,0,0,0,732524,1556723,,,,0,0,1556723,857644,833765,0,0,0,0,418764,134635,265090,265090,306002,266071,0,,,,,,,0,0,1847500,1499561,283079,38904,0,0,25956,2,,,,,2,,,,,554843,238117,177681,0,0,0,970641,970641,0,970641,0,554843,554843,0,238117,238117,0,177681,177681,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
417831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229165,55247,0,0,0,0,,,0,,36410,320822,0,0,0,132972,0,0,0,0,0,132972,453794,,,,30004,30004,483798,371632,305407,0,0,0,0,4582,4582,15000,15000,179557,179557,0,,,,,,,0,0,570771,504546,24258,0,0,0,41967,2,,,,,2,,,,,132972,0,0,0,0,0,132972,132972,0,132972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132972,132972,0,-2,,,,,,,,,,,,,,
417868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454842,0,0,0,0,0,,,0,,0,454842,0,0,0,107252,0,0,0,0,0,107252,562094,,,,0,0,562094,449761,251448,0,0,0,0,28947,19910,0,0,0,0,0,,,,,,,0,0,478708,271358,157910,49371,69,0,0,2,,,,,2,,,,,107252,0,0,0,0,0,107252,107252,0,107252,0,107252,107252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
417886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482380,0,0,0,0,0,,,0,,67225,549605,0,0,0,92024,25292,257727,0,0,0,375043,924648,,,,0,0,924648,309699,181835,0,0,0,0,4105,2793,96417,42625,167035,123049,67225,,,,,,,584230,0,1228711,350302,712036,52288,0,0,114085,1,21136,27470,92093,164479,1,563092,1992503,0,538042,90024,4000,25292,257727,0,0,377043,309818,0,309818,67225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309818,309818,0,-2,,,,,,,,,,,,,,
417910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3933865,0,720198,4805152,4805152,0,,,156310,,0,9615525,0,0,0,773766,0,0,0,0,0,773766,10389291,,,,0,0,10389291,7918136,3613543,0,0,0,0,162706,140284,242159,194780,1562708,1097535,0,,,,,,,722260,0,10607969,5046142,2336742,14923,97892,0,3112270,2,,,,,1,722260,21071144,0,0,570566,22000,0,0,0,0,592566,592566,0,592566,0,570566,570566,0,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
417983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316800,0,0,0,0,0,,,0,,0,316800,0,0,0,179458,0,0,0,0,0,179458,496258,,,,9100,9100,505358,363250,236530,0,0,0,0,0,0,0,0,33650,29652,0,,,,,,,80,0,396980,266182,76950,7550,0,0,46298,2,,,,,2,,,,,138353,0,0,0,0,0,138353,138353,0,138353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138353,138353,0,-2,,,,,,,,,,,,,,
417992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301257,0,0,0,0,0,,,0,,0,301257,0,0,0,493695,0,0,0,0,0,493695,794952,,,,0,0,794952,688137,337320,0,0,0,0,50801,39475,0,0,0,0,0,,,,,,,170227,0,909165,376795,269488,42983,0,0,219899,1,55954,34246,135502,205139,1,114273,1635570,286991,265487,90897,49834,8402,0,0,0,149133,149133,0,149133,0,90897,90897,0,49834,49834,0,8402,8402,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
418001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074112,0,0,0,0,0,,,0,,0,1074112,0,0,0,661820,0,0,0,0,0,661820,1735932,,,,0,0,1735932,1735932,603032,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,1735932,603032,256657,0,0,0,876243,2,,,,,2,,,,,377711,284109,0,0,0,0,661820,661820,0,661820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661820,661820,0,-2,,,,,,,,,,,,,,
418010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390734,0,0,0,0,0,,,0,,0,390734,0,0,0,792554,0,0,0,0,0,792554,1183288,,,,0,0,1183288,391458,295323,0,0,0,0,14400,0,0,0,9600,0,593645,,,,,,,22545,0,1031648,295323,166968,8400,0,0,560957,1,19804,11156,92825,99674,1,2741,614287,203122,34309,198909,593645,0,0,0,0,792554,198909,0,198909,593645,198909,198909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
418029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386440,0,0,0,0,0,,,0,,0,386440,0,0,0,231993,16171,0,0,0,0,248164,634604,,,,21040,21040,655644,340210,182498,0,0,0,0,0,0,210272,133679,23825,0,0,,,,,,,0,0,574307,316177,129004,7208,0,0,121918,2,,,,,2,,,,,226543,5450,16171,0,0,21040,269204,269204,0,269204,0,226543,226543,0,5450,5450,0,16171,16171,0,0,0,0,0,0,0,21040,21040,0,-2,,,,,,,,,,,,,,
418038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3155600,684845,233111,244098,244098,0,,,0,,0,4317654,0,0,0,684845,233111,244098,0,0,0,1162054,5479708,,,,0,0,5479708,669927,669927,0,0,0,0,343539,343539,596736,596736,360554,0,0,,,,,,,229726,0,2200482,1610202,454848,0,0,0,135432,1,135431,135431,135431,135431,1,94295,94295,94295,94295,684845,0,233111,244098,0,0,1162054,1162054,0,1162054,0,684845,684845,0,0,0,0,233111,233111,0,244098,244098,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
418056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241417,0,0,0,0,0,,,0,,0,241417,0,0,0,0,10774,18000,0,0,0,28774,270191,,,,0,0,270191,140816,130810,0,0,0,0,0,0,17076,15863,0,0,0,,,,,,,96733,456,254625,147129,99313,0,0,0,8183,1,15683,-659784,51541,499819,1,81049,46131974,-88371,955801,0,0,10774,18000,0,0,28774,28774,0,28774,0,0,0,0,0,0,0,10774,10774,0,18000,18000,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
418065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1808560,0,0,0,0,0,,,0,,0,1808560,0,0,0,744131,20378,0,0,0,0,764509,2573069,,,,0,0,2573069,1337827,969550,0,0,0,0,360481,258217,150369,128440,36547,26718,152759,,,,,,,621786,76914,2659769,1459839,502299,228878,0,0,468753,2,,,,,2,,,,,591372,152759,20378,0,4100,0,768609,615850,0,615850,152759,591372,591372,0,0,0,0,20378,20378,0,0,0,0,0,0,0,4100,4100,0,-2,,,,,,,,,,,,,,
418083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676577,0,0,0,0,0,,,0,,0,676577,0,0,0,504003,60884,2000,0,0,0,566887,1243464,,,,0,0,1243464,294785,200724,0,0,0,0,9300,9300,0,0,144365,85906,0,,,,,,,0,0,448450,295930,114709,37811,0,0,0,2,,,,,2,,,,,118374,52372,60884,2000,0,0,233630,233630,0,233630,0,118374,118374,0,52372,52372,0,60884,60884,0,2000,2000,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
418199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221978,0,0,0,0,0,,,0,,0,221978,553131,408913,0,96013,3720,0,0,0,83773,1145550,1367528,,,,0,0,1367528,592645,212264,0,0,0,0,87655,65558,199336,150873,274344,170825,0,,,,,,,100195,0,1254175,599520,199051,0,0,0,455604,1,100195,1191484,121764,19504,2,,,,,83773,12240,3720,0,0,0,99733,99733,0,99733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99733,99733,0,-2,,,,,,,,,,,,,,
418205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477506,1403327,660295,0,0,0,,,0,,0,3541128,0,0,0,342469,0,0,0,0,0,342469,3883597,,,,0,0,3883597,2748203,1563011,0,0,0,0,681010,301632,97344,75515,289625,198216,0,,,,,,,0,0,3816182,2138374,617035,0,0,0,1060773,2,,,,,2,,,,,342469,0,0,0,0,0,342469,342469,0,342469,0,342469,342469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
418223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730539,258911,0,0,0,0,,,0,,0,989450,0,0,0,863612,167529,0,0,0,0,1031141,2020591,,,,0,0,2020591,1010629,805512,0,0,0,0,0,0,0,0,404357,0,0,,,,,,,0,0,1414986,805512,205117,152042,0,0,252315,2,,,,,2,,,,,453124,95736,167529,0,0,0,716389,716389,0,716389,0,453124,453124,0,95736,95736,0,167529,167529,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
418250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197500,0,1157667,0,0,0,,,233138,,295744,2884049,0,0,0,295744,0,0,0,0,0,295744,3179793,,,,0,0,3179793,1966654,1003894,0,0,0,0,782433,362797,0,0,0,0,0,,,,,,,243046,0,2992133,1366691,410367,116931,68256,0,1029888,1,198413,2449699,309213,356325,1,2375,262634,83268,34443,295744,0,0,0,0,0,295744,295744,0,295744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295744,295744,0,-2,,,,,,,,,,,,,,
418278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491085,158923,77851,16469,0,16469,,,0,,0,744328,0,104400,0,185051,0,0,0,0,326300,615751,1360079,,,,3777,3777,1363856,497862,497862,0,0,0,0,5986,5986,48140,48140,172470,172470,261339,,,,,,,247344,0,1233141,724458,228191,1592,37330,0,241570,2,,,,,2,,,,,139192,45859,77851,0,0,0,262902,1563,0,1563,261339,0,0,0,1563,1563,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
418296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322740,1355042,4951661,12129736,12129736,0,,,0,,0,19759179,0,0,0,1049416,0,0,0,0,0,1049416,20808595,,,,0,0,20808595,6084724,3999964,0,0,0,0,197720,138448,1120411,784540,375108,246919,186235,,,,,,,879474,0,8843672,5169871,1491602,1932951,0,0,249248,1,879474,19005196,1145604,6041142,2,,,,,1049416,442967,103785,82450,0,0,1678618,1492383,0,1492383,186235,1049416,1049416,0,442967,442967,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
