UNITID,CSTOTLT,CSTOTLM,CSTOTLW,CSAIANT,CSAIANM,CSAIANW,CSASIAT,CSASIAM,CSASIAW,CSBKAAT,CSBKAAM,CSBKAAW,CSHISPT,CSHISPM,CSHISPW,CSNHPIT,CSNHPIM,CSNHPIW,CSWHITT,CSWHITM,CSWHITW,CS2MORT,CS2MORM,CS2MORW,CSUNKNT,CSUNKNM,CSUNKNW,CSNRALT,CSNRALM,CSNRALW
228769,13690,4652,9038,39,6,33,1317,544,773,1748,370,1378,3261,971,2290,17,4,13,4833,1339,3494,397,119,278,102,32,70,1976,1267,709
228778,14268,6624,7644,21,12,9,2693,1321,1372,563,202,361,3024,1224,1800,12,6,6,5991,2823,3168,478,228,250,196,88,108,1290,720,570
228787,8192,4359,3833,8,6,2,2064,1000,1064,361,167,194,1026,505,521,8,3,5,2262,1214,1048,281,144,137,220,109,111,1962,1211,751
228796,5236,2245,2991,10,5,5,71,33,38,158,88,70,4094,1653,2441,4,2,2,440,201,239,25,10,15,36,12,24,398,241,157
228802,3003,1089,1914,9,5,4,148,62,86,324,111,213,579,210,369,2,1,1,1747,605,1142,95,37,58,23,9,14,76,49,27
228866,85,41,44,0,0,0,13,7,6,4,3,1,18,9,9,1,0,1,41,18,23,0,0,0,8,4,4,0,0,0
228875,2821,1156,1665,16,6,10,104,38,66,146,65,81,429,170,259,8,2,6,1908,767,1141,43,17,26,50,27,23,117,64,53
228884,94,46,48,0,0,0,0,0,0,87,41,46,6,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
228909,808,299,509,2,2,0,237,87,150,62,22,40,121,57,64,0,0,0,330,117,213,25,7,18,18,4,14,13,3,10
228981,303,118,185,1,0,1,3,1,2,20,14,6,121,37,84,1,0,1,144,63,81,2,0,2,9,2,7,2,1,1
229018,1359,534,825,5,1,4,37,14,23,89,37,52,326,121,205,2,2,0,778,308,470,27,7,20,60,26,34,35,18,17
229027,7720,3550,4170,16,8,8,432,207,225,566,213,353,4336,1910,2426,14,6,8,1789,899,890,237,118,119,83,40,43,247,149,98
229063,1417,541,876,2,0,2,87,46,41,1025,340,685,123,46,77,0,0,0,61,33,28,16,5,11,0,0,0,103,71,32
229115,8861,4244,4617,25,17,8,320,166,154,522,267,255,2221,957,1264,7,5,2,4836,2307,2529,287,131,156,53,27,26,590,367,223
229160,621,238,383,8,5,3,24,9,15,94,40,54,161,52,109,2,0,2,244,90,154,27,8,19,16,7,9,45,27,18
229179,4139,422,3717,10,0,10,398,70,328,708,45,663,1088,110,978,2,1,1,1656,155,1501,133,10,123,28,4,24,116,27,89
229267,663,295,368,1,0,1,48,22,26,31,17,14,149,52,97,0,0,0,374,174,200,24,13,11,12,6,6,24,11,13
229300,1742,465,1277,2,0,2,365,98,267,198,27,171,322,77,245,0,0,0,635,195,440,53,17,36,59,14,45,108,37,71
229337,2368,524,1844,26,5,21,214,68,146,212,46,166,536,125,411,0,0,0,1289,253,1036,0,0,0,63,17,46,28,10,18
229355,2273,738,1535,2,2,0,35,13,22,332,94,238,620,187,433,3,1,2,1137,387,750,99,31,68,15,6,9,30,17,13
229416,634,603,31,1,1,0,12,10,2,64,60,4,291,281,10,5,5,0,158,148,10,42,40,2,61,58,3,0,0,0
229425,58,0,58,0,0,0,0,0,0,0,0,0,58,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229504,523,165,358,2,0,2,13,5,8,36,10,26,137,44,93,2,0,2,316,103,213,13,3,10,2,0,2,2,0,2
229522,38,5,33,0,0,0,0,0,0,5,1,4,27,4,23,0,0,0,4,0,4,1,0,1,1,0,1,0,0,0
229540,491,179,312,2,1,1,11,6,5,26,7,19,222,72,150,1,1,0,220,88,132,5,3,2,3,1,2,1,0,1
229656,148,6,142,0,0,0,0,0,0,3,0,3,135,6,129,0,0,0,3,0,3,2,0,2,5,0,5,0,0,0
229780,1316,653,663,9,5,4,41,20,21,290,151,139,352,153,199,44,17,27,481,249,232,56,29,27,26,19,7,17,10,7
229799,907,278,629,7,1,6,8,1,7,30,6,24,170,51,119,0,0,0,656,200,456,25,13,12,11,6,5,0,0,0
229814,2514,991,1523,13,7,6,76,35,41,125,60,65,609,201,408,4,2,2,1485,592,893,73,26,47,24,10,14,105,58,47
229832,284,182,102,2,2,0,0,0,0,25,19,6,117,71,46,0,0,0,119,75,44,5,4,1,0,0,0,16,11,5
229841,731,322,409,2,0,2,53,22,31,90,40,50,325,129,196,2,1,1,259,130,129,0,0,0,0,0,0,0,0,0
229887,131,53,78,1,1,0,0,0,0,110,40,70,1,1,0,0,0,0,6,5,1,1,0,1,0,0,0,12,6,6
230010,836,413,423,5,5,0,5,3,2,5,3,2,86,37,49,4,2,2,681,332,349,9,3,6,41,28,13,0,0,0
230038,7594,3758,3836,16,8,8,181,94,87,27,12,15,495,236,259,41,21,20,6202,3076,3126,275,129,146,70,35,35,287,147,140
230047,643,253,390,2,0,2,20,12,8,1,0,1,28,10,18,50,24,26,174,60,114,50,15,35,13,3,10,305,129,176
230056,78,18,60,0,0,0,2,1,1,2,1,1,15,2,13,1,1,0,57,12,45,1,1,0,0,0,0,0,0,0
230065,209,2,207,2,0,2,8,1,7,4,0,4,74,0,74,2,0,2,112,1,111,1,0,1,4,0,4,2,0,2
230144,48,3,45,0,0,0,0,0,0,1,0,1,6,1,5,0,0,0,27,1,26,0,0,0,14,1,13,0,0,0
230162,1418,505,913,5,2,3,25,9,16,18,7,11,166,50,116,12,4,8,1105,399,706,29,13,16,58,21,37,0,0,0
230171,2500,939,1561,21,6,15,27,6,21,36,16,20,281,96,185,3,1,2,1974,748,1226,64,25,39,56,21,35,38,20,18
230199,25,1,24,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24,1,23,0,0,0,0,0,0,0,0,0
230205,37,7,30,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,33,6,27,0,0,0,0,0,0,0,0,0
230214,105,13,92,0,0,0,1,0,1,1,1,0,24,3,21,1,0,1,60,8,52,2,1,1,14,0,14,2,0,2
230366,75,10,65,1,0,1,3,0,3,4,1,3,16,1,15,1,0,1,46,8,38,2,0,2,2,0,2,0,0,0
230418,455,228,227,0,0,0,9,4,5,3,3,0,74,44,30,0,0,0,177,79,98,17,4,13,0,0,0,175,94,81
230490,937,404,533,3,2,1,16,5,11,20,11,9,247,94,153,4,2,2,632,284,348,15,6,9,0,0,0,0,0,0
230597,1389,514,875,11,2,9,8,3,5,9,5,4,74,28,46,6,5,1,1221,439,782,15,3,12,11,4,7,34,25,9
230603,2619,1094,1525,30,10,20,43,19,24,57,33,24,166,67,99,25,15,10,2025,802,1223,17,6,11,100,47,53,156,95,61
230676,689,422,267,22,12,10,5,0,5,3,2,1,50,24,26,2,0,2,603,382,221,4,2,2,0,0,0,0,0,0
230728,6527,2807,3720,96,34,62,93,36,57,52,28,24,365,139,226,22,10,12,5333,2296,3037,145,64,81,348,148,200,73,52,21
230737,10311,5346,4965,37,21,16,185,92,93,77,45,32,1043,485,558,57,26,31,8377,4385,3992,324,153,171,109,79,30,102,60,42
230746,4658,2036,2622,34,15,19,207,84,123,96,50,46,882,369,513,19,6,13,3097,1373,1724,178,71,107,69,34,35,76,34,42
230764,8070,4046,4024,21,10,11,425,204,221,101,41,60,889,363,526,26,16,10,5469,2806,2663,338,148,190,221,135,86,580,323,257
230782,5788,2385,3403,29,8,21,112,44,68,62,31,31,535,197,338,20,9,11,4479,1864,2615,175,65,110,293,123,170,83,44,39
230807,655,237,418,2,0,2,18,8,10,18,8,10,73,21,52,4,2,2,459,166,293,28,9,19,32,10,22,21,13,8
230816,179,46,133,0,0,0,3,0,3,3,1,2,18,4,14,0,0,0,115,32,83,3,0,3,6,0,6,31,9,22
230834,415,168,247,0,0,0,4,2,2,15,11,4,7,2,5,0,0,0,359,141,218,8,2,6,13,5,8,9,5,4
230852,1382,698,684,6,2,4,54,30,24,121,49,72,111,53,58,3,2,1,940,492,448,37,17,20,108,53,55,2,0,2
230861,486,124,362,2,0,2,4,2,2,11,2,9,12,4,8,0,0,0,421,101,320,22,10,12,6,1,5,8,4,4
230889,142,39,103,5,2,3,1,1,0,9,2,7,1,0,1,0,0,0,68,18,50,12,2,10,45,14,31,1,0,1
230913,509,179,330,2,0,2,2,0,2,14,9,5,18,10,8,1,1,0,418,142,276,19,7,12,32,10,22,3,0,3
230959,712,332,380,1,0,1,51,16,35,24,9,15,69,32,37,1,0,1,441,207,234,32,16,16,20,12,8,73,40,33
230995,1192,867,325,13,9,4,36,27,9,77,55,22,83,58,25,6,4,2,857,623,234,43,32,11,77,59,18,0,0,0
231004,52,4,48,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,45,3,42,4,1,3,0,0,0,0,0,0
231059,405,166,239,1,0,1,9,4,5,5,3,2,23,14,9,1,0,1,326,127,199,4,0,4,18,6,12,18,12,6
231068,50,18,32,2,1,1,1,0,1,2,2,0,5,1,4,0,0,0,29,7,22,0,0,0,6,4,2,5,3,2
231095,32,11,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,21,7,14,0,0,0,6,3,3,4,0,4
231147,317,141,176,2,2,0,15,10,5,23,10,13,20,8,12,0,0,0,214,97,117,12,7,5,19,7,12,12,0,12
231165,573,211,362,0,0,0,8,3,5,11,4,7,9,2,7,0,0,0,509,190,319,21,4,17,3,2,1,12,6,6
231174,3344,1284,2060,1,1,0,107,38,69,53,21,32,149,57,92,0,0,0,2661,1003,1658,115,36,79,94,33,61,164,95,69
231280,49,1,48,0,0,0,0,0,0,6,0,6,2,0,2,0,0,0,38,1,37,1,0,1,2,0,2,0,0,0
231411,297,272,25,1,1,0,9,8,1,121,110,11,25,23,2,3,2,1,132,122,10,3,3,0,3,3,0,0,0,0
231420,353,133,220,2,2,0,3,2,1,81,34,47,8,1,7,3,1,2,221,78,143,9,2,7,13,4,9,13,9,4
231536,732,248,484,2,1,1,18,8,10,26,8,18,95,32,63,1,1,0,558,188,370,15,3,12,13,5,8,4,2,2
231554,374,120,254,2,1,1,5,1,4,45,18,27,11,6,5,0,0,0,159,46,113,12,5,7,134,37,97,6,6,0
231581,347,127,220,0,0,0,4,1,3,45,16,29,28,14,14,0,0,0,241,82,159,14,3,11,8,6,2,7,5,2
231624,2558,1174,1384,7,4,3,146,77,69,179,68,111,194,74,120,3,2,1,1599,741,858,123,46,77,99,54,45,208,108,100
231651,2282,821,1461,14,3,11,94,40,54,682,208,474,155,61,94,4,2,2,1179,458,721,110,31,79,30,13,17,14,5,9
231688,11,1,10,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0
231697,698,310,388,3,1,2,19,9,10,99,30,69,27,11,16,2,1,1,498,235,263,28,9,19,18,11,7,4,3,1
231712,1185,496,689,2,1,1,42,14,28,63,20,43,88,40,48,1,1,0,905,380,525,65,30,35,16,8,8,3,2,1
231721,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231785,434,52,382,4,0,4,18,1,17,243,27,216,24,1,23,1,0,1,125,21,104,16,1,15,3,1,2,0,0,0
231873,185,56,129,1,0,1,2,1,1,6,2,4,4,3,1,0,0,0,165,48,117,5,0,5,2,2,0,0,0,0
231882,602,289,313,1,1,0,13,4,9,138,32,106,30,11,19,0,0,0,393,226,167,17,11,6,8,4,4,2,0,2
231970,488,184,304,2,0,2,91,49,42,82,21,61,4,3,1,0,0,0,264,96,168,18,8,10,27,7,20,0,0,0
232016,71,13,58,1,1,0,2,1,1,39,7,32,5,2,3,1,0,1,12,1,11,9,0,9,2,1,1,0,0,0
232025,305,112,193,0,0,0,4,2,2,11,6,5,10,8,2,0,0,0,205,72,133,8,1,7,66,22,44,1,1,0
232043,341,94,247,2,1,1,5,3,2,23,12,11,17,6,11,0,0,0,264,63,201,11,2,9,10,3,7,9,4,5
232052,69,21,48,0,0,0,1,0,1,23,4,19,11,5,6,0,0,0,31,10,21,1,0,1,1,1,0,1,1,0
232089,163,80,83,1,0,1,1,0,1,41,25,16,10,4,6,1,1,0,95,43,52,10,5,5,3,1,2,1,1,0
232186,10615,4477,6138,18,9,9,1774,772,1002,1075,370,705,1308,506,802,21,7,14,4680,2042,2638,362,151,211,397,155,242,980,465,515
232195,1193,396,797,1,1,0,56,22,34,153,42,111,160,49,111,5,0,5,723,254,469,72,21,51,19,7,12,4,0,4
232256,212,210,2,2,2,0,0,0,0,13,13,0,10,10,0,0,0,0,179,178,1,8,7,1,0,0,0,0,0,0
232265,866,276,590,1,0,1,7,1,6,813,255,558,9,3,6,1,0,1,22,9,13,0,0,0,0,0,0,13,8,5
232308,200,15,185,0,0,0,4,0,4,19,3,16,18,3,15,0,0,0,124,6,118,11,1,10,10,1,9,14,1,13
232414,1305,442,863,2,1,1,86,39,47,397,96,301,99,24,75,2,1,1,617,249,368,50,13,37,32,14,18,20,5,15
232423,5574,2113,3461,2,1,1,235,92,143,280,117,163,368,141,227,5,1,4,4202,1556,2646,243,106,137,150,53,97,89,46,43
232450,1173,477,696,2,0,2,55,22,33,220,69,151,139,53,86,4,1,3,669,304,365,57,21,36,19,7,12,8,0,8
232557,23987,9746,14241,124,42,82,365,161,204,3387,1203,2184,1314,541,773,39,16,23,12618,5256,7362,660,240,420,5159,2141,3018,321,146,175
232566,960,251,709,0,0,0,5,1,4,92,28,64,44,11,33,0,0,0,751,195,556,44,10,34,16,2,14,8,4,4
232575,1277,420,857,1,1,0,25,9,16,41,13,28,133,47,86,3,1,2,991,328,663,44,13,31,34,7,27,5,1,4
232609,932,342,590,2,1,1,27,10,17,101,37,64,50,17,33,1,1,0,655,244,411,17,3,14,67,24,43,12,5,7
232618,158,13,145,0,0,0,1,0,1,5,0,5,0,0,0,0,0,0,90,6,84,0,0,0,62,7,55,0,0,0
232672,421,56,365,2,0,2,7,2,5,47,5,42,13,0,13,1,0,1,228,23,205,8,1,7,115,25,90,0,0,0
232681,1180,355,825,2,1,1,36,9,27,79,19,60,106,35,71,2,0,2,830,250,580,60,19,41,52,16,36,13,6,7
232706,1027,308,719,1,0,1,82,25,57,142,43,99,179,41,138,2,0,2,396,111,285,20,6,14,37,9,28,168,73,95
232724,10,0,10,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0
232788,635,202,433,1,1,0,3,0,3,7,6,1,3,0,3,0,0,0,610,194,416,11,1,10,0,0,0,0,0,0
232797,248,30,218,2,0,2,11,9,2,67,4,63,9,0,9,0,0,0,67,6,61,15,3,12,73,6,67,4,2,2
232867,609,278,331,5,2,3,6,3,3,20,11,9,17,8,9,0,0,0,528,239,289,10,3,7,11,7,4,12,5,7
232885,141,10,131,1,0,1,11,1,10,8,2,6,6,0,6,1,0,1,98,7,91,11,0,11,5,0,5,0,0,0
232919,438,384,54,0,0,0,6,6,0,219,193,26,34,28,6,5,5,0,142,125,17,29,24,5,3,3,0,0,0,0
232937,835,280,555,1,0,1,7,3,4,657,205,452,32,13,19,1,1,0,42,17,25,45,15,30,40,19,21,10,7,3
232946,7799,3514,4285,13,4,9,1435,675,760,1154,480,674,1864,749,1115,30,22,8,2553,1258,1295,350,155,195,159,76,83,241,95,146
232982,5211,2091,3120,10,3,7,259,120,139,1213,404,809,401,154,247,8,1,7,2724,1128,1596,339,127,212,87,42,45,170,112,58
233019,526,204,322,0,0,0,6,3,3,90,23,67,50,25,25,0,0,0,362,146,216,15,5,10,1,0,1,2,2,0
233037,157,33,124,0,0,0,2,1,1,69,5,64,4,2,2,0,0,0,74,21,53,3,0,3,5,4,1,0,0,0
233082,65,3,62,1,0,1,1,0,1,12,0,12,2,0,2,0,0,0,46,3,43,2,0,2,1,0,1,0,0,0
233116,846,287,559,3,1,2,37,16,21,67,20,47,70,17,53,1,0,1,596,206,390,41,13,28,20,10,10,11,4,7
233277,2263,761,1502,4,1,3,48,17,31,291,88,203,135,47,88,1,1,0,1587,532,1055,63,22,41,121,44,77,13,9,4
233286,102,7,95,0,0,0,1,0,1,34,4,30,6,1,5,0,0,0,60,2,58,1,0,1,0,0,0,0,0,0
233295,341,152,189,2,1,1,5,2,3,28,13,15,17,8,9,0,0,0,270,119,151,9,4,5,6,4,2,4,1,3
233301,127,53,74,0,0,0,5,3,2,19,8,11,11,8,3,0,0,0,82,28,54,9,5,4,0,0,0,1,1,0
233310,508,136,372,6,3,3,9,4,5,92,17,75,24,7,17,0,0,0,328,90,238,38,11,27,11,4,7,0,0,0
233329,163,16,147,2,0,2,1,0,1,112,9,103,7,0,7,0,0,0,29,4,25,7,3,4,5,0,5,0,0,0
233338,191,75,116,0,0,0,1,1,0,65,19,46,13,7,6,0,0,0,85,32,53,5,3,2,6,3,3,16,10,6
233356,184,11,173,0,0,0,12,0,12,15,0,15,2,0,2,1,0,1,147,10,137,6,1,5,1,0,1,0,0,0
233374,1084,494,590,0,0,0,80,37,43,86,31,55,82,27,55,0,0,0,671,326,345,46,20,26,46,22,24,73,31,42
233408,169,11,158,0,0,0,5,1,4,24,1,23,13,0,13,2,0,2,111,6,105,12,2,10,2,1,1,0,0,0
233426,413,161,252,1,0,1,2,1,1,18,8,10,18,9,9,1,1,0,344,130,214,18,5,13,0,0,0,11,7,4
233480,15,2,13,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,12,2,10,1,0,1,0,0,0,0,0,0
233541,1227,350,877,3,1,2,68,19,49,107,32,75,59,19,40,8,1,7,642,203,439,15,5,10,321,69,252,4,1,3
233602,13,6,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12,6,6,0,0,0,0,0,0,0,0,0
233611,198,82,116,0,0,0,0,0,0,6,4,2,11,6,5,3,0,3,160,65,95,10,3,7,2,1,1,6,3,3
233639,780,259,521,1,1,0,9,3,6,233,51,182,37,13,24,0,0,0,455,177,278,28,8,20,14,6,8,3,0,3
233648,524,152,372,1,0,1,2,2,0,5,1,4,3,2,1,0,0,0,503,143,360,7,3,4,3,1,2,0,0,0
233666,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,1,0,1,0,0,0,0,0,0
233684,1276,493,783,7,2,5,64,36,28,619,187,432,110,50,60,2,1,1,358,169,189,48,18,30,25,12,13,43,18,25
233718,62,0,62,1,0,1,0,0,0,8,0,8,7,0,7,0,0,0,43,0,43,2,0,2,1,0,1,0,0,0
233754,948,345,603,3,1,2,36,16,20,238,70,168,96,30,66,3,1,2,492,192,300,68,30,38,12,5,7,0,0,0
233772,2963,1138,1825,15,7,8,160,66,94,759,253,506,244,77,167,14,7,7,1561,651,910,166,58,108,30,12,18,14,7,7
233842,36,13,23,0,0,0,1,1,0,6,2,4,1,0,1,0,0,0,27,9,18,0,0,0,1,1,0,0,0,0
233897,226,104,122,1,0,1,0,0,0,16,11,5,0,0,0,0,0,0,182,80,102,0,0,0,27,13,14,0,0,0
233903,428,161,267,1,0,1,5,3,2,3,2,1,9,5,4,0,0,0,401,148,253,7,3,4,2,0,2,0,0,0
233921,9402,5168,4234,12,7,5,834,434,400,398,193,205,594,312,282,4,3,1,5953,3182,2771,384,206,178,240,136,104,983,695,288
233949,984,420,564,2,0,2,31,16,15,84,25,59,45,18,27,2,1,1,783,344,439,26,9,17,7,6,1,4,1,3
234030,7376,2760,4616,9,4,5,973,371,602,1203,392,811,637,220,417,4,3,1,3617,1406,2211,429,171,258,275,74,201,229,119,110
234076,7534,3528,4006,7,3,4,968,443,525,452,185,267,460,208,252,4,1,3,4352,2023,2329,309,152,157,265,138,127,717,375,342
234085,402,360,42,0,0,0,15,13,2,20,17,3,36,30,6,0,0,0,315,286,29,9,8,1,0,0,0,7,6,1
234119,41,9,32,0,0,0,0,0,0,37,8,29,3,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
234155,724,281,443,1,1,0,5,2,3,648,236,412,1,0,1,0,0,0,33,20,13,0,0,0,10,4,6,26,18,8
234164,278,121,157,0,0,0,0,0,0,255,110,145,5,2,3,0,0,0,4,3,1,5,2,3,2,0,2,7,4,3
234173,334,138,196,1,0,1,10,3,7,65,27,38,35,9,26,2,1,1,192,88,104,19,7,12,7,2,5,3,1,2
234207,562,292,270,0,0,0,29,12,17,13,4,9,33,14,19,1,1,0,440,241,199,17,8,9,9,5,4,20,7,13
234377,531,131,400,0,0,0,3,2,1,29,6,23,16,3,13,0,0,0,475,118,357,7,1,6,1,1,0,0,0,0
234669,2608,1093,1515,14,5,9,463,194,269,89,41,48,250,95,155,10,6,4,991,397,594,264,119,145,252,124,128,275,112,163
234696,869,456,413,7,5,2,27,13,14,8,4,4,85,41,44,3,1,2,581,302,279,76,46,30,82,44,38,0,0,0
234711,597,238,359,2,0,2,13,5,8,2,1,1,244,78,166,0,0,0,284,124,160,28,15,13,24,15,9,0,0,0
234827,3093,1297,1796,12,3,9,195,98,97,98,51,47,491,165,326,16,7,9,1554,675,879,216,93,123,423,177,246,88,28,60
234845,614,245,369,4,1,3,15,5,10,15,11,4,74,24,50,2,1,1,434,166,268,32,12,20,34,21,13,4,4,0
234915,644,245,399,2,0,2,46,14,32,39,18,21,39,13,26,1,1,0,279,103,176,24,8,16,92,26,66,122,62,60
234924,147,17,130,1,1,0,0,0,0,4,1,3,55,3,52,1,0,1,41,1,40,8,0,8,37,11,26,0,0,0
234933,1720,610,1110,5,1,4,105,52,53,15,6,9,194,65,129,8,4,4,1177,402,775,100,28,72,103,45,58,13,7,6
234951,1149,577,572,7,2,5,92,49,43,121,51,70,115,55,60,10,2,8,582,314,268,139,58,81,75,42,33,8,4,4
234979,1671,555,1116,7,0,7,42,10,32,11,4,7,702,211,491,2,0,2,759,282,477,88,32,56,60,16,44,0,0,0
235024,128,42,86,0,0,0,9,3,6,5,2,3,23,9,14,0,0,0,61,23,38,9,1,8,17,3,14,4,1,3
235088,240,229,11,4,4,0,2,2,0,7,6,1,15,14,1,4,4,0,153,147,6,47,44,3,8,8,0,0,0,0
235097,3170,1252,1918,30,8,22,94,37,57,91,48,43,432,141,291,6,0,6,2061,792,1269,228,87,141,115,45,70,113,94,19
235103,1380,599,781,5,2,3,178,73,105,104,43,61,134,50,84,5,3,2,544,235,309,79,27,52,111,61,50,220,105,115
235149,1587,576,1011,8,2,6,127,54,73,39,16,23,155,44,111,5,1,4,945,342,603,104,33,71,133,45,88,71,39,32
235158,90,17,73,4,1,3,7,0,7,3,2,1,17,3,14,1,0,1,47,9,38,9,1,8,2,1,1,0,0,0
235167,758,303,455,23,7,16,16,9,7,46,22,24,101,35,66,4,1,3,479,188,291,52,23,29,34,16,18,3,2,1
235237,1750,589,1161,8,1,7,143,55,88,104,40,64,266,85,181,22,4,18,892,294,598,198,69,129,66,21,45,51,20,31
235307,76,5,71,0,0,0,4,0,4,0,0,0,2,0,2,0,0,0,55,4,51,8,0,8,7,1,6,0,0,0
235316,2091,925,1166,17,8,9,84,37,47,47,18,29,187,79,108,9,4,5,1497,668,829,124,54,70,76,40,36,50,17,33
235334,392,171,221,9,5,4,6,4,2,15,12,3,52,22,30,1,0,1,258,102,156,33,15,18,18,11,7,0,0,0
235343,2201,1038,1163,11,6,5,278,141,137,104,39,65,223,102,121,14,4,10,951,444,507,213,89,124,152,61,91,255,152,103
235352,45,10,35,0,0,0,5,1,4,0,0,0,8,1,7,2,0,2,28,8,20,0,0,0,2,0,2,0,0,0
235422,276,83,193,8,3,5,15,4,11,3,2,1,140,30,110,0,0,0,76,29,47,8,4,4,25,10,15,1,1,0
235431,1029,359,670,2,1,1,215,75,140,111,30,81,127,40,87,14,1,13,293,106,187,110,35,75,84,35,49,73,36,37
235501,409,199,210,6,3,3,8,2,6,70,27,43,48,14,34,6,4,2,119,59,60,4,2,2,148,88,60,0,0,0
235547,310,48,262,2,0,2,32,7,25,20,3,17,35,6,29,2,0,2,175,25,150,17,0,17,20,4,16,7,3,4
235583,66,4,62,2,0,2,6,0,6,3,0,3,5,1,4,1,0,1,35,2,33,11,1,10,2,0,2,1,0,1
235671,616,283,333,2,1,1,38,10,28,47,19,28,79,36,43,3,1,2,298,159,139,46,15,31,103,42,61,0,0,0
235699,858,262,596,2,0,2,103,20,83,25,7,18,101,30,71,2,1,1,412,122,290,56,23,33,116,45,71,41,14,27
235750,567,173,394,6,1,5,9,1,8,5,2,3,65,16,49,2,0,2,428,134,294,29,9,20,16,7,9,7,3,4
236018,51,17,34,0,0,0,1,0,1,23,13,10,6,1,5,3,0,3,12,2,10,6,1,5,0,0,0,0,0,0
236072,965,389,576,6,4,2,111,42,69,69,24,45,117,39,78,2,2,0,362,168,194,69,28,41,149,47,102,80,35,45
236133,363,117,246,6,5,1,40,10,30,12,4,8,35,16,19,3,1,2,229,68,161,25,9,16,0,0,0,13,4,9
236188,1869,881,988,18,9,9,126,67,59,48,22,26,175,67,108,17,13,4,1213,575,638,170,80,90,82,41,41,20,7,13
236212,444,370,74,3,2,1,3,2,1,3,3,0,213,166,47,4,2,2,195,176,19,13,12,1,6,3,3,4,4,0
236230,727,233,494,1,1,0,87,24,63,33,11,22,66,20,46,11,6,5,426,128,298,72,27,45,11,5,6,20,11,9
236258,373,146,227,13,2,11,11,4,7,8,6,2,33,9,24,1,0,1,232,93,139,20,4,16,27,11,16,28,17,11
236328,592,212,380,4,1,3,52,15,37,14,3,11,59,17,42,2,2,0,388,143,245,46,19,27,24,10,14,3,2,1
236382,621,276,345,5,0,5,126,59,67,87,29,58,87,35,52,8,4,4,227,115,112,34,12,22,44,22,22,3,0,3
236452,555,313,242,4,0,4,65,45,20,30,21,9,66,34,32,11,7,4,292,156,136,31,20,11,29,11,18,27,19,8
236504,476,207,269,2,0,2,79,34,45,46,12,34,52,22,30,1,1,0,146,77,69,38,14,24,29,17,12,83,30,53
236513,1285,481,804,3,0,3,205,60,145,177,69,108,118,40,78,3,0,3,344,125,219,109,36,73,75,31,44,251,120,131
236577,1212,359,853,7,0,7,129,46,83,44,13,31,118,31,87,3,0,3,700,203,497,86,27,59,63,18,45,62,21,41
236595,2274,832,1442,9,2,7,308,102,206,104,33,71,238,79,159,10,6,4,961,346,615,142,47,95,177,60,117,325,157,168
236610,1347,558,789,1,0,1,136,42,94,67,26,41,111,51,60,4,2,2,549,216,333,107,37,70,98,35,63,274,149,125
236638,1115,404,711,10,3,7,43,12,31,17,15,2,229,60,169,8,0,8,686,263,423,83,31,52,19,10,9,20,10,10
236656,1298,448,850,10,2,8,106,32,74,36,14,22,137,49,88,9,4,5,734,249,485,154,48,106,66,30,36,46,20,26
236692,1375,606,769,16,6,10,35,15,20,26,15,11,103,59,44,3,1,2,968,399,569,64,26,38,143,75,68,17,10,7
236708,1135,413,722,17,5,12,27,12,15,10,4,6,91,29,62,2,1,1,742,261,481,64,21,43,127,54,73,55,26,29
236744,19,1,18,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,17,1,16,0,0,0,0,0,0,0,0,0
236753,1345,382,963,8,2,6,100,22,78,91,26,65,157,35,122,17,5,12,673,203,470,115,35,80,123,28,95,61,26,35
236887,806,380,426,15,13,2,17,11,6,24,21,3,199,85,114,1,1,0,450,208,242,56,19,37,38,20,18,6,2,4
236896,433,177,256,4,1,3,23,11,12,8,4,4,81,33,48,0,0,0,271,110,161,32,11,21,0,0,0,14,7,7
236939,7803,3473,4330,40,17,23,473,230,243,205,108,97,1044,434,610,21,11,10,4613,2001,2612,460,181,279,379,178,201,568,313,255
236948,13830,6136,7694,56,15,41,2774,1152,1622,411,179,232,1083,429,654,46,16,30,5835,2678,3157,912,369,543,269,119,150,2444,1179,1265
236975,729,250,479,10,3,7,11,5,6,4,3,1,280,90,190,0,0,0,379,134,245,27,7,20,16,7,9,2,1,1
