UNITID,PSGRTYPE,PGREVCT,PGEXCLU,PGADJCT,PGCMBAC,PGCMOBA,PGCMTOT,SSREVCT,SSEXCLU,SSADJCT,SSCMBAC,SSCMOBA,SSCMTOT,NRREVCT,NREXCLU,NRADJCT,NRCMBAC,NRCMOBA,NRCMTOT,TTREVCT,TTEXCLU,TTADJCT,TTCMBAC,TTCMOBA,TTCMTOT
209922,2,58,0,58,41,0,41,102,2,100,81,0,81,260,1,259,181,0,181,420,3,417,303,0,303
210146,2,357,3,354,107,0,107,161,0,161,67,0,67,265,0,265,146,0,146,783,3,780,320,0,320
210304,2,36,0,36,12,0,12,17,1,16,3,0,3,25,0,25,11,0,11,78,1,77,26,0,26
210331,2,77,0,77,51,1,52,77,0,77,46,0,46,120,0,120,77,1,78,274,0,274,174,2,176
210401,2,130,0,130,91,0,91,133,0,133,96,0,96,258,0,258,188,0,188,521,0,521,375,0,375
210429,2,372,2,370,171,0,171,176,0,176,76,0,76,360,0,360,191,0,191,908,2,906,438,0,438
210492,2,24,1,23,8,1,9,16,0,16,6,1,7,28,0,28,12,4,16,68,1,67,26,6,32
210571,2,231,1,230,99,0,99,150,0,150,82,0,82,111,0,111,51,0,51,492,1,491,232,0,232
210669,2,150,1,149,113,0,113,142,1,141,100,0,100,197,0,197,150,0,150,489,2,487,363,0,363
210739,2,104,0,104,61,0,61,173,0,173,125,0,125,150,0,150,110,0,110,427,0,427,296,0,296
210775,2,133,0,133,76,0,76,202,0,202,139,0,139,66,0,66,47,0,47,401,0,401,262,0,262
211024,2,30,0,30,12,2,14,17,0,17,8,2,10,18,0,18,8,3,11,65,0,65,28,7,35
211088,2,211,1,210,123,0,123,224,0,224,140,0,140,163,0,163,106,0,106,598,1,597,369,0,369
211158,2,690,0,690,352,0,352,622,0,622,380,0,380,791,0,791,518,0,518,2103,0,2103,1250,0,1250
211273,2,48,0,48,42,0,42,77,0,77,65,0,65,260,0,260,228,0,228,385,0,385,335,0,335
211291,2,107,0,107,93,0,93,164,0,164,150,0,150,667,0,667,582,0,582,938,0,938,825,0,825
211352,2,196,0,196,80,0,80,93,0,93,65,0,65,101,0,101,59,0,59,390,0,390,204,0,204
211361,2,390,0,390,158,0,158,213,0,213,103,0,103,277,0,277,165,4,169,880,0,880,426,4,430
211431,2,117,1,116,45,0,45,85,0,85,57,0,57,17,0,17,12,0,12,219,1,218,114,0,114
211440,2,179,1,178,163,0,163,287,1,286,274,0,274,1109,9,1100,1014,0,1014,1575,11,1564,1451,0,1451
211468,2,100,0,100,59,0,59,55,0,55,36,0,36,24,0,24,19,0,19,179,0,179,114,0,114
211477,2,24,0,24,8,0,8,10,0,10,5,0,5,5,0,5,1,0,1,39,0,39,14,0,14
211556,2,98,0,98,59,0,59,67,0,67,44,0,44,45,0,45,29,0,29,210,0,210,132,0,132
211583,2,100,0,100,55,0,55,50,0,50,35,0,35,56,0,56,39,0,39,206,0,206,129,0,129
211608,2,80,0,80,33,0,33,8,0,8,3,0,3,12,0,12,5,0,5,100,0,100,41,0,41
211644,2,344,0,344,176,0,176,214,0,214,137,0,137,224,1,223,138,2,140,782,1,781,451,2,453
211893,2,4,0,4,3,0,3,2,0,2,2,0,2,13,0,13,12,0,12,19,0,19,17,0,17
211981,2,156,1,155,66,0,66,184,0,184,104,0,104,131,0,131,82,0,82,471,1,470,252,0,252
212009,2,76,3,73,62,0,62,183,0,183,162,0,162,472,0,472,376,0,376,731,3,728,600,0,600
212054,2,711,0,711,538,0,538,814,0,814,636,0,636,1191,3,1188,948,0,948,2716,3,2713,2122,0,2122
212106,2,273,1,272,191,0,191,411,0,411,327,0,327,574,0,574,452,0,452,1258,1,1257,970,0,970
212115,2,508,0,508,201,0,201,380,0,380,213,0,213,382,0,382,203,0,203,1270,0,1270,617,0,617
212133,2,109,0,109,61,0,61,104,0,104,68,0,68,101,0,101,67,0,67,314,0,314,196,0,196
212160,2,418,0,418,171,0,171,268,0,268,154,0,154,309,0,309,170,5,175,995,0,995,495,5,500
212197,2,104,2,102,66,0,66,212,0,212,162,0,162,188,0,188,151,0,151,504,2,502,379,0,379
212577,2,113,0,113,94,0,94,102,0,102,88,0,88,377,0,377,308,0,308,592,0,592,490,0,490
212601,2,176,0,176,101,0,101,177,0,177,120,0,120,237,1,236,162,1,163,590,1,589,383,1,384
212656,2,112,0,112,70,1,71,112,0,112,78,0,78,105,0,105,83,0,83,329,0,329,231,1,232
212674,2,74,0,74,59,0,59,197,0,197,170,0,170,428,0,428,344,0,344,699,0,699,573,0,573
212805,2,0,0,0,0,0,0,0,0,0,0,0,0,547,2,545,477,0,477,547,2,545,477,0,477
212832,2,47,0,47,25,0,25,63,0,63,48,0,48,36,0,36,25,0,25,146,0,146,98,0,98
212911,2,73,0,73,67,0,67,36,2,34,31,0,31,237,0,237,212,0,212,346,2,344,310,0,310
212984,2,145,1,144,68,0,68,87,0,87,50,0,50,101,0,101,68,0,68,333,1,332,186,0,186
212993,2,13,0,13,11,0,11,6,0,6,3,0,3,0,0,0,0,0,0,19,0,19,14,0,14
213011,2,59,0,59,37,0,37,74,0,74,49,0,49,54,0,54,43,0,43,187,0,187,129,0,129
213020,2,1057,4,1053,454,0,454,628,2,626,405,0,405,789,2,787,541,0,541,2474,8,2466,1400,0,1400
213251,2,78,0,78,59,0,59,139,0,139,103,0,103,139,0,139,108,0,108,356,0,356,270,0,270
213303,2,115,0,115,43,0,43,60,0,60,33,2,35,40,1,39,21,1,22,215,1,214,97,3,100
213321,2,162,0,162,95,0,95,206,0,206,144,0,144,149,0,149,109,0,109,517,0,517,348,0,348
213349,2,680,0,680,304,0,304,603,0,603,348,0,348,576,0,576,350,0,350,1859,0,1859,1002,0,1002
213358,2,107,0,107,55,0,55,142,0,142,76,0,76,29,1,28,15,0,15,278,1,277,146,0,146
213367,2,292,0,292,149,0,149,201,1,200,132,0,132,215,0,215,141,0,141,708,1,707,422,0,422
213385,2,68,1,67,58,0,58,95,0,95,85,0,85,509,1,508,446,0,446,672,2,670,589,0,589
213400,2,66,0,66,49,3,52,52,0,52,39,1,40,60,0,60,13,2,15,178,0,178,101,6,107
213507,2,123,0,123,66,0,66,210,0,210,156,0,156,122,0,122,87,0,87,455,0,455,309,0,309
213543,2,191,0,191,164,0,164,306,2,304,267,0,267,764,3,761,666,0,666,1261,5,1256,1097,0,1097
213598,2,312,0,312,139,0,139,81,0,81,41,0,41,60,0,60,42,0,42,453,0,453,222,0,222
213613,2,348,0,348,156,0,156,279,0,279,169,0,169,203,0,203,124,2,126,830,0,830,449,2,451
213668,2,154,0,154,96,0,96,95,0,95,69,0,69,98,0,98,67,0,67,347,0,347,232,0,232
213783,2,124,0,124,55,0,55,124,0,124,75,0,75,64,0,64,39,5,44,312,0,312,169,5,174
213826,2,107,1,106,71,0,71,122,0,122,83,0,83,140,1,139,102,0,102,369,2,367,256,0,256
213987,2,303,0,303,167,0,167,163,0,163,115,0,115,132,0,132,110,4,114,598,0,598,392,4,396
213996,2,155,0,155,115,0,115,237,1,236,180,0,180,299,0,299,236,0,236,691,1,690,531,0,531
214041,2,385,0,385,186,0,186,440,0,440,263,0,263,495,0,495,300,0,300,1320,0,1320,749,0,749
214069,2,117,0,117,67,0,67,181,0,181,128,0,128,136,0,136,115,0,115,434,0,434,310,0,310
214148,2,44,0,44,23,0,23,37,0,37,26,0,26,13,0,13,5,0,5,94,0,94,54,0,54
214157,2,166,1,165,101,0,101,261,0,261,179,0,179,95,0,95,72,0,72,522,1,521,352,0,352
214166,2,67,0,67,27,4,31,59,0,59,27,3,30,40,0,40,28,0,28,166,0,166,82,7,89
214175,2,78,0,78,60,0,60,134,0,134,113,0,113,370,0,370,304,0,304,582,0,582,477,0,477
214272,2,182,0,182,74,0,74,140,1,139,78,0,78,79,0,79,45,0,45,401,1,400,197,0,197
214883,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,2,0,2,1,0,1
214971,2,10,0,10,3,0,3,6,0,6,2,0,2,21,1,20,12,0,12,37,1,36,17,0,17
215053,2,36,0,36,21,0,21,0,0,0,0,0,0,35,0,35,20,0,20,71,0,71,41,0,41
215062,2,326,0,326,311,0,311,107,0,107,105,0,105,1948,0,1948,1875,0,1875,2381,0,2381,2291,0,2291
215105,2,118,0,118,73,0,73,250,0,250,176,0,176,36,0,36,26,0,26,404,0,404,275,0,275
215114,2,62,0,62,37,0,37,40,0,40,22,0,22,45,0,45,31,0,31,147,0,147,90,0,90
215132,2,87,0,87,59,0,59,114,0,114,96,0,96,122,0,122,95,0,95,323,0,323,250,0,250
215266,2,126,0,126,34,1,35,98,0,98,48,1,49,78,0,78,34,1,35,302,0,302,116,3,119
215275,2,147,0,147,45,0,45,118,1,117,47,0,47,143,0,143,48,0,48,408,1,407,140,0,140
215284,2,233,1,232,98,0,98,277,0,277,114,0,114,203,0,203,138,0,138,713,1,712,350,0,350
215293,2,510,0,510,390,0,390,1212,1,1211,1016,0,1016,2288,1,2287,1972,0,1972,4010,2,4008,3378,0,3378
215442,2,216,0,216,110,0,110,260,0,260,176,0,176,112,0,112,72,0,72,588,0,588,358,0,358
215655,2,276,0,276,190,0,190,303,0,303,191,0,191,286,0,286,181,0,181,865,0,865,562,0,562
215691,2,98,11,87,36,0,36,15,0,15,14,0,14,11,0,11,2,4,6,124,11,113,52,4,56
215743,2,127,0,127,88,0,88,146,0,146,122,0,122,139,0,139,95,0,95,412,0,412,305,0,305
215770,2,139,0,139,106,0,106,408,0,408,336,0,336,626,1,625,533,0,533,1173,1,1172,975,0,975
215798,2,118,0,118,75,0,75,157,0,157,121,0,121,169,0,169,127,0,127,444,0,444,323,0,323
215929,2,194,0,194,138,0,138,342,0,342,266,0,266,371,0,371,311,0,311,907,0,907,715,0,715
215947,2,115,0,115,71,0,71,202,0,202,133,0,133,75,0,75,58,0,58,392,0,392,262,0,262
216010,2,451,0,451,214,0,214,450,0,450,280,0,280,484,1,483,309,0,309,1385,1,1384,803,0,803
216038,2,475,6,469,288,0,288,501,0,501,353,0,353,547,2,545,396,0,396,1523,8,1515,1037,0,1037
216047,2,4,0,4,4,0,4,2,0,2,0,0,0,17,0,17,9,0,9,23,0,23,13,0,13
216278,2,173,0,173,119,0,119,268,0,268,192,0,192,225,0,225,184,0,184,666,0,666,495,0,495
216287,2,67,0,67,62,0,62,23,0,23,22,0,22,317,1,316,298,0,298,407,1,406,382,0,382
216311,2,8,0,8,4,0,4,0,0,0,0,0,0,28,0,28,13,0,13,36,0,36,17,0,17
216339,2,1385,2,1383,911,0,911,1559,1,1558,1210,0,1210,1948,5,1943,1557,0,1557,4892,8,4884,3678,0,3678
216357,2,103,0,103,40,0,40,71,0,71,38,0,38,33,0,33,19,0,19,207,0,207,97,0,97
216366,2,163,0,163,106,0,106,144,0,144,110,0,110,200,0,200,144,0,144,507,0,507,360,0,360
216524,2,95,0,95,68,0,68,125,0,125,89,0,89,209,0,209,154,0,154,429,0,429,311,0,311
216542,2,71,1,70,35,1,36,38,0,38,21,0,21,24,0,24,17,0,17,133,1,132,73,1,74
216597,2,222,0,222,196,0,196,452,0,452,416,0,416,1025,0,1025,939,0,939,1699,0,1699,1551,0,1551
216667,2,129,0,129,94,0,94,133,0,133,104,0,104,127,0,127,98,0,98,389,0,389,296,0,296
216694,2,109,0,109,59,0,59,127,0,127,91,0,91,120,0,120,87,0,87,356,0,356,237,0,237
216764,2,560,1,559,361,0,361,783,1,782,566,0,566,1038,1,1037,803,0,803,2381,3,2378,1730,0,1730
216807,2,119,0,119,78,0,78,3,0,3,2,0,2,172,0,172,134,0,134,294,0,294,214,0,214
216852,2,231,0,231,129,0,129,342,0,342,254,0,254,273,0,273,196,0,196,846,0,846,579,0,579
216931,2,227,1,226,122,0,122,229,0,229,151,0,151,125,0,125,83,0,83,581,1,580,356,0,356
217013,2,46,0,46,27,0,27,36,0,36,19,0,19,34,0,34,16,0,16,116,0,116,62,0,62
217040,2,8,0,8,1,3,4,0,0,0,0,0,0,11,0,11,1,6,7,19,0,19,2,9,11
217059,2,237,0,237,132,1,133,287,0,287,192,0,192,370,3,367,258,1,259,894,3,891,582,2,584
217156,2,211,0,211,197,0,197,264,1,263,251,0,251,1138,3,1135,1094,0,1094,1613,4,1609,1542,0,1542
217165,2,132,0,132,114,0,114,308,0,308,259,0,259,468,0,468,386,0,386,908,0,908,759,0,759
217235,2,650,0,650,304,41,345,547,0,547,345,40,385,457,0,457,300,17,317,1654,0,1654,949,98,1047
217402,2,143,0,143,114,0,114,295,0,295,269,0,269,595,1,594,535,0,535,1033,1,1032,918,0,918
217420,2,546,0,546,254,0,254,181,0,181,89,0,89,360,0,360,154,0,154,1087,0,1087,497,0,497
217484,2,730,0,730,448,0,448,1310,0,1310,933,0,933,945,0,945,693,0,693,2985,0,2985,2074,0,2074
217493,2,62,0,62,55,0,55,90,1,89,73,0,73,312,0,312,282,0,282,464,1,463,410,0,410
217518,2,155,0,155,92,0,92,372,0,372,269,0,269,496,0,496,358,0,358,1023,0,1023,719,0,719
217536,2,136,0,136,100,0,100,231,0,231,172,0,172,189,0,189,135,0,135,556,0,556,407,0,407
217606,2,28,0,28,17,0,17,13,0,13,5,1,6,10,0,10,5,2,7,51,0,51,27,3,30
217624,2,164,0,164,36,0,36,8,0,8,3,0,3,0,0,0,0,0,0,172,0,172,39,0,39
217633,2,179,1,178,91,0,91,151,0,151,95,0,95,335,0,335,237,0,237,665,1,664,423,0,423
217688,2,340,0,340,150,0,150,116,0,116,56,0,56,293,0,293,163,0,163,749,0,749,369,0,369
217721,2,549,0,549,123,0,123,66,0,66,23,0,23,41,0,41,16,0,16,656,0,656,162,0,162
217749,2,324,0,324,199,6,205,27,0,27,15,0,15,210,0,210,155,3,158,561,0,561,369,9,378
217776,2,96,0,96,47,0,47,30,0,30,16,0,16,61,0,61,35,0,35,187,0,187,98,0,98
217819,2,538,3,535,334,0,334,347,0,347,214,0,214,1344,2,1342,942,0,942,2229,5,2224,1490,0,1490
217864,2,127,1,126,82,0,82,154,2,152,111,0,111,321,4,317,242,0,242,602,7,595,435,0,435
217873,2,335,0,335,157,0,157,67,0,67,36,0,36,46,0,46,36,0,36,448,0,448,229,0,229
217882,2,532,2,530,397,0,397,923,1,922,786,0,786,1984,2,1982,1752,0,1752,3439,5,3434,2935,0,2935
217891,2,4,0,4,3,0,3,0,0,0,0,0,0,1,0,1,1,0,1,5,0,5,4,0,4
217907,2,108,0,108,33,0,33,43,0,43,19,0,19,73,0,73,30,0,30,224,0,224,82,0,82
217925,2,35,0,35,19,2,21,19,0,19,10,0,10,37,0,37,26,0,26,91,0,91,55,2,57
217934,2,91,0,91,49,0,49,39,0,39,18,0,18,55,1,54,33,0,33,185,1,184,100,0,100
217961,2,85,0,85,47,0,47,57,0,57,31,0,31,77,0,77,47,0,47,219,0,219,125,0,125
217998,2,77,0,77,21,0,21,97,0,97,47,0,47,43,0,43,19,0,19,217,0,217,87,0,87
218061,2,462,1,461,192,0,192,71,0,71,32,0,32,204,0,204,94,0,94,737,1,736,318,0,318
218070,2,85,0,85,67,0,67,114,0,114,87,0,87,469,0,469,393,0,393,668,0,668,547,0,547
218229,2,265,0,265,129,0,129,85,0,85,44,0,44,209,0,209,125,0,125,559,0,559,298,0,298
218238,2,224,0,224,46,1,47,90,0,90,30,0,30,85,0,85,42,0,42,399,0,399,118,1,119
218399,2,187,0,187,48,0,48,13,0,13,4,0,4,13,0,13,1,0,1,213,0,213,53,0,53
218414,2,125,0,125,71,0,71,91,0,91,53,0,53,51,0,51,19,0,19,267,0,267,143,0,143
218441,2,198,0,198,101,0,101,81,0,81,46,0,46,249,1,248,155,0,155,528,1,527,302,0,302
218539,2,90,0,90,43,2,45,51,0,51,36,1,37,121,0,121,77,2,79,262,0,262,156,5,161
218645,2,251,0,251,92,0,92,103,0,103,49,0,49,229,0,229,109,0,109,583,0,583,250,0,250
218654,2,227,0,227,60,0,60,104,0,104,27,0,27,161,0,161,59,0,59,492,0,492,146,0,146
218663,2,889,1,888,624,5,629,963,1,962,718,1,719,3305,1,3304,2672,9,2681,5157,3,5154,4014,15,4029
218724,2,828,1,827,375,0,375,627,1,626,322,0,322,904,3,901,507,0,507,2359,5,2354,1204,0,1204
218733,2,402,0,402,114,0,114,39,0,39,21,0,21,49,0,49,14,0,14,490,0,490,149,0,149
218742,2,468,0,468,238,0,238,139,0,139,53,0,53,224,0,224,103,0,103,831,0,831,394,0,394
218919,2,88,0,88,17,0,17,16,0,16,16,0,16,0,0,0,0,0,0,104,0,104,33,0,33
218964,2,483,1,482,256,0,256,213,0,213,124,0,124,392,0,392,253,0,253,1088,1,1087,633,0,633
218973,2,75,1,74,60,0,60,124,0,124,98,0,98,243,0,243,196,0,196,442,1,441,354,0,354
219000,2,80,0,80,47,0,47,89,0,89,63,0,63,198,0,198,149,0,149,367,0,367,259,0,259
219046,2,145,0,145,48,5,53,102,0,102,43,1,44,191,0,191,92,3,95,438,0,438,183,9,192
219082,2,118,0,118,42,3,45,85,0,85,40,3,43,117,0,117,61,1,62,320,0,320,143,7,150
219091,2,56,0,56,23,6,29,59,0,59,30,2,32,59,0,59,32,2,34,174,0,174,85,10,95
219198,2,38,0,38,17,0,17,20,0,20,17,0,17,42,0,42,27,0,27,100,0,100,61,0,61
219204,2,4,0,4,1,0,1,1,0,1,0,0,0,3,0,3,0,0,0,8,0,8,1,0,1
219259,2,73,0,73,32,0,32,39,0,39,17,1,18,99,0,99,69,0,69,211,0,211,118,1,119
219277,2,59,1,58,4,2,6,0,0,0,0,0,0,3,0,3,0,0,0,62,1,61,4,2,6
219295,2,44,0,44,13,0,13,54,0,54,19,0,19,0,0,0,0,0,0,98,0,98,32,0,32
219347,2,97,0,97,43,0,43,110,0,110,55,0,55,288,0,288,160,1,161,495,0,495,258,1,259
219356,2,507,0,507,260,8,268,598,0,598,355,3,358,988,0,988,624,7,631,2093,0,2093,1239,18,1257
219374,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0
219383,2,91,0,91,47,0,47,74,0,74,44,0,44,109,0,109,67,0,67,274,0,274,158,0,158
219471,2,339,1,338,151,0,151,271,0,271,170,2,172,574,0,574,389,0,389,1184,1,1183,710,2,712
219505,2,10,0,10,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,1,2,3
219602,2,505,0,505,183,13,196,123,0,123,50,4,54,264,0,264,121,7,128,892,0,892,354,24,378
219639,2,29,0,29,16,1,17,11,0,11,6,0,6,18,0,18,12,0,12,58,0,58,34,1,35
219709,2,246,0,246,138,0,138,299,0,299,213,0,213,912,0,912,643,0,643,1457,0,1457,994,0,994
219718,2,275,0,275,88,3,91,64,0,64,27,0,27,163,0,163,62,6,68,502,0,502,177,9,186
219790,2,64,0,64,37,0,37,20,0,20,14,0,14,65,0,65,39,0,39,149,0,149,90,0,90
219806,2,204,0,204,95,3,98,137,0,137,74,4,78,127,0,127,92,0,92,468,0,468,261,7,268
219833,2,115,0,115,62,0,62,50,0,50,32,0,32,145,0,145,89,0,89,310,0,310,183,0,183
219949,2,51,0,51,22,0,22,19,0,19,7,0,7,62,0,62,41,0,41,132,0,132,70,0,70
219976,2,147,0,147,89,0,89,119,0,119,77,0,77,397,2,395,305,0,305,663,2,661,471,0,471
220002,2,25,0,25,19,0,19,0,0,0,0,0,0,3,0,3,1,0,1,28,0,28,20,0,20
220075,2,872,1,871,356,0,356,293,0,293,148,0,148,811,0,811,495,0,495,1976,1,1975,999,0,999
220181,2,120,0,120,46,0,46,33,0,33,12,0,12,55,0,55,36,1,37,208,0,208,94,1,95
220206,2,19,0,19,8,0,8,9,0,9,7,0,7,13,0,13,5,4,9,41,0,41,20,4,24
220215,2,93,0,93,44,0,44,61,0,61,44,0,44,138,0,138,101,0,101,292,0,292,189,0,189
220473,2,46,0,46,32,0,32,55,0,55,37,0,37,58,0,58,30,1,31,159,0,159,99,1,100
220516,2,69,0,69,25,0,25,29,0,29,15,0,15,50,0,50,27,0,27,148,0,148,67,0,67
220552,2,28,0,28,11,4,15,4,0,4,3,0,3,5,0,5,4,1,5,37,0,37,18,5,23
220598,2,415,0,415,97,0,97,19,0,19,6,0,6,10,0,10,4,0,4,444,0,444,107,0,107
220604,2,158,0,158,30,0,30,17,0,17,2,0,2,0,0,0,0,0,0,175,0,175,32,0,32
220613,2,304,0,304,145,0,145,201,0,201,123,0,123,321,0,321,211,0,211,826,0,826,479,0,479
220631,2,92,0,92,39,0,39,35,0,35,22,0,22,81,0,81,57,0,57,208,0,208,118,0,118
220701,2,163,1,162,39,4,43,44,0,44,14,1,15,78,0,78,37,2,39,285,1,284,90,7,97
220710,2,140,0,140,60,0,60,78,0,78,41,0,41,120,0,120,87,0,87,338,0,338,188,0,188
220862,2,966,2,964,461,0,461,235,0,235,131,0,131,848,1,847,521,0,521,2049,3,2046,1113,0,1113
220978,2,1374,0,1374,631,0,631,306,0,306,174,0,174,1113,0,1113,694,0,694,2793,0,2793,1499,0,1499
221351,2,68,0,68,55,0,55,73,0,73,61,0,61,421,0,421,364,0,364,562,0,562,480,0,480
221519,2,70,0,70,53,0,53,79,0,79,67,0,67,320,0,320,256,0,256,469,0,469,376,0,376
221661,2,126,0,126,62,0,62,77,0,77,42,0,42,213,0,213,132,0,132,416,0,416,236,0,236
221731,2,92,0,92,42,0,42,41,0,41,20,0,20,76,0,76,46,0,46,209,0,209,108,0,108
221740,2,602,0,602,283,0,283,265,0,265,136,0,136,985,0,985,576,0,576,1852,0,1852,995,0,995
221759,2,1303,0,1303,787,0,787,700,0,700,477,0,477,2697,0,2697,2126,0,2126,4700,0,4700,3390,0,3390
221768,2,475,1,474,192,0,192,125,1,124,68,0,68,410,0,410,261,0,261,1010,2,1008,521,0,521
221838,2,789,1,788,221,1,222,0,0,0,0,0,0,446,0,446,161,0,161,1235,1,1234,382,1,383
221847,2,586,0,586,302,0,302,245,0,245,127,0,127,746,0,746,515,0,515,1577,0,1577,944,0,944
221892,2,110,0,110,47,0,47,91,0,91,37,0,37,115,0,115,71,1,72,316,0,316,155,1,156
221953,2,166,0,166,63,0,63,64,0,64,22,0,22,51,0,51,26,2,28,281,0,281,111,2,113
221971,2,103,0,103,62,0,62,83,0,83,56,0,56,155,0,155,115,0,115,341,0,341,233,0,233
221999,2,219,0,219,198,0,198,37,0,37,36,0,36,1351,5,1346,1262,0,1262,1607,5,1602,1496,0,1496
222178,2,286,1,285,110,0,110,266,1,265,164,0,164,509,3,506,362,1,363,1061,5,1056,636,1,637
222831,2,561,0,561,217,0,217,174,0,174,60,0,60,581,0,581,310,0,310,1316,0,1316,587,0,587
222877,2,9,0,9,5,0,5,11,0,11,1,0,1,15,0,15,2,0,2,35,0,35,8,0,8
222938,2,59,0,59,23,1,24,16,0,16,6,1,7,31,0,31,8,2,10,106,0,106,37,4,41
222983,2,106,0,106,66,0,66,70,0,70,41,0,41,177,0,177,134,0,134,353,0,353,241,0,241
223117,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1
223232,2,525,2,523,390,0,390,744,0,744,590,0,590,2124,1,2123,1787,0,1787,3393,3,3390,2767,0,2767
223463,2,4,0,4,2,0,2,5,0,5,3,0,3,1,0,1,1,0,1,10,0,10,6,0,6
224004,2,109,0,109,45,0,45,113,0,113,46,0,46,32,0,32,4,0,4,254,0,254,95,0,95
224147,2,963,0,963,343,0,343,315,0,315,118,0,118,949,0,949,339,0,339,2227,0,2227,800,0,800
224226,2,122,1,121,62,3,65,94,0,94,57,0,57,245,0,245,160,5,165,461,1,460,279,8,287
224244,2,35,1,34,4,0,4,14,0,14,3,0,3,9,0,9,4,0,4,58,1,57,11,0,11
224323,2,104,0,104,68,0,68,76,0,76,54,0,54,213,0,213,160,0,160,393,0,393,282,0,282
224527,2,157,1,156,60,0,60,83,1,82,38,0,38,102,0,102,55,0,55,342,2,340,153,0,153
224545,2,69,0,69,14,0,14,40,0,40,12,0,12,47,0,47,11,0,11,156,0,156,37,0,37
224554,2,499,0,499,187,0,187,125,0,125,54,0,54,382,0,382,180,0,180,1006,0,1006,421,0,421
224776,2,95,1,94,17,0,17,25,0,25,5,1,6,14,0,14,1,0,1,134,1,133,23,1,24
225201,2,35,0,35,19,0,19,11,0,11,6,0,6,14,0,14,9,0,9,60,0,60,34,0,34
225247,2,139,0,139,58,0,58,90,0,90,52,0,52,182,0,182,102,0,102,411,0,411,212,0,212
225399,2,256,0,256,99,0,99,89,0,89,39,0,39,199,0,199,101,0,101,544,0,544,239,0,239
225414,2,65,0,65,32,0,32,20,0,20,11,0,11,143,0,143,78,0,78,228,0,228,121,0,121
225432,2,442,0,442,143,0,143,52,0,52,16,0,16,296,0,296,80,0,80,790,0,790,239,0,239
225502,2,187,0,187,46,0,46,25,0,25,9,0,9,73,0,73,7,0,7,285,0,285,62,0,62
225511,2,1493,0,1493,902,0,902,476,0,476,270,0,270,2041,0,2041,1316,0,1316,4010,0,4010,2488,0,2488
225548,2,126,0,126,36,0,36,71,0,71,25,0,25,83,0,83,37,0,37,280,0,280,98,0,98
225575,2,100,0,100,30,0,30,21,0,21,6,0,6,24,0,24,12,0,12,145,0,145,48,0,48
225627,2,384,0,384,200,0,200,144,0,144,90,0,90,289,1,288,180,0,180,817,1,816,470,0,470
225885,2,216,0,216,70,1,71,30,0,30,20,0,20,4,0,4,0,0,0,250,0,250,90,1,91
226091,2,689,0,689,205,0,205,154,0,154,51,0,51,662,0,662,326,0,326,1505,0,1505,582,0,582
226152,2,694,0,694,324,0,324,49,0,49,23,0,23,220,0,220,121,0,121,963,0,963,468,0,468
226231,2,78,0,78,48,0,48,64,0,64,36,0,36,131,0,131,90,0,90,273,0,273,174,0,174
226383,2,95,0,95,27,0,27,86,0,86,39,0,39,94,0,94,52,0,52,275,0,275,118,0,118
226471,2,321,0,321,138,0,138,181,0,181,105,0,105,223,0,223,138,0,138,725,0,725,381,0,381
226587,2,176,0,176,50,0,50,65,0,65,25,0,25,56,0,56,17,0,17,297,0,297,92,0,92
226833,2,346,0,346,132,0,132,128,0,128,55,0,55,346,0,346,195,0,195,820,0,820,382,0,382
227216,2,1696,0,1696,968,0,968,687,0,687,380,0,380,2034,0,2034,1310,0,1310,4417,0,4417,2658,0,2658
227331,2,207,0,207,63,0,63,47,0,47,17,0,17,52,0,52,27,0,27,306,0,306,107,0,107
227368,2,2661,1,2660,1299,0,1299,174,2,172,89,0,89,940,0,940,541,0,541,3775,3,3772,1929,0,1929
227429,2,28,0,28,4,0,4,78,0,78,16,0,16,60,0,60,18,0,18,166,0,166,38,0,38
227526,2,1138,0,1138,440,0,440,191,0,191,81,0,81,296,0,296,155,0,155,1625,0,1625,676,0,676
227757,2,141,0,141,129,0,129,113,0,113,108,0,108,714,2,712,655,0,655,968,2,966,892,0,892
227845,2,304,0,304,199,0,199,205,0,205,139,0,139,364,2,362,235,0,235,873,2,871,573,0,573
227863,2,84,0,84,54,0,54,38,0,38,19,0,19,115,0,115,73,0,73,237,0,237,146,0,146
227881,2,1126,0,1126,630,0,630,376,0,376,218,0,218,1012,0,1012,592,0,592,2514,0,2514,1440,0,1440
228042,2,118,0,118,39,0,39,53,0,53,25,0,25,118,0,118,67,0,67,289,0,289,131,0,131
228149,2,285,0,285,157,0,157,94,0,94,57,0,57,210,0,210,135,0,135,589,0,589,349,0,349
228246,2,120,0,120,93,0,93,145,0,145,109,0,109,1105,0,1105,927,0,927,1370,0,1370,1129,0,1129
228325,2,76,0,76,37,1,38,40,0,40,19,1,20,35,0,35,23,2,25,151,0,151,79,4,83
228343,2,105,0,105,71,0,71,66,0,66,53,0,53,188,0,188,140,0,140,359,0,359,264,0,264
