UNITID,OMCHRT,OMRCHRT,OMEXCLS,OMACHRT,OMCERT4,OMASSC4,OMBACH4,OMAWDN4,OMAWDP4,OMCERT6,OMASSC6,OMBACH6,OMAWDN6,OMAWDP6,OMCERT8,OMASSC8,OMBACH8,OMAWDN8,OMENRYI,OMENRAI,OMENRUN,OMNOAWD,OMAWDP8,OMENRTP,OMENRYP,OMENRAP,OMENRUP
154712,32,77,0,77,0,0,36,36,47,0,0,51,51,66,0,0,51,51,0,21,5,26,66,27,0,27,6
154721,32,37,0,37,0,0,25,25,68,0,0,26,26,70,0,0,26,26,0,6,5,11,70,16,0,16,14
154749,32,28,0,28,0,0,19,19,68,0,0,20,20,71,0,0,20,20,0,3,5,8,71,11,0,11,18
154800,32,217,0,217,1,66,,67,31,1,70,,71,33,1,79,,80,4,92,41,137,37,44,2,42,19
154855,32,132,0,132,0,0,42,42,32,0,0,51,51,39,0,0,52,52,0,21,59,80,39,16,0,16,45
154907,32,239,1,238,10,99,,109,46,10,103,,113,47,10,105,,115,0,65,58,123,48,27,0,27,24
154925,32,44,0,44,2,17,,19,43,2,17,,19,43,2,17,,19,0,13,12,25,43,30,0,30,27
154934,32,63,0,63,8,36,,44,70,8,37,,45,71,8,37,,45,0,11,7,18,71,17,0,17,11
154952,32,68,0,68,14,19,,33,49,14,19,,33,49,14,19,,33,1,19,15,35,49,29,1,28,22
154998,32,52,0,52,4,11,,15,29,4,11,,15,29,4,11,,15,0,22,15,37,29,42,0,42,29
155007,32,9,0,9,2,1,1,4,44,2,1,1,4,44,2,1,1,4,0,1,4,5,44,11,0,11,44
155025,32,224,0,224,0,0,125,125,56,0,0,140,140,63,0,0,142,142,1,73,8,82,63,33,0,33,4
155052,32,57,0,57,21,24,,45,79,21,25,,46,81,21,25,,46,0,8,3,11,81,14,0,14,5
155061,32,606,0,606,0,8,291,299,49,0,8,324,332,55,0,8,334,342,7,136,121,264,56,24,1,22,20
155070,32,10,0,10,0,0,2,2,20,0,0,2,2,20,0,0,2,2,0,0,8,8,20,0,0,0,80
155089,32,112,0,112,0,0,58,58,52,0,0,65,65,58,0,0,65,65,0,0,47,47,58,0,0,0,42
155098,32,224,0,224,66,51,,117,52,66,53,,119,53,66,54,,120,0,56,48,104,54,25,0,25,21
155104,32,24,0,24,0,5,,5,21,0,5,,5,21,0,5,,5,0,12,7,19,21,50,0,50,29
155140,32,34,0,34,0,5,7,12,35,0,5,8,13,38,0,5,8,13,0,14,7,21,38,41,0,41,21
155177,32,20,0,20,0,12,0,12,60,0,11,1,12,60,0,11,1,12,0,5,3,8,60,25,0,25,15
155186,32,199,0,199,30,37,,67,34,33,38,,71,36,34,39,,73,0,83,43,126,37,42,0,42,22
155195,32,74,0,74,1,37,,38,51,1,38,,39,53,1,38,,39,2,17,16,35,53,26,3,23,22
155201,32,45,0,45,1,9,,10,22,1,9,,10,22,1,9,,10,0,23,12,35,22,51,0,51,27
155210,32,595,2,593,50,126,,176,30,50,142,,192,32,50,148,,198,2,199,194,395,33,34,0,34,33
155283,32,18,0,18,6,8,0,14,78,6,8,0,14,78,6,8,0,14,0,0,4,4,78,0,0,0,22
155292,32,1217,0,1217,110,442,,552,45,110,476,,586,48,109,485,,594,10,59,554,623,49,6,1,5,46
155308,32,4,0,4,0,1,1,2,50,0,1,1,2,50,0,1,1,2,0,0,2,2,50,0,0,0,50
155317,32,866,1,865,6,0,553,559,65,6,0,623,629,73,6,0,628,634,2,165,64,231,73,19,0,19,7
155335,32,107,0,107,0,13,62,75,70,0,13,64,77,72,0,13,64,77,0,5,25,30,72,5,0,5,23
155399,32,1084,0,1084,1,0,564,565,52,2,0,677,679,63,2,0,687,689,3,249,143,395,64,23,0,23,13
155414,32,58,0,58,0,0,32,32,55,0,0,35,35,60,0,0,35,35,0,20,3,23,60,34,0,34,5
155450,32,31,0,31,2,11,,13,42,2,12,,14,45,2,12,,14,0,12,5,17,45,39,0,39,16
155487,32,81,0,81,17,38,,55,68,17,38,,55,68,17,38,,55,0,14,12,26,68,17,0,17,15
155496,32,23,0,23,0,2,8,10,43,0,2,8,10,43,0,2,8,10,0,0,13,13,43,0,0,0,57
155511,32,47,0,47,0,0,29,29,62,0,0,35,35,74,0,0,35,35,0,7,5,12,74,15,0,15,11
155520,32,147,0,147,0,4,92,96,65,0,4,99,103,70,0,4,99,103,0,18,26,44,70,12,0,12,18
155566,32,43,0,43,4,20,,24,56,4,21,,25,58,4,21,,25,0,11,7,18,58,26,0,26,16
155593,32,99,0,99,28,55,,83,84,28,55,,83,84,28,55,,83,0,11,5,16,84,11,0,11,5
155618,32,61,0,61,12,34,,46,75,12,34,,46,75,12,34,,46,0,3,12,15,75,5,0,5,20
155627,32,34,0,34,0,0,19,19,56,0,0,19,19,56,0,0,19,19,0,0,15,15,56,0,0,0,44
155636,32,28,0,28,0,0,17,17,61,0,0,19,19,68,0,0,19,19,0,0,9,9,68,0,0,0,32
155681,32,369,0,369,0,3,234,237,64,0,3,252,255,69,0,3,257,260,1,67,41,109,70,18,0,18,11
155715,32,72,0,72,4,33,,37,51,3,34,,37,51,3,34,,37,0,22,13,35,51,31,0,31,18
155812,32,75,0,75,0,0,62,62,83,0,0,63,63,84,0,0,63,63,0,8,4,12,84,11,0,11,5
155830,32,24,0,24,7,9,,16,67,7,9,,16,67,7,9,,16,0,2,6,8,67,8,0,8,25
155858,32,228,0,228,59,139,,198,87,59,143,,202,89,58,144,,202,0,12,14,26,89,5,0,5,6
155900,32,62,0,62,0,0,32,32,52,0,0,34,34,55,0,0,34,34,0,17,11,28,55,27,0,27,18
155937,32,28,0,28,0,0,16,16,57,0,0,17,17,61,0,0,17,17,0,3,8,11,61,11,0,11,29
155973,32,40,0,40,0,0,22,22,55,0,0,22,22,55,0,0,22,22,0,18,0,18,55,45,0,45,0
156082,32,265,0,265,49,28,88,165,62,50,30,104,184,69,50,30,106,186,0,55,24,79,70,21,0,21,9
156107,32,89,0,89,47,10,,57,64,46,11,,57,64,46,11,,57,0,15,17,32,64,17,0,17,19
156125,32,815,1,814,0,1,423,424,52,0,1,498,499,61,0,1,512,513,3,159,139,301,63,20,0,20,17
156134,32,85,0,85,35,7,,42,49,35,7,,42,49,35,7,,42,0,8,35,43,49,9,0,9,41
156189,32,29,0,29,0,0,10,10,34,0,0,12,12,41,0,0,13,13,0,0,16,16,45,0,0,0,55
156213,32,57,0,57,0,0,31,31,54,0,0,36,36,63,0,0,36,36,0,10,11,21,63,18,0,18,19
156231,32,65,0,65,8,23,,31,48,7,27,,34,52,7,27,,34,0,19,12,31,52,29,0,29,18
156286,32,95,0,95,0,0,79,79,83,0,0,80,80,84,0,0,80,80,1,7,7,15,84,8,1,7,7
156295,32,5,0,5,0,0,4,4,80,0,0,4,4,80,0,0,4,4,0,0,1,1,80,0,0,0,20
156338,32,77,0,77,7,35,,42,55,7,37,,44,57,6,39,,45,0,18,14,32,58,23,0,23,18
156356,32,57,0,57,0,3,31,34,60,0,4,34,38,67,0,4,35,39,0,16,2,18,68,28,0,28,4
156365,32,143,0,143,0,8,58,66,46,1,10,59,70,49,1,11,59,71,0,35,37,72,50,24,0,24,26
156392,32,276,0,276,15,89,,104,38,13,95,,108,39,13,97,,110,3,88,75,166,40,33,1,32,27
156408,32,13,0,13,0,0,10,10,77,0,0,10,10,77,0,0,10,10,0,3,0,3,77,23,0,23,0
156417,32,7,0,7,0,0,2,2,29,0,0,2,2,29,0,0,2,2,0,0,5,5,29,0,0,0,71
156471,32,67,0,67,2,33,30,65,97,1,32,33,66,99,0,29,37,66,0,1,0,1,99,1,0,1,0
156541,32,425,0,425,0,1,344,345,81,0,0,347,347,82,0,1,349,350,1,44,30,75,82,11,0,10,7
156620,32,682,2,680,0,6,395,401,59,0,6,439,445,65,0,6,439,445,8,102,125,235,65,16,1,15,18
156648,32,95,0,95,7,19,,26,27,7,20,,27,28,7,23,,30,1,33,31,65,32,36,1,35,33
156745,32,23,0,23,0,0,12,12,52,0,0,12,12,52,0,0,12,12,0,4,7,11,52,17,0,17,30
156790,32,26,0,26,0,6,,6,23,1,7,,8,31,1,7,,8,0,6,12,18,31,23,0,23,46
156851,32,33,0,33,0,14,,14,42,0,14,,14,42,0,14,,14,0,14,5,19,42,42,0,42,15
156860,32,68,0,68,7,25,,32,47,6,26,,32,47,6,26,,32,0,23,13,36,47,34,0,34,19
156921,32,320,0,320,20,57,,77,24,23,65,,88,28,24,68,,92,1,118,109,228,29,37,0,37,34
157021,32,20,0,20,3,10,0,13,65,3,10,0,13,65,3,10,0,13,0,0,7,7,65,0,0,0,35
157030,32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,100
157058,32,56,0,56,0,1,27,28,50,0,1,29,30,54,0,1,30,31,0,15,10,25,55,27,0,27,18
157076,32,34,0,34,0,0,21,21,62,0,0,21,21,62,0,0,21,21,0,9,4,13,62,26,0,26,12
157085,32,794,3,791,1,0,462,463,59,1,0,517,518,65,1,0,526,527,2,167,95,264,67,21,0,21,12
157100,32,12,0,12,0,0,5,5,42,0,0,5,5,42,0,0,5,5,0,0,7,7,42,0,0,0,58
157216,32,78,0,78,0,0,51,51,65,0,0,54,54,69,0,0,54,54,0,14,10,24,69,18,0,18,13
157289,32,725,0,725,0,0,347,347,48,0,0,413,413,57,0,0,428,428,9,166,122,297,59,24,1,23,17
157304,32,20,0,20,3,8,,11,55,3,8,,11,55,3,8,,11,0,3,6,9,55,15,0,15,30
157331,32,45,0,45,5,14,,19,42,4,15,,19,42,4,16,,20,0,15,10,25,44,33,0,33,22
157377,32,43,0,43,0,6,20,26,60,0,6,20,26,60,0,6,20,26,0,4,13,17,60,9,0,9,30
157386,32,170,0,170,0,4,94,98,58,0,1,107,108,64,0,2,108,110,1,33,26,60,65,20,1,19,15
157401,32,423,0,423,0,3,273,276,65,0,3,299,302,71,0,3,303,306,1,31,85,117,72,8,0,7,20
157438,32,83,0,83,9,28,,37,45,9,30,,39,47,9,31,,40,1,23,19,43,48,29,1,28,23
157447,32,405,1,404,0,1,198,199,49,0,1,244,245,61,0,1,250,251,1,81,71,153,62,20,0,20,18
157483,32,95,0,95,12,35,,47,49,11,37,,48,51,10,38,,48,0,23,24,47,51,24,0,24,25
157535,32,349,0,349,0,10,130,140,40,0,12,226,238,68,0,13,226,239,1,65,44,110,68,19,0,19,13
157553,32,27,1,26,2,9,,11,42,1,11,,12,46,1,12,,13,0,7,6,13,50,27,0,27,23
157711,32,111,0,111,9,35,,44,40,8,41,,49,44,7,43,,50,1,22,38,61,45,21,1,20,34
157739,32,17,0,17,2,5,,7,41,2,5,,7,41,2,5,,7,0,4,6,10,41,24,0,24,35
157748,32,174,0,174,2,1,72,75,43,1,1,87,89,51,2,1,88,91,3,4,76,83,52,4,2,2,44
157757,32,64,0,64,2,0,37,39,61,2,0,42,44,69,2,0,42,44,0,9,11,20,69,14,0,14,17
157793,32,160,1,159,4,20,29,53,33,4,21,35,60,38,4,22,35,61,1,12,85,98,38,8,1,8,53
157809,32,78,0,78,0,1,48,49,63,0,1,51,52,67,0,1,52,53,0,9,16,25,68,12,0,12,21
157818,32,9,0,9,0,0,5,5,56,0,0,5,5,56,0,0,5,5,0,3,1,4,56,33,0,33,11
157863,32,23,0,23,0,0,10,10,43,0,0,10,10,43,0,0,10,10,0,8,5,13,43,35,0,35,22
157951,32,542,1,541,0,8,327,335,62,0,9,350,359,66,0,9,357,366,5,63,107,175,68,13,1,12,20
158088,32,67,0,67,40,3,,43,64,40,3,,43,64,40,3,,43,0,6,18,24,64,9,0,9,27
158431,32,201,0,201,8,56,,64,32,11,62,,73,36,11,66,,77,8,86,30,124,38,47,4,43,15
158477,32,19,0,19,0,0,12,12,63,0,0,12,12,63,0,0,12,12,0,4,3,7,63,21,0,21,16
158662,32,508,0,508,49,85,,134,26,50,99,,149,29,56,101,,157,4,174,173,351,31,35,1,34,34
158802,32,12,0,12,0,0,6,6,50,0,0,7,7,58,0,0,7,7,0,1,4,5,58,8,0,8,33
158884,32,133,0,133,12,48,,60,45,13,50,,63,47,14,52,,66,1,34,32,67,50,26,1,26,24
159009,32,126,0,126,0,0,55,55,44,0,0,65,65,52,0,0,68,68,0,47,11,58,54,37,0,37,9
159197,32,147,0,147,11,119,,130,88,11,121,,132,90,11,121,,132,0,0,15,15,90,0,0,0,10
159373,32,163,0,163,0,2,137,139,85,0,2,142,144,88,0,2,142,144,0,0,19,19,88,0,0,0,12
159382,32,114,0,114,1,4,49,54,47,1,4,49,54,47,1,3,59,63,1,25,25,51,55,23,1,22,22
159391,32,836,1,835,0,0,496,496,59,0,0,585,585,70,0,0,596,596,1,164,74,239,71,20,0,20,9
159407,32,94,1,93,0,26,,26,28,0,28,,28,30,0,28,,28,1,63,1,65,30,69,1,68,1
159416,32,160,0,160,0,0,69,69,43,0,0,82,82,51,0,0,83,83,0,47,30,77,52,29,0,29,19
159568,32,36,0,36,0,2,18,20,56,0,2,19,21,58,0,2,19,21,0,9,6,15,58,25,0,25,17
159647,32,306,0,306,0,7,160,167,55,0,7,169,176,58,0,7,169,176,1,90,39,130,58,30,0,29,13
159656,32,72,0,72,0,0,46,46,64,0,0,48,48,67,0,0,48,48,3,4,17,24,67,10,4,6,24
159717,32,296,3,293,0,4,121,125,43,0,7,158,165,56,0,7,162,169,4,76,44,124,58,27,1,26,15
159939,32,536,0,536,0,0,243,243,45,0,0,290,290,54,0,0,295,295,7,149,85,241,55,29,1,28,16
159948,32,29,0,29,0,0,16,16,55,0,1,20,21,72,0,1,20,21,1,0,7,8,72,3,3,0,24
159966,32,219,0,219,0,23,94,117,53,0,22,118,140,64,0,22,122,144,0,44,31,75,66,20,0,20,14
159993,32,225,1,224,0,2,137,139,62,0,2,143,145,65,0,2,145,147,1,43,33,77,66,20,0,19,15
160010,32,27,0,27,17,1,,18,67,17,1,,18,67,17,1,,18,0,0,9,9,67,0,0,0,33
160038,32,317,2,315,0,19,119,138,44,0,23,142,165,52,0,22,149,171,3,75,66,144,54,25,1,24,21
160065,32,37,0,37,0,0,12,12,32,0,0,19,19,51,0,0,22,22,1,14,0,15,59,41,3,38,0
160074,32,79,0,79,0,5,19,24,30,0,5,27,32,41,0,6,30,36,1,34,8,43,46,44,1,43,10
160409,32,38,0,38,0,0,23,23,61,0,0,23,23,61,0,0,23,23,0,0,15,15,61,0,0,0,39
160481,32,114,0,114,23,31,,54,47,24,32,,56,49,22,34,,56,0,31,27,58,49,27,0,27,24
160524,32,1,0,1,1,0,,1,100,1,0,,1,100,1,0,,1,0,0,0,0,100,0,0,0,0
160579,32,204,0,204,45,91,,136,67,44,94,,138,68,45,95,,140,0,18,46,64,69,9,0,9,23
160612,32,418,1,417,0,0,177,177,42,0,0,221,221,53,0,0,232,232,2,126,57,185,56,31,0,30,14
160621,32,137,0,137,0,0,48,48,35,0,0,66,66,48,0,0,68,68,0,7,62,69,50,5,0,5,45
160630,32,60,0,60,0,0,16,16,27,0,0,19,19,32,0,0,20,20,0,9,31,40,33,15,0,15,52
160649,32,73,0,73,3,10,,13,18,4,18,,22,30,5,18,,23,1,19,30,50,32,27,1,26,41
160658,32,552,2,550,0,0,285,285,52,0,0,359,359,65,0,0,372,372,7,112,59,178,68,22,1,20,11
160667,32,77,0,77,24,13,,37,48,23,14,,37,48,23,14,,37,0,32,8,40,48,42,0,42,10
160755,32,134,0,134,0,0,107,107,80,0,0,114,114,85,0,0,114,114,0,15,5,20,85,11,0,11,4
160904,32,40,0,40,0,14,9,23,58,0,15,12,27,68,0,15,12,27,0,10,3,13,68,25,0,25,8
160959,32,14,0,14,0,0,10,10,71,0,0,11,11,79,0,0,11,11,0,0,3,3,79,0,0,0,21
160977,32,4,0,4,0,0,4,4,100,0,0,4,4,100,0,0,4,4,0,0,0,0,100,0,0,0,0
160995,32,19,0,19,1,6,0,7,37,1,6,0,7,37,1,6,0,7,0,0,12,12,37,0,0,0,63
161022,32,15,0,15,0,11,0,11,73,0,11,0,11,73,0,11,0,11,0,4,0,4,73,27,0,27,0
161077,32,67,0,67,2,28,,30,45,2,29,,31,46,2,29,,31,1,16,19,36,46,25,1,24,28
161086,32,56,0,56,0,0,50,50,89,0,0,51,51,91,0,0,51,51,0,5,0,5,91,9,0,9,0
161138,32,87,1,86,5,36,,41,48,5,36,,41,48,7,36,,43,0,13,30,43,50,15,0,15,35
161192,32,53,0,53,19,11,,30,57,19,12,,31,58,19,13,,32,0,9,12,21,60,17,0,17,23
161208,32,50,0,50,36,11,,47,94,36,11,,47,94,36,11,,47,0,0,3,3,94,0,0,0,6
161217,32,149,2,147,3,15,39,57,39,3,13,46,62,42,2,14,48,64,3,38,42,83,44,28,2,26,29
161226,32,50,0,50,0,0,30,30,60,0,0,34,34,68,0,0,35,35,0,9,6,15,70,18,0,18,12
161235,32,51,0,51,0,3,35,38,75,0,3,37,40,78,0,3,37,40,0,7,4,11,78,14,0,14,8
161253,32,337,0,337,0,1,186,187,55,0,1,214,215,64,0,1,220,221,0,68,48,116,66,20,0,20,14
161299,32,37,0,37,0,1,23,24,65,0,1,27,28,76,0,1,27,28,0,0,9,9,76,0,0,0,24
161341,32,40,0,40,0,2,23,25,63,0,2,26,28,70,0,2,26,28,1,5,6,12,70,15,3,13,15
161457,32,139,0,139,0,0,95,95,68,0,0,98,98,71,0,0,98,98,0,37,4,41,71,27,0,27,3
161484,32,21,0,21,1,13,,14,67,1,13,,14,67,1,13,,14,0,5,2,7,67,24,0,24,10
161509,32,30,0,30,0,0,1,1,3,0,0,1,1,3,0,0,1,1,0,29,0,29,3,97,0,97,0
161518,32,17,0,17,0,0,10,10,59,0,0,10,10,59,0,0,10,10,0,1,6,7,59,6,0,6,35
161545,32,152,0,152,2,53,,55,36,2,56,,58,38,2,56,,58,1,48,45,94,38,32,1,32,30
161554,32,405,0,405,0,0,197,197,49,0,0,228,228,56,0,0,241,241,3,93,68,164,60,24,1,23,17
161563,32,23,0,23,0,0,13,13,57,0,0,14,14,61,0,0,14,14,0,9,0,9,61,39,0,39,0
161572,32,35,0,35,0,1,22,23,66,0,1,22,23,66,0,1,22,23,0,6,6,12,66,17,0,17,17
161581,32,9,0,9,2,4,,6,67,2,4,,6,67,2,4,,6,0,2,1,3,67,22,0,22,11
161688,32,94,0,94,5,43,,48,51,5,48,,53,56,5,48,,53,0,29,12,41,56,31,0,31,13
161767,32,2636,3,2633,195,1064,,1259,48,197,1141,,1338,51,197,1182,,1379,29,657,568,1254,52,26,1,25,22
161864,32,305,0,305,13,108,,121,40,14,115,,129,42,14,117,,131,5,71,98,174,43,25,2,23,32
161873,32,290,0,290,0,0,185,185,64,0,0,200,200,69,0,0,204,204,3,48,35,86,70,18,1,17,12
162007,32,260,0,260,0,0,131,131,50,0,0,158,158,61,0,0,164,164,9,54,33,96,63,24,3,21,13
162061,32,23,0,23,0,0,12,12,52,0,0,12,12,52,0,0,13,13,0,0,10,10,57,0,0,0,43
162104,32,41,0,41,0,13,,13,32,1,18,,19,46,1,18,,19,1,13,8,22,46,34,2,32,20
162122,32,229,0,229,17,56,,73,32,15,63,,78,34,16,65,,81,2,94,52,148,35,42,1,41,23
162168,32,32,0,32,1,7,,8,25,1,8,,9,28,1,8,,9,0,17,6,23,28,53,0,53,19
162210,32,33,0,33,0,1,12,13,39,0,1,13,14,42,0,1,14,15,1,9,8,18,45,30,3,27,24
162283,32,84,0,84,0,0,50,50,60,0,0,56,56,67,0,0,56,56,2,9,17,28,67,13,2,11,20
162557,32,1003,0,1003,20,553,,573,57,20,572,,592,59,20,584,,604,3,229,167,399,60,23,0,23,17
162584,32,267,0,267,0,0,185,185,69,0,0,201,201,75,0,0,201,201,0,50,16,66,75,19,0,19,6
162609,32,22,0,22,0,9,,9,41,0,10,,10,45,0,10,,10,0,6,6,12,45,27,0,27,27
162654,32,30,0,30,0,0,23,23,77,0,0,24,24,80,0,0,25,25,0,4,1,5,83,13,0,13,3
162690,32,99,1,98,12,29,,41,42,12,31,,43,44,12,32,,44,2,34,18,54,45,37,2,35,18
162706,32,100,0,100,1,37,,38,38,1,38,,39,39,1,38,,39,0,47,14,61,39,47,0,47,14
162760,32,83,0,83,0,0,58,58,70,0,0,59,59,71,0,0,60,60,0,21,2,23,72,25,0,25,2
162779,32,281,0,281,3,65,,68,24,3,75,,78,28,4,75,,79,7,70,125,202,28,27,2,25,44
162928,32,237,0,237,0,0,223,223,94,0,0,225,225,95,0,0,225,225,0,3,9,12,95,1,0,1,4
163028,32,9,0,9,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,9,9,0,0,0,0,100
163046,32,57,0,57,0,0,48,48,84,0,0,48,48,84,0,0,48,48,0,7,2,9,84,12,0,12,4
163204,32,1124,0,1124,2,23,495,520,46,2,29,569,600,53,2,30,591,623,14,215,272,501,55,20,1,19,24
163259,32,247,1,246,0,0,229,229,93,0,0,229,229,93,0,0,229,229,0,13,4,17,93,5,0,5,2
163268,32,833,1,832,0,0,509,509,61,0,0,574,574,69,0,0,589,589,2,95,146,243,71,12,0,11,18
163286,32,1892,1,1891,3,0,1470,1473,78,4,0,1554,1558,82,4,0,1570,1574,6,180,131,317,83,10,0,10,7
163295,32,76,0,76,0,0,57,57,75,0,0,59,59,78,0,0,60,60,1,8,7,16,79,12,1,11,9
163338,32,94,0,94,0,0,51,51,54,0,0,57,57,61,0,0,57,57,0,33,4,37,61,35,0,35,4
163426,32,428,0,428,6,92,,98,23,6,102,,108,25,7,108,,115,3,229,81,313,27,54,1,54,19
163453,32,329,0,329,0,0,116,116,35,0,0,166,166,50,0,0,191,191,3,81,54,138,58,26,1,25,16
163462,32,50,0,50,0,0,34,34,68,0,0,36,36,72,0,0,36,36,0,13,1,14,72,26,0,26,2
163532,32,52,0,52,0,0,12,12,23,0,0,19,19,37,0,0,19,19,0,8,25,33,37,15,0,15,48
163578,32,47,0,47,0,0,29,29,62,0,0,33,33,70,0,0,33,33,0,8,6,14,70,17,0,17,13
163657,32,233,0,233,33,15,,48,21,33,20,,53,23,33,23,,56,0,118,59,177,24,51,0,51,25
163851,32,728,1,727,0,0,518,518,71,0,0,544,544,75,0,0,550,550,1,104,72,177,76,14,0,14,10
163912,32,97,0,97,0,0,74,74,76,0,0,76,76,78,0,0,77,77,0,14,6,20,79,14,0,14,6
163976,32,12,0,12,0,0,6,6,50,0,0,7,7,58,0,0,7,7,0,3,2,5,58,25,0,25,17
164076,32,1886,0,1886,0,0,1340,1340,71,0,0,1459,1459,77,0,0,1474,1474,9,244,159,412,78,13,0,13,8
164173,32,190,0,190,0,0,128,128,67,0,0,138,138,73,0,0,139,139,0,37,14,51,73,19,0,19,7
164216,32,40,0,40,0,0,25,25,63,0,0,28,28,70,0,0,28,28,0,0,12,12,70,0,0,0,30
164270,32,63,0,63,0,0,48,48,76,0,0,53,53,84,0,0,53,53,0,0,10,10,84,0,0,0,16
164313,32,56,0,56,13,11,,24,43,14,11,,25,45,14,11,,25,1,16,14,31,45,30,2,29,25
164368,32,35,0,35,0,0,28,28,80,0,0,30,30,86,0,0,30,30,0,0,5,5,86,0,0,0,14
164447,32,116,0,116,0,0,43,43,37,0,0,48,48,41,0,0,49,49,0,25,42,67,42,22,0,22,36
164465,32,10,0,10,0,0,9,9,90,0,0,9,9,90,0,0,9,9,0,0,1,1,90,0,0,0,10
164492,32,33,0,33,0,0,26,26,79,0,0,26,26,79,0,0,26,26,0,0,7,7,79,0,0,0,21
164562,32,33,0,33,1,0,25,26,79,1,0,25,26,79,1,0,25,26,0,4,3,7,79,12,0,12,9
164580,32,49,0,49,0,0,45,45,92,0,0,45,45,92,0,0,45,45,0,0,4,4,92,0,0,0,8
164614,32,5,0,5,0,0,4,4,80,0,0,4,4,80,0,0,4,4,0,0,1,1,80,0,0,0,20
164632,32,262,0,262,0,10,221,231,88,0,10,241,251,96,0,10,250,260,1,0,1,2,99,0,0,0,0
164641,32,64,0,64,0,19,11,30,47,0,19,11,30,47,0,19,11,30,0,0,34,34,47,0,0,0,53
164739,32,142,0,142,0,0,126,126,89,0,0,130,130,92,0,0,131,131,0,4,7,11,92,3,0,3,5
164748,32,350,0,350,18,0,190,208,59,21,0,211,232,66,21,0,221,242,5,33,70,108,69,11,1,9,20
164775,32,37,0,37,3,9,,12,32,3,11,,14,38,3,11,,14,0,20,3,23,38,54,0,54,8
164872,32,28,0,28,0,0,1,1,4,0,0,10,10,36,0,0,14,14,0,0,14,14,50,0,0,0,50
164924,32,130,0,130,0,0,118,118,91,0,0,118,118,91,0,0,118,118,0,5,7,12,91,4,0,4,5
164988,32,523,0,523,0,0,467,467,89,0,0,475,475,91,0,0,477,477,0,24,22,46,91,5,0,5,4
165015,32,66,0,66,0,0,60,60,91,0,0,61,61,92,0,0,61,61,0,3,2,5,92,5,0,5,3
165024,32,693,0,693,0,0,415,415,60,0,0,479,479,69,0,0,489,489,5,86,113,204,71,13,1,12,16
165033,32,193,0,193,4,70,,74,38,5,74,,79,41,5,76,,81,2,40,70,112,42,22,1,21,36
165112,32,327,0,327,14,48,,62,19,13,53,,66,20,13,58,,71,8,1,247,256,22,3,2,0,76
165167,32,50,0,50,0,0,23,23,46,0,0,28,28,56,0,0,28,28,0,7,15,22,56,14,0,14,30
165194,32,101,0,101,9,34,,43,43,9,35,,44,44,9,37,,46,0,34,21,55,46,34,0,34,21
165264,32,7,0,7,0,6,0,6,86,0,6,0,6,86,0,6,0,6,0,0,1,1,86,0,0,0,14
165334,32,44,0,44,0,0,35,35,80,0,0,36,36,82,0,0,36,36,0,6,2,8,82,14,0,14,5
165529,32,108,0,108,0,0,74,74,69,0,0,78,78,72,0,0,79,79,0,29,0,29,73,27,0,27,0
165574,32,30,0,30,0,5,13,18,60,0,6,13,19,63,0,6,13,19,0,10,1,11,63,33,0,33,3
165644,32,27,0,27,0,1,16,17,63,0,1,18,19,70,0,0,19,19,0,3,5,8,70,11,0,11,19
165662,32,216,2,214,0,0,177,177,83,0,0,182,182,85,0,0,182,182,0,17,15,32,85,8,0,8,7
165671,32,34,0,34,0,0,22,22,65,0,0,24,24,71,0,0,24,24,0,9,1,10,71,26,0,26,3
165699,32,77,0,77,0,1,52,53,69,0,1,53,54,70,0,1,53,54,0,14,9,23,70,18,0,18,12
165802,32,59,0,59,0,5,25,30,51,0,5,29,34,58,0,5,30,35,0,10,14,24,59,17,0,17,24
165820,32,228,0,228,0,0,142,142,62,0,0,152,152,67,0,0,155,155,2,53,18,73,68,24,1,23,8
165866,32,335,1,334,0,0,225,225,67,0,0,245,245,73,0,0,247,247,0,50,37,87,74,15,0,15,11
165884,32,16,0,16,2,8,1,11,69,2,8,1,11,69,2,8,1,11,0,2,3,5,69,13,0,13,19
165936,32,55,0,55,0,0,36,36,65,0,0,44,44,80,0,0,45,45,0,4,6,10,82,7,0,7,11
165981,32,77,0,77,13,23,,36,47,13,26,,39,51,13,26,,39,3,24,11,38,51,35,4,31,14
166018,32,44,0,44,0,0,39,39,89,0,0,40,40,91,0,0,40,40,0,2,2,4,91,5,0,5,5
166027,32,11,0,11,0,0,11,11,100,0,0,11,11,100,0,0,11,11,0,0,0,0,100,0,0,0,0
166054,32,15,0,15,0,0,9,9,60,0,0,9,9,60,0,0,9,9,0,4,2,6,60,27,0,27,13
166124,32,13,0,13,0,0,13,13,100,0,0,13,13,100,0,0,13,13,0,0,0,0,100,0,0,0,0
166133,32,184,0,184,4,64,,68,37,4,67,,71,39,4,68,,72,1,66,45,112,39,36,1,36,24
166391,32,60,0,60,0,0,38,38,63,0,0,38,38,63,0,0,38,38,0,13,9,22,63,22,0,22,15
166407,32,15,0,15,0,14,,14,93,0,14,,14,93,0,14,,14,0,0,1,1,93,0,0,0,7
