UNITID,EFDELEV,EFDETOT,EFDEEXC,EFDESOM,EFDENON,EFDEEX1,EFDEEX2,EFDEEX3,EFDEEX4,EFDEEX5
131496,1,20984,3558,1382,16044,192,2973,3,390,0
131520,1,12886,339,9021,3526,20,319,0,0,0
131803,1,362,362,0,0,192,170,0,0,0
131830,1,18,,,18,,,,,
131876,1,1895,543,658,694,340,203,0,0,0
131973,1,454,61,370,23,0,37,0,24,0
132374,1,2832,69,59,2704,0,68,0,0,1
132408,1,410,297,70,43,236,61,0,0,0
132471,1,6958,1150,682,5126,937,138,0,70,5
132602,1,2727,33,2694,0,23,10,0,0,0
132657,1,3520,676,1003,1841,443,191,0,42,0
132675,1,45,,,45,,,,,
132693,1,13114,4659,3433,5022,4590,67,0,1,1
132709,1,30057,9076,7129,13852,9019,49,0,8,0
132842,1,864,143,328,393,108,35,0,0,0
132851,1,5483,1489,1886,2108,1451,13,0,0,25
132879,1,155,4,65,86,4,0,0,0,0
132903,1,68346,13565,30028,24753,12842,720,3,0,0
132976,1,481,,,481,,,,,
133021,1,1826,374,703,749,355,19,0,0,0
133155,1,675,,,675,,,,,
133386,1,11584,3898,3151,4535,3815,79,0,1,3
133465,1,528,159,33,336,155,3,0,1,0
133492,1,1993,,,1993,,,,,
133508,1,14326,4884,4551,4891,4843,41,0,0,0
133526,1,1181,39,850,292,31,8,0,0,0
133553,1,10301,64,704,9533,24,34,0,6,0
133650,1,9215,80,5059,4076,54,19,7,0,0
133669,1,29592,6218,13970,9404,5895,301,0,18,4
133702,1,20363,8577,5793,5993,4017,95,0,1,4464
133711,1,2623,0,16,2607,,,,,
133809,1,622,65,50,507,32,33,0,0,0
133845,1,598,0,598,0,,,,,
133854,1,317,0,317,0,,,,,
133863,1,473,0,473,0,,,,,
133872,1,1610,493,725,392,364,126,0,2,1
133881,1,8315,3278,126,4911,771,2269,5,227,6
133951,1,55609,14804,22672,18133,13458,1189,0,157,0
133960,1,920,194,328,398,186,8,0,0,0
133979,1,1137,15,447,675,12,3,0,0,0
133997,1,332,,,332,,,,,
134024,1,55,,,55,,,,,
134079,1,3281,187,1018,2076,163,23,0,1,0
134097,1,44161,5458,21072,17631,4565,830,0,63,0
134130,1,55211,8791,22792,23628,4496,3651,126,518,0
134228,1,31,,,31,,,,,
134237,1,26737,21969,4762,6,2878,18873,0,218,0
134291,1,663,,,663,,,,,
134307,1,893,,,893,,,,,
134343,1,4694,1172,1531,1991,1113,30,0,29,0
134422,1,23,9,2,12,4,4,0,1,0
134495,1,19504,8543,5749,5212,8407,124,0,0,12
134510,1,170,84,14,72,28,53,0,0,3
134529,1,299,,,299,,,,,
134574,1,158,,,158,,,,,
134608,1,14862,5316,3921,5625,5252,50,0,2,12
134714,1,396,,,396,,,,,
134811,1,909,373,0,536,64,308,0,1,0
134945,1,3837,670,106,3061,410,239,0,20,1
135081,1,19020,9655,274,9091,7220,2199,1,90,145
135142,1,238,,,238,,,,,
135160,1,2706,1335,628,743,1238,44,0,0,53
135179,1,744,5,0,739,5,0,0,0,0
135188,1,4460,2055,1249,1156,2041,14,0,0,0
135267,1,562,22,22,518,22,0,0,0,0
135276,1,1430,,,1430,,,,,
135294,1,476,,,476,,,,,
135337,1,103,,,103,,,,,
135364,1,581,552,14,15,225,309,0,18,0
135391,1,8588,3583,2589,2416,3523,52,0,0,8
135407,1,1054,,,1054,,,,,
135522,1,337,,,337,,,,,
135559,1,63,,,63,,,,,
135610,1,120,19,34,67,14,5,0,0,0
135647,1,850,,,850,,,,,
135717,1,47245,17085,14522,15638,5287,17,0,0,11781
135726,1,19402,960,3993,14449,531,401,0,28,0
135735,1,2310,,,2310,,,,,
136109,1,124,,,124,,,,,
136145,1,1127,508,340,279,483,24,0,0,1
136172,1,16406,2571,9740,4095,2321,121,127,2,0
136215,1,20948,5437,5394,10117,3249,2049,0,139,0
136233,1,4898,1636,1595,1667,1467,169,0,0,0
136303,1,142,,,142,,,,,
136330,1,3828,280,1331,2217,216,43,0,18,3
136358,1,24223,11450,6301,6472,11338,77,0,1,34
136400,1,9202,3595,2987,2620,3582,13,0,0,0
136473,1,7981,2122,1896,3963,2014,108,0,0,0
136491,1,645,95,1,549,95,0,0,0,0
136516,1,8180,3334,2863,1983,3326,8,0,0,0
136659,1,425,,,425,,,,,
136701,1,137,0,32,105,,,,,
136765,1,403,,,403,,,,,
136774,1,1705,2,645,1058,1,1,0,0,0
136826,1,805,,,805,,,,,
136950,1,3029,,,3029,,,,,
137023,1,373,,,373,,,,,
137032,1,10242,6831,1772,1639,2949,2980,0,886,16
137078,1,23501,10005,5663,7833,9658,314,0,19,14
137087,1,646,127,2,517,127,0,0,0,0
137096,1,12729,2990,3864,5875,2828,61,0,101,0
137120,1,1138,,,1138,,,,,
137209,1,14323,6340,4057,3926,6221,72,0,0,47
137245,1,1475,179,185,1111,178,1,0,0,0
137272,1,51,6,0,45,2,1,0,3,0
137281,1,6434,2239,1680,2515,2219,6,0,0,14
137315,1,2892,864,940,1088,859,0,0,0,5
137351,1,49600,8621,24616,16363,7883,662,3,57,16
137476,1,6370,1416,1405,3549,1238,151,26,0,1
137546,1,3928,247,530,3151,181,60,0,5,1
137564,1,10044,2073,3251,4720,803,1182,0,88,0
137591,1,244,,,244,,,,,
137713,1,187,,,187,,,,,
137759,1,11266,4026,4240,3000,3920,100,0,2,4
137777,1,34,,,34,,,,,
137801,1,211,,,211,,,,,
137847,1,10566,15,2374,8177,14,0,0,1,0
137856,1,227,,,227,,,,,
137865,1,424,,,424,,,,,
137953,1,350,88,84,178,66,22,0,0,0
137962,1,181,63,62,56,51,12,0,0,0
138187,1,43370,20637,12260,10473,20392,0,0,0,245
138275,1,849,199,456,194,181,17,0,1,0
138284,1,306,,,306,,,,,
138293,1,1133,54,595,484,32,12,8,2,0
138309,1,8166,5369,2037,760,2341,3025,0,3,0
138354,1,13521,5915,4773,2833,4737,1026,0,152,0
138372,1,1569,,,1569,,,,,
138479,1,811,27,3,781,27,0,0,0,0
138488,1,2132,,,2132,,,,,
138497,1,383,,,383,,,,,
138558,1,3647,431,1130,2086,416,8,0,7,0
138600,1,1114,21,20,1073,15,5,0,1,0
138655,1,543,0,543,0,,,,,
138664,1,93,0,93,0,,,,,
138682,1,2577,1440,638,499,1419,21,0,0,0
138716,1,6334,2088,2719,1527,1964,120,1,3,0
138761,1,247,45,133,69,29,16,0,0,0
138813,1,457,,,457,,,,,
138822,1,593,,,593,,,,,
138840,1,3125,1447,929,749,1434,13,0,0,0
138868,1,2015,654,67,1294,260,392,0,2,0
138901,1,1435,818,375,242,724,88,0,6,0
138929,1,342,0,19,323,,,,,
138938,1,333,,,333,,,,,
138947,1,4000,171,2432,1397,83,88,0,0,0
138956,1,3970,628,1177,2165,596,32,0,0,0
139144,1,2360,73,39,2248,70,3,0,0,0
139153,1,371,228,102,41,161,21,20,17,9
139199,1,2704,1229,450,1025,1140,84,0,5,0
139205,1,911,79,470,362,70,8,0,1,0
139250,1,3147,675,1258,1214,618,47,6,4,0
139278,1,6140,2160,1530,2450,2121,39,0,0,0
139311,1,5847,2073,2376,1398,1995,61,2,15,0
139348,1,158,26,87,45,11,11,4,0,0
139357,1,3134,858,949,1327,772,84,2,0,0
139366,1,7479,2055,3259,2165,1717,264,60,14,0
139384,1,6141,2733,1233,2175,2691,42,0,0,0
139393,1,886,7,2,877,5,2,0,0,0
139463,1,4527,495,1383,2649,480,12,0,3,0
139506,1,58,,,58,,,,,
139579,1,722,212,36,474,178,34,0,0,0
139621,1,1873,559,745,569,533,26,0,0,0
139630,1,850,37,242,571,36,1,0,0,0
139658,1,14841,483,5078,9280,297,159,1,26,0
139700,1,4768,2200,1335,1233,2130,26,0,44,0
139719,1,2605,298,1305,1002,277,21,0,0,0
139746,1,61,,,61,,,,,
139755,1,45296,19398,3200,22698,2255,10021,6,7116,0
139764,1,3070,1089,1160,821,814,129,2,144,0
139861,1,6315,725,883,4707,681,44,0,0,0
139931,1,25481,4018,13198,8265,3501,382,104,31,0
139940,1,36516,4715,19798,12003,4388,248,3,76,0
139959,1,40607,1166,6766,32675,903,242,0,21,0
139968,1,3135,667,1580,888,663,4,0,0,0
139986,1,5018,2547,1250,1221,2542,5,0,0,0
139995,1,479,419,0,60,273,146,0,0,0
140003,1,130,0,0,130,,,,,
140012,1,8450,2645,2614,3191,2638,6,0,1,0
140146,1,193,193,0,0,73,119,0,1,0
140234,1,679,14,248,417,10,4,0,0,0
140243,1,5599,1990,1297,2312,1987,3,0,0,0
140252,1,2753,215,807,1731,130,80,0,4,1
140331,1,9017,2938,2831,3248,2928,10,0,0,0
140340,1,663,402,229,32,394,8,0,0,0
140447,1,8889,1814,1211,5864,1622,184,0,8,0
140553,1,2567,314,0,2253,84,230,0,0,0
140562,1,891,115,0,776,75,40,0,0,0
140571,1,253,99,150,4,76,22,0,0,1
140678,1,2449,642,688,1119,637,5,0,0,0
140696,1,1491,1395,96,0,1395,0,0,0,0
140720,1,310,37,199,74,34,3,0,0,0
140818,1,1843,572,573,698,563,9,0,0,0
140827,1,67,,,67,,,,,
140872,1,1141,128,368,645,116,10,0,2,0
140942,1,3642,987,1135,1520,965,22,0,0,0
140951,1,16414,1819,2833,11762,269,1187,0,363,0
140960,1,2945,374,1545,1026,317,45,1,11,0
140988,1,1515,423,242,850,363,59,0,1,0
141006,1,1799,502,455,842,500,2,0,0,0
141015,1,37,,,37,,,,,
141060,1,3102,729,618,1755,55,671,3,0,0
141167,1,1531,427,1104,0,286,141,0,0,0
141185,1,2046,1188,191,667,1125,61,0,2,0
141237,1,2796,1184,1183,429,1119,46,0,19,0
141255,1,4003,942,871,2190,931,11,0,0,0
141264,1,10209,3835,3200,3174,3066,746,3,20,0
141325,1,660,101,91,468,94,6,0,1,0
141334,1,11893,4937,4547,2409,4680,146,79,32,0
141361,1,1511,418,108,985,418,0,0,0,0
141486,1,2369,764,830,775,601,62,10,90,1
141565,1,2977,730,1727,520,651,68,0,11,0
141574,1,19074,723,2020,16331,522,192,0,9,0
141608,1,52,,,52,,,,,
141644,1,4876,627,2837,1412,378,229,5,15,0
141680,1,3069,1568,936,565,1530,34,2,2,0
141796,1,5828,3572,1381,875,3462,101,2,7,0
141802,1,1308,580,210,518,571,9,0,0,0
141811,1,6221,4504,1190,527,4421,80,0,2,1
141839,1,2472,1325,597,550,1306,18,0,1,0
141981,1,2913,1993,811,109,1951,42,0,0,0
141990,1,2384,1338,406,640,1271,66,0,1,0
142054,1,403,30,114,259,16,14,0,0,0
142090,1,96,1,1,94,0,1,0,0,0
142115,1,26115,5058,9591,11466,2658,2375,0,7,18
142179,1,2333,364,535,1434,361,3,0,0,0
142276,1,12301,2517,4695,5089,2034,407,47,26,3
142285,1,11507,1357,4114,6036,736,559,14,48,0
142294,1,1082,,,1082,,,,,
142328,1,3746,784,1042,1920,721,63,0,0,0
142407,1,87,,,87,,,,,
142443,1,4296,1157,1873,1266,1056,100,1,0,0
142461,1,1778,409,455,914,263,141,5,0,0
142489,1,60,,,60,,,,,
142522,1,43023,22541,11499,8983,1667,12945,0,7924,5
142559,1,8096,1475,1685,4936,1440,35,0,0,0
142832,1,1841,507,274,1060,109,254,135,0,9
142887,1,111,1,75,35,1,0,0,0,0
142957,1,19,19,0,0,13,6,0,0,0
143048,1,3532,127,975,2430,29,67,0,31,0
143084,1,2349,0,0,2349,,,,,
143118,1,5918,1615,510,3793,1313,302,0,0,0
143215,1,7188,1322,1793,4073,1283,39,0,0,0
143233,1,79,47,18,14,4,35,0,8,0
143279,1,3773,663,1323,1787,616,46,0,1,0
143288,1,382,50,10,322,50,0,0,0,0
143297,1,167,26,100,41,20,6,0,0,0
143358,1,5552,911,1819,2822,345,538,0,28,0
143376,1,229,,,229,,,,,
143464,1,100,,,100,,,,,
143473,1,31,,,31,,,,,
143482,1,29,,,29,,,,,
143491,1,39,,,39,,,,,
143552,1,51,,,51,,,,,
143613,1,1688,520,600,568,506,13,0,1,0
143659,1,213,47,49,117,15,24,0,8,0
143853,1,2758,,,2758,,,,,
143978,1,1296,91,615,590,70,19,0,2,0
144005,1,2317,419,982,916,377,42,0,0,0
144014,1,195,182,10,3,69,110,0,3,0
144050,1,18339,28,0,18311,10,15,0,3,0
144157,1,2237,771,446,1020,768,2,0,1,0
144166,1,7314,2654,1767,2893,2650,2,0,2,0
144175,1,2101,581,361,1159,577,4,0,0,0
144184,1,5289,1381,665,3243,1377,2,0,2,0
144193,1,4787,1022,911,2854,1022,0,0,0,0
144209,1,5559,2331,1530,1698,2310,6,0,15,0
144218,1,7508,2003,1464,4041,1996,0,0,7,0
144281,1,6646,69,2754,3823,47,19,0,3,0
144351,1,5354,3582,1036,736,1542,1965,0,75,0
144564,1,1924,277,667,980,260,16,0,1,0
144573,1,142,,,142,,,,,
144740,1,20917,4119,8360,8438,3327,654,0,134,4
144795,1,359,,,359,,,,,
144865,1,21939,4910,4862,12167,4761,78,0,71,0
144883,1,529,,,529,,,,,
144892,1,8857,1382,2433,5042,1163,212,7,0,0
144944,1,8910,1658,2539,4713,1645,9,0,4,0
144962,1,3731,611,1416,1704,435,92,0,56,28
144971,1,559,,,559,,,,,
145099,1,274,0,241,33,,,,,
145239,1,252,,,252,,,,,
145275,1,280,48,162,70,23,24,0,1,0
145309,1,41,,,41,,,,,
145336,1,4427,1448,1910,1069,1384,46,0,18,0
145354,1,43,,,43,,,,,
145372,1,1088,234,371,483,179,55,0,0,0
145406,1,378,,,378,,,,,
145424,1,62,,,62,,,,,
145433,1,97,,,97,,,,,
145497,1,160,11,31,118,5,2,0,4,0
145521,1,1184,126,426,632,122,3,0,1,0
145558,1,1940,46,237,1657,29,16,0,1,0
145600,1,33747,4049,20091,9607,2941,661,20,427,0
145619,1,3123,1025,1377,721,451,313,0,261,0
145628,1,481,,,481,,,,,
145637,1,56916,9915,25151,21850,3529,5111,0,1251,24
145646,1,1527,0,225,1302,,,,,
145682,1,7044,1523,1834,3687,1507,11,0,5,0
145691,1,1029,81,0,948,70,11,0,0,0
145707,1,869,118,220,531,118,0,0,0,0
145725,1,6943,1012,1663,4268,228,120,51,611,2
145813,1,20683,986,7452,12245,908,74,0,4,0
145831,1,2371,285,758,1328,285,0,0,0,0
145886,1,119,11,0,108,6,4,0,1,0
146205,1,3272,294,971,2007,287,6,0,1,0
146278,1,1718,477,678,563,401,75,0,1,0
146296,1,10212,2243,2692,5277,2220,21,0,2,0
146339,1,973,131,442,400,114,17,0,0,0
146348,1,2333,268,763,1302,267,1,0,0,0
146366,1,3370,445,781,2144,437,7,0,1,0
146418,1,2581,495,715,1371,494,1,0,0,0
146427,1,1058,,,1058,,,,,
146454,1,28,,,28,,,,,
146472,1,11651,3901,3562,4188,3792,34,2,73,0
146481,1,1753,0,160,1593,,,,,
146490,1,295,295,0,0,214,81,0,0,0
146506,1,3742,508,1289,1945,494,12,0,2,0
146533,1,116,0,50,66,,,,,
146603,1,3973,246,685,3042,243,3,0,0,0
146612,1,6513,1332,3504,1677,1106,186,3,34,3
146667,1,258,95,83,80,44,48,3,0,0
146685,1,4444,1287,1164,1993,1260,23,0,4,0
146700,1,1209,,,1209,,,,,
146719,1,16899,2215,3269,11415,1137,1033,0,45,0
146728,1,133,0,0,133,,,,,
146755,1,101,6,44,51,3,3,0,0,0
146807,1,64,,,64,,,,,
146816,1,303,265,0,38,91,174,0,0,0
146977,1,162,12,32,118,0,12,0,0,0
147004,1,8874,1134,2071,5669,1115,19,0,0,0
147013,1,1960,451,1003,506,285,111,2,53,0
147031,1,69,22,27,20,4,15,3,0,0
147129,1,456,41,201,214,37,4,0,0,0
147244,1,1807,30,519,1258,29,1,0,0,0
147341,1,767,0,1,766,,,,,
147369,1,2410,739,226,1445,140,554,0,33,12
147378,1,10511,1593,2902,6016,1570,11,0,12,0
147396,1,67,,,67,,,,,
147411,1,3753,384,1093,2276,381,2,0,1,0
147536,1,7525,3948,1177,2400,3388,370,0,65,125
147590,1,498,25,321,152,10,15,0,0,0
147642,1,53,,,53,,,,,
147660,1,2695,143,318,2234,127,16,0,0,0
147679,1,2660,247,740,1673,151,93,0,3,0
147697,1,374,0,301,73,,,,,
147703,1,15649,2208,8313,5128,1994,194,20,0,0
147767,1,23161,1123,1594,20444,323,672,122,6,0
147776,1,5756,2079,2427,1250,2018,26,5,30,0
147800,1,7645,2078,1902,3665,1900,107,0,71,0
147819,1,36,,,36,,,,,
147828,1,3255,833,778,1644,647,183,0,3,0
147916,1,5686,1087,1780,2819,1025,34,0,28,0
148007,1,2680,517,834,1329,488,22,0,7,0
148016,1,323,0,52,271,,,,,
148098,1,48,,,48,,,,,
148131,1,1307,107,715,485,84,19,0,2,2
148256,1,2017,164,856,997,163,1,0,0,0
148292,1,2075,356,540,1179,350,5,0,1,0
148380,1,5861,1197,1817,2847,1157,27,0,13,0
148405,1,1181,155,612,414,145,8,0,2,0
148487,1,3725,536,1540,1649,489,43,0,4,0
148496,1,3196,260,2070,866,239,20,0,1,0
148511,1,2870,841,1354,675,582,257,0,0,2
148575,1,371,141,0,230,124,17,0,0,0
148584,1,3297,1638,943,716,1464,171,3,0,0
148593,1,94,8,12,74,5,3,0,0,0
148627,1,3523,267,1685,1571,222,45,0,0,0
148654,1,4198,1954,1551,693,1463,439,0,52,0
148672,1,1386,195,492,699,190,5,0,0,0
148821,1,1174,148,404,622,137,11,0,0,0
148876,1,680,,,680,,,,,
148885,1,204,26,37,141,2,24,0,0,0
148937,1,1379,233,487,659,230,3,0,0,0
148982,1,99,50,49,0,10,35,0,5,0
148991,1,1212,414,313,485,405,8,0,1,0
149028,1,242,3,9,230,2,1,0,0,0
149204,1,39,,,39,,,,,
149222,1,11107,1883,2809,6415,1372,493,0,14,4
149231,1,12519,1951,3927,6641,1496,453,2,0,0
149310,1,175,,,175,,,,,
149329,1,90,,,90,,,,,
149365,1,3905,571,847,2487,543,28,0,0,0
149505,1,908,0,461,447,,,,,
149514,1,1242,228,240,774,55,135,0,38,0
149532,1,8616,1202,1637,5777,1160,13,28,1,0
149550,1,147,,,147,,,,,
149639,1,263,138,17,108,53,82,0,3,0
149727,1,7491,1398,2043,4050,1363,31,0,4,0
149763,1,429,53,50,326,21,32,0,0,0
149772,1,7643,1807,3734,2102,1324,207,0,276,0
149781,1,2885,57,202,2626,10,25,0,22,0
149842,1,12434,2714,3502,6218,2674,25,0,15,0
150066,1,1290,118,414,758,52,63,0,3,0
150136,1,19777,5040,6716,8021,2591,2402,22,25,0
150145,1,1292,247,300,745,177,69,0,1,0
150163,1,5525,435,1149,3941,193,235,7,0,0
150172,1,658,160,118,380,12,148,0,0,0
150215,1,152,0,152,0,,,,,
150251,1,186,186,,,10,176,0,0,0
150288,1,294,6,44,244,0,4,0,2,0
150303,1,288,,,288,,,,,
150400,1,1752,,,1752,,,,,
150428,1,16,,,16,,,,,
150455,1,677,23,17,637,1,22,0,0,0
150534,1,2017,29,717,1271,22,7,0,0,0
150604,1,959,,,959,,,,,
150668,1,768,16,90,662,14,2,0,0,0
150677,1,2065,339,579,1147,149,174,0,16,0
150756,1,1124,,,1124,,,,,
150765,1,116,,,116,,,,,
150774,1,434,0,5,429,,,,,
150853,1,215,,,215,,,,,
150941,1,1472,185,77,1210,140,45,0,0,0
150987,1,89705,14187,13799,61719,13215,962,3,7,0
151102,1,9069,692,2785,5592,588,99,0,5,0
151111,1,25979,3059,10903,12017,2651,372,2,30,4
151263,1,5018,620,1541,2857,422,111,0,87,0
151290,1,2595,806,414,1375,337,230,0,239,0
151306,1,9178,2240,3045,3893,1461,751,24,4,0
151324,1,8658,2524,2343,3791,1228,1274,0,2,20
151333,1,2846,547,1145,1154,504,42,0,0,1
151342,1,4326,664,2139,1523,597,62,0,3,2
151351,1,47005,3617,16361,27027,1060,2269,1,282,5
151360,1,3198,735,1590,873,673,60,0,1,1
151379,1,3672,994,1697,981,665,324,0,1,4
151388,1,3039,2031,550,458,1418,568,1,36,8
151467,1,167,,,167,,,,,
151564,1,43,,,43,,,,,
151607,1,100,,,100,,,,,
151661,1,889,,,889,,,,,
151777,1,1217,27,368,822,7,19,0,1,0
151786,1,3701,877,862,1962,377,496,4,0,0
151801,1,2603,306,303,1994,212,92,0,2,0
151810,1,187,0,168,19,,,,,
151865,1,132,81,9,42,10,24,0,47,0
151962,1,352,324,6,22,117,207,0,0,0
152044,1,83,,,83,,,,,
152080,1,13105,269,451,12385,28,124,101,16,0
152099,1,880,84,150,646,61,22,0,1,0
152150,1,65,,,65,,,,,
152275,1,119,,,119,,,,,
152309,1,93,,,93,,,,,
152318,1,2188,1,198,1989,0,1,0,0,0
152336,1,1903,356,963,584,300,56,0,0,0
152381,1,1147,233,238,676,178,55,0,0,0
152390,1,1519,52,26,1441,30,22,0,0,0
152451,1,175,25,3,147,9,16,0,0,0
152497,1,144,1,93,50,1,0,0,0,0
152530,1,2221,368,437,1416,262,100,1,5,0
152567,1,4088,460,1000,2628,433,27,0,0,0
152600,1,2958,93,994,1871,75,18,0,0,0
152628,1,28,,,28,,,,,
152637,1,16773,994,1469,14310,878,95,1,20,0
152673,1,835,0,1,834,,,,,
152798,1,497,53,357,87,46,7,0,0,0
152992,1,927,213,74,640,138,75,0,0,0
153001,1,1973,978,191,804,837,137,0,4,0
153074,1,175,,,175,,,,,
153083,1,142,,,142,,,,,
153108,1,1169,0,0,1169,,,,,
153126,1,965,80,236,649,56,24,0,0,0
153144,1,1264,0,0,1264,,,,,
153162,1,1073,0,7,1066,,,,,
153214,1,21637,5265,4425,11947,4638,620,0,7,0
153241,1,68,,,68,,,,,
153250,1,1861,371,312,1178,159,173,0,39,0
153269,1,4685,431,1197,3057,324,105,0,2,0
153278,1,1776,51,243,1482,4,47,0,0,0
153296,1,718,135,392,191,127,8,0,0,0
153302,1,206,23,21,162,14,9,0,0,0
153311,1,7145,1953,1343,3849,1552,399,1,0,1
153320,1,448,102,121,225,26,66,3,7,0
153366,1,1237,352,0,885,46,295,0,11,0
153375,1,1827,258,549,1020,236,22,0,0,0
153384,1,1759,,,1759,,,,,
153427,1,75,7,68,0,5,2,0,0,0
153445,1,4787,931,1077,2779,924,6,0,0,1
153463,1,20,,,20,,,,,
153472,1,3361,458,801,2102,425,28,0,5,0
153524,1,5058,552,897,3609,506,27,13,6,0
153533,1,1960,332,595,1033,293,39,0,0,0
153542,1,19,0,9,10,,,,,
153597,1,77,,,77,,,,,
153603,1,29969,1013,15545,13411,573,413,0,20,7
153621,1,871,120,226,525,91,29,0,0,0
153630,1,5342,1463,1947,1932,1124,334,2,3,0
153658,1,30015,3200,14297,12518,2175,945,0,80,0
153737,1,12406,2795,3732,5879,2660,128,2,5,0
153746,1,39,,,39,,,,,
153764,1,57,,,57,,,,,
153773,1,59,,,59,,,,,
153782,1,21,,,21,,,,,
153825,1,1319,31,74,1214,22,8,0,1,0
153834,1,1610,0,91,1519,,,,,
153861,1,2673,1474,284,915,216,1208,2,48,0
153922,1,1707,510,696,501,491,6,13,0,0
153977,1,911,217,506,188,214,3,0,0,0
154004,1,2249,1103,0,1146,986,0,117,0,0
154013,1,1526,232,281,1013,216,16,0,0,0
154022,1,34190,34190,,,4753,29399,0,38,0
154059,1,2479,483,1106,890,455,21,0,7,0
154095,1,8945,955,2985,5005,839,75,0,41,0
154101,1,1651,528,111,1012,458,65,0,5,0
154110,1,4355,906,943,2506,834,72,0,0,0
154129,1,1811,765,416,630,706,58,0,1,0
154156,1,1527,146,575,806,62,83,0,1,0
154174,1,2178,3,0,2175,1,2,0,0,0
154208,1,126,,,126,,,,,
154235,1,2747,157,54,2536,98,58,0,1,0
154262,1,196,49,27,120,38,11,0,0,0
154332,1,96,,,96,,,,,
154350,1,1151,53,256,842,50,3,0,0,0
154378,1,2476,856,688,932,720,131,4,0,1
154396,1,1581,515,390,676,502,13,0,0,0
154448,1,146,,,146,,,,,
154457,1,13,,,13,,,,,
154466,1,30,,,30,,,,,
154493,1,3072,2114,354,604,786,1181,0,28,119
154518,1,2763,2096,0,667,107,1919,52,9,9
154527,1,1444,25,173,1246,18,7,0,0,0
154536,1,186,4,129,53,0,4,0,0,0
154545,1,94,,,94,,,,,
154572,1,5150,1673,2810,667,1477,195,0,1,0
154590,1,1473,286,248,939,270,16,0,0,0
154642,1,2007,1082,470,455,853,121,0,108,0
154688,1,2105,768,23,1314,516,248,1,3,0
154697,1,4269,1661,861,1747,1044,604,0,13,0
154712,1,2362,61,22,2279,27,33,0,1,0
154721,1,744,0,153,591,,,,,
154749,1,497,2,25,470,2,0,0,0,0
154800,1,6697,2150,2225,2322,2044,106,0,0,0
154855,1,571,233,123,215,58,175,0,0,0
154907,1,1651,362,295,994,345,13,0,4,0
154925,1,1474,118,537,819,76,42,0,0,0
154934,1,1380,609,314,457,460,147,0,2,0
154952,1,2230,756,665,809,643,107,0,6,0
154998,1,1670,299,623,748,223,71,5,0,0
155007,1,358,3,19,336,0,3,0,0,0
155025,1,5324,2520,1434,1370,1621,718,0,4,177
155052,1,1610,447,401,762,440,7,0,0,0
155061,1,12949,6074,1849,5026,4004,1862,208,0,0
155070,1,169,39,16,114,11,24,0,4,0
155089,1,1724,296,615,813,245,48,3,0,0
155098,1,1499,158,379,962,128,30,0,0,0
155104,1,1914,401,471,1042,318,77,0,6,0
155140,1,727,110,360,257,0,0,110,0,0
155159,1,72,,,72,,,,,
155177,1,325,9,101,215,2,4,0,3,0
155186,1,2339,674,558,1107,524,150,0,0,0
155195,1,4960,1314,951,2695,1027,286,0,1,0
155201,1,809,171,340,298,153,18,0,0,0
155210,1,16497,2869,3778,9850,2491,369,0,0,9
155283,1,577,88,489,0,4,84,0,0,0
155292,1,4676,917,1069,2690,753,164,0,0,0
155308,1,188,10,0,178,2,8,0,0,0
155317,1,26708,2593,9671,14444,1518,1051,0,24,0
155335,1,2848,126,611,2111,98,25,3,0,0
155353,1,76,,,76,,,,,
155399,1,19722,2820,6929,9973,1105,1214,472,29,0
155414,1,859,94,198,567,59,33,2,0,0
155423,1,1157,37,19,1101,37,0,0,0,0
155450,1,1425,452,499,474,416,33,0,3,0
155487,1,909,8,163,738,8,0,0,0,0
155496,1,132,26,5,101,19,7,0,0,0
155511,1,822,0,13,809,,,,,
155520,1,1508,151,194,1163,108,43,0,0,0
155566,1,1638,195,514,929,183,11,0,1,0
155593,1,999,199,96,704,195,4,0,0,0
155618,1,666,12,114,540,11,1,0,0,0
155627,1,953,28,219,706,12,16,0,0,0
155636,1,468,303,152,13,224,79,0,0,0
155681,1,5858,1072,3250,1536,572,489,0,11,0
155715,1,1202,348,221,633,188,160,0,0,0
155812,1,1267,102,285,880,44,58,0,0,0
155830,1,855,115,148,592,113,2,0,0,0
155858,1,1663,260,323,1080,152,106,0,0,2
155900,1,1174,557,2,615,151,379,19,4,4
155937,1,706,99,44,563,46,48,3,2,0
155973,1,637,76,13,548,41,32,0,3,0
156082,1,5460,740,1807,2913,567,102,6,8,57
156107,1,5021,656,1056,3309,640,12,4,0,0
156125,1,16216,3537,5756,6923,0,0,0,0,3537
156134,1,907,,,907,,,,,
156189,1,565,,,565,,,,,
156213,1,1650,388,270,992,196,190,0,2,0
156222,1,1747,587,566,594,65,447,0,75,0
156231,1,2515,823,634,1058,710,112,1,0,0
156286,1,2970,166,385,2419,112,52,0,2,0
156295,1,1433,,,1433,,,,,
156310,1,279,,,279,,,,,
156338,1,4732,1635,965,2132,1614,21,0,0,0
156356,1,646,241,216,189,111,129,0,0,1
156365,1,11775,1625,5022,5128,1209,390,1,23,2
156392,1,10318,4245,2589,3484,4145,99,0,1,0
156408,1,1357,,,1357,,,,,
156417,1,147,99,21,27,51,44,4,0,0
156426,1,172,,,172,,,,,
156471,1,4443,2798,1645,0,149,2649,0,0,0
