UNITID,F3A01,F3A01A,F3A01B,F3A01C,F3A02,F3A02A,F3A03,F3A04,F3A05,F3A06,F3A07,F3A08,F3A09,F3A10,F3A11,F3A12,F3B01,F3B02,F3B03,F3B04,F3B05,F3B06,F3B07,F3B08,F3C01,F3C02,F3C03,F3C03A,F3C03B,F3C04,F3C05,F3C06,F3C07,F3C08,F3C12,F3C121,F3C122,F3C13,F3C131,F3C132,F3C14,F3C141,F3C142,F3C15,F3C151,F3C152,F3C16,F3C161,F3C162,F3C17,F3C171,F3C172,F3D01,F3D02,F3D02A,F3D02B,F3D03,F3D03A,F3D03B,F3D03C,F3D03D,F3D04,F3D05,F3D06,F3D07,F3D12,F3D08,F3D09,F3E011,F3E012,F3E02A1,F3E02A2,F3E02B1,F3E02B2,F3E03A1,F3E03A2,F3E03B1,F3E03B2,F3E03C1,F3E03C2,F3E041,F3E042,F3E051,F3E101,F3E102,F3E061,F3E062,F3E071,F3E072,F3E073,F3E074,F3E075,F3E076,F3E077,F3F01,F3F02,F3F03,F3G01,F3G02,F3G03,F3G04,F3G05,F3G06,F3G07
456214,3975888,0,130412,0,6700068,0,-2724180,3975888,0,0,595217,0,0,595217,464805,130412,5712875,5108163,0,604712,0,0,-3328892,-2724180,1673190,182268,128178,128178,0,0,1983636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5653596,57223,0,57223,0,0,0,0,0,0,30,0,0,,2026,5712875,1081939,766837,0,0,0,0,608007,491816,930285,221587,2487932,367443,0,0,0,,,0,0,5108163,1847683,68121,907311,51649,5887,2227512,0,14773,3,4457522,5712875,-2724180,3975888,-2854591,0,5108163
456287,,,,,,,,,,,,,,,,,,,,,,,,,295232,6449,53447,53447,0,0,355128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822594,0,0,0,0,0,0,0,0,0,0,272987,,,9623,1105204,288284,279510,0,0,0,0,181302,44605,180552,85044,615847,100739,,,0,,,0,0,1265985,509898,43033,24580,33391,0,655083,,,-2,,,,,,,
456454,1084192,0,306903,0,5717185,0,-4632993,1084192,0,1622171,2003570,0,0,3625741,3318838,306903,8297725,7822795,0,474930,0,-5107924,1,-4632993,1747636,545759,292569,291158,1411,65183,2651147,65183,0,65183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65183,65183,0,8220656,0,0,0,0,0,0,0,0,0,112,76957,0,,0,8297725,3867618,2579903,0,0,0,0,0,0,1216675,238624,2738502,370076,0,0,0,,,0,0,7822795,3188603,288063,908178,49241,0,3388710,0,24000,3,474932,8297725,-4632993,1084192,-4939896,0,7822795
456506,1186523,0,21676,0,481672,0,704851,1186523,0,0,381130,0,0,381130,359454,21676,2136193,1197110,1,939084,0,546130,-780363,704851,592978,213272,14990,0,14990,18835,840075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136193,0,0,0,0,0,0,0,0,0,0,0,0,,0,2136193,333343,219363,0,0,0,0,22393,22393,69375,69375,771999,64307,0,0,0,,,0,0,1197110,375438,54640,234251,0,0,532781,0,0,1,939084,2136193,704851,1186523,704851,0,1197110
456515,,,,,,,,,,,,,,,,,,,,,,,,,216463,2109,5000,0,5000,5443,229015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731387,0,0,0,0,0,0,0,0,0,0,0,,,0,731387,103675,61004,0,0,0,0,0,0,39564,39564,294620,63003,,,0,,,0,0,437859,163571,38750,57307,0,0,178231,,,-2,,,,,,,
456551,,,,,,,,,,,,,,,,,,,,,,,,,190908,0,0,0,0,0,190908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843549,0,0,0,0,0,0,0,0,0,0,133796,,,0,977345,334467,204197,0,0,0,0,60830,0,83349,83349,356429,114589,,,0,,,269104,0,1104179,402135,130270,248077,21027,4979,297691,,,-2,,,,,,,
456579,613649,44002,425429,0,382587,0,231062,613649,0,417609,282247,0,0,699856,274427,425429,4932947,4661157,0,271790,-425373,384645,0,231062,1533255,15800,265804,265804,0,0,1814859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4706917,207188,0,207188,0,0,0,0,0,0,11036,2889,0,,4917,4932947,2689159,1236734,0,0,0,0,334441,198282,291657,166839,268946,159796,0,0,0,,,1076954,0,4661157,1761651,315619,930414,70243,0,1583230,-1117000,165665,1,271790,4932947,231062,613649,-194367,0,4661157
456825,,,,,,,,,,,,,,,,,,,,,,,,,334716,0,0,0,0,0,334716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384916,0,0,0,0,0,0,0,0,0,0,37873,,,0,1422789,349025,162996,0,0,0,0,15895,15021,149025,140831,218599,55430,,,0,,,794038,1,1526582,374279,21778,87331,62835,9778,970581,,,-2,,,,,,,
456922,,,,,,,,,,,,,,,,,,,,,,,,,965298,24700,0,0,0,0,989998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3017668,628991,0,628991,0,0,0,0,0,0,0,6798,,,317,3653774,1512423,635556,0,0,0,0,335218,179211,229577,118109,332795,184785,,,0,,,750434,0,3160447,1117661,258104,724197,56349,0,1004136,,,-2,,,,,,,
456931,,,,,,,,,,,,,,,,,,,,,,,,,1534978,12150,0,0,0,0,1547128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5131274,127190,0,127190,0,0,0,0,0,0,0,0,,,5979,5264443,2494024,1044677,0,0,0,0,548092,304144,291520,161342,221676,122022,,,0,,,948769,1,4504081,1632186,303599,956284,55357,0,1556655,,,-2,,,,,,,
456968,,,,,,,,,,,,,,,,,,,,,,,,,2916577,0,0,0,0,0,2916577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11906172,1164272,0,1164272,0,0,0,0,0,0,6554,174208,,,0,13251206,4873652,2397929,0,0,0,0,974730,479588,812275,399654,2136739,719378,,,0,,,2927649,0,11725045,3996549,0,1682111,128414,90662,5827309,,,-2,,,,,,,
457031,,,,,,,,,,,,,,,,,,,,,,,,,120725,0,0,0,0,0,120725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858783,0,0,0,0,0,0,0,0,0,0,172558,,,13285,1044626,589135,325439,0,0,0,0,6779,0,1200,0,17580,0,,,0,,,0,0,614694,325439,27638,27459,21031,0,213127,,,-2,,,,,,,
457077,,,,,,,,,,,,,,,,,,,,,,,,,1530111,0,0,0,0,47500,1577611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2647837,0,0,0,0,0,0,0,0,0,0,33389,,,24707,2705933,811517,477988,0,0,0,0,673914,0,569383,310774,263956,0,,,0,,,302941,150954,2621711,939716,61327,673914,15635,0,931119,,,-2,,,,,,,
457101,,,,,,,,,,,,,,,,,,,,,,,,,1294190,46925,0,0,0,0,1341115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4078134,1341115,0,1341115,0,0,0,0,0,0,0,0,0,,64453,5483702,1801834,1049795,0,0,0,0,74289,35290,1499176,515144,1845931,535668,0,0,0,,,0,0,5221230,2135897,193987,41474,43441,65,2806366,,,-2,,,,,,,
457110,,,,,,,,,,,,,,,,,,,,,,,,,1062814,31625,0,0,0,0,1094439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7824145,1094439,0,1094439,0,0,0,0,0,0,0,0,0,,106073,9024657,2956121,2279252,0,0,0,0,111180,68436,1032247,460456,2018388,611861,0,0,0,,,0,0,6117936,3420005,203723,185257,41869,100,2266982,,,-2,,,,,,,
457129,,,,,,,,,,,,,,,,,,,,,,,,,3300632,1364759,49101,49101,0,568920,5283412,568920,0,568920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568920,568920,0,21839397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21839397,5961449,4950623,0,0,0,0,6047786,1603074,2641973,1300960,3614075,1571087,0,0,0,0,0,222,0,18265505,9425744,1359615,2134231,995375,0,4350540,,,-2,,,,,,,
457192,,,,,,,,,,,,,,,,,,,,,,,,,220079,0,7840,7840,0,0,227919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516877,0,0,0,7840,0,7840,0,0,0,0,82936,,,3,607656,176831,73409,14930,0,0,0,145000,35000,100000,73409,72793,22000,,,0,,,0,0,509554,203818,0,87900,46921,550,170365,,,-2,,,,,,,
457253,,,,,,,,,,,,,,,,,,,,,,,,,221122,2058,0,0,0,0,223180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664637,0,0,0,0,0,0,0,0,0,0,2196,,,0,666833,286045,175279,0,0,0,0,4807,0,12813,0,186587,67214,,,0,,,0,0,490252,242493,5166,92640,1417,3908,144628,,,-2,,,,,,,
457299,1285896,55194,256735,0,655892,358507,630004,1285896,1,46746,603510,0,0,650257,393522,256735,4105759,3656278,-1241,448240,-61000,242764,0,630004,942856,7152,46543,0,46543,0,996551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3738596,118854,0,118854,0,0,0,0,0,0,0,0,0,0,248309,4105759,1072802,1072802,0,0,0,0,375184,15802,833244,672037,1250158,94350,5925,0,0,0,0,118965,0,3656278,1854991,29291,1563033,34006,3985,170972,,,-2,449481,4105759,630004,1285896,373269,358507,3656278
457314,,,,,,,,,,,,,,,,,,,,,,,,,575978,18120,0,0,0,0,594098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2888849,0,0,0,0,0,0,0,0,0,0,0,,,0,2888849,393537,236506,0,0,0,0,162207,110040,105933,100473,680813,318263,,,0,,,0,0,1342490,765282,23950,434900,92682,25676,0,,,-2,,,,,,,
457323,,,,,,,,,,,,,,,,,,,,,,,,,1259804,0,0,0,0,0,1259804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4594586,0,0,0,0,0,0,0,0,0,36,215928,,,1087815,5898365,1821694,734499,0,0,0,0,64490,0,472694,425739,1601789,453660,,,0,,,587770,0,4548437,1613898,77938,511199,232156,0,2113246,,,-2,,,,,,,
457332,,,,,,,,,,,,,,,,,,,,,,,,,112217,0,0,0,0,0,112217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485289,0,0,0,0,0,0,0,0,0,0,169237,,,0,654526,324623,222505,0,0,0,0,2947,0,2947,0,2947,0,,,0,,,1,0,333465,222505,0,0,10814,0,100146,,,-2,,,,,,,
457341,,,,,,,,,,,,,,,,,,,,,,,,,438667,0,0,0,0,0,438667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102773,0,0,0,0,0,0,0,0,0,0,355887,,,438667,1897327,813828,487806,0,0,0,0,326022,180593,326022,180593,454060,180593,,,0,,,0,0,1919932,1029585,52707,277490,21364,7288,531498,,,-2,,,,,,,
457396,,,,,,,,,,,,,,,,,,,,,,,,,470537,0,0,0,0,0,470537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443538,0,0,0,0,0,0,0,0,0,0,33898,,,0,1477436,460753,304061,0,0,0,0,0,0,0,0,371801,357949,,,0,,,0,0,832554,662010,0,161368,8406,770,0,,,-2,,,,,,,
457411,,,,,,,,,,,,,,,,,,,,,,,,,1187726,211236,0,0,0,2974,1401936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7475530,0,0,0,0,0,0,0,0,0,9244,0,,,1000,7485774,1376048,977365,0,0,0,0,401344,209558,857635,621269,641736,498523,,,0,,,1744506,0,5021269,2306715,355450,614598,25897,0,1718609,,,-2,,,,,,,
457420,,,,,,,,,,,,,,,,,,,,,,,,,546746,0,5278,5278,0,3000,555024,3000,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,2215502,0,0,0,0,0,0,0,0,0,0,252233,,,0,2467735,991608,584183,0,0,0,0,328820,205519,328820,205519,128845,91147,,,0,,,374511,0,2152604,1086368,13306,58332,83364,15609,895625,,,-2,,,,,,,
457439,,,,,,,,,,,,,,,,,,,,,,,,,293436,0,0,0,0,0,293436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966128,0,0,0,0,0,0,0,0,0,4,147081,,,55284,1168497,198643,198643,0,0,0,0,187807,0,51832,51122,517885,161036,,,0,,,0,0,956167,410801,43746,191165,3180,0,307275,,,-2,,,,,,,
457448,,,,,,,,,,,,,,,,,,,,,,,,,662267,0,0,0,0,0,662267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589529,0,0,0,0,0,0,0,0,0,2771,127823,,,23372,1743495,568860,194090,0,0,0,0,0,0,205351,134494,817196,289112,,,0,,,0,0,1591407,617696,42238,163610,111699,49278,606886,,,-2,,,,,,,
457466,,,,,,,,,,,,,,,,,,,,,,,,,112032,0,0,0,0,0,112032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410172,0,0,0,0,0,0,0,0,0,0,0,,,0,410172,34122,19170,0,0,0,0,1033,1033,70420,3618,34122,1000,,,0,,,178731,130837,318428,155658,0,50420,4280,0,108070,,,-2,,,,,,,
457475,,,,,,,,,,,,,,,,,,,,,,,,,302962,39500,0,0,0,0,342462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230054,39500,0,39500,0,0,0,0,0,0,10425,136398,,,59827,1476204,547544,374220,0,0,0,0,90508,55152,52053,48753,371051,270852,,,0,,,438614,0,1499770,748977,70817,298271,18550,2671,360484,,,-2,,,,,,,
457493,,,,,,,,,,,,,,,,,,,,,,,,,137124,0,0,0,0,0,137124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275232,0,0,0,0,0,0,0,0,0,0,13767,,,0,288999,182843,45226,0,0,0,0,14258,13188,27812,25724,40038,14694,,,0,,,126067,1,391018,98833,8023,16469,7535,0,260158,,,-2,,,,,,,
457527,2625828,0,33059,0,232594,0,2393234,2625828,0,0,795724,0,0,795724,762665,33059,2970772,2316128,0,654644,0,1738590,0,2393234,350028,0,56853,56853,0,71134,478015,17000,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,17000,0,2508614,0,0,0,0,0,0,0,0,0,341042,120600,516,0,0,2970772,993591,794405,0,0,0,0,226075,78260,494437,384522,376912,172290,14850,0,0,0,0,210263,0,2316128,1429477,178404,291421,31859,0,384967,,,-2,2630487,2970772,2393234,2625828,2393234,0,2316128
457536,6639439,0,318921,3895271,2094984,0,4544455,6639439,0,102655,563226,0,0,665881,346960,318921,8173526,7811503,0,362023,-809069,4991501,0,4544455,1465973,1185287,97118,97118,0,0,2748378,36897,0,36897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36897,36897,0,7132635,956996,0,956996,0,0,0,0,0,0,83352,0,0,,543,8173526,3404477,1723012,0,0,0,0,1084093,697680,1073396,938658,1862635,898516,0,0,0,,,386902,0,7811503,4257866,95749,32100,115195,1293,3309300,0,0,3,362023,8173526,4544455,6639439,617292,0,7811503
457545,,,,,,,,,,,,,,,,,,,,,,,,,291971,0,3750,0,3750,67908,363629,71658,0,71658,0,0,0,0,0,0,0,0,0,6750,6750,0,0,0,0,64908,64908,0,1295207,139800,0,139800,0,0,0,0,0,0,0,124251,,,0,1559258,440303,190966,0,0,0,0,127219,116519,183868,168403,267369,73940,,,0,,,374178,0,1392937,549828,50492,89322,97082,234,605979,,,-2,,,,,,,
457554,,,,,,,,,,,,,,,,,,,,,,,,,122132,0,0,0,0,0,122132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285742,0,0,0,0,0,0,0,0,15913,0,27306,,,0,328961,62947,58208,0,0,0,0,97273,46934,21597,0,94998,0,,,0,,,0,0,276815,105142,7707,1547,5103,1545,155771,,,-2,,,,,,,
457563,,,,,,,,,,,,,,,,,,,,,,,,,405762,20880,0,0,0,0,426642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3829446,0,0,0,0,0,0,0,0,0,0,447283,,,277613,4554342,970585,514767,0,0,0,0,0,0,344779,247252,160161,44301,,,0,,,1042833,0,2518358,806320,83695,527375,148477,0,952491,,,-2,,,,,,,
457572,,,,,,,,,,,,,,,,,,,,,,,,,418118,0,0,0,0,32099,450217,32099,0,32099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32099,32099,0,1281844,0,0,0,0,0,0,0,0,0,0,0,,,0,1281844,435887,435887,0,0,0,0,36220,36220,20404,20404,374118,267346,,,0,,,54892,6327,921521,766184,3444,18527,0,0,133366,,,-2,,,,,,,
457581,,,,,,,,,,,,,,,,,,,,,,,,,431670,21970,8500,0,8500,90950,553090,99450,0,99450,0,0,0,0,0,0,0,0,0,8500,8500,0,0,0,0,90950,90950,0,1982212,0,0,0,0,0,0,0,0,0,68214,455442,,,417184,2923052,1306048,600648,0,0,0,0,184392,123297,238459,232887,390956,201583,,,0,,,0,0,2119855,1158415,102516,373926,99282,0,385716,,,-2,,,,,,,
457606,,,,,,,,,,,,,,,,,,,,,,,,,388533,0,0,0,0,0,388533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633500,0,0,0,0,0,0,0,0,0,0,0,,,0,633500,205600,152000,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,205600,152000,0,500,0,0,53100,,,-2,,,,,,,
457633,,,,,,,,,,,,,,,,,,,,,,,,,485475,0,0,0,0,12500,497975,12500,0,12500,0,0,0,0,0,0,9326,9326,0,0,0,0,0,0,0,3174,3174,0,2393342,0,0,0,0,0,0,0,0,0,0,65405,,,0,2458747,412763,272464,0,0,0,0,56045,39483,260714,104690,324014,234187,,,0,,,0,0,1053536,650824,9180,17545,62891,5082,308014,,,-2,,,,,,,
457642,,,,,,,,,,,,,,,,,,,,,,,,,73240,0,0,0,0,5830,79070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323968,0,0,0,0,0,0,0,0,0,0,38464,,,0,362432,109581,85219,0,0,0,0,72872,28900,18938,11112,75502,0,,,0,,,0,0,276893,125231,0,3162,1423,0,147077,,,-2,,,,,,,
457679,,,,,,,,,,,,,,,,,,,,,,,,,62718,0,32369,32369,0,500,95587,27248,0,27248,0,0,0,0,0,0,0,0,0,6000,6000,0,21248,21248,0,0,0,0,158762,0,0,0,17500,0,0,0,17500,0,0,63973,,,0,240235,42174,22793,0,0,0,0,0,0,0,0,133979,10497,,,0,,,0,0,176153,33290,0,48102,1779,0,92982,,,-2,,,,,,,
457688,4105380,0,529248,0,1634589,344077,2470791,4105380,70985,547242,302658,0,0,920885,391637,529248,5387619,2770750,-734092,1882777,0,812037,-224023,2470791,152429,5235190,0,0,0,12460,5400079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325848,5061771,0,5061771,0,0,0,0,0,0,0,0,0,0,0,5387619,657801,250000,80000,31000,0,0,215000,145253,225000,146500,565000,435000,0,0,0,0,0,1027949,0,2770750,1007753,67215,71045,57882,20792,1546063,710767,8705,3,2593544,5387619,2470791,4105380,257874,242520,2770750
457721,,,,,,,,,,,,,,,,,,,,,,,,,51382,0,0,0,0,0,51382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179375,0,0,0,0,0,0,0,0,0,0,47781,,,0,227156,143187,52656,0,0,0,0,45000,28800,34184,18784,3500,0,,,0,,,0,0,225871,100240,0,9000,5818,900,109913,,,-2,,,,,,,
457749,,,,,,,,,,,,,,,,,,,,,,,,,372466,0,76600,0,76600,19250,468316,91163,0,91163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91163,91163,0,1271255,0,0,0,0,0,0,0,0,0,0,309100,,,0,1580355,505714,70552,0,0,0,0,158035,70552,158035,70552,758571,279981,,,0,,,0,0,1580355,491637,28714,974438,74619,10947,0,,,-2,,,,,,,
457767,,,,,,,,,,,,,,,,,,,,,,,,,523551,142766,0,0,0,0,666317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642301,0,0,0,0,0,0,0,0,0,0,0,,,662313,2304614,1155786,530439,0,0,0,0,209879,147344,115207,88407,591234,412564,,,0,,,0,0,2072106,1178754,0,893352,0,0,0,,,-2,,,,,,,
457776,,,,,,,,,,,,,,,,,,,,,,,,,299191,0,0,0,0,0,299191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098136,0,0,0,0,0,0,0,0,0,3948,27770,,,0,1129854,286963,138295,0,0,0,0,0,0,60971,36623,444088,119481,,,0,,,101070,0,893092,294399,18626,104666,89574,11496,374331,,,-2,,,,,,,
457785,,,,,,,,,,,,,,,,,,,,,,,,,392351,0,39641,39641,0,77501,509493,77501,0,77501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77501,77501,0,1570821,0,0,0,0,0,0,0,0,0,0,143414,,,0,1714235,584865,387924,0,0,6642,4360,329532,13655,51737,19550,412935,128662,,,0,,,0,0,1385711,554151,2800,37792,19646,0,771322,,,-2,,,,,,,
457800,,,,,,,,,,,,,,,,,,,,,,,,,991743,0,0,0,0,0,991743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5462735,0,0,0,0,0,0,0,0,0,0,0,,,0,5462735,2929346,1550650,0,0,563123,43056,90000,56294,230000,100000,1291807,100000,,,0,,,0,0,5104276,1850000,0,406501,106565,0,2741210,,,-2,,,,,,,
457819,,,,,,,,,,,,,,,,,,,,,,,,,264614,151735,0,0,0,416514,832863,411514,0,411514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411514,411514,0,11391423,0,0,0,0,0,0,0,0,0,319084,0,,,1449829,13160336,5827163,1389441,0,0,0,0,3095680,1083488,2549384,1045172,6737657,1337417,,,0,,,0,0,18209884,4855518,591597,643164,1216808,1603,10901194,,,-2,,,,,,,
457837,,,,,,,,,,,,,,,,,,,,,,,,,327438,0,30310,30310,0,3000,360748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509261,10000,0,10000,0,0,0,0,0,0,2099,152551,,,0,1673911,591000,346567,0,0,0,0,188281,64307,149169,116051,448841,113906,,,0,,,3007,0,1380298,640831,625,709943,22885,3007,3007,,,-2,,,,,,,
457855,,,,,,,,,,,,,,,,,,,,,,,,,76521,0,0,0,0,0,76521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261759,0,0,0,0,0,0,0,0,0,0,18545,,,0,280304,107438,70099,0,0,0,0,15571,15571,7619,7619,69740,6040,,,0,,,299201,0,499569,99329,0,38792,24893,15,336540,,,-2,,,,,,,
457916,,,,,,,,,,,,,,,,,,,,,,,,,218487,50380,0,0,0,0,268867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791835,0,0,0,0,0,0,0,0,0,1213,169999,,,0,963047,230778,193838,0,0,0,0,55471,8208,48252,48252,229467,55498,,,0,,,0,0,563968,305796,5722,122536,41746,16908,71260,,,-2,,,,,,,
457952,,,,,,,,,,,,,,,,,,,,,,,,,351360,0,0,0,0,0,351360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2337737,0,0,0,0,0,0,0,0,0,0,259659,,,61,2597457,729035,417778,0,0,0,0,0,0,72530,68665,401083,345275,,,0,,,382301,0,1584949,831718,12857,402310,35305,13090,289669,,,-2,,,,,,,
457998,,,,,,,,,,,,,,,,,,,,,,,,,82510,0,0,0,0,0,82510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263532,0,0,0,0,0,0,0,0,0,0,26100,,,0,289632,181000,146016,0,0,0,0,6000,3000,48000,4800,60735,38000,,,0,,,0,0,295735,191816,20495,7100,13514,0,62810,,,-2,,,,,,,
458007,,,,,,,,,,,,,,,,,,,,,,,,,203518,0,0,0,0,0,203518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573206,62649,0,62649,0,0,0,0,0,0,0,44097,,,4864,684816,242098,150894,0,0,0,0,526,0,0,0,433776,104947,,,0,,,41616,0,718016,255841,0,101990,7713,0,352472,,,-2,,,,,,,
458034,980597,1,361587,0,187606,60432,792991,980597,193020,496272,129579,0,0,818871,457284,361587,980597,792991,0,187606,0,673972,-68587,792991,208530,0,0,0,0,0,208530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653969,0,0,0,0,0,0,0,0,0,0,0,0,,326628,980597,361135,361135,0,0,0,0,110635,96540,13000,13000,41236,31256,0,0,0,,,266985,61069,792991,563000,1200,121458,46166,7058,54109,95701,19273,3,560265,980597,792991,980597,387065,187606,792991
458043,,,,,,,,,,,,,,,,,,,,,,,,,306431,0,8776,0,8776,0,315207,8776,0,8776,0,0,0,0,0,0,0,0,0,8776,8776,0,0,0,0,0,0,0,1263500,0,0,0,0,0,0,0,0,0,0,167603,,,0,1431103,368500,200676,0,0,0,0,277762,43407,111104,28407,166658,72345,,,0,,,0,0,924024,344835,27344,228044,22639,5668,295494,,,-2,,,,,,,
458061,,,,,,,,,,,,,,,,,,,,,,,,,269033,0,0,0,0,0,269033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277033,0,0,0,0,0,0,0,0,0,0,3000,,,0,280033,120000,100000,0,0,0,0,6000,0,5000,0,9000,5000,,,0,,,0,0,140000,105000,0,6000,0,0,29000,,,-2,,,,,,,
458070,,,,,,,,,,,,,,,,,,,,,,,,,761512,80400,7046,7046,0,0,848958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3925986,0,0,0,0,0,0,0,0,0,13159,353638,,,1,4292784,639435,575491,0,0,0,0,382618,344356,382618,344356,382618,165390,,,0,,,1210130,1,2997419,1429594,0,445348,27899,263500,831078,,,-2,,,,,,,
458098,,,,,,,,,,,,,,,,,,,,,,,,,457695,0,0,0,0,8000,465695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983736,0,0,0,0,0,0,0,0,0,0,0,,,0,1983736,286990,214869,0,0,0,0,48000,48000,54000,54000,32000,32000,,,0,,,12000,0,432990,348869,0,72000,0,0,12121,,,-2,,,,,,,
458104,,,,,,,,,,,,,,,,,,,,,,,,,469232,0,0,0,0,0,469232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127204,0,0,0,0,0,0,0,0,0,0,92473,,,0,1219677,124215,109571,0,0,0,0,301538,67487,88649,61341,236052,156436,,,0,,,0,0,750454,394835,0,236052,2973,0,116594,,,-2,,,,,,,
458122,,,,,,,,,,,,,,,,,,,,,,,,,69973,0,0,0,0,0,69973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263472,0,0,0,0,0,0,0,0,0,0,2009,,,0,265481,51754,31114,0,0,0,0,153667,0,0,0,0,0,,,0,,,0,0,205421,31114,0,25415,0,0,148892,,,-2,,,,,,,
458131,,,,,,,,,,,,,,,,,,,,,,,,,92831,0,0,0,0,0,92831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738928,0,0,0,0,0,0,0,0,0,0,466612,,,0,1205540,586689,276113,0,0,0,0,142241,142241,50907,50907,585449,102606,,,0,,,4,1,1365290,571868,112212,193189,30019,0,458002,,,-2,,,,,,,
