unitid,ASCDEG,BASDEG,MASDEG,CERT1,CERT1a,CERT1b,CERT2,CERT4,PBACERT,PMACERT,DocDegRS,DocDegPP,DocDegOT,SDOCDEG,SMASDEG,SBASDEG,SASCDEG,SBAMACRT,SCERT24,SCERT1a,SCERT1b
227331,0,249,405,0,0,0,0,0,0,0,45,7,0,52,404,245,0,0,0,0,0
227368,0,4771,2149,0,0,0,0,0,3,49,55,51,0,106,2149,4771,0,52,0,0,0
227377,1102,,,113,0,113,17,0,,,,,,,,,1099,,17,0,113
227386,348,,,150,0,150,399,0,,,,,,,,,348,,394,0,104
227401,495,,,284,0,284,543,0,,,,,,,,,495,,543,0,284
227429,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0
227526,0,1421,279,0,0,0,0,0,0,0,21,0,0,21,279,1421,0,0,0,0,0
227687,268,,,92,0,92,98,0,,,,,,,,,249,,98,0,90
227748,0,,,0,0,0,0,91,,,,,,,,,0,,91,0,0
227757,0,1026,1135,0,0,0,0,0,0,0,225,0,0,225,1134,979,0,0,0,0,0
227845,0,742,207,3,0,3,0,0,3,0,0,0,0,0,207,734,0,3,0,0,3
227854,1256,,,803,16,787,184,0,,,,,,,,,1199,,156,16,505
227863,0,522,419,0,0,0,0,0,0,0,45,3,0,48,418,517,0,0,0,0,0
227881,0,4150,931,0,0,0,0,0,48,0,62,0,0,62,929,4147,0,48,0,0,0
227924,2828,0,0,412,6,406,70,0,0,0,0,0,0,0,0,0,2724,0,70,4,358
227979,5788,22,0,640,0,640,1885,0,0,0,0,0,0,0,0,22,5707,0,1641,0,637
228042,1,230,48,0,0,0,10,0,0,18,0,0,0,0,48,230,1,18,10,0,0
228088,0,,,0,0,0,14,0,,,,,,,,,0,,14,0,0
228149,0,459,212,4,0,4,0,0,13,0,8,218,0,226,212,459,0,13,0,0,4
228158,957,,,482,0,482,293,0,,,,,,,,,955,,267,0,443
228185,0,,,0,0,0,9,0,,,,,,,,,0,,9,0,0
228194,0,0,0,0,0,0,0,0,0,0,0,297,0,297,0,0,0,0,0,0,0
228200,0,,,20,0,20,225,0,,,,,,,,,0,,225,0,20
228219,0,,,113,112,1,220,0,,,,,,,,,0,,220,112,1
228246,0,1909,1776,0,0,0,0,0,58,9,126,268,0,394,1765,1608,0,67,0,0,0
228282,0,,,2,0,2,60,0,,,,,,,,,0,,60,0,2
228316,625,,,467,0,467,70,0,,,,,,,,,625,,70,0,465
228325,212,243,98,0,0,0,0,0,0,0,4,0,0,4,98,243,185,0,0,0,0
228343,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0
228431,0,2290,576,0,0,0,0,0,0,0,12,0,0,12,576,2290,0,0,0,0,0
228459,0,7289,1365,0,0,0,0,0,109,0,44,40,0,84,1364,7243,0,106,0,0,0
228468,3,130,11,0,0,0,0,0,0,0,0,0,0,0,11,127,3,0,0,0,0
228486,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
228501,0,377,187,0,0,0,0,0,0,0,0,0,0,0,187,377,0,0,0,0,0
228529,25,2643,746,4,0,4,0,0,0,0,36,0,0,36,745,2621,25,0,0,0,4
228547,5819,,,958,12,946,736,0,,,,,,,,,5731,,627,12,862
228608,660,,,126,0,126,42,0,,,,,,,,,660,,42,0,126
228635,0,0,91,0,0,0,0,0,0,184,87,211,38,336,91,0,0,184,0,0,0
228644,0,366,236,97,97,0,103,0,14,59,94,361,0,455,236,366,0,72,103,97,0
228653,0,431,330,0,0,0,0,0,2,20,44,327,0,371,330,431,0,22,0,0,0
228699,404,,,0,0,0,276,0,,,,,,,,,402,,248,0,0
228705,0,970,492,10,0,10,0,0,28,3,30,0,0,30,492,963,0,28,0,0,10
228723,0,13311,3578,924,0,924,0,0,566,51,812,650,0,1457,3577,13255,0,573,0,0,782
228769,0,8415,4686,204,0,204,0,0,264,20,217,94,0,311,4679,8004,0,275,0,0,176
228778,0,10374,2965,2765,0,2765,0,0,68,0,809,451,0,1260,2930,9792,0,68,0,0,2493
228787,0,4995,2358,0,0,0,0,0,253,0,255,13,0,268,2271,4980,0,244,0,0,0
228796,0,3944,1158,0,0,0,0,0,15,12,133,85,0,218,1157,3930,0,27,0,0,0
228802,0,1896,917,0,0,0,0,0,0,26,25,71,0,96,891,1887,0,26,0,0,0
228866,0,0,0,0,0,0,0,0,0,0,0,72,0,72,0,0,0,0,0,0,0
228875,0,2294,496,0,0,0,3,0,22,20,37,83,0,120,496,2244,0,42,3,0,0
228884,6,83,0,0,0,0,0,0,0,0,0,0,0,0,0,83,6,0,0,0,0
228909,0,0,481,0,0,0,0,0,18,0,16,380,0,395,479,0,0,17,0,0,0
228981,0,356,36,0,0,0,0,0,0,0,0,0,0,0,36,345,0,0,0,0,0
229018,0,952,531,38,0,38,0,0,0,0,0,0,0,0,531,952,0,0,0,0,38
229027,0,5924,1348,39,0,39,0,0,127,0,132,0,0,132,1348,5901,0,121,0,0,39
229063,0,929,271,0,0,0,0,0,0,0,36,245,0,279,267,914,0,0,0,0,0
229115,0,6691,1871,273,0,273,0,0,214,0,441,127,0,568,1853,6614,0,207,0,0,272
229160,0,341,129,0,0,0,0,0,0,0,35,11,0,46,129,338,0,0,0,0,0
229179,0,2191,1766,0,0,0,0,0,116,18,126,96,0,222,1702,2175,0,134,0,0,0
229267,0,582,102,0,0,0,0,0,0,0,0,0,0,0,102,573,0,0,0,0,0
229300,0,421,730,0,0,0,0,6,2,29,196,339,0,535,730,421,0,31,6,0,0
229337,0,1122,897,0,0,0,0,0,63,22,76,398,0,474,892,1122,0,84,0,0,0
229355,1723,45,0,375,0,375,309,0,0,0,0,0,0,0,0,45,1703,0,293,0,319
229416,491,,,0,0,0,131,273,,,,,,,,,483,,404,0,0
229425,0,,,69,0,69,52,0,,,,,,,,,0,,49,0,23
229504,306,,,17,0,17,181,0,,,,,,,,,306,,181,0,17
229522,0,,,4,0,4,44,0,,,,,,,,,0,,44,0,4
229540,347,,,155,0,155,98,0,,,,,,,,,345,,89,0,124
229656,0,,,164,0,164,39,0,,,,,,,,,0,,39,0,164
229780,102,659,300,0,0,0,0,0,0,0,8,0,0,8,299,602,102,0,0,0,0
229799,741,11,0,118,8,110,166,0,0,0,0,0,0,0,0,11,741,0,166,8,110
229814,0,1653,747,0,0,0,0,0,0,0,2,0,0,2,747,1653,0,0,0,0,0
229832,209,,,95,0,95,41,0,,,,,,,,,209,,41,0,95
229841,580,,,138,0,138,147,0,,,,,,,,,580,,147,0,138
229887,7,107,0,0,0,0,0,0,0,0,0,0,0,0,0,107,7,0,0,0,0
230010,0,,,480,263,217,523,0,,,,,,,,,0,,514,261,216
230038,0,6383,1126,0,0,0,0,0,1,0,110,121,0,231,1122,6383,0,1,0,0,0
230047,31,610,0,0,0,0,16,0,0,0,0,0,0,0,0,610,31,0,16,0,0
230056,36,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,36,0,0,0,20
230065,0,,,184,0,184,94,0,,,,,,,,,0,,94,0,184
230144,0,,,0,0,0,56,0,,,,,,,,,0,,56,0,0
230162,0,,,865,447,418,658,0,,,,,,,,,0,,657,439,406
230171,987,1224,34,413,181,232,553,0,0,0,0,0,0,0,34,1223,981,0,552,178,224
230199,0,,,0,0,0,0,33,,,,,,,,,0,,33,0,0
230205,0,,,0,0,0,4,27,,,,,,,,,0,,31,0,0
230214,0,,,10,0,10,91,0,,,,,,,,,0,,91,0,10
230366,0,52,19,33,0,33,0,0,0,0,0,0,0,0,19,52,0,0,0,0,33
230418,430,5,0,503,0,503,0,0,0,0,0,0,0,0,0,5,400,0,0,0,432
230490,0,,,560,274,286,459,0,,,,,,,,,0,,458,273,285
230597,1001,31,0,239,117,122,45,0,0,0,0,0,0,0,0,31,1001,0,45,117,122
230603,1734,1474,673,17,0,17,509,0,0,0,0,0,0,0,660,1474,1726,0,509,0,17
230676,0,,,588,436,152,80,0,,,,,,,,,0,,80,431,145
230728,1092,4178,893,178,19,159,97,0,99,10,113,5,0,118,879,3965,1073,109,97,14,147
230737,4917,4072,326,2564,0,2564,3432,0,40,0,0,0,0,0,326,4046,4801,40,3343,0,2152
230746,3261,,,715,82,633,1205,0,,,,,,,,,2988,,1188,82,494
230764,0,5498,2265,0,0,0,0,0,244,278,470,468,0,937,2211,5074,0,510,0,0,0
230782,3110,2639,371,283,0,283,84,0,104,0,0,29,0,29,367,2583,3000,103,84,0,276
230807,0,417,183,0,0,0,0,0,7,0,0,7,0,7,178,409,0,7,0,0,0
230816,0,169,45,0,0,0,0,0,0,0,0,0,0,0,45,169,0,0,0,0,0
230834,10,350,72,0,0,0,0,0,0,6,0,0,0,0,72,350,10,6,0,0,0
230852,51,739,306,246,0,246,0,0,173,0,0,0,0,0,305,735,51,170,0,0,226
230861,401,,,75,0,75,86,0,,,,,,,,,401,,86,0,75
230889,0,56,79,0,0,0,0,0,0,0,0,0,0,0,79,56,0,0,0,0,0
230913,30,345,73,3,0,3,2,0,0,0,0,0,0,0,73,345,30,0,2,0,3
230959,0,658,142,0,0,0,0,0,0,0,4,0,0,4,142,658,0,0,0,0,0
230995,0,709,375,0,0,0,0,0,13,0,0,0,0,0,373,705,0,12,0,0,0
231004,0,,,40,0,40,18,0,,,,,,,,,0,,18,0,40
231059,0,376,61,0,0,0,0,0,9,5,0,0,0,0,61,376,0,14,0,0,0
231068,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
231095,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
231147,0,0,111,0,0,0,0,0,18,19,0,151,0,151,111,0,0,37,0,0,0
231165,275,116,3,3,0,3,161,0,0,0,0,0,0,0,3,116,275,0,161,0,3
231174,0,2548,513,0,0,0,0,0,46,0,70,176,0,246,513,2497,0,46,0,0,0
231280,0,,,0,0,0,47,0,,,,,,,,,0,,47,0,0
231411,63,,,161,161,0,145,0,,,,,,,,,63,,145,161,0
231420,1,229,117,0,0,0,0,0,0,1,0,0,0,0,117,229,1,1,0,0,0
231536,441,,,551,0,551,274,0,,,,,,,,,436,,263,0,449
231554,23,174,130,0,0,0,0,0,0,0,0,0,0,0,130,174,23,0,0,0,0
231581,0,318,30,0,0,0,0,0,0,0,0,0,0,0,30,318,0,0,0,0,0
231624,0,1583,810,0,0,0,0,0,30,13,84,226,0,310,805,1583,0,43,0,0,0
231651,24,682,1078,0,0,0,0,0,43,0,309,250,0,559,1075,673,24,42,0,0,0
231688,0,,,0,0,0,11,0,,,,,,,,,0,,11,0,0
231697,405,,,366,0,366,348,14,,,,,,,,,404,,362,0,248
231712,0,1056,83,0,0,0,0,0,0,0,0,0,0,0,83,1056,0,0,0,0,0
231785,313,40,0,0,0,0,40,0,0,0,0,0,0,0,0,40,313,0,40,0,0
231873,150,,,73,0,73,108,0,,,,,,,,,146,,102,0,51
231882,210,,,325,0,325,177,67,,,,,,,,,196,,241,0,266
231970,0,0,269,0,0,0,0,0,10,0,30,145,0,175,269,0,0,10,0,0,0
232016,19,0,,0,0,0,80,0,,,,,,,,,19,,80,0,0
232025,0,207,82,0,0,0,0,0,0,0,0,31,0,31,82,201,0,0,0,0,0
232043,1,267,105,0,0,0,0,0,68,0,0,1,0,1,104,266,1,64,0,0,0
232052,57,,,30,0,30,31,0,,,,,,,,,57,,31,0,29
232089,0,146,1,0,0,0,0,0,0,0,0,0,0,0,1,143,0,0,0,0,0
232186,0,6217,2835,32,0,32,0,0,759,0,276,148,0,424,2830,6200,0,757,0,0,32
232195,1128,,,346,0,346,737,0,,,,,,,,,1107,,730,0,326
232256,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0
232265,3,674,83,8,0,8,0,4,0,0,28,36,0,64,83,674,3,0,4,0,8
232308,0,144,56,0,0,0,0,0,0,0,0,0,0,0,56,144,0,0,0,0,0
232414,1104,,,374,0,374,80,0,,,,,,,,,1082,,80,0,341
232423,0,4535,748,0,0,0,0,0,31,26,37,0,0,37,748,4503,0,57,0,0,0
232450,982,,,283,0,283,292,0,,,,,,,,,978,,292,0,259
232557,1156,10025,10390,364,0,364,0,56,1444,269,1595,213,0,1808,10334,9951,1156,1689,56,0,363
232566,0,861,345,0,0,0,0,0,0,0,0,0,0,0,345,856,0,0,0,0,0
232575,790,,,281,0,281,321,0,,,,,,,,,743,,312,0,266
232609,0,406,168,0,0,0,0,0,0,36,5,386,0,391,168,406,0,34,0,0,0
232618,98,14,0,0,0,0,27,0,0,0,0,0,0,0,0,14,98,0,27,0,0
232672,0,319,194,0,0,0,0,0,0,0,0,74,0,74,194,319,0,0,0,0,0
232681,0,964,150,17,17,0,0,0,21,0,0,0,0,0,150,964,0,21,0,17,0
232706,0,494,382,0,0,0,0,0,28,1,18,45,0,63,349,494,0,20,0,0,0
232724,13,,,0,0,0,7,0,,,,,,,,,13,,7,0,0
232788,286,,,499,0,499,190,0,,,,,,,,,264,,190,0,425
232797,63,22,43,61,0,61,66,0,0,0,0,0,0,0,43,22,62,0,66,0,61
232867,494,,,335,0,335,107,6,,,,,,,,,469,,113,0,155
232885,23,95,28,0,0,0,0,0,0,0,0,0,0,0,28,95,23,0,0,0,0
232919,0,,,283,0,283,200,0,,,,,,,,,0,,200,0,283
232937,2,689,157,0,0,0,0,0,0,0,10,0,0,10,157,689,2,0,0,0,0
232946,5692,,,892,0,892,2503,0,,,,,,,,,5566,,2502,0,792
232982,0,3672,1016,0,0,0,94,0,107,58,133,77,0,210,1016,3640,0,165,94,0,0
233019,364,,,81,0,81,254,0,,,,,,,,,363,,254,0,74
233037,144,,,64,0,64,57,0,,,,,,,,,140,,57,0,45
233082,71,,,0,0,0,0,0,,,,,,,,,71,,0,0,0
233116,485,,,212,0,212,364,0,,,,,,,,,478,,364,0,206
233277,68,1562,440,18,0,18,0,0,37,6,0,43,10,53,440,1555,68,43,0,0,18
233286,0,,,25,0,25,57,0,,,,,,,,,0,,57,0,25
233295,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,0,0,0
233301,0,112,34,0,0,0,0,0,0,0,0,0,0,0,34,112,0,0,0,0,0
233310,280,,,398,0,398,245,0,,,,,,,,,280,,245,0,363
233329,50,,,8,0,8,95,0,,,,,,,,,50,,95,0,8
233338,140,,,0,0,0,0,0,,,,,,,,,140,,0,0,0
233356,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0
233374,0,767,127,13,0,13,2,0,9,12,0,125,0,125,127,755,0,21,2,0,13
233408,115,15,0,0,0,0,21,0,0,0,0,0,0,0,0,15,115,0,21,0,0
233426,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0
233480,0,,,0,0,0,0,14,,,,,,,,,0,,14,0,0
233541,0,524,341,0,0,0,12,0,66,34,123,152,0,275,341,524,0,100,12,0,0
233602,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0
233611,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0
233639,456,,,301,0,301,195,0,,,,,,,,,450,,195,0,301
233648,322,,,219,0,219,76,0,,,,,,,,,297,,76,0,168
233666,0,,,0,0,0,23,0,,,,,,,,,0,,23,0,0
233684,147,532,295,0,0,0,0,0,39,0,0,0,0,0,295,532,147,21,0,0,0
233718,0,69,3,0,0,0,0,0,0,0,0,0,0,0,3,69,0,0,0,0,0
233754,809,,,205,0,205,172,0,,,,,,,,,800,,172,0,188
233772,2216,,,1133,0,1133,113,0,,,,,,,,,2177,,112,0,893
233842,0,0,45,0,0,0,0,0,0,0,0,4,0,4,43,0,0,0,0,0,0
233897,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0
233903,286,,,187,0,187,231,0,,,,,,,,,277,,224,0,131
233921,35,7257,1460,0,0,0,0,0,564,15,497,160,0,657,1451,6603,35,496,0,0,0
233949,654,,,484,0,484,46,0,,,,,,,,,653,,46,0,382
234030,0,4950,1415,0,0,0,0,77,213,39,374,392,0,762,1411,4792,0,251,71,0,0
234076,0,4473,2404,5,0,5,445,0,410,9,367,492,0,859,2388,4473,0,419,445,0,5
234085,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0
234119,0,,,4,0,4,37,0,,,,,,,,,0,,37,0,4
234137,2,9,9,0,0,0,0,0,0,0,0,0,284,284,9,9,2,0,0,0,0
234155,0,587,102,0,0,0,0,0,5,0,8,0,0,8,102,583,0,5,0,0,0
234164,0,154,78,0,0,0,0,0,0,0,0,0,17,17,78,154,0,0,0,0,0
234173,0,246,35,0,0,0,0,0,0,0,0,0,0,0,35,246,0,0,0,0,0
234207,0,444,0,0,0,0,0,0,0,0,0,119,0,119,0,444,0,0,0,0,0
234377,272,,,123,0,123,68,10,,,,,,,,,268,,78,0,94
234669,1783,346,0,169,19,150,89,0,0,0,0,0,0,0,0,346,1770,0,84,17,136
234696,389,25,0,245,55,190,176,0,0,0,0,0,0,0,0,25,387,0,157,54,187
234711,447,0,0,166,30,136,17,0,0,0,0,0,0,0,0,0,436,0,16,30,119
234827,0,2612,347,1,0,1,0,0,0,8,0,0,0,0,347,2548,0,8,0,0,1
234845,372,64,0,114,46,68,5,0,0,0,0,0,0,0,0,64,367,0,5,46,66
234915,6,188,229,0,0,0,0,0,15,30,29,0,0,29,229,188,6,45,0,0,0
234924,0,,,49,0,49,127,0,,,,,,,,,0,,127,0,49
234933,1332,71,0,90,2,88,97,6,0,0,0,0,0,0,0,71,1298,0,96,2,77
234951,463,16,0,834,139,695,239,81,0,0,0,0,0,0,0,16,459,0,292,120,493
234979,1225,152,0,141,43,98,81,0,0,0,0,0,0,0,0,152,1204,0,80,43,90
235024,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0
235088,0,,,0,0,0,294,0,,,,,,,,,0,,294,0,0
235097,0,2202,980,102,0,102,0,0,139,0,0,40,0,40,968,2064,0,136,0,0,96
235103,793,17,0,336,33,303,58,0,0,0,0,0,0,0,0,17,779,0,53,31,254
235149,1060,,,419,57,362,97,3,,,,,,,,,1033,,94,43,239
235158,0,,,28,0,28,53,0,,,,,,,,,0,,53,0,28
235167,0,534,123,0,0,0,0,0,0,0,0,0,0,0,123,534,0,0,0,0,0
235237,1664,87,0,144,8,136,57,0,0,0,0,0,0,0,0,86,1606,0,46,8,120
235307,0,,,22,0,22,52,0,,,,,,,,,0,,52,0,22
235316,0,1143,688,0,0,0,0,0,0,0,13,183,0,196,688,1143,0,0,0,0,0
235334,294,27,0,48,2,46,58,0,0,0,0,0,0,0,0,27,287,0,55,2,27
235343,1312,199,0,225,42,183,32,0,0,0,0,0,0,0,0,199,1212,0,30,42,154
235352,0,,,13,0,13,31,0,,,,,,,,,0,,31,0,13
235422,3,212,36,0,0,0,0,0,11,0,0,0,0,0,36,212,3,11,0,0,0
235431,893,101,0,88,14,74,63,0,0,0,0,0,0,0,0,101,888,0,55,14,69
235501,0,,,391,0,391,52,0,,,,,,,,,0,,52,0,391
235547,0,20,121,7,7,0,0,0,20,2,0,100,0,100,114,20,0,22,0,7,0
235583,0,,,0,0,0,49,0,,,,,,,,,0,,49,0,0
235671,255,,,426,123,303,52,14,,,,,,,,,252,,63,122,204
235699,497,111,0,481,87,394,183,0,0,0,0,0,0,0,0,111,489,0,157,82,292
235750,491,4,0,49,34,15,21,0,0,0,0,0,0,0,0,4,489,0,20,34,15
236018,0,,,22,0,22,19,0,,,,,,,,,0,,19,0,22
236072,373,124,0,180,30,150,66,5,0,0,0,0,0,0,0,124,366,0,66,30,145
236133,2,218,178,0,0,0,2,0,0,0,16,0,0,16,178,218,2,0,2,0,0
236188,1230,74,0,773,63,710,384,0,0,0,0,0,0,0,0,74,1207,0,373,57,660
236212,63,,,38,38,0,194,166,,,,,,,,,63,,360,38,0
236230,0,580,148,0,0,0,0,0,0,0,0,19,0,19,148,551,0,0,0,0,0
236258,355,15,0,107,50,57,25,0,0,0,0,0,0,0,0,15,350,0,25,50,55
236328,0,441,95,0,0,0,0,0,0,0,0,35,0,35,95,435,0,0,0,0,0
236382,207,21,0,178,42,136,189,18,0,0,0,0,0,0,0,21,195,0,195,42,133
236452,0,284,87,76,0,76,0,0,5,5,0,0,0,0,86,282,0,10,0,0,71
236504,410,23,0,52,12,40,120,0,0,0,0,0,0,0,0,23,410,0,119,12,40
236513,840,79,0,73,3,70,234,3,0,0,0,0,0,0,0,79,839,0,236,3,59
236577,0,735,248,0,0,0,40,0,271,1,69,0,0,69,243,654,0,272,40,0,0
236595,0,1271,632,0,0,0,0,0,180,10,0,299,0,299,625,1248,0,176,0,0,0
236610,746,,,374,49,325,69,0,,,,,,,,,727,,68,49,274
236638,626,17,0,259,49,210,62,10,0,0,0,0,0,0,0,17,613,0,72,49,191
236656,1056,,,220,35,185,50,3,,,,,,,,,1022,,51,34,119
236692,1134,11,0,571,24,547,253,0,0,0,0,0,0,0,0,11,1133,0,253,10,198
236708,1031,38,0,140,7,133,38,1,0,0,0,0,0,0,0,38,1027,0,39,7,101
236744,0,,,14,0,14,21,0,,,,,,,,,0,,21,0,14
236753,1051,41,0,523,177,346,102,0,0,0,0,0,0,0,0,41,1039,0,101,168,247
236887,571,14,0,92,52,40,136,0,0,0,0,0,0,0,0,14,535,0,127,52,40
236896,11,304,105,2,0,2,0,0,0,0,0,0,0,0,105,280,11,0,0,0,2
236939,0,6178,1149,203,0,203,0,0,775,62,330,346,0,676,1149,6109,0,799,0,0,193
236948,0,8648,4576,0,0,0,0,0,0,16,633,584,143,1360,4546,8297,0,16,0,0,0
236975,702,23,0,114,33,81,87,0,0,0,0,0,0,0,0,23,677,0,75,31,64
237011,0,3323,307,40,0,40,0,0,12,0,0,5,0,5,307,3284,0,12,0,0,38
237039,744,35,0,352,60,292,62,0,0,0,0,0,0,0,0,35,730,0,59,56,141
237057,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,0,0,0,0
237066,0,577,154,0,0,0,0,0,13,1,0,0,0,0,154,563,0,14,0,0,0
237109,697,80,0,322,112,210,37,0,0,0,0,0,0,0,0,80,689,0,37,107,179
237118,4,117,42,0,0,0,0,0,0,0,0,0,0,0,42,105,4,0,0,0,0
237127,0,,,0,0,0,26,0,,,,,,,,,0,,26,0,0
237136,5,20,1,0,0,0,7,0,0,0,0,0,0,0,1,20,5,0,7,0,0
237145,0,,,0,0,0,13,0,,,,,,,,,0,,13,0,0
237172,0,,,0,0,0,35,0,,,,,,,,,0,,35,0,0
237181,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0
237215,106,142,0,2,0,2,0,0,0,0,0,0,0,0,0,138,103,0,0,0,2
237242,0,,,3,0,3,96,0,,,,,,,,,0,,61,0,2
237303,0,,,10,0,10,16,5,,,,,,,,,0,,21,0,10
237312,153,589,241,0,0,0,0,0,0,0,0,82,0,82,241,585,153,0,0,0,0
237321,0,,,10,0,10,9,10,,,,,,,,,0,,19,0,10
237330,0,303,120,0,0,0,0,0,0,0,0,0,0,0,120,303,0,0,0,0,0
237358,25,112,0,0,0,0,0,0,0,0,0,0,0,0,0,111,25,0,0,0,0
237367,153,542,97,0,0,0,0,0,0,21,0,0,0,0,96,542,153,21,0,0,0
237385,155,158,0,11,0,11,0,0,0,0,0,0,0,0,0,158,155,0,0,0,11
237437,54,,,0,0,0,0,0,,,,,,,,,54,,0,0,0
237473,0,,,49,38,11,84,0,,,,,,,,,0,,84,38,11
237491,0,,,0,0,0,17,0,,,,,,,,,0,,17,0,0
237525,138,1350,705,4,0,4,0,0,72,50,22,197,0,219,699,1330,138,121,0,0,4
237543,0,,,28,14,14,41,12,,,,,,,,,0,,53,14,14
237561,0,,,0,0,0,41,0,,,,,,,,,0,,41,0,0
237570,0,,,47,0,47,1,24,,,,,,,,,0,,25,0,47
237598,9,,,0,0,0,0,0,,,,,,,,,9,,0,0,0
237686,342,185,0,0,0,0,160,0,0,0,0,0,0,0,0,185,342,0,160,0,0
237701,247,59,0,0,0,0,0,0,0,0,0,0,0,0,0,59,244,0,0,0,0
237729,0,,,48,47,1,43,0,,,,,,,,,0,,43,47,1
237783,58,132,139,0,0,0,0,0,0,20,0,0,0,0,139,132,57,20,0,0,0
237792,0,578,62,0,0,0,0,0,3,0,0,6,0,6,61,573,0,3,0,0,0
237817,306,,,0,0,0,170,0,,,,,,,,,250,,152,0,0
237844,0,,,45,0,45,62,9,,,,,,,,,0,,71,0,45
237880,0,0,0,0,0,0,0,0,0,0,0,199,0,199,0,0,0,0,0,0,0
237899,0,334,66,0,0,0,0,0,0,0,0,0,0,0,66,334,0,0,0,0,0
237905,0,0,0,0,0,0,18,15,7,0,0,0,0,0,0,0,0,7,30,0,0
237932,28,412,164,0,0,0,0,0,0,0,0,0,0,0,164,412,28,0,0,0,0
237950,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0
237969,0,204,37,0,0,0,0,0,0,0,0,0,0,0,37,202,0,0,0,0,0
237987,79,,,0,0,0,9,0,,,,,,,,,79,,9,0,0
237996,291,,,0,0,0,16,0,,,,,,,,,291,,16,0,0
238005,0,,,52,0,52,9,19,,,,,,,,,0,,28,0,52
238014,222,,,0,0,0,60,0,,,,,,,,,203,,59,0,0
238032,0,4438,1502,0,0,0,0,0,0,0,199,395,0,594,1490,4277,0,0,0,0,0
238078,0,100,35,0,0,0,12,0,0,0,0,29,0,29,35,100,0,0,12,0,0
238096,0,,,0,0,0,14,0,,,,,,,,,0,,14,0,0
238175,0,,,41,0,41,0,57,,,,,,,,,0,,57,0,41
238193,8,260,259,0,0,0,0,0,8,42,10,2,0,12,259,260,8,42,0,0,0
238263,1366,0,0,1263,869,394,603,30,18,0,0,0,0,0,0,0,1355,18,624,859,363
238324,0,122,28,2,0,2,0,0,0,13,23,0,0,23,28,122,0,13,0,0,2
238333,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0
238397,221,,,487,318,169,74,13,,,,,,,,,220,,85,313,109
238430,1,166,223,0,0,0,0,0,0,0,20,0,0,20,222,161,1,0,0,0,0
238458,0,580,181,0,0,0,0,0,0,0,0,71,0,71,181,580,0,0,0,0,0
238476,0,585,67,0,0,0,0,0,0,0,0,0,0,0,67,585,0,0,0,0,0
238616,7,607,525,0,0,0,65,0,0,77,37,103,0,140,512,553,7,77,65,0,0
238661,0,359,129,0,0,0,0,0,0,0,28,8,0,36,129,359,0,0,0,0,0
238722,1009,,,1945,906,1039,652,42,,,,,,,,,967,,677,904,982
238759,654,,,1757,943,814,272,0,,,,,,,,,652,,271,934,793
238810,0,,,16,0,16,0,25,,,,,,,,,0,,25,0,16
238980,1,441,247,0,0,0,0,0,0,1,0,0,0,0,247,438,1,1,0,0,0
239008,270,,,388,191,197,234,4,,,,,,,,,269,,234,191,192
239017,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0
239071,30,113,67,0,0,0,8,0,19,0,0,0,2,2,67,113,30,19,8,0,0
239080,0,276,103,0,0,0,0,0,0,3,0,0,0,0,103,276,0,3,0,0,0
239105,0,1965,837,0,0,0,0,0,12,24,69,345,0,414,837,1964,0,36,0,0,0
239169,0,0,50,0,0,0,0,0,4,0,25,274,0,296,50,0,0,4,0,0,0
239220,239,,,435,153,282,184,24,,,,,,,,,239,,188,153,269
239248,1217,,,905,474,431,425,150,,,,,,,,,1212,,566,466,398
239309,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0
239318,0,563,87,3,3,0,0,0,11,8,0,0,0,0,86,555,0,19,0,3,0
239372,450,,,931,464,467,327,11,,,,,,,,,432,,336,461,457
239390,0,119,190,0,0,0,0,0,8,3,0,9,0,9,190,119,0,11,0,0,0
