UNITID,ARANK,SAINSTT,SAINSTM,SAINSTW,SA_9MCT,SA_9MCM,SA_9MCW,SATOTLT,SATOTLM,SATOTLW,SA09MCT,SA09MCM,SA09MCW,SA10MCT,SA10MCM,SA10MCW,SA11MCT,SA11MCM,SA11MCW,SA12MCT,SA12MCM,SA12MCW,SAOUTLT,SAOUTLM,SAOUTLW,SA09MOT,SA09MOM,SA09MOW,SA10MOT,SA10MOM,SA10MOW,SA11MOT,SA11MOM,SA11MOW,SA12MOT,SA12MOM,SA12MOW,SAEQ9OT,SAEQ9OM,SAEQ9OW,SAEQ9AT,SAEQ9AM,SAEQ9AW,SA09MAT,SA09MAM,SA09MAW,SA10MAT,SA10MAM,SA10MAW,SA11MAT,SA11MAM,SA11MAW,SA12MAT,SA12MAM,SA12MAW
114266,4,130,45,85,14,3,11,116,42,74,0,0,0,110,42,68,0,0,0,6,0,6,16632947,6377624,10255323,0,0,0,16093620,6377624,9715996,0,0,0,539327,0,539327,14888753,5739862,9148892,128351,136663,123634,,,,146306,151848,142882,,,,89888,,89888
114354,4,9,5,4,0,0,0,9,5,4,0,0,0,0,0,0,0,0,0,9,5,4,658764,357630,301134,0,0,0,0,0,0,0,0,0,658764,357630,301134,494073,268223,225851,54897,53645,56463,,,,,,,,,,73196,71526,75284
114433,4,28,16,12,1,1,0,27,15,12,0,0,0,22,12,10,0,0,0,5,3,2,2653228,1499982,1153246,0,0,0,2152703,1181560,971143,0,0,0,500525,318422,182103,2312826,1302221,1010606,85660,86815,84217,,,,97850,98463,97114,,,,100105,106141,91052
114716,4,171,72,99,0,0,0,171,72,99,0,0,0,128,58,70,0,0,0,43,14,29,17718390,7468138,10250252,0,0,0,13012818,5949794,7063024,0,0,0,4705572,1518344,3187228,15240715,6493573,8747143,89127,90189,88355,,,,101663,102583,100900,,,,109432,108453,109904
114789,4,373,176,197,23,8,15,350,168,182,0,0,0,286,142,144,0,0,0,64,26,38,36750921,17772682,18978239,0,0,0,29817013,14950536,14866477,0,0,0,6933908,2822146,4111762,32035743,15572092,16463651,91531,92691,90460,,,,104255,105285,103239,,,,108342,108544,108204
114813,4,8,3,5,0,0,0,8,3,5,3,1,2,2,1,1,3,1,2,0,0,0,445204,192465,252739,118904,55453,63451,120739,61553,59186,205561,75459,130102,0,0,0,395718,172576,223142,49465,57525,44628,39635,55453,31726,60370,61553,59186,68520,75459,65051,,,
114831,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,134757,0,134757,0,0,0,0,0,0,0,0,0,134757,0,134757,101068,0,101068,101068,,101068,,,,,,,,,,134757,,134757
114840,4,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,65000,0,65000,0,0,0,65000,0,65000,0,0,0,0,0,0,58500,0,58500,58500,,58500,,,,65000,,65000,,,,,,
114859,4,316,162,154,12,6,6,304,156,148,0,0,0,276,148,128,0,0,0,28,8,20,32303341,16585212,15718129,0,0,0,29102840,15634922,13467918,0,0,0,3200501,950290,2250211,28592932,14784147,13808784,94056,94770,93303,,,,105445,105641,105218,,,,114304,118786,112511
114938,4,73,33,40,0,0,0,73,33,40,0,0,0,73,33,40,0,0,0,0,0,0,7003543,3134648,3868895,0,0,0,7003543,3134648,3868895,0,0,0,0,0,0,6303189,2821183,3482006,86345,85490,87050,,,,95939,94989,96722,,,,,,
115001,4,205,83,122,18,2,16,187,81,106,0,0,0,187,81,106,0,0,0,0,0,0,19497500,8724750,10772750,0,0,0,19497500,8724750,10772750,0,0,0,0,0,0,17547750,7852275,9695475,93838,96942,91467,,,,104265,107713,101630,,,,,,
115010,4,16,6,10,0,0,0,16,6,10,0,0,0,0,0,0,0,0,0,16,6,10,1536080,449280,1086800,0,0,0,0,0,0,0,0,0,1536080,449280,1086800,1152060,336960,815100,72004,56160,81510,,,,,,,,,,96005,74880,108680
115126,4,122,46,76,0,0,0,122,46,76,0,0,0,122,46,76,0,0,0,0,0,0,14486814,5490298,8996516,0,0,0,14486814,5490298,8996516,0,0,0,0,0,0,13038133,4941268,8096864,106870,107419,106538,,,,118744,119354,118375,,,,,,
115296,4,249,109,140,20,9,11,229,100,129,0,0,0,184,84,100,0,0,0,45,16,29,18655832,8591731,10064101,0,0,0,15253971,7388348,7865623,0,0,0,3401861,1203383,2198478,16279970,7552050,8727919,71092,75521,67658,,,,82902,87957,78656,,,,75597,75211,75810
115393,4,134,65,69,10,8,2,124,57,67,0,0,0,90,45,45,0,0,0,34,12,22,12717304,5770765,6946539,0,0,0,9012874,4452743,4560131,0,0,0,3704430,1318022,2386408,10889909,4995985,5893924,87822,87649,87969,,,,100143,98950,101336,,,,108954,109835,108473
115409,4,9,3,6,0,0,0,9,3,6,9,3,6,0,0,0,0,0,0,0,0,0,704640,235000,469640,704640,235000,469640,0,0,0,0,0,0,0,0,0,704640,235000,469640,78293,78333,78273,78293,78333,78273,,,,,,,,,
115728,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,104550,0,104550,0,0,0,0,0,0,0,0,0,104550,0,104550,78413,0,78413,78413,,78413,,,,,,,,,,104550,,104550
115773,4,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,219262,0,219262,0,0,0,0,0,0,0,0,0,219262,0,219262,164447,0,164447,54816,,54816,,,,,,,,,,73087,,73087
115861,4,151,68,83,26,3,23,125,65,60,0,0,0,85,49,36,0,0,0,40,16,24,13089098,6762975,6326123,0,0,0,8339299,4909753,3429546,0,0,0,4749799,1853222,2896577,11067718,5808694,5259024,88542,89365,87650,,,,98109,100199,95265,,,,118745,115826,120691
116439,4,152,83,69,0,0,0,152,83,69,0,0,0,151,82,69,0,0,0,1,1,0,17600270,9668099,7932171,0,0,0,17467877,9535706,7932171,0,0,0,132393,132393,0,15820384,8681430,7138954,104081,104596,103463,,,,115681,116289,114959,,,,132393,132393,
117052,4,153,74,79,3,2,1,150,72,78,0,0,0,110,60,50,0,0,0,40,12,28,15763088,7656389,8106699,0,0,0,11467498,6292063,5175435,0,0,0,4295590,1364326,2931264,13542441,6686101,6856340,90283,92863,87902,,,,104250,104868,103509,,,,107390,113694,104688
117140,4,23,10,13,0,0,0,23,10,13,0,0,0,23,10,13,0,0,0,0,0,0,1167701,456110,711591,0,0,0,1167701,456110,711591,0,0,0,0,0,0,1050931,410499,640432,45693,41050,49264,,,,50770,45611,54738,,,,,,
117195,4,33,16,17,0,0,0,33,16,17,0,0,0,27,15,12,4,1,3,2,0,2,3113671,1547036,1566635,0,0,0,2479500,1420062,1059438,444645,126974,317671,189526,0,189526,2737414,1381921,1355494,82952,86370,79735,,,,91833,94671,88287,111161,126974,105890,94763,,94763
117247,4,124,56,68,4,1,3,120,55,65,0,0,0,97,47,50,0,0,0,23,8,15,12260445,5717611,6542834,0,0,0,9672378,4855634,4816744,0,0,0,2588067,861977,1726090,10646190,5016553,5629637,88718,91210,86610,,,,99715,103311,96335,,,,112525,107747,115073
117274,4,43,23,20,1,1,0,42,22,20,0,0,0,33,19,14,0,0,0,9,3,6,3592042,1780413,1811629,0,0,0,2800836,1588846,1211990,0,0,0,791206,191567,599639,3114157,1573637,1540520,74147,71529,77026,,,,84874,83623,86571,,,,87912,63856,99940
117520,4,2,1,1,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,1,1,0,131660,68081,63579,0,0,0,63579,0,63579,0,0,0,68081,68081,0,108282,51061,57221,54141,51061,57221,,,,63579,,63579,,,,68081,68081,
117627,4,2,1,1,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,116480,58240,58240,116480,58240,58240,0,0,0,0,0,0,0,0,0,116480,58240,58240,58240,58240,58240,58240,58240,58240,,,,,,,,,
117636,4,36,10,26,0,0,0,36,10,26,18,4,14,0,0,0,0,0,0,18,6,12,2500023,749894,1750129,1109410,246480,862930,0,0,0,0,0,0,1390613,503414,887199,2152370,624041,1528329,59788,62404,58782,61634,61620,61638,,,,,,,77256,83902,73933
117645,4,302,135,167,0,0,0,302,135,167,0,0,0,0,0,0,0,0,0,302,135,167,27883807,12382813,15500994,0,0,0,0,0,0,0,0,0,27883807,12382813,15500994,20912855,9287110,11625746,69248,68793,69615,,,,,,,,,,92330,91725,92820
117672,4,4,3,1,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,4,3,1,324944,260281,64663,0,0,0,0,0,0,0,0,0,324944,260281,64663,243708,195211,48497,60927,65070,48497,,,,,,,,,,81236,86760,64663
117681,4,11,3,8,0,0,0,11,3,8,0,0,0,0,0,0,0,0,0,11,3,8,1552774,472022,1080752,0,0,0,0,0,0,0,0,0,1552774,472022,1080752,1164581,354017,810564,105871,118006,101321,,,,,,,,,,141161,157341,135094
117690,4,86,42,44,1,0,1,85,42,43,0,0,0,54,28,26,0,0,0,31,14,17,9816337,4714667,5101670,0,0,0,6002769,2962051,3040718,0,0,0,3813568,1752616,2060952,8262668,3980308,4282360,97208,94769,99590,,,,111162,105788,116951,,,,123018,125187,121232
117706,4,227,94,133,0,0,0,227,94,133,0,0,0,177,80,97,0,0,0,50,14,36,24938088,9934706,15003382,0,0,0,18459254,8180295,10278959,0,0,0,6478834,1754411,4724423,21472454,8678074,12794380,94592,92320,96198,,,,104290,102254,105969,,,,129577,125315,131234
117715,4,80,27,53,6,2,4,74,25,49,0,0,0,42,18,24,0,0,0,32,7,25,8020794,2889113,5131681,0,0,0,4252169,1885860,2366309,0,0,0,3768625,1003253,2765372,6653421,2449714,4203707,89911,97989,85790,,,,101242,104770,98596,,,,117770,143322,110615
117724,4,172,93,79,1,0,1,171,93,78,0,0,0,128,75,53,0,0,0,43,18,25,20015065,10832580,9182485,0,0,0,14113770,8336015,5777755,0,0,0,5901295,2496565,3404730,17128364,9374837,7753527,100166,100805,99404,,,,110264,111147,109014,,,,137239,138698,136189
117733,4,180,86,94,1,0,1,179,86,93,0,0,0,126,65,61,0,0,0,53,21,32,19742712,9874057,9868655,0,0,0,13640347,7178777,6461570,0,0,0,6102365,2695280,3407085,16853086,8482359,8370727,94151,98632,90008,,,,108257,110443,105927,,,,115139,128347,106471
117751,4,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,149770,122210,27560,0,0,0,149770,122210,27560,0,0,0,0,0,0,134793,109989,24804,67397,109989,24804,,,,74885,122210,27560,,,,,,
117788,4,164,72,92,6,2,4,158,70,88,0,0,0,116,53,63,0,0,0,42,17,25,18425762,8328377,10097385,0,0,0,12999726,6175954,6823772,0,0,0,5426036,2152423,3273613,15769280,7172676,8596605,99806,102467,97689,,,,112067,116527,108314,,,,129191,126613,130945
117867,4,105,45,60,0,0,0,105,45,60,0,0,0,70,33,37,0,0,0,35,12,23,12036578,5263704,6772874,0,0,0,7309980,3675501,3634479,0,0,0,4726598,1588203,3138395,10123931,4499103,5624827,96418,99980,93747,,,,104428,111379,98229,,,,135046,132350,136452
117894,4,143,70,73,23,12,11,120,58,62,0,0,0,120,58,62,0,0,0,0,0,0,11892108,5751216,6140892,0,0,0,11892108,5751216,6140892,0,0,0,0,0,0,10702897,5176094,5526803,89191,89243,89142,,,,99101,99159,99047,,,,,,
117946,4,39,11,28,0,0,0,39,11,28,39,11,28,0,0,0,0,0,0,0,0,0,2448263,684685,1763578,2448263,684685,1763578,0,0,0,0,0,0,0,0,0,2448263,684685,1763578,62776,62244,62985,62776,62244,62985,,,,,,,,,
118198,4,15,7,8,0,0,0,15,7,8,0,0,0,0,0,0,0,0,0,15,7,8,636411,296992,339419,0,0,0,0,0,0,0,0,0,636411,296992,339419,477308,222744,254564,31821,31821,31821,,,,,,,,,,42427,42427,42427
118347,4,120,51,69,9,5,4,111,46,65,0,0,0,111,46,65,0,0,0,0,0,0,13790752,5858649,7932103,0,0,0,13790752,5858649,7932103,0,0,0,0,0,0,12411677,5272784,7138893,111817,114626,109829,,,,124241,127362,122032,,,,,,
118684,4,60,31,29,0,0,0,60,31,29,0,0,0,58,30,28,0,0,0,2,1,1,6365425,3450490,2914935,0,0,0,6177112,3358210,2818902,0,0,0,188313,92280,96033,5700636,3091599,2609037,95011,99729,89967,,,,106502,111940,100675,,,,94157,92280,96033
118718,4,182,83,99,0,0,0,182,83,99,0,0,0,157,77,80,0,0,0,25,6,19,16469642,7413580,9056062,0,0,0,14038090,6788865,7249225,0,0,0,2431552,624715,1806837,14457945,6578515,7879430,79439,79259,79590,,,,89415,88167,90615,,,,97262,104119,95097
118772,4,65,22,43,6,0,6,59,22,37,0,0,0,48,19,29,0,0,0,11,3,8,5994449,2224774,3769675,0,0,0,4709794,1920963,2788831,0,0,0,1284655,303811,980844,5202306,1956725,3245581,88175,88942,87718,,,,98121,101103,96167,,,,116787,101270,122606
118912,4,174,81,93,3,1,2,171,80,91,0,0,0,132,66,66,0,0,0,39,14,25,24563008,11565817,12997191,0,0,0,18397231,9256288,9140943,0,0,0,6165777,2309529,3856248,21181841,10062806,11119035,123870,125785,122187,,,,139373,140247,138499,,,,158097,164966,154250
118930,4,164,61,103,26,7,19,138,54,84,0,0,0,108,49,59,0,0,0,30,5,25,16956768,6550891,10405877,0,0,0,13254721,5925385,7329336,0,0,0,3702047,625506,3076541,14705784,5801976,8903808,106564,107444,105998,,,,122729,120926,124226,,,,123402,125101,123062
118976,4,255,113,142,12,5,7,243,108,135,0,0,0,228,99,129,0,0,0,15,9,6,25201485,11568120,13633365,0,0,0,23464922,10508483,12956439,0,0,0,1736563,1059637,676926,22420852,10252362,12168490,92267,94929,90137,,,,102916,106146,100438,,,,115771,117737,112821
119067,4,127,58,69,12,4,8,115,54,61,0,0,0,103,50,53,0,0,0,12,4,8,11090326,5434516,5655810,0,0,0,10097836,5127425,4970411,0,0,0,992490,307091,685399,9832420,4845001,4987419,85499,89722,81761,,,,98037,102549,93781,,,,82708,76773,85675
119137,4,172,77,95,2,1,1,170,76,94,0,0,0,143,68,75,0,0,0,27,8,19,16864977,7485338,9379639,0,0,0,14155202,6821103,7334099,0,0,0,2709775,664235,2045540,14772013,6637169,8134844,86894,87331,86541,,,,98987,100310,97788,,,,100362,83029,107660
119164,4,445,206,239,9,4,5,436,202,234,0,0,0,359,173,186,0,0,0,77,29,48,50809572,23521104,27288468,0,0,0,41215554,19803775,21411779,0,0,0,9594018,3717329,5876689,44289512,20611394,23678118,101581,102037,101189,,,,114807,114473,115117,,,,124598,128184,122431
119173,4,5,4,1,0,0,0,5,4,1,5,4,1,0,0,0,0,0,0,0,0,0,321274,258034,63240,321274,258034,63240,0,0,0,0,0,0,0,0,0,321274,258034,63240,64255,64509,63240,64255,64509,63240,,,,,,,,,
119216,4,181,84,97,0,0,0,181,84,97,0,0,0,167,76,91,0,0,0,14,8,6,20372140,9727764,10644376,0,0,0,18591779,8702032,9889747,0,0,0,1780361,1025732,754629,18067872,8601128,9466744,99822,102394,97595,,,,111328,114500,108679,,,,127169,128217,125772
119270,4,53,43,10,0,0,0,53,43,10,0,0,0,0,0,0,0,0,0,53,43,10,1617394,1349491,267903,0,0,0,0,0,0,0,0,0,1617394,1349491,267903,1213046,1012118,200927,22888,23538,20093,,,,,,,,,,30517,31384,26790
119331,4,114,38,76,1,0,1,113,38,75,0,0,0,111,36,75,0,0,0,2,2,0,11115298,3890209,7225089,0,0,0,10905121,3680032,7225089,0,0,0,210177,210177,0,9972242,3469662,6502580,88250,91307,86701,,,,98244,102223,96335,,,,105089,105089,
119605,4,13,7,6,0,0,0,13,7,6,0,0,0,13,7,6,0,0,0,0,0,0,881069,517049,364020,0,0,0,881069,517049,364020,0,0,0,0,0,0,792962,465344,327618,60997,66478,54603,,,,67775,73864,60670,,,,,,
120078,4,14,4,10,0,0,0,14,4,10,0,0,0,0,0,0,0,0,0,14,4,10,1122680,351480,771200,0,0,0,0,0,0,0,0,0,1122680,351480,771200,842010,263610,578400,60144,65903,57840,,,,,,,,,,80191,87870,77120
120166,4,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,262200,262200,0,0,0,0,0,0,0,0,0,0,262200,262200,0,196650,196650,0,49163,49163,,,,,,,,,,,65550,65550,
120184,4,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,57254,57254,0,57254,57254,0,0,0,0,0,0,0,0,0,0,57254,57254,0,57254,57254,,57254,57254,,,,,,,,,,
120290,4,120,50,70,4,0,4,116,50,66,0,0,0,116,50,66,0,0,0,0,0,0,14310327,6345688,7964639,0,0,0,14310327,6345688,7964639,0,0,0,0,0,0,12879294,5711119,7168175,111028,114222,108609,,,,123365,126914,120676,,,,,,
120342,4,260,125,135,2,0,2,258,125,133,0,0,0,258,125,133,0,0,0,0,0,0,30254604,14644847,15609757,0,0,0,30254604,14644847,15609757,0,0,0,0,0,0,27229144,13180362,14048781,105539,105443,105630,,,,117266,117159,117367,,,,,,
120421,4,103,47,56,4,2,2,99,45,54,0,0,0,76,36,40,0,0,0,23,9,14,9568895,4447462,5121433,0,0,0,7496628,3444535,4052093,0,0,0,2072267,1002927,1069340,8301165,3852277,4448889,83850,85606,82387,,,,98640,95682,101302,,,,90099,111436,76381
120661,4,18,5,13,0,0,0,18,5,13,0,0,0,0,0,0,0,0,0,18,5,13,1448719,421762,1026957,0,0,0,0,0,0,0,0,0,1448719,421762,1026957,1086539,316322,770218,60363,63264,59248,,,,,,,,,,80484,84352,78997
120865,4,3,2,1,0,0,0,3,2,1,0,0,0,3,2,1,0,0,0,0,0,0,170685,116945,53740,0,0,0,170685,116945,53740,0,0,0,0,0,0,153617,105251,48366,51206,52625,48366,,,,56895,58473,53740,,,,,,
120883,4,16,8,8,4,1,3,12,7,5,10,7,3,0,0,0,0,0,0,2,0,2,803605,442600,361005,662456,442600,219856,0,0,0,0,0,0,141149,0,141149,768318,442600,325718,64026,63229,65144,66246,63229,73285,,,,,,,70575,,70575
120953,4,36,21,15,0,0,0,36,21,15,0,0,0,35,20,15,0,0,0,1,1,0,3351704,2009333,1342371,0,0,0,3209538,1867167,1342371,0,0,0,142166,142166,0,2995209,1787075,1208134,83200,85099,80542,,,,91701,93358,89491,,,,142166,142166,
120971,4,276,128,148,3,2,1,273,126,147,0,0,0,238,114,124,0,0,0,35,12,23,31923309,14663073,17260236,0,0,0,27467687,13171245,14296442,0,0,0,4455622,1491828,2963794,28062635,12972992,15089643,102794,102960,102651,,,,115410,115537,115294,,,,127303,124319,128861
121044,4,427,182,245,23,15,8,404,167,237,0,0,0,346,145,201,0,0,0,58,22,36,39658255,16723236,22935019,0,0,0,34053384,14529747,19523637,0,0,0,5604871,2193489,3411382,34851699,14721889,20129810,86267,88155,84936,,,,98420,100205,97133,,,,96636,99704,94761
121150,4,36,18,18,0,0,0,36,18,18,36,18,18,0,0,0,0,0,0,0,0,0,2665535,1281665,1383870,2665535,1281665,1383870,0,0,0,0,0,0,0,0,0,2665535,1281665,1383870,74043,71204,76882,74043,71204,76882,,,,,,,,,
121178,4,3,1,2,0,0,0,3,1,2,0,0,0,1,0,1,0,0,0,2,1,1,339712,85086,254626,0,0,0,121551,0,121551,0,0,0,218161,85086,133075,273017,63815,209202,91006,63815,104601,,,,121551,,121551,,,,109081,85086,133075
121257,4,8,4,4,0,0,0,8,4,4,8,4,4,0,0,0,0,0,0,0,0,0,513939,251200,262739,513939,251200,262739,0,0,0,0,0,0,0,0,0,513939,251200,262739,64242,62800,65685,64242,62800,65685,,,,,,,,,
121275,4,5,3,2,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,5,3,2,301737,212200,89537,0,0,0,0,0,0,0,0,0,301737,212200,89537,226303,159150,67153,45261,53050,33576,,,,,,,,,,60347,70733,44769
121363,4,72,31,41,4,2,2,68,29,39,0,0,0,60,28,32,0,0,0,8,1,7,7207778,3200416,4007362,0,0,0,6186022,3052635,3133387,0,0,0,1021756,147781,873975,6333737,2858207,3475530,93143,98559,89116,,,,103100,109023,97918,,,,127720,147781,124854
121619,4,244,111,133,8,2,6,236,109,127,0,0,0,206,101,105,0,0,0,30,8,22,27933156,12845289,15087867,0,0,0,23882100,11826334,12055766,0,0,0,4051056,1018955,3032101,24532182,11407917,13124265,103950,104660,103341,,,,115933,117092,114817,,,,135035,127369,137823
121707,4,68,33,35,0,0,0,68,33,35,0,0,0,68,33,35,0,0,0,0,0,0,5420391,2907525,2512866,0,0,0,5420391,2907525,2512866,0,0,0,0,0,0,4878352,2616773,2261579,71740,79296,64617,,,,79712,88107,71796,,,,,,
121886,4,206,99,107,6,4,2,200,95,105,0,0,0,200,95,105,0,0,0,0,0,0,21985763,10531413,11454350,0,0,0,21985763,10531413,11454350,0,0,0,0,0,0,19787187,9478272,10308915,98936,99771,98180,,,,109929,110857,109089,,,,,,
121901,4,267,124,143,2,0,2,265,124,141,0,0,0,261,120,141,0,0,0,4,4,0,32543757,15339774,17203983,0,0,0,31791152,14587169,17203983,0,0,0,752605,752605,0,29176491,13692906,15483585,110100,110427,109813,,,,121805,121560,122014,,,,188151,188151,
122180,4,286,132,154,2,2,0,284,130,154,0,0,0,240,117,123,0,0,0,44,13,31,27732258,12777898,14954360,0,0,0,23302143,11372221,11929922,0,0,0,4430115,1405677,3024438,24294515,11289257,13005258,85544,86840,84450,,,,97092,97198,96991,,,,100684,108129,97563
122205,4,239,98,141,1,1,0,238,97,141,0,0,0,237,96,141,0,0,0,1,1,0,28048913,11731786,16317127,0,0,0,27949616,11632489,16317127,0,0,0,99297,99297,0,25229127,10543713,14685414,106005,108698,104152,,,,117931,121172,115724,,,,99297,99297,
122296,4,35,9,26,0,0,0,35,9,26,0,0,0,0,0,0,0,0,0,35,9,26,3805514,966958,2838556,0,0,0,0,0,0,0,0,0,3805514,966958,2838556,2854136,725219,2128917,81547,80580,81881,,,,,,,,,,108729,107440,109175
122339,4,171,61,110,11,1,10,160,60,100,0,0,0,113,44,69,0,0,0,47,16,31,15756052,5997326,9758726,0,0,0,10728312,4262251,6466061,0,0,0,5027740,1735075,3292665,13426286,5137332,8288954,83914,85622,82890,,,,94941,96869,93711,,,,106973,108442,106215
122375,4,252,111,141,24,14,10,228,97,131,0,0,0,153,63,90,0,0,0,75,34,41,22260823,9787312,12473511,0,0,0,14212463,6069156,8143307,0,0,0,8048360,3718156,4330204,18827487,8250857,10576629,82577,85060,80738,,,,92892,96336,90481,,,,107311,109358,105615
122384,4,126,71,55,9,7,2,117,64,53,0,0,0,69,42,27,0,0,0,48,22,26,11365671,6382120,4983551,0,0,0,6410015,3983882,2426133,0,0,0,4955656,2398238,2557418,9485756,5384172,4101583,81075,84128,77388,,,,92899,94854,89857,,,,103243,109011,98362
122436,4,15,6,9,0,0,0,15,6,9,15,6,9,0,0,0,0,0,0,0,0,0,1016628,392250,624378,1016628,392250,624378,0,0,0,0,0,0,0,0,0,1016628,392250,624378,67775,65375,69375,67775,65375,69375,,,,,,,,,
122612,4,19,11,8,0,0,0,19,11,8,0,0,0,17,10,7,0,0,0,2,1,1,1759369,1040278,719091,0,0,0,1588170,955278,632892,0,0,0,171199,85000,86199,1557752,923500,634252,81987,83955,79282,,,,93422,95528,90413,,,,85600,85000,86199
122658,4,233,114,119,35,16,19,198,98,100,0,0,0,197,98,99,0,0,0,1,0,1,20830433,10288938,10541495,0,0,0,20748245,10288938,10459307,0,0,0,82188,0,82188,18735062,9260044,9475017,94622,94490,94750,,,,105321,104989,105650,,,,82188,,82188
122685,4,53,12,41,0,0,0,53,12,41,0,0,0,0,0,0,0,0,0,53,12,41,4060274,878954,3181320,0,0,0,0,0,0,0,0,0,4060274,878954,3181320,3045206,659216,2385990,57457,54935,58195,,,,,,,,,,76609,73246,77593
122694,4,24,7,17,0,0,0,24,7,17,0,0,0,0,0,0,0,0,0,24,7,17,1647728,492360,1155368,0,0,0,0,0,0,0,0,0,1647728,492360,1155368,1235796,369270,866526,51492,52753,50972,,,,,,,,,,68655,70337,67963
122746,4,124,46,78,8,1,7,116,45,71,0,0,0,105,40,65,0,0,0,11,5,6,16925833,6838973,10086860,0,0,0,15533311,6280344,9252967,0,0,0,1392522,558629,833893,15024371,6071281,8953090,129520,134917,126100,,,,147936,157009,142353,,,,126593,111726,138982
122782,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,139308,0,139308,0,0,0,0,0,0,0,0,0,139308,0,139308,104481,0,104481,104481,,104481,,,,,,,,,,139308,,139308
122791,4,154,69,85,7,2,5,147,67,80,0,0,0,138,65,73,0,0,0,9,2,7,17073419,7854108,9219311,0,0,0,15668747,7546152,8122595,0,0,0,1404672,307956,1096716,15155376,7022504,8132873,103098,104813,101661,,,,113542,116095,111268,,,,156075,153978,156674
122889,4,225,103,122,0,0,0,225,103,122,0,0,0,205,94,111,0,0,0,20,9,11,22581981,10588198,11993783,0,0,0,21082549,9847649,11234900,0,0,0,1499432,740549,758883,20098868,9418296,10680572,89328,91440,87546,,,,102842,104762,101215,,,,74972,82283,68989
122977,4,324,138,186,13,5,8,311,133,178,0,0,0,311,133,178,0,0,0,0,0,0,37256293,15940580,21315713,0,0,0,37256293,15940580,21315713,0,0,0,0,0,0,33530664,14346522,19184142,107816,107869,107776,,,,119795,119854,119751,,,,,,
123013,4,294,119,175,3,1,2,291,118,173,0,0,0,291,118,173,0,0,0,0,0,0,31722409,13018735,18703674,0,0,0,31722409,13018735,18703674,0,0,0,0,0,0,28550168,11716862,16833307,98111,99295,97302,,,,109012,110328,108114,,,,,,
123217,4,215,104,111,18,10,8,197,94,103,0,0,0,197,94,103,0,0,0,0,0,0,20811232,9760369,11050863,0,0,0,20811232,9760369,11050863,0,0,0,0,0,0,18730109,8784332,9945777,95077,93450,96561,,,,105641,103834,107290,,,,,,
123299,4,131,77,54,0,0,0,131,77,54,0,0,0,122,74,48,0,0,0,9,3,6,11577774,6864894,4712880,0,0,0,10927176,6625368,4301808,0,0,0,650598,239526,411072,10322407,6142476,4179931,78797,79772,77406,,,,89567,89532,89621,,,,72289,79842,68512
123341,4,246,99,147,0,0,0,246,99,147,0,0,0,200,82,118,0,0,0,46,17,29,20327228,7904551,12422677,0,0,0,16077885,6421406,9656479,0,0,0,4249343,1483145,2766198,17657104,6891624,10765480,71777,69612,73235,,,,80389,78310,81835,,,,92377,87244,95386
123457,4,2,1,1,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,112480,58240,54240,112480,58240,54240,0,0,0,0,0,0,0,0,0,112480,58240,54240,56240,58240,54240,56240,58240,54240,,,,,,,,,
123484,4,32,16,16,0,0,0,32,16,16,0,0,0,29,14,15,0,0,0,3,2,1,2837169,1428415,1408754,0,0,0,2502591,1236011,1266580,0,0,0,334578,192404,142174,2503265,1256713,1246553,78227,78545,77910,,,,86296,88287,84439,,,,111526,96202,142174
123509,4,144,61,83,7,5,2,137,56,81,0,0,0,128,51,77,0,0,0,9,5,4,16323207,6883265,9439942,0,0,0,14951139,6101921,8849218,0,0,0,1372068,781344,590724,14485076,6077737,8407339,105730,108531,103794,,,,116806,119646,114925,,,,152452,156269,147681
123527,4,174,75,99,2,1,1,172,74,98,0,0,0,131,65,66,0,0,0,41,9,32,17922980,7706200,10216780,0,0,0,13550141,6693262,6856879,0,0,0,4372839,1012938,3359901,15474756,6783639,8691117,89970,91671,88685,,,,103436,102973,103892,,,,106655,112549,104997
123563,4,127,53,74,0,0,0,127,53,74,0,0,0,127,53,74,0,0,0,0,0,0,12211895,5140758,7071137,0,0,0,12211895,5140758,7071137,0,0,0,0,0,0,10990706,4626682,6364023,86541,87296,86000,,,,96157,96995,95556,,,,,,
123651,4,5,3,2,0,0,0,5,3,2,5,3,2,0,0,0,0,0,0,0,0,0,160329,160200,129,160329,160200,129,0,0,0,0,0,0,0,0,0,160329,160200,129,32066,53400,65,32066,53400,65,,,,,,,,,
