UNITID,EFFYDLEV,EFYDETOT,EFYDEEXC,EFYDESOM,EFYDENON
365240,2,41,,,41
365374,2,1801,,,1801
365383,2,175,,,175
365480,2,964,,,964
365505,2,34,,,34
365693,2,288,,,288
365763,2,61,,,61
365824,2,281,0,122,159
365833,2,275,0,150,125
366003,2,326,231,94,1
366155,2,39,,,39
366191,2,1690,,,1690
366252,2,4864,441,2401,2022
366261,2,438,377,0,61
366270,2,423,,,423
366289,2,79,0,0,79
366340,2,523,,,523
366395,2,28229,19876,3566,4787
366401,2,11617,2486,5768,3363
366438,2,72,,,72
366465,2,3113,1127,1096,890
366535,2,413,0,413,0
366553,2,2107,8,1565,534
366571,2,23,,,23
366623,2,282,,,282
366632,2,27,,,27
366711,2,16104,15466,638,0
367051,2,139,,,139
367088,2,161,,,161
367103,2,142,0,142,0
367112,2,401,,,401
367158,2,105,0,55,50
367334,2,328,,,328
367361,2,109,0,109,0
367431,2,39,,,39
367459,2,10242,2978,4225,3039
367875,2,252,,,252
367884,2,798,374,357,67
367972,2,173,,,173
367981,2,106,,,106
368036,2,17,,,17
368230,2,166,,,166
368364,2,388,,,388
368407,2,53,,,53
368443,2,1511,1105,185,221
368452,2,302,0,163,139
368540,2,38,,,38
368629,2,965,0,274,691
368647,2,42,,,42
368771,2,409,409,0,0
368832,2,81,,,81
368911,2,2403,1207,506,690
369109,2,69,,,69
369400,2,3489,,,3489
369419,2,1094,,,1094
369446,2,175,,,175
369455,2,221,97,0,124
369516,2,332,310,22,0
369668,2,208,,,208
369686,2,348,,,348
369695,2,132,,,132
369783,2,634,,,634
369950,2,234,,,234
371052,2,687,,,687
371690,2,2054,93,0,1961
371830,2,108,,,108
371928,2,198,,,198
371964,2,837,0,0,837
372028,2,224,0,224,0
372073,2,267,124,143,0
372082,2,116,,,116
372240,2,23,4,0,19
372329,2,1412,,,1412
372356,2,333,0,333,0
372462,2,249,,,249
372718,2,466,,,466
372921,2,1059,,,1059
373085,2,98,0,16,82
373216,2,211,,,211
373456,2,25,,,25
373526,2,644,,,644
373678,2,302,,,302
373696,2,175,,,175
373711,2,88,,,88
373784,2,1110,,,1110
374316,2,91,,,91
374343,2,73,,,73
374574,2,1177,,,1177
374592,2,86,,,86
375106,2,186,,,186
375230,2,188,,,188
375373,2,229,,,229
375407,2,155,,,155
375416,2,661,0,661,0
375540,2,121,,,121
375568,2,72,,,72
375656,2,194,,,194
375683,2,991,0,20,971
375726,2,1879,13,0,1866
375939,2,149,0,149,0
375966,2,202,,,202
375984,2,340,,,340
376224,2,288,,,288
376242,2,201,,,201
376288,2,150,0,150,0
376330,2,298,,,298
376385,2,480,0,439,41
376446,2,168,,,168
376631,2,33,,,33
376677,2,170,,,170
376695,2,1637,117,236,1284
377111,2,545,0,545,0
377193,2,48,,,48
377218,2,183,,,183
377272,2,37,,,37
377281,2,96,,,96
377315,2,119,,,119
377449,2,495,,,495
377458,2,554,,,554
377485,2,56,,,56
377546,2,116,,,116
377555,2,6742,13,587,6142
377564,2,5348,76,2341,2931
377643,2,163,,,163
377652,2,183,0,183,0
377661,2,1069,862,207,0
377722,2,722,0,634,88
377759,2,96,,,96
378105,2,554,,,554
378576,2,425,203,69,153
378886,2,359,,,359
378956,2,1021,,,1021
379621,2,92,,,92
379746,2,296,0,4,292
379782,2,446,432,14,0
380067,2,140,,,140
380359,2,620,467,87,66
380368,2,1975,73,414,1488
380377,2,768,479,222,67
380438,2,864,0,864,0
381255,2,135,,,135
381282,2,152,,,152
381325,2,198,,,198
381370,2,515,,,515
381404,2,719,,,719
381486,2,27,,,27
381699,2,37,,,37
381732,2,118,,,118
382258,2,171,12,0,159
382416,2,81,,,81
382461,2,69,,,69
382780,2,273,,,273
382911,2,128,5,24,99
382957,2,801,0,390,411
383020,2,11,0,7,4
383084,2,729,,,729
383163,2,611,0,273,338
383190,2,3423,2542,743,138
383279,2,196,,,196
383297,2,287,,,287
383312,2,70,,,70
383330,2,179,,,179
383367,2,289,,,289
383464,2,243,,,243
383525,2,65,,,65
383765,2,222,,,222
383996,2,766,648,98,20
384236,2,1457,,,1457
384245,2,1233,,,1233
384254,2,451,69,0,382
384333,2,11828,9191,1692,945
384342,2,7621,3714,1265,2642
384412,2,235,126,0,109
384421,2,92,,,92
385132,2,265,,,265
385503,2,404,0,260,144
385619,2,2243,1380,291,572
386153,2,512,,,512
386472,2,1255,467,334,454
387925,2,184,,,184
388520,2,471,31,440,0
388663,2,134,,,134
389860,2,204,,,204
390905,2,283,,,283
391005,2,263,,,263
391759,2,36,,,36
392257,2,3476,1993,278,1205
392354,2,19,,,19
392415,2,654,,,654
393524,2,179,0,179,0
393649,2,1998,,,1998
393861,2,729,,,729
395362,2,2276,807,1087,382
395690,2,437,,,437
397942,2,1755,,,1755
399212,2,19337,5625,5819,7893
399869,2,910,,,910
399911,2,396,,,396
400080,2,1843,,,1843
400187,2,893,,,893
400558,2,71,,,71
401223,2,199,143,56,0
401481,2,19,,,19
401764,2,390,,,390
402563,2,341,,,341
402800,2,240,,,240
403469,2,3257,132,238,2887
403478,2,933,160,430,343
403487,2,9274,167,328,8779
404037,2,63,40,23,0
404055,2,731,0,731,0
404338,2,24,19,5,0
404426,2,4948,2373,715,1860
404684,2,428,,,428
404718,2,235,,,235
404912,2,1194,0,277,917
404994,2,4710,172,4538,0
405012,2,110,,,110
405058,2,195,,,195
405076,2,1026,0,1026,0
405854,2,222,,,222
405872,2,4145,1212,2076,857
406024,2,3012,0,3012,0
406033,2,3549,0,3549,0
406149,2,142,0,0,142
406325,2,156,,,156
406361,2,21,,,21
406413,2,69,,,69
406422,2,172,,,172
406486,2,134,,,134
406547,2,232,0,232,0
407090,2,839,,,839
407142,2,141,,,141
407151,2,79,,,79
407179,2,141,,,141
407355,2,258,,,258
407391,2,182,,,182
407407,2,123,,,123
407425,2,109,,,109
407434,2,99,,,99
407461,2,153,,,153
407470,2,244,,,244
407489,2,125,,,125
407513,2,275,,,275
407522,2,70,,,70
407568,2,251,,,251
407577,2,376,,,376
407595,2,113,,,113
407610,2,76,0,17,59
407629,2,8,0,8,0
407683,2,89,,,89
407708,2,370,,,370
407735,2,95,,,95
407832,2,389,,,389
408066,2,282,,,282
408163,2,71,,,71
408385,2,1262,0,1262,0
408729,2,162,0,92,70
408844,2,8972,984,3195,4793
408862,2,405,,,405
409032,2,269,,,269
409120,2,134,,,134
409193,2,388,,,388
409315,2,38093,30875,5374,1844
409537,2,52,,,52
409591,2,123,,,123
409698,2,7242,7151,91,0
410797,2,321,0,321,0
410964,2,60,0,60,0
411684,2,202,,,202
411754,2,35,,,35
412173,2,719,0,157,562
412535,2,17,,,17
412544,2,291,0,121,170
412599,2,928,0,927,1
413176,2,29,,,29
413413,2,23484,23484,,
413617,2,265,0,210,55
413626,2,169,144,25,0
413680,2,547,,,547
413778,2,474,,,474
413820,2,34,,,34
413893,2,2106,,,2106
413945,2,104,,,104
413972,2,28,,,28
414063,2,174,,,174
414124,2,519,,,519
414461,2,2943,,,2943
414489,2,115,,,115
414540,2,593,,,593
414595,2,480,104,366,10
414869,2,543,,,543
414878,2,1011,1011,0,0
414911,2,3232,1109,570,1553
414939,2,479,0,479,0
415039,2,90,,,90
415057,2,119,0,0,119
415987,2,444,,,444
416458,2,321,,,321
416801,2,489,8,11,470
417008,2,239,,,239
417062,2,74,,,74
417105,2,527,,,527
417123,2,171,12,159,0
417248,2,54,,,54
417275,2,84,,,84
417327,2,375,0,375,0
417442,2,144,,,144
417503,2,393,,,393
417600,2,27,,,27
417628,2,40,,,40
417637,2,110,,,110
417646,2,23,,,23
417655,2,19,,,19
417682,2,31,,,31
417716,2,183,,,183
417725,2,59,,,59
417734,2,187,0,174,13
417752,2,35,1,1,33
417831,2,152,,,152
417840,2,321,,,321
417868,2,40,,,40
417886,2,50,,,50
417910,2,220,,,220
417983,2,20,0,0,20
417992,2,37,,,37
418001,2,150,,,150
418010,2,73,,,73
418029,2,43,,,43
418038,2,219,,,219
418056,2,21,,,21
418065,2,318,,,318
418083,2,45,,,45
418126,2,349,0,341,8
418171,2,90,,,90
418199,2,23,,,23
418205,2,469,,,469
418223,2,158,,,158
418250,2,205,,,205
418269,2,292,0,292,0
418278,2,147,,,147
418296,2,2000,,,2000
418302,2,535,,,535
418320,2,1049,,,1049
418348,2,573,,,573
418357,2,185,,,185
418409,2,719,,,719
418427,2,133,,,133
418445,2,23,,,23
418454,2,251,,,251
418481,2,49,,,49
418515,2,188,,,188
418524,2,56,,,56
418533,2,397,0,325,72
418542,2,179,,,179
418560,2,137,,,137
418588,2,50,,,50
418612,2,8,,,8
418658,2,868,,,868
418764,2,23,,,23
418773,2,473,0,473,0
418782,2,391,,,391
418889,2,134,,,134
418913,2,27,,,27
418968,2,397,,,397
419031,2,23,,,23
419095,2,60,,,60
419183,2,228,,,228
419217,2,96,,,96
419226,2,632,,,632
419235,2,236,,,236
419244,2,328,7,321,0
419253,2,139,0,139,0
419280,2,43,,,43
419332,2,8,0,0,8
419341,2,28,0,0,28
419420,2,31,,,31
419484,2,28,,,28
419633,2,98,,,98
419703,2,856,,,856
419712,2,249,,,249
419721,2,377,,,377
420024,2,484,,,484
420042,2,120,33,26,61
420130,2,462,,,462
420255,2,81,,,81
420325,2,121,,,121
420343,2,1335,,,1335
420370,2,800,281,40,479
420398,2,26377,7560,7804,11013
420431,2,2543,1142,699,702
420440,2,2148,950,732,466
420468,2,340,,,340
420538,2,1714,505,794,415
420556,2,1539,291,354,894
420723,2,712,129,291,292
420981,2,647,,,647
421513,2,156,0,45,111
421610,2,147,,,147
421665,2,51,,,51
421708,2,1321,,,1321
421717,2,36,,,36
421771,2,36,,,36
421832,2,327,,,327
421841,2,305,,,305
421878,2,505,25,0,480
421896,2,237,,,237
422020,2,324,0,29,295
422695,2,481,27,0,454
422835,2,540,0,540,0
423120,2,409,,,409
423397,2,772,,,772
423412,2,58,,,58
423652,2,703,425,52,226
425250,2,179,,,179
425986,2,371,0,133,238
426314,2,15100,13034,1467,599
427308,2,119,,,119
427335,2,174,,,174
427894,2,165,,,165
427973,2,410,,,410
427982,2,371,,,371
427991,2,958,,,958
428000,2,156,,,156
428019,2,262,,,262
428055,2,310,,,310
428125,2,70,,,70
428143,2,139,,,139
428170,2,1445,6,0,1439
428259,2,161,134,25,2
428392,2,2541,796,852,893
429012,2,440,,,440
429128,2,1225,1225,0,0
430184,2,3188,3188,0,0
430227,2,131,,,131
430245,2,1045,0,1045,0
430306,2,71,,,71
430403,2,306,,,306
430564,2,87,,,87
430582,2,427,,,427
430670,2,71,,,71
430704,2,41,0,34,7
430795,2,186,,,186
430883,2,66,,,66
430908,2,78,,,78
430935,2,785,,,785
430971,2,121,,,121
431017,2,357,,,357
431071,2,72,,,72
431105,2,82,,,82
431123,2,623,,,623
431141,2,2105,,,2105
431169,2,95,,,95
431187,2,93,,,93
431196,2,180,,,180
431266,2,105,,,105
431275,2,79,,,79
431284,2,123,,,123
431558,2,482,,,482
431600,2,180,,,180
431716,2,349,,,349
431929,2,69,,,69
431983,2,129,,,129
432117,2,286,,,286
432269,2,116,,,116
432384,2,763,,,763
432524,2,107,0,107,0
433004,2,493,,,493
433013,2,797,0,687,110
433040,2,40,,,40
433068,2,668,,,668
433101,2,1308,,,1308
433138,2,201,,,201
433174,2,705,120,368,217
433387,2,148056,148056,,
433420,2,338,14,261,63
433536,2,744,592,118,34
433660,2,16879,3756,11138,1985
434016,2,186,0,159,27
434061,2,8442,1511,1781,5150
434140,2,1265,0,304,961
434159,2,659,,,659
434274,2,210,,,210
434283,2,59,,,59
434292,2,4,,,4
434308,2,603,,,603
434344,2,389,,,389
434362,2,40,,,40
434432,2,29,,,29
434469,2,130,16,78,36
434496,2,128,,,128
434539,2,64,0,64,0
434584,2,465,7,270,188
434672,2,25020,18425,3833,2762
434751,2,207,10,106,91
434821,2,1611,,,1611
434830,2,319,,,319
434900,2,559,,,559
434937,2,31,,,31
435000,2,42,,,42
436003,2,70,,,70
436030,2,357,,,357
436100,2,26,,,26
436304,2,3572,931,1766,875
436429,2,7369,4532,348,2489
436553,2,672,0,672,0
436599,2,138,138,0,0
436614,2,49,11,9,29
436632,2,229,,,229
436641,2,162,,,162
436650,2,381,,,381
436775,2,218,,,218
436818,2,965,342,618,5
436827,2,654,193,451,10
436836,2,2602,1987,607,8
437097,2,474,474,0,0
437103,2,10391,8841,968,582
437237,2,98,,,98
437316,2,472,0,406,66
437325,2,233,223,1,9
437556,2,2394,,,2394
437608,2,260,,,260
437635,2,957,0,126,831
437723,2,139,,,139
437732,2,236,2,85,149
437750,2,91,0,86,5
437769,2,255,0,195,60
437778,2,366,,,366
437857,2,174,,,174
437936,2,792,0,409,383
438179,2,492,0,492,0
438221,2,329,0,44,285
438258,2,492,0,233,259
438285,2,379,,,379
438337,2,250,,,250
438498,2,2693,294,1972,427
438504,2,1984,,,1984
438586,2,2876,2389,361,126
438674,2,80,,,80
438708,2,423,221,142,60
438735,2,359,,,359
438984,2,52,,,52
439020,2,15,0,15,0
439118,2,594,34,218,342
439190,2,3656,2836,488,332
439367,2,1399,181,464,754
439446,2,125,,,125
439455,2,434,,,434
439473,2,283,0,283,0
439491,2,525,,,525
439507,2,420,129,287,4
439570,2,1002,577,131,294
439622,2,597,,,597
439668,2,424,,,424
439686,2,107,,,107
439701,2,399,204,195,0
439738,2,671,,,671
439747,2,311,,,311
439774,2,55,,,55
439783,2,121,11,110,0
439792,2,718,0,536,182
439844,2,71,,,71
439862,2,139,2,136,1
439871,2,189,2,66,121
439899,2,104,30,0,74
439932,2,76,,,76
439969,2,197,,,197
440059,2,1533,,,1533
440101,2,179,,,179
440217,2,57,,,57
440226,2,86,,,86
440262,2,501,0,153,348
440271,2,238,0,238,0
440396,2,161,0,13,148
440402,2,4280,2502,783,995
440651,2,850,,,850
440730,2,586,,,586
440749,2,260,151,24,85
440776,2,65,0,65,0
440794,2,539,539,0,0
440819,2,48,,,48
440828,2,1320,0,654,666
440855,2,182,,,182
440989,2,883,,,883
441025,2,554,0,165,389
441052,2,2008,0,279,1729
441070,2,146,,,146
441168,2,44,,,44
441210,2,431,,,431
441229,2,1410,0,1409,1
441256,2,122,,,122
441371,2,28016,27704,277,35
441380,2,425,,,425
441414,2,425,,,425
441423,2,438,0,138,300
441487,2,103,,,103
441496,2,368,,,368
441502,2,532,,,532
441548,2,82,,,82
441575,2,420,72,268,80
441593,2,29,,,29
441609,2,142,,,142
441618,2,29,,,29
441636,2,592,,,592
441645,2,224,,,224
441663,2,579,,,579
441672,2,44,0,0,44
441690,2,180,,,180
441706,2,411,,,411
441742,2,1461,0,1461,0
441760,2,5571,1298,2767,1506
441788,2,982,,,982
441830,2,118,0,118,0
441858,2,345,,,345
441876,2,285,,,285
441900,2,8800,1454,3043,4303
441937,2,7778,6943,835,0
441982,2,353,111,240,2
442073,2,1093,,,1093
442134,2,811,0,81,730
442213,2,89,0,89,0
442240,2,610,,,610
442329,2,1671,,,1671
442356,2,2277,499,1180,598
442383,2,236,0,41,195
442426,2,776,220,555,1
442435,2,61,0,61,0
442444,2,1405,0,391,1014
442523,2,117,,,117
442569,2,7214,7214,,
442602,2,674,0,300,374
442611,2,1639,,,1639
442639,2,105,,,105
442657,2,230,,,230
442781,2,1574,1574,0,0
442842,2,100,36,64,0
442879,2,770,296,0,474
442888,2,213,,,213
442930,2,851,103,23,725
442949,2,10,4,1,5
442967,2,138,52,0,86
442976,2,168,0,109,59
442985,2,352,0,352,0
443021,2,140,,,140
443049,2,208,145,62,1
443058,2,54,32,22,0
443100,2,78,0,78,0
443137,2,349,,,349
443146,2,157,,,157
443207,2,244,,,244
443216,2,306,,,306
443225,2,132,,,132
443234,2,312,,,312
443252,2,2088,1390,359,339
443261,2,448,33,0,415
443289,2,292,,,292
443298,2,55,,,55
443322,2,300,,,300
443331,2,3358,371,2893,94
443340,2,61,3,0,58
443377,2,128,,,128
443410,2,1112,324,788,0
443492,2,1911,1563,301,47
443562,2,591,,,591
443571,2,815,481,91,243
443599,2,1102,1102,,
443632,2,181,0,181,0
443641,2,236,,,236
443650,2,982,471,149,362
443669,2,194,,,194
443696,2,46,0,46,0
443748,2,1203,,,1203
443766,2,5327,5327,0,0
443784,2,2725,2725,0,0
443951,2,76,,,76
443979,2,167,,,167
444051,2,152,,,152
444088,2,809,0,809,0
444130,2,378,378,,
444194,2,304,304,0,0
444219,2,14579,7367,5597,1615
444228,2,37,,,37
444255,2,142,0,0,142
444264,2,84,0,84,0
444282,2,143,,,143
444291,2,136,,,136
444307,2,123,,,123
444325,2,128,0,1,127
444334,2,92,92,0,0
444343,2,264,3,207,54
444361,2,85,,,85
444370,2,57,,,57
444398,2,140,76,64,0
444404,2,32,,,32
444413,2,212,,,212
444440,2,103,,,103
444468,2,20,,,20
444486,2,542,,,542
444510,2,145,,,145
444529,2,64,,,64
444556,2,912,,,912
444565,2,449,,,449
444583,2,806,0,260,546
444635,2,116,,,116
444662,2,163,,,163
444671,2,189,,,189
444714,2,405,,,405
444732,2,81,,,81
444778,2,106,99,7,0
444787,2,2531,22,2509,0
444796,2,224,,,224
444811,2,620,,,620
444857,2,219,,,219
444866,2,405,54,0,351
444893,2,276,0,0,276
444936,2,240,,,240
444945,2,850,83,0,767
444954,2,1908,359,1092,457
445027,2,32532,32532,,
445133,2,427,41,315,71
445188,2,8697,8307,368,22
445203,2,494,0,494,0
445212,2,408,,,408
445230,2,1493,0,507,986
445249,2,604,0,604,0
445258,2,172,,,172
445267,2,4230,2389,274,1567
445364,2,875,0,875,0
445461,2,1122,,,1122
445498,2,34,,,34
445540,2,103,,,103
445638,2,106,0,104,2
445647,2,256,0,256,0
445656,2,256,0,256,0
445692,2,617,90,527,0
445708,2,1529,40,248,1241
445735,2,704,0,538,166
445744,2,696,0,448,248
445762,2,310,,,310
445780,2,35,,,35
445799,2,1344,,,1344
445841,2,233,,,233
445850,2,231,,,231
445911,2,1227,,,1227
445948,2,2545,78,2467,0
445957,2,608,62,0,546
446048,2,1302,0,1218,84
446084,2,126,,,126
446093,2,199,,,199
446109,2,766,0,340,426
446118,2,879,,,879
446127,2,460,20,440,0
446163,2,789,0,789,0
446206,2,47,,,47
446224,2,11,0,11,0
446233,2,218,73,32,113
446242,2,166,25,5,136
446251,2,105,,,105
446260,2,1154,,,1154
446288,2,97,,,97
446303,2,120,,,120
446349,2,25,,,25
446385,2,290,0,10,280
446394,2,81,81,0,0
446455,2,52,,,52
446516,2,14,,,14
446525,2,214,,,214
446552,2,3106,0,2124,982
446561,2,2203,51,2152,0
446589,2,718,,,718
446598,2,50,0,50,0
446604,2,2269,,,2269
446613,2,23,23,0,0
446640,2,1883,50,1833,0
446774,2,5708,1549,1010,3149
447014,2,329,87,76,166
447023,2,2734,,,2734
447050,2,319,319,0,0
447148,2,229,,,229
447166,2,78,,,78
447175,2,113,,,113
447263,2,2438,357,2081,0
447351,2,701,0,124,577
447379,2,200,,,200
447421,2,305,0,305,0
447449,2,79,,,79
447458,2,252,,,252
447467,2,501,,,501
447582,2,1645,1045,306,294
447591,2,1045,0,17,1028
447607,2,2128,,,2128
447616,2,1766,,,1766
447689,2,14559,2844,10702,1013
447704,2,188,,,188
447713,2,183,,,183
447722,2,36,,,36
447731,2,434,,,434
447759,2,280,0,45,235
447768,2,2290,0,138,2152
447777,2,1135,1135,0,0
447795,2,104,,,104
447810,2,471,,,471
447847,2,530,,,530
447865,2,29,,,29
447874,2,413,,,413
447883,2,491,,,491
447892,2,233,,,233
447908,2,109,,,109
447917,2,51,,,51
447935,2,572,55,517,0
447953,2,438,423,15,0
447962,2,350,,,350
447971,2,122,,,122
447980,2,51,,,51
447999,2,390,,,390
448017,2,45,,,45
448026,2,217,,,217
448044,2,1,,,1
448071,2,578,,,578
448123,2,182,,,182
448196,2,247,,,247
448220,2,237,,,237
448239,2,179,,,179
448248,2,4972,,,4972
448257,2,95,0,95,0
448275,2,25,,,25
448354,2,356,,,356
448372,2,272,0,123,149
448424,2,119,,,119
448433,2,1842,,,1842
448594,2,5922,5487,328,107
448600,2,568,128,431,9
448619,2,860,,,860
448646,2,389,,,389
448673,2,4175,2797,1335,43
448707,2,119,,,119
448770,2,415,,,415
448798,2,257,,,257
448859,2,236,,,236
448895,2,768,,,768
449038,2,2516,2516,0,0
449074,2,1199,0,49,1150
449083,2,283,,,283
449092,2,320,,,320
449135,2,265,,,265
449250,2,818,0,146,672
449311,2,299,,,299
449320,2,913,,,913
449339,2,77744,77744,,
449348,2,105,23,44,38
449357,2,102,,,102
449384,2,1151,90,0,1061
449393,2,105,,,105
449445,2,146,,,146
449454,2,57,,,57
449463,2,313,,,313
449472,2,117,,,117
449490,2,248,,,248
449506,2,89,0,89,0
449524,2,389,0,389,0
449533,2,128,,,128
449597,2,15,,,15
449603,2,264,,,264
449612,2,125,0,6,119
449658,2,145,,,145
449676,2,319,,,319
449685,2,898,,,898
449700,2,900,,,900
449719,2,182,,,182
449728,2,213,0,152,61
449764,2,405,47,351,7
449773,2,310,,,310
449782,2,76,,,76
449807,2,102,,,102
449816,2,857,,,857
449861,2,330,0,330,0
449870,2,120,120,0,0
449889,2,94,94,,
449898,2,946,248,390,308
449904,2,255,,,255
449959,2,353,,,353
449968,2,379,,,379
449977,2,272,,,272
449986,2,466,,,466
449995,2,250,,,250
450021,2,412,,,412
450058,2,1512,0,1010,502
450067,2,932,0,504,428
450119,2,261,,,261
450128,2,939,315,624,0
450298,2,495,495,0,0
450377,2,2216,2216,0,0
450395,2,215,,,215
450401,2,701,64,58,579
450571,2,1073,795,265,13
450599,2,125,,,125
450605,2,114,,,114
450614,2,166,,,166
450632,2,187,0,42,145
450641,2,306,,,306
450650,2,507,,,507
450696,2,536,0,265,271
450702,2,334,0,172,162
450711,2,106,,,106
450720,2,1135,,,1135
450933,2,24938,24938,,
450951,2,236,,,236
450960,2,1028,0,25,1003
450988,2,365,,,365
451042,2,41,,,41
451051,2,170,,,170
451097,2,176,,,176
451103,2,1526,,,1526
451121,2,176,,,176
451149,2,1000,,,1000
451158,2,1061,,,1061
451167,2,176,,,176
451194,2,21,,,21
451228,2,443,346,0,97
451237,2,249,,,249
451255,2,99,,,99
451264,2,227,,,227
451282,2,208,0,203,5
451291,2,19,0,19,0
451307,2,26,21,0,5
451316,2,98,,,98
451334,2,427,,,427
451343,2,131,,,131
451352,2,661,42,0,619
451370,2,104,,,104
451398,2,244,,,244
451404,2,423,,,423
451413,2,566,,,566
451459,2,155,,,155
451468,2,598,,,598
451477,2,5012,4908,0,104
451495,2,468,,,468
451501,2,347,,,347
451529,2,103,,,103
451547,2,37,,,37
451556,2,3255,62,0,3193
451565,2,313,,,313
451574,2,177,,,177
451583,2,1287,,,1287
451626,2,144,,,144
451714,2,498,,,498
451741,2,254,,,254
451750,2,1932,0,1221,711
451820,2,330,,,330
451857,2,246,0,246,0
451866,2,541,0,538,3
451918,2,206,0,53,153
451927,2,364,36,1,327
452009,2,102,,,102
452072,2,108,0,30,78
452081,2,1362,1118,106,138
452106,2,80,,,80
452124,2,753,0,553,200
452373,2,500,7,493,0
452771,2,29,,,29
452780,2,31,,,31
452887,2,139,,,139
452948,2,1371,0,1370,1
453163,2,6381,6381,0,0
453215,2,1247,1247,0,0
453297,2,52,,,52
453756,2,275,0,275,0
453792,2,170,,,170
454184,2,551,71,252,228
454227,2,26294,26294,0,0
454236,2,1034,1034,0,0
454245,2,1121,1121,0,0
454458,2,47,0,47,0
454537,2,128,,,128
454546,2,174,,,174
454555,2,384,,,384
454582,2,220,220,,
454607,2,440,,,440
454616,2,190,0,163,27
454652,2,203,,,203
454689,2,3,3,,
454698,2,786,0,540,246
454722,2,42,,,42
454759,2,31,,,31
454768,2,446,,,446
454777,2,305,0,301,4
454786,2,1121,527,594,0
454795,2,443,0,332,111
454801,2,206,,,206
454810,2,12793,12271,0,522
454829,2,9516,8958,558,0
454856,2,1354,317,967,70
454865,2,1329,168,757,404
454874,2,85,,,85
454917,2,987,,,987
454926,2,449,,,449
454935,2,81,,,81
454944,2,295,,,295
454953,2,48,,,48
454962,2,59,,,59
454971,2,386,,,386
454980,2,176,,,176
454999,2,207,,,207
455008,2,326,,,326
455026,2,145,,,145
455062,2,112,,,112
455071,2,188,,,188
455080,2,398,,,398
455105,2,123,,,123
455114,2,20614,3840,5122,11652
455141,2,384,,,384
455187,2,502,,,502
455196,2,5023,2805,1785,433
455202,2,700,,,700
455211,2,414,,,414
455220,2,77,,,77
455257,2,457,,,457
455275,2,446,,,446
455284,2,398,,,398
455327,2,77,,,77
455336,2,321,,,321
455354,2,522,,,522
455381,2,340,,,340
455460,2,282,,,282
455479,2,1046,0,743,303
455488,2,511,,,511
455512,2,6635,3682,1950,1003
455558,2,316,,,316
455628,2,955,0,278,677
