UNITID,EFDELEV,EFDETOT,EFDEEXC,EFDESOM,EFDENON,EFDEEX1,EFDEEX2,EFDEEX3,EFDEEX4,EFDEEX5
443058,1,180,172,0,8,12,134,0,26,0
443076,1,144,129,8,7,93,36,0,0,0
443100,1,59,0,11,48,,,,,
443128,1,137,0,0,137,,,,,
443137,1,331,,,331,,,,,
443146,1,64,,,64,,,,,
443207,1,129,,,129,,,,,
443216,1,151,,,151,,,,,
443225,1,72,,,72,,,,,
443234,1,162,,,162,,,,,
443252,1,1635,0,145,1490,,,,,
443261,1,210,9,0,201,8,1,0,0,0
443289,1,168,,,168,,,,,
443298,1,27,,,27,,,,,
443322,1,30,,,30,,,,,
443331,1,2581,0,1799,782,,,,,
443340,1,55,2,0,53,0,0,2,0,0
443377,1,54,,,54,,,,,
443410,1,1197,47,1055,95,39,6,0,2,0
443492,1,1596,567,623,406,556,11,0,0,0
443562,1,522,,,522,,,,,
443571,1,105,62,0,43,62,0,0,0,0
443599,1,1123,1123,,,47,1049,0,27,0
443632,1,99,0,99,0,,,,,
443641,1,167,,,167,,,,,
443650,1,1010,741,71,198,37,704,0,0,0
443669,1,114,,,114,,,,,
443696,1,55,0,55,0,,,,,
443702,1,73,22,40,11,0,18,0,0,4
443748,1,700,,,700,,,,,
443766,1,2909,2909,0,0,2119,790,0,0,0
443784,1,1520,1520,0,0,1296,224,0,0,0
443951,1,51,,,51,,,,,
443979,1,43,,,43,,,,,
444051,1,86,,,86,,,,,
444088,1,556,0,556,0,,,,,
444103,1,39,29,8,2,5,21,0,3,0
444130,1,12648,12648,,,1416,10882,182,168,0
444194,1,61,61,0,0,61,0,0,0,0
444219,1,8926,7721,866,339,7662,0,47,12,0
444228,1,32,,,32,,,,,
444255,1,63,0,0,63,,,,,
444264,1,12,0,11,1,,,,,
444282,1,84,,,84,,,,,
444291,1,90,,,90,,,,,
444307,1,69,,,69,,,,,
444325,1,210,,,210,,,,,
444334,1,62,,,62,,,,,
444361,1,63,3,0,60,2,1,0,0,0
444370,1,48,,,48,,,,,
444398,1,120,66,54,0,66,0,0,0,0
444404,1,15,,,15,,,,,
444413,1,170,,,170,,,,,
444440,1,25,,,25,,,,,
444468,1,23,,,23,,,,,
444486,1,340,,,340,,,,,
444510,1,116,,,116,,,,,
444529,1,115,,,115,,,,,
444556,1,543,,,543,,,,,
444565,1,303,,,303,,,,,
444583,1,364,0,0,364,,,,,
444635,1,90,0,86,4,,,,,
444662,1,108,,,108,,,,,
444671,1,87,,,87,,,,,
444699,1,59,0,0,59,,,,,
444714,1,248,,,248,,,,,
444732,1,30,,,30,,,,,
444778,1,136,136,0,0,116,20,0,0,0
444787,1,2275,2275,0,0,145,2130,0,0,0
444796,1,131,,,131,,,,,
444811,1,619,0,619,0,,,,,
444857,1,141,,,141,,,,,
444866,1,185,7,0,178,7,0,0,0,0
444893,1,341,0,0,341,,,,,
444936,1,135,,,135,,,,,
444945,1,234,110,0,124,110,0,0,0,0
444954,1,1127,181,462,484,148,33,0,0,0
445027,1,13480,13480,,,292,12937,210,23,18
445054,1,42,,,42,,,,,
445133,1,195,49,93,53,48,1,0,0,0
445188,1,9093,12,1516,7565,12,0,0,0,0
445203,1,223,0,223,0,,,,,
445212,1,225,,,225,,,,,
445230,1,786,0,38,748,,,,,
445249,1,272,0,260,12,,,,,
445258,1,6,,,6,,,,,
445267,1,3242,1651,253,1338,1450,200,0,1,0
445364,1,361,0,361,0,,,,,
445461,1,746,,,746,,,,,
445498,1,8,,,8,,,,,
445540,1,66,,,66,,,,,
445638,1,10,,,10,,,,,
445647,1,167,,,167,,,,,
445656,1,175,,,175,,,,,
445692,1,517,0,0,517,,,,,
445708,1,1262,15,101,1146,4,11,0,0,0
445735,1,1552,43,416,1093,18,25,0,0,0
445744,1,481,0,382,99,,,,,
445762,1,244,,,244,,,,,
445780,1,30,,,30,,,,,
445799,1,1031,,,1031,,,,,
445841,1,141,,,141,,,,,
445850,1,145,,,145,,,,,
445869,1,397,333,0,64,30,270,0,33,0
445911,1,831,0,0,831,,,,,
445948,1,1576,95,1481,0,95,0,0,0,0
445957,1,319,32,0,287,11,21,0,0,0
446002,1,36,,,36,,,,,
446039,1,30,,,30,,,,,
446048,1,1302,0,1302,0,,,,,
446084,1,82,,,82,,,,,
446093,1,104,,,104,,,,,
446109,1,323,0,186,137,,,,,
446118,1,649,,,649,,,,,
446127,1,200,11,189,0,11,0,0,0,0
446163,1,483,483,0,0,71,412,0,0,0
446206,1,25,,,25,,,,,
446224,1,68,0,68,0,,,,,
446233,1,148,33,4,111,2,31,0,0,0
446242,1,117,25,0,92,25,0,0,0,0
446251,1,104,,,104,,,,,
446260,1,765,,,765,,,,,
446288,1,75,,,75,,,,,
446303,1,45,,,45,,,,,
446349,1,25,,,25,,,,,
446385,1,251,,,251,,,,,
446394,1,35,34,0,1,22,12,0,0,0
446455,1,25,,,25,,,,,
446516,1,4,,,4,,,,,
446525,1,271,,,271,,,,,
446552,1,1568,13,1122,433,13,0,0,0,0
446561,1,1901,45,1856,0,45,0,0,0,0
446589,1,402,,,402,,,,,
446598,1,14,0,14,0,,,,,
446604,1,2399,,,2399,,,,,
446640,1,3206,175,2350,681,51,122,1,1,0
446774,1,4060,865,636,2559,825,40,0,0,0
447014,1,177,23,0,154,21,2,0,0,0
447023,1,1637,,,1637,,,,,
447050,1,2560,2428,132,0,1127,1300,1,0,0
447148,1,170,,,170,,,,,
447166,1,56,,,56,,,,,
447175,1,64,,,64,,,,,
447263,1,2173,218,1739,216,204,14,0,0,0
447351,1,493,0,56,437,,,,,
447379,1,12,,,12,,,,,
447421,1,230,0,230,0,,,,,
447449,1,46,,,46,,,,,
447458,1,253,,,253,,,,,
447467,1,70,,,70,,,,,
447582,1,1042,558,326,158,551,7,0,0,0
447591,1,651,0,27,624,,,,,
447607,1,1514,,,1514,,,,,
447616,1,1182,,,1182,,,,,
447689,1,10949,1014,4300,5635,1002,10,0,2,0
447698,1,135,0,102,33,,,,,
447704,1,139,,,139,,,,,
447713,1,206,,,206,,,,,
447722,1,30,,,30,,,,,
447731,1,165,,,165,,,,,
447759,1,198,0,83,115,,,,,
447768,1,1526,0,52,1474,,,,,
447777,1,843,,,843,,,,,
447795,1,42,,,42,,,,,
447801,1,99,,,99,,,,,
447810,1,219,,,219,,,,,
447847,1,128,,,128,,,,,
447865,1,8,,,8,,,,,
447874,1,213,,,213,,,,,
447883,1,166,,,166,,,,,
447892,1,127,,,127,,,,,
447908,1,66,,,66,,,,,
447917,1,50,,,50,,,,,
447935,1,286,35,251,0,33,2,0,0,0
447953,1,628,601,27,0,81,299,0,221,0
447962,1,163,,,163,,,,,
447971,1,29,,,29,,,,,
447980,1,96,,,96,,,,,
447999,1,181,,,181,,,,,
448026,1,128,,,128,,,,,
448071,1,333,,,333,,,,,
448123,1,208,,,208,,,,,
448196,1,102,,,102,,,,,
448220,1,152,,,152,,,,,
448239,1,117,,,117,,,,,
448248,1,3772,,,3772,,,,,
448257,1,17,0,0,17,,,,,
448275,1,24,,,24,,,,,
448354,1,220,,,220,,,,,
448372,1,196,0,70,126,,,,,
448424,1,71,,,71,,,,,
448433,1,1232,,,1232,,,,,
448594,1,3484,1535,1128,821,1447,0,31,57,0
448600,1,257,99,148,10,94,5,0,0,0
448619,1,654,,,654,,,,,
448646,1,34,,,34,,,,,
448673,1,2696,1218,497,981,1151,67,0,0,0
448691,1,184,184,,,39,135,0,10,0
448770,1,284,,,284,,,,,
448798,1,150,,,150,,,,,
448859,1,154,,,154,,,,,
448895,1,526,,,526,,,,,
449038,1,1522,1522,0,0,1279,243,0,0,0
449074,1,576,0,23,553,,,,,
449083,1,123,6,6,111,6,0,0,0,0
449092,1,133,,,133,,,,,
449135,1,213,,,213,,,,,
449250,1,688,0,10,678,,,,,
449311,1,182,,,182,,,,,
449320,1,673,0,0,673,,,,,
449339,1,48298,48298,,,526,45316,0,62,2394
449348,1,117,15,39,63,12,3,0,0,0
449357,1,62,,,62,,,,,
449384,1,409,44,0,365,24,1,0,19,0
449393,1,85,,,85,,,,,
449445,1,121,,,121,,,,,
449454,1,44,,,44,,,,,
449463,1,157,,,157,,,,,
449472,1,66,,,66,,,,,
449481,1,40,,,40,,,,,
449490,1,164,,,164,,,,,
449506,1,63,0,20,43,,,,,
449524,1,298,0,298,0,,,,,
449533,1,83,,,83,,,,,
449597,1,4,,,4,,,,,
449603,1,191,,,191,,,,,
449612,1,93,0,2,91,,,,,
449658,1,117,,,117,,,,,
449676,1,273,,,273,,,,,
449685,1,230,,,230,,,,,
449700,1,382,,,382,,,,,
449719,1,45,,,45,,,,,
449728,1,160,0,160,0,,,,,
449764,1,261,44,217,0,9,28,6,1,0
449773,1,180,0,180,0,,,,,
449782,1,21,,,21,,,,,
449807,1,70,,,70,,,,,
449816,1,642,,,642,,,,,
449834,1,35,9,6,20,5,3,0,1,0
449861,1,172,0,172,0,,,,,
449870,1,180,,,180,,,,,
449889,1,8766,8766,,,223,8277,0,266,0
449898,1,809,260,117,432,251,7,0,2,0
449904,1,169,,,169,,,,,
449922,1,172,,,172,,,,,
449959,1,210,,,210,,,,,
449968,1,261,,,261,,,,,
449977,1,185,,,185,,,,,
449986,1,346,,,346,,,,,
449995,1,109,,,109,,,,,
450021,1,160,,,160,,,,,
450058,1,904,0,691,213,,,,,
450067,1,562,0,373,189,,,,,
450119,1,36,,,36,,,,,
450128,1,548,204,0,344,146,58,0,0,0
450298,1,300,300,0,0,197,103,0,0,0
450304,1,131,131,0,0,131,0,0,0,0
450377,1,1345,1345,0,0,1207,138,0,0,0
450395,1,112,,,112,,,,,
450401,1,418,33,54,331,18,15,0,0,0
450571,1,538,345,174,19,340,5,0,0,0
450599,1,68,,,68,,,,,
450605,1,45,,,45,,,,,
450614,1,110,,,110,,,,,
450632,1,115,0,22,93,,,,,
450641,1,248,,,248,,,,,
450650,1,196,,,196,,,,,
450696,1,357,0,149,208,,,,,
450702,1,199,0,94,105,,,,,
450711,1,56,,,56,,,,,
450720,1,664,0,0,664,,,,,
450933,1,16412,16412,,,1026,14894,1,440,51
450951,1,158,,,158,,,,,
450960,1,286,0,6,280,,,,,
450988,1,201,,,201,,,,,
451042,1,11,,,11,,,,,
451051,1,106,,,106,,,,,
451079,1,83,,,83,,,,,
451097,1,52,,,52,,,,,
451103,1,835,,,835,,,,,
451121,1,111,,,111,,,,,
451149,1,645,,,645,,,,,
451158,1,636,,,636,,,,,
451167,1,137,,,137,,,,,
451194,1,29,,,29,,,,,
451228,1,216,195,0,21,185,10,0,0,0
451237,1,197,,,197,,,,,
451255,1,52,,,52,,,,,
451264,1,125,,,125,,,,,
451282,1,111,,,111,,,,,
451291,1,12,0,12,0,,,,,
451307,1,21,0,0,21,,,,,
451316,1,58,,,58,,,,,
451334,1,285,,,285,,,,,
451343,1,91,,,91,,,,,
451352,1,231,19,0,212,17,1,0,1,0
451370,1,68,,,68,,,,,
451398,1,230,,,230,,,,,
451404,1,473,,,473,,,,,
451413,1,216,,,216,,,,,
451459,1,127,,,127,,,,,
451468,1,406,0,213,193,,,,,
451477,1,2397,2371,0,26,295,2075,0,1,0
451495,1,296,296,0,0,24,251,0,0,21
451501,1,258,0,258,0,,,,,
451510,1,607,,,607,,,,,
451529,1,57,,,57,,,,,
451547,1,16,,,16,,,,,
451556,1,1419,28,1391,0,27,1,0,0,0
451565,1,214,,,214,,,,,
451574,1,144,,,144,,,,,
451583,1,958,,,958,,,,,
451626,1,59,,,59,,,,,
451714,1,349,,,349,,,,,
451741,1,108,,,108,,,,,
451750,1,1229,0,541,688,,,,,
451820,1,130,,,130,,,,,
451857,1,99,0,99,0,,,,,
451866,1,341,0,332,9,,,,,
451918,1,115,0,6,109,,,,,
451927,1,387,34,0,353,7,27,0,0,0
452009,1,71,,,71,,,,,
452072,1,35,0,10,25,,,,,
452081,1,968,875,46,47,142,733,0,0,0
452106,1,72,,,72,,,,,
452124,1,479,0,431,48,,,,,
452373,1,265,5,260,0,5,0,0,0,0
452771,1,15,,,15,,,,,
452780,1,13,,,13,,,,,
452887,1,73,,,73,,,,,
452948,1,952,0,952,0,,,,,
453163,1,3536,3536,0,0,3186,350,0,0,0
453215,1,609,609,0,0,430,179,0,0,0
453297,1,32,,,32,,,,,
453756,1,277,0,277,0,,,,,
453792,1,86,,,86,,,,,
454184,1,384,24,75,285,0,16,0,8,0
454227,1,27744,25057,1586,1101,2194,22855,3,5,0
454236,1,679,35,419,225,32,3,0,0,0
454245,1,797,20,517,260,11,9,0,0,0
454458,1,15,0,15,0,,,,,
454537,1,76,,,76,,,,,
454546,1,169,,,169,,,,,
454555,1,244,,,244,,,,,
454582,1,218,218,,,2,204,6,0,6
454607,1,311,,,311,,,,,
454616,1,128,8,120,0,8,0,0,0,0
454652,1,146,,,146,,,,,
454689,1,555,555,,,6,470,0,79,0
454698,1,323,,,323,,,,,
454722,1,35,,,35,,,,,
454759,1,32,,,32,,,,,
454768,1,275,,,275,,,,,
454777,1,205,0,0,205,,,,,
454786,1,734,327,407,0,271,56,0,0,0
454795,1,346,0,300,46,,,,,
454801,1,179,,,179,,,,,
454810,1,9606,9231,0,375,168,9015,0,48,0
454829,1,9989,7740,571,1678,201,7300,0,239,0
454838,1,28,,,28,,,,,
454856,1,1072,268,745,59,34,234,0,0,0
454865,1,777,121,598,58,33,88,0,0,0
454874,1,52,,,52,,,,,
454917,1,745,,,745,,,,,
454926,1,266,,,266,,,,,
454935,1,75,,,75,,,,,
454944,1,197,,,197,,,,,
454953,1,39,,,39,,,,,
454962,1,54,,,54,,,,,
454971,1,215,,,215,,,,,
454980,1,118,,,118,,,,,
454999,1,127,,,127,,,,,
455008,1,210,,,210,,,,,
455026,1,102,,,102,,,,,
455062,1,61,,,61,,,,,
455071,1,100,,,100,,,,,
455080,1,250,,,250,,,,,
455099,1,95,81,11,3,10,66,0,5,0
455105,1,76,,,76,,,,,
455114,1,10403,2406,2479,5518,2306,56,0,2,42
455141,1,217,0,208,9,,,,,
455178,1,108,0,108,0,,,,,
455187,1,242,,,242,,,,,
455196,1,2905,0,955,1950,,,,,
455202,1,403,,,403,,,,,
455211,1,313,,,313,,,,,
455220,1,61,,,61,,,,,
455257,1,370,,,370,,,,,
455275,1,255,0,240,15,,,,,
455284,1,232,,,232,,,,,
455327,1,37,,,37,,,,,
455336,1,194,,,194,,,,,
455354,1,350,,,350,,,,,
455381,1,182,,,182,,,,,
455406,1,593,,,593,,,,,
455433,1,506,45,171,290,44,1,0,0,0
455460,1,141,,,141,,,,,
455479,1,668,0,569,99,,,,,
455488,1,264,,,264,,,,,
455512,1,3227,0,2554,673,,,,,
455558,1,91,,,91,,,,,
455628,1,539,0,258,281,,,,,
455664,1,3260,2566,395,299,362,2121,0,83,0
455707,1,54,,,54,,,,,
455725,1,704,,,704,,,,,
455734,1,244,,,244,,,,,
455761,1,325,,,325,,,,,
455770,1,117,,,117,,,,,
455798,1,101,,,101,,,,,
455804,1,132,10,5,117,1,9,0,0,0
455813,1,66,,,66,,,,,
455831,1,188,,,188,,,,,
455859,1,268,,,268,,,,,
455868,1,330,89,241,0,89,0,0,0,0
455877,1,117,,,117,,,,,
455886,1,159,,,159,,,,,
455895,1,365,,,365,,,,,
455901,1,182,,,182,,,,,
455910,1,54,,,54,,,,,
455929,1,65,,,65,,,,,
455965,1,144,,,144,,,,,
455974,1,114,,,114,,,,,
455983,1,238,60,178,0,31,28,0,0,1
455992,1,348,348,0,0,20,306,0,22,0
456001,1,70,,,70,,,,,
456029,1,213,,,213,,,,,
456038,1,383,0,55,328,,,,,
456065,1,155,,,155,,,,,
456074,1,137,,,137,,,,,
456135,1,89,,,89,,,,,
456153,1,80,,,80,,,,,
456205,1,225,0,158,67,,,,,
456214,1,409,0,0,409,,,,,
456287,1,114,,,114,,,,,
456454,1,490,0,262,228,,,,,
456481,1,135,134,1,0,112,22,0,0,0
456490,1,149,64,55,30,61,0,0,0,3
456506,1,102,0,73,29,,,,,
456515,1,45,0,14,31,,,,,
456542,1,689,216,0,473,52,164,0,0,0
456551,1,60,,,60,,,,,
456579,1,242,0,3,239,,,,,
456588,1,47,,,47,,,,,
456597,1,214,,,214,,,,,
456621,1,286,286,0,0,199,87,0,0,0
456825,1,124,,,124,,,,,
456852,1,295,0,46,249,,,,,
456922,1,273,,,273,,,,,
456931,1,327,0,0,327,,,,,
456959,1,646,8,318,320,7,1,0,0,0
456968,1,841,,,841,,,,,
456977,1,39,19,19,1,19,0,0,0,0
457031,1,58,,,58,,,,,
457077,1,375,,,375,,,,,
457086,1,179,0,5,174,,,,,
457101,1,349,0,102,247,,,,,
457110,1,486,0,132,354,,,,,
457129,1,1010,78,612,320,68,10,0,0,0
457192,1,29,,,29,,,,,
457208,1,47,,,47,,,,,
457226,1,44,29,1,14,7,22,0,0,0
457253,1,186,,,186,,,,,
457271,1,68,,,68,,,,,
457299,1,291,0,76,215,,,,,
457314,1,109,,,109,,,,,
457323,1,388,0,3,385,,,,,
457332,1,49,,,49,,,,,
457341,1,185,,,185,,,,,
457350,1,66,0,66,0,,,,,
457378,1,250,,,250,,,,,
457387,1,373,7,0,366,7,0,0,0,0
457396,1,136,,,136,,,,,
457402,1,128,127,0,1,74,11,0,5,37
457411,1,229,,,229,,,,,
457420,1,190,0,0,190,,,,,
457439,1,71,,,71,,,,,
457448,1,81,,,81,,,,,
457466,1,43,,,43,,,,,
457475,1,99,,,99,,,,,
457484,1,135,42,59,34,39,3,0,0,0
457493,1,90,,,90,,,,,
457527,1,249,0,18,231,,,,,
457536,1,649,253,386,10,247,6,0,0,0
457545,1,107,,,107,,,,,
457554,1,36,,,36,,,,,
457563,1,244,0,14,230,,,,,
457572,1,124,,,124,,,,,
457581,1,195,,,195,,,,,
457606,1,107,,,107,,,,,
457615,1,44,,,44,,,,,
457624,1,37,,,37,,,,,
457633,1,266,0,0,266,,,,,
457642,1,82,,,82,,,,,
457679,1,18,,,18,,,,,
457688,1,48,48,,,12,35,0,1,0
457697,1,154,154,,,5,139,0,10,0
457721,1,14,,,14,,,,,
457749,1,89,,,89,,,,,
457767,1,125,,,125,,,,,
457776,1,170,,,170,,,,,
457785,1,52,,,52,,,,,
457794,1,78,,,78,,,,,
457800,1,98,,,98,,,,,
457819,1,688,5,0,683,4,1,0,0,0
457837,1,165,,,165,,,,,
457855,1,47,,,47,,,,,
457873,1,99,,,99,,,,,
457916,1,80,,,80,,,,,
457925,1,12,,,12,,,,,
457943,1,62,,,62,,,,,
457952,1,197,,,197,,,,,
457989,1,48,,,48,,,,,
457998,1,72,,,72,,,,,
458007,1,50,,,50,,,,,
458034,1,100,,,100,,,,,
458043,1,110,,,110,,,,,
458061,1,67,67,0,0,67,0,0,0,0
458070,1,291,,,291,,,,,
458098,1,120,,,120,,,,,
458104,1,198,,,198,,,,,
458113,1,68,66,2,0,34,24,0,8,0
458122,1,10,0,10,0,,,,,
458131,1,114,,,114,,,,,
458140,1,52,,,52,,,,,
458168,1,67,,,67,,,,,
458210,1,4302,1626,1747,929,1576,50,0,0,0
458229,1,2500,0,1815,685,,,,,
458274,1,205,,,205,,,,,
458405,1,259,0,166,93,,,,,
458423,1,83,,,83,,,,,
458441,1,335,0,95,240,,,,,
458496,1,122,,,122,,,,,
458681,1,308,0,239,69,,,,,
458803,1,154,,,154,,,,,
458812,1,93,,,93,,,,,
458821,1,59,,,59,,,,,
458830,1,142,,,142,,,,,
458858,1,139,,,139,,,,,
458867,1,170,,,170,,,,,
458885,1,402,402,0,0,388,14,0,0,0
458919,1,5235,5235,0,0,4783,452,0,0,0
458955,1,442,442,0,0,402,40,0,0,0
458964,1,1936,1936,0,0,1817,119,0,0,0
458973,1,2504,2503,0,1,2419,83,0,1,0
458982,1,249,,,249,,,,,
459019,1,64,,,64,,,,,
459046,1,51,,,51,,,,,
459055,1,64,,,64,,,,,
459064,1,70,,,70,,,,,
459116,1,94,,,94,,,,,
459125,1,6,,,6,,,,,
459170,1,347,,,347,,,,,
459189,1,175,,,175,,,,,
459198,1,270,,,270,,,,,
459204,1,4188,994,874,2320,967,27,0,0,0
459213,1,2708,508,345,1855,489,17,2,0,0
459231,1,228,0,2,226,,,,,
459259,1,462,114,42,306,110,4,0,0,0
459268,1,314,83,46,185,74,8,0,1,0
459277,1,356,,,356,,,,,
459286,1,222,,,222,,,,,
459295,1,74,,,74,,,,,
459301,1,112,,,112,,,,,
459310,1,77,,,77,,,,,
459329,1,242,,,242,,,,,
459347,1,86,,,86,,,,,
459374,1,123,,,123,,,,,
459392,1,165,,,165,,,,,
459408,1,46,,,46,,,,,
459417,1,74,,,74,,,,,
459426,1,177,,,177,,,,,
459462,1,337,,,337,,,,,
459499,1,29,0,0,29,,,,,
459514,1,79,0,79,0,,,,,
459523,1,19,,,19,,,,,
459532,1,75,,,75,,,,,
459541,1,34,,,34,,,,,
459550,1,130,,,130,,,,,
459578,1,125,,,125,,,,,
459727,1,2251,2225,0,26,832,1341,7,45,0
459736,1,1248,187,145,916,180,6,0,1,0
459745,1,699,6,181,512,0,5,1,0,0
459824,1,1696,385,942,369,337,48,0,0,0
459842,1,652,178,341,133,61,117,0,0,0
459851,1,351,106,162,83,94,12,0,0,0
459949,1,6893,1355,1403,4135,1330,5,1,3,16
459958,1,300,,,300,,,,,
459967,1,615,0,615,0,,,,,
459985,1,509,0,509,0,,,,,
459994,1,10426,10426,0,0,35,10042,1,348,0
460011,1,161,,,161,,,,,
460020,1,438,0,330,108,,,,,
460093,1,45,0,21,24,,,,,
460109,1,121,0,64,57,,,,,
460118,1,102,0,38,64,,,,,
460127,1,80,0,56,24,,,,,
460136,1,922,0,112,810,,,,,
460145,1,373,0,373,0,,,,,
460172,1,642,,,642,,,,,
460181,1,650,0,579,71,,,,,
460190,1,318,0,318,0,,,,,
460206,1,488,0,488,0,,,,,
460349,1,2349,2349,,,365,1923,0,17,44
460376,1,17,,,17,,,,,
460385,1,41,,,41,,,,,
460394,1,7694,4868,1454,1372,4777,0,66,25,0
460464,1,8756,5687,1744,1325,5554,0,98,35,0
460482,1,184,,,184,,,,,
460516,1,130,,,130,,,,,
460525,1,113,,,113,,,,,
460534,1,393,,,393,,,,,
460543,1,1839,,,1839,,,,,
460677,1,377,0,2,375,,,,,
460701,1,214,,,214,,,,,
460738,1,2513,2513,,,33,2451,0,29,0
460756,1,354,70,284,0,70,0,0,0,0
460765,1,41,,,41,,,,,
460808,1,25,,,25,,,,,
460817,1,175,0,89,86,,,,,
460826,1,505,0,130,375,,,,,
460835,1,310,0,119,191,,,,,
460862,1,249,,,249,,,,,
460871,1,715,45,492,178,18,27,0,0,0
460914,1,364,,,364,,,,,
460932,1,44,,,44,,,,,
460969,1,238,,,238,,,,,
460978,1,281,,,281,,,,,
460987,1,111,,,111,,,,,
460996,1,161,,,161,,,,,
461014,1,1199,0,471,728,,,,,
461023,1,581,581,,,30,549,0,2,0
461032,1,162,59,49,54,35,21,0,3,0
461087,1,1039,,,1039,,,,,
461111,1,35,,,35,,,,,
461120,1,70,,,70,,,,,
461139,1,72,,,72,,,,,
461148,1,1261,0,1258,3,,,,,
461175,1,237,,,237,,,,,
461193,1,281,,,281,,,,,
461218,1,676,488,0,188,99,389,0,0,0
461245,1,103,,,103,,,,,
461254,1,26,,,26,,,,,
461263,1,124,,,124,,,,,
461272,1,71,,,71,,,,,
461281,1,111,0,111,0,,,,,
461306,1,101,,,101,,,,,
461315,1,79,16,44,19,14,2,0,0,0
461324,1,774,38,736,0,1,37,0,0,0
461333,1,6,,,6,,,,,
461342,1,147,,,147,,,,,
461379,1,34,,,34,,,,,
461388,1,58,,,58,,,,,
461412,1,120,,,120,,,,,
461421,1,233,,,233,,,,,
461430,1,681,,,681,,,,,
461485,1,142,61,21,60,25,35,0,1,0
461494,1,187,,,187,,,,,
461500,1,12,,,12,,,,,
461528,1,235,178,53,4,69,99,0,10,0
461537,1,39,,,39,,,,,
461555,1,105,,,105,,,,,
461573,1,100,,,100,,,,,
461582,1,162,,,162,,,,,
461591,1,141,,,141,,,,,
461607,1,76,,,76,,,,,
461625,1,21,,,21,,,,,
461643,1,32,,,32,,,,,
461652,1,71,,,71,,,,,
461689,1,385,0,31,354,,,,,
461704,1,170,,,170,,,,,
461713,1,52,,,52,,,,,
461722,1,50,,,50,,,,,
461740,1,40,,,40,,,,,
461759,1,163,0,29,134,,,,,
461768,1,235,,,235,,,,,
461786,1,27,,,27,,,,,
461795,1,821,432,311,78,181,97,0,154,0
461810,1,19,,,19,,,,,
461829,1,79,0,20,59,,,,,
461838,1,241,,,241,,,,,
461847,1,66,,,66,,,,,
461856,1,185,17,0,168,17,0,0,0,0
461865,1,33,,,33,,,,,
461874,1,87,,,87,,,,,
461883,1,143,,,143,,,,,
461892,1,110,,,110,,,,,
461908,1,107,,,107,,,,,
461917,1,192,,,192,,,,,
461926,1,156,,,156,,,,,
461944,1,64,,,64,,,,,
461953,1,56,,,56,,,,,
461962,1,197,,,197,,,,,
461999,1,148,,,148,,,,,
462008,1,293,,,293,,,,,
462017,1,127,,,127,,,,,
462035,1,427,,,427,,,,,
462044,1,95,95,0,0,4,83,0,8,0
462053,1,91,91,0,0,91,0,0,0,0
462062,1,114,0,96,18,,,,,
462071,1,148,,,148,,,,,
462336,1,87,,,87,,,,,
462345,1,19,,,19,,,,,
462354,1,292,,,292,,,,,
463056,1,1548,25,565,958,25,0,0,0,0
464226,1,909,111,797,1,76,34,1,0,0
466921,1,409,11,258,140,9,2,0,0,0
466930,1,1923,109,1105,709,103,6,0,0,0
467094,1,146,,,146,,,,,
467368,1,128,0,103,25,,,,,
467863,1,206,,,206,,,,,
467872,1,233,,,233,,,,,
467906,1,124,,,124,,,,,
468246,1,139,,,139,,,,,
468255,1,25,,,25,,,,,
468291,1,75,0,1,74,,,,,
468769,1,132,,,132,,,,,
468848,1,840,,,840,,,,,
468893,1,126,,,126,,,,,
468909,1,1048,,,1048,,,,,
468963,1,257,,,257,,,,,
469416,1,282,,,282,,,,,
469610,1,27,,,27,,,,,
469629,1,143,0,97,46,,,,,
469911,1,54,,,54,,,,,
469957,1,121,0,81,40,,,,,
470038,1,1199,,,1199,,,,,
470047,1,41,,,41,,,,,
470296,1,19,,,19,,,,,
470393,1,123,,,123,,,,,
474863,1,2009,2009,,,1834,172,1,2,0
474915,1,491,0,491,0,,,,,
474924,1,203,0,203,0,,,,,
475015,1,163,,,163,,,,,
475024,1,266,0,134,132,,,,,
475033,1,3201,3201,0,0,1145,2037,19,0,0
475060,1,249,0,91,158,,,,,
475121,1,6724,6724,,,906,5778,3,37,0
475176,1,601,0,130,471,,,,,
475200,1,227,63,61,103,60,3,0,0,0
475228,1,70,0,1,69,,,,,
475273,1,529,273,183,73,74,199,0,0,0
475282,1,81,,,81,,,,,
475325,1,211,,,211,,,,,
475398,1,173,173,,,0,163,0,10,0
475404,1,119,0,101,18,,,,,
475413,1,65,,,65,,,,,
475422,1,106,,,106,,,,,
475431,1,60,,,60,,,,,
475468,1,282,,,282,,,,,
475477,1,183,0,183,0,,,,,
475486,1,329,,,329,,,,,
475495,1,1265,340,460,465,32,305,2,1,0
475547,1,125,,,125,,,,,
475556,1,164,,,164,,,,,
475565,1,867,340,503,24,170,4,166,0,0
475574,1,43,,,43,,,,,
475608,1,181,4,77,100,4,0,0,0,0
475635,1,20,,,20,,,,,
475653,1,32,,,32,,,,,
475662,1,41,,,41,,,,,
475705,1,20,0,0,20,,,,,
475714,1,452,14,0,438,14,0,0,0,0
475723,1,492,,,492,,,,,
475732,1,1372,39,841,492,37,2,0,0,0
475741,1,244,14,184,46,14,0,0,0,0
475839,1,263,263,,,22,237,4,0,0
476063,1,257,,,257,,,,,
476179,1,160,,,160,,,,,
