UNITID,EFFYDLEV,EFYDETOT,EFYDEEXC,EFYDESOM,EFYDENON
148098,1,48,,,48
148131,1,1453,156,994,303
148256,1,3279,260,1228,1791
148292,1,3488,682,990,1816
148380,1,9175,2352,3142,3681
148405,1,1454,,,1454
148487,1,4740,618,2567,1555
148496,1,3724,298,3024,402
148511,1,3449,924,1680,845
148575,1,481,165,0,316
148584,1,4910,2713,1740,457
148593,1,115,3,15,97
148627,1,4257,494,2755,1008
148654,1,4895,2438,1964,493
148672,1,2371,373,831,1167
148821,1,2741,292,653,1796
148876,1,993,0,0,993
148885,1,195,0,40,155
148937,1,2464,303,678,1483
148982,1,167,17,146,4
148991,1,1654,405,560,689
149028,1,312,0,15,297
149204,1,52,0,0,52
149222,1,12543,2974,5182,4387
149231,1,15277,3538,9907,1832
149310,1,298,,,298
149329,1,90,,,90
149365,1,7638,1849,1275,4514
149499,1,20,,,20
149505,1,1119,0,58,1061
149514,1,1616,316,551,749
149532,1,15218,3872,4081,7265
149550,1,247,,,247
149639,1,969,629,129,211
149727,1,13675,4133,4246,5296
149763,1,712,41,401,270
149772,1,8720,1992,5717,1011
149781,1,3365,110,278,2977
149842,1,21370,7952,6294,7124
150066,1,1732,151,885,696
150136,1,22903,6860,7284,8759
150145,1,1479,367,490,622
150163,1,5932,459,2386,3087
150172,1,848,325,0,523
150215,1,167,0,167,0
150251,1,219,219,,
150288,1,397,15,61,321
150303,1,528,,,528
150400,1,1749,,,1749
150428,1,52,,,52
150455,1,764,24,24,716
150534,1,2275,69,855,1351
150604,1,1006,,,1006
150668,1,899,21,154,724
150677,1,2070,366,1161,543
150756,1,1104,0,0,1104
150765,1,207,,,207
150774,1,484,6,0,478
150853,1,303,,,303
150941,1,1579,158,68,1353
150987,1,155821,23517,32853,99451
151102,1,10487,1248,4525,4714
151111,1,31184,3675,18241,9268
151263,1,5851,637,2098,3116
151290,1,2930,1208,372,1350
151306,1,11484,3594,3902,3988
151324,1,10788,3480,4649,2659
151333,1,5388,818,1831,2739
151342,1,7568,937,3177,3454
151351,1,59231,4962,26702,27567
151360,1,6307,1096,2547,2664
151379,1,5871,1549,2816,1506
151388,1,5518,3280,877,1361
151467,1,342,,,342
151564,1,60,,,60
151607,1,182,,,182
151661,1,1470,,,1470
151777,1,1390,57,973,360
151786,1,5432,2413,1087,1932
151801,1,2958,74,1392,1492
151810,1,238,0,221,17
151865,1,138,58,63,17
151962,1,484,376,19,89
152044,1,126,,,126
152080,1,13687,126,1973,11588
152099,1,1041,90,232,719
152150,1,85,,,85
152275,1,235,,,235
152309,1,158,,,158
152318,1,2205,72,915,1218
152336,1,2530,597,1436,497
152381,1,1271,398,345,528
152390,1,1596,59,270,1267
152451,1,242,30,35,177
152497,1,173,3,150,20
152530,1,2212,285,823,1104
152567,1,4625,438,1798,2389
152600,1,3231,159,2214,858
152628,1,56,,,56
152637,1,18649,1298,2634,14717
152673,1,846,1,42,803
152798,1,729,74,552,103
152992,1,1062,164,390,508
153001,1,2685,1870,210,605
153074,1,202,,,202
153083,1,201,,,201
153108,1,1319,0,220,1099
153126,1,1028,57,664,307
153144,1,1431,0,39,1392
153162,1,1114,3,503,608
153214,1,33205,8989,8788,15428
153241,1,80,,,80
153250,1,1949,490,311,1148
153269,1,5458,731,2887,1840
153278,1,2230,97,234,1899
153296,1,887,205,540,142
153302,1,205,14,16,175
153311,1,11954,4362,2537,5055
153320,1,585,131,216,238
153366,1,1597,538,155,904
153375,1,1975,272,867,836
153384,1,1787,,,1787
153427,1,138,17,121,0
153445,1,6334,1426,2352,2556
153463,1,32,,,32
153472,1,4274,637,1677,1960
153524,1,7359,975,1821,4563
153533,1,2208,263,527,1418
153542,1,14,0,4,10
153597,1,150,,,150
153603,1,33010,1807,22881,8322
153621,1,976,169,169,638
153630,1,8155,3027,2508,2620
153658,1,32818,4587,18552,9679
153737,1,17005,4900,7146,4959
153746,1,51,,,51
153764,1,98,,,98
153773,1,68,,,68
153782,1,26,,,26
153825,1,1546,19,356,1171
153834,1,1779,0,243,1536
153861,1,3411,1920,424,1067
153922,1,2102,601,1000,501
153977,1,1242,293,802,147
154004,1,3059,1843,0,1216
154013,1,1828,390,529,909
154022,1,58274,58274,,
154059,1,3210,721,1786,703
154095,1,10517,1186,6562,2769
154101,1,2064,492,290,1282
154110,1,5344,1330,2131,1883
154129,1,2613,1384,585,644
154156,1,1684,225,1459,0
154174,1,2632,20,1248,1364
154208,1,292,,,292
154235,1,3078,197,1463,1418
154262,1,252,72,91,89
154332,1,143,,,143
154350,1,1340,143,360,837
154378,1,3329,1092,1116,1121
154396,1,1950,820,690,440
154448,1,211,,,211
154457,1,87,,,87
154466,1,56,,,56
154493,1,6728,4706,1272,750
154518,1,4228,3552,0,676
154527,1,1607,41,647,919
154536,1,218,32,149,37
154545,1,114,,,114
154572,1,7325,2304,2298,2723
154590,1,1515,318,191,1006
154642,1,3345,1173,741,1431
154688,1,2890,1266,233,1391
154697,1,10188,5339,912,3937
154712,1,2425,41,52,2332
154721,1,763,0,310,453
154749,1,507,11,0,496
154800,1,9657,3838,4389,1430
154855,1,699,357,179,163
154907,1,2258,528,361,1369
154925,1,1859,149,559,1151
154934,1,2234,1106,551,577
154952,1,3574,1545,1210,819
154998,1,2341,588,730,1023
155007,1,524,4,30,490
155025,1,7112,3937,1556,1619
155052,1,2435,1075,504,856
155061,1,17733,13547,3017,1169
155070,1,262,67,43,152
155089,1,3573,338,660,2575
155098,1,2203,371,757,1075
155104,1,2749,859,1036,854
155140,1,827,178,625,24
155159,1,114,,,114
155177,1,368,18,82,268
155186,1,3812,1169,697,1946
155195,1,7544,3212,2119,2213
155201,1,1211,246,480,485
155210,1,24742,8090,7799,8853
155283,1,842,148,694,0
155292,1,6724,1512,1931,3281
155308,1,194,59,12,123
155317,1,29301,3613,16623,9065
155335,1,3958,261,614,3083
155353,1,131,,,131
155399,1,22569,3644,11150,7775
155414,1,883,98,309,476
155423,1,1584,71,11,1502
155450,1,1995,751,887,357
155487,1,1196,19,223,954
155496,1,239,38,0,201
155511,1,863,,,863
155520,1,1856,341,439,1076
155566,1,2059,383,755,921
155593,1,1323,235,186,902
155618,1,760,37,163,560
155627,1,956,34,922,0
155636,1,738,519,218,1
155681,1,7497,839,4470,2188
155715,1,1661,776,362,523
155812,1,1591,160,460,971
155830,1,1270,223,240,807
155858,1,2258,604,312,1342
155900,1,1790,1107,23,660
155937,1,755,163,155,437
155973,1,797,145,171,481
156082,1,6507,1153,1894,3460
156107,1,7478,1037,2200,4241
156125,1,18380,4485,6544,7351
156134,1,1681,,,1681
156189,1,639,,,639
156213,1,1861,617,369,875
156222,1,2011,330,1180,501
156231,1,3357,1118,1136,1103
156286,1,3514,254,949,2311
156295,1,1531,4,6,1521
156310,1,277,,,277
156338,1,5992,1940,1814,2238
156356,1,937,336,305,296
156365,1,17126,2630,7410,7086
156392,1,13257,6198,4111,2948
156408,1,1339,,,1339
156417,1,189,138,20,31
156426,1,283,,,283
156471,1,5445,3161,2284,0
156541,1,25239,13928,10948,363
156620,1,16584,4866,8625,3093
156648,1,7527,3022,2218,2287
156727,1,3440,3440,,
156745,1,1756,474,481,801
156754,1,55,,,55
156790,1,4096,1616,726,1754
156842,1,305,,,305
156851,1,1812,591,487,734
156860,1,2741,1170,971,600
156921,1,16102,5582,3941,6579
156967,1,231,,,231
157021,1,420,321,99,0
157030,1,91,25,13,53
157058,1,2981,1249,1524,208
157076,1,882,125,301,456
157085,1,32909,4775,16292,11842
157100,1,785,90,0,695
157207,1,117,117,0,0
157216,1,3341,1001,1277,1063
157289,1,26161,5540,14659,5962
157298,1,141,,,141
157304,1,5027,1491,1036,2500
157331,1,4313,1571,1231,1511
157377,1,1616,691,763,162
157386,1,10158,1632,4660,3866
157401,1,10885,2764,3021,5100
157438,1,5489,2030,1882,1577
157447,1,19380,8618,7892,2870
157483,1,6306,1786,1852,2668
157535,1,2565,242,742,1581
157553,1,2801,1605,829,367
157614,1,159,,,159
157650,1,198,,,198
157669,1,145,,,145
157678,1,169,,,169
157711,1,6596,3127,1603,1866
157739,1,3550,1107,770,1673
157748,1,5520,607,898,4015
157757,1,1879,359,777,743
157793,1,3844,2223,1019,602
157809,1,2269,342,1155,772
157818,1,998,0,107,891
157863,1,1215,291,734,190
157951,1,19768,4518,10020,5230
158088,1,2707,187,671,1849
158246,1,223,,,223
158325,1,179,0,140,39
158431,1,8212,4369,1517,2326
158477,1,559,0,1,558
158538,1,58,,,58
158617,1,673,,,673
158662,1,17257,9564,3798,3895
158778,1,90,,,90
158787,1,80,,,80
158802,1,1255,52,845,358
158884,1,2835,868,1038,929
159009,1,5882,1577,3735,570
159027,1,66,,,66
159197,1,858,,,858
159328,1,115,,,115
159373,1,3173,4,0,3169
159382,1,4612,1851,2080,681
159391,1,39475,4339,18453,16683
159407,1,3739,1385,1630,724
159416,1,12898,10718,1094,1086
159513,1,307,,,307
159522,1,272,,,272
159531,1,39,,,39
159568,1,1345,301,650,394
159601,1,43,,,43
159647,1,12398,1037,5590,5771
159656,1,5128,1016,2645,1467
159717,1,7143,1429,5032,682
159939,1,9492,1369,6056,2067
159948,1,2824,128,1291,1405
159966,1,7043,1557,3733,1753
159993,1,9793,2983,2533,4277
160010,1,1356,,,1356
160038,1,12851,7194,4979,678
160065,1,1524,60,1057,407
160074,1,1596,186,771,639
160117,1,353,,,353
160126,1,41,,,41
160199,1,67,,,67
160320,1,4292,,,4292
160409,1,116,0,3,113
160472,1,297,,,297
160481,1,2557,1195,902,460
160524,1,504,0,504,0
160579,1,4182,1096,2418,668
160597,1,152,0,20,132
160612,1,15903,1188,9068,5647
160621,1,9374,1498,3732,4144
160630,1,2746,554,1461,731
160649,1,3849,1402,1069,1378
160658,1,17884,3591,7363,6930
160667,1,5524,752,886,3886
160755,1,15270,1753,3829,9688
160904,1,3984,218,2651,1115
160959,1,419,,,419
160977,1,1958,,,1958
160995,1,642,270,366,6
161004,1,1989,,,1989
161022,1,308,67,213,28
161077,1,3589,1436,941,1212
161086,1,2342,,,2342
161138,1,3041,1135,1050,856
161192,1,2807,1116,560,1131
161208,1,57,,,57
161217,1,5750,3831,994,925
161226,1,2259,652,1092,515
161235,1,2004,932,522,550
161253,1,15005,4061,8211,2733
161299,1,1076,30,339,707
161341,1,2257,1202,552,503
161457,1,10463,6363,466,3634
161484,1,935,270,385,280
161493,1,242,,,242
161509,1,523,27,134,362
161518,1,2164,1327,28,809
161527,1,352,,,352
161545,1,7602,3783,1782,2037
161554,1,10236,3418,4646,2172
161563,1,1587,106,652,829
161572,1,4910,4735,175,0
161581,1,697,319,102,276
161688,1,3072,925,695,1452
161767,1,15280,8844,4370,2066
161800,1,141,,,141
161855,1,45,,,45
161864,1,5213,2889,2037,287
161873,1,4208,2099,1322,787
162007,1,6960,1276,4369,1315
162061,1,1077,727,341,9
162104,1,2433,902,1089,442
162122,1,8038,3213,3835,990
162168,1,2364,1248,576,540
162210,1,919,84,115,720
162283,1,2326,264,1056,1006
162335,1,75,,,75
162371,1,1033,,,1033
162557,1,6913,2111,1680,3122
162584,1,4959,1620,2290,1049
162609,1,770,150,407,213
162654,1,3163,1764,211,1188
162690,1,4871,1174,2424,1273
162706,1,6241,2416,2057,1768
162760,1,2375,352,750,1273
162779,1,12894,3460,3794,5640
162830,1,236,,,236
162928,1,40251,21112,11369,7770
163028,1,1486,,,1486
163046,1,5657,810,1999,2848
163204,1,86865,73886,9247,3732
163259,1,8094,2107,2198,3789
163268,1,15492,2404,11544,1544
163286,1,42195,2208,12086,27901
163295,1,2505,473,248,1784
163338,1,2752,172,833,1747
163347,1,808,,,808
163408,1,135,,,135
163426,1,24225,2671,15752,5802
163453,1,9224,678,4494,4052
163462,1,2806,287,1699,820
163532,1,595,,,595
163541,1,442,,,442
163578,1,2921,1402,1012,507
163657,1,14778,8309,4965,1504
163815,1,67,,,67
163851,1,8133,595,4554,2984
163912,1,1629,3,561,1065
163976,1,610,53,32,525
164076,1,23202,2671,6666,13865
164085,1,1208,767,252,189
164155,1,4670,,,4670
164173,1,4097,1328,1584,1185
164216,1,1052,4,45,1003
164270,1,3625,1165,1414,1046
164313,1,3353,836,1450,1067
164368,1,2629,211,1675,743
164447,1,2452,635,106,1711
164465,1,2041,0,0,2041
164492,1,1842,419,0,1423
164535,1,50,,,50
164562,1,2446,174,774,1498
164580,1,4256,285,2291,1680
164599,1,70,,,70
164614,1,48,0,1,47
164632,1,3896,3017,704,175
164641,1,515,85,335,95
164739,1,5458,133,1118,4207
164748,1,9314,2818,3012,3484
164775,1,1953,748,670,535
164845,1,146,,,146
164872,1,923,374,465,84
164915,1,184,61,78,45
164924,1,16849,1226,8475,7148
164988,1,43952,5745,3944,34263
165015,1,6026,410,3670,1946
165024,1,11696,1558,3952,6186
165033,1,8201,5646,2143,412
165060,1,226,,,226
165112,1,13498,10685,1887,926
165167,1,3690,1273,818,1599
165194,1,3828,2156,1191,481
165255,1,245,,,245
165264,1,1729,682,249,798
165334,1,3842,246,1178,2418
165495,1,18,0,0,18
165529,1,2609,426,750,1433
165556,1,775,,,775
165574,1,1370,90,542,738
165608,1,60,,,60
165635,1,332,,,332
165644,1,736,83,319,334
165662,1,6368,654,2247,3467
165671,1,2121,166,289,1666
165699,1,4851,1310,1791,1750
165750,1,125,,,125
165802,1,2390,1558,313,519
165820,1,10164,4712,3598,1854
165866,1,6667,3186,2418,1063
165884,1,946,385,545,16
165936,1,2233,507,784,942
165945,1,1856,219,524,1113
165981,1,2042,1022,562,458
166018,1,500,,,500
166027,1,39374,18102,1540,19732
166045,1,134,25,0,109
166054,1,136,,,136
166124,1,3323,,,3323
166133,1,4913,1432,2327,1154
166391,1,2057,676,1353,28
166407,1,356,,,356
166452,1,5330,1220,1027,3083
166489,1,286,28,59,199
166498,1,89,,,89
166513,1,21543,7161,1985,12397
166629,1,36872,7640,9676,19556
166638,1,18901,2399,2322,14180
166647,1,5733,4193,1217,323
166656,1,7965,1881,0,6084
166674,1,2164,137,1840,187
166683,1,12923,0,4810,8113
166692,1,1601,131,444,1026
166708,1,1335,55,21,1259
166717,1,939,46,200,693
166805,1,89,,,89
166823,1,8032,5532,2203,297
166850,1,6665,1406,2085,3174
166869,1,1684,87,1597,0
166887,1,10726,4154,2846,3726
166911,1,360,6,151,203
166939,1,2600,148,42,2410
166957,1,4219,1986,1480,753
167039,1,21,,,21
167057,1,865,0,139,726
167093,1,531,0,149,382
167215,1,1072,0,469,603
167260,1,1596,158,534,904
167288,1,1299,76,456,767
167297,1,152,,,152
167312,1,6652,4023,1332,1297
167358,1,37702,1388,17871,18443
167376,1,6112,2098,2740,1274
167394,1,1570,317,755,498
167464,1,42,,,42
167525,1,4434,2491,1103,840
167534,1,8635,1341,2753,4541
167598,1,4532,2870,1222,440
167631,1,1672,0,1292,380
167677,1,99,,,99
167729,1,8470,1481,5465,1524
167783,1,6957,3653,1184,2120
167792,1,380,26,35,319
167835,1,3265,97,246,2922
167871,1,193,,,193
167899,1,3135,11,239,2885
167905,1,5373,3144,1954,275
167987,1,8837,2340,2376,4121
167996,1,2531,0,27,2504
168005,1,7277,320,4913,2044
168032,1,40,,,40
168148,1,15523,2324,8130,5069
168218,1,2548,3,217,2328
168227,1,4930,307,2463,2160
168254,1,4034,364,1897,1773
168263,1,5478,1072,2952,1454
168281,1,1781,0,11,1770
168342,1,2277,,,2277
168421,1,7761,1141,2980,3640
168430,1,7284,1050,3612,2622
168528,1,1925,51,243,1631
168546,1,1588,1,268,1319
168555,1,51,,,51
168573,1,1272,,,1272
168591,1,1385,4,15,1366
168607,1,2354,269,688,1397
168740,1,4307,932,1284,2091
168786,1,1467,30,944,493
168847,1,6100,3685,1206,1209
168883,1,2710,841,1228,641
168892,1,130,,,130
169080,1,3783,211,1222,2350
169099,1,286,108,21,157
169187,1,162,,,162
169220,1,279,,,279
169248,1,17917,4949,4006,8962
169275,1,8337,1503,4684,2150
169284,1,408,,,408
169327,1,971,353,617,1
169363,1,1331,155,119,1057
169424,1,131,,,131
169442,1,1687,77,655,955
169479,1,6677,3201,2525,951
169503,1,406,,,406
169521,1,9360,2893,4135,2332
169576,1,138,,,138
169655,1,2375,0,194,2181
169716,1,5692,167,4006,1519
169761,1,1466,,,1466
169798,1,19081,4209,11242,3630
169813,1,91,,,91
169910,1,12523,2091,5330,5102
169974,1,1638,525,461,652
169983,1,2246,428,12,1806
169992,1,1058,322,432,304
170000,1,1588,973,44,571
170037,1,2375,641,663,1071
170055,1,18247,8400,7801,2046
170082,1,25460,1718,15978,7764
170091,1,187,27,28,132
170240,1,16307,8510,6299,1498
170286,1,1653,,,1653
170301,1,3194,2,1872,1320
170444,1,5610,3642,1506,462
170532,1,1424,,,1424
170541,1,10250,3568,4410,2272
170550,1,4813,919,1664,2230
170587,1,2190,667,531,992
170611,1,160,,,160
170620,1,4533,1271,1897,1365
170639,1,1982,119,1149,714
170657,1,14324,8157,4752,1415
170675,1,3614,466,948,2200
170736,1,35,,,35
170790,1,23559,14566,6978,2015
170806,1,2780,428,1895,457
170967,1,1238,132,617,489
170976,1,52356,1833,24220,26303
171012,1,187,,,187
171100,1,53948,5331,40388,8229
171128,1,7402,412,554,6436
171137,1,9651,1907,6750,994
171146,1,7471,3056,3726,689
171155,1,3958,1391,2068,499
171225,1,3256,1188,1419,649
171234,1,1970,293,847,830
171304,1,5255,1981,2529,745
171395,1,2189,336,751,1102
171456,1,8042,950,3806,3286
171483,1,3928,1247,1849,832
171492,1,3035,1160,1560,315
171535,1,22047,4983,7689,9375
171571,1,19831,2627,12851,4353
171599,1,952,90,131,731
171775,1,83,,,83
171881,1,155,0,15,140
171988,1,158,0,94,64
171997,1,223,0,122,101
172015,1,176,0,113,63
172033,1,491,36,110,345
172051,1,8256,721,5090,2445
172200,1,13344,3955,5213,4176
172264,1,2352,1029,885,438
172291,1,4301,2031,1686,584
172307,1,2116,101,902,1113
172334,1,3128,1495,951,682
172422,1,235,,,235
172440,1,479,64,188,227
172477,1,887,92,590,205
172495,1,273,,,273
172608,1,2144,1873,271,0
172617,1,19343,10677,5829,2837
172635,1,18470,2888,3806,11776
172644,1,28576,8774,14071,5731
172671,1,1309,338,860,111
172680,1,146,,,146
172699,1,20232,3040,14440,2752
172705,1,494,200,219,75
172866,1,155,1,154,0
172918,1,3651,1163,746,1742
172954,1,2342,552,779,1011
172963,1,10520,5151,2606,2763
173045,1,3720,57,1445,2218
173063,1,4306,941,1203,2162
173115,1,1377,829,275,273
173124,1,5307,1833,2125,1349
173142,1,923,174,420,329
173160,1,4686,1301,1949,1436
173203,1,5555,725,1561,3269
173258,1,2074,,,2074
173300,1,2015,41,763,1211
173328,1,7429,4045,2202,1182
173416,1,3283,819,1418,1046
173452,1,1243,785,106,352
173461,1,5966,1592,1747,2627
173470,1,36,,,36
173559,1,6615,1562,2787,2266
173638,1,4817,1364,1103,2350
173647,1,2265,0,968,1297
173665,1,3634,775,1752,1107
173683,1,260,116,135,9
173708,1,6305,2011,1525,2769
173735,1,4239,837,1622,1780
173744,1,963,,,963
173799,1,5499,3133,1375,991
173896,1,499,66,355,78
173902,1,2263,,,2263
173911,1,4294,994,1375,1925
173920,1,17801,2607,10284,4910
173957,1,1487,,,1487
174020,1,9201,3013,5005,1183
174066,1,60763,3091,31303,26369
174075,1,2818,1265,538,1015
174127,1,860,105,379,376
174136,1,8948,4396,2909,1643
174154,1,1153,297,693,163
174190,1,276,,,276
174233,1,10708,579,6574,3555
174251,1,1372,71,1011,290
174321,1,198,,,198
174358,1,6443,2241,3501,701
174376,1,7562,3450,2619,1493
174428,1,13768,7141,4425,2202
174437,1,1098,152,721,225
174473,1,3618,1302,971,1345
174491,1,3720,1497,1211,1012
174507,1,1390,57,938,395
174525,1,107,21,30,56
174570,1,2478,254,478,1746
174738,1,6189,2028,2444,1717
174747,1,1581,31,45,1505
174756,1,4780,1796,1760,1224
174783,1,13144,2074,6000,5070
174792,1,1724,59,78,1587
174817,1,5755,2479,2145,1131
174844,1,3075,8,2079,988
174862,1,1741,1179,145,417
174899,1,4376,1594,397,2385
174914,1,10351,1168,6261,2922
174978,1,236,,,236
175005,1,4592,1256,1300,2036
175014,1,6412,3126,2810,476
175041,1,7652,2680,2739,2233
175078,1,8489,899,1445,6145
175120,1,906,,,906
175139,1,240,145,0,95
175227,1,1547,95,997,455
175236,1,3572,1327,1481,764
175263,1,2501,888,620,993
175272,1,7464,1302,4647,1515
175281,1,1230,29,722,479
175315,1,10990,4679,4035,2276
175342,1,3511,818,1751,942
175421,1,5689,4313,653,723
175430,1,1169,294,592,283
175494,1,143,,,143
175519,1,2519,1377,740,402
175573,1,3416,1079,1484,853
175616,1,3611,1281,1544,786
175643,1,2504,660,1257,587
175652,1,5481,2818,1025,1638
175698,1,50,,,50
175722,1,42,,,42
175786,1,14930,6644,6976,1310
175810,1,5145,1911,1267,1967
175829,1,5843,2202,2378,1263
175856,1,7909,3594,3337,978
175883,1,5809,953,2668,2188
175935,1,4010,624,1474,1912
175980,1,806,0,56,750
176008,1,3064,880,2008,176
176017,1,23679,2395,13979,7305
176035,1,3240,1445,1260,535
176044,1,2699,485,1360,854
176053,1,5238,1232,958,3048
176062,1,89,,,89
176071,1,11376,3333,4338,3705
176080,1,25666,5106,11155,9405
176169,1,3970,2084,933,953
176178,1,9175,2650,3081,3444
176239,1,6948,2476,3243,1229
176318,1,962,31,457,474
176336,1,129,13,111,5
176354,1,2164,609,1007,548
176372,1,16181,4987,9618,1576
176406,1,907,,,907
176433,1,93,,,93
176451,1,367,286,46,35
176479,1,7528,1513,1986,4029
176600,1,142,30,18,94
176628,1,1568,234,755,579
176664,1,323,113,48,162
176716,1,215,,,215
176770,1,1192,172,827,193
176789,1,440,248,141,51
176798,1,247,,,247
176910,1,240,22,149,69
176947,1,1209,3,384,822
176965,1,15077,1583,6276,7218
176983,1,59,,,59
177038,1,762,33,197,532
177065,1,9491,6239,1299,1953
177083,1,27,,,27
177092,1,625,182,49,394
177117,1,317,0,99,218
177126,1,728,188,226,314
177135,1,5087,805,1473,2809
177144,1,1034,140,362,532
177214,1,1762,250,649,863
177250,1,3321,669,1308,1344
177278,1,116,39,53,24
177302,1,651,456,0,195
177339,1,2373,275,367,1731
177418,1,1194,386,672,136
177436,1,53,,,53
177472,1,14589,4361,4651,5577
177542,1,866,182,379,305
177551,1,1377,307,750,320
177588,1,84,,,84
177603,1,106,,,106
177676,1,4479,598,2351,1530
177685,1,218,,,218
177719,1,957,0,150,807
177746,1,757,,,757
177816,1,72,,,72
177834,1,4250,1662,2588,0
177931,1,29,,,29
177940,1,2461,198,1152,1111
177968,1,9656,3003,3255,3398
177977,1,2324,94,1225,1005
177986,1,2528,1319,1206,3
177995,1,18284,5116,7222,5946
178059,1,13506,9865,2470,1171
178077,1,122,,,122
178183,1,308,0,306,2
178208,1,4764,2132,862,1770
178217,1,2677,955,916,806
178244,1,5769,854,1362,3553
178341,1,5219,1134,2948,1137
178369,1,1939,255,568,1116
178387,1,4964,444,2633,1887
178396,1,34122,5787,22142,6193
178402,1,18325,1412,8456,8457
178411,1,7812,158,4385,3269
178420,1,18531,3625,6219,8687
178448,1,6524,3087,2221,1216
178518,1,254,73,108,73
178527,1,77,,,77
178615,1,4524,724,2965,835
178624,1,9761,3636,1715,4410
178679,1,619,73,226,320
178697,1,1700,,,1700
178721,1,11766,8261,2782,723
178767,1,128,,,128
178828,1,36,,,36
178891,1,2182,129,1272,781
178989,1,492,47,278,167
179043,1,4067,533,2232,1302
179159,1,17128,1682,4734,10712
179195,1,49,,,49
