UNITID,LEXP100K,LCOLELYN,LPBOOKS,LEBOOKS,LEDATAB,LPMEDIA,LEMEDIA,LPSERIA,LESERIA,LPCLLCT,LECLLCT,LTCLLCT,LPCRCLT,LECRCLT,LTCRCLT,LILLDYN,LILLDPR,LILLDRC,LILSYN,LSTOTAL,LSLIBRN,LSOPROF,LSOPAID,LSSTAST,LBRANCH,LSALWAG,LFRNGBYN,LFRNGBN,LEXMSBB,LEXMSCS,LEXMSOT,LEXMSTL,LEXOMPS,LEXOMOT,LEXOMTL,LEXPTOT,LSWMSOM
182290,1,2,666944,1356684,489,234718,280345,28420,235290,930082,1872808,2802890,43598,989129,1032727,1,5037,4210,1,108.94,24.00,21.73,43.96,19.25,3,5555443,1,1852559,188502,5645148,240945,6074595,17303,1497800,1515103,14997700,13145141
182306,1,2,62551,508925,73,259,331177,8,73359,62818,913534,976352,556,4389,4945,1,20,191,1,4.00,1.00,0.00,1.00,2.00,0,104852,1,36781,254,49125,0,49379,0,9315,9315,200327,163546
182458,2,2,22796,23837,35,1136,0,3,34,23935,23906,47841,24,11373,11397,1,2,400,1,1.10,1.00,0.04,0.00,0.06,,,-2,,,,,,,,,,
182500,1,2,47982,509616,94,2974,2357,83,99068,51039,611135,662174,469,20572,21041,1,49,30,1,11.94,3.23,1.00,7.28,0.43,3,622556,1,223189,1711,100900,13726,116337,0,32268,32268,994350,771161
182564,1,2,21288,265376,46,1500,28,14,17867,22802,283317,306119,201,50771,50972,1,0,0,1,12.50,1.00,2.00,7.50,2.00,1,357205,1,74267,0,48966,42755,91721,0,4927,4927,528120,453853
182634,1,2,86533,206866,91,2320,44063,398,12,89251,251032,340283,869,27419,28288,1,275,205,1,20.50,5.50,0.00,0.00,15.00,0,243956,2,0,8676,108008,39119,155803,17312,45593,62905,462664,462664
182670,1,2,1587461,1819894,3628,112238,85957,43792,233762,1743491,2143241,3886732,81448,1946910,2028358,1,20433,14188,1,140.75,54.00,20.00,65.50,1.25,5,8480697,1,2944023,1531126,10253503,416867,12201496,6446,2008909,2015355,25641571,22697548
182795,1,2,97227,247001,93,11679,30,7,72865,108913,319989,428902,1408,9256,10664,1,527,616,1,20.75,4.50,2.25,0.00,14.00,0,366700,1,90432,38962,208958,80572,328492,0,0,0,785624,695192
182829,1,2,35032,54226,398,593,30,2009,202518,37634,257172,294806,994,952658,953652,1,162,149,1,8.00,4.00,0.00,1.00,3.00,0,393520,1,154639,55895,181643,3796,241334,0,64664,64664,854157,699518
182917,2,2,25555,5519,1,210,0,32,0,25797,5520,31317,697,100,797,1,4,89,1,6.00,1.00,1.00,0.00,4.00,,,-2,,,,,,,,,,
182980,1,2,106551,226524,56,2154,0,65,0,108770,226580,335350,3348,6525,9873,1,2599,837,1,11.00,3.00,2.00,0.00,6.00,1,343891,2,0,9517,210025,50550,270092,0,966,966,614949,614949
183026,1,2,97859,761346,268,2349,165228,941,217616,101149,1144458,1245607,698,4090750,4091448,1,357,3727,1,27.00,11.00,8.00,8.00,0.00,0,1752816,1,667810,178626,3760311,9502,3948439,0,106422,106422,6475487,5807677
183044,1,2,992229,1426337,260,136576,24294,27726,124791,1156531,1575682,2732213,6270,717961,724231,1,12935,5609,1,64.52,17.78,15.00,20.82,10.92,4,3997040,1,1551541,314893,5601533,161416,6077842,0,457190,457190,12083613,10532072
183062,1,2,224169,220266,0,13600,81895,60,64396,237829,366557,604386,9737,0,9737,1,1073,1181,1,16.07,5.50,3.00,5.67,1.90,0,702116,1,350507,6292,238652,182901,427845,5780,117908,123688,1604156,1253649
183080,1,2,307036,235571,72,8689,186908,3783,61135,319508,483686,803194,1938,62460,64398,1,824,1331,1,11.42,5.62,2.36,3.40,0.04,0,699443,1,270891,67049,429244,11207,507500,7549,133414,140963,1618797,1347906
183099,1,2,44233,466472,67,5124,121944,126,37314,49483,625797,675280,900,50548,51448,1,287,27,1,3.00,1.00,1.00,1.00,0.00,0,129509,1,26037,12340,127501,655,140496,0,0,0,296042,270005
183105,1,2,10224,408322,65,295,1211,131,100196,10650,509794,520444,379,1372,1751,1,83,470,1,2.50,1.00,1.00,0.00,0.50,0,128362,1,27964,3256,32017,0,35273,0,3659,3659,195258,167294
183114,1,2,13210,253116,18,1134,2666,3,445925,14347,701725,716072,929,8708,9637,1,100,2,1,2.30,1.00,0.00,1.30,0.00,0,125019,1,35862,10802,26075,0,36877,0,0,0,197758,161896
183123,1,2,4911,573204,69,26,3829,0,50134,4937,627236,632173,13,8968,8981,1,0,12,1,2.00,1.00,0.00,0.00,1.00,0,54210,1,34667,0,22850,1150,24000,0,0,0,112877,78210
183132,1,2,7457,275451,98,490,0,117,97266,8064,372815,380879,0,9430,9430,1,0,32,1,3.00,2.00,0.00,1.00,0.00,0,182682,1,89710,175,68830,521,69526,0,8614,8614,350532,260822
183141,1,2,6787,398425,68,266,43824,1,73241,7054,515558,522612,27,6975,7002,1,0,0,1,3.90,1.00,0.00,2.90,0.00,0,165869,1,45427,71,88526,0,88597,0,365,365,300258,254831
183150,1,2,9144,481108,85,466,117850,2,99568,9612,698611,708223,0,448168,448168,1,0,57,1,2.00,2.00,0.00,0.00,0.00,0,161274,2,0,225,116698,580,117503,0,4887,4887,283664,283664
183211,1,2,91712,267726,72,139099,2594,273,141103,231084,411495,642579,5009,19231,24240,1,1170,4059,1,13.58,7.13,0.00,4.20,2.25,1,523490,2,0,83338,303359,19487,406184,0,101260,101260,1030934,1030934
183239,1,2,199618,240138,125,12023,81242,3197,55127,214838,376632,591470,4121,9987,14108,1,1961,1246,1,22.66,8.68,0.00,9.33,4.65,0,809886,2,0,92932,546057,88371,727360,6003,101071,107074,1644320,1644320
183248,2,2,123,600,0,70,3000,0,0,193,3600,3793,131,900,1031,2,,,1,0.20,0.00,0.20,0.00,0.00,,,-2,,,,,,,,,,
183257,1,1,,508451,24,,0,,0,,508475,508475,,188680,188680,1,0,11,1,1.00,1.00,0.00,0.00,0.00,0,59227,1,23973,2000,112052,0,114052,0,0,0,197252,173279
183275,2,2,45853,0,0,72,0,43569,0,89494,0,89494,439,0,439,1,19,7,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
183488,2,2,4100,29600,6,100,80,37,0,4237,29686,33923,3570,477,4047,2,,,1,1.00,0.00,0.00,1.00,0.00,,,-2,,,,,,,,,,
183600,2,2,130,0,3,100,0,0,0,230,3,233,65,175,240,1,0,195,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
183655,1,2,79564,256966,40,210,890,48,26324,79822,284220,364042,352,42222,42574,1,0,18,1,7.53,3.00,0.00,3.65,0.88,2,290173,1,147485,21348,102506,0,123854,0,112891,112891,674403,526918
183743,1,2,103222,122741,83,4363,55172,453,56945,108038,234941,342979,4765,70417,75182,1,558,40,1,22.84,11.00,3.00,8.84,0.00,1,1622803,2,0,114425,283257,82648,480330,0,10425,10425,2113558,2113558
183789,1,2,54700,362760,77,4689,111900,0,71714,59389,546451,605840,172,25547,25719,1,0,5,1,8.50,8.50,0.00,0.00,0.00,4,756132,1,41439,9758,4673,83405,97836,0,38836,38836,934243,892804
183804,1,2,218000,0,11,23050,86263,0,0,241050,86274,327324,0,610000,610000,2,,,1,6.46,2.82,0.00,0.47,3.17,6,262812,1,119672,60186,0,0,60186,0,403155,403155,845825,726153
183822,1,2,55228,32022,48,2683,22683,3,0,57914,54753,112667,242,150,392,1,15,24,1,12.00,1.00,1.00,0.00,10.00,0,119820,1,70000,1500,55000,1000,57500,0,0,0,247320,177320
183859,1,2,73119,4958,106,4467,623,321,37,77907,5724,83631,381,365996,366377,1,20,6,1,16.00,5.00,11.00,0.00,0.00,0,1001617,2,0,54258,159433,53287,266978,1026,3363,4389,1272984,1272984
183877,1,2,16091,224065,52,564,73670,48,42,16703,297829,314532,250,12380,12630,1,0,0,1,8.00,4.00,2.00,1.50,0.50,0,284617,2,0,3994,97967,37924,139885,0,22434,22434,446936,446936
183910,1,2,146281,269150,93,1792,303286,358,72281,148431,644810,793241,1352,181941,183293,1,247,787,1,12.51,4.00,1.00,3.00,4.51,0,372868,2,0,13935,434553,3814,452302,5103,24276,29379,854549,854549
183938,1,2,20773,272900,38,1628,1561,11,36250,22412,310749,333161,2033,30745,32778,1,1,0,1,5.00,4.00,1.00,0.00,0.00,0,131507,2,0,8998,80554,20,89572,0,22492,22492,243571,243571
183974,1,2,40601,568384,144,2290,157717,34,216338,42925,942583,985508,1859,62684,64543,1,17,261,1,12.00,3.50,3.50,0.00,5.00,0,370364,2,0,2275,151867,2900,157042,5000,805,5805,533211,533211
184180,1,2,39670,25719,118,2063,119,32,4,41765,25960,67725,948,372047,372995,1,62,76,1,9.41,5.17,4.24,0.00,0.00,0,627180,1,229912,46948,95402,0,142350,0,41920,41920,1041362,811450
184205,1,2,34496,212862,179,4018,78346,0,0,38514,291387,329901,239,2892,3131,1,376,3,1,6.14,3.14,0.00,2.00,1.00,0,294997,2,0,2349,38156,0,40505,0,890,890,336392,336392
184348,1,2,686359,219037,228,67618,6887,8424,90424,762401,316576,1078977,1149,34742,35891,1,1102,1399,1,21.25,8.83,7.00,3.60,1.82,0,1245236,2,0,356021,566766,24754,947541,0,145351,145351,2338128,2338128
184481,1,2,137632,0,76,4985,0,0,0,142617,76,142693,3821,1100,4921,1,67,18,1,5.00,3.00,2.00,0.00,0.00,1,504955,1,187816,125187,0,0,125187,62767,585,63352,881310,693494
184603,1,2,141561,226158,195,3907,40764,1012,77455,146480,344572,491052,846,108984,109830,1,689,941,1,23.00,7.50,0.00,8.50,7.00,0,743859,2,0,56841,283629,54051,394521,0,122455,122455,1260835,1260835
184612,1,2,54816,236000,63,184,66,0,99398,55000,335527,390527,79,52070,52149,1,46,27,1,9.82,4.00,0.00,3.18,2.64,1,380721,2,0,15029,125055,40,140124,60,51264,51324,572169,572169
184694,1,2,126240,226158,0,2648,40764,596,77455,129484,344377,473861,698,108984,109682,1,689,818,1,29.50,6.00,0.00,5.50,18.00,0,519317,2,0,43961,183258,33760,260979,0,95385,95385,875681,875681
184773,1,2,130289,16135,109,5159,66265,2861,55615,138309,138124,276433,2248,4735,6983,1,806,192,1,14.00,5.50,8.50,0.00,0.00,0,451945,2,0,60000,455259,0,515259,7542,0,7542,974746,974746
184782,1,2,314136,821447,496,7513,102224,1332,165919,322981,1090086,1413067,4396,1090662,1095058,1,7181,3176,1,49.50,11.50,6.00,22.50,9.50,2,3262093,2,0,115262,4556773,1605147,6277182,4539,43231,47770,9587045,9587045
184791,1,2,27443,212862,34,2846,2,0,1,30289,212899,243188,2803,9148,11951,1,201,12,1,10.80,4.50,3.00,2.80,0.50,0,689105,2,0,0,75939,12238,88177,0,1247,1247,778529,778529
184959,1,2,15750,31245,50,300,175,0,0,16050,31470,47520,5390,390,5780,2,,,1,2.00,1.00,0.00,1.00,0.00,2,105000,1,10000,20000,15000,5000,40000,0,10000,10000,165000,155000
184995,1,2,54943,4271,131,12,1035,0,73026,54955,78463,133418,1437,105298,106735,2,,,1,15.00,8.00,0.00,6.00,1.00,1,1000063,1,232513,78860,271000,0,349860,452,6144,6596,1589032,1356519
185129,1,2,205000,300000,0,3000,0,0,35000,208000,335000,543000,557,5,562,1,358,209,1,18.50,7.00,2.00,9.50,0.00,0,1600000,2,0,3440,473000,11000,487440,0,0,0,2087440,2087440
185262,1,2,174235,480457,237,0,0,0,59482,174235,540176,714411,173,500830,501003,1,814,224,1,19.00,3.00,6.00,4.00,6.00,0,1065731,2,0,35698,1106857,17838,1160393,4492,121239,125731,2351855,2351855
185509,1,2,50757,298447,53,749,68832,52,50324,51558,417656,469214,3959,2775261,2779220,1,29,135,1,7.00,4.00,3.00,0.00,0.00,2,415109,2,0,136250,198034,0,334284,8393,0,8393,757786,757786
185536,1,2,81488,85342,131,1546,70156,37,68,83071,155697,238768,561,89575,90136,1,180,872,1,17.75,6.85,2.00,8.90,0.00,0,1084547,2,0,106733,140771,100,247604,0,61897,61897,1394048,1394048
185572,1,2,271083,86521,235,1271,87,165,106880,272519,193723,466242,1740,1517,3257,1,699,2902,1,17.00,5.00,2.00,6.00,4.00,1,1395250,2,0,16968,771937,10874,799779,1557,53816,55373,2250402,2250402
185590,1,2,453433,225936,264,69269,206185,7275,69761,529977,502146,1032123,3107,207724,210831,1,651,2889,1,34.85,14.33,5.00,13.50,2.02,0,2720306,1,737320,265617,1371385,9184,1646186,6882,439150,446032,5549844,4812524
185721,2,2,15750,28450,6,20,111,0,0,15770,28567,44337,370,215,585,2,,,1,2.00,1.00,0.00,1.00,0.00,,,-2,,,,,,,,,,
185758,1,2,77055,272,5,254,0,858,0,78167,277,78444,593,2112,2705,1,0,6,1,6.00,3.00,0.00,0.00,3.00,0,257481,1,72775,14000,52500,4700,71200,150,32600,32750,434206,361431
185828,1,2,140674,250160,114,80549,26,4349,84603,225572,334903,560475,1024,309513,310537,1,1445,1056,1,30.37,15.00,0.00,8.60,6.77,1,1684580,1,822550,120815,1570592,941,1692348,0,193665,193665,4393143,3570593
185873,1,2,74604,291240,115,4360,200700,195,120,79159,492175,571334,1377,600462,601839,1,1,40,1,11.50,5.00,3.00,3.50,0.00,0,616779,1,256476,44498,260657,0,305155,0,48477,48477,1226887,970411
186034,1,2,75055,2975,78,1023,229,0,8,76078,3290,79368,414,6173,6587,1,101,6,1,6.00,2.00,2.00,2.00,0.00,2,708242,1,203910,0,101000,0,101000,0,0,0,1013152,809242
186122,1,2,780488,492473,323,43741,34412,79015,35985,903244,563193,1466437,6102,116000,122102,1,28,1,1,16.31,11.70,3.30,0.00,1.31,0,1339157,2,0,339827,676732,9097,1025656,9407,368633,378040,2742853,2742853
186131,1,2,7823350,2815381,2089,503294,212611,163885,365822,8490529,3395903,11886432,57660,2359505,2417165,1,18089,38543,1,362.67,77.10,123.19,142.53,19.85,9,24756374,1,6651570,13265995,20760378,1742631,35769004,986615,5766182,6752797,73929745,67278175
186186,2,2,28479,0,1,0,0,0,0,28479,1,28480,0,200,200,2,,,1,1.75,0.00,0.00,0.00,1.75,,,-2,,,,,,,,,,
186201,1,2,169338,282338,115,4238,322,34,200,173610,282975,456585,661,10491,11152,1,303,1645,1,18.00,9.00,0.00,6.00,3.00,0,929736,1,812426,19000,494880,67800,581680,1050,16234,17284,2341126,1528700
186283,1,2,312602,242988,174,4122,0,584,77911,317308,321073,638381,2871,1,2872,1,1049,1268,1,19.86,8.86,5.00,6.00,0.00,1,1699142,2,0,600056,363662,105586,1069304,0,77910,77910,2846356,2846356
186371,1,2,288216,112911,49,5741,7169,8018,14668,301975,134797,436772,2263,326573,328836,1,1398,377,1,33.21,12.64,0.00,19.81,0.76,1,2469989,1,1242568,184875,1653403,7900,1846178,0,162883,162883,5721618,4479050
186380,1,2,1756429,1254933,453,258567,66855,64811,136778,2079807,1459019,3538826,14343,3034461,3048804,1,28433,20518,1,171.81,47.91,0.00,105.03,18.87,10,12010718,1,6233414,975131,9751515,45881,10772527,18500,1437944,1456444,30473103,24239689
186399,1,2,346794,258951,112,114665,16570,15902,33552,477361,309185,786546,3270,746805,750075,1,1048,267,1,54.63,22.85,0.00,31.06,0.72,1,4317384,1,2182081,243081,2874646,14924,3132651,153,392187,392340,10024456,7842375
186432,1,2,128993,245863,80,282,515,12,100518,129287,346976,476263,430,149377,149807,1,61,270,1,11.00,4.00,1.50,2.50,3.00,0,475333,1,85863,14888,268499,0,283387,934,55882,56816,901399,815536
186469,2,2,16677,57112,73,238,0,483,0,17398,57185,74583,398,1323,1721,1,16,1,1,1.75,0.25,0.00,1.50,0.00,,,-2,,,,,,,,,,
186584,1,2,488809,4435338,569,0,201987,4437,1063225,493246,5701119,6194365,10000,981130,991130,1,4697,2395,1,45.00,19.00,6.00,19.00,1.00,2,2319344,1,901137,22377,756449,438336,1217162,0,188131,188131,4625774,3724637
186618,1,2,100931,227951,81,690,35460,135,120831,101756,384323,486079,587,34148,34735,1,392,71,1,11.00,3.00,0.00,0.00,8.00,0,140023,2,0,38,182544,428,183010,0,139,139,323172,323172
186645,1,2,61773,144711,74,3361,92548,97,53047,65231,290380,355611,703,100718,101421,1,715,211,1,9.00,3.00,1.00,3.00,2.00,0,481969,2,0,55426,169365,71540,296331,0,14477,14477,792777,792777
186867,1,2,58131,321034,73,0,0,898,52297,59029,373404,432433,181,812086,812267,1,103,1591,1,32.00,8.00,0.00,4.00,20.00,0,904429,1,242410,3072,1062596,8270,1073938,40775,104270,145045,2365822,2123412
186876,1,2,190841,344612,175,12930,80345,3504,128558,207275,553690,760965,5835,277493,283328,1,2166,2505,1,24.00,5.00,4.00,14.00,1.00,0,1904266,2,0,8276,1027803,82361,1118440,0,31239,31239,3053945,3053945
186900,2,2,8525,0,0,0,0,0,0,8525,0,8525,0,0,0,2,,,2,,,,,,,,-2,,,,,,,,,,
187134,1,2,510550,271221,128,50116,130023,8103,125946,568769,527318,1096087,2678,514243,516921,1,2695,4439,1,48.52,17.31,3.00,19.71,8.50,0,2992749,1,837885,273486,1740643,0,2014129,8563,120323,128886,5973649,5135764
187198,1,2,77887,344103,91,4051,120769,36,149397,81974,614360,696334,643,272110,272753,1,1,6,1,6.25,3.00,3.25,0.00,0.00,2,357949,2,0,4484,214886,0,219370,0,67947,67947,645266,645266
187444,1,2,223224,440778,113,7126,91039,118689,308722,349039,840652,1189691,3100,81119,84219,1,7868,1810,1,38.00,14.00,2.00,15.00,7.00,0,2535301,2,0,38524,1014518,41353,1094395,0,140280,140280,3769976,3769976
187532,1,2,29283,256556,88,2618,37850,193,36712,32094,331206,363300,1080,194850,195930,1,31,52,1,18.00,6.00,0.00,10.00,2.00,5,788380,2,0,5055,344043,13106,362204,0,105900,105900,1256484,1256484
187596,1,2,8617,82971,92,97,0,78,9,8792,83072,91864,122,305,427,1,0,26,1,7.00,1.00,1.00,1.00,4.00,0,96266,1,6780,57500,56011,0,113511,0,33205,33205,249762,242982
187620,1,2,13969,281948,68,2428,98063,39,104042,16436,484121,500557,71,27015,27086,1,1,8,1,9.74,3.00,0.00,5.23,1.51,4,352119,1,122485,11053,99613,0,110666,0,58997,58997,644267,521782
187639,1,2,51980,415587,97,5670,75,261,68754,57911,484513,542424,430,27330,27760,1,0,26,1,6.00,1.00,2.00,0.00,3.00,0,150820,2,0,0,77110,0,77110,0,18299,18299,246229,246229
187648,1,2,333478,454631,129,12817,127190,9727,68345,356022,650295,1006317,1005,153280,154285,1,599,258,1,21.50,9.00,0.00,2.50,10.00,1,598181,1,240086,1966,201019,49547,252532,0,105884,105884,1196683,956597
187666,1,2,25507,3321,0,303,3,42,25196,25852,28520,54372,90,61,151,1,61,20425,1,5.00,1.00,2.00,2.00,0.00,0,226777,1,112603,9098,15919,0,25017,0,4094,4094,368491,255888
187745,1,2,38712,247741,48,4549,1120,242,34149,43503,283058,326561,1446,9079,10525,1,0,62,1,9.30,3.00,1.00,1.30,4.00,0,286159,1,62050,17025,26966,0,43991,105,21397,21502,413702,351652
187897,1,2,165310,452135,66,3571,0,165,55732,169046,507933,676979,1508,17161,18669,1,76,630,1,18.50,5.00,0.00,10.50,3.00,0,719567,1,236683,59445,153025,199007,411477,14319,108170,122489,1490216,1253533
187903,1,2,41560,257200,0,3900,0,55,476250,45515,733450,778965,4210,710,4920,1,42,11,1,3.00,1.00,2.00,0.00,0.00,0,139725,1,58500,12300,87500,11200,111000,2750,8125,10875,320100,261600
187912,1,2,48311,244692,94,1927,294383,463,189665,50701,728834,779535,3105,44522,47627,1,148,35,1,6.00,2.50,1.00,2.50,0.00,0,256804,2,0,22794,44678,1998,69470,33144,8545,41689,367963,367963
187958,1,2,45282,845676,376,3225,236,1327,3,49834,846291,896125,5989,8389,14378,1,0,5,1,8.00,3.00,2.00,0.00,3.00,0,224796,2,0,3335,35973,9943,49251,100,20660,20760,294807,294807
187967,1,2,210211,699365,277,75100,4120,21572,649240,306883,1353002,1659885,9245,79245,88490,1,346,472,1,20.00,3.00,3.00,2.00,12.00,1,367474,1,135378,25000,1250000,17000,1292000,34000,10000,44000,1838852,1703474
187976,1,2,24970,771361,98,872,43800,28,1,25870,815260,841130,377,1165,1542,1,0,0,1,2.50,2.00,0.50,0.00,0.00,0,121017,2,0,46,5950,2381,8377,0,10318,10318,139712,139712
187985,1,2,3928765,1209482,752,252891,160698,113825,146194,4295481,1517126,5812607,21714,2080185,2101899,1,20744,11546,1,141.10,41.20,9.00,78.75,12.15,5,8683347,1,2269745,593956,8197859,316241,9108056,36910,2124393,2161303,22222451,19952706
187994,1,2,44313,0,69,4212,66000,115,11,48640,66080,114720,620,200,820,1,101,17,1,3.00,2.00,0.00,0.50,0.50,0,140103,1,45821,411,44270,507,45188,0,8862,8862,239974,194153
188003,1,2,23428,249428,29,2696,73108,57,27,26181,322592,348773,492,4257,4749,1,71,14,1,6.50,1.00,3.00,1.50,1.00,1,196319,1,75514,540,54611,0,55151,0,13629,13629,340613,265099
188021,2,2,26072,450577,50,664,43454,13,1814,26749,495895,522644,143,1942,2085,1,5,2,1,2.73,0.00,1.00,1.00,0.73,,,-2,,,,,,,,,,
188030,1,2,900976,423842,193,85705,40,40549,164,1027230,424239,1451469,11161,265740,276901,1,5929,9436,1,44.10,12.00,8.00,20.50,3.60,0,2074017,1,763898,87609,2064499,13236,2165344,0,528063,528063,5531322,4767424
188049,1,2,51973,1200,400,1111,54872,71,0,53155,56472,109627,2013,1,2014,1,209,13,1,4.00,2.00,0.00,1.00,1.00,1,158323,2,0,14915,51351,17265,83531,500,1368,1868,243722,243722
188058,1,2,34534,254806,0,2456,75772,15,90250,37005,420828,457833,27,7577,7604,1,0,16,1,3.00,1.00,1.00,1.00,0.00,0,146193,1,27066,26082,18201,0,44283,0,10193,10193,227735,200669
188100,1,2,80348,267068,94,8448,55545,207,35363,89003,358070,447073,4216,4744,8960,1,283,225,1,11.50,4.00,0.00,5.00,2.50,1,380353,1,126015,28266,226307,0,254573,0,16417,16417,777358,651343
188137,1,2,50100,281331,83,6340,45675,147,201236,56587,528325,584912,963,8889,9852,1,310,90,1,5.75,3.75,0.00,1.00,1.00,0,252200,1,76800,4500,77700,1065,83265,0,23500,23500,435765,358965
188182,1,1,,0,22,,0,,0,,22,22,,33463,33463,2,,,1,10.00,0.00,2.00,0.00,8.00,0,41000,2,0,0,93851,0,93851,0,0,0,134851,134851
188207,1,2,11142,227202,6,1294,88,137,0,12573,227296,239869,559,15950,16509,1,0,85,1,4.00,2.00,0.00,0.00,2.00,0,79629,1,14985,13644,14470,0,28114,0,0,0,122728,107743
188216,1,1,,152000,38,,500,,160400,,312938,312938,,13640,13640,2,,,1,1.00,0.00,1.00,0.00,0.00,1,43692,2,0,0,72528,0,72528,0,0,0,116220,116220
188225,1,2,5627,20604,324,386,78560,5,0,6018,99488,105506,302,4597,4899,1,0,52,1,3.00,1.00,1.50,0.00,0.50,0,118765,2,0,2962,2546,6483,11991,0,8271,8271,139027,139027
188261,2,2,8691,78000,73,558,24000,18,98000,9267,200073,209340,400,503,903,1,2,2,1,2.00,1.00,0.00,0.00,1.00,,,-2,,,,,,,,,,
188304,1,2,150384,382162,163,9987,1449,114947,190000,275318,573774,849092,989,74,1063,1,397,672,1,12.00,2.00,2.00,5.00,3.00,0,315000,2,0,61020,171302,69886,302208,11140,115388,126528,743736,743736
188340,1,2,22704,438903,94,7498,118573,396,158357,30598,715927,746525,512,18554,19066,1,0,0,1,5.00,2.00,0.00,3.00,0.00,0,187962,2,0,20545,145742,0,166287,333,0,333,354582,354582
188429,1,2,436738,441443,339,3554,81477,200,102363,440492,625622,1066114,1100,21751,22851,1,2026,1236,1,46.69,14.00,13.00,12.00,7.69,0,3089961,1,964005,138651,1148666,771586,2058903,9241,387544,396785,6509654,5545649
188438,1,2,34650,289871,147,2182,117822,126,111304,36958,519144,556102,518,38912,39430,1,200,83,1,5.94,3.14,0.00,2.00,0.80,0,450066,2,0,28481,54697,30096,113274,0,464,464,563804,563804
188517,2,2,1431,3182,46,99,123,713,11,2243,3362,5605,27,383,410,2,,,1,3.00,1.00,1.00,0.00,1.00,,,-2,,,,,,,,,,
188526,1,2,7694,9827,45,177,48,368,25244,8239,35164,43403,107,49390,49497,1,1707,1585,1,7.10,4.00,0.00,1.77,1.33,1,356014,2,0,33785,427160,13125,474070,3398,36787,40185,870269,870269
188535,1,2,83980,4818,0,121889,0,9632,47701,215501,52519,268020,508,381,889,1,312,280,1,29.50,6.50,3.00,0.00,20.00,0,447231,1,106266,66454,434296,206256,707006,1779,85536,87315,1347818,1241552
188580,1,2,30150,23655,61,220,0,1833,41997,32203,65713,97916,977,1175472,1176449,1,3873,1361,1,17.00,6.00,1.00,10.00,0.00,0,913018,1,122699,75445,2117234,3287,2195966,455,137361,137816,3369499,3246800
188641,1,2,219454,893085,200,5622,1871,3994,119803,229070,1014959,1244029,2122,6392,8514,1,900,2210,1,22.66,7.50,0.00,10.75,4.41,1,804811,1,160905,16308,38840,324452,379600,1683,111071,112754,1458070,1297165
188678,2,2,6229,0,2,700,0,11,11,6940,13,6953,700,2430,3130,2,,,1,2.00,1.00,0.00,0.00,1.00,,,-2,,,,,,,,,,
188687,2,2,4000,55000,0,0,0,0,0,4000,55000,59000,2000,5000,7000,2,,,1,1.00,0.00,1.00,0.00,0.00,,,-2,,,,,,,,,,
188854,1,2,20177,722,13,5770,0,12,24,25959,759,26718,232,2112,2344,1,0,0,1,8.87,5.00,0.00,3.43,0.44,1,415337,1,88909,10940,75560,0,86500,285,104751,105036,695782,606873
188915,2,2,2000,287,65000,0,0,0,0,2000,65287,67287,12,120,132,2,,,2,,,,,,,,-2,,,,,,,,,,
