UNITID,BAREVCT,BAEXCLU,BAAC150,BANC100,BAGR100,BANC150,BAGR150,BAAEXCL,BAAC200,BANC200A,BASTEND,BANC200,BAGR200,L4REVCT,L4EXCLU,L4AC150,L4NC100,L4GR100,L4NC150,L4GR150,L4AEXCL,L4AC200,L4NC200A,L4STEND,L4NC200,L4GR200
470038,,,,,,,,,,,,,,568,2,566,98,17,372,66,0,566,0,0,372,66
470047,,,,,,,,,,,,,,41,0,41,34,83,36,88,0,41,0,0,36,88
470296,,,,,,,,,,,,,,16,0,16,10,63,10,63,0,16,0,0,10,63
470393,,,,,,,,,,,,,,26,0,26,0,0,16,62,0,26,0,0,16,62
474863,8,0,8,2,25,2,25,0,8,0,0,2,25,,,,,,,,,,,,,
474915,,,,,,,,,,,,,,174,0,174,74,43,82,47,0,174,4,0,86,49
474924,,,,,,,,,,,,,,112,2,110,40,36,44,40,0,110,0,0,44,40
475015,,,,,,,,,,,,,,66,0,66,2,3,53,80,0,66,0,0,53,80
475024,,,,,,,,,,,,,,143,0,143,41,29,77,54,0,143,0,0,77,54
475060,,,,,,,,,,,,,,270,0,270,54,20,72,27,0,270,3,0,75,28
475121,1173,5,1168,9,1,29,2,0,1168,6,1,35,3,,,,,,,,,,,,,
475176,,,,,,,,,,,,,,295,1,294,129,44,170,58,0,294,14,10,184,63
475282,,,,,,,,,,,,,,21,0,21,4,19,15,71,0,21,0,0,15,71
475325,,,,,,,,,,,,,,378,0,378,108,29,259,69,0,378,12,0,271,72
475404,,,,,,,,,,,,,,35,0,35,20,57,27,77,0,35,0,0,27,77
475413,,,,,,,,,,,,,,35,0,35,7,20,27,77,0,35,0,0,27,77
475422,,,,,,,,,,,,,,2,0,2,2,100,2,100,0,2,0,0,2,100
475431,,,,,,,,,,,,,,165,0,165,162,98,162,98,0,165,0,0,162,98
475468,,,,,,,,,,,,,,29,0,29,3,10,26,90,0,29,0,0,26,90
475477,,,,,,,,,,,,,,18,0,18,4,22,4,22,0,18,0,0,4,22
475486,,,,,,,,,,,,,,63,0,63,8,13,39,62,0,63,0,0,39,62
475547,,,,,,,,,,,,,,18,0,18,1,6,17,94,0,18,0,0,17,94
475556,,,,,,,,,,,,,,27,0,27,0,0,18,67,0,27,0,0,18,67
475565,,,,,,,,,,,,,,455,0,455,139,31,187,41,0,455,11,22,198,44
475574,,,,,,,,,,,,,,10,0,10,1,10,4,40,0,10,1,0,5,50
475608,14,0,14,3,21,7,50,0,14,1,0,8,57,,,,,,,,,,,,,
475635,4,0,4,0,0,0,0,0,4,0,0,0,0,,,,,,,,,,,,,
475653,,,,,,,,,,,,,,26,0,26,10,38,14,54,0,26,0,0,14,54
475662,,,,,,,,,,,,,,28,0,28,5,18,16,57,0,28,1,0,17,61
475723,,,,,,,,,,,,,,127,8,119,64,54,69,58,1,118,15,0,84,71
475732,3,0,3,1,33,1,33,0,3,0,0,1,33,,,,,,,,,,,,,
475741,3,0,3,0,0,0,0,0,3,0,0,0,0,,,,,,,,,,,,,
476063,,,,,,,,,,,,,,217,0,217,109,50,139,64,0,217,2,1,141,65
476179,,,,,,,,,,,,,,50,0,50,1,2,18,36,0,50,0,0,18,36
476230,,,,,,,,,,,,,,41,0,41,8,20,26,63,0,41,0,0,26,63
476489,,,,,,,,,,,,,,71,0,71,45,63,45,63,0,71,0,0,45,63
476498,,,,,,,,,,,,,,123,0,123,16,13,96,78,0,123,0,0,96,78
476513,,,,,,,,,,,,,,22,0,22,8,36,20,91,0,22,0,0,20,91
476540,,,,,,,,,,,,,,19,0,19,4,21,11,58,0,19,0,0,11,58
476559,,,,,,,,,,,,,,14,0,14,1,7,10,71,0,14,0,0,10,71
476568,,,,,,,,,,,,,,20,0,20,7,35,13,65,0,20,0,0,13,65
476595,,,,,,,,,,,,,,53,0,53,33,62,33,62,0,53,0,0,33,62
476601,24,0,24,12,50,12,50,0,24,0,0,12,50,,,,,,,,,,,,,
476610,,,,,,,,,,,,,,46,0,46,6,13,39,85,0,46,2,0,41,89
476629,,,,,,,,,,,,,,52,0,52,20,38,34,65,0,52,0,0,34,65
476683,,,,,,,,,,,,,,88,0,88,50,57,59,67,0,88,0,0,59,67
476692,6,0,6,1,17,1,17,0,6,0,0,1,17,,,,,,,,,,,,,
476708,,,,,,,,,,,,,,54,0,54,13,24,25,46,0,54,0,0,25,46
476717,121,0,121,0,0,55,45,0,121,1,0,56,46,,,,,,,,,,,,,
476726,,,,,,,,,,,,,,215,0,215,29,13,160,74,0,215,5,0,165,77
476735,,,,,,,,,,,,,,40,0,40,26,65,29,73,0,40,0,0,29,73
476753,,,,,,,,,,,,,,37,0,37,0,0,29,78,0,37,0,0,29,78
476780,,,,,,,,,,,,,,95,0,95,0,0,88,93,0,95,2,0,90,95
476799,,,,,,,,,,,,,,26,0,26,9,35,17,65,0,26,0,0,17,65
476805,,,,,,,,,,,,,,8,0,8,0,0,6,75,0,8,0,0,6,75
476841,,,,,,,,,,,,,,50,0,50,4,8,34,68,0,50,0,0,34,68
476850,,,,,,,,,,,,,,41,0,41,3,7,18,44,0,41,0,0,18,44
476869,,,,,,,,,,,,,,56,0,56,43,77,54,96,0,56,0,0,54,96
476878,,,,,,,,,,,,,,43,0,43,40,93,40,93,0,43,0,0,40,93
476887,,,,,,,,,,,,,,528,0,528,388,73,391,74,0,528,0,0,391,74
476896,,,,,,,,,,,,,,39,0,39,5,13,23,59,0,39,0,0,23,59
476902,,,,,,,,,,,,,,31,0,31,0,0,16,52,0,31,0,0,16,52
476939,,,,,,,,,,,,,,583,0,583,475,81,475,81,0,583,0,0,475,81
476984,,,,,,,,,,,,,,31,0,31,0,0,16,52,0,31,0,0,16,52
476993,,,,,,,,,,,,,,141,0,141,15,11,126,89,0,141,6,2,132,94
477002,,,,,,,,,,,,,,31,0,31,16,52,28,90,0,31,0,0,28,90
477039,1,0,1,1,100,1,100,0,1,0,0,1,100,,,,,,,,,,,,,
478582,,,,,,,,,,,,,,51,0,51,1,2,19,37,0,51,0,0,19,37
478591,,,,,,,,,,,,,,88,0,88,21,24,61,69,0,88,0,0,61,69
478616,,,,,,,,,,,,,,42,0,42,1,2,17,40,0,42,0,0,17,40
478917,,,,,,,,,,,,,,18,0,18,6,33,17,94,0,18,0,0,17,94
478953,,,,,,,,,,,,,,57,0,57,6,11,38,67,0,57,0,0,38,67
479062,,,,,,,,,,,,,,80,0,80,56,70,60,75,0,80,0,0,60,75
479424,,,,,,,,,,,,,,58,0,58,28,48,43,74,0,58,0,0,43,74
479956,60,0,60,10,17,18,30,0,60,1,1,19,32,,,,,,,,,,,,,
479965,,,,,,,,,,,,,,10,0,10,10,100,10,100,0,10,0,0,10,100
479974,,,,,,,,,,,,,,56,0,56,4,7,32,57,0,56,0,0,32,57
479983,,,,,,,,,,,,,,13,0,13,1,8,9,69,0,13,0,0,9,69
480000,,,,,,,,,,,,,,34,0,34,26,76,26,76,0,34,0,0,26,76
480019,,,,,,,,,,,,,,692,0,692,348,50,480,69,0,692,45,60,525,76
480028,,,,,,,,,,,,,,86,0,86,52,60,55,64,0,86,1,0,56,65
480037,,,,,,,,,,,,,,680,0,680,444,65,490,72,0,680,0,0,490,72
480073,5,0,5,0,0,0,0,0,5,0,0,0,0,,,,,,,,,,,,,
480091,3,0,3,0,0,0,0,0,3,0,0,0,0,,,,,,,,,,,,,
480125,,,,,,,,,,,,,,205,0,205,1,0,128,62,0,205,0,0,128,62
480161,,,,,,,,,,,,,,4,0,4,2,50,2,50,0,4,0,0,2,50
480198,17,0,17,2,12,2,12,0,17,0,0,2,12,,,,,,,,,,,,,
480310,,,,,,,,,,,,,,65,0,65,0,0,11,17,0,65,0,0,11,17
480347,,,,,,,,,,,,,,22,0,22,4,18,18,82,0,22,1,0,19,86
480471,,,,,,,,,,,,,,481,1,480,68,14,286,60,0,480,4,0,290,60
480523,,,,,,,,,,,,,,81,0,81,23,28,43,53,0,81,0,0,43,53
480532,,,,,,,,,,,,,,76,0,76,14,18,42,55,0,76,0,0,42,55
480550,,,,,,,,,,,,,,67,0,67,16,24,43,64,0,67,0,0,43,64
480727,,,,,,,,,,,,,,28,0,28,26,93,26,93,0,28,0,0,26,93
480824,,,,,,,,,,,,,,463,1,462,176,38,259,56,0,462,0,0,259,56
480833,,,,,,,,,,,,,,814,0,814,433,53,569,70,0,814,1,0,570,70
480842,,,,,,,,,,,,,,4,0,4,3,75,3,75,0,4,0,0,3,75
480851,,,,,,,,,,,,,,77,0,77,56,73,56,73,0,77,0,0,56,73
480879,,,,,,,,,,,,,,15,0,15,0,0,11,73,0,15,0,0,11,73
480888,,,,,,,,,,,,,,169,0,169,140,83,140,83,0,169,0,0,140,83
480903,,,,,,,,,,,,,,765,0,765,484,63,605,79,0,765,0,0,605,79
480921,,,,,,,,,,,,,,8,0,8,0,0,8,100,0,8,0,0,8,100
480930,,,,,,,,,,,,,,35,0,35,0,0,25,71,0,35,0,0,25,71
480967,,,,,,,,,,,,,,68,0,68,13,19,13,19,0,68,1,1,14,21
480976,,,,,,,,,,,,,,19,0,19,0,0,13,68,0,19,0,0,13,68
480994,,,,,,,,,,,,,,13,0,13,1,8,10,77,0,13,0,0,10,77
481003,,,,,,,,,,,,,,251,0,251,154,61,212,84,0,251,0,0,212,84
481021,,,,,,,,,,,,,,43,0,43,36,84,36,84,0,43,0,0,36,84
481049,,,,,,,,,,,,,,10,0,10,10,100,10,100,0,10,0,0,10,100
481058,17,0,17,0,0,10,59,0,17,0,0,10,59,,,,,,,,,,,,,
481100,,,,,,,,,,,,,,35,0,35,10,29,35,100,0,35,0,0,35,100
481128,,,,,,,,,,,,,,54,0,54,13,24,43,80,3,51,5,0,48,94
481137,,,,,,,,,,,,,,36,0,36,26,72,26,72,0,36,0,0,26,72
481146,,,,,,,,,,,,,,170,0,170,90,53,123,72,0,170,0,0,123,72
481155,,,,,,,,,,,,,,141,2,139,82,59,100,72,0,139,0,0,100,72
481191,,,,,,,,,,,,,,274,0,274,234,85,234,85,0,274,0,0,234,85
481207,,,,,,,,,,,,,,25,0,25,23,92,23,92,0,25,0,0,23,92
481225,3,0,3,2,67,2,67,0,3,0,0,2,67,,,,,,,,,,,,,
481243,,,,,,,,,,,,,,5,0,5,0,0,4,80,0,5,0,0,4,80
481252,,,,,,,,,,,,,,13,0,13,11,85,13,100,0,13,0,0,13,100
481289,,,,,,,,,,,,,,82,0,82,68,83,71,87,0,82,0,0,71,87
481298,,,,,,,,,,,,,,22,0,22,1,5,9,41,0,22,0,0,9,41
481313,,,,,,,,,,,,,,22,0,22,15,68,17,77,0,22,0,0,17,77
481331,,,,,,,,,,,,,,98,1,97,58,60,77,79,0,97,0,0,77,79
481340,,,,,,,,,,,,,,42,0,42,7,17,38,90,0,42,0,0,38,90
481368,,,,,,,,,,,,,,29,0,29,27,93,27,93,0,29,0,0,27,93
481410,11,0,11,6,55,6,55,0,11,0,0,6,55,,,,,,,,,,,,,
481429,,,,,,,,,,,,,,71,0,71,21,30,36,51,0,71,0,0,36,51
481438,22,0,22,7,32,7,32,0,22,0,0,7,32,,,,,,,,,,,,,
481447,,,,,,,,,,,,,,26,0,26,6,23,21,81,0,26,0,0,21,81
481456,,,,,,,,,,,,,,15,0,15,5,33,10,67,0,15,0,0,10,67
481465,,,,,,,,,,,,,,73,0,73,57,78,57,78,0,73,16,0,73,100
481474,,,,,,,,,,,,,,48,0,48,1,2,43,90,0,48,0,0,43,90
481483,,,,,,,,,,,,,,252,3,249,117,47,203,82,0,249,0,0,203,82
481517,,,,,,,,,,,,,,18,0,18,2,11,13,72,0,18,0,0,13,72
481526,,,,,,,,,,,,,,29,0,29,0,0,26,90,0,29,0,0,26,90
481571,,,,,,,,,,,,,,6,0,6,2,33,6,100,0,6,0,0,6,100
481678,,,,,,,,,,,,,,35,0,35,0,0,14,40,0,35,0,0,14,40
481720,15,0,15,2,13,2,13,0,15,0,0,2,13,,,,,,,,,,,,,
481739,,,,,,,,,,,,,,26,0,26,0,0,18,69,0,26,0,0,18,69
481748,,,,,,,,,,,,,,64,0,64,1,2,27,42,0,64,0,0,27,42
481775,,,,,,,,,,,,,,124,0,124,48,39,71,57,0,124,5,2,76,61
481845,,,,,,,,,,,,,,31,0,31,0,0,19,61,0,31,0,0,19,61
481863,,,,,,,,,,,,,,60,0,60,37,62,48,80,0,60,0,0,48,80
481890,,,,,,,,,,,,,,68,0,68,21,31,50,74,0,68,0,0,50,74
481906,,,,,,,,,,,,,,132,0,132,27,20,86,65,0,132,0,0,86,65
481960,,,,,,,,,,,,,,167,0,167,163,98,163,98,0,167,0,0,163,98
482015,,,,,,,,,,,,,,899,0,899,461,51,618,69,0,899,0,0,618,69
482060,,,,,,,,,,,,,,273,0,273,14,5,126,46,0,273,23,0,149,55
482097,,,,,,,,,,,,,,265,0,265,201,76,201,76,0,265,0,0,201,76
482149,725,0,725,147,20,342,47,0,725,16,5,358,49,,,,,,,,,,,,,
482158,447,0,447,51,11,125,28,0,447,18,12,143,32,,,,,,,,,,,,,
482167,,,,,,,,,,,,,,24,2,22,1,5,10,45,0,22,0,0,10,45
482176,,,,,,,,,,,,,,49,0,49,0,0,36,73,0,49,0,0,36,73
482185,,,,,,,,,,,,,,50,0,50,10,20,42,84,0,50,0,0,42,84
482194,,,,,,,,,,,,,,112,0,112,104,93,105,94,0,112,0,0,105,94
482200,,,,,,,,,,,,,,57,0,57,6,11,27,47,0,57,0,0,27,47
482228,4,1,3,1,33,1,33,0,3,0,0,1,33,,,,,,,,,,,,,
482246,,,,,,,,,,,,,,30,0,30,27,90,27,90,0,30,0,0,27,90
482255,,,,,,,,,,,,,,50,0,50,41,82,41,82,0,50,0,0,41,82
482291,,,,,,,,,,,,,,680,1,679,214,32,484,71,0,679,0,0,484,71
482413,39,0,39,9,23,11,28,0,39,0,1,11,28,,,,,,,,,,,,,
482422,43,0,43,5,12,6,14,0,43,0,1,6,14,,,,,,,,,,,,,
482431,161,0,161,32,20,42,26,0,161,2,1,44,27,,,,,,,,,,,,,
482440,10,0,10,2,20,2,20,0,10,0,0,2,20,,,,,,,,,,,,,
482459,39,1,38,4,11,4,11,0,38,0,0,4,11,,,,,,,,,,,,,
482468,33,0,33,6,18,7,21,0,33,0,0,7,21,,,,,,,,,,,,,
482477,301,0,301,45,15,59,20,1,300,2,4,61,20,,,,,,,,,,,,,
482538,9,0,9,2,22,2,22,0,9,0,0,2,22,,,,,,,,,,,,,
482547,6,0,6,2,33,2,33,0,6,0,0,2,33,,,,,,,,,,,,,
482556,80,0,80,25,31,30,38,0,80,0,0,30,38,,,,,,,,,,,,,
482565,8,0,8,1,13,2,25,0,8,0,0,2,25,,,,,,,,,,,,,
482574,53,1,52,6,12,9,17,0,52,0,1,9,17,,,,,,,,,,,,,
482608,35,0,35,1,3,4,11,0,35,0,0,4,11,,,,,,,,,,,,,
482617,3,0,3,1,33,1,33,0,3,0,0,1,33,,,,,,,,,,,,,
482635,15,0,15,1,7,1,7,0,15,0,0,1,7,,,,,,,,,,,,,
482653,12,0,12,2,17,3,25,0,12,0,0,3,25,,,,,,,,,,,,,
482680,1464,1,1463,447,31,762,52,1,1462,32,13,794,54,,,,,,,,,,,,,
482699,1,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
482936,387,0,387,140,36,194,50,0,387,4,0,198,51,,,,,,,,,,,,,
482963,,,,,,,,,,,,,,158,0,158,29,18,75,47,0,158,0,0,75,47
482981,,,,,,,,,,,,,,66,1,65,2,3,30,46,0,65,0,0,30,46
482990,,,,,,,,,,,,,,117,0,117,80,68,80,68,0,117,0,0,80,68
483009,,,,,,,,,,,,,,174,0,174,36,21,120,69,0,174,0,0,120,69
483018,59,0,59,35,59,39,66,0,59,0,0,39,66,,,,,,,,,,,,,
483045,,,,,,,,,,,,,,484,0,484,99,20,177,37,0,484,43,52,220,45
483054,,,,,,,,,,,,,,64,0,64,0,0,50,78,0,64,0,0,50,78
483106,,,,,,,,,,,,,,37,0,37,21,57,35,95,0,37,0,0,35,95
483124,84,1,83,7,8,20,24,0,83,2,1,22,27,,,,,,,,,,,,,
483212,,,,,,,,,,,,,,556,0,556,83,15,99,18,0,556,54,23,153,28
483230,,,,,,,,,,,,,,88,0,88,86,98,86,98,0,88,0,0,86,98
483258,,,,,,,,,,,,,,13,1,12,1,8,1,8,0,12,0,0,1,8
483276,,,,,,,,,,,,,,39,0,39,3,8,28,72,0,39,0,0,28,72
483328,,,,,,,,,,,,,,36,0,36,0,0,23,64,0,36,0,0,23,64
483337,,,,,,,,,,,,,,25,0,25,0,0,18,72,0,25,0,0,18,72
483346,,,,,,,,,,,,,,11,0,11,2,18,8,73,0,11,0,0,8,73
483355,,,,,,,,,,,,,,47,0,47,27,57,27,57,0,47,0,0,27,57
483364,,,,,,,,,,,,,,36,0,36,27,75,27,75,0,36,0,0,27,75
483382,,,,,,,,,,,,,,133,0,133,124,93,128,96,0,133,0,0,128,96
483425,,,,,,,,,,,,,,24,0,24,2,8,19,79,0,24,0,0,19,79
483470,,,,,,,,,,,,,,81,0,81,81,100,81,100,0,81,0,0,81,100
483504,,,,,,,,,,,,,,82,0,82,24,29,33,40,0,82,8,0,41,50
483513,,,,,,,,,,,,,,26,0,26,3,12,11,42,0,26,1,0,12,46
483559,,,,,,,,,,,,,,55,0,55,2,4,16,29,0,55,0,0,16,29
483577,,,,,,,,,,,,,,3,0,3,2,67,2,67,0,3,0,0,2,67
483647,,,,,,,,,,,,,,21,0,21,15,71,15,71,0,21,0,0,15,71
483708,,,,,,,,,,,,,,101,0,101,97,96,97,96,0,101,0,0,97,96
483726,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,1,0,0,0,0
483735,,,,,,,,,,,,,,18,0,18,9,50,16,89,0,18,0,0,16,89
483744,,,,,,,,,,,,,,7,0,7,1,14,6,86,0,7,0,0,6,86
483753,,,,,,,,,,,,,,20,0,20,3,15,13,65,0,20,0,0,13,65
483780,15,0,15,1,7,14,93,0,15,0,0,14,93,,,,,,,,,,,,,
483799,,,,,,,,,,,,,,8,0,8,1,13,7,88,0,8,0,0,7,88
483814,,,,,,,,,,,,,,74,0,74,52,70,56,76,0,74,1,0,57,77
483823,,,,,,,,,,,,,,700,0,700,20,3,430,61,0,700,0,0,430,61
483841,,,,,,,,,,,,,,215,0,215,199,93,206,96,0,215,2,0,208,97
483850,,,,,,,,,,,,,,20,0,20,16,80,16,80,0,20,0,0,16,80
483869,,,,,,,,,,,,,,115,0,115,72,63,110,96,0,115,0,0,110,96
483878,,,,,,,,,,,,,,62,1,61,16,26,31,51,0,61,10,1,41,67
483887,,,,,,,,,,,,,,11,0,11,6,55,10,91,0,11,0,0,10,91
483896,,,,,,,,,,,,,,119,0,119,3,3,109,92,0,119,0,0,109,92
483911,,,,,,,,,,,,,,7,0,7,0,0,5,71,0,7,1,0,6,86
483920,,,,,,,,,,,,,,51,0,51,25,49,25,49,0,51,0,0,25,49
483948,,,,,,,,,,,,,,23,1,22,17,77,17,77,0,22,0,0,17,77
483957,,,,,,,,,,,,,,35,0,35,5,14,23,66,0,35,5,5,28,80
484002,,,,,,,,,,,,,,217,0,217,127,59,127,59,0,217,5,2,132,61
484011,,,,,,,,,,,,,,47,0,47,2,4,35,74,0,47,0,0,35,74
484020,,,,,,,,,,,,,,14,0,14,10,71,10,71,0,14,0,0,10,71
484048,,,,,,,,,,,,,,45,0,45,41,91,45,100,0,45,0,0,45,100
484057,,,,,,,,,,,,,,96,0,96,8,8,75,78,0,96,13,0,88,92
484066,,,,,,,,,,,,,,219,0,219,62,28,182,83,0,219,0,0,182,83
484075,,,,,,,,,,,,,,28,0,28,0,0,12,43,0,28,0,0,12,43
484084,,,,,,,,,,,,,,16,0,16,5,31,8,50,0,16,0,1,8,50
484093,,,,,,,,,,,,,,34,0,34,3,9,22,65,0,34,0,0,22,65
484109,,,,,,,,,,,,,,25,0,25,1,4,19,76,0,25,0,0,19,76
484127,,,,,,,,,,,,,,48,0,48,4,8,33,69,0,48,3,0,36,75
484136,,,,,,,,,,,,,,25,0,25,8,32,8,32,0,25,0,0,8,32
484163,,,,,,,,,,,,,,98,0,98,85,87,85,87,0,98,0,0,85,87
484172,,,,,,,,,,,,,,35,0,35,18,51,34,97,0,35,0,0,34,97
484190,,,,,,,,,,,,,,12,0,12,0,0,1,8,0,12,0,0,1,8
484206,,,,,,,,,,,,,,28,0,28,9,32,22,79,0,28,0,0,22,79
484330,,,,,,,,,,,,,,35,0,35,10,29,28,80,0,35,0,0,28,80
484349,,,,,,,,,,,,,,75,0,75,16,21,36,48,0,75,0,0,36,48
484358,,,,,,,,,,,,,,77,0,77,27,35,48,62,0,77,0,0,48,62
484367,,,,,,,,,,,,,,150,0,150,16,11,99,66,0,150,0,0,99,66
484376,,,,,,,,,,,,,,170,0,170,17,10,101,59,0,170,0,0,101,59
484394,,,,,,,,,,,,,,40,0,40,1,3,34,85,0,40,0,0,34,85
484473,8,0,8,5,63,6,75,0,8,0,2,6,75,,,,,,,,,,,,,
484604,,,,,,,,,,,,,,258,0,258,71,28,178,69,0,258,0,0,178,69
484613,6333,4,6329,26,0,508,8,0,6329,104,83,612,10,,,,,,,,,,,,,
484631,258,0,258,4,2,62,24,0,258,14,11,76,29,,,,,,,,,,,,,
484710,23,0,23,0,0,2,9,0,23,3,0,5,22,,,,,,,,,,,,,
484756,48,0,48,1,2,6,13,0,48,1,0,7,15,,,,,,,,,,,,,
484871,34,0,34,0,0,14,41,0,34,1,0,15,44,,,,,,,,,,,,,
484899,,,,,,,,,,,,,,174,0,174,14,8,141,81,0,174,5,4,146,84
484905,115,0,115,28,24,42,37,0,115,3,1,45,39,,,,,,,,,,,,,
484923,,,,,,,,,,,,,,39,0,39,37,95,37,95,0,39,0,0,37,95
484932,,,,,,,,,,,,,,294,0,294,41,14,89,30,0,294,18,0,107,36
484950,,,,,,,,,,,,,,68,0,68,13,19,48,71,0,68,3,2,51,75
484996,,,,,,,,,,,,,,72,0,72,59,82,61,85,0,72,0,0,61,85
485014,,,,,,,,,,,,,,28,0,28,0,0,14,50,0,28,0,0,14,50
485032,,,,,,,,,,,,,,23,0,23,2,9,17,74,0,23,0,0,17,74
485166,,,,,,,,,,,,,,68,0,68,26,38,52,76,0,68,0,0,52,76
485236,,,,,,,,,,,,,,12,0,12,3,25,9,75,0,12,0,0,9,75
485272,1,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
485342,,,,,,,,,,,,,,24,0,24,18,75,18,75,0,24,0,0,18,75
485360,,,,,,,,,,,,,,14,0,14,7,50,10,71,0,14,0,0,10,71
485379,,,,,,,,,,,,,,132,0,132,80,61,105,80,0,132,0,0,105,80
485388,,,,,,,,,,,,,,91,0,91,52,57,64,70,0,91,0,0,64,70
485397,,,,,,,,,,,,,,62,0,62,0,0,25,40,0,62,0,0,25,40
485412,,,,,,,,,,,,,,51,0,51,32,63,38,75,0,51,1,0,39,76
485458,,,,,,,,,,,,,,178,0,178,67,38,84,47,0,178,11,12,95,53
485476,,,,,,,,,,,,,,42,0,42,13,31,34,81,0,42,0,0,34,81
485485,,,,,,,,,,,,,,119,0,119,3,3,87,73,0,119,0,0,87,73
485494,,,,,,,,,,,,,,32,0,32,0,0,25,78,0,32,0,0,25,78
485500,,,,,,,,,,,,,,2,0,2,2,100,2,100,0,2,0,0,2,100
485564,,,,,,,,,,,,,,153,0,153,143,93,143,93,0,153,0,0,143,93
485573,,,,,,,,,,,,,,79,0,79,1,1,78,99,0,79,0,0,78,99
485591,,,,,,,,,,,,,,30,0,30,4,13,4,13,0,30,0,0,4,13
485607,,,,,,,,,,,,,,24,0,24,0,0,8,33,0,24,0,0,8,33
485698,12,0,12,7,58,7,58,0,12,0,0,7,58,,,,,,,,,,,,,
485704,,,,,,,,,,,,,,5,0,5,4,80,5,100,0,5,0,0,5,100
485768,87,0,87,39,45,41,47,0,87,0,0,41,47,,,,,,,,,,,,,
485801,,,,,,,,,,,,,,126,0,126,71,56,103,82,0,126,0,0,103,82
485856,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,1,1,0,1,100
485874,,,,,,,,,,,,,,21,0,21,2,10,17,81,0,21,0,0,17,81
485926,,,,,,,,,,,,,,58,0,58,2,3,12,21,0,58,7,7,19,33
485953,,,,,,,,,,,,,,36,0,36,0,0,23,64,0,36,0,0,23,64
485962,,,,,,,,,,,,,,3,0,3,0,0,1,33,0,3,0,0,1,33
485999,12,0,12,0,0,0,0,0,12,9,0,9,75,,,,,,,,,,,,,
486017,3,0,3,1,33,1,33,0,3,0,0,1,33,,,,,,,,,,,,,
486026,29,0,29,1,3,1,3,0,29,1,0,2,7,,,,,,,,,,,,,
486053,18,0,18,9,50,10,56,0,18,0,0,10,56,,,,,,,,,,,,,
486123,,,,,,,,,,,,,,6,0,6,6,100,6,100,0,6,0,0,6,100
486150,,,,,,,,,,,,,,31,0,31,28,90,28,90,0,31,0,0,28,90
486169,,,,,,,,,,,,,,29,0,29,27,93,27,93,0,29,0,0,27,93
486196,60,0,60,0,0,1,2,0,60,1,0,2,3,,,,,,,,,,,,,
486202,,,,,,,,,,,,,,3,0,3,3,100,3,100,0,3,0,0,3,100
486248,,,,,,,,,,,,,,79,0,79,32,41,57,72,0,79,0,0,57,72
486284,17,0,17,4,24,5,29,0,17,0,0,5,29,,,,,,,,,,,,,
486345,,,,,,,,,,,,,,43,0,43,34,79,34,79,0,43,0,0,34,79
486372,,,,,,,,,,,,,,16,0,16,10,63,10,63,0,16,0,0,10,63
486381,,,,,,,,,,,,,,45,0,45,0,0,32,71,0,45,1,0,33,73
486390,,,,,,,,,,,,,,204,0,204,57,28,127,62,0,204,7,9,134,66
486406,,,,,,,,,,,,,,12,0,12,7,58,7,58,0,12,0,0,7,58
486415,,,,,,,,,,,,,,71,1,70,46,66,49,70,0,70,0,0,49,70
486424,,,,,,,,,,,,,,27,0,27,18,67,23,85,0,27,0,0,23,85
486442,,,,,,,,,,,,,,6,0,6,0,0,2,33,0,6,0,0,2,33
486488,3,0,3,0,0,0,0,0,3,1,0,1,33,,,,,,,,,,,,,
486497,,,,,,,,,,,,,,25,0,25,2,8,14,56,0,25,0,0,14,56
486503,,,,,,,,,,,,,,22,0,22,6,27,14,64,0,22,0,0,14,64
486512,,,,,,,,,,,,,,67,0,67,25,37,55,82,0,67,0,0,55,82
486530,,,,,,,,,,,,,,30,0,30,11,37,20,67,0,30,2,0,22,73
486558,,,,,,,,,,,,,,32,0,32,19,59,19,59,0,32,0,0,19,59
486567,,,,,,,,,,,,,,61,0,61,3,5,36,59,0,61,0,0,36,59
486576,,,,,,,,,,,,,,139,0,139,50,36,63,45,0,139,0,0,63,45
486619,,,,,,,,,,,,,,3,0,3,0,0,2,67,0,3,0,0,2,67
486691,,,,,,,,,,,,,,36,0,36,0,0,17,47,0,36,0,0,17,47
486707,,,,,,,,,,,,,,92,0,92,24,26,61,66,0,92,0,0,61,66
486716,,,,,,,,,,,,,,76,0,76,27,36,61,80,0,76,0,0,61,80
486752,,,,,,,,,,,,,,67,0,67,18,27,48,72,0,67,0,0,48,72
486770,,,,,,,,,,,,,,30,0,30,17,57,21,70,0,30,0,0,21,70
486798,,,,,,,,,,,,,,1626,3,1623,675,42,918,57,0,1623,42,9,960,59
486813,,,,,,,,,,,,,,262,0,262,38,15,134,51,0,262,16,7,150,57
486822,,,,,,,,,,,,,,388,0,388,75,19,250,64,0,388,32,10,282,73
486840,4500,7,4493,794,18,2108,47,0,4493,222,103,2330,52,,,,,,,,,,,,,
486859,,,,,,,,,,,,,,11,0,11,4,36,4,36,0,11,0,0,4,36
486877,,,,,,,,,,,,,,21,0,21,16,76,16,76,0,21,0,0,16,76
