UNITID,SNHCAT,OCCUPCAT,FACSTAT,SGTYPE,HRTOTLT,HRTOTLM,HRTOTLW,HRAIANT,HRAIANM,HRAIANW,HRASIAT,HRASIAM,HRASIAW,HRBKAAT,HRBKAAM,HRBKAAW,HRHISPT,HRHISPM,HRHISPW,HRNHPIT,HRNHPIM,HRNHPIW,HRWHITT,HRWHITM,HRWHITW,HR2MORT,HR2MORM,HR2MORW,HRUNKNT,HRUNKNM,HRUNKNW,HRNRALT,HRNRALM,HRNRALW
111188,10000,100,0,1,26,13,13,0,0,0,5,2,3,3,1,2,2,0,2,0,0,0,13,8,5,1,0,1,2,2,0,0,0,0
111391,10000,100,0,1,23,7,16,0,0,0,2,0,2,4,1,3,6,3,3,0,0,0,11,3,8,0,0,0,0,0,0,0,0,0
111434,10000,100,0,1,10,6,4,0,0,0,0,0,0,1,1,0,8,4,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
111461,10000,100,0,1,37,13,24,0,0,0,1,0,1,5,3,2,13,5,8,0,0,0,18,5,13,0,0,0,0,0,0,0,0,0
111638,10000,100,0,1,3,2,1,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111887,10000,100,0,1,8,4,4,0,0,0,1,1,0,0,0,0,4,1,3,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
111896,10000,100,0,1,5,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,2,0,0,0,1,1,0,0,0,0
111920,10000,100,0,1,9,3,6,0,0,0,1,0,1,0,0,0,3,1,2,0,0,0,4,2,2,1,0,1,0,0,0,0,0,0
111939,10000,100,0,1,19,8,11,0,0,0,2,1,1,1,0,1,6,2,4,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0
111948,10000,100,0,1,132,55,77,0,0,0,9,2,7,2,1,1,24,6,18,0,0,0,25,13,12,2,0,2,54,24,30,16,9,7
111966,10000,100,0,1,74,30,44,0,0,0,6,2,4,15,5,10,18,8,10,0,0,0,5,2,3,0,0,0,30,13,17,0,0,0
112075,10000,100,0,1,35,10,25,0,0,0,1,0,1,1,0,1,4,1,3,0,0,0,10,4,6,0,0,0,19,5,14,0,0,0
112084,10000,100,0,1,3,2,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
112127,10000,100,0,1,2,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112172,10000,100,0,1,11,4,7,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0
112190,10000,100,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
112251,10000,100,0,1,27,9,18,0,0,0,3,0,3,2,1,1,8,2,6,0,0,0,10,3,7,0,0,0,4,3,1,0,0,0
112260,10000,100,0,1,50,23,27,1,1,0,7,3,4,10,6,4,11,5,6,1,0,1,14,7,7,0,0,0,2,1,1,4,0,4
112376,10000,100,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112394,10000,100,0,1,16,8,8,0,0,0,0,0,0,1,0,1,7,3,4,0,0,0,7,4,3,1,1,0,0,0,0,0,0,0
112525,10000,100,0,1,116,43,73,0,0,0,30,13,17,5,1,4,40,14,26,0,0,0,30,9,21,2,1,1,4,3,1,5,2,3
112561,10000,100,0,1,47,19,28,0,0,0,0,0,0,1,0,1,4,1,3,0,0,0,39,16,23,2,1,1,1,1,0,0,0,0
112570,10000,100,0,1,9,5,4,0,0,0,0,0,0,3,2,1,2,0,2,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
112686,10000,100,0,1,26,12,14,0,0,0,2,1,1,13,5,8,8,5,3,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0
112817,10000,100,0,1,5,2,3,0,0,0,0,0,0,2,0,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
112826,10000,100,0,1,15,4,11,0,0,0,0,0,0,4,0,4,4,1,3,0,0,0,5,3,2,1,0,1,1,0,1,0,0,0
113096,10000,100,0,1,10,4,6,0,0,0,4,1,3,2,0,2,0,0,0,0,0,0,2,1,1,2,2,0,0,0,0,0,0,0
113111,10000,100,0,1,4,2,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
113193,10000,100,0,1,11,3,8,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,6,1,5,0,0,0,0,0,0,1,0,1
113218,10000,100,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
113236,10000,100,0,1,4,2,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
113333,10000,100,0,1,7,3,4,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,0,0,0,1,0,1
113573,10000,100,0,1,52,16,36,0,0,0,0,0,0,5,0,5,28,11,17,0,0,0,11,3,8,1,0,1,2,0,2,5,2,3
113582,10000,100,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
113634,10000,100,0,1,13,2,11,0,0,0,2,0,2,3,1,2,3,1,2,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0
113698,10000,100,0,1,40,19,21,0,0,0,3,2,1,1,0,1,7,4,3,1,0,1,20,10,10,1,0,1,6,3,3,1,0,1
113704,10000,100,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
113856,10000,100,0,1,81,49,32,1,0,1,5,3,2,4,1,3,14,11,3,0,0,0,12,6,6,0,0,0,43,27,16,2,1,1
113980,10000,100,0,1,43,24,19,0,0,0,6,2,4,11,5,6,16,13,3,0,0,0,7,3,4,2,0,2,1,1,0,0,0,0
114266,10000,100,0,1,24,11,13,0,0,0,6,2,4,1,1,0,10,4,6,0,0,0,4,3,1,0,0,0,3,1,2,0,0,0
114354,10000,100,0,1,8,3,5,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,4,2,2,0,0,0,1,0,1,0,0,0
114433,10000,100,0,1,14,6,8,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,12,5,7,0,0,0,0,0,0,0,0,0
114549,10000,100,0,1,16,8,8,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,10,5,5,2,1,1,0,0,0,0,0,0
114585,10000,100,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
114716,10000,100,0,1,10,5,5,0,0,0,1,0,1,2,2,0,3,1,2,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0
114789,10000,100,0,1,21,9,12,1,1,0,1,0,1,1,0,1,8,4,4,0,0,0,9,4,5,1,0,1,0,0,0,0,0,0
114813,10000,100,0,1,48,18,30,2,1,1,6,2,4,3,1,2,20,7,13,0,0,0,17,7,10,0,0,0,0,0,0,0,0,0
114831,10000,100,0,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
114840,10000,100,0,1,21,6,15,0,0,0,5,2,3,7,1,6,2,0,2,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0
114859,10000,100,0,1,2,0,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114938,10000,100,0,1,4,2,2,0,0,0,0,0,0,1,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115001,10000,100,0,1,8,5,3,0,0,0,1,1,0,0,0,0,3,1,2,0,0,0,3,2,1,0,0,0,1,1,0,0,0,0
115010,10000,100,0,1,30,5,25,0,0,0,4,1,3,1,1,0,7,1,6,1,0,1,3,0,3,4,0,4,10,2,8,0,0,0
115083,10000,100,0,1,27,13,14,0,0,0,3,1,2,3,1,2,5,5,0,0,0,0,15,6,9,1,0,1,0,0,0,0,0,0
115126,10000,100,0,1,3,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
115214,10000,100,0,1,8,2,6,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,4,2,2,2,0,2,0,0,0,0,0,0
115287,10000,100,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
115296,10000,100,0,1,7,4,3,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0
115393,10000,100,0,1,19,9,10,0,0,0,0,0,0,0,0,0,10,4,6,0,0,0,6,3,3,0,0,0,3,2,1,0,0,0
115409,10000,100,0,1,36,10,26,2,0,2,8,2,6,0,0,0,8,4,4,0,0,0,16,4,12,0,0,0,2,0,2,0,0,0
115728,10000,100,0,1,26,11,15,0,0,0,5,3,2,5,0,5,4,2,2,0,0,0,10,5,5,1,1,0,1,0,1,0,0,0
115746,10000,100,0,1,16,4,12,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,11,3,8,1,0,1,0,0,0,0,0,0
115755,10000,100,0,1,64,31,33,0,0,0,2,2,0,3,1,2,8,4,4,0,0,0,45,20,25,1,0,1,5,4,1,0,0,0
115861,10000,100,0,1,128,67,61,0,0,0,9,6,3,5,3,2,60,27,33,0,0,0,51,28,23,2,2,0,1,1,0,0,0,0
115931,10000,100,0,1,25,11,14,0,0,0,2,1,1,6,3,3,10,3,7,0,0,0,7,4,3,0,0,0,0,0,0,0,0,0
116439,10000,100,0,1,18,7,11,0,0,0,3,0,3,0,0,0,4,2,2,0,0,0,8,3,5,0,0,0,1,0,1,2,2,0
116846,10000,100,0,1,5,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0
117052,10000,100,0,1,4,1,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
117104,10000,100,0,1,9,3,6,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,7,2,5,0,0,0,0,0,0,0,0,0
117140,10000,100,0,1,37,17,20,0,0,0,0,0,0,4,3,1,11,3,8,0,0,0,7,4,3,1,0,1,14,7,7,0,0,0
117168,10000,100,0,1,14,5,9,0,0,0,3,0,3,0,0,0,2,1,1,0,0,0,8,4,4,0,0,0,1,0,1,0,0,0
117195,10000,100,0,1,16,6,10,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,12,4,8,0,0,0,0,0,0,0,0,0
117247,10000,100,0,1,21,6,15,0,0,0,7,0,7,2,1,1,5,3,2,0,0,0,1,0,1,0,0,0,6,2,4,0,0,0
117274,10000,100,0,1,12,5,7,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,8,3,5,1,0,1,1,1,0,0,0,0
117520,10000,100,0,1,8,1,7,0,0,0,2,0,2,3,1,2,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
117557,10000,100,0,1,8,8,0,0,0,0,1,1,0,6,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
117627,10000,100,0,1,25,8,17,0,0,0,4,1,3,1,0,1,10,3,7,3,2,1,3,0,3,0,0,0,0,0,0,4,2,2
117636,10000,100,0,1,103,26,77,0,0,0,15,5,10,6,1,5,40,6,34,0,0,0,33,12,21,6,2,4,0,0,0,3,0,3
117645,10000,100,0,1,27,10,17,1,1,0,2,1,1,6,2,4,13,5,8,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0
117672,10000,100,0,1,39,11,28,0,0,0,4,1,3,3,1,2,11,5,6,0,0,0,20,4,16,1,0,1,0,0,0,0,0,0
117681,10000,100,0,1,49,29,20,0,0,0,6,5,1,6,1,5,6,4,2,0,0,0,3,2,1,0,0,0,27,17,10,1,0,1
117690,10000,100,0,1,30,18,12,0,0,0,3,1,2,6,4,2,3,1,2,0,0,0,4,3,1,0,0,0,14,9,5,0,0,0
117706,10000,100,0,1,75,38,37,0,0,0,9,7,2,7,4,3,14,7,7,0,0,0,35,12,23,2,1,1,7,6,1,1,1,0
117715,10000,100,0,1,25,15,10,1,1,0,3,1,2,1,1,0,3,1,2,0,0,0,1,1,0,0,0,0,16,10,6,0,0,0
117724,10000,100,0,1,55,36,19,0,0,0,5,2,3,11,8,3,8,5,3,0,0,0,10,6,4,0,0,0,21,15,6,0,0,0
117733,10000,100,0,1,60,34,26,0,0,0,4,2,2,8,6,2,17,13,4,0,0,0,23,9,14,2,1,1,5,3,2,1,0,1
117751,10000,100,0,1,17,11,6,0,0,0,0,0,0,2,1,1,2,2,0,0,0,0,12,7,5,1,1,0,0,0,0,0,0,0
117788,10000,100,0,1,50,37,13,0,0,0,6,6,0,3,2,1,4,4,0,0,0,0,5,2,3,1,1,0,31,22,9,0,0,0
117803,10000,100,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
117867,10000,100,0,1,26,15,11,0,0,0,3,1,2,1,0,1,8,6,2,1,1,0,12,6,6,0,0,0,1,1,0,0,0,0
117894,10000,100,0,1,10,5,5,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,5,2,3,1,1,0,0,0,0,0,0,0
117900,10000,100,0,1,19,13,6,0,0,0,7,5,2,2,1,1,6,4,2,0,0,0,3,3,0,0,0,0,0,0,0,1,0,1
117946,10000,100,0,1,178,72,106,1,1,0,14,3,11,33,14,19,34,13,21,1,0,1,46,20,26,4,2,2,45,19,26,0,0,0
118198,10000,100,0,1,3,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
118347,10000,100,0,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,2,0,0,0
118541,10000,100,0,1,11,6,5,1,0,1,0,0,0,0,0,0,4,1,3,0,0,0,5,4,1,1,1,0,0,0,0,0,0,0
118684,10000,100,0,1,13,5,8,0,0,0,1,0,1,0,0,0,7,4,3,0,0,0,4,1,3,0,0,0,1,0,1,0,0,0
118693,10000,100,0,1,30,15,15,0,0,0,8,2,6,1,0,1,7,5,2,0,0,0,13,8,5,0,0,0,1,0,1,0,0,0
118718,10000,100,0,1,18,9,9,0,0,0,2,0,2,1,1,0,8,3,5,0,0,0,3,1,2,0,0,0,3,3,0,1,1,0
118888,10000,100,0,1,39,9,30,0,0,0,7,1,6,8,2,6,6,0,6,0,0,0,12,4,8,4,1,3,2,1,1,0,0,0
118912,10000,100,0,1,10,7,3,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,3,1,2,0,0,0,0,0,0,1,0,1
118930,10000,100,0,1,4,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,0,2,0,0,0
118976,10000,100,0,1,163,67,96,1,1,0,8,2,6,6,1,5,54,22,32,1,1,0,88,38,50,3,0,3,1,1,0,1,1,0
119058,10000,100,0,1,10,5,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,3,2,1,0,1,3,2,1,0,0,0
119067,10000,100,0,1,16,6,10,0,0,0,2,0,2,2,1,1,9,2,7,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
119137,10000,100,0,1,25,9,16,0,0,0,3,2,1,0,0,0,6,1,5,0,0,0,10,2,8,0,0,0,1,1,0,5,3,2
119164,10000,100,0,1,91,39,52,2,0,2,13,6,7,5,3,2,32,9,23,0,0,0,20,11,9,0,0,0,19,10,9,0,0,0
119173,10000,100,0,1,49,6,43,3,0,3,6,0,6,3,0,3,19,3,16,0,0,0,16,3,13,1,0,1,1,0,1,0,0,0
119216,10000,100,0,1,38,19,19,2,1,1,3,1,2,3,1,2,15,8,7,0,0,0,15,8,7,0,0,0,0,0,0,0,0,0
119270,10000,100,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
119331,10000,100,0,1,16,5,11,0,0,0,0,0,0,1,0,1,3,1,2,0,0,0,10,3,7,0,0,0,2,1,1,0,0,0
119605,10000,100,0,1,66,25,41,0,0,0,6,3,3,2,2,0,8,1,7,0,0,0,41,17,24,2,0,2,7,2,5,0,0,0
119678,10000,100,0,1,87,52,35,1,1,0,10,7,3,10,6,4,13,8,5,1,1,0,48,25,23,2,2,0,2,2,0,0,0,0
119775,10000,100,0,1,9,4,5,0,0,0,0,0,0,1,1,0,5,1,4,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
120078,10000,100,0,1,32,3,29,0,0,0,3,1,2,2,0,2,14,0,14,0,0,0,2,2,0,1,0,1,10,0,10,0,0,0
120166,10000,100,0,1,3,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
120184,10000,100,0,1,5,4,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
120254,10000,100,0,1,85,33,52,0,0,0,5,3,2,4,1,3,30,10,20,0,0,0,25,12,13,1,0,1,12,5,7,8,2,6
120290,10000,100,0,1,30,7,23,0,0,0,7,1,6,3,1,2,9,1,8,0,0,0,7,3,4,0,0,0,4,1,3,0,0,0
120342,10000,100,0,1,5,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0
120403,10000,100,0,1,46,18,28,0,0,0,9,3,6,6,3,3,9,4,5,0,0,0,15,3,12,4,4,0,3,1,2,0,0,0
120421,10000,100,0,1,25,9,16,0,0,0,2,1,1,0,0,0,10,2,8,0,0,0,7,3,4,0,0,0,3,2,1,3,1,2
120537,10000,100,0,1,13,3,10,0,0,0,1,1,0,1,0,1,3,0,3,0,0,0,5,2,3,0,0,0,3,0,3,0,0,0
120661,10000,100,0,1,16,3,13,2,0,2,2,0,2,1,1,0,5,1,4,0,0,0,4,1,3,1,0,1,1,0,1,0,0,0
120698,10000,100,0,1,14,5,9,0,0,0,4,2,2,0,0,0,2,1,1,0,0,0,7,2,5,1,0,1,0,0,0,0,0,0
120795,10000,100,0,1,5,3,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
120865,10000,100,0,1,22,10,12,0,0,0,1,0,1,1,0,1,5,3,2,0,0,0,11,5,6,1,0,1,3,2,1,0,0,0
120883,10000,100,0,1,172,71,101,0,0,0,25,8,17,16,3,13,42,12,30,0,0,0,73,39,34,12,6,6,2,1,1,2,2,0
120953,10000,100,0,1,14,7,7,0,0,0,1,1,0,0,0,0,6,2,4,0,0,0,7,4,3,0,0,0,0,0,0,0,0,0
120971,10000,100,0,1,10,3,7,1,1,0,0,0,0,0,0,0,4,0,4,1,0,1,3,2,1,0,0,0,1,0,1,0,0,0
121044,10000,100,0,1,25,9,16,1,0,1,3,1,2,1,1,0,3,1,2,0,0,0,11,6,5,2,0,2,3,0,3,1,0,1
121150,10000,100,0,1,188,74,114,0,0,0,22,10,12,16,5,11,35,19,16,0,0,0,103,35,68,6,3,3,4,0,4,2,2,0
121178,10000,100,0,1,4,1,3,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
121257,10000,100,0,1,40,16,24,0,0,0,3,2,1,1,0,1,24,10,14,0,0,0,6,2,4,1,0,1,5,2,3,0,0,0
121309,10000,100,0,1,71,20,51,0,0,0,4,1,3,2,1,1,21,6,15,1,1,0,41,10,31,2,1,1,0,0,0,0,0,0
121345,10000,100,0,1,110,47,63,0,0,0,10,6,4,11,5,6,46,21,25,0,0,0,24,8,16,0,0,0,19,7,12,0,0,0
121363,10000,100,0,1,6,2,4,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
121619,10000,100,0,1,8,3,5,0,0,0,1,0,1,1,1,0,2,1,1,0,0,0,1,1,0,0,0,0,3,0,3,0,0,0
121691,10000,100,0,1,74,33,41,0,0,0,8,3,5,3,2,1,18,5,13,0,0,0,32,18,14,2,1,1,11,4,7,0,0,0
121707,10000,100,0,1,24,11,13,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,21,10,11,1,0,1,0,0,0,0,0,0
121886,10000,100,0,1,15,4,11,0,0,0,4,0,4,0,0,0,7,2,5,0,0,0,1,1,0,0,0,0,1,0,1,2,1,1
121901,10000,100,0,1,18,7,11,0,0,0,1,0,1,3,1,2,8,4,4,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0
122180,10000,100,0,1,10,5,5,0,0,0,0,0,0,3,2,1,2,0,2,0,0,0,2,1,1,1,1,0,2,1,1,0,0,0
122205,10000,100,0,1,20,12,8,0,0,0,3,2,1,0,0,0,4,3,1,0,0,0,10,5,5,0,0,0,1,1,0,2,1,1
122296,10000,100,0,1,35,9,26,0,0,0,6,3,3,1,0,1,4,2,2,0,0,0,5,1,4,0,0,0,19,3,16,0,0,0
122320,10000,100,0,1,2,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122375,10000,100,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122384,10000,100,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122409,10000,100,0,1,334,150,184,5,2,3,33,13,20,27,15,12,109,47,62,1,0,1,109,44,65,10,2,8,27,18,9,13,9,4
122436,10000,100,0,1,124,52,72,0,0,0,11,7,4,14,2,12,35,16,19,1,1,0,53,22,31,4,1,3,4,3,1,2,0,2
122454,10000,100,0,1,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
122506,10000,100,0,1,20,10,10,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,15,6,9,2,1,1,0,0,0,0,0,0
122597,10000,100,0,1,119,45,74,0,0,0,25,10,15,12,2,10,27,8,19,0,0,0,44,20,24,1,0,1,7,3,4,3,2,1
122612,10000,100,0,1,181,77,104,1,0,1,26,11,15,24,8,16,43,17,26,2,2,0,61,27,34,17,8,9,4,3,1,3,1,2
122649,10000,100,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
122685,10000,100,0,1,41,12,29,0,0,0,3,1,2,7,4,3,13,4,9,0,0,0,16,3,13,1,0,1,1,0,1,0,0,0
122694,10000,100,0,1,12,3,9,0,0,0,1,0,1,1,1,0,5,2,3,0,0,0,4,0,4,1,0,1,0,0,0,0,0,0
122728,10000,100,0,1,33,18,15,0,0,0,2,1,1,4,3,1,2,2,0,1,1,0,18,8,10,4,1,3,2,2,0,0,0,0
122737,10000,100,0,1,5,2,3,0,0,0,1,0,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
122746,10000,100,0,1,19,11,8,0,0,0,2,1,1,4,2,2,8,6,2,0,0,0,1,0,1,0,0,0,4,2,2,0,0,0
122755,10000,100,0,1,223,106,117,1,1,0,49,18,31,21,10,11,40,16,24,1,1,0,70,35,35,10,7,3,16,9,7,15,9,6
122782,10000,100,0,1,21,13,8,0,0,0,6,2,4,3,2,1,4,2,2,0,0,0,5,4,1,0,0,0,1,1,0,2,2,0
122791,10000,100,0,1,13,2,11,0,0,0,4,1,3,3,1,2,4,0,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
122889,10000,100,0,1,8,4,4,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0
122931,10000,100,0,1,164,70,94,1,1,0,37,13,24,14,6,8,14,5,9,1,0,1,70,35,35,5,2,3,10,3,7,12,5,7
122977,10000,100,0,1,9,1,8,0,0,0,1,0,1,2,0,2,1,0,1,0,0,0,4,1,3,0,0,0,1,0,1,0,0,0
123013,10000,100,0,1,18,8,10,0,0,0,0,0,0,3,3,0,6,3,3,0,0,0,8,1,7,0,0,0,1,1,0,0,0,0
123095,10000,100,0,1,49,18,31,0,0,0,6,2,4,9,2,7,6,4,2,0,0,0,22,8,14,2,2,0,4,0,4,0,0,0
123165,10000,100,0,1,29,9,20,0,0,0,3,0,3,3,1,2,19,6,13,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0
123217,10000,100,0,1,16,7,9,0,0,0,0,0,0,0,0,0,10,3,7,0,0,0,4,2,2,1,1,0,0,0,0,1,1,0
123299,10000,100,0,1,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,1,1,0,1,1,0,0,0,0
123341,10000,100,0,1,18,8,10,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,8,3,5,0,0,0,4,2,2,1,1,0
123448,10000,100,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
123457,10000,100,0,1,34,14,20,0,0,0,1,1,0,2,2,0,3,3,0,0,0,0,27,7,20,0,0,0,1,1,0,0,0,0
123484,10000,100,0,1,18,8,10,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,13,6,7,0,0,0,1,0,1,0,0,0
123509,10000,100,0,1,18,7,11,0,0,0,7,2,5,5,3,2,2,0,2,0,0,0,2,1,1,0,0,0,1,0,1,1,1,0
123527,10000,100,0,1,14,8,6,0,0,0,0,0,0,5,2,3,7,5,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
123554,10000,100,0,1,53,29,24,1,1,0,5,3,2,6,2,4,7,2,5,0,0,0,11,8,3,3,2,1,20,11,9,0,0,0
123563,10000,100,0,1,16,5,11,0,0,0,2,0,2,4,1,3,3,2,1,0,0,0,5,1,4,2,1,1,0,0,0,0,0,0
123572,10000,100,0,1,41,13,28,0,0,0,2,2,0,3,0,3,8,3,5,0,0,0,19,4,15,1,0,1,6,3,3,2,1,1
123633,10000,100,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
123651,10000,100,0,1,22,8,14,0,0,0,1,0,1,0,0,0,4,1,3,0,0,0,16,7,9,1,0,1,0,0,0,0,0,0
123679,10000,100,0,1,16,2,14,0,0,0,4,0,4,1,0,1,4,1,3,0,0,0,5,0,5,1,0,1,1,1,0,0,0,0
123800,10000,100,0,1,50,21,29,0,0,0,6,3,3,9,6,3,19,6,13,1,1,0,11,4,7,1,0,1,3,1,2,0,0,0
123943,10000,100,0,1,36,10,26,0,0,0,8,1,7,2,0,2,14,6,8,0,0,0,8,2,6,1,0,1,3,1,2,0,0,0
123952,10000,100,0,1,11,8,3,0,0,0,2,2,0,2,1,1,4,4,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
123961,10000,100,0,1,1642,762,880,4,0,4,305,144,161,169,66,103,506,231,275,2,1,1,472,227,245,77,31,46,35,14,21,72,48,24
123970,10000,100,0,1,21,9,12,0,0,0,3,2,1,4,1,3,3,1,2,0,0,0,8,4,4,2,0,2,0,0,0,1,1,0
124113,10000,100,0,1,4,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0
124283,10000,100,0,1,10,4,6,0,0,0,4,2,2,1,0,1,2,0,2,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0
