UNITID,FACSTAT,SISTOTL,SISPROF,SISASCP,SISASTP,SISINST,SISLECT,SISNORK
445054,0,12,9,2,1,0,0,0
445133,0,2,0,0,0,0,0,2
445188,0,449,105,87,103,0,153,1
445203,0,6,0,0,0,0,0,6
445230,0,26,0,0,0,26,0,0
445249,0,4,0,0,0,0,0,4
445267,0,18,2,10,6,0,0,0
445364,0,8,0,0,0,0,0,8
445461,0,6,0,0,0,1,0,5
445692,0,12,0,0,0,12,0,0
445708,0,72,17,35,17,0,3,0
445735,0,100,7,27,64,2,0,0
445744,0,13,0,0,0,13,0,0
445799,0,29,0,0,0,0,0,29
445869,0,29,9,10,9,1,0,0
445948,0,52,0,0,0,0,0,52
446048,0,69,7,27,28,6,0,1
446109,0,14,0,0,0,0,0,14
446118,0,33,0,0,0,33,0,0
446127,0,7,0,0,0,7,0,0
446163,0,2,2,0,0,0,0,0
446233,0,7,0,0,0,7,0,0
446385,0,10,0,0,0,0,0,10
446525,0,13,0,0,0,13,0,0
446552,0,54,0,0,0,54,0,0
446561,0,68,0,0,0,68,0,0
446604,0,185,21,0,0,89,67,8
446640,0,137,10,28,38,22,0,39
446774,0,111,5,8,25,15,58,0
447014,0,8,0,0,0,6,0,2
447050,0,10,0,0,0,10,0,0
447263,0,98,19,34,45,0,0,0
447351,0,9,0,0,0,9,0,0
447582,0,51,5,3,8,35,0,0
447591,0,25,0,0,0,25,0,0
447689,0,430,87,176,108,30,29,0
447698,0,1,1,0,0,0,0,0
447759,0,4,0,0,0,4,0,0
447768,0,25,0,0,0,0,0,25
447777,0,17,0,0,0,0,0,17
447847,0,59,8,0,0,50,0,1
447935,0,8,0,0,0,8,0,0
447953,0,4,2,1,1,0,0,0
448372,0,5,0,0,0,5,0,0
448433,0,25,0,0,0,0,0,25
448594,0,39,0,0,0,39,0,0
448600,0,11,0,0,0,0,0,11
448673,0,57,0,0,0,57,0,0
448691,0,12,1,2,2,0,2,5
448859,0,13,0,0,0,13,0,0
449074,0,19,0,0,0,19,0,0
449135,0,10,10,0,0,0,0,0
449250,0,25,0,0,0,25,0,0
449339,0,332,52,147,58,75,0,0
449384,0,7,0,0,0,0,0,7
449506,0,8,0,0,0,8,0,0
449524,0,14,0,0,0,14,0,0
449612,0,5,0,0,0,0,0,5
449728,0,10,0,0,0,10,0,0
449764,0,15,5,5,5,0,0,0
449861,0,7,0,0,0,7,0,0
449870,0,14,3,4,5,2,0,0
449889,0,90,0,0,0,90,0,0
449898,0,16,0,0,11,5,0,0
449922,0,23,1,4,16,2,0,0
450058,0,30,0,0,0,30,0,0
450067,0,20,0,0,0,20,0,0
450128,0,15,0,0,0,0,0,15
450304,0,14,5,6,3,0,0,0
450401,0,23,0,0,0,23,0,0
450571,0,12,0,0,0,12,0,0
450696,0,14,0,0,0,14,0,0
450933,0,235,136,0,0,99,0,0
450960,0,5,0,0,0,5,0,0
451103,0,63,0,2,60,1,0,0
451228,0,9,0,0,0,0,0,9
451404,0,41,0,0,0,41,0,0
451477,0,27,0,0,0,0,0,27
451510,0,27,15,4,2,6,0,0
451556,0,88,0,0,0,0,0,88
451750,0,50,0,0,0,50,0,0
451866,0,7,0,0,0,0,0,7
451927,0,18,8,4,6,0,0,0
452081,0,3,0,0,0,0,0,3
452124,0,16,0,0,0,16,0,0
452373,0,12,0,0,0,12,0,0
452948,0,22,0,0,2,20,0,0
454184,0,28,5,17,6,0,0,0
454218,0,326,13,39,161,113,0,0
454698,0,14,0,0,0,0,0,14
454786,0,31,0,0,0,31,0,0
454810,0,124,0,0,0,124,0,0
454829,0,27,0,0,0,0,0,27
454856,0,26,0,0,0,26,0,0
454865,0,29,0,0,0,0,0,29
455114,0,165,14,26,42,78,0,5
455196,0,99,0,0,0,99,0,0
455257,0,14,0,0,0,14,0,0
455336,0,1,0,0,0,1,0,0
455406,0,34,5,9,20,0,0,0
455433,0,22,10,7,5,0,0,0
455479,0,16,0,0,0,16,0,0
455512,0,35,35,0,0,0,0,0
455628,0,16,0,0,0,16,0,0
455664,0,91,10,39,41,1,0,0
455770,0,11,1,2,6,1,1,0
455804,0,10,10,0,0,0,0,0
455813,0,10,2,6,2,0,0,0
455868,0,10,0,0,0,8,0,2
455983,0,1,0,0,0,0,0,1
456038,0,10,0,0,0,10,0,0
456214,0,12,0,0,0,0,0,12
456454,0,14,0,0,0,14,0,0
456490,0,4,0,4,0,0,0,0
456542,0,38,10,10,15,0,0,3
456579,0,11,0,0,0,11,0,0
456852,0,6,0,0,0,6,0,0
456959,0,41,2,8,6,0,0,25
457086,0,10,0,0,0,10,0,0
457101,0,9,0,0,0,9,0,0
457110,0,11,0,0,0,11,0,0
457299,0,14,2,0,1,11,0,0
457402,0,3,3,0,0,0,0,0
457527,0,9,2,0,1,6,0,0
457536,0,17,0,0,0,8,0,9
458140,0,7,0,0,0,7,0,0
458210,0,99,4,14,37,41,0,3
458229,0,46,2,2,9,31,0,2
458405,0,10,0,0,0,10,0,0
458681,0,10,0,0,0,10,0,0
459204,0,48,0,0,24,24,0,0
459213,0,101,0,0,0,101,0,0
459259,0,14,0,0,8,6,0,0
459268,0,6,0,1,2,3,0,0
459417,0,3,0,0,0,3,0,0
459727,0,12,1,10,0,0,0,1
459736,0,89,19,35,34,1,0,0
459745,0,23,7,6,10,0,0,0
459824,0,90,13,29,47,1,0,0
459842,0,19,2,2,12,3,0,0
459851,0,13,2,4,3,4,0,0
459949,0,221,20,63,50,30,58,0
459958,0,7,0,0,0,7,0,0
460020,0,10,0,0,0,10,0,0
460136,0,31,0,0,0,31,0,0
460181,0,17,0,0,0,17,0,0
460190,0,11,0,0,0,11,0,0
460206,0,16,0,0,0,16,0,0
460349,0,4,3,0,0,0,1,0
460376,0,3,0,0,0,0,0,3
460394,0,104,0,0,0,104,0,0
460464,0,103,0,0,0,103,0,0
460543,0,40,0,0,0,0,0,40
460677,0,13,0,0,0,13,0,0
460756,0,12,0,0,0,12,0,0
460817,0,11,0,0,0,11,0,0
460826,0,7,0,0,0,7,0,0
460835,0,7,0,0,0,7,0,0
461014,0,16,0,0,0,0,0,16
461148,0,144,0,0,0,81,0,63
461218,0,19,0,0,0,19,0,0
461315,0,7,0,0,0,7,0,0
461324,0,9,0,0,0,9,0,0
461528,0,6,6,0,0,0,0,0
461689,0,10,0,0,0,10,0,0
461759,0,12,0,0,0,0,0,12
461795,0,21,1,2,5,1,12,0
461883,0,13,0,0,0,13,0,0
462354,0,8,8,0,0,0,0,0
464226,0,12,1,3,6,1,0,1
469416,0,20,20,0,0,0,0,0
469629,0,11,0,0,0,11,0,0
474863,0,12,0,0,0,0,12,0
475033,0,122,0,1,118,3,0,0
475121,0,41,0,2,7,32,0,0
475176,0,14,0,0,0,14,0,0
475273,0,15,5,3,7,0,0,0
475398,0,6,0,0,0,0,0,6
475477,0,6,0,0,0,0,0,6
475495,0,72,11,16,39,6,0,0
475565,0,46,10,14,10,1,11,0
475608,0,14,5,6,3,0,0,0
475714,0,2,2,0,0,0,0,0
476683,0,11,0,0,0,0,0,11
476717,0,31,0,0,0,31,0,0
476726,0,22,0,0,0,22,0,0
476939,0,22,0,0,0,22,0,0
476975,0,40,0,0,0,0,0,40
477039,0,44,1,4,8,30,0,1
480037,0,34,0,0,0,0,0,34
480073,0,9,0,0,3,6,0,0
480091,0,52,0,0,0,52,0,0
480204,0,16,0,0,0,16,0,0
480657,0,13,0,0,0,13,0,0
480790,0,72,14,25,31,2,0,0
480824,0,15,0,0,0,15,0,0
480833,0,32,0,0,0,32,0,0
480967,0,12,0,0,0,12,0,0
481030,0,2,1,0,1,0,0,0
481094,0,1,1,0,0,0,0,0
481155,0,11,0,0,0,11,0,0
481225,0,3,0,0,0,0,0,3
481386,0,4,0,0,0,4,0,0
481401,0,5,3,1,1,0,0,0
481535,0,38,23,7,8,0,0,0
482149,0,1033,225,261,384,36,60,67
482158,0,270,57,73,90,0,49,1
482413,0,11,10,1,0,0,0,0
482422,0,5,4,1,0,0,0,0
482431,0,25,21,4,0,0,0,0
482459,0,6,6,0,0,0,0,0
482468,0,8,6,2,0,0,0,0
482477,0,61,42,16,3,0,0,0
482556,0,7,7,0,0,0,0,0
482574,0,7,7,0,0,0,0,0
482608,0,3,3,0,0,0,0,0
482635,0,15,9,6,0,0,0,0
482653,0,3,3,0,0,0,0,0
482680,0,712,150,176,160,0,199,27
482699,0,58,10,22,16,1,9,0
482705,0,180,55,54,43,26,1,1
482936,0,71,4,10,46,11,0,0
482990,0,7,0,0,0,0,0,7
483018,0,20,0,12,5,1,0,2
483036,0,91,5,38,38,2,8,0
483045,0,234,0,0,0,0,0,234
483124,0,1178,230,221,192,173,360,2
483212,0,89,2,9,12,66,0,0
483373,0,6,0,0,0,6,0,0
483595,0,44,2,4,14,8,0,16
483814,0,9,0,0,0,9,0,0
483975,0,31,5,14,9,3,0,0
484002,0,32,0,0,0,32,0,0
484066,0,34,0,0,0,34,0,0
484367,0,6,0,0,0,0,0,6
484376,0,14,0,0,0,0,0,14
484473,0,17,0,0,0,0,12,5
484613,0,80,0,0,0,0,0,80
484844,0,41,10,11,20,0,0,0
484862,0,7,7,0,0,0,0,0
484905,0,134,4,18,29,14,37,32
484932,0,76,15,24,18,19,0,0
485111,0,92,43,16,33,0,0,0
485272,0,35,0,2,8,24,0,1
485403,0,1,0,0,0,0,0,1
485458,0,90,0,0,0,0,0,90
485467,0,1,0,0,0,1,0,0
485519,0,4,0,0,0,0,0,4
485546,0,6,0,0,0,0,0,6
485698,0,15,15,0,0,0,0,0
485768,0,36,0,0,0,34,0,2
485999,0,15,0,0,0,15,0,0
486053,0,14,0,6,7,1,0,0
486257,0,3,0,3,0,0,0,0
486284,0,3,0,0,0,0,0,3
486372,0,13,0,0,0,0,0,13
486415,0,15,15,0,0,0,0,0
486424,0,8,8,0,0,0,0,0
486813,0,22,0,0,0,22,0,0
486822,0,22,0,0,0,22,0,0
486840,0,1304,281,277,375,47,324,0
486901,0,96,30,30,32,4,0,0
486965,0,8,0,0,0,0,0,8
487010,0,1277,274,350,568,85,0,0
487092,0,104,11,28,46,0,19,0
487162,0,144,0,0,0,0,0,144
487302,0,11,0,0,0,11,0,0
487311,0,29,0,0,0,0,0,29
487320,0,537,4,21,0,511,0,1
487375,0,26,0,0,0,0,0,26
487393,0,14,0,0,0,0,0,14
487409,0,13,0,0,0,0,0,13
487418,0,18,0,0,0,0,0,18
487445,0,7,0,0,0,0,0,7
487454,0,7,0,0,0,0,0,7
487490,0,14,0,0,0,0,0,14
487524,0,118,14,30,50,24,0,0
487588,0,5,0,0,0,5,0,0
487597,0,38,0,0,0,0,0,38
487649,0,4,4,0,0,0,0,0
487861,0,6,6,0,0,0,0,0
487977,0,35,0,0,0,35,0,0
488077,0,9,0,0,0,0,0,9
488305,0,6,0,0,0,6,0,0
488387,0,1,0,0,0,0,0,1
488527,0,45,5,7,31,2,0,0
488554,0,26,7,13,5,1,0,0
488572,0,29,2,8,18,1,0,0
488730,0,78,18,19,20,17,0,4
488785,0,5,0,0,4,0,1,0
488800,0,12,0,0,0,12,0,0
489201,0,114,0,0,0,114,0,0
489283,0,23,0,0,0,23,0,0
489779,0,337,0,0,0,0,0,337
489858,0,36,3,11,21,0,0,1
489937,0,34,5,1,25,0,3,0
490054,0,18,0,0,0,0,0,18
490106,0,5,5,0,0,0,0,0
490133,0,39,18,1,10,6,0,4
490203,0,9,0,0,0,9,0,0
490230,0,37,12,0,0,19,0,6
490276,0,16,3,0,0,13,0,0
490373,0,129,31,29,69,0,0,0
490559,0,26,0,0,0,3,0,23
490753,0,1,0,0,0,1,0,0
490805,0,233,60,85,35,19,0,34
490832,0,11,0,0,0,0,0,11
490878,0,11,0,0,0,11,0,0
490975,0,8,0,0,0,8,0,0
491057,0,11,0,0,0,11,0,0
491181,0,19,0,0,0,19,0,0
491525,0,4,4,0,0,0,0,0
491808,0,2,2,0,0,0,0,0
491844,0,7,0,0,0,7,0,0
491941,0,15,0,0,0,0,0,15
491950,0,6,0,0,0,6,0,0
492069,0,4,4,0,0,0,0,0
492449,0,18,0,0,0,18,0,0
492476,0,2,0,0,0,2,0,0
492607,0,11,0,9,2,0,0,0
492689,0,292,40,71,159,8,14,0
492722,0,12,0,0,0,12,0,0
492801,0,3,1,1,0,1,0,0
493080,0,18,0,0,0,0,0,18
493600,0,20,0,0,0,20,0,0
493646,0,13,0,0,0,13,0,0
493947,0,39,1,10,27,1,0,0
494010,0,14,1,3,10,0,0,0
494162,0,6,0,0,0,0,0,6
494250,0,23,0,0,0,0,0,23
494278,0,4,0,0,0,4,0,0
494287,0,14,0,0,0,14,0,0
494436,0,14,0,0,0,14,0,0
494588,0,13,0,0,0,13,0,0
494603,0,41,0,0,0,0,0,41
494737,0,11,0,0,0,11,0,0
494746,0,8,0,0,0,0,0,8
494843,0,14,0,0,0,14,0,0
494852,0,17,0,0,0,0,0,17
494959,0,5,0,0,0,0,0,5
495192,0,6,0,0,0,0,0,6
495314,0,9,3,2,4,0,0,0
495420,0,8,0,0,0,0,0,8
495439,0,8,0,0,0,0,0,8
495448,0,12,0,0,0,0,0,12
495457,0,15,0,0,0,0,0,15
495952,0,5,0,0,0,5,0,0
496043,0,31,11,3,16,1,0,0
496186,0,5,0,0,0,5,0,0
496283,0,7,0,0,4,3,0,0
496326,0,11,0,0,7,4,0,0
496627,0,94,18,24,48,1,2,1
496636,0,5,5,0,0,0,0,0
496681,0,10,0,0,0,10,0,0
496991,0,20,0,0,0,20,0,0
497046,0,61,0,0,0,61,0,0
497116,0,22,0,0,0,22,0,0
497125,0,12,0,0,0,12,0,0
497268,0,7,0,0,0,0,0,7
497277,0,10,0,0,0,0,0,10
497286,0,20,0,0,0,0,0,20
497338,0,1,0,0,0,0,0,1
497480,0,2,0,0,0,0,0,2
497693,0,23,12,4,7,0,0,0
498030,0,12,0,0,0,0,0,12
498049,0,5,0,0,0,0,0,5
498085,0,6,0,0,0,6,0,0
498094,0,4,0,0,0,4,0,0
498100,0,9,0,0,0,9,0,0
498234,0,17,2,5,10,0,0,0
498456,0,4,0,0,0,0,0,4
498562,0,529,206,178,106,39,0,0
498571,0,534,201,145,128,60,0,0
100654,10,253,40,41,53,21,0,98
100663,10,2671,772,720,975,204,0,0
100690,10,32,12,12,7,1,0,0
100706,10,358,77,86,102,16,77,0
100724,10,208,60,53,62,33,0,0
100751,10,1583,330,409,478,366,0,0
100760,10,40,0,0,0,0,0,40
100812,10,85,24,26,31,4,0,0
100830,10,227,57,72,58,1,39,0
100858,10,1435,382,419,377,67,182,8
100937,10,103,31,27,26,0,19,0
101028,10,42,0,0,0,0,0,42
101116,10,4,0,0,0,4,0,0
101143,10,54,0,0,0,54,0,0
101161,10,173,0,0,0,0,0,173
101189,10,140,39,29,44,2,26,0
101240,10,126,0,0,0,0,0,126
101286,10,119,0,0,0,0,0,119
101295,10,119,0,0,0,0,0,119
101301,10,39,0,0,0,0,0,39
101365,10,15,1,0,7,7,0,0
101435,10,50,14,6,19,11,0,0
101453,10,5,3,1,0,1,0,0
101462,10,25,0,0,0,0,0,25
101471,10,80,0,0,0,0,0,80
101480,10,347,95,61,94,97,0,0
101505,10,130,0,0,0,0,0,130
101514,10,157,0,0,0,0,0,157
101569,10,77,0,0,0,0,0,77
101587,10,115,26,32,33,20,4,0
101602,10,54,0,0,0,0,0,54
101648,10,20,0,0,0,0,0,20
101675,10,68,6,7,17,38,0,0
101693,10,76,11,32,27,4,0,2
101709,10,138,46,49,26,17,0,0
101736,10,70,0,0,0,0,0,70
101879,10,289,83,62,85,0,59,0
101897,10,58,0,0,0,0,0,58
101912,10,112,28,35,49,0,0,0
101994,10,14,0,0,0,0,0,14
102030,10,59,0,0,0,0,0,59
102049,10,362,122,82,130,28,0,0
102067,10,104,0,0,0,0,0,104
102076,10,41,0,0,0,0,0,41
102094,10,817,164,194,343,115,1,0
102234,10,69,13,27,21,7,1,0
102270,10,48,3,23,18,4,0,0
102298,10,38,1,9,22,6,0,0
102313,10,49,0,0,0,0,0,49
102368,10,448,63,138,112,0,133,2
102377,10,194,48,73,65,7,1,0
102395,10,7,1,3,2,0,1,0
102429,10,106,0,0,0,0,0,106
102553,10,404,129,97,151,27,0,0
102614,10,280,68,81,96,28,0,7
102632,10,81,13,25,42,1,0,0
102669,10,50,8,19,20,3,0,0
102845,10,72,0,0,0,72,0,0
103501,10,1,0,0,0,1,0,0
103893,10,31,0,0,0,31,0,0
103909,10,23,0,0,0,23,0,0
103927,10,10,0,0,0,10,0,0
103963,10,18,0,0,0,18,0,0
104090,10,25,0,0,19,5,0,1
104151,10,3362,881,778,720,359,619,5
104160,10,124,0,0,0,0,0,124
104179,10,2183,778,591,496,68,250,0
104346,10,84,84,0,0,0,0,0
104425,10,107,0,0,0,0,0,107
104577,10,83,26,57,0,0,0,0
104586,10,152,21,44,71,16,0,0
104708,10,255,0,0,0,0,0,255
104717,10,550,21,50,68,391,11,9
105145,10,97,0,0,0,0,0,97
105154,10,281,0,0,0,0,0,281
105206,10,73,0,0,0,73,0,0
105297,10,56,11,14,15,16,0,0
105330,10,1031,284,306,377,23,41,0
105349,10,84,0,0,0,84,0,0
105428,10,154,0,0,0,0,0,154
105525,10,239,0,0,0,0,0,239
105534,10,53,0,0,0,53,0,0
105543,10,30,0,0,0,30,0,0
105589,10,59,0,27,31,1,0,0
105659,10,24,0,0,0,24,0,0
105668,10,20,0,0,0,0,0,20
105747,10,124,0,0,0,0,0,124
105792,10,62,0,0,0,0,0,62
105899,10,36,4,13,10,7,0,2
106148,10,101,0,0,0,101,0,0
106245,10,351,97,84,110,60,0,0
106263,10,857,165,227,434,31,0,0
106306,10,14,1,1,12,0,0,0
106342,10,50,5,20,17,8,0,0
106397,10,1329,321,297,231,343,137,0
106412,10,156,20,34,46,56,0,0
106449,10,100,5,7,35,53,0,0
106458,10,492,97,104,183,108,0,0
106467,10,329,79,72,80,40,0,58
106485,10,151,22,38,26,64,0,1
106546,10,52,0,0,0,0,0,52
106625,10,57,0,0,0,0,0,57
106704,10,529,106,141,104,69,77,32
106713,10,27,10,5,12,0,0,0
106795,10,48,0,0,0,48,0,0
106810,10,12,0,2,10,0,0,0
106883,10,44,0,0,0,0,0,44
106980,10,87,7,11,69,0,0,0
106999,10,39,0,0,0,0,0,39
107044,10,282,65,100,87,27,3,0
107071,10,95,36,28,24,7,0,0
107080,10,94,45,23,19,7,0,0
107141,10,75,25,22,25,3,0,0
107318,10,29,0,0,0,29,0,0
107327,10,40,3,3,7,0,0,27
107460,10,71,6,9,12,44,0,0
107512,10,109,41,28,27,11,2,0
107521,10,53,1,9,0,39,4,0
107549,10,36,0,0,0,36,0,0
107558,10,48,12,5,23,8,0,0
107585,10,61,0,0,0,0,0,61
107600,10,36,1,11,15,9,0,0
107619,10,54,0,0,0,54,0,0
107637,10,42,0,0,0,42,0,0
107664,10,142,0,0,0,0,0,142
107725,10,42,0,0,0,42,0,0
107743,10,19,0,0,0,19,0,0
107840,10,12,0,0,0,12,0,0
107877,10,28,3,6,16,3,0,0
107974,10,42,7,4,2,29,0,0
107983,10,160,22,42,54,42,0,0
107992,10,59,0,0,0,0,0,59
108092,10,202,38,42,56,66,0,0
108232,10,126,0,0,0,0,0,126
108667,10,68,0,0,0,68,0,0
108807,10,170,0,0,0,170,0,0
108852,10,6,0,0,0,6,0,0
108861,10,7,3,1,3,0,0,0
108870,10,12,7,0,0,0,5,0
109208,10,348,0,0,0,348,0,0
109350,10,181,0,0,0,181,0,0
109651,10,149,55,80,12,2,0,0
109785,10,343,122,105,106,10,0,0
109819,10,412,0,0,0,412,0,0
109907,10,40,24,11,5,0,0,0
110060,10,5,0,0,0,0,0,5
110097,10,249,79,125,39,6,0,0
110219,10,18,0,0,0,18,0,0
110246,10,198,0,0,0,198,0,0
110316,10,63,22,21,16,0,4,0
110334,10,201,0,0,0,201,0,0
110361,10,366,148,89,96,11,17,5
110370,10,90,25,45,19,1,0,0
110398,10,57,41,2,0,0,14,0
110404,10,338,263,0,47,19,9,0
110413,10,180,69,41,33,1,36,0
110422,10,886,311,182,164,0,226,3
110468,10,162,71,41,50,0,0,0
110486,10,340,75,71,87,0,107,0
110495,10,378,127,87,79,0,85,0
110510,10,534,164,120,122,0,127,1
110529,10,668,239,156,144,0,129,0
110538,10,517,168,132,111,0,105,1
110547,10,426,114,86,95,0,131,0
110556,10,792,224,178,151,0,237,2
110565,10,1027,362,257,172,0,236,0
110574,10,353,121,90,100,0,42,0
110583,10,1082,352,222,205,0,301,2
110592,10,715,235,123,184,0,173,0
110608,10,916,375,206,147,0,181,7
110617,10,804,294,160,205,0,142,3
110635,10,1876,853,366,303,0,328,26
110644,10,2749,1284,607,555,19,282,2
110653,10,2213,973,438,483,43,276,0
110662,10,4286,1776,688,1210,325,280,7
110671,10,1020,367,258,217,6,164,8
110680,10,2958,1325,627,700,0,306,0
110699,10,3133,1283,757,997,96,0,0
110705,10,1083,513,173,189,0,204,4
110714,10,766,304,143,151,0,163,5
110778,10,16,0,0,0,0,0,16
111081,10,150,0,0,0,0,0,150
111188,10,60,17,20,11,0,12,0
111391,10,31,17,7,0,7,0,0
111434,10,92,0,0,0,92,0,0
111461,10,217,0,0,0,217,0,0
111638,10,13,3,4,2,4,0,0
111887,10,216,0,0,0,216,0,0
111896,10,67,0,0,0,67,0,0
111920,10,183,0,0,0,183,0,0
111939,10,255,0,0,0,255,0,0
111948,10,563,162,151,218,29,0,3
111966,10,84,8,21,39,16,0,0
112075,10,108,34,30,44,0,0,0
112084,10,7,0,2,4,1,0,0
112127,10,6,2,3,0,1,0,0
112172,10,168,0,0,0,168,0,0
112190,10,439,0,0,0,439,0,0
112251,10,83,47,21,15,0,0,0
112260,10,184,67,58,52,4,3,0
112385,10,54,0,0,0,54,0,0
112394,10,10,3,4,1,2,0,0
112525,10,307,65,96,133,13,0,0
112561,10,52,0,0,0,52,0,0
112570,10,6,0,0,0,6,0,0
112686,10,99,0,0,0,99,0,0
112826,10,105,0,0,0,105,0,0
113096,10,196,0,0,0,196,0,0
113111,10,63,0,0,0,63,0,0
113193,10,141,0,0,0,141,0,0
113218,10,115,0,0,0,115,0,0
113236,10,237,0,0,0,237,0,0
113333,10,244,0,0,0,244,0,0
113573,10,118,71,15,17,15,0,0
113634,10,274,0,0,0,274,0,0
113698,10,105,28,20,47,10,0,0
113704,10,12,6,1,5,0,0,0
113856,10,296,0,0,0,296,0,0
113980,10,330,0,0,0,330,0,0
114266,10,117,0,0,0,117,0,0
114354,10,8,0,0,0,8,0,0
114433,10,26,17,0,9,0,0,0
114549,10,49,0,0,0,0,0,49
114716,10,171,0,0,0,171,0,0
114789,10,364,0,0,0,364,0,0
114813,10,109,16,38,40,15,0,0
114831,10,1,0,0,0,1,0,0
114840,10,52,15,24,11,2,0,0
114859,10,316,0,0,0,316,0,0
114938,10,71,0,0,0,71,0,0
115001,10,207,0,0,0,207,0,0
115083,10,52,30,13,2,3,4,0
115126,10,131,0,0,0,131,0,0
115214,10,10,1,4,4,0,1,0
115296,10,284,0,0,0,284,0,0
115393,10,163,0,0,0,163,0,0
115409,10,107,47,25,20,15,0,0
115728,10,33,7,8,16,2,0,0
115746,10,35,28,7,0,0,0,0
115755,10,275,96,70,59,0,50,0
115773,10,9,4,1,4,0,0,0
115861,10,180,0,0,0,180,0,0
115931,10,14,0,0,0,0,0,14
116439,10,157,0,0,0,157,0,0
116846,10,8,8,0,0,0,0,0
117052,10,148,0,0,0,148,0,0
117104,10,17,1,5,9,1,0,1
117140,10,222,91,67,37,27,0,0
117168,10,25,7,11,7,0,0,0
117195,10,33,0,0,0,33,0,0
117247,10,129,0,0,0,129,0,0
117274,10,48,0,0,0,48,0,0
117520,10,87,0,0,0,87,0,0
117557,10,9,3,3,3,0,0,0
117575,10,5,5,0,0,0,0,0
117627,10,97,21,33,31,2,10,0
117636,10,377,57,79,207,34,0,0
117645,10,342,0,0,0,342,0,0
117672,10,49,2,3,15,4,0,25
117681,10,11,0,0,0,11,0,0
117690,10,80,0,0,0,80,0,0
117706,10,218,0,0,0,218,0,0
117715,10,74,0,0,0,74,0,0
117724,10,161,0,0,0,161,0,0
117733,10,178,0,0,0,178,0,0
117751,10,73,21,16,30,4,0,2
117788,10,153,0,0,0,153,0,0
117803,10,25,0,0,0,0,0,25
117867,10,98,0,0,0,98,0,0
117894,10,145,0,0,0,145,0,0
117946,10,634,231,162,194,42,0,5
118198,10,18,0,0,0,18,0,0
118347,10,122,0,0,0,122,0,0
118684,10,61,0,0,0,61,0,0
118693,10,26,8,10,4,0,4,0
118718,10,188,0,0,0,188,0,0
118772,10,63,0,0,0,63,0,0
118912,10,175,0,0,0,175,0,0
118930,10,169,0,0,0,169,0,0
118976,10,257,0,0,0,257,0,0
119058,10,63,18,24,7,8,0,6
119067,10,132,0,0,0,132,0,0
119137,10,161,0,0,0,161,0,0
119164,10,442,0,0,0,442,0,0
119173,10,128,32,31,42,19,4,0
119216,10,184,0,0,0,184,0,0
119270,10,49,0,0,0,49,0,0
119331,10,104,0,0,0,104,0,0
119605,10,336,169,84,70,13,0,0
119678,10,274,96,62,41,0,75,0
119775,10,21,9,4,8,0,0,0
120166,10,4,0,0,0,4,0,0
120184,10,8,3,3,1,1,0,0
120254,10,194,64,44,30,0,0,56
120290,10,115,0,0,0,115,0,0
120342,10,262,0,0,0,262,0,0
120403,10,45,14,16,15,0,0,0
120421,10,83,0,0,0,83,0,0
120537,10,35,3,16,15,0,0,1
120661,10,18,0,0,0,18,0,0
120698,10,47,22,13,12,0,0,0
120768,10,23,0,0,0,0,0,23
120795,10,7,2,2,3,0,0,0
120865,10,58,25,13,19,1,0,0
120883,10,430,152,123,117,21,17,0
120953,10,36,0,0,0,36,0,0
120971,10,287,0,0,0,287,0,0
121044,10,432,0,0,0,432,0,0
121150,10,421,129,88,88,31,20,65
121178,10,3,0,0,0,3,0,0
121257,10,95,38,13,35,4,5,0
121309,10,152,86,41,25,0,0,0
121345,10,174,95,48,31,0,0,0
121363,10,74,0,0,0,74,0,0
121619,10,237,0,0,0,237,0,0
121691,10,191,109,25,15,0,10,32
121707,10,76,0,0,0,76,0,0
121886,10,203,0,0,0,203,0,0
121901,10,269,0,0,0,269,0,0
122180,10,275,0,0,0,275,0,0
122205,10,244,0,0,0,244,0,0
122296,10,182,19,17,110,36,0,0
122339,10,181,0,0,0,181,0,0
122375,10,254,0,0,0,254,0,0
122384,10,144,0,0,0,144,0,0
122409,10,1016,312,247,225,0,227,5
122436,10,513,219,148,131,15,0,0
122506,10,28,0,0,0,0,0,28
122597,10,827,332,189,153,0,152,1
122612,10,445,165,143,122,15,0,0
122649,10,6,6,0,0,0,0,0
122658,10,278,0,0,0,278,0,0
122685,10,48,0,0,0,48,0,0
122694,10,19,0,0,0,19,0,0
122728,10,45,4,27,12,0,0,2
122746,10,140,0,0,0,140,0,0
122755,10,893,264,174,259,0,194,2
122782,10,1,0,0,0,1,0,0
122791,10,150,0,0,0,150,0,0
122889,10,228,0,0,0,228,0,0
122931,10,608,139,147,119,0,203,0
122977,10,355,0,0,0,355,0,0
123013,10,308,0,0,0,308,0,0
123095,10,54,0,0,0,0,0,54
123165,10,110,25,45,38,0,0,2
123217,10,225,0,0,0,225,0,0
123299,10,127,0,0,0,127,0,0
123341,10,236,0,0,0,236,0,0
123448,10,4,0,2,2,0,0,0
123457,10,37,3,6,19,2,0,7
123484,10,35,0,0,0,35,0,0
123509,10,147,0,0,0,147,0,0
123527,10,142,0,0,0,142,0,0
123554,10,205,72,98,35,0,0,0
123563,10,134,0,0,0,134,0,0
123572,10,233,114,56,41,0,22,0
123633,10,11,0,0,0,0,0,11
123651,10,85,27,26,32,0,0,0
123679,10,29,0,0,0,29,0,0
