UNITID,SCUGFFP,GISTN2,GISTON2,GISTWF2,GISTOF2,GISTUN2,GISTT2,GISTA2,GISTN1,GISTON1,GISTWF1,GISTOF1,GISTUN1,GISTT1,GISTA1,GISTN0,GISTON0,GISTWF0,GISTOF0,GISTUN0,GISTT0,GISTA0,GIS4N2,GIS4ON2,GIS4WF2,GIS4OF2,GIS4UN2,GIS4T2,GIS4A2,GIS4N12,GIS4T12,GIS4A12,GIS4N22,GIS4T22,GIS4A22,GIS4N32,GIS4T32,GIS4A32,GIS4N42,GIS4T42,GIS4A42,GIS4N52,GIS4T52,GIS4A52,NPIST2,NPIST1,NPIST0,NPIS412,NPIS422,NPIS432,NPIS442,NPIS452,GRNTN2,GRNTON2,GRNTWF2,GRNTOF2,GRNTUN2,GRNTT2,GRNTA2,GRNTN1,GRNTON1,GRNTWF1,GRNTOF1,GRNTUN1,GRNTT1,GRNTA1,GRNTN0,GRNTON0,GRNTWF0,GRNTOF0,GRNTUN0,GRNTT0,GRNTA0,GRN4N2,GRN4ON2,GRN4WF2,GRN4OF2,GRN4UN2,GRN4T2,GRN4A2,GRN4N12,GRN4T12,GRN4A12,GRN4N22,GRN4T22,GRN4A22,GRN4N32,GRN4T32,GRN4A32,GRN4N42,GRN4T42,GRN4A42,GRN4N52,GRN4T52,GRN4A52,NPGRN2,NPGRN1,NPGRN0,NPT412,NPT422,NPT432,NPT442,NPT452,GIS4N1,GIS4ON1,GIS4WF1,GIS4OF1,GIS4UN1,GIS4T1,GIS4A1,GIS4N11,GIS4T11,GIS4A11,GIS4N21,GIS4T21,GIS4A21,GIS4N31,GIS4T31,GIS4A31,GIS4N41,GIS4T41,GIS4A41,GIS4N51,GIS4T51,GIS4A51,NPIS411,NPIS421,NPIS431,NPIS441,NPIS451,GRN4N1,GRN4ON1,GRN4WF1,GRN4OF1,GRN4UN1,GRN4T1,GRN4A1,GRN4N11,GRN4T11,GRN4A11,GRN4N21,GRN4T21,GRN4A21,GRN4N31,GRN4T31,GRN4A31,GRN4N41,GRN4T41,GRN4A41,GRN4N51,GRN4T51,GRN4A51,NPT411,NPT421,NPT431,NPT441,NPT451,GIS4N0,GIS4ON0,GIS4WF0,GIS4OF0,GIS4UN0,GIS4T0,GIS4A0,GIS4N10,GIS4T10,GIS4A10,GIS4N20,GIS4T20,GIS4A20,GIS4N30,GIS4T30,GIS4A30,GIS4N40,GIS4T40,GIS4A40,GIS4N50,GIS4T50,GIS4A50,NPIS410,NPIS420,NPIS430,NPIS440,NPIS450,GRN4N0,GRN4ON0,GRN4WF0,GRN4OF0,GRN4UN0,GRN4T0,GRN4A0,GRN4N10,GRN4T10,GRN4A10,GRN4N20,GRN4T20,GRN4A20,GRN4N30,GRN4T30,GRN4A30,GRN4N40,GRN4T40,GRN4A40,GRN4N50,GRN4T50,GRN4A50,NPT410,NPT420,NPT430,NPT440,NPT450,GIS4G2,GIS4G12,GIS4G22,GIS4G32,GIS4G42,GIS4G52,GIS4G1,GIS4G11,GIS4G21,GIS4G31,GIS4G41,GIS4G51,GIS4G0,GIS4G10,GIS4G20,GIS4G30,GIS4G40,GIS4G50,GRN4G2,GRN4G12,GRN4G22,GRN4G32,GRN4G42,GRN4G52,GRN4G1,GRN4G11,GRN4G21,GRN4G31,GRN4G41,GRN4G51,GRN4G0,GRN4G10,GRN4G20,GRN4G30,GRN4G40,GRN4G50
136950,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484,365,119,0,0,18562010,38351,526,447,76,3,0,18134490,34476,521,465,56,0,0,15896899,30512,242,173,69,0,0,10662742,44061,72,3822581,53091,31,1642854,52995,38,1733451,45617,31,1276845,41189,70,2187011,31243,30229,33216,35661,14855,14951,22329,26757,36703,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,184,46,3,0,8677617,37243,58,2344933,40430,28,1268218,45294,34,1334586,39253,40,1452494,36312,73,2277386,31197,26375,21511,27552,30493,35608,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,271,33,0,0,11050609,36351,77,3234802,42010,46,1870050,40653,47,1815820,38634,43,1467820,34135,91,2662117,29254,24147,25504,27523,32022,36903,,,,,,,,,,,,,,,,,,,239,72,31,38,31,67,233,58,28,34,40,73,302,77,46,47,42,90
137023,43,27,,8,19,0,125101,4633,62,,14,48,0,398567,6429,27,,8,19,0,153315,5678,19,,5,14,0,86881,4573,17,78838,4638,2,8043,4022,0,0,,0,0,,0,0,,19231,18507,13294,19715,20331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,14,47,0,340295,5579,46,259820,5648,12,67190,5599,3,13285,4428,0,0,,0,0,,19235,19284,20455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,8,19,0,153315,5678,22,130840,5947,2,10540,5270,3,11935,3978,0,0,,0,0,,13025,13702,14994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,17,2,0,0,0,61,46,12,3,0,0,27,22,2,3,0,0,,,,,,,,,,,,,,,,,,
137032,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715,461,105,149,0,14681281,20533,779,643,93,34,9,14922653,19156,560,402,60,20,78,10286708,18369,527,341,77,109,0,11366231,21568,210,5085764,24218,96,2135334,22243,85,1807550,21265,56,1021660,18244,80,1315923,16449,18336,19818,19843,14671,16646,17624,20645,22440,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,444,68,24,9,11142612,20445,229,4999038,21830,91,1974585,21699,88,1830902,20806,59,1088205,18444,78,1249882,16024,17060,17191,18084,20446,22866,,,,,,,,,,,,,,,,,,,,,,,,,,,,410,340,52,18,0,7918186,19313,148,3164011,21378,73,1576057,21590,72,1427569,19827,50,820533,16411,67,930016,13881,16804,16592,18355,21771,24301,,,,,,,,,,,,,,,,,,,527,210,96,85,56,80,545,229,91,88,59,78,409,148,73,72,50,66
137078,6,1009,,762,186,61,8950482,8871,1314,,944,310,60,11881174,9042,1348,,941,359,48,11536947,8559,881,,683,198,0,8300094,9421,485,5554005,11452,191,1830291,9583,130,800822,6160,47,85565,1821,28,29411,1050,2477,2702,3315,181,2050,5473,9812,10583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240,,922,318,0,11365809,9166,686,7654471,11158,300,2719618,9065,150,891225,5942,64,93269,1457,40,7226,181,676,2769,5892,10377,11653,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253,,890,363,0,11000987,8780,775,8177882,10552,212,1870723,8824,152,851877,5604,68,80983,1191,46,19522,424,1454,3182,6402,10815,11582,,,,,,,,,,,,,,,,,,,,,,,,,,,,803,481,182,116,17,7,1133,684,290,130,24,5,1153,774,205,139,31,4,,,,,,,,,,,,,,,,,,
137087,7,2,,2,0,0,7552,3776,7,,3,4,0,31145,4449,4,,1,3,0,23680,5920,2,,2,0,0,6312,3156,0,0,,1,5254,5254,1,1058,1058,0,0,,0,0,,3353,11107,11366,,1875,6071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,3,4,0,29549,4221,5,23406,4681,1,3098,3098,1,3045,3045,0,0,,0,0,,10875,12458,12511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,3,0,23680,5920,4,23680,5920,0,0,,0,0,,0,0,,0,0,,11366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0,0,7,5,1,1,0,0,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,
137096,12,887,,323,461,103,2053404,2315,1155,,408,606,141,2941232,2547,879,,274,488,117,2071607,2357,598,,245,353,0,1908381,3191,253,1097582,4338,129,466916,3620,118,278065,2356,46,37933,825,52,27885,536,11341,11195,11764,9339,10057,11321,12852,13141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863,,333,530,0,2383750,2762,388,1436837,3703,192,606259,3158,142,257922,1816,75,45559,607,66,37173,563,10185,10730,12072,13281,13325,,,,,,,,,,,,,,,,,,,,,,,,,,,,711,,258,453,0,1899207,2671,325,1157863,3563,164,504373,3075,129,200966,1558,42,20812,496,51,15193,298,10528,11016,12533,13595,13793,,,,,,,,,,,,,,,,,,,,,,,,,,,,537,252,127,107,28,23,742,386,189,113,27,27,611,324,163,97,17,10,,,,,,,,,,,,,,,,,,
137120,32,27,,22,5,0,62283,2307,64,,30,28,6,148534,2321,35,,20,15,0,118624,3389,10,,7,3,0,44387,4439,8,37400,4675,1,2810,2810,1,4177,4177,0,0,,0,0,,8838,12163,10407,7848,9713,8346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,5,22,0,129823,4808,19,75748,3987,8,54075,6759,0,0,,0,0,,0,0,,14471,11699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,15,10,0,105377,4215,15,69819,4655,6,28418,4736,4,7140,1785,0,0,,0,0,,8799,8718,11669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,1,1,0,0,27,19,8,0,0,0,25,15,6,4,0,0,,,,,,,,,,,,,,,,,,
137209,9,909,,640,224,45,5390633,5930,1175,,191,907,77,6126801,5214,1193,,215,917,61,5903677,4949,829,,625,204,0,4496242,5424,383,2892293,7552,199,1143984,5749,142,431405,3038,51,26050,511,54,2510,46,3481,7861,8022,1774,3577,6288,8815,9280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028,,173,822,33,4778274,4648,552,3318131,6011,219,1039731,4748,156,369835,2371,59,40054,679,42,10523,251,7064,8327,10704,12396,12824,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108,,209,867,32,5115503,4617,596,3538586,5937,270,1257709,4658,128,281185,2197,65,32214,496,49,5809,119,7006,8285,10746,12447,12824,,,,,,,,,,,,,,,,,,,,,,,,,,,,707,382,194,116,14,1,910,550,214,117,19,10,990,594,265,103,19,9,,,,,,,,,,,,,,,,,,
137245,50,59,,24,5,30,255999,4339,45,,32,4,9,261942,5821,38,,26,6,6,227558,5988,28,,23,5,0,224137,8005,20,175736,8787,8,48401,6050,0,0,,0,0,,0,0,,5077,1473,2312,701,3438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,32,3,0,241665,6905,26,197847,7610,6,31940,5323,3,11878,3959,0,0,,0,0,,-651,1636,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,26,6,0,220212,6882,22,162427,7383,5,34254,6851,5,23531,4706,0,0,,0,0,,917,1449,3594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,20,8,0,0,0,35,26,6,3,0,0,32,22,5,5,0,0,,,,,,,,,,,,,,,,,,
137272,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137281,8,271,,155,77,39,1426227,5263,258,,147,72,39,1565264,6067,342,,196,103,43,1826927,5342,175,,115,59,1,1148091,6561,171,1117259,6534,2,21918,10959,1,1908,1908,1,7006,7006,0,0,,6250,5266,5965,5042,617,9668,4570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,,136,53,12,1073910,5343,196,1037223,5292,5,36687,7337,0,0,,0,0,,0,0,,5625,3580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,,144,83,2,1477314,6451,224,1450746,6477,2,13675,6838,2,9548,4774,1,3345,3345,0,0,,5009,4648,6712,8141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,171,2,1,1,0,201,196,5,0,0,0,229,224,2,2,1,0,,,,,,,,,,,,,,,,,,
137315,10,197,,121,51,25,1166347,5921,204,,142,56,6,1134198,5560,231,,155,58,18,1198494,5188,183,,114,57,12,1164143,6361,127,887475,6988,23,154040,6697,22,110160,5007,6,2750,458,5,9718,1944,3958,4228,4531,3135,3426,5116,9665,8179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,,113,54,18,1119668,6052,115,765549,6657,42,269454,6416,21,77960,3712,4,6605,1651,3,100,33,3400,3641,6345,8406,10024,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,,140,59,12,658936,3123,128,459735,3592,46,136582,2969,29,58190,2007,6,4050,675,2,379,190,6287,6910,7872,9204,9689,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,125,22,19,3,2,181,115,42,19,4,1,205,127,46,28,3,1,,,,,,,,,,,,,,,,,,
137351,14,4856,2938,849,409,660,47359918,9753,4354,2716,757,359,522,47562508,10924,3496,2211,579,287,419,39090362,11181,2078,1456,405,217,0,26867688,12930,734,12326808,16794,457,6872950,15039,352,4293714,12198,220,1599493,7270,315,1774723,5634,11419,10004,9787,4454,6209,9050,13978,15614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2305,1683,417,205,0,29476814,12788,799,13549824,16958,466,7223972,15502,440,5044670,11465,249,1689368,6785,351,1968980,5610,4176,5632,9669,14349,15524,,,,,,,,,,,,,,,,,,,,,,,,,,,,1936,1432,310,194,0,25026804,12927,669,11595412,17332,405,6344661,15666,300,3441987,11473,245,1731663,7068,317,1913081,6035,3950,5616,9809,14214,15247,,,,,,,,,,,,,,,,,,,,,,,,,,,,2078,734,457,352,220,315,2189,799,466,429,213,282,1826,669,405,281,211,260,,,,,,,,,,,,,,,,,,
137476,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462,252,53,124,33,10173662,22021,462,279,123,41,19,10027813,21705,200,94,80,19,7,4826002,24130,368,222,46,100,0,8586846,23334,180,4363423,24241,68,1643190,24165,52,1211457,23297,30,597383,19913,38,771393,20300,28550,24436,20172,26243,26319,27187,30571,30184,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,246,93,39,0,8587511,22718,192,4538393,23637,77,1755099,22793,52,1206560,23203,25,445112,17804,32,642347,20073,22902,23746,23336,28735,26466,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,60,65,18,0,3641483,25465,71,1782975,25112,29,802646,27677,21,553730,26368,10,240390,24039,12,261742,21812,18727,16162,17471,19800,22027,,,,,,,,,,,,,,,,,,,368,180,68,52,30,38,378,192,77,52,25,32,143,71,29,21,10,12
137546,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858,538,317,3,0,35716872,41628,934,776,154,4,0,36936662,39547,895,749,145,1,0,33478549,37406,627,384,228,2,13,26060448,41564,182,8044999,44203,107,4552448,42546,99,4070814,41119,92,3694617,40159,147,5697570,38759,21240,23864,23761,18638,20295,21722,22682,24082,,,,,,,,,,,,,,,,,,,,,,,,,,,,680,544,132,4,0,27056068,39788,199,8732179,43880,84,3597590,42828,123,4843733,39380,108,3988197,36928,166,5894369,35508,19126,20178,23626,26078,27498,,,,,,,,,,,,,,,,,,,,,,,,,,,,614,509,105,0,0,23013915,37482,166,6728790,40535,95,3768196,39665,105,3824792,36427,89,3212200,36092,159,5479937,34465,20515,21385,24623,24958,26585,,,,,,,,,,,,,,,,,,,627,182,107,99,92,147,680,199,84,123,108,166,614,166,95,105,89,159
137564,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127,624,178,292,33,15364515,13633,1202,634,141,413,14,16204519,13481,1317,637,98,565,17,16375490,12434,872,467,152,253,0,11422509,13099,230,3383960,14713,129,2025014,15698,156,2057230,13187,163,1742693,10691,194,2213612,11410,27536,25987,25025,26277,25292,27803,30299,29580,,,,,,,,,,,,,,,,,,,,,,,,,,,,947,474,119,354,0,11966576,12636,279,3760366,13478,167,2638955,15802,180,2391419,13286,150,1513033,10087,171,1662803,9724,25798,23474,25990,29189,29552,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037,483,76,478,0,12941222,12479,339,4627693,13651,186,2660496,14304,187,2291441,12254,182,1975851,10856,143,1385741,9690,23737,23084,25134,26532,27698,,,,,,,,,,,,,,,,,,,843,229,127,153,152,182,906,278,167,178,135,148,1005,336,186,184,165,134
137591,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,12,37,0,210598,4298,72,,16,53,3,285871,3970,74,,10,52,12,277920,3756,51,,12,39,0,210598,4129,49,205740,4199,1,4858,4858,1,0,0,0,0,,0,0,,21646,20965,21795,21842,21183,26041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,20,57,4,285871,3529,75,265779,3544,5,18169,3634,1,1923,1923,0,0,,0,0,,21111,21021,22732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,15,59,0,277920,3756,68,265530,3905,4,12390,3098,1,0,0,1,0,0,0,0,,21229,22036,25134,25134,,,,,,,,,,,,,,,,,,,,49,48,1,0,0,0,72,66,5,1,0,0,71,68,3,0,0,0
137713,59,22,,8,14,0,131560,5980,22,,6,14,2,130580,5935,30,,5,25,0,138680,4623,40,,8,20,12,131560,3289,40,131560,3289,0,0,,0,0,,0,0,,0,0,,9930,10968,14360,13837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,6,14,1,130550,6217,21,130550,6217,0,0,,0,0,,0,0,,0,0,,10686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,5,25,2,138680,4334,32,138680,4334,0,0,,0,0,,0,0,,0,0,,14649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,0,0,0,0,20,20,0,0,0,0,30,30,0,0,0,0,,,,,,,,,,,,,,,,,,
137759,23,1601,,284,1317,0,9143142,5711,1418,,317,1101,0,7353133,5186,1322,,552,770,0,5973221,4518,1647,,350,1297,0,8658679,5257,1440,8447110,5866,91,89289,981,53,46530,878,36,47076,1308,27,28674,1062,3886,4143,3686,3527,8412,8515,8085,8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242,,286,956,0,6807102,5481,682,4673844,6853,278,1608487,5786,146,487522,3339,65,37249,573,71,0,0,2437,3504,5951,8717,9290,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186,,426,760,0,5331030,4495,626,3641966,5818,244,1281448,5252,147,375477,2554,89,30313,341,80,1826,23,2725,3291,5989,8202,8520,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341,1236,40,27,23,15,1091,680,277,122,12,0,989,626,243,106,13,1,,,,,,,,,,,,,,,,,,
137777,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,0,0,88839,11105,12,12,0,0,0,162404,13534,5,5,0,0,0,60943,12189,2,2,0,0,0,24452,12226,1,12230,12230,1,12222,12222,0,0,,0,0,,0,0,,15545,13116,14461,14420,14428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,0,0,132043,16505,2,36850,18425,3,54600,18200,3,40593,13531,0,0,,0,0,,8225,8450,13119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,9500,9500,1,9500,9500,0,0,,0,0,,0,0,,0,0,,17150,,,,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,8,2,3,3,0,0,1,1,0,0,0,0
137801,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,30,74,0,594872,5720,61,,13,48,0,287044,4706,28,,6,22,0,152549,5448,104,,33,71,0,581697,5593,71,428139,6030,19,112678,5930,8,23095,2887,2,6192,3096,4,11593,2898,21776,22778,21938,21213,21313,24356,24147,24345,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,12,44,0,285422,5097,45,233881,5197,6,32132,5355,4,13711,3428,1,5698,5698,0,0,,22277,22119,24046,21776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,7,22,0,152549,5260,14,72804,5200,8,51808,6476,5,24593,4919,1,3344,3344,1,0,0,21951,20675,22232,23807,27151,,,,,,,,,,,,,,,,,,,99,71,19,6,1,2,56,45,6,4,1,0,28,14,8,5,1,0
137847,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945,1776,46,25,98,26332773,13539,2124,2015,76,33,0,28252248,13301,2024,1888,111,25,0,27196649,13437,1739,1613,47,25,54,23223135,13354,145,2690454,18555,121,2058343,17011,160,2428694,15179,215,3267755,15199,1098,12777889,11637,34720,33020,31278,29665,31209,33041,33021,36583,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762,1683,64,15,0,24493046,13901,154,2826956,18357,108,2066845,19137,163,2765513,16966,222,3250130,14640,1115,13583602,12183,27984,27204,29375,31701,34158,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676,1563,94,19,0,22988094,13716,200,3720336,18602,134,2485711,18550,182,2801786,15394,265,3883338,14654,895,10096923,11281,26104,26156,29312,30052,33425,,,,,,,,,,,,,,,,,,,1736,145,121,160,215,1095,1759,154,108,163,222,1112,1674,199,134,182,264,895
137856,35,14,,10,4,0,19675,1405,10,,8,2,0,15667,1567,0,,,,,,,5,,2,3,0,16831,3366,5,16831,3366,0,0,,0,0,,0,0,,0,0,,10294,9129,,12010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,3,2,0,11667,2333,5,11667,2333,0,0,,0,0,,0,0,,0,0,,10703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,0,0,0,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
137865,25,5,,1,4,0,33496,6699,24,,12,11,1,148716,6197,11,,2,9,0,60345,5486,5,,1,4,0,33496,6699,3,20697,6899,2,12799,6400,0,0,,0,0,,0,0,,7615,4642,9024,7415,7914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,12,11,0,135693,5900,18,111460,6192,2,9098,4549,3,15135,5045,0,0,,0,0,,4647,6290,5794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,2,9,0,60020,5456,8,48760,6095,2,7915,3958,1,3345,3345,0,0,,0,0,,8415,10552,11165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,2,0,0,0,23,18,2,3,0,0,11,8,2,1,0,0,,,,,,,,,,,,,,,,,,
137953,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,52,20,4,0,449528,5915,61,38,21,2,0,417951,6852,76,52,18,6,0,489397,6439,76,46,13,4,13,449528,5915,26,206445,7940,13,97606,7508,10,81597,8160,12,36363,3030,15,27517,1834,17098,15622,15745,15439,15871,15219,20349,21545,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,46,23,2,0,417950,5887,18,165855,9214,12,85940,7162,13,87254,6712,13,39893,3069,15,39008,2601,13357,15409,15859,19502,19970,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,49,17,7,0,478688,6557,20,161445,8072,16,121076,7567,17,126598,7447,17,44799,2635,3,24770,8257,14202,14707,14827,19639,14017,,,,,,,,,,,,,,,,,,,70,26,13,10,9,12,61,18,11,10,9,13,71,20,16,17,15,3
137962,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,9,19,4,0,263277,8227,31,18,5,8,0,317192,10232,31,17,7,7,0,290830,9382,30,19,7,4,0,249483,8316,11,112375,10216,10,90373,9037,4,37235,9309,3,6550,2183,2,2950,1475,14857,15976,15894,15597,16776,16504,23630,24338,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,17,6,8,0,317192,10232,14,180723,12909,4,45184,11296,6,66535,11089,4,18000,4500,3,6750,2250,13054,14667,14874,21463,23713,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,17,7,7,0,290830,9382,15,168975,11265,6,62520,10420,4,34035,8509,5,24800,4960,1,500,500,14011,14856,16767,20316,24776,,,,,,,,,,,,,,,,,,,30,11,10,4,3,2,31,14,4,6,4,3,31,15,6,4,5,1
138187,10,2874,,1720,1127,27,18230766,6343,3427,,2030,1308,89,20205334,5896,3257,,1996,1261,0,20419514,6269,2502,,1486,1016,0,14322758,5725,1817,11130885,6126,429,2380852,5550,240,770557,3211,16,40464,2529,0,0,,14053,4901,4484,14341,14917,17256,17938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2944,,1810,1134,0,15842868,5381,2134,12361524,5793,515,2625541,5098,273,806340,2954,22,49463,2248,0,0,,4942,5637,7781,8487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2919,,1767,1152,0,14322958,4907,2168,11130885,5134,498,2380852,4781,235,770557,3279,17,40464,2380,1,200,200,5689,6042,7544,8443,10623,,,,,,,,,,,,,,,,,,,,,,,,,,,,2502,1817,429,240,16,0,2944,2134,515,273,22,0,2919,2168,498,235,17,1,,,,,,,,,,,,,,,,,,
138275,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,175,40,2,0,3612664,16648,209,165,32,12,0,3281726,15702,196,157,23,9,7,3267820,16673,198,157,38,2,1,3078082,15546,197,3071867,15593,1,6215,6215,0,0,,0,0,,0,0,,19143,18552,16572,20115,29493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,147,27,11,0,2995002,16189,74,1366687,18469,28,467968,16713,34,470208,13830,31,436226,14072,18,253913,14106,15828,17584,20467,20225,20191,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,149,23,9,7,3209321,17071,74,1430792,19335,31,552415,17820,24,416900,17371,27,360055,13335,32,449159,14036,13895,15410,15859,19895,19194,,,,,,,,,,,,,,,,,,,198,197,1,0,0,0,185,74,28,34,31,18,188,74,31,24,27,32
138284,75,41,,37,4,0,164000,4000,48,,33,15,0,154049,3209,38,,13,21,4,90063,2370,41,,37,4,0,158930,3876,36,140000,3889,5,18930,3786,0,0,,0,0,,0,0,,2079,5828,10521,2190,2293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,33,14,0,154049,3278,44,135464,3079,2,12390,6195,1,6195,6195,0,0,,0,0,,5765,2649,2649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,13,21,1,88747,2536,30,78251,2608,4,9178,2295,1,1318,1318,0,0,,0,0,,10283,10596,11573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,36,5,0,0,0,47,44,2,1,0,0,35,30,4,1,0,0,,,,,,,,,,,,,,,,,,
