UNITID,CDACTUA,CNACTUA,CDACTGA,EFTEUG,EFTEGD,FTEUG,FTEGD,FTEDPP,ACTTYPE
190503,118601,,1790,3953,75,3953,75,,2
190512,421358,,68422,14045,2851,14045,2851,,2
190521,413914,,,13797,,13797,,,2
190530,136335,,,4545,,4545,,,2
190549,339657,,44360,11322,1848,11322,1848,,2
190558,263019,,15267,8767,636,8767,636,92,2
190567,307780,,38247,10259,1594,10259,1594,491,2
190576,50724,,67607,1691,2817,1691,2817,43,2
190585,97484,,,3249,,3249,,,2
190594,451962,,109703,15065,4571,15065,4571,159,2
190600,335354,,34877,11178,1453,11178,1453,,2
190619,202785,,,6760,,6760,,,2
190628,243696,,,8123,,8123,,,2
190637,292381,,32099,9746,1337,9746,1337,0,2
190646,97328,,,3244,,3244,,,2
190655,301316,,,10044,,10044,,,2
190664,397907,,44165,13264,1840,13264,1840,,2
190673,215988,,,7200,,7200,,,2
190682,,,,,,,,717,-2
190691,147635,,6707,4921,279,4921,279,,2
190707,,12600,,14,,14,,,1
190716,40335,,16218,1345,676,1345,676,468,2
190725,49603,,15594,1653,650,1653,650,213,2
190752,1680,,,56,,56,,,2
190761,38057,,4915,1269,205,1269,205,108,2
190840,121601,,,4053,,4053,,,2
190956,2760,,,92,,92,,,2
190983,17290,,798,576,33,576,33,,2
191083,181637,,,6055,,6055,,,2
191126,229820,,5148,7661,215,7661,215,,2
191199,101840,,,3395,,3395,,,2
191205,15044,,450,501,19,501,19,,2
191241,333694,,127671,11123,5320,11123,5320,1325,2
191302,28989,,,966,,966,,,2
191311,,54390,,60,,60,,,1
191320,,,907,,38,,38,,-2
191339,72451,,,2415,,2415,,,2
191515,63714,,,2124,,2124,,,2
191533,36963,,147,1232,6,1232,6,,2
191597,20574,,,457,,457,,,2
191612,42396,,,1413,,1413,,,2
191621,29501,,1008,983,42,983,42,,2
191630,51500,,864,1717,36,1602,24,,2
191649,184300,,57389,6143,2391,6143,2391,1273,2
191676,25265,,663,842,28,842,28,,2
191719,182411,,,6080,,6080,,,2
191728,,973527,,1082,,892,,,1
191931,82622,,13945,2754,581,2754,581,,2
191940,,300415,,334,,334,,,1
191959,1992,,,66,,66,,,2
191968,142404,,10909,4747,455,4747,455,232,2
191986,61272,,,2042,,2042,,,2
192004,12576,,,279,,279,,,2
192022,45915,,,1531,,1531,,,2
192040,4919,,4190,164,175,164,175,,2
192110,19407,,10836,647,452,647,452,,2
192165,5580,,,186,,186,,,2
192192,29515,,2933,984,122,1089,132,,2
192271,35289,,5841,1176,243,1176,243,,2
192323,75254,,16268,2508,678,2508,678,0,2
192448,193434,,70374,6448,2932,6448,2932,954,2
192484,,101487,,113,,113,,,1
192509,38776,,,1293,,1293,,,2
192624,6060,,,202,,202,,,2
192688,25641,,,855,,855,,,2
192703,92476,,8536,3083,356,3083,356,,2
192712,15470,,16588,516,691,516,691,,2
192749,40731,,19579,1358,816,1358,816,,2
192785,14424,,1204,481,50,481,50,,2
192800,,19550,,22,,22,,,1
192819,153771,,17213,5126,717,5126,717,116,2
192864,46995,,,1567,,1567,,,2
192925,44505,,15018,1484,626,1484,626,27,2
192961,2125,,,71,,71,,,2
192970,,24000,,27,,27,,,1
193016,157439,,41456,5248,1727,5248,1727,109,2
193052,12408,,4455,414,186,414,186,,2
193061,1830,,0,61,0,61,0,,2
193070,1320,,528,44,22,44,22,,2
193201,13559,,,452,,452,,,2
193247,3172,,504,106,21,106,21,,2
193265,,94300,,105,,105,,,1
193283,108597,,,3620,,3620,,,2
193292,105294,,25988,3510,1083,3510,1083,,2
193308,219114,,22125,7304,922,7304,922,,2
193326,209725,,,6991,,6991,,,2
193353,41820,,5158,1394,215,1394,215,,2
193380,2281,,,76,,76,,,2
193399,79309,,19400,2644,808,2644,808,,2
193405,,,16647,,694,,694,531,-2
193478,262723,,,8757,,8757,,,2
193584,58269,,10026,1942,418,1942,418,183,2
193609,,75330,,84,,84,,,1
193654,217452,,66571,7248,2774,7248,2774,,2
193672,,16200,,18,,18,,,1
193751,,,2458,,102,,102,503,-2
193821,,,205,,9,,9,1058,-2
193830,,,10469,,436,,436,1007,-2
193858,5847,69358,,272,,272,,,3
193894,,,1582,,66,,66,29,-2
193900,957897,,539390,31930,22475,31930,22475,3461,2
193946,79614,,,2654,,2654,,,2
193973,84250,,20622,2808,859,2808,859,,2
193991,,40708,,45,,45,,,1
194028,26434,,,881,,881,,,2
194073,,,,,,,,375,-2
194091,97729,,34609,3258,1442,3258,1442,1762,2
194116,7907,,5474,264,228,264,182,,2
194161,26208,,11558,874,482,874,482,69,2
194189,3780,,,126,,126,,,2
194222,125822,,,4194,,4194,,,2
194240,86255,,,2875,,2875,,,2
194259,,28800,,32,,32,,,1
194310,239797,,76581,7993,3191,7993,3191,1505,2
194392,20621,,592,687,25,687,25,,2
194435,,73626,,82,,82,,,1
194499,41040,,,1368,,1368,,,2
194569,2662,,,89,,143,,,2
194578,115993,,34266,3866,1428,3866,1428,,2
194657,11970,,2928,399,122,399,122,,2
194666,12660,,1344,422,56,422,56,,2
194693,1590,,,53,,53,,,2
194718,1680,,,56,,56,,,2
194736,4710,,,157,,157,,,2
194763,14434,,6117,481,255,481,255,,2
194824,196656,,28752,6555,1198,6555,1198,,2
194958,33853,,10976,1128,457,1128,457,75,2
195003,358695,,49655,11957,2069,11957,2069,,2
195030,211886,,97243,7063,4052,7063,4052,440,2
195049,,,9828,,410,,410,,-2
195058,114156,,,3805,,3805,,,2
195067,,304563,,338,,338,,,1
195128,31559,,17543,1052,731,1052,731,115,2
195155,,,1339,,56,,56,,-2
195164,52181,,16103,1739,671,1739,671,,2
195173,67031,,3812,2234,159,2234,159,,2
195191,8887,,,296,,296,,,2
195216,66793,,454,2226,19,2226,19,,2
195234,53571,,26477,1786,1103,1786,1103,,2
195243,35013,,3401,1167,142,1167,142,,2
195289,2426,,,81,,81,,,2
195304,45083,,5927,1503,247,1503,247,,2
195322,53815,,,1794,,1794,,,2
195438,6375,,1200,213,50,213,50,,2
195474,100238,,3075,3341,128,3341,128,,2
195526,81734,,,2724,,2724,,,2
195544,102366,,14509,3412,605,3412,605,,2
195580,,,1521,,63,,63,5,-2
195702,3192,,,106,,106,,,2
195720,75745,,12226,2525,509,2525,509,438,2
195784,27750,,,925,,925,,,2
195809,342649,,48973,11422,2041,11422,2041,1195,2
195988,26336,,,878,,878,,,2
196006,98618,,,3287,,3287,,,2
196015,82964,,,2765,,2765,,,2
196024,61514,,1476,2050,62,2050,62,,2
196033,53067,,,1769,,1769,,,2
196042,242439,,690,8081,29,8081,29,,2
196051,50672,,,1689,,1689,,,2
196060,372953,,64519,12432,2688,12432,2688,57,2
196079,459239,,56483,15308,2353,15308,2353,325,2
196088,660202,,163046,22007,6794,22007,6794,2441,2
196097,562521,,151724,18751,6322,18751,6322,1293,2
196103,42324,,5804,1411,242,1411,242,,2
196112,57603,,10617,1920,442,1920,442,3,2
196121,158472,,16415,5282,684,5282,684,9,2
196130,167165,,14156,5572,590,5572,590,,2
196149,180408,,9314,6014,388,6014,388,,2
196158,109413,,3873,3647,161,3647,161,,2
196167,131249,,1305,4375,54,4375,54,,2
196176,178841,,15229,5961,635,5961,635,,2
196185,155801,,6078,5193,253,5193,253,,2
196194,178391,,13258,5946,552,5946,552,,2
196200,70782,,5677,2359,237,2359,237,,2
196219,100902,,1855,3363,77,3363,77,,2
196228,,,360,,15,,15,388,-2
196237,115710,,5493,3857,229,3857,229,,2
196246,122777,,8642,4093,360,4093,360,,2
196255,6871,,21661,229,903,229,903,976,2
196264,167963,,25732,5599,1072,5599,1072,,2
196291,49641,,2375,1655,99,1655,99,,2
196307,5585,,11996,186,500,186,500,846,2
196389,13754,26325,,488,,488,,,3
196413,525539,,110662,17518,4611,17518,4611,689,2
196431,11820,,,394,,394,,,2
196440,450,,,15,,15,,,2
196468,,,99040,,4127,,4127,,-2
196565,77244,,,2575,,2575,,,2
196583,1830,,,61,,61,,,2
196592,133599,,75768,4453,3157,4453,3157,2538,2
196653,23287,,,776,,776,,,2
196680,126512,,16223,4217,676,4217,676,,2
196699,46470,,,1549,,1549,,,2
196866,61293,,,2043,,2043,,,2
196884,,,5325,,222,,222,,-2
197018,59700,,13116,1990,547,1990,547,,2
197027,45303,,156,1510,7,1510,7,,2
197036,159082,,,5303,,4620,,,2
197045,85905,,19108,2864,796,2864,796,328,2
197133,73243,,0,2441,0,2441,0,,2
197142,12147,,,405,,405,,,2
197151,103646,,16621,3455,693,3455,693,,2
197197,43780,,5702,1459,238,1459,238,36,2
197221,3758,,,125,,105,,,2
197230,9533,,,318,,318,,,2
197285,25746,,,858,,858,,,2
197294,197835,,,6595,,6595,,,2
197337,,51292,,57,,57,,,1
197531,,599448,,666,,666,,,1
197601,3930,,648,131,27,131,27,,2
197647,3930,,744,131,31,131,31,,2
197674,5688,,672,190,28,190,28,,2
197692,1699,,228,57,10,57,10,,2
197708,84159,,43060,2805,1794,2805,1794,979,2
197735,27750,,5880,925,245,925,245,,2
197744,8520,,1296,284,54,284,54,,2
197814,42225,,,1408,,1408,,,2
197850,64349,,,2145,,2145,,,2
197869,548620,,38191,18287,1591,18287,1591,10,2
197887,125837,,,4195,,4195,,,2
197911,32074,,1508,1069,63,1069,63,,2
197966,20319,,,677,,677,,,2
197984,44266,,324,1476,14,1476,14,,2
197993,5741,,,191,,191,,,2
198011,25660,,,855,,1081,,,2
198039,65070,,,2169,,2169,,,2
198066,22417,,180,747,8,747,8,,2
198084,35147,,,1172,,1172,,,2
198109,9876,,2879,329,120,329,120,,2
198118,70997,,,2367,,2367,,,2
198136,93995,,17700,3133,738,3133,738,1817,2
198154,224852,,,7495,,7495,,,2
198206,33836,,,1128,,1128,,,2
198215,35131,,1257,1171,52,1171,52,,2
198233,86228,,,2874,,2874,,,2
198251,98972,,,3299,,3299,,,2
198260,362251,,,12075,,12075,,,2
198303,26973,,1068,899,45,899,45,,2
198321,48767,,,1626,,1626,,,2
198330,66412,,,2214,,3271,,,2
198367,55003,,,1833,,1833,,,2
198376,91770,,,3059,,3059,,,2
198385,62664,,,2089,,2047,,,2
198419,206652,,150878,6888,6287,6888,6187,1927,2
198455,93074,,,3102,,3102,,,2
198464,605625,,79210,20188,3300,20188,3300,945,2
198491,31803,,,1060,,1060,,,2
198507,55035,,1668,1835,70,1835,70,,2
198516,217194,,3368,7240,140,6033,140,643,2
198534,181608,,,6054,,6054,,,2
198543,142255,,18663,4742,778,4742,778,,2
198552,161043,,,5368,,5368,,,2
198561,54801,,29025,1827,1209,1827,1209,,2
198570,120450,,,4015,,4015,,,2
198598,18826,,2293,628,96,628,96,,2
198613,37443,,98,1248,4,1248,4,,2
198622,218113,,,7270,,7270,,,2
198640,23070,,,769,,769,,,2
198668,25860,,,862,,862,,,2
198677,663,,,22,,22,,,2
198695,161854,,15593,5395,650,5395,650,527,2
198710,41179,,,1373,,1373,,,2
198729,26906,,,897,,1141,,,2
198756,33154,,1308,1105,55,1105,55,,2
198774,98550,,,3285,,3285,,,2
198808,25858,,9,862,0,862,0,,2
198817,48876,,,1629,,1629,,,2
198835,42537,,17391,1418,725,1418,725,,2
198844,,166698,,185,,185,,,1
198862,27420,,,914,,914,,,2
198871,16245,,,542,,542,,,2
198899,29057,,792,969,33,969,33,,2
198905,14014,,,467,,467,,,2
198914,13354,,,445,,624,,,2
198923,22218,,,741,,741,,,2
198950,46367,,5023,1546,209,1546,209,,2
198969,42417,,6068,1414,253,1414,135,199,2
198978,67772,,,2259,,2259,,,2
198987,67239,,,2241,,2241,,,2
199005,,31500,,35,,35,,,1
199023,14487,,,483,,483,,,2
199032,24713,,3355,824,140,824,140,,2
199069,51276,,4448,1709,185,1709,185,,2
199078,,111345,,124,,124,,,1
199087,52244,,,1741,,1741,,,2
199102,334452,,27160,11148,1132,11148,1132,,2
199111,88747,,0,2958,0,2958,0,,2
199120,566764,,176321,18892,7347,18892,7347,3667,2
199139,664282,,99038,22143,4127,22143,4127,106,2
199148,414778,,58785,13826,2449,13826,2449,201,2
199157,161652,,29268,5388,1220,5388,1220,554,2
199184,27118,,4312,904,180,904,180,,2
199193,739375,,155583,24646,6483,24646,6483,670,2
199209,39193,,3256,1306,136,1306,136,,2
199218,403260,,58110,13442,2421,13442,2421,146,2
199263,5925,,,198,,198,,,2
199272,21587,,,720,,720,,,2
199281,163294,,36348,5443,1515,5443,1515,,2
199306,22565,,9808,752,409,752,409,,2
199324,22682,,,756,,756,,,2
199333,166424,,,5547,,5547,,,2
199412,44833,,10794,1494,450,1494,450,,2
199421,46122,,,1537,,1537,,,2
199449,52573,,,1752,,1752,,,2
199458,3495,,,117,,117,,,2
199467,11936,,,398,,373,,,2
199476,40262,,,1342,,1342,,,2
199485,26654,,,888,,888,,,2
199494,118853,,,3962,,3962,,,2
199582,32183,,532,1073,22,1073,22,,2
199607,9553,,1735,318,72,318,72,,2
199625,37528,,,1251,,1251,,,2
199634,80779,,,2693,,2693,,,2
199643,27803,,2573,927,107,927,107,,2
199689,,201630,,224,,224,,,1
199698,25983,,840,866,35,866,35,,2
199722,26968,,,899,,899,,,2
199731,46872,,,1562,,1562,,,2
199740,43349,,,1445,,1445,,,2
199759,18345,,30321,612,1263,612,1263,,2
199768,54834,,,1828,,1828,,,2
199786,79260,,,2642,,2642,,,2
199795,21169,,,706,,706,,,2
199838,60500,,,2017,,2017,,,2
199847,160607,,64061,5354,2669,5354,2669,1055,2
199856,433399,,,14447,,14447,,,2
199865,21824,,2265,727,94,727,94,,2
199883,3930,,,131,,131,,,2
199892,61081,,,2036,,2036,,,2
199908,28932,,,964,,964,,,2
199926,48244,,,1608,,1608,,,2
199953,38863,,,1295,,1295,,,2
199962,74472,,15503,2482,646,2482,646,301,2
199971,1225,,233,41,10,41,10,,2
199980,,188100,,209,,209,,,1
199999,133147,,7740,4438,323,4438,323,162,2
200004,272683,,28506,9089,1188,9089,1188,283,2
200013,26239,,560,583,16,583,16,5,2
200022,73718,,,2457,,2457,,,2
200059,33500,,1203,1117,50,1117,50,,2
200086,4172,,,139,,139,,,2
200110,,42240,,47,,47,,,1
200156,31674,,8997,1056,375,1056,375,,2
200192,24928,,,831,,831,,,2
200208,5459,,,182,,182,,,2
200217,70528,,18047,2351,752,2351,752,553,2
200226,25264,,439,842,18,842,18,,2
200253,64389,,4993,2146,208,2146,208,,2
200280,252000,,54619,8400,2276,8400,2276,1023,2
200305,59739,,,1991,,1991,,,2
200314,19287,,,643,,643,,,2
200332,277685,,30835,9256,1285,9256,1285,302,2
200341,20497,,,683,,683,,,2
200466,5143,,339,171,14,171,14,,2
200484,3601,,1505,120,63,120,63,,2
200527,11906,,,397,,397,,,2
200554,12874,,,429,,429,,,2
200572,33075,,2100,1103,88,1103,88,,2
200590,5616,,,187,,187,,,2
200697,,,35228,,979,,979,,-2
200785,12371,,,412,,412,,,2
200800,307763,,33975,10259,1416,10259,1416,518,2
200846,25973,,,866,,866,,,2
200873,1900,,,63,,63,,,2
201034,,266989,,297,,297,,,1
201061,6629,,49,221,2,237,4,,2
201098,,31400,,35,,35,,,1
201104,85634,,18343,2854,764,2854,764,68,2
201131,,72143,,80,,80,,,1
201140,297,,2480,10,103,10,103,,2
201159,,83122,,92,,92,,,1
201177,6355,,,212,,212,,,2
201195,83626,,10919,2788,455,2788,455,,2
201283,16594,,,553,,553,,,2
201371,21047,,1740,702,73,702,73,,2
201432,39106,,,1304,,1304,,,2
201441,392458,,58204,13082,2425,13082,2425,,2
201469,15199,,,507,,507,,,2
201478,,190984,,212,,212,,,1
201496,,435504,,484,,484,,,1
201539,,93112,,103,,103,,,1
201548,60903,,5072,2030,211,2030,211,542,2
201645,179811,,71179,5994,2966,5994,2966,2276,2
201654,119807,,5293,3994,221,3994,221,164,2
201672,48506,,,1617,,1617,,,2
201681,,55800,,62,,62,,,1
201690,142409,,294,4747,12,4747,12,,2
201751,2735,,,91,,91,,,2
201803,,72520,,81,,81,,,1
201821,26461,,,882,,882,,,2
201867,4155,,,139,,139,,,2
201885,759322,,209181,25311,8716,25311,8716,2319,2
201928,151549,,,5052,,5052,,,2
201946,94697,,,3157,,3157,,,2
201955,108215,,,3607,,3607,,,2
201964,18396,,2013,613,84,613,84,,2
201973,86813,,,2894,,2894,,,2
202046,16392,,,546,,568,,,2
202073,7046,,3010,235,125,218,139,,2
202134,281762,,75335,9392,3139,9392,3139,695,2
202152,,116118,,129,,129,,,1
202170,27483,,699,916,29,916,29,,2
202222,514928,,,17164,,17164,,,2
202356,309717,,,10324,,10324,,,2
202435,4461,,,99,,99,,,2
202453,,93760,,104,,104,,,1
202480,252076,,52961,8403,2207,8403,2207,484,2
202514,14582,,980,486,41,486,41,,2
202523,71533,,,2384,,2384,,,2
202648,70803,,,2360,,2360,,,2
202657,,205835,,229,,229,,,1
202763,75450,,17845,2515,744,2515,744,391,2
202806,123063,,37030,4102,1543,4102,1543,,2
202888,,60350,,67,,67,,,1
202903,6156,,117,205,5,205,5,,2
202912,8263,,,275,,275,,,2
202949,,118969,,132,,132,,,1
202985,,46041,,51,,51,,,1
203030,,112500,,125,,125,,,1
203067,,,8992,,375,,375,12,-2
203085,29837,,3061,995,128,995,128,,2
203128,28027,,252,934,11,994,17,,2
203146,,456085,,507,,507,,,1
203155,52858,,,1762,,1762,,,2
203234,4920,,,164,,164,,,2
203289,1740,,,58,,58,,,2
203331,1418374,,,47279,,29458,,,2
203368,74187,,9533,2473,397,2473,397,,2
203386,100693,,,2238,,2238,,,2
203438,,103558,,115,,115,,,1
203447,21406,,,714,,714,,,2
203456,10260,,,342,,342,,,2
203465,60242,,80,2008,3,2008,3,,2
203474,26408,,,880,,880,,,2
203483,25522,,,851,,851,,,2
203492,18864,,,629,,629,,,2
203517,548135,,105749,18271,4406,18271,4406,1359,2
203526,24776,,0,826,0,826,0,,2
203535,61712,,,2057,,2057,,,2
203544,22270,,7091,742,295,742,295,108,2
203580,19016,,5262,634,219,634,219,,2
203599,92162,,,3072,,3072,,,2
203614,,350485,,389,,389,,,1
203678,45006,,,1500,,1500,,,2
203720,7930,6720,,184,,184,,,3
203739,2614,1800,,60,,60,,,3
203748,154251,,,5142,,5142,,,2
203757,21794,,3614,726,151,726,151,13,2
203775,26577,,5049,886,210,886,210,,2
203845,32720,,3790,1091,158,1091,158,,2
203881,37369,,,1246,,1246,,,2
203942,,20833,,23,,23,,,1
203960,26964,,2593,899,108,899,108,,2
203997,,,2266,,94,,94,11,-2
204006,58126,,5,1938,0,1938,0,,2
204015,36471,,0,1216,0,1216,0,,2
204024,524192,,42742,17473,1781,17473,1781,,2
204121,,50125,,56,,56,,,1
204158,,179769,,200,,200,,,1
204176,21528,,3679,718,153,718,153,11,2
204185,59966,,6640,1999,277,1999,138,89,2
204194,42954,,6646,1432,277,1432,277,,2
204200,33076,,10801,1103,450,1103,450,184,2
204255,30442,,,1015,,1015,,,2
204264,42066,,9268,1402,386,1402,386,,2
204334,,84888,,94,,94,,,1
204422,42917,,,1431,,1431,,,2
204431,,21600,,24,,24,,,1
204440,68213,,,2274,,2274,,,2
204459,,27764,,31,,31,,,1
204468,34409,,2432,1147,101,1147,101,,2
204477,,,1499,,62,,62,950,-2
204486,124020,,1260,2756,35,2756,35,,2
204501,99992,,124,3333,5,3333,5,,2
204608,4973,251650,,445,,445,,,3
204617,23052,,9434,768,393,768,393,,2
204635,68362,,154,2279,6,2279,6,681,2
204662,12830,,,428,,428,,,2
204671,24285,,104,810,4,810,4,,2
204680,25594,,32,853,1,853,1,,2
204699,26935,,70,898,3,898,3,,2
204705,66359,,96,2212,4,2212,4,,2
204714,,97012,,108,,108,,,1
204723,,198750,,221,,221,,,1
204769,,104324,,116,,116,,,1
204778,,56275,,63,,63,,,1
204796,1369038,,247490,45635,10312,45635,10312,4586,2
204802,12636,,,421,,421,,,2
204820,25448,,,848,,848,,,2
204839,25711,,,857,,857,,,2
204848,23898,,,797,,797,,,2
204857,502451,,128947,16748,5373,16748,5373,994,2
204866,24684,,,823,,823,,,2
204884,7656,,,170,,170,,,2
204893,940,,,31,,31,,,2
204909,42992,,,1433,,1442,,,2
204936,63171,,3575,2106,149,2106,149,175,2
204945,136849,,,4562,,4562,,,2
204963,,72370,,80,,80,,,1
204981,,71412,,79,,79,,,1
204990,,,3213,,134,,134,,-2
205027,800,,1524,27,64,27,51,,2
205054,20529,5120,,462,,462,,,3
205090,1407,,,47,,47,,,2
205124,1530,,540,51,23,51,23,,2
205142,,168879,,188,,188,,,1
205179,19920,,,664,,664,,,2
205203,45668,,303,1522,13,1522,13,,2
205391,5232,,,174,,174,,,2
205443,74803,,3677,2493,153,2493,153,9,2
205470,394793,,,13160,,13160,,,2
205559,2563,,,57,,55,,,2
205841,155946,,,5198,,5198,,,2
205887,28035,,,623,,623,,,2
205957,75810,,13171,2527,549,2527,549,,2
205966,35378,,,1179,,1179,,,2
206011,33646,,,1122,,1122,,,2
206039,,58800,,65,,65,,,1
206048,56255,,13966,1875,582,1875,582,,2
206084,349251,,48346,11642,2014,11642,2014,1383,2
206154,285,,11,10,0,10,0,,2
206172,,19371,,22,,22,,,1
206181,,165055,,183,,183,,,1
206279,13995,,5078,467,212,467,212,,2
206288,,,2856,,119,,119,249,-2
206321,,61994,,69,,69,,,1
206349,21011,,7237,700,302,700,302,20,2
206394,1285,,,43,,36,,,2
206437,43743,,14646,1458,610,1458,610,144,2
206446,35113,,,1170,,1170,,,2
206491,12910,,256,430,11,430,11,,2
206507,31653,,236,1055,10,1055,10,,2
206516,,,1991,,83,,83,10,-2
206525,38023,,1035,1267,43,1267,43,,2
206589,62938,,,2098,,1955,,,2
206604,185777,,34902,6193,1454,6193,1454,633,2
206613,28686,,86,956,4,956,4,,2
206622,158998,,24465,5300,1019,5300,1019,124,2
206695,236443,,44146,7881,1839,7881,1839,187,2
206817,7330,,,244,,244,,,2
206835,21121,,1734,704,72,704,72,21,2
206862,35131,,10492,1171,437,1067,458,,2
206905,,282392,,314,,314,,,1
206914,72562,,4797,2419,200,2419,200,,2
206923,36071,,,1202,,1202,,,2
206932,18897,,,630,,630,,,2
206941,284329,,21900,9478,913,9478,913,,2
206996,39897,,,1330,,1330,,,2
207041,75057,,11443,2502,477,2502,477,,2
207050,26252,,,875,,875,,,2
207069,29647,,,988,,988,,,2
207087,,27370,,30,,30,,,1
207102,,97710,,109,,109,,,1
207157,7216,,251,241,10,241,10,,2
207209,52523,,2181,1751,91,1751,91,80,2
207236,41016,,,1367,,1367,,,2
207254,26581,,,886,,886,,,2
207263,132981,,25007,4433,1042,4433,1042,201,2
207281,54868,,,1829,,1829,,,2
207290,42321,,,1411,,1411,,,2
207306,39709,,3510,1324,146,1324,146,32,2
207315,,,12689,,529,,529,556,-2
207324,53115,,7646,1771,319,1771,319,,2
207342,29921,,24322,997,1013,997,1013,2310,2
207351,33980,,,1133,,1133,,,2
207388,563978,,62224,18799,2593,18799,2593,726,2
207397,89992,,,3000,,3000,,,2
207403,39650,,1056,1322,44,1322,44,,2
207449,195754,,,6525,,6525,,,2
207458,42919,,16903,1431,704,1431,704,574,2
207500,577042,,107808,19235,4492,19235,4492,675,2
207564,63513,,,2117,,2117,,,2
207582,99119,,11932,3304,497,3304,497,8,2
207661,69444,,2412,2315,101,2315,101,,2
207670,111029,,,3701,,3701,,,2
207704,,142754,,159,,159,,,1
207722,23929,,,798,,761,,,2
207740,31987,,,1066,,1066,,,2
207786,,14500,,16,,16,,,1
207847,72911,,48297,2430,2012,2430,2012,,2
207856,10857,,324,362,14,362,14,,2
207865,98703,,11080,3290,462,3290,462,394,2
207935,265134,,,8838,,8838,,,2
207962,22171,,,739,,739,,,2
207971,80364,,13292,2679,554,2679,554,433,2
208035,23861,,,795,,795,,,2
208044,,32056,,36,,36,,,1
208053,,161742,,180,,180,,,1
208275,43970,,,977,,977,,,2
208318,119887,,,2664,,2664,,,2
208390,,5097356,,5664,,5664,,,1
208406,,2064748,,2294,,2294,,,1
208415,25579,,,568,,568,,,2
208433,,90693,,101,,101,,,1
208479,11744,,,391,,391,,,2
208512,23580,,,786,,786,,,2
208637,,103111,,115,,115,,,1
208646,90712,,8192,2016,228,2016,228,,2
208725,1220,,,41,,41,,,2
208822,74273,,26362,2476,1098,2476,1098,306,2
208859,,36568,,41,,25,,,1
209038,,2779066,,3088,,4932,,,1
209056,65699,,15063,2190,628,2139,787,580,2
209065,50864,,888,1695,37,1695,37,,2
209074,127838,,,2841,,2841,,,2
209083,,91011,,101,,101,,,1
209153,,31957,,36,,22,,,1
209205,,48901,,54,,54,,,1
209241,1001,,1771,33,74,33,74,,2
209250,,2500727,,2779,,2779,,,1
209287,8850,,3522,295,147,295,147,,2
209296,1389,,4826,31,134,31,134,304,2
209409,13556,,4788,452,200,452,200,,2
209490,27525,,37575,612,1044,612,1044,1100,2
209506,133966,,2713,2977,75,2977,75,,2
209542,1007828,,140679,22396,3908,22396,4261,911,2
209551,804575,,113205,17879,3145,17879,3145,523,2
209603,10013,,2953,334,123,334,123,,2
209612,49561,,25034,1652,1043,1652,1043,1221,2
209667,,64170,,71,,45,,,1
209676,,92091,,102,,64,,,1
209694,,51606,,57,,36,,,1
209700,,208726,,232,,232,,,1
209719,,93600,,104,,104,,,1
209746,626616,,,13925,,13925,,,2
209807,598731,,122569,13305,3405,13305,3405,,2
209825,111780,,6578,3726,274,3747,294,45,2
209922,43213,,80,1440,3,1528,3,,2
209940,58257,489682,,1839,,1839,,,3
