UNITID,SCUGFFP,GISTN2,GISTON2,GISTWF2,GISTOF2,GISTUN2,GISTT2,GISTA2,GISTN1,GISTON1,GISTWF1,GISTOF1,GISTUN1,GISTT1,GISTA1,GISTN0,GISTON0,GISTWF0,GISTOF0,GISTUN0,GISTT0,GISTA0,GIS4N2,GIS4ON2,GIS4WF2,GIS4OF2,GIS4UN2,GIS4T2,GIS4A2,GIS4N12,GIS4T12,GIS4A12,GIS4N22,GIS4T22,GIS4A22,GIS4N32,GIS4T32,GIS4A32,GIS4N42,GIS4T42,GIS4A42,GIS4N52,GIS4T52,GIS4A52,NPIST2,NPIST1,NPIST0,NPIS412,NPIS422,NPIS432,NPIS442,NPIS452,GRNTN2,GRNTON2,GRNTWF2,GRNTOF2,GRNTUN2,GRNTT2,GRNTA2,GRNTN1,GRNTON1,GRNTWF1,GRNTOF1,GRNTUN1,GRNTT1,GRNTA1,GRNTN0,GRNTON0,GRNTWF0,GRNTOF0,GRNTUN0,GRNTT0,GRNTA0,GRN4N2,GRN4ON2,GRN4WF2,GRN4OF2,GRN4UN2,GRN4T2,GRN4A2,GRN4N12,GRN4T12,GRN4A12,GRN4N22,GRN4T22,GRN4A22,GRN4N32,GRN4T32,GRN4A32,GRN4N42,GRN4T42,GRN4A42,GRN4N52,GRN4T52,GRN4A52,NPGRN2,NPGRN1,NPGRN0,NPT412,NPT422,NPT432,NPT442,NPT452,GIS4N1,GIS4ON1,GIS4WF1,GIS4OF1,GIS4UN1,GIS4T1,GIS4A1,GIS4N11,GIS4T11,GIS4A11,GIS4N21,GIS4T21,GIS4A21,GIS4N31,GIS4T31,GIS4A31,GIS4N41,GIS4T41,GIS4A41,GIS4N51,GIS4T51,GIS4A51,NPIS411,NPIS421,NPIS431,NPIS441,NPIS451,GRN4N1,GRN4ON1,GRN4WF1,GRN4OF1,GRN4UN1,GRN4T1,GRN4A1,GRN4N11,GRN4T11,GRN4A11,GRN4N21,GRN4T21,GRN4A21,GRN4N31,GRN4T31,GRN4A31,GRN4N41,GRN4T41,GRN4A41,GRN4N51,GRN4T51,GRN4A51,NPT411,NPT421,NPT431,NPT441,NPT451,GIS4N0,GIS4ON0,GIS4WF0,GIS4OF0,GIS4UN0,GIS4T0,GIS4A0,GIS4N10,GIS4T10,GIS4A10,GIS4N20,GIS4T20,GIS4A20,GIS4N30,GIS4T30,GIS4A30,GIS4N40,GIS4T40,GIS4A40,GIS4N50,GIS4T50,GIS4A50,NPIS410,NPIS420,NPIS430,NPIS440,NPIS450,GRN4N0,GRN4ON0,GRN4WF0,GRN4OF0,GRN4UN0,GRN4T0,GRN4A0,GRN4N10,GRN4T10,GRN4A10,GRN4N20,GRN4T20,GRN4A20,GRN4N30,GRN4T30,GRN4A30,GRN4N40,GRN4T40,GRN4A40,GRN4N50,GRN4T50,GRN4A50,NPT410,NPT420,NPT430,NPT440,NPT450,GIS4G2,GIS4G12,GIS4G22,GIS4G32,GIS4G42,GIS4G52,GIS4G1,GIS4G11,GIS4G21,GIS4G31,GIS4G41,GIS4G51,GIS4G0,GIS4G10,GIS4G20,GIS4G30,GIS4G40,GIS4G50,GRN4G2,GRN4G12,GRN4G22,GRN4G32,GRN4G42,GRN4G52,GRN4G1,GRN4G11,GRN4G21,GRN4G31,GRN4G41,GRN4G51,GRN4G0,GRN4G10,GRN4G20,GRN4G30,GRN4G40,GRN4G50
235547,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235583,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,13,10,0,149442,6497,40,,17,23,0,305545,7639,45,,20,25,0,333794,7418,19,,10,9,0,131597,6926,10,104566,10457,1,6064,6064,2,305,153,3,7723,2574,3,12939,4313,11668,11841,12952,8084,12477,18388,15967,14228,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,14,22,0,282592,7850,18,180721,10040,3,32954,10985,7,51489,7356,4,16428,4107,4,1000,250,9789,8844,12473,15722,19579,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,19,24,0,322372,7497,22,230556,10480,7,67268,9610,3,7154,2385,4,12894,3224,7,4500,643,9917,10787,18012,17173,19754,,,,,,,,,,,,,,,,,,,17,10,1,1,3,2,33,18,3,7,4,1,39,22,7,3,4,3
235671,3,108,,72,31,5,868650,8043,69,,45,20,4,426531,6182,93,,65,25,3,690268,7422,92,,67,25,0,778047,8457,60,637803,10630,16,114437,7152,8,21838,2730,3,1010,337,5,2959,592,7523,8594,6869,4541,8019,12441,14834,14579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,38,18,0,362711,6477,40,288009,7200,8,55846,6981,4,15699,3925,3,3157,1052,1,0,0,7734,7953,11009,13882,14934,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,57,28,1,631071,7338,51,445510,8735,13,86583,6660,14,91863,6562,5,5615,1123,3,1500,500,6150,8225,8323,13762,14385,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,59,15,6,3,1,51,38,7,4,2,0,78,50,12,12,3,1,,,,,,,,,,,,,,,,,,
235699,4,50,,19,23,8,279647,5593,63,,28,34,1,273600,4343,43,,22,19,2,246537,5733,34,,16,18,0,257632,7577,17,169196,9953,7,59030,8433,7,24005,3429,2,4968,2484,1,433,433,9694,10854,8283,5123,6643,11647,12592,14643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,20,20,0,262391,6560,22,174648,7939,8,61963,7745,4,17930,4483,3,7850,2617,3,0,0,6696,6890,10152,12018,14635,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,18,21,1,229073,5727,26,176696,6796,7,47594,6799,3,4783,1594,1,0,0,3,0,0,8088,8085,13290,14884,14884,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,17,7,7,1,1,36,22,8,4,2,0,35,25,7,3,0,0,,,,,,,,,,,,,,,,,,
235750,13,131,,65,49,17,640331,4888,117,,48,48,21,685576,5860,136,,69,62,5,806338,5929,98,,51,39,8,581329,5932,44,348378,7918,19,114080,6004,16,95424,5964,8,17327,2166,11,6120,556,8570,8171,7357,5582,7496,7536,11334,12944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,45,40,5,635819,7065,48,404778,8433,20,153727,7686,15,73160,4877,2,4154,2077,5,0,0,5257,6004,8813,11613,13690,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,67,59,0,781622,6203,74,503182,6800,23,159699,6943,20,116931,5847,6,1810,302,3,0,0,6430,6287,7383,12928,13230,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,44,19,16,6,3,84,48,20,14,2,0,119,74,23,19,3,0,,,,,,,,,,,,,,,,,,
236018,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1,0,14335,14335,1,,0,1,0,14335,14335,3,,1,2,0,18585,6195,1,,0,1,0,14335,14335,1,14335,14335,0,0,,0,0,,0,0,,0,0,,16537,16406,18572,16537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1,0,14335,14335,1,14335,14335,0,0,,0,0,,0,0,,0,0,,16406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,2,0,18585,6195,3,18585,6195,0,0,,0,0,,0,0,,0,0,,18572,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0
236072,7,148,,74,62,12,723459,4888,139,,78,59,2,994591,7155,97,,59,35,3,784644,8089,99,,54,42,3,638166,6446,54,408220,7560,25,145976,5839,16,79700,4981,4,4270,1068,0,0,,10047,7235,5133,7159,8880,9738,13651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,48,43,1,814890,8858,62,618607,9978,17,138589,8152,11,57412,5219,1,282,282,1,0,0,4898,6724,9657,14594,14876,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,52,32,1,713159,8390,48,436914,9102,22,202545,9207,10,68186,6819,4,5514,1379,1,0,0,4217,4112,6500,11940,13319,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,53,24,16,2,0,91,62,17,11,1,0,81,48,22,10,1,0,,,,,,,,,,,,,,,,,,
236133,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,132,18,7,0,3530338,22486,158,133,17,4,4,3598477,22775,189,176,10,3,0,4359699,23067,98,81,15,2,0,2352448,24005,14,379149,27082,5,161160,32232,20,538415,26921,24,567402,23642,35,706322,20181,23722,23169,21825,18753,13603,18914,22193,25654,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,124,17,1,0,3240029,22817,22,582458,26475,14,374803,26772,24,638684,26612,25,570578,22823,57,1073506,18833,19388,19091,19251,23040,27030,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,122,4,3,0,3143244,24366,17,495836,29167,15,465550,31037,31,816586,26341,35,830298,23723,31,534974,17257,15928,14058,18754,21372,27838,,,,,,,,,,,,,,,,,,,98,14,5,20,24,35,142,22,14,24,25,57,129,17,15,31,35,31
236188,12,372,24,111,115,122,1295472,3482,209,6,61,74,68,747282,3576,183,13,80,71,19,1067005,5831,140,11,67,62,0,1081791,7727,80,728153,9102,24,170001,7083,25,148747,5950,6,34310,5718,5,580,116,11629,11477,8416,5636,7655,8788,9020,14622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,4,44,39,0,641961,7379,48,416217,8671,17,131403,7730,13,72096,5546,7,22245,3178,2,0,0,5581,6522,8706,11074,14252,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,10,65,64,1,955710,6827,87,717619,8248,20,132398,6620,22,94485,4295,9,11208,1245,2,0,0,6218,7846,10171,13221,14466,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,80,24,23,5,1,82,48,16,13,5,0,131,87,19,21,4,0,,,,,,,,,,,,,,,,,,
236212,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,26,32,0,370407,6386,52,,23,29,0,332018,6385,42,,15,27,0,278172,6623,64,,28,36,0,360863,5638,23,200409,8713,11,88165,8015,9,41563,4618,8,26313,3289,13,4413,339,20045,18800,18114,17842,18540,21937,23266,26216,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,35,30,0,332018,5108,19,184342,9702,11,63859,5805,14,65913,4708,12,17904,1492,9,0,0,14473,18370,19467,22683,24175,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,21,42,0,276941,4396,23,193423,8410,13,66077,5083,8,17441,2180,10,0,0,9,0,0,16594,19921,22824,25004,25004,,,,,,,,,,,,,,,,,,,54,23,11,9,8,3,52,19,11,14,8,0,41,23,13,5,0,0
236230,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507,373,105,29,0,18472560,36435,579,316,205,58,0,19924925,34413,594,479,82,33,0,18670776,31432,367,253,89,25,0,14007158,38167,65,2802458,43115,67,2901273,43303,71,2970333,41836,50,1696260,33925,114,3636834,31902,24825,23568,25368,17751,17563,19030,26941,28964,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,192,148,39,0,13857811,36564,75,3170920,42279,60,2547366,42456,64,2526068,39470,61,1917735,31438,119,3695722,31056,15308,15131,18117,26149,26531,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,357,60,27,0,15009910,33806,74,3130075,42298,63,2603770,41330,81,2897213,35768,80,2291192,28640,146,4087660,27998,14532,15500,21062,28190,28832,,,,,,,,,,,,,,,,,,,366,65,67,71,50,113,379,75,60,64,61,119,443,74,63,81,80,145
236258,8,84,,46,19,19,396144,4716,74,,40,20,14,488808,6606,138,,57,78,3,812911,5891,52,,41,9,2,369907,7114,30,225930,7531,10,71906,7191,8,54722,6840,3,16349,5450,1,1000,1000,7491,5552,8415,3509,3849,4200,5590,10040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,32,15,7,446306,8265,28,272246,9723,15,112754,7517,9,60203,6689,1,1103,1103,1,0,0,2284,4490,5318,10904,12007,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,48,56,0,743355,7148,60,466598,7777,22,163359,7425,17,97103,5712,4,16295,4074,1,0,0,6122,6474,8187,9825,13899,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,30,10,8,2,1,53,28,15,9,1,0,103,60,22,17,4,0,,,,,,,,,,,,,,,,,,
236328,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,404,4,0,0,12906789,31634,381,95,286,0,0,11933291,31321,612,608,4,0,0,18319494,29934,211,209,2,0,0,7561746,35838,26,1208087,46465,23,1039419,45192,39,1442839,36996,40,1557663,38942,83,2313738,27876,41363,28221,38127,26537,27810,36006,34060,45126,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,57,134,0,0,7064895,36989,26,1311829,50455,16,767554,47972,37,1569567,42421,34,1273332,37451,78,2142613,27469,9749,12232,17783,22753,32735,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,348,2,0,0,12078545,34510,52,2253593,43338,41,1800458,43914,53,2013721,37995,54,1950749,36125,150,4060024,27067,24734,24158,30077,31947,41005,,,,,,,,,,,,,,,,,,,210,26,23,39,40,82,191,26,16,37,34,78,348,52,41,53,53,149
236382,4,77,,43,33,1,526352,6836,72,,45,27,0,525442,7298,134,,74,55,5,928028,6926,65,,38,27,0,486760,7489,37,301541,8150,13,91445,7034,11,93774,8525,1,0,0,3,0,0,8163,6875,7595,6627,7743,6252,14777,14777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,33,18,0,447103,8767,33,286751,8689,13,127879,9837,4,26259,6565,1,6214,6214,0,0,,5228,4080,7352,7703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,71,45,1,846663,7236,67,545131,8136,24,224052,9336,16,67579,4224,7,9901,1414,3,0,0,5962,4762,9874,12684,14098,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,37,13,11,0,0,51,33,13,4,1,0,108,66,24,15,3,0,,,,,,,,,,,,,,,,,,
236452,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,243,77,20,3,11215015,32697,285,215,51,19,0,8561118,30039,331,266,44,21,0,9614661,29047,272,193,63,16,0,9247492,33998,66,2680577,40615,39,1509007,38692,45,1685851,37463,44,1308423,29737,78,2063634,26457,21811,23964,23824,13827,15750,16979,24705,27985,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,172,39,15,0,7406005,32770,60,2333855,38898,28,1090384,38942,39,1291980,33128,34,987336,29039,65,1702450,26192,15184,15140,20954,25043,27890,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,196,39,17,0,7565784,30023,56,1958792,34978,42,1380108,32860,51,1610033,31569,40,1059569,26489,63,1557282,24719,17625,19743,21034,26114,27884,,,,,,,,,,,,,,,,,,,272,66,39,45,44,78,226,60,28,39,34,65,252,56,42,51,40,63
236504,6,177,,61,93,23,1015033,5735,63,,22,37,4,466955,7412,148,,38,97,13,1077163,7278,115,,43,66,6,932883,8112,71,616738,8686,21,170940,8140,16,107182,6699,6,25795,4299,1,12228,12228,9594,7547,9159,6660,7206,8647,11047,3118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,16,33,0,421434,8601,28,243196,8686,14,133047,9503,6,45191,7532,1,0,0,0,0,,6768,5951,7922,15454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,36,80,7,999729,8128,62,569195,9181,38,316009,8316,21,104200,4962,1,5418,5418,1,4907,4907,6948,7813,11167,10711,11222,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,71,21,16,5,1,48,28,14,6,0,0,123,62,38,21,1,1,,,,,,,,,,,,,,,,,,
236513,11,294,,145,115,34,1613689,5489,137,,55,77,5,958634,6997,140,,76,62,2,1047484,7482,195,,93,87,15,1429226,7329,120,981486,8179,35,269369,7696,32,153035,4782,4,15391,3848,4,9945,2486,7998,7433,5191,5762,6245,9159,10093,11455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,44,60,1,882687,8407,61,578501,9484,24,199808,8325,17,93728,5513,2,8510,4255,1,2140,2140,4875,6034,8846,10104,12219,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,66,57,0,978211,7953,69,600104,8697,31,259029,8356,21,119078,5670,2,0,0,0,0,,4132,4473,7159,12829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,120,35,32,4,3,104,61,24,17,1,1,120,68,31,21,0,0,,,,,,,,,,,,,,,,,,
236577,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570,433,79,58,0,14454655,25359,644,398,64,182,0,23976352,37230,627,538,35,54,0,20304637,32384,394,308,55,31,0,10554070,26787,84,2812469,33482,68,2182331,32093,82,2418242,29491,60,1282993,21383,100,1858035,18580,26549,26153,28367,18413,19802,22404,30512,33315,,,,,,,,,,,,,,,,,,,,,,,,,,,,456,283,52,121,0,17610341,38619,108,4805753,44498,64,2797655,43713,90,3668347,40759,69,2374409,34412,125,3964177,31713,18699,19484,22438,28785,31484,,,,,,,,,,,,,,,,,,,,,,,,,,,,467,402,23,42,0,15934043,34120,113,4526966,40062,68,2714265,39916,103,3765316,36556,66,2021104,30623,117,2906392,24841,20772,20918,24278,30211,35993,,,,,,,,,,,,,,,,,,,392,84,68,82,60,98,456,108,64,90,69,125,465,113,68,103,65,116
236595,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989,877,62,22,28,30576762,30917,787,658,54,12,63,22308020,28346,894,854,26,6,8,23878727,26710,694,615,57,19,3,22482102,32395,132,5579613,42270,58,2341527,40371,94,3419944,36382,100,2970539,29705,310,8170479,26356,35412,36671,36843,23825,25724,29713,36390,39739,,,,,,,,,,,,,,,,,,,,,,,,,,,,523,464,47,11,1,15324613,29301,80,3171885,39649,48,1811554,37741,56,1904276,34005,70,1712737,24468,269,6724161,24997,25170,27078,30814,40351,39822,,,,,,,,,,,,,,,,,,,,,,,,,,,,572,545,22,5,0,16204763,28330,78,2974546,38135,55,1979098,35984,67,2101311,31363,95,2661435,28015,277,6488373,23424,25304,27455,32076,35424,40015,,,,,,,,,,,,,,,,,,,685,132,58,94,99,302,517,80,48,56,68,265,569,78,55,67,95,274
236610,5,89,12,40,31,6,448464,5039,101,18,42,33,8,581745,5760,108,17,49,38,4,613278,5679,67,11,29,27,0,421528,6291,35,255156,7290,14,90040,6431,12,68953,5746,2,6874,3437,4,505,126,9442,8832,8272,7769,8628,9313,11622,14933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,14,32,26,0,537861,7470,38,358464,9433,17,101725,5984,11,71422,6493,3,6250,2083,3,0,0,5242,8691,8182,12592,14675,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,18,48,30,0,551040,5740,54,336324,6228,24,174649,7277,10,29607,2961,7,10460,1494,1,0,0,7398,6349,10665,12132,13626,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,35,14,10,2,1,68,38,16,11,3,0,87,54,24,6,3,0,,,,,,,,,,,,,,,,,,
236638,14,301,24,99,125,53,1403255,4662,220,38,67,91,24,1109615,5044,289,37,105,126,21,1802740,6238,173,15,74,84,0,1252949,7242,83,718250,8654,44,330799,7518,30,174844,5828,12,28756,2396,4,300,75,9487,9200,7762,5216,6352,8042,11474,13795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,21,49,66,2,925447,6706,74,559830,7565,34,245154,7210,19,113681,5983,2,3191,1596,9,3591,399,6500,6855,8082,12469,13666,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,29,100,112,1,1642546,6787,115,928456,8074,70,508297,7261,36,189280,5258,9,15473,1719,12,1040,87,5701,6514,8517,12056,13688,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,83,43,29,10,1,132,74,34,19,2,3,225,115,70,35,4,1,,,,,,,,,,,,,,,,,,
236656,10,229,,91,101,37,1075811,4698,193,,85,88,20,1008598,5226,223,,105,111,7,1316716,5905,138,,78,60,0,983680,7128,79,635560,8045,25,199563,7983,24,129016,5376,9,15993,1777,1,3548,3548,10565,9399,8057,6133,6195,8802,12401,10630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,,78,67,0,957641,6604,89,680317,7644,26,171016,6578,19,92913,4890,8,13395,1674,3,0,0,6451,7517,9205,12421,14095,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,,97,97,1,1248335,6402,106,816791,7706,44,268199,6095,31,146917,4739,12,14777,1231,2,1651,826,6111,7722,9078,12586,12991,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,79,25,23,7,1,136,88,26,18,4,0,187,106,44,29,7,1,,,,,,,,,,,,,,,,,,
236692,12,503,,287,168,48,2936165,5837,509,,304,165,40,3385425,6651,624,,391,197,36,4138441,6632,431,,262,157,12,2777888,6445,235,1829547,7785,88,610458,6937,58,283256,4884,32,47314,1479,18,7313,406,6295,5198,4947,4400,5248,7301,10706,11779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,,307,156,15,3237313,6773,257,2129386,8286,100,751126,7511,65,301556,4639,31,32127,1036,25,23118,925,3420,4195,7067,10670,10781,,,,,,,,,,,,,,,,,,,,,,,,,,,,629,,410,203,16,4006020,6369,348,2715339,7803,125,800246,6402,94,431493,4590,42,49190,1171,20,9752,488,3739,5140,6952,10371,11054,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,218,83,54,21,6,426,248,98,55,16,9,560,340,118,81,13,8,,,,,,,,,,,,,,,,,,
236708,19,371,,186,131,54,2018459,5441,371,,179,157,35,1561063,4208,550,,278,217,55,3629374,6599,294,,166,118,10,1893496,6440,131,1127156,8604,68,498709,7334,44,205029,4660,22,50782,2308,29,11820,408,7117,8753,5971,3976,5246,7920,10272,12172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,,134,87,10,1458210,6313,107,910778,8512,46,325544,7077,39,175841,4509,20,24225,1211,19,21822,1149,3740,5175,7743,11041,11103,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,,284,224,34,3515557,6486,267,2194045,8217,120,863613,7197,84,400248,4765,46,43133,938,25,14518,581,4377,5397,7829,11656,12013,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,128,67,43,15,6,209,104,45,38,15,7,488,263,118,74,20,13,,,,,,,,,,,,,,,,,,
236744,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,6,13,0,87971,4630,22,,12,10,0,117561,5344,24,,3,21,0,192891,8037,16,,4,12,0,87971,5498,10,77806,7781,1,6894,6894,2,3271,1636,2,0,0,1,0,0,9808,6607,5050,6835,7722,12980,14616,14616,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,9,15,0,117543,4898,15,103415,6894,3,14128,4709,3,0,0,2,0,0,1,0,0,5518,7703,12412,12412,12412,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,3,24,0,183674,6803,20,160522,8026,1,7340,7340,3,8612,2871,3,7200,2400,0,0,,5098,5784,10253,10724,,,,,,,,,,,,,,,,,,,,12,10,1,1,0,0,18,15,3,0,0,0,23,20,1,1,1,0
236753,12,259,,150,85,24,1372116,5298,225,,109,96,20,1157324,5144,326,,171,116,39,2088611,6407,220,,136,76,8,1305316,5933,104,761843,7325,51,271624,5326,36,225891,6275,19,40287,2120,10,5671,567,7789,8606,6240,5727,7726,6777,10932,12485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,,97,72,9,1068915,6005,87,697387,8016,38,219391,5773,22,104942,4770,16,38153,2385,15,9042,603,5280,7523,8526,10911,12693,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,,168,107,11,1915309,6697,149,1270771,8529,58,438252,7556,41,173817,4239,24,30869,1286,14,1600,114,3960,4933,8250,11203,12375,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,101,44,35,15,3,155,85,36,21,9,4,249,148,53,36,10,2,,,,,,,,,,,,,,,,,,
236887,6,147,,79,54,14,736945,5013,55,,26,23,6,287587,5229,250,,127,107,16,1585666,6343,85,,51,34,0,667199,7849,39,412675,10581,11,82597,7509,24,147851,6160,6,23214,3869,5,862,172,8971,9301,6770,3337,6409,7758,10049,13746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,17,15,0,255199,7975,19,163451,8603,7,62709,8958,4,29039,7260,0,0,,2,0,0,5920,5565,7263,,14523,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,110,92,0,1435988,7109,100,814016,8140,48,398482,8302,34,195304,5744,13,19111,1470,7,9075,1296,4955,4793,7351,11625,11799,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,39,11,24,6,1,30,19,7,4,0,0,193,100,48,33,8,4,,,,,,,,,,,,,,,,,,
236896,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,220,7,7,45,4842898,17358,279,216,3,14,46,4437343,15904,422,327,14,16,65,6581596,15596,168,152,10,6,0,3194701,19016,27,701909,25997,21,548590,26123,28,559094,19968,34,625033,18383,58,760075,13105,25314,25421,23598,16395,16269,22424,24009,29287,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,158,2,6,0,3006811,18113,32,724642,22645,25,567022,22681,35,693986,19828,26,412563,15868,48,608598,12679,18684,18648,21501,25461,28650,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,258,5,10,0,4512924,16531,50,1053777,21076,33,745202,22582,45,785119,17447,54,778847,14423,91,1149979,12637,18278,16772,21907,24931,26717,,,,,,,,,,,,,,,,,,,168,27,21,28,34,58,165,32,25,35,26,47,273,50,33,45,54,91
