UNITID,LEXP100K,LCOLELYN,LPBOOKS,LEBOOKS,LEDATAB,LPMEDIA,LEMEDIA,LPSERIA,LESERIA,LPCLLCT,LECLLCT,LTCLLCT,LPCRCLT,LECRCLT,LTCRCLT,LILLDYN,LILLDPR,LILLDRC,LILSYN,LSTOTAL,LSLIBRN,LSOPROF,LSOPAID,LSSTAST,LBRANCH,LSALWAG,LFRNGBYN,LFRNGBN,LEXMSBB,LEXMSCS,LEXMSOT,LEXMSTL,LEXOMPS,LEXOMOT,LEXOMTL,LEXPTOT,LSWMSOM
147378,1,2,50733,80810,109,6693,38125,182,350193,57608,469237,526845,9446,151436,160882,1,510,368,1,27.2,13.5,0,11.7,2,0,1576307,1,377743,109894,210265,1292,321451,0,128446,128446,2403947,2026204
147411,1,2,15309,167841,49,1306,11709,62,68790,16677,248389,265066,566,308835,309401,1,278,43,1,10.5,5.5,0,1,4,0,431257,1,33711,36554,124913,1110,162577,0,29435,29435,656980,623269
147536,1,2,75627,445023,78,1112,117841,1664,48092,78403,611034,689437,606,91443,92049,1,794,2472,1,10.5,6,4.5,0,0,2,671498,1,189699,36282,271147,3219,310648,369,18874,19243,1191088,1001389
147590,1,2,11317,193239,30,208,21561,53,206881,11578,421711,433289,6450,367094,373544,1,955,528,1,19,4,1,0,14,0,265149,2,0,16500,94103,625,111228,1118,7846,8964,385341,385341
147660,1,2,102807,147680,93,3442,10428,1729,74660,107978,232861,340839,1685,85518,87203,1,910,2851,1,10,3,0,3,4,0,311365,2,0,17000,474937,88000,579937,19444,0,19444,910746,910746
147679,1,2,213216,56621,166,8318,31773,15904,73591,237438,162151,399589,10474,48045,58519,1,2234,1835,1,13.5,7,0.5,0,6,0,537303,1,87708,62397,283555,0,345952,2693,77345,80038,1051001,963293
147697,1,2,32595,0,63,47,47,602,602,33244,712,33956,337,11132,11469,1,401,184,1,2,1,1,0,0,1,65000,1,8640,10135,16024,500,26659,0,50200,50200,150499,141859
147703,1,2,2695902,1451710,600,207958,66618,63951,108934,2967811,1627862,4595673,23356,43900,67256,1,10221,13592,1,79,23,1,32,23,3,3750714,2,0,276071,2751629,29483,3057183,0,998923,998923,7806820,7806820
147767,1,2,3209474,2538086,1125,236649,282983,130577,338110,3576700,3160304,6737004,47288,6801838,6849126,1,6571,16703,1,222,65,40,81,36,1,12339039,1,3160293,3228192,10268108,512688,14008988,356957,2469437,2826394,32334714,29174421
147776,1,2,431420,198191,245,19647,120019,6352,108892,457419,427347,884766,4169,130069,134238,1,2936,6254,1,33.5,12,0,17,4.5,2,1612465,2,0,41900,885984,77235,1005119,516,116933,117449,2735033,2735033
147800,1,2,71436,150235,143,1826,11421,3092,86592,76354,248391,324745,1648,74584,76232,1,730,623,1,18.22,7.77,3,5.5,1.95,1,1290832,1,162530,46590,198641,0,245231,815,62620,63435,1762028,1599498
147828,1,2,123113,419145,0,1725,7176,903,86529,125741,512850,638591,5006,150472,155478,1,6863,2683,1,17.25,5.2,0,6.5,5.55,0,504753,1,185887,34411,394845,24423,453679,18930,216891,235821,1380140,1194253
147916,1,2,77680,307023,43,8664,82479,120,82518,86464,472063,558527,5704,114663,120367,1,1120,302,1,9.699999999999999,4.5,4,0.5,0.7,0,701547,1,172394,21643,131196,32786,185625,0,82950,82950,1142516,970122
148007,1,2,33392,671484,156,1463,249587,0,161166,34855,1082393,1117248,569,26754,27323,1,1529,27,1,8,3,3,2,0,0,538834,1,55997,110000,79840,2130,191970,2152,29044,31196,817997,762000
148016,1,2,141967,487953,174,5517,11569,853,103380,148337,603076,751413,1914,17874,19788,1,674,757,1,9.25,3,3,0,3.25,0,402278,2,0,17773,110274,1594,129641,4978,38554,43532,575451,575451
148131,1,2,104101,293254,41,36860,11686,33,103,140994,305084,446078,2423,1319,3742,1,591,172,1,5.5,2,1,1,1.5,0,174972,1,22671,1121,63502,2336,66959,0,18364,18364,282966,260295
148256,1,2,6554,155832,62,1213,43739,0,33115,7767,232748,240515,1519,1570,3089,1,1147,1224,1,2,1,1,0,0,0,80817,1,9611,8638,50323,0,58961,0,8162,8162,157551,147940
148292,1,2,25694,7764,47,982,45453,284,6,26960,53270,80230,640,38469,39109,1,208,321,1,1.5,0,0,0,1.5,0,118989,1,32998,5920,73748,12259,91927,0,1703,1703,245617,212619
148380,1,2,86253,195656,83,6233,81600,257,72150,92743,349489,442232,3202,85754,88956,1,581,94,1,8.369999999999999,3,0,4.13,1.24,0,326325,1,239193,71948,216271,11618,299837,0,51605,51605,916960,677767
148405,1,2,121176,510859,77,1120,29750,20,68116,122316,608802,731118,3888,36688,40576,1,3149,993,1,6.65,3,1.5,0,2.15,0,139412,1,33690,167,162454,0,162621,0,18276,18276,353999,320309
148487,1,2,226707,442922,252,1609,101506,12,109428,228328,654108,882436,6527,109963,116490,1,4258,5464,1,19,5,2,0,12,3,420130,2,0,28787,283766,65118,377671,1452,65150,66602,864403,864403
148496,1,2,142447,66241,261,2031,29974,10210,49922,154688,146398,301086,1622,8883,10505,1,1455,4010,1,46,5,5,3,33,0,723008,1,160392,95000,375500,160000,630500,9000,74500,83500,1597400,1437008
148511,1,2,13846,35901,111,19,3827,145,35901,14010,75740,89750,279,1041728,1042007,1,948,5895,1,11.6,6,0.6,5,0,0,809062,1,168693,6712,2906275,10162,2923149,0,10162,10162,3911066,3742373
148575,1,2,4956,412,63,174,164,63,0,5193,639,5832,4051,437,4488,1,1245,1412,1,7,1,1,0,5,0,119576,1,26658,4843,59338,0,64181,1622,0,1622,212037,185379
148584,1,2,52594,373009,88,2797,78061,423,104194,55814,555352,611166,1246,707066,708312,1,613,1224,1,13,3,3,4,3,0,323358,1,85388,9917,181308,2547,193772,0,0,0,602518,517130
148593,1,2,2212,2036,36,99,0,136,22319,2447,24391,26838,780,303507,304287,1,283,454,1,1,1,0,0,0,1,89220,2,0,18564,700161,2031,720756,0,2192,2192,812168,812168
148627,1,2,75557,343600,74,7814,0,5,3187,83376,346861,430237,1853,771,2624,1,2321,403,1,8.25,2.5,0,4.5,1.25,0,329627,1,104262,12743,340646,3988,357377,0,49150,49150,840416,736154
148654,1,2,323818,465164,223,10526,7402,7009,83827,341353,556616,897969,10579,16675,27254,1,5149,664,1,36,6,3,9,18,0,1124718,2,0,23528,813943,31123,868594,749,63565,64314,2057626,2057626
148672,1,2,33859,89954,52,1966,15436,812,17081,36637,122523,159160,1982,31231,33213,1,696,173,1,3.5,1,2,0,0.5,0,116068,1,31988,34702,53360,0,88062,0,20222,20222,256340,224352
148821,1,2,24536,98103,46,1333,6,32,10,25901,98165,124066,1677,8760,10437,1,1068,153,1,3,1,0,1,1,0,72252,1,8439,3308,35040,0,38348,0,1823,1823,120862,112423
148876,2,1,,220662,27,,730,,0,,221419,221419,,4709,4709,1,0,0,1,1,1,0,0,0,,,-2,,,,,,,,,,
148885,1,2,191977,685,85,405,157,356,125,192738,1052,193790,4197,2600,6797,1,1467,328,1,5.5,2,2,0,1.5,0,286993,1,83241,57720,82849,58913,199482,5984,2384,8368,578084,494843
148937,1,2,16213,64328,82,2316,52497,2032,33275,20561,150182,170743,287,2878,3165,1,194,1,1,3,1,1,0,1,0,106598,2,0,1465,49482,1817,52764,0,15072,15072,174434,174434
148982,1,2,65731,70993,24,7268,861,1559,3122,74558,75000,149558,384,40524,40908,1,92,37,1,1.75,1,0.5,0.25,0,0,104840,1,16524,4874,39580,2773,47227,0,28351,28351,196942,180418
148991,2,2,10929,729737,75,1249,15711,0,92833,12178,838356,850534,423,10640,11063,1,490,47,1,1,1,0,0,0,,,-2,,,,,,,,,,
149028,2,2,2231,229,2,125,300,10,11,2366,542,2908,100,256,356,1,32,70,1,1,1,0,0,0,,,-2,,,,,,,,,,
149222,1,2,3141142,613068,218,154073,92693,4729,118565,3299944,824544,4124488,16605,438710,455315,1,11097,6465,1,86,25,2,44,15,1,3666896,1,1542566,267773,4453155,358114,5079042,0,517672,517672,10806176,9263610
149231,1,2,191153,180860,184,10442,195433,5665,63522,207260,439999,647259,5944,394588,400532,1,1695,6672,1,38,14,13,2,9,1,1991088,2,0,58923,1511843,46282,1617048,5103,303494,308597,3916733,3916733
149310,2,2,1500,0,10,84,0,16,0,1600,10,1610,121,500,621,1,0,0,1,4,1,1,1,1,,,-2,,,,,,,,,,
149329,2,2,16500,70000,1,0,0,0,0,16500,70001,86501,0,500,500,2,,,1,1.4,0,0,0.35,1.05,,,-2,,,,,,,,,,
149365,1,2,20452,51181,7,4545,28,34,5,25031,51221,76252,255,71407,71662,1,18,29,1,7.5,2,2.5,2,1,1,285542,1,55200,8102,28289,4943,41334,200,7770,7970,390046,334846
149505,1,2,50228,62090,55,1386,33306,167,30500,51781,125951,177732,2464,24090,26554,1,660,1463,1,5.8,3.4,0,0,2.4,0,211819,1,59118,6181,109448,206,115835,0,25730,25730,412502,353384
149514,1,2,189757,21619,109,23440,16176,39,30310,213236,68214,281450,54941,102077,157018,1,4445,8734,1,10.75,3,2,0,5.75,0,319649,1,77496,53159,61980,5179,120318,7450,92560,100010,617473,539977
149532,1,2,62310,424982,74,1500,91993,1189,86690,64999,603739,668738,4384,36326,40710,1,1156,326,1,13.9,5.1,1,6.5,1.3,0,752715,1,115117,87538,183941,0,271479,0,36162,36162,1175473,1060356
149639,2,2,17383,1659,8,5682,213448,105,661,23170,215776,238946,743,4595,5338,1,59,53,1,1.25,1,0,0,0.25,,,-2,,,,,,,,,,
149727,1,2,60262,273687,150,1593,19910,323,87718,62178,381465,443643,2300,76118,78418,1,2398,882,1,18.07,6.01,11,0,1.06,2,1115481,1,443286,83822,231217,2984,318023,0,240284,240284,2117074,1673788
149763,1,2,4113,37725,35,123,76003,14,24039,4250,137802,142052,1204,14867,16071,1,296,324,1,8,1,1,0,6,1,155329,1,46360,8307,130617,0,138924,0,0,0,340613,294253
149772,1,2,683646,188958,126,98063,180526,14470,156893,796179,526503,1322682,6298,410131,416429,1,2796,4537,1,32,0,9,20,3,4,2261637,2,0,138631,997439,10062,1146132,0,183783,183783,3591552,3591552
149781,1,2,384961,390269,187,50648,120416,2975,72412,438584,583284,1021868,21333,207266,228599,1,4868,8208,1,28.6,9,13.6,0,6,2,1524529,1,542591,445757,1020802,461,1467020,8356,145707,154063,3688203,3145612
149842,1,2,130718,510497,171,23645,355752,100,113759,154463,980179,1134642,31113,58861,89974,1,2896,932,1,25.1,10,1,13.5,0.6,1,1455467,1,204502,256408,188065,74137,518610,0,38482,38482,2217061,2012559
150066,1,2,247456,1477875,134,20056,170262,4973,150222,272485,1798493,2070978,2535,18828,21363,1,2419,851,1,10,5,2.5,0,2.5,0,381341,1,71387,17796,148062,67506,233364,180,0,180,686272,614885
150136,1,2,729968,584238,301,281278,937,16444,156293,1027690,741769,1769459,22915,579319,602234,1,9028,12619,1,127.32,39,7,64,17.32,3,5393478,1,2022481,444018,1837680,13209,2294907,18018,576004,594022,10304888,8282407
150145,1,2,114922,371834,89,2283,115,954,66416,118159,438454,556613,4144,4652,8796,1,327,251,1,5.25,3.75,0,0,1.5,1,195540,2,0,38740,55670,3155,97565,38,56138,56176,349281,349281
150163,1,2,162187,944973,272,17927,260698,2660,295892,182774,1501835,1684609,5933,522272,528205,1,831,2110,1,28,12,0,11,5,2,1168659,1,361025,132405,1586570,11753,1730728,7819,159920,167739,3428151,3067126
150172,1,2,84216,71334,75,820,0,0,0,85036,71409,156445,425,16245,16670,1,78,52,1,3.5,1.5,2,0,0,0,120000,2,0,0,26000,500,26500,0,500,500,147000,147000
150215,1,2,151835,163070,96,1624,2538,276,52835,153735,218539,372274,3564,9035,12599,1,1008,256,1,6.5,2.5,2,0,2,0,325000,1,73900,7000,45000,40000,92000,4000,0,4000,494900,421000
150288,1,2,178844,2739,84,1830,19380,1441,126,182115,22329,204444,9729,14628,24357,1,1025,1168,1,8.6,3,2,1.1,2.5,0,373824,1,109635,16614,29664,35076,81354,6089,17409,23498,588311,478676
150400,1,2,315822,658306,0,27638,197301,7672,93786,351132,949393,1300525,3131,1500,4631,1,0,3423,1,40.5,8,1,6.5,25,2,738473,2,0,51245,1757218,53169,1861632,663,116079,116742,2716847,2716847
150455,1,2,290109,13930831,182,168816,189718,1253,15193257,460178,29313988,29774166,3002,35292,38294,1,1449,1153,1,15,7,0,2.5,5.5,0,477652,2,0,138760,333604,5054,477418,3123,192498,195621,1150691,1150691
150534,1,2,208672,323204,114,16521,163658,1795,65410,226988,552386,779374,3006,120321,123327,1,1416,1449,1,12.8,2,1,4,5.8,1,327663,1,103137,0,305803,0,305803,0,0,0,736603,633466
150604,1,2,89126,369300,95,4076,33070,20,319501,93222,721966,815188,1901,50656,52557,1,448,271,1,7.85,2,0,2,3.85,0,218039,2,0,1356,128659,1780,131795,298,42734,43032,392866,392866
150668,1,2,189502,548293,74,5002,52,2326,92996,196830,641415,838245,4205,72276,76481,1,1031,2171,1,9.94,4.75,2.19,0,3,1,362962,1,111126,59445,93430,1133,154008,1406,59067,60473,688569,577443
150677,1,2,96111,305811,121,2641,100002,1999,174830,100751,580764,681515,4427,92609,97036,1,921,632,1,7.1,2.6,0,1,3.5,0,222410,1,41613,26096,109988,5998,142082,4099,67320,71419,477524,435911
150756,1,2,211983,454732,164,29370,152715,7914,178589,249267,786200,1035467,1784,46192,47976,1,1084,900,1,9.35,4.6,0,1.1,3.65,0,350068,2,0,18518,242552,3477,264547,5770,59509,65279,679894,679894
150774,1,2,19579,1266,74,395,0,20,28,19994,1368,21362,2057,12988,15045,1,374,426,1,2.9,1,1.4,0,0.5,0,97000,2,0,12000,25000,8750,45750,0,0,0,142750,142750
150941,1,2,109757,641829,115,5114,206666,316,171186,115187,1019796,1134983,2794,141274,144068,1,2828,1297,1,7.5,2,0,1.5,4,3,220837,2,0,30080,109174,0,139254,425,68956,69381,429472,429472
150987,1,2,90190,217213,49,7204,3142031,133,56375,97527,3415668,3513195,5818,759301,765119,1,646,422,1,71.38,30.8,17.33,20.25,3,27,2538472,1,721365,96055,469392,55717,621164,0,76782,76782,3957783,3236418
151102,1,2,174776,1271821,391,30721,141703,2580,192237,208077,1606152,1814229,10862,182490,193352,1,1420,4184,1,19.06,6.2,2,8.75,2.11,0,897003,1,343624,92437,725068,67659,885164,6046,41960,48006,2173797,1830173
151111,1,2,2581273,1342540,777,90828,80158,203964,159155,2876065,1582630,4458695,24740,74707,99447,1,14843,19624,1,131.18,49,31.75,39.25,11.18,6,6853420,1,2254282,412376,6413884,154438,6980698,9451,890107,899558,16987958,14733676
151263,1,2,129928,388388,128,5399,223483,3500,58649,138827,670648,809475,4932,67898,72830,1,2698,5589,1,18.5,5,0,1.5,12,0,386382,1,126120,15786,456986,21126,493898,0,115062,115062,1121462,995342
151290,1,2,2576,434693,207,330,27358,11,182677,2917,644935,647852,275,72087,72362,1,28,193,1,7.52,3.61,0.38,0,3.53,0,209793,1,53093,3232,141851,966,146049,45,39174,39219,448154,395061
151306,1,2,157708,510480,142,33416,1888,928,142763,192052,655273,847325,3222,236304,239526,1,1232,4947,1,27.3,9,1,13,4.3,0,1051578,1,469848,89797,711889,0,801686,0,268277,268277,2591389,2121541
151324,1,2,841073,650473,353,55606,358923,225668,223909,1122347,1233658,2356005,16518,691729,708247,1,1773,4304,1,65,10,18,3,34,0,1802134,2,0,114048,1460136,0,1574184,0,477562,477562,3853880,3853880
151333,1,2,95456,1754253,511,3120,41660,1878,21471,100454,1817895,1918349,2658,149184,151842,1,2847,429,1,6.6,2,0,3,1.6,0,340707,1,57798,52445,512270,867,565582,2367,31309,33676,997763,939965
151342,1,2,352905,1753281,546,9392,221507,7822,283954,370119,2259288,2629407,10305,244988,255293,1,8951,2125,1,23.7,8.5,3,7.2,5,1,984668,1,363038,55898,594029,37879,687806,1263,22000,23263,2058775,1695737
151351,1,2,5174440,2707456,2754,371024,4764447,158833,316771,5704297,7791428,13495725,121904,3309359,3431263,1,20048,13207,1,353.07,90,85.63,113.5,63.94,15,17013338,1,6079255,6630140,11686714,1005074,19321928,67703,3475345,3543048,45957569,39878314
151360,1,2,117887,1303074,640,39350,50880,2672,150018,159909,1504612,1664521,4315,40743,45058,1,859,1098,1,20,4,0,4,12,0,685779,1,276471,15105,367565,42330,425000,1000,15351,16351,1403601,1127130
151379,1,2,125729,1092621,460,3188,117533,1232,157870,130149,1368484,1498633,12573,129972,142545,1,3250,938,1,24.5,6,0,6.5,12,0,616855,1,242006,17974,365705,2241,385920,0,46661,46661,1291442,1049436
151388,1,2,20053,356262,732,1187,197776,3,115711,21243,670481,691724,689,3546,4235,1,556,573,1,7.25,4,3,0,0.25,0,395975,1,157321,14374,170576,0,184950,0,5682,5682,743928,586607
151467,2,2,1251,0,1,47,20,20,0,1318,21,1339,378,5,383,2,,,1,2,1,1,0,0,,,-2,,,,,,,,,,
151661,2,2,2875,227154,6,26,79299,30,6790,2931,313249,316180,400,1738,2138,2,,,1,1,0,1,0,0,,,-2,,,,,,,,,,
151777,1,2,79814,452574,82,1045,120117,1004,179120,81863,751893,833756,411,212828,213239,1,579,505,1,6.7,2,0,2,2.7,0,237580,2,0,7643,210341,605,218589,1654,97441,99095,555264,555264
151786,1,2,82001,375212,222,3861,112194,941,60214,86803,547842,634645,2737,285379,288116,1,3584,1791,1,10.25,7,1.25,0,2,1,486865,2,0,35103,1040357,4389,1079849,0,90083,90083,1656797,1656797
151801,1,2,152089,534107,273,6052,96664,548,633891,158689,1264935,1423624,10095,630998,641093,1,2497,2136,1,19,9,0,5,5,0,746226,2,0,88721,953165,12609,1054495,6282,139750,146032,1946753,1946753
151865,1,2,88150,0,70,426,53,972,66026,89548,66149,155697,1873,38584,40457,1,836,117,1,3,2,0,0,1,1,132598,1,35707,16653,15413,2518,34584,0,23646,23646,226535,190828
151962,2,2,760,0,800,8,8,0,0,768,808,1576,100,100,200,2,,,1,2,0,0,1,1,,,-2,,,,,,,,,,
152080,1,2,2306538,2155384,1935,364832,199991,54688,205550,2726058,2562860,5288918,57755,3418300,3476055,1,22553,13509,1,193,66,51,61,15,4,11155296,1,3607651,4878163,9338236,319181,14535580,113000,2299999,2412999,31711526,28103875
152099,1,2,73996,174500,57,1345,0,1270,61358,76611,235915,312526,441,7500,7941,1,65,155,1,5.2,1,1,0,3.2,0,79253,1,8275,410,83593,3690,87693,0,463,463,175684,167409
152318,1,2,27925,1116154,36,1979,0,441,76940,30345,1193130,1223475,3774,229028,232802,1,60,61,1,6,3,1,0,2,0,265463,1,118027,233033,265009,39581,537623,945,41519,42464,963577,845550
152336,1,2,65496,402139,106,1347,41709,792,72614,67635,516568,584203,3382,34763,38145,1,2259,1027,1,10,3,1,2.25,3.75,1,290811,2,0,15712,341980,8100,365792,0,64520,64520,721123,721123
152381,1,2,59124,391169,119,1682,38693,267,112061,61073,542042,603115,204,57182,57386,1,5021,606,1,3.3,1.4,0,0,1.9,1,99588,2,0,13813,176024,9246,199083,0,42378,42378,341049,341049
152390,1,2,156860,644198,123,1673,107510,0,158703,158533,910534,1069067,2958,87720,90678,1,587,2196,1,17.17,7,1,3.5,5.67,3,514479,1,185973,24240,243866,67835,335941,499,3616,4115,1040508,854535
152451,1,2,163141,462338,0,4869,0,1039,68715,169049,531053,700102,3613,15294,18907,1,1040,326,1,4.1,3.4,0,0,0.7,0,210241,1,52943,79849,63877,2457,146183,0,196358,196358,605725,552782
152530,1,2,112940,768540,359,2522,110411,547,186112,116009,1065422,1181431,6587,67803,74390,1,1113,1412,1,14.3,5,0,3.95,5.35,0,510553,1,206684,11000,129000,8000,148000,1500,149337,150837,1016074,809390
152567,1,2,15003,423685,0,1248,35471,2,375465,16253,834621,850874,1837,20515,22352,1,160,332,1,6,3,1,0,2,2,230639,2,0,6563,201306,53048,260917,210,9400,9610,501166,501166
152600,1,2,291402,245395,151,12010,0,53,280271,303465,525817,829282,4534,176108,180642,1,3361,3209,1,23.18,9,1.68,6,6.5,0,1312922,1,197463,87970,553777,5445,647192,4744,234032,238776,2396353,2198890
152637,1,2,48963,263446,88,861,42652,483,56024,50307,362210,412517,2229,118382,120611,1,666,153,1,14,2,1,8,3,2,432365,1,143299,124360,214694,522,339576,0,137095,137095,1052335,909036
152673,1,2,202262,1748862,152,18573,248116,1264,110044,222099,2107174,2329273,2173,157161,159334,1,919,1181,1,29.94,4.92,0,2.02,23,0,390748,2,0,82786,347896,11273,441955,0,64641,64641,897344,897344
152798,1,2,8005,28726,44,0,22000,204,23500,8209,74270,82479,637,16742,17379,1,469,610,1,2.3,1,0,1.3,0,0,110346,1,35943,14800,235889,6000,256689,3000,7557,10557,413535,377592
152992,1,2,49526,255000,40,663,37100,5300,156066,55489,448206,503695,2039,9763,11802,1,741,172,1,5.97,2.25,0,1,2.72,0,167809,2,0,12766,103393,7089,123248,0,40266,40266,331323,331323
153001,1,2,66391,383080,128,2566,74838,934,73767,69891,531813,601704,1152,16119,17271,1,468,822,1,5.5,4,0,1,0.5,0,257876,2,0,45308,306693,4748,356749,8130,81965,90095,704720,704720
153108,1,2,106227,54981,29,3898,0,689,38322,110814,93332,204146,3848,261177,265025,1,388,796,1,7.6,2,0,3,2.6,0,181159,1,32299,5186,174034,760,179980,1402,51489,52891,446329,414030
153126,1,2,82207,322730,71,1457,2243,171,30315,83835,355359,439194,2025,1796,3821,1,1015,339,1,6.58,3,0,0.5,3.08,0,144000,2,0,13229,181460,1091,195780,0,36247,36247,376027,376027
153144,1,2,201657,454955,144,13816,0,883,6162,216356,461261,677617,12968,67281,80249,1,1070,924,1,14.5,2.8,0,3.75,7.95,1,395876,2,0,49068,128187,195631,372886,3682,50560,54242,823004,823004
153162,1,2,116360,469903,72,8949,198031,236,324222,125545,992228,1117773,20426,118568,138994,1,1217,754,1,31.5,4,5.5,2.5,19.5,0,536714,2,0,160248,155144,4973,320365,0,70783,70783,927862,927862
153214,1,2,65897,17284,53,6338,200160,420,109193,72655,326690,399345,2751,159617,162368,1,505,327,1,15.75,7.5,0,7,1.25,3,935205,1,299432,161467,297868,199,459534,749,260876,261625,1955796,1656364
153241,1,2,70490,148,36,3517,0,217,0,74224,184,74408,2683,9132,11815,1,187,35,1,3.5,2.5,0,0,1,0,123778,2,0,43726,3120,0,46846,1156,12976,14132,184756,184756
153250,1,2,82463,412304,225,8283,173801,200,313478,90946,899808,990754,15101,11808,26909,1,376,922,1,6.79,3,0,1,2.79,0,250469,1,66692,27814,139408,20,167242,232,84385,84617,569020,502328
153269,1,2,285053,682294,745,8044,12742,15824,183997,308921,879778,1188699,3192,157598,160790,1,2530,3594,1,27,13,5,1,8,0,1232623,2,0,161909,1222062,44758,1428729,1960,467114,469074,3130426,3130426
153278,1,2,131941,266774,109,6644,47300,119,44767,138704,358950,497654,5773,34562,40335,1,1048,1519,1,12.25,5,5.25,0,2,0,481511,2,0,27858,215642,62,243562,0,53752,53752,778825,778825
153296,1,2,11123,1047,25,457,0,62,57844,11642,58916,70558,661,153919,154580,1,5,80,1,4.93,1,0,3.2,0.73,1,100004,1,30903,3789,31832,0,35621,0,3207,3207,169735,138832
153302,1,2,216176,0,45,124,0,571,38776,216871,38821,255692,7731,2778,10509,1,1930,39,1,2.8,1.2,0,0.4,1.2,0,69395,1,10404,51670,30541,382,82593,0,30390,30390,192782,182378
153311,1,2,320559,46880,9,66450,80632,4297,71507,391306,199028,590334,4803,59893,64696,1,156,325,1,9.5,5,1,3,0.5,2,356268,1,124618,19859,67751,0,87610,0,70744,70744,639240,514622
153320,1,2,82983,2681,83,7971,2293,676,17047,91630,22104,113734,3925,6182,10107,1,39,178,1,2.42,0.24,1.35,0.08,0.75,0,64173,2,0,6508,45420,1115,53043,3112,19012,22124,139340,139340
153366,1,2,87539,317902,37,1532,0,571,34,89642,317973,407615,829,53036,53865,1,174,418,1,20.5,2,0,0.5,18,1,99903,1,20491,8192,234484,6453,249129,0,7150,7150,376673,356182
153375,1,2,88482,102256,39,3836,30330,602,85490,92920,218115,311035,1089,48787,49876,1,311,579,1,8.25,3,0,2.25,3,0,242808,2,0,9932,166648,8368,184948,0,30941,30941,458697,458697
153384,1,2,485498,1996214,280,28365,217147,4629,156727,518492,2370368,2888860,17049,22331,39380,1,2885,1495,1,30,8,2,13.2,6.8,1,1811924,2,0,499470,1387360,10078,1896908,12266,150494,162760,3871592,3871592
