UNITID,CSTOTLT,CSTOTLM,CSTOTLW,CSAIANT,CSAIANM,CSAIANW,CSASIAT,CSASIAM,CSASIAW,CSBKAAT,CSBKAAM,CSBKAAW,CSHISPT,CSHISPM,CSHISPW,CSNHPIT,CSNHPIM,CSNHPIW,CSWHITT,CSWHITM,CSWHITW,CS2MORT,CS2MORM,CS2MORW,CSUNKNT,CSUNKNM,CSUNKNW,CSNRALT,CSNRALM,CSNRALW,CSGUUGUN,CSGUUGAG,CSGUUGTT,CSGUGUN,CSGUGAG,CSGUGTOT,CSGUTOTUN,CSGUTOTAG,CSGUTOT,CSGUKN
217475,2104,765,1339,5,1,4,69,23,46,131,46,85,389,131,258,0,0,0,1321,504,817,120,32,88,68,28,40,1,0,1,15,,15,0,,0,15,,15,2089
217484,4083,1660,2423,3,1,2,127,50,77,175,78,97,330,125,205,3,0,3,2901,1191,1710,86,33,53,308,105,203,150,77,73,6,2,8,14,1,15,20,3,23,4060
217493,641,216,425,0,0,0,114,38,76,27,6,21,57,15,42,0,0,0,170,77,93,44,19,25,17,5,12,212,56,156,0,,0,0,,0,0,,0,641
217518,1105,513,592,3,2,1,18,7,11,43,18,25,93,39,54,0,0,0,808,386,422,29,12,17,103,47,56,8,2,6,0,,0,0,,0,0,,0,1105
217536,720,240,480,2,1,1,11,2,9,14,4,10,47,14,33,0,0,0,572,195,377,20,4,16,45,15,30,9,5,4,0,,0,0,,0,0,,0,720
217581,94,2,92,0,0,0,2,0,2,16,0,16,35,0,35,0,0,0,24,1,23,12,1,11,5,0,5,0,0,0,0,,0,0,,0,0,,0,94
217606,63,42,21,1,0,1,0,0,0,0,0,0,8,6,2,0,0,0,50,34,16,0,0,0,3,2,1,1,0,1,0,,0,0,,0,0,,0,63
217615,316,101,215,1,0,1,4,2,2,80,18,62,25,10,15,0,0,0,201,70,131,4,1,3,1,0,1,0,0,0,0,,0,0,,0,0,,0,316
217624,76,37,39,0,0,0,1,0,1,72,35,37,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,,0,0,,0,0,,0,76
217633,986,318,668,1,1,0,11,2,9,70,27,43,30,13,17,1,1,0,698,221,477,0,0,0,174,53,121,1,0,1,0,,0,0,,0,0,,0,986
217688,776,267,509,0,0,0,4,3,1,39,10,29,7,3,4,0,0,0,151,55,96,14,6,8,560,190,370,1,0,1,0,0,0,0,0,0,0,0,0,776
217712,264,65,199,0,0,0,2,0,2,72,12,60,43,12,31,0,0,0,133,36,97,12,3,9,2,2,0,0,0,0,0,,0,0,,0,0,,0,264
217721,265,99,166,2,1,1,1,0,1,215,77,138,12,8,4,1,0,1,3,1,2,2,0,2,8,2,6,21,10,11,1,,1,0,,0,1,,1,264
217749,617,260,357,5,3,2,13,5,8,12,5,7,41,18,23,5,1,4,462,189,273,12,5,7,22,14,8,45,20,25,0,,0,0,,0,0,,0,617
217776,355,107,248,0,0,0,4,1,3,68,13,55,13,5,8,0,0,0,257,84,173,7,2,5,3,1,2,3,1,2,0,,0,0,,0,0,,0,355
217794,36,2,34,0,0,0,1,0,1,19,1,18,2,0,2,0,0,0,11,1,10,2,0,2,1,0,1,0,0,0,0,,0,0,,0,0,,0,36
217819,2185,721,1464,7,0,7,49,13,36,135,38,97,148,39,109,4,0,4,1713,585,1128,74,25,49,32,8,24,23,13,10,0,,0,0,,0,0,,0,2185
217828,24,1,23,0,0,0,0,0,0,11,1,10,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,24
217837,261,58,203,5,1,4,0,0,0,119,18,101,7,1,6,0,0,0,126,38,88,2,0,2,2,0,2,0,0,0,0,,0,0,,0,0,,0,261
217864,1067,788,279,6,6,0,22,16,6,81,56,25,72,52,20,2,2,0,820,617,203,44,29,15,12,6,6,8,4,4,0,,0,0,,0,0,,0,1067
217873,460,119,341,3,2,1,2,1,1,418,103,315,2,0,2,0,0,0,15,4,11,0,0,0,0,0,0,20,9,11,0,,0,0,,0,0,,0,460
217882,6984,3348,3636,11,2,9,166,90,76,376,165,211,373,169,204,3,2,1,5397,2520,2877,232,102,130,64,39,25,362,259,103,0,0,0,0,0,0,0,0,0,6984
217891,13,6,7,0,0,0,0,0,0,12,5,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,13
217907,266,96,170,3,0,3,2,0,2,75,32,43,4,1,3,0,0,0,162,57,105,20,6,14,0,0,0,0,0,0,0,,0,0,,0,0,,0,266
217925,651,300,351,1,0,1,71,20,51,95,43,52,19,12,7,2,0,2,242,127,115,3,0,3,87,39,48,131,59,72,0,,0,0,,0,0,,0,651
217934,443,75,368,2,1,1,3,0,3,140,18,122,21,3,18,0,0,0,219,36,183,10,1,9,43,16,27,5,0,5,0,,0,0,,0,0,,0,443
217961,324,35,289,1,0,1,5,0,5,42,7,35,20,3,17,0,0,0,222,18,204,14,0,14,8,3,5,12,4,8,0,,0,0,,0,0,,0,324
217989,155,43,112,2,1,1,1,1,0,118,26,92,1,0,1,0,0,0,32,14,18,1,1,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,155
217998,82,50,32,1,0,1,2,2,0,16,12,4,3,2,1,0,0,0,53,31,22,0,0,0,7,3,4,0,0,0,0,,0,0,,0,0,,0,82
218025,542,273,269,5,2,3,6,3,3,155,55,100,18,8,10,0,0,0,253,133,120,6,3,3,98,68,30,1,1,0,0,,0,0,,0,0,,0,542
218061,636,164,472,4,2,2,11,2,9,182,39,143,18,7,11,0,0,0,383,97,286,12,5,7,13,3,10,13,9,4,0,,0,0,,0,0,,0,636
218070,676,237,439,1,0,1,36,12,24,45,18,27,35,16,19,0,0,0,534,181,353,21,9,12,2,0,2,2,1,1,0,1,1,0,0,0,0,1,1,675
218113,1830,807,1023,6,4,2,46,16,30,270,97,173,187,84,103,1,0,1,1239,570,669,51,19,32,30,17,13,0,0,0,0,,0,0,,0,0,,0,1830
218140,1391,518,873,5,3,2,20,6,14,195,53,142,95,46,49,1,1,0,1010,389,621,43,12,31,19,7,12,3,1,2,0,,0,0,,0,0,,0,1391
218159,43,2,41,0,0,0,0,0,0,19,1,18,1,0,1,0,0,0,23,1,22,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,43
218195,27,2,25,0,0,0,0,0,0,23,2,21,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,27
218229,672,180,492,0,0,0,7,1,6,143,31,112,14,8,6,2,2,0,458,121,337,32,12,20,6,1,5,10,4,6,0,,0,0,,0,0,,0,672
218238,480,186,294,0,0,0,6,2,4,184,71,113,18,4,14,0,0,0,229,90,139,15,3,12,14,5,9,14,11,3,0,,0,0,,0,0,,0,480
218335,1024,304,720,2,1,1,69,24,45,85,22,63,55,17,38,1,0,1,744,217,527,33,10,23,24,8,16,11,5,6,0,,0,0,,0,0,,0,1024
218353,1369,440,929,4,2,2,23,9,14,439,92,347,92,28,64,2,1,1,680,271,409,75,21,54,54,16,38,0,0,0,0,,0,0,,0,0,,0,1369
218399,76,25,51,1,1,0,0,0,0,74,23,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,76
218414,262,147,115,2,0,2,2,1,1,60,43,17,4,2,2,0,0,0,148,78,70,0,0,0,31,16,15,15,7,8,0,,0,0,,0,0,,0,262
218441,497,211,286,1,1,0,1,0,1,29,14,15,14,6,8,0,0,0,342,132,210,13,6,7,92,49,43,5,3,2,2,,2,1,,1,3,,3,494
218487,606,181,425,1,0,1,6,2,4,307,79,228,11,3,8,1,0,1,272,94,178,5,2,3,3,1,2,0,0,0,0,,0,0,,0,0,,0,606
218520,1140,375,765,14,8,6,5,1,4,326,61,265,1,0,1,1,1,0,744,281,463,37,16,21,12,7,5,0,0,0,0,,0,0,,0,0,,0,1140
218539,233,92,141,3,0,3,10,1,9,34,13,21,14,6,8,0,0,0,167,70,97,0,0,0,1,0,1,4,2,2,0,,0,0,,0,0,,0,233
218645,807,296,511,2,0,2,18,8,10,202,54,148,34,11,23,0,0,0,491,199,292,30,8,22,12,5,7,18,11,7,2,,2,3,,3,5,,5,802
218654,362,101,261,1,1,0,3,1,2,66,17,49,28,6,22,0,0,0,239,70,169,16,3,13,5,1,4,4,2,2,0,,0,0,,0,0,,0,362
218663,9191,3934,5257,15,11,4,328,154,174,817,261,556,426,183,243,7,4,3,6748,2891,3857,322,135,187,70,29,41,458,266,192,0,,0,0,,0,0,,0,9191
218672,177,64,113,1,0,1,3,3,0,34,10,24,8,2,6,0,0,0,119,42,77,8,5,3,2,1,1,2,1,1,0,,0,0,,0,0,,0,177
218681,95,33,62,0,0,0,1,0,1,29,3,26,3,1,2,0,0,0,57,26,31,4,2,2,0,0,0,1,1,0,0,,0,0,,0,0,,0,95
218690,159,66,93,0,0,0,4,3,1,57,17,40,10,1,9,0,0,0,78,39,39,8,5,3,0,0,0,2,1,1,0,,0,0,,0,0,,0,159
218706,77,30,47,0,0,0,0,0,0,17,4,13,2,2,0,0,0,0,54,23,31,3,1,2,1,0,1,0,0,0,0,,0,0,,0,0,,0,77
218724,2148,918,1230,8,2,6,20,9,11,327,161,166,111,35,76,2,2,0,1495,624,871,89,35,54,52,28,24,44,22,22,0,,0,0,,0,0,,0,2148
218733,419,160,259,0,0,0,1,1,0,385,146,239,4,2,2,1,0,1,19,8,11,5,1,4,2,0,2,2,2,0,1,,1,1,,1,2,,2,417
218742,1416,398,1018,2,0,2,35,16,19,333,61,272,82,19,63,1,0,1,865,265,600,51,17,34,23,11,12,24,9,15,0,,0,0,,0,0,,0,1416
218751,121,67,54,1,0,1,2,1,1,6,4,2,33,17,16,0,0,0,72,40,32,6,4,2,0,0,0,1,1,0,0,,0,0,,0,0,,0,121
218821,259,118,141,1,0,1,1,0,1,65,28,37,33,11,22,0,0,0,148,76,72,10,2,8,0,0,0,1,1,0,0,,0,0,,0,0,,0,259
218830,789,384,405,2,0,2,34,19,15,126,42,84,88,45,43,0,0,0,495,258,237,34,13,21,10,7,3,0,0,0,0,,0,0,,0,0,,0,789
218858,540,186,354,1,0,1,10,3,7,195,53,142,15,8,7,1,1,0,297,111,186,18,9,9,3,1,2,0,0,0,0,,0,0,,0,0,,0,540
218885,1849,828,1021,2,0,2,25,14,11,166,47,119,110,47,63,0,0,0,1467,691,776,66,21,45,13,8,5,0,0,0,0,,0,0,,0,0,,0,1849
218894,2259,812,1447,13,6,7,55,24,31,541,165,376,92,32,60,3,1,2,1356,518,838,70,24,46,129,42,87,0,0,0,0,,0,0,,0,0,,0,2259
218919,97,31,66,0,0,0,0,0,0,94,28,66,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,,0,0,,0,0,,0,97
218955,142,37,105,0,0,0,0,0,0,89,16,73,0,0,0,0,0,0,50,21,29,0,0,0,3,0,3,0,0,0,0,,0,0,,0,0,,0,142
218964,1226,310,916,2,0,2,15,2,13,379,78,301,72,21,51,1,0,1,693,195,498,55,9,46,0,0,0,9,5,4,0,,0,0,,0,0,,0,1226
218973,405,181,224,0,0,0,9,4,5,29,12,17,12,5,7,0,0,0,333,149,184,12,5,7,0,0,0,10,6,4,0,,0,0,,0,0,,0,405
218991,1013,372,641,3,1,2,27,5,22,191,39,152,68,33,35,1,0,1,630,267,363,80,22,58,13,5,8,0,0,0,0,,0,0,,0,0,,0,1013
219000,652,208,444,4,2,2,11,4,7,12,8,4,25,7,18,0,0,0,574,172,402,6,2,4,1,0,1,19,13,6,0,,0,0,,0,0,,0,652
219037,40,2,38,3,0,3,0,0,0,0,0,0,1,0,1,0,0,0,32,2,30,4,0,4,0,0,0,0,0,0,0,,0,0,,0,0,,0,40
219046,508,167,341,7,2,5,6,2,4,6,4,2,17,6,11,0,0,0,440,144,296,17,5,12,10,4,6,5,0,5,0,,0,0,,0,0,,0,508
219082,513,349,164,1,1,0,16,14,2,14,10,4,27,21,6,2,2,0,420,278,142,14,9,5,5,5,0,14,9,5,0,,0,0,,0,0,,0,513
219091,221,98,123,5,2,3,2,1,1,3,2,1,13,7,6,0,0,0,185,80,105,6,3,3,4,1,3,3,2,1,0,,0,0,,0,0,,0,221
219125,72,2,70,7,0,7,0,0,0,0,0,0,1,0,1,0,0,0,56,2,54,8,0,8,0,0,0,0,0,0,0,,0,0,,0,0,,0,72
219143,782,409,373,21,7,14,7,3,4,6,4,2,12,4,8,3,2,1,685,364,321,0,0,0,44,24,20,4,1,3,0,,0,0,,0,0,,0,782
219170,12,1,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,12
219189,460,309,151,7,7,0,5,5,0,3,2,1,22,16,6,0,0,0,412,273,139,10,6,4,0,0,0,1,0,1,0,,0,0,,0,0,,0,460
219198,189,76,113,5,3,2,1,0,1,5,3,2,12,7,5,0,0,0,153,54,99,5,2,3,2,2,0,6,5,1,0,,0,0,,0,0,,0,189
219204,330,152,178,7,2,5,16,12,4,89,32,57,34,16,18,0,0,0,145,70,75,9,6,3,30,14,16,0,0,0,0,0,0,0,0,0,0,0,0,330
219240,104,71,33,0,0,0,4,4,0,8,8,0,2,2,0,4,4,0,84,53,31,1,0,1,0,0,0,1,0,1,0,,0,0,,0,0,,0,104
219259,346,138,208,5,1,4,7,1,6,9,6,3,12,3,9,1,1,0,288,116,172,10,3,7,0,0,0,14,7,7,0,,0,0,,0,0,,0,346
219277,157,38,119,145,33,112,0,0,0,0,0,0,1,1,0,0,0,0,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
219295,136,39,97,3,0,3,1,1,0,7,6,1,12,4,8,0,0,0,104,25,79,5,2,3,0,0,0,4,1,3,0,,0,0,,0,0,,0,136
219338,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,6
219347,496,367,129,4,3,1,6,3,3,8,7,1,17,12,5,0,0,0,408,302,106,14,10,4,1,1,0,38,29,9,0,,0,0,,0,0,,0,496
219356,2531,1074,1457,33,7,26,29,11,18,43,23,20,51,15,36,2,2,0,2139,893,1246,50,18,32,17,5,12,167,100,67,1,,1,0,,0,1,,1,2530
219374,86,19,67,70,15,55,0,0,0,0,0,0,0,0,0,0,0,0,16,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
219383,490,159,331,2,1,1,2,0,2,16,9,7,27,6,21,0,0,0,422,131,291,14,9,5,4,1,3,3,2,1,0,,0,0,,0,0,,0,490
219392,14,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,9,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,14
219408,18,7,11,17,6,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,18
219426,708,303,405,12,8,4,20,6,14,29,13,16,20,6,14,1,0,1,604,260,344,9,2,7,13,8,5,0,0,0,0,,0,0,,0,0,,0,708
219453,93,1,92,2,0,2,1,0,1,5,0,5,6,0,6,0,0,0,76,1,75,2,0,2,1,0,1,0,0,0,0,,0,0,,0,0,,0,93
219471,1966,732,1234,21,8,13,27,11,16,39,24,15,64,21,43,0,0,0,1669,603,1066,64,22,42,12,8,4,70,35,35,0,,0,0,,0,0,,0,1966
219480,343,143,200,31,13,18,11,3,8,5,3,2,15,7,8,4,1,3,271,114,157,4,1,3,2,1,1,0,0,0,1,,1,0,,0,1,,1,342
219505,6,5,1,0,0,0,1,1,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,0,,0,0,,0,6
219587,34,0,34,0,0,0,0,0,0,1,0,1,3,0,3,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,34
219596,83,59,24,0,0,0,1,1,0,3,0,3,7,7,0,0,0,0,68,48,20,4,3,1,0,0,0,0,0,0,0,,0,0,,0,0,,0,83
219602,2328,827,1501,5,3,2,41,10,31,411,135,276,177,53,124,4,2,2,1456,534,922,161,61,100,52,21,31,21,8,13,0,,0,0,,0,0,,0,2328
219639,203,26,177,0,0,0,3,1,2,75,4,71,13,4,9,1,0,1,107,17,90,3,0,3,1,0,1,0,0,0,1,,1,0,,0,1,,1,202
219709,2104,712,1392,6,0,6,46,10,36,107,42,65,107,40,67,3,1,2,1716,568,1148,71,26,45,29,15,14,19,10,9,0,,0,0,,0,0,,0,2104
219718,682,306,376,6,2,4,10,6,4,194,64,130,20,8,12,0,0,0,413,207,206,17,5,12,8,5,3,14,9,5,0,,0,0,,0,0,,0,682
219790,311,120,191,3,1,2,4,0,4,16,7,9,8,3,5,1,0,1,262,103,159,6,1,5,10,5,5,1,0,1,0,,0,0,,0,0,,0,311
219806,872,290,582,8,1,7,5,2,3,62,23,39,25,3,22,0,0,0,718,234,484,18,8,10,10,2,8,26,17,9,0,,0,0,,0,0,,0,872
219824,1289,443,846,5,1,4,20,9,11,123,41,82,89,30,59,0,0,0,992,347,645,54,13,41,4,2,2,2,0,2,0,,0,0,,0,0,,0,1289
219833,559,255,304,2,0,2,25,16,9,115,33,82,57,21,36,0,0,0,193,87,106,24,11,13,70,36,34,73,51,22,1,,1,0,,0,1,,1,558
219842,88,57,31,0,0,0,6,3,3,18,10,8,15,7,8,0,0,0,38,30,8,1,0,1,9,6,3,1,1,0,0,,0,0,,0,0,,0,88
219851,55,1,54,0,0,0,0,0,0,23,1,22,2,0,2,1,0,1,28,0,28,1,0,1,0,0,0,0,0,0,0,,0,0,,0,0,,0,55
219879,647,332,315,2,1,1,8,4,4,32,16,16,37,19,18,0,0,0,557,288,269,3,1,2,8,3,5,0,0,0,0,,0,0,,0,0,,0,647
219888,1059,444,615,6,2,4,19,7,12,63,32,31,71,18,53,0,0,0,859,371,488,32,9,23,7,4,3,2,1,1,0,,0,0,,0,0,,0,1059
219903,778,41,737,7,1,6,5,0,5,407,17,390,52,6,46,1,0,1,75,3,72,7,0,7,224,14,210,0,0,0,0,,0,0,,0,0,,0,778
219921,166,95,71,0,0,0,0,0,0,55,17,38,7,4,3,0,0,0,93,65,28,8,7,1,2,1,1,1,1,0,0,,0,0,,0,0,,0,166
219949,654,249,405,3,2,1,12,2,10,66,29,37,37,12,25,0,0,0,418,153,265,2,1,1,79,32,47,37,18,19,0,,0,0,,0,0,,0,654
219976,1459,491,968,4,2,2,42,7,35,142,45,97,54,22,32,1,1,0,1119,378,741,41,14,27,17,3,14,39,19,20,0,,0,0,,0,0,,0,1459
219994,485,265,220,2,2,0,2,0,2,67,27,40,39,25,14,3,0,3,333,186,147,32,20,12,6,4,2,1,1,0,0,,0,0,,0,0,,0,485
220002,10,0,10,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,5,0,0,0,1,0,1,0,0,0,0,,0,0,,0,0,,0,10
220057,511,147,364,0,0,0,2,1,1,79,19,60,22,6,16,1,1,0,388,114,274,17,6,11,2,0,2,0,0,0,0,,0,0,,0,0,,0,511
220075,3499,1183,2316,2,0,2,66,27,39,225,81,144,105,42,63,1,0,1,2821,939,1882,115,41,74,98,23,75,66,30,36,0,,0,0,,0,0,,0,3499
220118,141,4,137,0,0,0,1,0,1,43,0,43,10,0,10,0,0,0,87,4,83,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,141
220127,353,178,175,2,2,0,1,1,0,12,8,4,19,6,13,0,0,0,299,151,148,13,6,7,5,3,2,2,1,1,0,,0,0,,0,0,,0,353
220163,28,1,27,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,26,1,25,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,28
220181,147,47,100,0,0,0,5,2,3,135,41,94,1,1,0,0,0,0,2,1,1,3,2,1,1,0,1,0,0,0,0,,0,0,,0,0,,0,147
220206,43,21,22,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0,37,17,20,2,1,1,0,0,0,0,0,0,0,,0,0,,0,0,,0,43
220215,466,185,281,3,2,1,1,0,1,61,13,48,0,0,0,0,0,0,323,149,174,1,0,1,62,10,52,15,11,4,0,,0,0,,0,0,,0,466
220251,162,79,83,1,1,0,0,0,0,9,1,8,7,6,1,0,0,0,136,67,69,7,3,4,2,1,1,0,0,0,0,,0,0,,0,0,,0,162
220279,199,117,82,0,0,0,1,1,0,17,4,13,5,1,4,0,0,0,164,107,57,4,0,4,8,4,4,0,0,0,0,,0,0,,0,0,,0,199
220321,107,48,59,0,0,0,0,0,0,9,3,6,3,2,1,0,0,0,92,43,49,1,0,1,1,0,1,1,0,1,0,,0,0,,0,0,,0,107
220394,159,83,76,2,2,0,0,0,0,0,0,0,4,1,3,0,0,0,148,80,68,3,0,3,2,0,2,0,0,0,0,,0,0,,0,0,,0,159
220400,628,191,437,1,0,1,8,2,6,107,32,75,24,5,19,0,0,0,469,149,320,12,2,10,7,1,6,0,0,0,0,,0,0,,0,0,,0,628
220464,52,21,31,0,0,0,0,0,0,4,2,2,1,0,1,0,0,0,47,19,28,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,52
220473,304,158,146,0,0,0,1,0,1,28,13,15,10,6,4,1,0,1,237,125,112,6,4,2,9,4,5,12,6,6,0,,0,0,,0,0,,0,304
220491,175,4,171,0,0,0,4,0,4,57,2,55,19,1,18,1,0,1,81,1,80,2,0,2,11,0,11,0,0,0,0,,0,0,,0,0,,0,175
220516,625,163,462,1,0,1,3,2,1,33,12,21,0,0,0,0,0,0,553,140,413,15,1,14,9,2,7,11,6,5,0,,0,0,,0,0,,0,625
220552,2276,403,1873,14,3,11,52,14,38,541,63,478,75,18,57,6,3,3,1419,277,1142,57,7,50,30,2,28,82,16,66,7,,7,0,,0,7,,7,2269
220598,106,42,64,0,0,0,0,0,0,92,37,55,1,1,0,1,0,1,0,0,0,3,2,1,9,2,7,0,0,0,0,,0,0,,0,0,,0,106
220604,121,28,93,0,0,0,0,0,0,119,27,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,,0,0,,0,0,,0,121
220613,1082,400,682,2,2,0,15,5,10,49,21,28,17,6,11,3,2,1,894,325,569,35,11,24,22,10,12,45,18,27,0,,0,0,,0,0,,0,1082
220631,1383,436,947,10,3,7,76,33,43,59,20,39,57,17,40,3,0,3,1074,326,748,0,0,0,78,25,53,26,12,14,0,,0,0,,0,0,,0,1383
220640,250,113,137,1,0,1,0,0,0,5,2,3,12,7,5,0,0,0,221,98,123,4,2,2,5,3,2,2,1,1,0,,0,0,,0,0,,0,250
220701,146,53,93,0,0,0,0,0,0,10,3,7,3,1,2,0,0,0,118,46,72,4,0,4,8,2,6,3,1,2,0,,0,0,,0,0,,0,146
220710,182,76,106,1,1,0,2,0,2,21,14,7,10,2,8,0,0,0,130,51,79,7,3,4,8,4,4,3,1,2,3,1,4,0,,0,3,1,4,178
220756,69,56,13,0,0,0,0,0,0,4,2,2,1,1,0,0,0,0,61,51,10,1,1,0,2,1,1,0,0,0,0,,0,0,,0,0,,0,69
220765,171,21,150,1,0,1,3,0,3,44,9,35,7,1,6,0,0,0,107,10,97,0,0,0,9,1,8,0,0,0,0,,0,0,,0,0,,0,171
220792,333,124,209,3,2,1,11,7,4,299,103,196,8,3,5,0,0,0,12,9,3,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,333
220853,399,256,143,1,1,0,10,9,1,276,162,114,17,10,7,1,0,1,66,58,8,14,6,8,9,6,3,5,4,1,0,,0,0,,0,0,,0,399
220862,4554,1633,2921,5,3,2,185,78,107,1410,362,1048,258,96,162,0,0,0,2231,875,1356,144,47,97,62,26,36,259,146,113,0,,0,1,,1,1,,1,4553
220871,28,16,12,0,0,0,1,1,0,21,13,8,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,28
220978,4674,1897,2777,12,4,8,243,106,137,754,263,491,279,96,183,0,0,0,3241,1358,1883,120,55,65,25,15,10,0,0,0,0,,0,0,,0,0,,0,4674
220996,79,37,42,0,0,0,4,2,2,9,3,6,1,1,0,0,0,0,58,27,31,7,4,3,0,0,0,0,0,0,0,,0,0,,0,0,,0,79
221050,424,317,107,0,0,0,1,1,0,12,10,2,28,20,8,0,0,0,364,272,92,16,11,5,0,0,0,3,3,0,0,,0,0,,0,0,,0,424
221096,1047,368,679,1,0,1,25,11,14,98,34,64,80,22,58,0,0,0,797,281,516,34,13,21,8,4,4,4,3,1,0,,0,0,,0,0,,0,1047
221102,317,220,97,2,2,0,11,10,1,46,24,22,36,31,5,0,0,0,205,143,62,14,7,7,1,1,0,2,2,0,0,,0,0,,0,0,,0,317
221148,794,738,56,5,3,2,6,6,0,231,214,17,82,76,6,0,0,0,457,427,30,12,11,1,1,1,0,0,0,0,0,,0,0,,0,0,,0,794
221184,1079,364,715,1,0,1,42,12,30,241,81,160,87,28,59,2,0,2,644,228,416,39,9,30,19,6,13,4,0,4,0,,0,0,,0,0,,0,1079
221236,237,165,72,1,0,1,0,0,0,46,30,16,9,4,5,1,0,1,170,124,46,4,2,2,5,4,1,1,1,0,0,,0,0,,0,0,,0,237
221281,135,68,67,0,0,0,0,0,0,11,3,8,6,2,4,0,0,0,110,59,51,8,4,4,0,0,0,0,0,0,0,,0,0,,0,0,,0,135
221333,185,116,69,0,0,0,1,1,0,18,9,9,3,3,0,0,0,0,162,102,60,1,1,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,185
221351,478,174,304,0,0,0,31,7,24,45,21,24,32,15,17,1,0,1,308,112,196,18,7,11,19,2,17,24,10,14,0,,0,1,,1,1,,1,477
221388,119,28,91,2,1,1,0,0,0,66,6,60,1,0,1,0,0,0,42,19,23,7,2,5,1,0,1,0,0,0,0,,0,0,,0,0,,0,119
221397,942,321,621,2,1,1,4,1,3,14,5,9,37,12,25,1,0,1,831,281,550,31,17,14,18,4,14,4,0,4,2,,2,0,,0,2,,2,940
221430,164,86,78,0,0,0,1,1,0,9,2,7,5,3,2,0,0,0,138,72,66,4,3,1,7,5,2,0,0,0,0,,0,0,,0,0,,0,164
221485,1086,379,707,4,3,1,31,12,19,570,153,417,73,34,39,0,0,0,367,159,208,33,14,19,2,1,1,6,3,3,0,,0,0,,0,0,,0,1086
221494,197,133,64,0,0,0,2,1,1,18,6,12,11,6,5,0,0,0,148,105,43,9,6,3,7,7,0,2,2,0,0,,0,0,,0,0,,0,197
221519,434,218,216,0,0,0,5,3,2,18,10,8,19,8,11,0,0,0,364,187,177,16,4,12,0,0,0,12,6,6,0,,0,0,,0,0,,0,434
221582,147,80,67,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,134,74,60,3,2,1,6,1,5,0,0,0,5,,5,0,,0,5,,5,142
221591,282,190,92,1,1,0,0,0,0,2,1,1,13,11,2,1,1,0,249,167,82,10,4,6,6,5,1,0,0,0,0,,0,0,,0,0,,0,282
221607,174,129,45,0,0,0,0,0,0,2,2,0,9,5,4,0,0,0,159,119,40,2,2,0,2,1,1,0,0,0,0,,0,0,,0,0,,0,174
221616,427,273,154,0,0,0,0,0,0,127,68,59,26,14,12,0,0,0,245,166,79,18,15,3,9,8,1,2,2,0,0,,0,0,,0,0,,0,427
221625,272,111,161,0,0,0,4,1,3,94,32,62,32,16,16,2,1,1,101,38,63,26,18,8,7,3,4,6,2,4,0,,0,0,,0,0,,0,272
221643,1622,753,869,5,1,4,43,15,28,66,23,43,91,34,57,4,1,3,1341,647,694,55,24,31,10,5,5,7,3,4,0,,0,0,,0,0,,0,1622
221661,619,239,380,0,0,0,73,36,37,43,12,31,135,52,83,2,0,2,302,112,190,39,17,22,0,0,0,25,10,15,0,0,0,0,0,0,0,0,0,619
