UNITID,LINE_10,LINE_45,LINE_50,LINE_55,LINE_11,LINE_30,LINE_51,LINE_52,PGLIN10,PGLIN45,PGLIN50,PGLIN11,SSLIN10,SSLIN45,SSLIN50,SSLIN11,NRLIN10,NRLIN45,NRLIN50,NRLIN11
481748,64,0,64,1,27,0,1,36,61,0,61,27,2,0,2,0,1,0,1,0
481845,31,0,31,0,19,0,0,12,29,0,29,18,0,0,0,0,2,0,2,1
481863,60,0,60,37,48,0,0,12,48,0,48,39,8,0,8,6,4,0,4,3
481890,68,0,68,21,50,0,0,18,57,0,57,39,9,0,9,9,2,0,2,2
481906,132,0,132,27,86,0,0,46,114,0,114,72,8,0,8,7,10,0,10,7
481960,167,0,167,163,163,0,0,4,138,0,138,138,3,0,3,3,26,0,26,22
482015,899,0,899,461,618,0,0,281,490,0,490,366,62,0,62,40,347,0,347,212
482060,273,0,273,14,126,0,0,147,236,0,236,117,12,0,12,5,25,0,25,4
482097,265,0,265,201,201,0,0,64,193,0,193,139,18,0,18,11,54,0,54,51
482167,24,2,22,1,10,0,0,12,14,2,12,4,0,0,0,0,10,0,10,6
482176,49,0,49,0,36,0,0,13,23,0,23,15,2,0,2,1,24,0,24,20
482194,112,0,112,104,105,0,0,7,48,0,48,48,30,0,30,29,34,0,34,28
482200,57,0,57,6,27,0,0,30,53,0,53,23,3,0,3,3,1,0,1,1
482246,30,0,30,27,27,0,0,3,9,0,9,9,12,0,12,12,9,0,9,6
482291,680,1,679,214,484,0,2,193,646,1,645,454,8,0,8,8,26,0,26,22
482963,158,0,158,29,75,0,0,83,141,0,141,65,10,0,10,6,7,0,7,4
482981,66,1,65,2,30,2,0,33,44,1,43,20,3,0,3,2,19,0,19,8
483009,174,0,174,36,120,0,0,54,161,0,161,109,0,0,0,0,13,0,13,11
483054,64,0,64,0,50,1,0,13,42,0,42,29,14,0,14,13,8,0,8,8
483106,37,0,37,21,35,0,0,2,27,0,27,25,4,0,4,4,6,0,6,6
483230,88,0,88,86,86,0,0,2,38,0,38,38,0,0,0,0,50,0,50,48
483258,13,1,12,1,1,0,0,11,13,1,12,1,0,0,0,0,0,0,0,0
483276,39,0,39,3,28,0,0,11,33,0,33,27,0,0,0,0,6,0,6,1
483328,36,0,36,0,23,0,0,13,24,0,24,14,1,0,1,1,11,0,11,8
483337,25,0,25,0,18,0,0,7,16,0,16,11,1,0,1,1,8,0,8,6
483346,11,0,11,2,8,0,0,3,2,0,2,1,2,0,2,1,7,0,7,6
483355,47,0,47,27,27,0,0,20,35,0,35,19,2,0,2,2,10,0,10,6
483364,36,0,36,27,27,0,0,9,32,0,32,24,4,0,4,3,0,0,0,0
483382,133,0,133,124,128,0,0,5,70,0,70,68,20,0,20,19,43,0,43,41
483425,24,0,24,2,19,0,0,5,15,0,15,14,0,0,0,0,9,0,9,5
483443,403,0,403,380,380,0,0,23,62,0,62,58,21,0,21,16,320,0,320,306
483470,81,0,81,81,81,0,0,0,81,0,81,81,0,0,0,0,0,0,0,0
483504,82,0,82,24,33,0,0,49,67,0,67,29,4,0,4,1,11,0,11,3
483513,26,0,26,3,11,0,7,8,26,0,26,11,0,0,0,0,0,0,0,0
483559,55,0,55,2,16,0,0,39,40,0,40,11,9,0,9,4,6,0,6,1
483577,3,0,3,2,2,0,0,1,2,0,2,1,0,0,0,0,1,0,1,1
483708,101,0,101,97,97,0,4,0,55,0,55,51,5,0,5,5,41,0,41,41
483726,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
483735,18,0,18,9,16,0,0,2,11,0,11,10,4,0,4,4,3,0,3,2
483744,7,0,7,1,6,0,0,1,7,0,7,6,0,0,0,0,0,0,0,0
483753,20,0,20,3,13,0,0,7,20,0,20,13,0,0,0,0,0,0,0,0
483799,8,0,8,1,7,0,0,1,3,0,3,3,0,0,0,0,5,0,5,4
483823,700,0,700,20,430,0,0,270,350,0,350,117,22,0,22,5,328,0,328,308
483841,215,0,215,199,206,0,8,1,38,0,38,38,0,0,0,0,177,0,177,168
483850,20,0,20,16,16,0,2,2,20,0,20,16,0,0,0,0,0,0,0,0
483869,115,0,115,72,110,0,0,5,55,0,55,55,55,0,55,55,5,0,5,0
483878,62,1,61,16,31,0,1,29,56,1,55,29,4,0,4,2,2,0,2,0
483887,11,0,11,6,10,0,0,1,7,0,7,7,2,0,2,2,2,0,2,1
483896,119,0,119,3,109,0,0,10,1,0,1,1,11,0,11,11,107,0,107,97
483911,7,0,7,0,5,0,0,2,5,0,5,3,1,0,1,1,1,0,1,1
483948,23,1,22,17,17,0,0,5,23,1,22,17,0,0,0,0,0,0,0,0
483957,35,0,35,5,23,0,0,12,29,0,29,17,0,0,0,0,6,0,6,6
484011,47,0,47,2,35,0,0,12,26,0,26,19,4,0,4,3,17,0,17,13
484020,14,0,14,10,10,0,1,3,5,0,5,5,5,0,5,5,4,0,4,0
484039,60,0,60,2,24,1,0,35,57,0,57,22,2,0,2,2,1,0,1,0
484048,45,0,45,41,45,0,0,0,45,0,45,45,0,0,0,0,0,0,0,0
484057,96,0,96,8,75,0,18,3,3,0,3,0,0,0,0,0,93,0,93,75
484075,28,0,28,0,12,0,0,16,24,0,24,10,1,0,1,1,3,0,3,1
484084,16,0,16,5,8,0,0,8,14,0,14,6,1,0,1,1,1,0,1,1
484093,34,0,34,3,22,0,0,12,20,0,20,13,4,0,4,3,10,0,10,6
484109,25,0,25,1,19,0,0,6,13,0,13,10,4,0,4,3,8,0,8,6
484127,48,0,48,4,33,0,3,12,20,0,20,10,12,0,12,8,16,0,16,15
484136,25,0,25,8,8,0,0,17,8,0,8,8,0,0,0,0,17,0,17,0
484163,98,0,98,85,85,12,0,1,61,0,61,61,16,0,16,16,21,0,21,8
484172,35,0,35,18,34,0,0,1,35,0,35,34,0,0,0,0,0,0,0,0
484190,12,0,12,0,1,0,0,11,10,0,10,1,0,0,0,0,2,0,2,0
484206,28,0,28,9,22,0,0,6,17,0,17,13,2,0,2,1,9,0,9,8
484330,35,0,35,10,28,0,0,7,25,0,25,25,2,0,2,2,8,0,8,1
484349,75,0,75,16,36,0,0,39,63,0,63,30,9,0,9,4,3,0,3,2
484358,77,0,77,27,48,0,0,29,67,0,67,40,8,0,8,6,2,0,2,2
484394,40,0,40,1,34,1,0,5,18,0,18,14,2,0,2,2,20,0,20,18
484604,258,0,258,71,178,0,0,80,209,0,209,145,16,0,16,15,33,0,33,18
484826,27,0,27,1,14,0,4,9,14,0,14,7,3,0,3,3,10,0,10,4
484899,174,0,174,14,141,1,0,32,72,0,72,49,42,0,42,38,60,0,60,54
484923,39,0,39,37,37,0,0,2,20,0,20,19,1,0,1,1,18,0,18,17
484996,72,0,72,59,61,0,1,10,67,0,67,60,0,0,0,0,5,0,5,1
485014,28,0,28,0,14,0,0,14,28,0,28,14,0,0,0,0,0,0,0,0
485032,23,0,23,2,17,0,0,6,22,0,22,16,0,0,0,0,1,0,1,1
485166,68,0,68,26,52,0,4,12,21,0,21,21,31,0,31,31,16,0,16,0
485236,12,0,12,3,9,1,0,2,7,0,7,4,0,0,0,0,5,0,5,5
485306,33,0,33,27,29,0,2,2,31,0,31,27,2,0,2,2,0,0,0,0
485342,24,0,24,18,18,0,0,6,12,0,12,8,0,0,0,0,12,0,12,10
485360,14,0,14,7,10,0,0,4,10,0,10,8,2,0,2,1,2,0,2,1
485379,132,0,132,80,105,0,0,27,111,0,111,95,6,0,6,4,15,0,15,6
485388,91,0,91,52,64,0,0,27,86,0,86,61,3,0,3,2,2,0,2,1
485397,62,0,62,0,25,0,1,36,57,0,57,24,2,0,2,1,3,0,3,0
485412,51,0,51,32,38,0,1,12,39,0,39,28,2,0,2,1,10,0,10,9
485476,42,0,42,13,34,0,0,8,25,0,25,19,4,0,4,4,13,0,13,11
485485,119,0,119,3,87,0,0,32,85,0,85,75,1,0,1,1,33,0,33,11
485494,32,0,32,0,25,0,0,7,30,0,30,23,1,0,1,1,1,0,1,1
485500,2,0,2,2,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0
485573,79,0,79,1,78,0,0,1,78,0,78,77,0,0,0,0,1,0,1,1
485591,30,0,30,4,4,0,0,26,30,0,30,4,0,0,0,0,0,0,0,0
485607,24,0,24,0,8,0,0,16,24,0,24,8,0,0,0,0,0,0,0,0
485704,5,0,5,4,5,0,0,0,3,0,3,3,0,0,0,0,2,0,2,2
485801,126,0,126,71,103,0,0,23,118,0,118,95,8,0,8,8,0,0,0,0
485810,20,0,20,15,15,0,5,0,8,0,8,4,11,0,11,11,1,0,1,0
485874,21,0,21,2,17,0,0,4,11,0,11,9,1,0,1,1,9,0,9,7
485926,58,0,58,2,12,1,0,45,12,0,12,5,3,0,3,0,43,0,43,7
485962,3,0,3,0,1,0,0,2,2,0,2,0,0,0,0,0,1,0,1,1
486105,10,0,10,8,8,0,1,1,2,0,2,1,2,0,2,1,6,0,6,6
486150,31,0,31,28,28,0,0,3,20,0,20,18,0,0,0,0,11,0,11,10
486169,29,0,29,27,27,0,0,2,26,0,26,26,0,0,0,0,3,0,3,1
486202,3,0,3,3,3,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0
486248,79,0,79,32,57,0,0,22,1,0,1,1,38,0,38,33,40,0,40,23
486309,22,0,22,3,14,0,0,8,19,0,19,14,2,0,2,0,1,0,1,0
486345,43,0,43,34,34,0,0,9,27,0,27,24,3,0,3,3,13,0,13,7
486390,204,0,204,57,127,0,14,63,92,0,92,57,6,0,6,5,106,0,106,65
486406,12,0,12,7,7,0,1,4,8,0,8,4,0,0,0,0,4,0,4,3
486415,71,1,70,46,49,3,1,17,64,0,64,49,7,1,6,0,0,0,0,0
486442,6,0,6,0,2,0,0,4,6,0,6,2,0,0,0,0,0,0,0,0
486497,25,0,25,2,14,0,0,11,21,0,21,13,0,0,0,0,4,0,4,1
486503,22,0,22,6,14,0,0,8,21,0,21,14,0,0,0,0,1,0,1,0
486512,67,0,67,25,55,0,0,12,66,0,66,55,0,0,0,0,1,0,1,0
486530,30,0,30,11,20,2,1,7,23,0,23,16,3,0,3,3,4,0,4,1
486567,61,0,61,3,36,0,0,25,37,0,37,19,4,0,4,2,20,0,20,15
486576,139,0,139,50,63,0,26,50,126,0,126,58,0,0,0,0,13,0,13,5
486619,3,0,3,0,2,1,0,0,2,0,2,1,0,0,0,0,1,0,1,1
486691,36,0,36,0,17,0,0,19,36,0,36,17,0,0,0,0,0,0,0,0
486707,92,0,92,24,61,0,0,31,81,0,81,53,6,0,6,5,5,0,5,3
486716,76,0,76,27,61,0,0,15,66,0,66,52,4,0,4,4,6,0,6,5
486752,67,0,67,18,48,0,0,19,58,0,58,41,8,0,8,6,1,0,1,1
486770,30,0,30,17,21,0,0,9,26,0,26,20,1,0,1,0,3,0,3,1
486798,1626,3,1623,675,918,0,0,705,1260,1,1259,684,210,0,210,146,156,2,154,88
486868,24,0,24,2,19,0,1,4,16,0,16,15,7,0,7,4,1,0,1,0
486877,21,0,21,16,16,0,0,5,9,0,9,7,0,0,0,0,12,0,12,9
486886,14,0,14,11,11,0,0,3,5,0,5,5,0,0,0,0,9,0,9,6
486983,22,0,22,2,14,0,0,8,10,0,10,6,4,0,4,3,8,0,8,5
487047,183,1,182,102,116,0,0,66,160,1,159,103,9,0,9,1,14,0,14,12
487065,29,0,29,2,18,0,0,11,23,0,23,13,1,0,1,1,5,0,5,4
487083,13,0,13,6,6,0,1,6,11,0,11,5,1,0,1,1,1,0,1,0
487232,75,0,75,51,51,0,1,23,55,0,55,37,20,0,20,14,0,0,0,0
487348,39,0,39,20,37,0,0,2,27,0,27,25,7,0,7,7,5,0,5,5
487481,317,1,316,36,134,1,6,175,308,1,307,127,4,0,4,2,5,0,5,5
487506,28,0,28,11,26,0,0,2,10,0,10,8,8,0,8,8,10,0,10,10
487533,24,0,24,2,15,0,0,9,14,0,14,8,8,0,8,5,2,0,2,2
487621,3,0,3,1,2,0,0,1,3,0,3,2,0,0,0,0,0,0,0,0
487676,61,0,61,0,39,0,2,20,43,0,43,29,8,0,8,5,10,0,10,5
487773,12,1,11,9,9,0,0,2,10,1,9,7,1,0,1,1,1,0,1,1
487791,141,0,141,100,104,0,0,37,109,0,109,78,19,0,19,18,13,0,13,8
487807,9,0,9,0,6,0,0,3,6,0,6,3,1,0,1,1,2,0,2,2
487816,2,0,2,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0
487889,255,0,255,238,238,17,0,0,0,0,0,0,23,0,23,21,232,0,232,217
487898,19,0,19,0,7,0,0,12,19,0,19,7,0,0,0,0,0,0,0,0
487904,37,0,37,29,29,0,0,8,11,0,11,11,17,0,17,17,9,0,9,1
487922,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
487959,25,0,25,23,23,0,0,2,11,0,11,11,2,0,2,2,12,0,12,10
487968,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
488013,44,0,44,1,19,0,0,25,43,0,43,19,1,0,1,0,0,0,0,0
488022,15,0,15,0,5,0,0,10,12,0,12,3,0,0,0,0,3,0,3,2
488040,40,0,40,24,24,0,0,16,38,0,38,22,2,0,2,2,0,0,0,0
488110,23,2,21,0,10,0,0,11,19,0,19,8,0,0,0,0,4,2,2,2
488129,4,0,4,2,4,0,0,0,3,0,3,3,1,0,1,1,0,0,0,0
488138,100,0,100,26,90,0,3,7,9,0,9,0,1,0,1,0,90,0,90,90
488147,62,0,62,3,37,0,4,21,49,0,49,32,2,0,2,1,11,0,11,4
488174,30,0,30,20,24,0,2,4,16,0,16,14,10,0,10,7,4,0,4,3
488183,6,0,6,0,4,0,0,2,3,0,3,2,0,0,0,0,3,0,3,2
488217,153,0,153,56,66,0,38,49,116,0,116,66,34,0,34,0,3,0,3,0
488253,20,0,20,16,17,0,0,3,5,0,5,4,0,0,0,0,15,0,15,13
488262,17,0,17,1,7,0,0,10,13,0,13,5,1,0,1,0,3,0,3,2
488271,41,0,41,18,34,0,0,7,25,0,25,25,4,0,4,4,12,0,12,5
488280,18,0,18,18,18,0,0,0,15,0,15,15,2,0,2,2,1,0,1,1
488299,42,3,39,17,28,0,0,11,22,0,22,17,0,0,0,0,20,3,17,11
488369,10,0,10,2,6,0,0,4,9,0,9,5,1,0,1,1,0,0,0,0
488378,31,0,31,6,25,0,0,6,28,0,28,23,0,0,0,0,3,0,3,2
488396,48,0,48,32,32,0,0,16,37,0,37,22,3,0,3,2,8,0,8,8
488411,68,0,68,9,54,0,0,14,46,0,46,38,10,0,10,7,12,0,12,9
488439,46,0,46,22,22,0,2,22,26,0,26,10,3,0,3,3,17,0,17,9
488590,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,10,0
488651,138,0,138,6,88,0,0,50,88,0,88,88,5,0,5,0,45,0,45,0
488749,121,0,121,35,64,8,1,48,101,0,101,49,15,0,15,15,5,0,5,0
488828,11,0,11,0,4,0,0,7,10,0,10,3,1,0,1,1,0,0,0,0
488837,11,0,11,10,10,0,0,1,11,0,11,10,0,0,0,0,0,0,0,0
488891,4,0,4,1,3,0,0,1,3,0,3,2,0,0,0,0,1,0,1,1
488916,31,0,31,19,22,0,0,9,30,0,30,22,0,0,0,0,1,0,1,0
488952,95,0,95,25,77,0,0,18,85,0,85,69,7,0,7,6,3,0,3,2
488961,90,0,90,27,55,0,0,35,75,0,75,41,9,0,9,9,6,0,6,5
488970,41,0,41,25,32,0,0,9,35,0,35,27,5,0,5,4,1,0,1,1
488989,89,0,89,3,55,0,0,34,63,0,63,37,5,0,5,2,21,0,21,16
488998,81,0,81,3,59,0,0,22,57,0,57,46,8,0,8,7,16,0,16,6
489122,24,0,24,6,13,1,0,10,10,0,10,6,1,0,1,1,13,0,13,6
489131,22,0,22,5,15,0,0,7,8,0,8,2,3,0,3,3,11,0,11,10
489140,24,0,24,6,13,1,0,10,10,0,10,6,1,0,1,1,13,0,13,6
489159,63,0,63,10,48,0,0,15,34,0,34,26,8,0,8,6,21,0,21,16
489238,203,1,202,137,163,2,0,37,131,1,130,125,17,0,17,9,55,0,55,29
489247,13,0,13,2,8,0,3,2,10,0,10,5,0,0,0,0,3,0,3,3
489256,204,0,204,200,200,0,0,4,109,0,109,109,0,0,0,0,95,0,95,91
489830,66,0,66,5,28,0,17,21,57,0,57,22,2,0,2,1,7,0,7,5
490018,4,0,4,3,3,0,0,1,4,0,4,3,0,0,0,0,0,0,0,0
490115,55,0,55,46,46,0,0,9,31,0,31,23,7,0,7,6,17,0,17,17
490142,3,0,3,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0
490151,68,0,68,49,49,0,12,7,28,0,28,16,2,0,2,0,38,0,38,33
490212,7,0,7,5,5,0,0,2,6,0,6,5,0,0,0,0,1,0,1,0
490221,11,0,11,9,9,0,0,2,5,0,5,5,3,0,3,3,3,0,3,1
490249,33,0,33,26,26,0,0,7,0,0,0,0,12,0,12,12,21,0,21,14
490258,12,0,12,11,11,0,0,1,8,0,8,8,3,0,3,3,1,0,1,0
490267,6,0,6,1,5,0,0,1,3,0,3,3,1,0,1,1,2,0,2,1
490294,45,0,45,4,17,0,3,25,32,0,32,15,0,0,0,0,13,0,13,2
490300,26,0,26,7,24,0,0,2,11,0,11,11,7,0,7,6,8,0,8,7
490337,3,0,3,1,1,0,2,0,2,0,2,0,0,0,0,0,1,0,1,1
490382,24,0,24,6,18,0,0,6,8,0,8,8,5,0,5,5,11,0,11,5
490391,63,0,63,58,63,0,0,0,29,0,29,29,1,0,1,1,33,0,33,33
490407,11,0,11,2,10,0,0,1,11,0,11,10,0,0,0,0,0,0,0,0
490416,25,0,25,3,12,0,0,13,17,0,17,7,5,0,5,4,3,0,3,1
490425,131,0,131,17,92,2,0,37,47,0,47,34,9,0,9,7,75,0,75,51
490434,12,0,12,7,9,0,0,3,6,0,6,5,2,0,2,1,4,0,4,3
490452,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
490461,74,0,74,43,66,0,0,8,48,0,48,40,0,0,0,0,26,0,26,26
490470,3,0,3,2,2,0,0,1,1,0,1,1,0,0,0,0,2,0,2,1
490522,9,0,9,0,1,0,0,8,9,0,9,1,0,0,0,0,0,0,0,0
490531,6,0,6,6,6,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0
490540,34,0,34,4,11,0,1,22,34,0,34,11,0,0,0,0,0,0,0,0
490674,4,0,4,3,3,0,0,1,4,0,4,3,0,0,0,0,0,0,0,0
490717,73,0,73,7,53,0,9,11,34,0,34,24,13,0,13,10,26,0,26,19
490735,148,0,148,77,101,0,1,46,135,0,135,92,2,0,2,2,11,0,11,7
490744,23,0,23,1,10,0,2,11,15,0,15,6,1,0,1,0,7,0,7,4
490814,48,0,48,18,34,0,0,14,38,0,38,25,8,0,8,7,2,0,2,2
490869,156,0,156,32,81,0,0,75,139,0,139,71,12,0,12,7,5,0,5,3
490896,191,0,191,164,175,0,0,16,0,0,0,0,63,0,63,63,128,0,128,112
490948,6,0,6,1,4,0,0,2,6,0,6,4,0,0,0,0,0,0,0,0
491066,12,0,12,11,11,0,0,1,8,0,8,8,1,0,1,1,3,0,3,2
491075,39,0,39,28,28,0,11,0,35,0,35,24,1,0,1,1,3,0,3,3
491084,262,2,260,117,139,0,0,121,241,2,239,121,11,0,11,8,10,0,10,10
491136,62,0,62,1,37,0,1,24,48,0,48,27,6,0,6,3,8,0,8,7
491145,55,0,55,3,36,0,0,19,48,0,48,30,6,0,6,5,1,0,1,1
491215,85,0,85,75,75,0,10,0,0,0,0,0,0,0,0,0,85,0,85,75
491224,16,0,16,1,6,0,0,10,15,0,15,6,1,0,1,0,0,0,0,0
491233,13,1,12,7,9,0,0,3,9,1,8,8,0,0,0,0,4,0,4,1
491242,20,0,20,1,4,7,0,9,14,0,14,4,1,0,1,0,5,0,5,0
491251,43,0,43,2,40,0,0,3,23,0,23,21,20,0,20,19,0,0,0,0
491260,35,0,35,19,19,0,1,15,33,0,33,19,0,0,0,0,2,0,2,0
491394,30,0,30,22,24,0,0,6,14,0,14,12,11,0,11,9,5,0,5,3
491464,163,0,163,31,81,0,10,72,33,0,33,11,0,0,0,0,130,0,130,70
491473,30,0,30,28,28,0,0,2,24,0,24,24,2,0,2,2,4,0,4,2
491507,33,0,33,15,18,0,15,0,26,0,26,11,5,0,5,5,2,0,2,2
491543,73,1,72,44,58,0,1,13,12,1,11,3,0,0,0,0,61,0,61,55
491552,7,0,7,7,7,0,0,0,3,0,3,3,0,0,0,0,4,0,4,4
491570,10,0,10,6,6,0,4,0,10,0,10,6,0,0,0,0,0,0,0,0
491589,4,0,4,1,3,0,0,1,0,0,0,0,0,0,0,0,4,0,4,3
491598,16,0,16,16,16,0,0,0,8,0,8,8,4,0,4,4,4,0,4,4
491659,78,1,77,26,50,27,0,0,13,0,13,13,9,0,9,9,56,1,55,28
491668,177,0,177,103,103,0,50,24,137,0,137,103,0,0,0,0,40,0,40,0
491677,25,0,25,2,18,0,0,7,15,0,15,14,10,0,10,4,0,0,0,0
491686,33,0,33,4,28,0,0,5,23,0,23,18,5,0,5,5,5,0,5,5
491695,11,0,11,0,6,0,1,4,5,0,5,3,0,0,0,0,6,0,6,3
491729,5,0,5,1,3,0,0,2,4,0,4,3,0,0,0,0,1,0,1,0
491747,21,0,21,1,2,0,0,19,16,0,16,1,5,0,5,1,0,0,0,0
491756,63,0,63,22,22,0,0,41,38,0,38,11,22,0,22,10,3,0,3,1
491774,14,0,14,4,4,0,0,10,6,0,6,1,1,0,1,1,7,0,7,2
491783,17,0,17,6,11,6,0,0,15,0,15,10,0,0,0,0,2,0,2,1
491792,39,0,39,2,31,0,0,8,16,0,16,16,7,0,7,6,16,0,16,9
491826,15,0,15,5,10,0,0,5,11,0,11,8,2,0,2,1,2,0,2,1
491835,44,0,44,38,38,0,0,6,28,0,28,28,2,0,2,2,14,0,14,8
491853,33,0,33,4,20,2,0,11,23,0,23,14,1,0,1,1,9,0,9,5
491880,29,0,29,29,29,0,0,0,22,0,22,22,1,0,1,1,6,0,6,6
491899,109,0,109,4,93,0,4,12,42,0,42,42,51,0,51,51,16,0,16,0
491905,42,0,42,3,27,0,0,15,7,0,7,7,2,0,2,1,33,0,33,19
491923,136,0,136,115,115,0,0,21,70,0,70,70,0,0,0,0,66,0,66,45
491932,29,0,29,28,28,0,0,1,4,0,4,4,12,0,12,12,13,0,13,12
491969,12,0,12,1,9,0,0,3,10,0,10,7,0,0,0,0,2,0,2,2
491978,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
491996,25,0,25,20,22,0,0,3,15,0,15,15,9,0,9,7,1,0,1,0
492005,11,0,11,3,7,0,1,3,4,0,4,2,3,0,3,2,4,0,4,3
492078,126,0,126,115,115,0,0,11,0,0,0,0,0,0,0,0,126,0,126,115
492139,61,0,61,40,50,0,8,3,0,0,0,0,8,0,8,8,53,0,53,42
492157,22,0,22,20,20,0,1,1,20,0,20,19,2,0,2,1,0,0,0,0
492360,13,0,13,6,8,0,0,5,8,0,8,5,1,0,1,1,4,0,4,2
492379,26,0,26,21,21,0,0,5,0,0,0,0,12,0,12,11,14,0,14,10
492421,8,1,7,5,7,0,0,0,8,1,7,7,0,0,0,0,0,0,0,0
492591,51,0,51,0,34,0,0,17,44,0,44,29,0,0,0,0,7,0,7,5
492643,75,0,75,69,69,0,0,6,31,0,31,31,6,0,6,0,38,0,38,38
492652,21,0,21,18,18,0,0,3,11,0,11,8,0,0,0,0,10,0,10,10
492661,140,0,140,38,88,0,3,49,61,0,61,31,4,0,4,3,75,0,75,54
492731,29,0,29,15,25,0,0,4,19,0,19,17,3,0,3,2,7,0,7,6
492935,21,0,21,16,18,0,0,3,19,0,19,18,2,0,2,0,0,0,0,0
492953,24,0,24,4,18,0,0,6,16,0,16,11,0,0,0,0,8,0,8,7
493071,121,0,121,35,41,0,1,79,117,0,117,40,0,0,0,0,4,0,4,1
493150,31,0,31,2,28,0,0,3,20,0,20,17,3,0,3,3,8,0,8,8
493372,9,0,9,6,6,0,0,3,7,0,7,6,1,0,1,0,1,0,1,0
493503,40,0,40,36,36,0,0,4,0,0,0,0,0,0,0,0,40,0,40,36
493530,30,0,30,11,20,0,0,10,17,0,17,11,4,0,4,1,9,0,9,8
493558,14,0,14,13,13,0,0,1,7,0,7,7,2,0,2,2,5,0,5,4
493628,20,0,20,0,18,0,0,2,3,0,3,3,0,0,0,0,17,0,17,15
493655,17,0,17,0,7,0,1,9,7,0,7,7,1,0,1,0,9,0,9,0
493691,8,0,8,2,3,0,5,0,7,0,7,3,0,0,0,0,1,0,1,0
493734,31,0,31,26,26,0,5,0,3,0,3,3,2,0,2,2,26,0,26,21
493743,111,0,111,49,49,0,47,15,44,0,44,29,2,0,2,1,65,0,65,19
493761,43,0,43,15,31,0,0,12,19,0,19,15,3,0,3,3,21,0,21,13
493804,42,0,42,3,24,0,0,18,13,0,13,7,0,0,0,0,29,0,29,17
493831,11,0,11,2,9,0,0,2,11,0,11,9,0,0,0,0,0,0,0,0
493910,2,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1
494029,2,0,2,0,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0
494232,16,0,16,2,14,0,0,2,13,0,13,13,1,0,1,1,2,0,2,0
494357,387,0,387,73,176,3,3,205,366,0,366,161,19,0,19,13,2,0,2,2
494524,53,0,53,11,42,0,0,11,22,0,22,19,11,0,11,9,20,0,20,14
494649,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6
494700,9,0,9,4,7,0,2,0,0,0,0,0,0,0,0,0,9,0,9,7
494719,4,0,4,1,2,0,0,2,0,0,0,0,0,0,0,0,4,0,4,2
494728,11,0,11,1,10,0,0,1,2,0,2,2,0,0,0,0,9,0,9,8
495040,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
495110,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
495129,85,0,85,82,82,0,1,2,19,0,19,19,37,0,37,37,29,0,29,26
495138,22,0,22,12,12,0,6,4,0,0,0,0,0,0,0,0,22,0,22,12
495208,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
495217,10,0,10,7,10,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10
495244,22,0,22,18,18,0,0,4,0,0,0,0,0,0,0,0,22,0,22,18
495253,10,0,10,9,10,0,0,0,3,0,3,3,2,0,2,2,5,0,5,5
495262,9,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,9,9
495299,8,0,8,7,8,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8
495305,27,0,27,0,10,0,0,17,0,0,0,0,0,0,0,0,27,0,27,10
495925,76,0,76,38,55,0,4,17,59,0,59,42,16,0,16,12,1,0,1,1
495934,89,0,89,45,56,0,6,27,67,0,67,48,21,0,21,8,1,0,1,0
495943,45,0,45,34,36,0,2,7,10,0,10,8,2,0,2,2,33,0,33,26
495998,84,0,84,51,63,0,8,13,60,0,60,45,17,0,17,14,7,0,7,4
496371,4,0,4,3,3,0,0,1,0,0,0,0,0,0,0,0,4,0,4,3
496511,4,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,4,2,2,1
496539,32,0,32,5,25,0,0,7,0,0,0,0,0,0,0,0,32,0,32,25
496618,58,0,58,48,48,0,0,10,0,0,0,0,0,0,0,0,58,0,58,48
496645,10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10
496663,10,0,10,7,10,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10
496672,4,0,4,0,3,0,0,1,0,0,0,0,0,0,0,0,4,0,4,3
496690,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7
