UNITID,F1A01,F1A31,F1A04,F1A05,F1A06,F1A19,F1A07,F1A08,F1A09,F1A10,F1A11,F1A12,F1A13,F1A20,F1A14,F1A15,F1A16,F1A17,F1A18,F1A214,F1A224,F1A234,F1A324,F1A274,F1A27T4,F1A284,F1A334,F1A344,F1D01,F1D02,F1D03,F1D04,F1D05,F1D06,F1B01,F1B02,F1B03,F1B04,F1B04A,F1B04B,F1B05,F1B06,F1B26,F1B07,F1B08,F1B09,F1B10,F1B11,F1B12,F1B13,F1B14,F1B15,F1B16,F1B17,F1B18,F1B19,F1B27,F1B20,F1B21,F1B22,F1B23,F1B24,F1B25,F1C011,F1C012,F1C021,F1C022,F1C031,F1C032,F1C051,F1C052,F1C061,F1C062,F1C071,F1C072,F1C101,F1C111,F1C112,F1C121,F1C122,F1C131,F1C132,F1C141,F1C142,F1C191,F1C192,F1C193,F1C19OM,F1C19DP,F1C19IN,F1C19OT,F1MHP,F1M01,F1M02,F1M03,F1M04,F1MHOP,F1M05,F1M06,F1M07,F1M08,F1E01,F1E02,F1E03,F1E04,F1E05,F1E06,F1E07,F1E08,F1E09,F1E10,F1E11,F1E12,F1E121,F1E122,F1E13,F1E131,F1E132,F1E14,F1E141,F1E142,F1E15,F1E151,F1E152,F1E16,F1E161,F1E162,F1E17,F1E171,F1E172,F1FHA,F1H01,F1H02,F1H03,F1H03A,F1H03B,F1H03C,F1H03D,F1N01,F1N02,F1N03,F1N04,F1N05,F1N06,F1N07
199476,3503456,27126667,14461007,41587674,45091130,6158836,207131,1573643,1780774,1910881,19649984,21560865,23341639,9283053,26275153,14325932,0,-21975811,18625274,513738,6604146,31291860,10680918,825315,49915977,21450257,0,0,45310860,29031241,16279619,2345654,1,18625274,1112913,0,0,0,0,0,120980,,93749,,176564,1504206,0,15828947,2650000,8501155,1917963,0,0,782,436366,29335213,30839419,3273392,11198049,0,0,14471441,45310860,14340514,8497987,0,0,0,0,1899737,1120101,2224851,1432007,5100027,2123286,5692460,6170,0,,,,,-232518,0,29031241,13173381,1972790,2641682,1040604,48400,10154384,1,776063,2801600,3549360,3100896,1,-1056981,15770152,5733693,3057940,4494411,2259654,500985,0,215972,0,7471022,1778562,0,1778562,5692460,1078824,1078824,0,551522,551522,0,107040,107040,0,0,0,0,27806,27806,0,13370,13370,0,1,3662469,3262701,-399768,448503,-561047,-287224,0,1527260,30791019,15998701,5840878,14046088,2118012,29263759
199485,3274475,24293035,7097722,31390757,34665232,4123785,0,496512,496512,0,14857475,14857475,15353987,6772466,26436091,5702523,197816,-15673866,16662564,650164,3426646,29224236,5137723,1524678,39963447,13495569,0,0,27663341,21348731,6314610,10347955,-1,16662564,645113,0,0,0,0,0,291365,,29404,,30957,996839,0,10434108,2238053,6691503,425776,0,919068,8985,0,20717493,21714332,3916781,2031828,400,0,5949009,27663341,8444501,4445773,0,0,0,0,1945002,1164141,2805239,934260,4291703,2698825,3213301,785607,109556,,,,,-136622,0,21348731,9352555,2338139,1648120,782675,0,7227242,1,592911,3330726,2762398,2463902,1,-729534,-1239317,4010068,1659883,2122147,2438253,493951,0,269846,7050,5331247,1834671,283275,2117946,3213301,2095372,1812097,283275,0,0,0,0,0,0,0,0,0,0,0,0,22574,22574,0,1,11736736,10310527,-1426209,217566,-1491400,-152375,0,365601,21714332,6314610,16662564,5702523,0,21348731
199494,13586666,108849917,10961900,119811817,133398483,13415673,1485487,4008240,5493727,0,60553749,60553749,66047476,19458450,100829811,1746417,258784,-41526782,61308230,6285956,2344692,117782627,15559792,2564374,144537441,26837193,0,0,74892001,64619109,10272892,51662941,-627603,61308230,4125252,0,0,0,0,0,227638,,0,,93820,4446710,0,40199139,6568573,21245912,0,0,0,-65342,0,67948282,72394992,2246099,250909,0,1,2497009,74892001,28623989,18061610,0,0,0,0,8959369,4431169,4745577,3252004,10386838,4301806,10337370,593813,108515,,,,,972153,0,64619109,30155104,4802422,2735011,2662368,1105483,23158721,1,1855058,6649293,8389570,7020223,1,-2100562,37459720,11068880,6395450,6844327,6447308,1312098,0,469933,229006,15302672,4965302,0,4965302,10337370,2279448,2279448,0,2058214,2058214,0,441819,441819,0,0,0,0,0,0,0,185821,185821,0,1,253415,253416,1,0,0,0,1,7530379,71272851,10027387,57508383,10371425,16655804,63646956
199625,4544300,16207797,5642535,21850332,26394632,4145791,0,768746,768746,0,14317340,14317340,15086086,6034402,21516297,1031818,0,-13128180,9419935,247165,1430286,20735137,6784134,5294137,34490859,12741760,0,0,26861191,20328889,6532302,2887633,0,9419935,908090,60539,13897,0,0,0,270771,,0,,3707,1257004,0,12027988,1620443,6088260,1361727,0,0,1075,0,21099493,22356497,527041,3977653,0,0,4504694,26861191,8610067,5605506,0,0,0,0,1402345,879781,1148004,695023,3250396,1545114,4240036,587647,24187,,,,,1090394,0,20328889,8749611,1782585,1208926,943462,5688,7638617,1,526262,2041146,2671712,2175643,1,-385018,11778841,3362690,1970148,2939364,2778705,409615,0,378,247086,6375148,1719089,416023,2135112,4240036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135112,1719089,416023,2,,,,,,,,2168852,26861191,6673546,9561179,11955118,0,20181957
199634,11938016,50358156,56265709,106623865,118561881,9447652,606705,2186648,2793353,3642574,31402358,35044932,37838285,13038572,59829086,22307001,22006563,-27009974,77132676,929712,2074161,72756927,7461054,13491768,96713622,32142349,0,208366,59160770,47483286,11677484,65455192,0,77132676,4113077,0,0,0,0,0,393395,,188737,,0,4695209,0,19029479,5207735,9124119,1424432,0,4255987,-4446220,5580283,40175815,44871024,11341331,140641,2637820,169954,14289746,59160770,15090822,11150004,0,0,0,0,2589792,2003102,2890588,1966052,9161120,5438243,10860303,64561,0,,,,,6826100,5377598,47483286,25934999,3601598,4276586,2167021,169956,11333126,1,1403230,4474694,-5645826,5469034,1,1286768,3259379,4291739,1036338,4677925,6210008,810206,0,1086962,0,12785101,1924798,0,1924798,10860303,1290966,1290966,0,0,0,0,192479,192479,0,0,0,0,441353,441353,0,0,0,0,1,19285254,19603514,318260,2637820,-2319560,0,0,-2442308,45040980,11677484,65455192,6136438,3642574,47483287
199722,6340788,23770273,15571845,39342118,45682906,4335746,0,841733,841733,0,16239870,16239870,17081603,8069119,24751374,15721889,0,-15605333,24867930,981101,1555999,27068876,7387677,0,36993653,12242279,0,0,39111338,21414671,17696667,7171262,1,24867930,776094,0,0,0,0,0,547771,,0,,97770,1421635,0,11271526,1498490,8597409,250532,29812,446266,-7046,1254982,23341971,24763606,324962,14022770,0,0,14347732,39111338,8138656,5765522,0,0,122038,71157,2916270,1619069,2680836,1681880,2724981,141411,3644119,1187771,144821,,,,,0,0,21414671,9423860,1586668,1386102,853186,0,8164855,1,551019,2350666,3191525,2538556,1,-729650,13451282,4877594,1797190,2561205,1787358,250532,29812,407390,85725,5122022,1208408,269495,1477903,3644119,1104333,911627,192706,102046,72638,29408,176246,145491,30755,0,0,0,87538,72263,15275,7740,6389,1351,1,9510465,8465677,-1044788,0,0,0,-1044788,3170305,24722133,17518037,10226357,19651877,0,21503797
199731,10108840,27770391,26151245,53921636,64030476,5532411,120080,1331791,1451871,0,20718403,20718403,22170274,10231452,50546185,4770785,25500,-18181309,37161161,2628284,4024648,36314030,9424010,20621821,73012793,21992297,0,0,32491333,25919159,6572174,30588987,0,37161161,1175483,117229,112428,0,0,0,180740,,0,,84166,1670046,0,13833153,2825113,8512225,1325210,0,0,13797,1360950,27870448,29540494,2780107,170731,0,1,2950839,32491333,14842306,8563438,0,0,0,0,3318872,1913713,2449712,1425840,1213825,39752,4405702,106671,21868,,,,,-417929,0,25919159,11964611,1835154,2747171,1237876,0,8134347,1,665389,2949570,3963970,3051448,1,-1083318,16477684,6267482,2480963,3322066,2625547,812493,0,116694,1,6876801,2471099,0,2471099,4405702,1354273,1354273,0,770847,770847,0,252815,252815,0,0,0,0,0,0,0,93164,93164,0,1,6161018,5304283,-856735,124886,-939894,-165493,123766,3203406,29540494,6154245,35225974,10715771,372696,26337088
199740,5630367,17428854,971954,18400808,24031175,6255454,28609,873525,902134,0,22760670,22760670,23662804,12241996,18268611,1591260,0,-25478042,-5618171,705187,2062423,21097068,7979281,256668,32100627,13709919,0,0,30155906,26174087,3981819,-11167042,1567052,-5618171,1608223,42792,429084,0,0,0,774146,,0,,601592,3455837,0,17361232,1530269,6938558,0,0,190463,302,242324,26263148,29718985,363038,73883,0,0,436921,30155906,8266371,6258365,0,0,0,0,3649853,2571385,1071513,883859,5488372,2709786,4439071,886560,99593,,,,,2372347,0,26174087,12522988,2992857,1398021,974326,0,8285895,1,2625684,3297488,4546544,3108139,1,-738857,18612492,7695452,3147315,3429409,2012480,494850,128430,242325,2096,6309590,1870519,0,1870519,4439071,1870519,1870519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3771745,4518992,747247,0,0,0,747247,3466238,29718985,3903159,-4402079,4009740,122098,26252747
199768,8528796,25984729,943378,26928107,35456903,7519939,113329,1340524,1453853,0,23845546,23845546,25299399,12434238,26917384,1299728,0,-22973907,5243205,932655,756173,37967388,7161690,0,46817906,19900523,0,0,33160523,29586660,3573863,1669341,1,5243205,1542463,0,300000,0,0,0,506768,,221,,0,2349452,0,17544294,2934264,7820032,0,0,0,2828,2020016,30321434,32670886,489637,0,0,0,489637,33160523,9445887,5012836,0,0,0,0,3804351,1941908,1711065,939281,6021826,1429987,5616991,513033,127187,,,,,2473507,0,29586660,9451199,9451199,2472451,1044152,2828,7164831,1,2049133,3489474,4582388,3742732,2,,,,,3601969,3513346,673112,0,85786,3126,7877339,2260348,0,2260348,5616991,2260348,2260348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15225363,13701990,-1523373,1738981,-3071280,0,-191074,3084227,32670886,3573864,5243205,1299728,0,29616840
199786,8426520,47305099,20954397,68259496,76686016,8019688,0,4156636,4156636,0,25961354,25961354,30117990,12971958,66065684,0,0,-24449928,41615756,2140546,3784929,58996828,8572296,18802224,92296823,24048954,0,0,65266598,45524995,19741603,21874153,0,41615756,2223078,0,0,0,0,0,202875,,0,,109936,2535889,0,22679559,3533556,16248305,485586,1315685,129872,4331,0,44396894,46932783,3727071,14606743,0,1,18333815,65266598,17600567,10563264,0,0,0,0,8439694,3395531,2656291,2162004,3358495,1147024,8121353,288861,98503,,,,,5059734,3319184,45524995,20685510,3209702,2907701,1653562,0,17068520,1,903127,3853781,5147245,4031638,1,-779398,21469649,7824713,3988050,7897731,3098245,492444,0,0,0,11488420,3367067,0,3367067,8121353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3367067,3367067,0,1,16090846,13875652,-2215194,325287,-2138507,-401974,0,1407789,46932783,19741603,41615756,0,0,45524994
199795,4092043,12108501,559209,12667710,16759753,3951569,30688,473262,503950,133725,10646063,10779788,11283738,4812662,12498343,1780867,0,-9664288,4614922,501488,1235155,16249643,3606426,52767,21645479,8982723,0,0,17158613,13954493,3204120,1410801,1,4614922,475653,0,0,40000,40000,0,3269,,0,,99243,618165,0,8320096,1198459,5000230,0,0,0,697,0,14519482,15137647,745966,1275000,0,0,2020966,17158613,7814736,4048769,0,0,0,0,1117953,705572,1208635,770480,1636368,683180,2239114,3901,0,,,,,-66214,0,13954493,6208001,1402150,1219315,548843,1470,4574714,1,558060,1595830,2038631,2033541,1,-645323,8651287,2774031,1918028,1577803,1127131,0,0,280631,5550,2991115,752001,0,752001,2239114,381155,381155,0,302827,302827,0,58152,58152,0,0,0,0,0,0,0,9867,9867,0,1,0,0,0,0,0,0,0,1183154,15116598,3204120,2747110,3224789,164413,13933444
199838,12739447,30154111,5412456,35566567,48306014,6311226,0,669979,669979,0,23845222,23845222,24515201,14286762,31117333,838972,0,-16141028,15815277,963221,2336741,42210160,7448174,0,52958296,21840963,0,0,36264380,30043972,6220408,9594869,0,15815277,2495201,0,445162,0,0,0,334873,,276959,,116914,3669109,0,16297665,2500269,10902003,0,0,1459632,-422373,0,30737196,34406305,1858075,0,0,0,1858075,36264380,11779478,6980415,0,0,23689,0,1904384,1250324,2067969,1323584,6608815,2667371,6577086,1082551,161589,,,,,0,0,30043972,12383283,2665667,2323725,1119787,0,11551510,1,596051,3391140,4455396,3450271,1,-2471602,19224763,9831366,2860955,3712695,3842156,506187,0,211717,213293,8486048,1415209,493753,1908962,6577086,619162,619162,0,640752,640752,0,84416,84416,0,0,0,0,35308,35308,0,529324,35571,493753,1,9237298,8899572,-337726,536531,-255155,-618006,-1096,4362333,34158858,6220408,15815277,838972,0,30043972
199856,52313735,522201291,99503841,621705132,674018867,61315229,936134,19221380,20157514,35362773,182491727,217854500,238012014,76999408,574332461,18181835,0,-172191622,420322674,32644372,49811771,549132719,31375334,66771466,729735662,108118533,0,0,308219291,233143935,75075356,345247318,0,420322674,29814064,935566,508707,1499212,126691,1372521,998036,,46018,,19226,33820829,0,96642030,28175802,65771281,6520737,0,2923421,51260,179066,200263597,234084426,73182732,952133,0,0,74134865,308219291,95369892,55485965,0,0,0,0,34719151,21958373,18335329,10873608,35564893,18964027,40090524,3004,0,,,,,9061142,0,233143935,107281973,24917494,18364006,14172461,1493247,66914754,1,7622421,26724540,34265609,28218429,1,-1405894,151182084,42733799,33096800,26215043,20945143,3775622,0,596052,465489,51997349,11906825,0,11906825,40090524,9800366,9800366,0,637938,637938,0,1223326,1223326,0,0,0,0,0,0,0,245195,245195,0,1,12717255,13236641,519386,1611101,-1075825,-15890,0,7157017,231239810,81291883,359685375,39581016,36298907,224082793
199892,4507835,35958520,4470126,40428646,44936481,9464698,227121,1768795,1995916,361703,30756293,31117996,33113912,13502778,37022716,3711505,16000,-32965732,7784489,1653021,1636488,45541648,14546888,0,63378045,25766505,0,0,44544759,38450263,6094496,1689993,0,7784489,2645001,0,0,0,0,0,454427,,28069,,9264,3136761,0,17798921,4408251,11364278,1463227,94833,664293,8398,201350,36003551,39140312,4139165,1265282,0,0,5404447,44544759,17363188,10200717,0,0,13915,0,3842303,2199933,3427544,1976905,7552863,2616685,5489761,35609,0,,,,,725080,0,38450263,16994240,3513562,5041694,1613918,98004,11188845,1,1219217,4492019,5717503,4671251,1,-674737,25448910,7785275,4793447,4432737,2033442,601399,0,377059,107713,7552350,2062589,0,2062589,5489761,1784281,1784281,0,21507,21507,0,0,0,0,0,0,0,256801,256801,0,0,0,0,1,3711883,3331929,-379954,49235,-416013,0,-13176,1234529,38959711,6638977,5349626,4724781,0,37725182
199908,8992704,19853466,15628966,35482432,44475136,4661658,62321,1052919,1115240,0,15393492,15393492,16508732,7878633,22922841,13319200,59339,-11551951,24749429,1992414,2514861,26616530,6906382,1380512,39410699,16039294,0,0,34785231,21943306,12841925,11907503,1,24749429,1177859,0,0,0,0,0,361903,,39318,,0,1579080,0,11951558,2627610,8136707,376592,0,1440200,-141550,0,24391117,25970197,608149,8206885,0,0,8815034,34785231,9139786,5604855,0,0,0,0,1867375,1204876,2402947,1401527,4400493,1957222,3963186,691205,75917,,,,,-521686,0,21943306,10244397,1504885,2137238,768247,0,7288539,1,624595,2256545,2900722,2570303,1,-1095216,12479342,4977911,2091355,2679121,2342209,478525,0,91178,0,5591033,1283733,344114,1627847,3963186,781367,616192,165175,683696,539168,144528,130228,102699,27529,0,0,0,0,0,0,32556,25674,6882,1,4118000,3698809,-419191,0,528852,-28500,-919543,3556271,26190820,12371305,15844111,19720111,111640,22464991
199926,4315082,41258057,8337499,49595556,53910638,7642384,146812,1618905,1765717,80490,29431895,29512385,31278102,11969842,43692312,2972299,3381169,-31740702,18305078,1981868,5120941,54078794,13036215,334571,74552389,30626567,0,0,41263694,37007704,4255990,15677541,-1628453,18305078,1400135,123239,0,0,0,0,1157279,,78685,,12968,2772306,0,16530201,4812360,11907696,277233,0,3618872,-740002,369005,36775365,39547671,1294053,343407,78561,2,1716023,41263694,17330735,8412137,0,0,81438,38282,3773783,2062539,2796829,1460945,8851565,3627830,5580579,2008692,388683,,,,,-3415917,0,37007704,15990416,3903165,3549260,1791951,8500,11764412,1,-1432897,4064966,5270554,4304444,1,-1998409,23221648,6699288,3337940,3282529,3210937,389090,0,1005133,10529,7898218,1893353,424286,2317639,5580579,1656240,1338953,317287,138837,108018,30819,299461,247369,52092,0,0,0,188777,165035,23742,34324,33978,346,1,7749446,5288946,-2460500,118912,-768377,-241034,-1570001,-891339,40467450,-803770,19129118,2845668,227302,40423623
199953,7600289,11485698,2451189,13936887,21537176,4049968,83036,503582,586618,14230905,0,14230905,14817523,7152969,12951990,2535656,187822,-12058816,3616652,904015,947187,16554086,5704544,562277,24672109,11720118,0,0,24569256,20295491,4273765,-674654,17541,3616652,984252,0,0,0,0,0,433158,,59965,,70868,1548243,0,10427212,2606883,5604674,804208,152005,0,5098,695301,20295381,21843624,2710379,15253,0,0,2725632,24569256,8640115,5299011,0,0,0,0,1104036,612806,1937705,1105033,3704099,1769389,2889347,855942,97919,,,,,1164247,0,20295491,8884158,1336830,2295470,625298,0,7153735,1,505471,2106702,2791892,2189424,1,-647131,11699994,4361077,1860544,2144821,1611626,287363,21625,135180,2770,4203385,1079368,234670,1314038,2889347,670159,550478,119681,499334,410160,89174,91983,75556,16427,13140,10793,2347,0,0,0,39422,32381,7041,1,982351,980012,-2339,0,2161,-5100,600,1540029,24569256,4273765,-649009,-9523160,0,20295491
199999,57698252,239645497,69958300,309603797,367302049,22496881,4008113,10474949,14483062,84668755,103888630,188557385,203040447,48450094,156938686,44749013,19058271,-82437581,138308389,5231052,19385761,332461829,24379250,1296078,382753970,137282217,1654645,0,197103617,167151724,29951893,107970246,386250,138308389,23650467,0,0,0,0,0,25136763,0,0,0,1225495,50012725,0,66938698,0,60167049,5328473,0,11279803,2627089,4790,146345902,196358627,0,694990,50000,0,744990,197103617,43622456,26068466,3154063,1626178,1247501,964491,12578201,4509378,5552941,3788864,31254142,14366339,34442847,34311025,7600001,0,0,0,0,988548,0,167151724,58923717,6241294,12475137,9747207,3838939,75925430,1,2179343,8843092,11674913,9181166,1,-6992616,85094361,34045473,12602520,15643020,1662412,5152054,0,71290,27011353,49540129,9570348,5526934,15097282,34442847,11733607,7438074,4295533,1257604,797210,460394,2053230,1301567,751663,0,0,0,52841,33497,19344,0,0,0,1,50570116,51098284,528168,50000,15323877,-1692820,-13152889,29206903,144703456,29951894,138308389,44749013,56485812,167151724
200004,193325337,562604826,288799728,851404554,1044729891,55819337,10911795,24021937,34933732,255916466,202887100,458803566,493737298,95319622,404520958,103651567,56915004,-53595221,511492308,14710111,86222300,579435202,44886139,110850553,836104305,156301700,9776729,0,318865701,266732734,52132967,459359341,0,511492308,41713211,4992899,1233034,990967,0,990967,35544484,0,128638,4720602,3098373,92422208,0,148483499,0,41111525,9536473,0,7309973,5879835,367833,212689138,305111346,0,11334316,2420039,0,13754355,318865701,85634563,58592298,2524807,1037934,9346743,5538126,23160416,9481628,12089157,4521062,33175255,15830677,28843327,60469993,11838092,0,0,5659688,639247,5828785,0,266732734,107479064,18485336,23806248,11129272,8898095,96934719,1,4821091,15452945,19497345,17733886,1,-5871034,175928217,50732831,34069611,16510421,16092909,11967927,0,2611696,4151112,51334065,13586905,8903833,22490738,28843327,7233628,4369915,2863713,7050706,4259410,2791296,5243448,3167625,2075823,0,0,0,1144250,691254,452996,1818706,1098701,720005,1,124318482,130094486,5776004,2420039,5422053,-4375972,2309884,38378612,305550424,52132967,511492308,103651567,258271279,266732734
200022,18938057,55203239,255296,55458535,74396592,5432335,748594,4434990,5183584,9481019,4583640,14064659,19248243,8877352,46120394,235549,0,5347389,51703332,791601,4091956,71046721,15633521,0,91563799,44917371,4216710,0,50243564,50511748,-268184,55244135,-3272619,51703332,13543288,1125883,2318006,376157,0,376157,4321306,0,3122487,0,4970,24812097,0,15850150,0,6805748,0,0,2033110,16497,16790,24722295,49534392,28242,680930,0,0,709172,50243564,23074355,10819646,0,0,0,0,3320407,1580075,4986908,2037802,8385929,3156353,1025929,5369325,1221228,0,0,0,0,4348895,0,50511748,18815104,9477564,5221598,2985382,464635,13547465,1,284864,4367437,8779757,5309575,2,,,,,2639342,77588,1943539,0,1305682,106069,6072220,4993336,52955,5046291,1025929,3102752,3049797,52955,0,0,0,1943539,1943539,0,0,0,0,0,0,0,0,0,0,1,24334010,23996238,-337772,3213910,-3218885,-592262,259465,-977356,49534392,-268184,51703332,5582938,6238505,50511748
200059,14249337,47623137,1209666,48832803,63082140,2404287,600435,6778389,7378824,6249480,2034946,8284426,15663250,4474474,41229097,2165374,0,1954232,45348703,3347938,3176483,67829830,6393076,6172111,86919438,36456141,868,0,28422880,27375372,1047508,37577501,6723694,45348703,7602659,398910,5450,0,0,0,1866507,0,550363,0,92371,10516260,0,9687564,0,4528704,0,0,1673429,155705,0,16045402,26561662,1588461,272757,0,0,1861218,28422880,10176896,5496877,113035,52570,8791,0,2748214,1339250,5147410,1918347,2505123,1485639,1995184,2964670,292232,0,0,0,0,1716049,292875,27375372,10877790,4777677,994450,2288327,155705,8281423,1,88901,1932663,4410651,2355503,2,,,,,1448093,1215484,742892,0,1036777,1356404,5799650,3596255,208211,3804466,1995184,902660,902660,0,757731,757731,0,463198,463198,0,0,0,0,646247,646247,0,1034630,826419,208211,1,9552225,16344635,6792410,9484111,-2089790,-477850,-124061,-902610,26561663,988020,48495227,8224739,6321248,27464273
200086,16543541,7753521,0,7753521,24297062,0,0,6826682,6826682,0,220805,220805,7047487,0,7753521,1627196,1966582,5902276,17249575,257800,0,18870313,398334,323669,19850116,15099197,0,3002662,12666864,10500367,2166497,15083078,0,17249575,543255,6374140,184273,3037045,2513470,523575,39599,0,0,0,1566705,11745017,0,0,0,361082,0,0,0,-560766,1121531,921847,12666864,0,0,0,0,0,12666864,1495479,1179447,181515,69119,260451,140127,2328179,1219011,1412060,544782,2146957,972147,498309,411550,98341,0,0,0,0,1765867,0,10500367,4222974,1112659,808027,1069660,0,3287047,2,,,,,2,,,,,158167,0,80880,310170,0,180610,729827,231518,0,231518,498309,0,0,0,0,0,0,0,0,0,231518,231518,0,0,0,0,0,0,0,1,3146989,3860415,713426,1000000,-286574,0,0,2236803,11563904,2166482,17249575,9380717,0,10500367
200192,9678113,14438407,60019,14498426,24176539,2207452,499071,2648148,3147219,2217977,1776561,3994538,7141757,3569088,12256155,393438,0,3023553,15673146,17000,6218319,18312533,8532610,0,33080462,18933147,291093,0,18265219,19134125,-868906,16540726,1326,15673146,3473524,716957,748390,0,0,0,1626858,,731924,,6032,7303685,0,6902525,0,3075503,0,0,883916,10206,24426,10896576,18200261,64958,0,0,0,64958,18265219,6700521,4303698,0,0,0,0,1907785,1142908,1675561,809982,2552962,1390234,1406846,2174655,598014,,,,,2715795,397540,19134125,8642376,3640866,994547,1418247,99194,4338895,1,64180,1697855,2538747,1275449,2,,,,,876980,874583,435669,0,466176,54935,2708343,1275822,25675,1301497,1406846,611703,599636,12067,26030,25517,513,299344,293439,5905,0,0,0,364419,357230,7189,1,0,1,1,13595026,12608951,-986075,1755913,-1499180,-1242808,0,-933864,18200261,-868906,15673146,3416991,1940388,19134125
200208,12188065,18435315,1258805,19694120,31882185,0,195077,8114078,8309155,6434921,74083,6509004,14818159,122181,11805317,418787,522869,4194872,16941845,1409461,0,24399783,4362593,97675,30269512,11736522,0,0,12024192,10606689,1417503,15524342,0,16941845,17316,4846969,180148,219025,0,219025,123576,,0,,2080803,7467837,0,0,0,4138569,190940,196006,24028,0,6812,4556355,12024192,0,0,0,0,0,12024192,2091482,1316668,84175,46425,320158,178157,1619470,419977,694810,348045,2525711,1381033,1203248,168873,12424,,,,,1898762,347508,10606689,4050237,1220123,2071763,1084071,216068,1964427,2,,,,,2,,,,,763021,786049,190940,0,303179,29876,2073065,772085,97732,869817,1203248,678877,581145,97732,0,0,0,190940,190940,0,0,0,0,0,0,0,0,0,0,1,1064305,941656,-122649,6812,0,0,-129461,1417503,12024192,1417503,16941845,11571391,0,10606689
200226,9308953,25476290,369307,25845597,35154550,3406508,1261486,2227829,3489315,3489315,2963745,6453060,9942375,5687937,20697827,293510,17524,1921885,22930746,7616997,0,41707859,3676983,1321669,54323508,28359899,268,0,27894764,24894674,3000090,20150076,-219420,22930746,5706795,4286830,631347,105009,0,105009,1982131,0,1282733,0,11521,14006366,0,8973256,0,2833078,0,0,800473,377972,245929,13230708,27237074,646554,11136,0,0,657690,27894764,6599955,3748134,243933,134167,4370311,2123028,546621,281269,1837296,1002291,5201755,1751728,1632398,3837395,791336,0,0,0,0,625010,615085,24894674,10447038,4822758,981199,2198827,144708,6300144,1,128710,2762889,5620502,3307462,1,-18562,127252,67435,58686,1367736,119298,555941,0,799301,750020,3592296,1940603,19295,1959898,1632398,746214,738868,7346,65087,64446,641,303312,300326,2986,0,0,0,436085,431792,4293,409200,405171,4029,1,10779914,9756283,-1023631,763545,-1450196,-336980,0,2342400,27239950,3000090,23418311,293510,1782198,24894674
200253,31266058,68843706,4485709,73329415,104595473,5050024,828189,6674139,7502328,13327081,4389595,17716676,25219004,8511135,56027762,5747688,3078554,11061354,75915358,104450,25001637,108060534,17238030,632027,151036678,87294799,5101827,0,59820669,61002295,-1181626,73960658,3136326,75915358,15224217,4425772,2155683,331991,0,331991,3083901,0,1440793,0,87161,26749518,0,20050000,0,9244669,0,0,3534465,-351751,1538,32478921,59228439,564951,27279,0,0,592230,59820669,19289770,12847439,232298,153235,5418119,2932601,3289038,1870074,10749821,4345093,3984316,2027591,4277685,3680509,504771,0,0,0,0,10080739,1,61002295,24680805,10677257,4933026,4603774,453638,15653795,1,111859,4159429,8417908,4953407,1,21554,221766,93227,96617,2816195,3290773,47704,0,1676662,1808957,9640291,5355019,7587,5362606,4277685,1564349,1564349,0,1827969,1827969,0,26498,26498,0,0,0,0,0,0,0,1943790,1936203,7587,1,41058466,38739117,-2319349,6093083,-4179927,-1919929,-2312576,2465489,67831163,343921,126227831,32490299,18444134,64303049
200280,323087911,839092813,107722043,946814856,1269902767,44261224,10099347,55778098,65877445,457541496,37411310,494952806,560830251,72032595,433218478,35141901,14786459,198154307,681301145,133494710,0,744836877,155116649,168151126,1201599362,413037629,2724315,0,614915538,558016956,56898582,620575365,3827198,681301145,188709679,89920171,30517029,26082124,0,26082124,31027051,0,47443182,0,285440,413984676,0,106497912,5381766,34086434,0,0,14461522,2444877,609018,163481529,577466205,9774566,27674767,0,0,37449333,614915538,197701182,98394971,119808743,51149113,41177059,15566422,52766004,26627163,37366694,15024245,42710576,23968207,21803746,25855918,7744078,0,0,0,0,18827034,0,558016956,238474199,89189273,145343320,29952205,9723656,45334303,1,1311213,35593530,70762994,42552863,1,-199501,1818780,839133,819924,8807048,10200800,0,0,13836213,9434617,42278678,20159140,315792,20474932,21803746,4012954,3951061,61893,4940095,4863902,76193,0,0,0,0,0,0,6328220,6230618,97602,5193663,5113559,80104,1,345548000,333191000,-12357000,24306000,-25644000,-11019000,0,25476005,629840700,33812583,1219279553,315145602,448072795,651793813
