UNITID,BAREVCT,BAEXCLU,BAAC150,BANC100,BAGR100,BANC150,BAGR150,BAAEXCL,BAAC200,BANC200A,BASTEND,BANC200,BAGR200,L4REVCT,L4EXCLU,L4AC150,L4NC100,L4GR100,L4NC150,L4GR150,L4AEXCL,L4AC200,L4NC200A,L4STEND,L4NC200,L4GR200
231651,213,0,213,92,43,125,59,0,213,2,1,127,60,,,,,,,,,,,,,
231688,,,,,,,,,,,,,,24,0,24,1,4,22,92,0,24,0,0,22,92
231697,,,,,,,,,,,,,,343,0,343,65,19,113,33,0,343,7,21,120,35
231712,1276,2,1274,868,68,994,78,0,1274,6,3,1000,78,,,,,,,,,,,,,
231873,,,,,,,,,,,,,,136,0,136,37,27,52,38,0,136,1,3,53,39
231882,,,,,,,,,,,,,,308,0,308,63,20,128,42,0,308,9,8,137,44
232025,264,0,264,128,48,142,54,0,264,2,0,144,55,,,,,,,,,,,,,
232043,232,0,232,101,44,134,58,0,232,3,0,137,59,,,,,,,,,,,,,
232052,,,,,,,,,,,,,,52,0,52,9,17,16,31,0,52,1,1,17,33
232089,552,3,549,112,20,159,29,0,549,2,0,161,29,,,,,,,,,,,,,
232186,2992,3,2989,1481,50,2112,71,0,2989,94,44,2206,74,,,,,,,,,,,,,
232195,,,,,,,,,,,,,,649,0,649,125,19,235,36,0,649,15,40,250,39
232256,291,1,290,177,61,196,68,0,290,3,0,199,69,,,,,,,,,,,,,
232265,888,2,886,362,41,552,62,0,886,11,3,563,64,,,,,,,,,,,,,
232308,146,0,146,92,63,96,66,0,146,3,0,99,68,,,,,,,,,,,,,
232414,,,,,,,,,,,,,,502,0,502,69,14,140,28,0,502,25,29,165,33
232423,4199,4,4195,2878,69,3532,84,0,4195,33,5,3565,85,,,,,,,,,,,,,
232450,,,,,,,,,,,,,,922,0,922,170,18,286,31,0,922,28,52,314,34
232557,2841,7,2834,905,32,1464,52,0,2834,84,35,1548,55,,,,,,,,,,,,,
232566,1092,1,1091,542,50,716,66,0,1091,8,0,724,66,,,,,,,,,,,,,
232575,,,,,,,,,,,,,,581,0,581,156,27,249,43,0,581,21,26,270,46
232609,512,0,512,263,51,298,58,0,512,1,2,299,58,,,,,,,,,,,,,
232672,217,0,217,83,38,83,38,0,217,0,0,83,38,,,,,,,,,,,,,
232681,927,0,927,510,55,599,65,0,927,12,2,611,66,,,,,,,,,,,,,
232706,397,0,397,185,47,232,58,0,397,8,1,240,60,,,,,,,,,,,,,
232788,,,,,,,,,,,,,,340,0,340,87,26,136,40,0,340,6,13,142,42
232867,,,,,,,,,,,,,,520,0,520,124,24,192,37,0,520,17,22,209,40
232919,,,,,,,,,,,,,,61,0,61,51,84,51,84,0,61,0,0,51,84
232937,772,1,771,152,20,279,36,0,771,19,5,298,39,,,,,,,,,,,,,
232946,,,,,,,,,,,,,,5504,0,5504,708,13,1615,29,0,5504,414,470,2029,37
232982,2908,82,2826,830,29,1492,53,-3,2829,105,45,1597,56,,,,,,,,,,,,,
233019,,,,,,,,,,,,,,325,0,325,93,29,131,40,0,325,13,7,144,44
233037,,,,,,,,,,,,,,98,0,98,22,22,33,34,0,98,3,1,36,37
233116,,,,,,,,,,,,,,397,0,397,86,22,149,38,0,397,18,22,167,42
233277,1986,0,1986,796,40,1100,55,0,1986,18,2,1118,56,,,,,,,,,,,,,
233286,,,,,,,,,,,,,,53,1,52,5,10,27,52,0,52,4,0,31,60
233295,382,0,382,241,63,259,68,0,382,2,0,261,68,,,,,,,,,,,,,
233301,216,0,216,96,44,111,51,0,216,1,0,112,52,,,,,,,,,,,,,
233310,,,,,,,,,,,,,,184,0,184,38,21,62,34,0,184,5,3,67,36
233329,,,,,,,,,,,,,,105,0,105,42,40,59,56,0,105,0,0,59,56
233338,,,,,,,,,,,,,,372,0,372,114,31,127,34,0,372,37,1,164,44
233356,3,0,3,1,33,2,67,0,3,0,0,2,67,,,,,,,,,,,,,
233374,805,2,803,676,84,712,89,0,803,6,1,718,89,,,,,,,,,,,,,
233426,542,1,541,341,63,377,70,1,540,0,1,377,70,,,,,,,,,,,,,
233541,418,0,418,198,47,246,59,0,418,3,1,249,60,,,,,,,,,,,,,
233602,19,1,18,13,72,14,78,0,18,0,0,14,78,,,,,,,,,,,,,
233611,214,66,148,27,18,46,31,0,148,5,0,51,34,,,,,,,,,,,,,
233639,,,,,,,,,,,,,,236,0,236,53,22,79,33,0,236,11,6,90,38
233648,,,,,,,,,,,,,,335,0,335,77,23,113,34,0,335,14,10,127,38
233666,,,,,,,,,,,,,,22,1,21,1,5,14,67,0,21,0,0,14,67
233684,27,0,27,9,33,9,33,0,27,0,0,9,33,,,,,,,,,,,,,
233718,197,0,197,61,31,66,34,0,197,1,0,67,34,,,,,,,,,,,,,
233754,,,,,,,,,,,,,,739,0,739,97,13,204,28,0,739,36,28,240,32
233772,,,,,,,,,,,,,,2422,0,2422,333,14,606,25,0,2422,111,146,717,30
233897,335,0,335,82,24,145,43,0,335,2,2,147,44,,,,,,,,,,,,,
233903,,,,,,,,,,,,,,293,0,293,89,30,117,40,0,293,7,12,124,42
233921,5298,2,5296,3430,65,4544,86,0,5296,54,20,4598,87,,,,,,,,,,,,,
233949,,,,,,,,,,,,,,795,0,795,159,20,280,35,0,795,36,42,316,40
234030,3513,3,3510,1581,45,2359,67,0,3510,84,21,2443,70,,,,,,,,,,,,,
234076,3516,3,3513,3132,89,3325,95,0,3513,12,9,3337,95,,,,,,,,,,,,,
234085,419,0,419,281,67,333,79,0,419,4,0,337,80,,,,,,,,,,,,,
234119,,,,,,,,,,,,,,28,0,28,8,29,20,71,0,28,0,0,20,71
234137,31,0,31,0,0,2,6,0,31,0,0,2,6,,,,,,,,,,,,,
234155,1138,0,1138,273,24,438,38,0,1138,9,14,447,39,,,,,,,,,,,,,
234164,402,0,402,62,15,115,29,0,402,7,3,122,30,,,,,,,,,,,,,
234173,453,1,452,196,43,216,48,0,452,0,1,216,48,,,,,,,,,,,,,
234207,480,0,480,440,92,453,94,0,480,0,0,453,94,,,,,,,,,,,,,
234377,,,,,,,,,,,,,,308,0,308,92,30,130,42,0,308,12,9,142,46
234827,1389,3,1386,479,35,792,57,0,1386,35,9,827,60,,,,,,,,,,,,,
234915,5,0,5,2,40,2,40,0,5,0,0,2,40,,,,,,,,,,,,,
234924,,,,,,,,,,,,,,49,0,49,8,16,33,67,0,49,0,0,33,67
235024,166,0,166,85,51,90,54,0,166,0,0,90,54,,,,,,,,,,,,,
235088,,,,,,,,,,,,,,314,0,314,264,84,278,89,0,314,0,0,278,89
235097,1469,0,1469,396,27,786,54,0,1469,11,0,797,54,,,,,,,,,,,,,
235149,,,,,,,,,,,,,,724,0,724,197,27,274,38,0,724,24,41,298,41
235158,,,,,,,,,,,,,,47,0,47,27,57,39,83,0,47,0,0,39,83
235167,497,1,496,185,37,247,50,0,496,8,3,255,51,,,,,,,,,,,,,
235307,,,,,,,,,,,,,,105,0,105,5,5,65,62,0,105,11,0,76,72
235316,1238,2,1236,931,75,1046,85,0,1236,5,1,1051,85,,,,,,,,,,,,,
235352,,,,,,,,,,,,,,32,0,32,4,13,21,66,0,32,0,0,21,66
235422,69,0,69,10,14,30,43,0,69,1,2,31,45,,,,,,,,,,,,,
235501,,,,,,,,,,,,,,328,0,328,239,73,239,73,0,328,0,0,239,73
235583,,,,,,,,,,,,,,49,0,49,1,2,38,78,0,49,0,0,38,78
235671,,,,,,,,,,,,,,201,0,201,68,34,75,37,0,201,4,3,79,39
236018,,,,,,,,,,,,,,6,0,6,2,33,6,100,0,6,0,0,6,100
236133,199,0,199,102,51,114,57,0,199,0,0,114,57,,,,,,,,,,,,,
236212,,,,,,,,,,,,,,391,0,391,305,78,324,83,0,391,3,0,327,84
236230,649,0,649,382,59,449,69,0,649,2,0,451,69,,,,,,,,,,,,,
236328,670,3,667,436,65,508,76,0,667,3,0,511,77,,,,,,,,,,,,,
236452,158,0,158,91,58,106,67,0,158,1,0,107,68,,,,,,,,,,,,,
236577,767,0,767,404,53,518,68,0,767,10,0,528,69,,,,,,,,,,,,,
236595,958,0,958,585,61,705,74,0,958,19,2,724,76,,,,,,,,,,,,,
236610,,,,,,,,,,,,,,313,0,313,65,21,108,35,0,313,9,16,117,37
236656,,,,,,,,,,,,,,482,0,482,144,30,194,40,0,482,17,13,211,44
236744,,,,,,,,,,,,,,35,0,35,7,20,20,57,0,35,4,0,24,69
236896,368,0,368,106,29,221,60,2,366,21,1,242,66,,,,,,,,,,,,,
236939,4057,0,4057,1503,37,2443,60,0,4057,83,26,2526,62,,,,,,,,,,,,,
236948,6228,2,6226,4094,66,5158,83,0,6226,75,13,5233,84,,,,,,,,,,,,,
237011,2764,0,2764,1017,37,1882,68,0,2764,59,8,1941,70,,,,,,,,,,,,,
237057,391,0,391,314,80,351,90,1,390,1,0,352,90,,,,,,,,,,,,,
237066,593,1,592,372,63,446,75,0,592,6,0,452,76,,,,,,,,,,,,,
237118,438,0,438,125,29,166,38,0,438,2,0,168,38,,,,,,,,,,,,,
237127,,,,,,,,,,,,,,16,0,16,0,0,10,63,0,16,0,0,10,63
237136,45,0,45,22,49,24,53,0,45,0,0,24,53,,,,,,,,,,,,,
237145,,,,,,,,,,,,,,4,0,4,4,100,4,100,0,4,0,0,4,100
237172,,,,,,,,,,,,,,39,0,39,29,74,29,74,0,39,0,0,29,74
237181,183,0,183,64,35,85,46,0,183,0,0,85,46,,,,,,,,,,,,,
237215,158,0,158,29,18,45,28,0,158,6,5,51,32,,,,,,,,,,,,,
237242,,,,,,,,,,,,,,22,0,22,19,86,20,91,0,22,0,0,20,91
237303,,,,,,,,,,,,,,62,0,62,12,19,39,63,0,62,1,0,40,65
237312,268,0,268,73,27,100,37,0,268,2,0,102,38,,,,,,,,,,,,,
237321,,,,,,,,,,,,,,37,0,37,1,3,11,30,0,37,5,0,16,43
237330,507,0,507,123,24,201,40,0,507,5,1,206,41,,,,,,,,,,,,,
237358,217,0,217,67,31,90,41,1,216,2,0,92,43,,,,,,,,,,,,,
237367,719,0,719,189,26,300,42,0,719,10,0,310,43,,,,,,,,,,,,,
237385,169,3,166,43,26,81,49,0,166,3,0,84,51,,,,,,,,,,,,,
237437,,,,,,,,,,,,,,48,0,48,5,10,7,15,0,48,0,2,7,15
237473,,,,,,,,,,,,,,156,0,156,127,81,127,81,0,156,0,0,127,81
237491,,,,,,,,,,,,,,34,0,34,26,76,26,76,1,33,6,0,32,97
237525,1816,5,1811,497,27,884,49,0,1811,48,25,932,51,,,,,,,,,,,,,
237543,,,,,,,,,,,,,,23,1,22,21,95,21,95,0,22,0,0,21,95
237561,,,,,,,,,,,,,,15,0,15,11,73,11,73,0,15,0,0,11,73
237570,,,,,,,,,,,,,,30,0,30,2,7,24,80,0,30,0,0,24,80
237598,,,,,,,,,,,,,,5,0,5,4,80,4,80,0,5,0,0,4,80
237686,2,0,2,0,0,0,0,0,2,1,0,1,50,,,,,,,,,,,,,
237729,,,,,,,,,,,,,,36,1,35,25,71,25,71,0,35,0,0,25,71
237783,131,0,131,17,13,18,14,0,131,0,0,18,14,,,,,,,,,,,,,
237792,676,1,675,210,31,328,49,0,675,15,5,343,51,,,,,,,,,,,,,
237817,,,,,,,,,,,,,,419,0,419,36,9,89,21,0,419,8,1,97,23
237844,,,,,,,,,,,,,,123,0,123,120,98,123,100,0,123,0,0,123,100
237899,387,1,386,57,15,119,31,0,386,7,3,126,33,,,,,,,,,,,,,
237932,497,0,497,147,30,225,45,0,497,0,0,225,45,,,,,,,,,,,,,
237950,298,0,298,36,12,64,21,0,298,1,0,65,22,,,,,,,,,,,,,
237969,471,0,471,194,41,252,54,0,471,3,0,255,54,,,,,,,,,,,,,
237987,,,,,,,,,,,,,,36,0,36,12,33,13,36,0,36,0,0,13,36
237996,,,,,,,,,,,,,,83,0,83,39,47,49,59,0,83,1,1,50,60
238005,,,,,,,,,,,,,,69,0,69,51,74,51,74,0,69,8,0,59,86
238014,,,,,,,,,,,,,,215,0,215,39,18,52,24,1,214,18,5,70,33
238032,4901,5,4896,1925,39,2933,60,0,4896,77,19,3010,61,,,,,,,,,,,,,
238078,248,0,248,112,45,130,52,0,248,1,0,131,53,,,,,,,,,,,,,
238096,,,,,,,,,,,,,,2,0,2,1,50,1,50,0,2,0,0,1,50
238175,,,,,,,,,,,,,,69,0,69,15,22,48,70,0,69,2,0,50,72
238193,201,0,201,44,22,97,48,0,201,5,0,102,51,,,,,,,,,,,,,
238324,36,0,36,29,81,31,86,0,36,0,0,31,86,,,,,,,,,,,,,
238333,299,0,299,203,68,224,75,0,299,3,0,227,76,,,,,,,,,,,,,
238397,,,,,,,,,,,,,,166,0,166,42,25,54,33,0,166,7,4,61,37
238430,187,0,187,56,30,93,50,0,187,1,0,94,50,,,,,,,,,,,,,
238458,680,1,679,380,56,455,67,0,679,3,0,458,67,,,,,,,,,,,,,
238476,713,0,713,421,59,469,66,0,713,4,0,473,66,,,,,,,,,,,,,
238616,564,0,564,271,48,360,64,0,564,2,0,362,64,,,,,,,,,,,,,
238661,298,0,298,121,41,192,64,0,298,3,0,195,65,,,,,,,,,,,,,
238722,,,,,,,,,,,,,,290,2,288,106,37,157,55,1,287,39,12,196,68
238759,,,,,,,,,,,,,,465,0,465,74,16,147,32,0,465,30,24,177,38
238810,,,,,,,,,,,,,,23,0,23,7,30,23,100,0,23,0,0,23,100
238980,214,0,214,91,43,101,47,0,214,1,0,102,48,,,,,,,,,,,,,
239008,,,,,,,,,,,,,,227,0,227,82,36,116,51,0,227,19,62,135,59
239017,392,1,391,242,62,308,79,1,390,1,0,309,79,,,,,,,,,,,,,
239071,205,0,205,75,37,107,52,0,205,1,0,108,53,,,,,,,,,,,,,
239080,248,0,248,107,43,139,56,0,248,2,1,141,57,,,,,,,,,,,,,
239105,1989,0,1989,1267,64,1624,82,0,1989,7,1,1631,82,,,,,,,,,,,,,
239220,,,,,,,,,,,,,,181,0,181,15,8,70,39,0,181,11,20,81,45
239248,,,,,,,,,,,,,,1319,0,1319,112,8,206,16,0,1319,72,83,278,21
239309,158,0,158,81,51,93,59,0,158,0,0,93,59,,,,,,,,,,,,,
239318,538,0,538,247,46,348,65,0,538,9,6,357,66,,,,,,,,,,,,,
239372,,,,,,,,,,,,,,207,0,207,78,38,111,54,0,207,3,4,114,55
239390,113,0,113,48,42,73,65,0,113,1,0,74,65,,,,,,,,,,,,,
239442,,,,,,,,,,,,,,127,0,127,44,35,63,50,0,127,3,9,66,52
239460,,,,,,,,,,,,,,287,1,286,78,27,102,36,0,286,9,19,111,39
239488,,,,,,,,,,,,,,461,0,461,168,36,200,43,0,461,7,39,207,45
239512,140,0,140,66,47,75,54,0,140,0,0,75,54,,,,,,,,,,,,,
239628,238,0,238,139,58,159,67,0,238,1,0,160,67,,,,,,,,,,,,,
239716,518,1,517,361,70,383,74,0,517,2,2,385,74,,,,,,,,,,,,,
239877,,,,,,,,,,,,,,22,0,22,16,73,18,82,0,22,0,0,18,82
239910,,,,,,,,,,,,,,261,1,260,133,51,143,55,0,260,7,7,150,58
240107,303,0,303,124,41,163,54,0,303,3,0,166,55,,,,,,,,,,,,,
240116,,,,,,,,,,,,,,606,0,606,184,30,287,47,0,606,19,19,306,50
240125,,,,,,,,,,,,,,225,0,225,43,19,89,40,0,225,10,14,99,44
240170,,,,,,,,,,,,,,588,0,588,201,34,289,49,0,588,17,28,306,52
240189,2096,0,2096,757,36,1309,62,0,2096,35,9,1344,64,,,,,,,,,,,,,
240198,,,,,,,,,,,,,,328,0,328,178,54,207,63,0,328,12,18,219,67
240268,2014,0,2014,808,40,1346,67,0,2014,26,5,1372,68,,,,,,,,,,,,,
240277,782,0,782,260,33,412,53,0,782,10,8,422,54,,,,,,,,,,,,,
240329,1995,0,1995,805,40,1386,69,0,1995,18,2,1404,70,,,,,,,,,,,,,
240338,229,0,229,103,45,134,59,0,229,0,0,134,59,,,,,,,,,,,,,
240365,1730,0,1730,418,24,1058,61,0,1730,19,8,1077,62,,,,,,,,,,,,,
240374,686,0,686,125,18,305,44,0,686,25,6,330,48,,,,,,,,,,,,,
240392,45,0,45,6,13,6,13,0,45,0,0,6,13,,,,,,,,,,,,,
240417,1561,0,1561,455,29,936,60,0,1561,35,7,971,62,,,,,,,,,,,,,
240426,318,0,318,85,27,153,48,0,318,5,1,158,50,,,,,,,,,,,,,
240444,6323,0,6323,3934,62,5540,88,0,6323,77,18,5617,89,,,,,,,,,,,,,
240453,3201,0,3201,601,19,1404,44,0,3201,108,80,1512,47,,,,,,,,,,,,,
240462,1625,0,1625,338,21,909,56,0,1625,36,8,945,58,,,,,,,,,,,,,
240471,1059,0,1059,396,37,612,58,0,1059,13,3,625,59,,,,,,,,,,,,,
240480,1624,0,1624,559,34,978,60,0,1624,23,6,1001,62,,,,,,,,,,,,,
240505,,,,,,,,,,,,,,537,0,537,138,26,213,40,0,537,23,29,236,44
240596,,,,,,,,,,,,,,174,0,174,54,31,69,40,0,174,6,1,75,43
240666,,,,,,,,,,,,,,568,1,567,186,33,239,42,0,567,20,15,259,46
240709,,,,,,,,,,,,,,48,0,48,29,60,38,79,0,48,0,0,38,79
240718,,,,,,,,,,,,,,126,0,126,85,67,85,67,0,126,0,0,85,67
240727,1568,6,1562,488,31,934,60,-1,1563,55,20,989,63,,,,,,,,,,,,,
240754,488,0,488,59,12,185,38,0,488,35,14,220,45,,,,,,,,,,,,,
240790,24,0,24,1,4,4,17,0,24,0,0,4,17,,,,,,,,,,,,,
240879,,,,,,,,,,,,,,525,0,525,271,52,325,62,0,525,0,0,325,62
241100,33,0,33,1,3,12,36,0,33,2,0,14,42,,,,,,,,,,,,,
241128,79,0,79,2,3,26,33,0,79,2,2,28,35,,,,,,,,,,,,,
241146,,,,,,,,,,,,,,196,0,196,92,47,93,47,0,196,0,0,93,47
241182,,,,,,,,,,,,,,44,0,44,33,75,33,75,0,44,0,0,33,75
241191,191,0,191,33,17,80,42,0,191,0,1,80,42,,,,,,,,,,,,,
241216,246,0,246,78,32,110,45,0,246,2,0,112,46,,,,,,,,,,,,,
241225,190,0,190,3,2,48,25,0,190,10,2,58,31,,,,,,,,,,,,,
241304,1,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
241377,59,0,59,1,2,2,3,0,59,0,0,2,3,,,,,,,,,,,,,
241386,22,0,22,0,0,0,0,0,22,0,0,0,0,,,,,,,,,,,,,
241395,89,0,89,1,1,31,35,0,89,9,4,40,45,,,,,,,,,,,,,
241410,1077,0,1077,92,9,497,46,0,1077,83,20,580,54,,,,,,,,,,,,,
241517,14,0,14,8,57,8,57,0,14,0,0,8,57,,,,,,,,,,,,,
241614,13,0,13,0,0,4,31,0,13,0,0,4,31,,,,,,,,,,,,,
241720,45,0,45,3,7,13,29,0,45,0,0,13,29,,,,,,,,,,,,,
241739,1267,0,1267,38,3,372,29,0,1267,52,29,424,33,,,,,,,,,,,,,
241766,24,0,24,3,13,15,63,0,24,0,0,15,63,,,,,,,,,,,,,
241836,15,0,15,4,27,4,27,0,15,0,0,4,27,,,,,,,,,,,,,
241906,,,,,,,,,,,,,,268,0,268,191,71,191,71,0,268,0,0,191,71
241951,86,0,86,1,1,33,38,0,86,4,2,37,43,,,,,,,,,,,,,
242042,,,,,,,,,,,,,,315,0,315,200,63,218,69,15,300,5,3,223,74
242121,17,0,17,5,29,6,35,0,17,2,2,8,47,,,,,,,,,,,,,
242130,,,,,,,,,,,,,,47,0,47,23,49,23,49,0,47,0,0,23,49
242149,,,,,,,,,,,,,,77,0,77,34,44,38,49,0,77,0,0,38,49
242413,,,,,,,,,,,,,,65,0,65,59,91,59,91,0,65,0,0,59,91
242556,,,,,,,,,,,,,,277,0,277,56,20,99,36,0,277,23,99,122,44
242565,,,,,,,,,,,,,,591,0,591,0,0,154,26,0,591,27,31,181,31
242583,,,,,,,,,,,,,,245,0,245,79,32,79,32,13,232,0,36,79,34
242617,657,0,657,78,12,300,46,0,657,31,23,331,50,,,,,,,,,,,,,
242626,609,0,609,68,11,210,34,0,609,31,17,241,40,,,,,,,,,,,,,
242635,609,0,609,69,11,217,36,0,609,32,14,249,41,,,,,,,,,,,,,
242644,283,0,283,85,30,157,55,0,283,9,5,166,59,,,,,,,,,,,,,
242653,733,0,733,155,21,253,35,0,733,36,15,289,39,,,,,,,,,,,,,
242662,681,0,681,76,11,263,39,0,681,17,17,280,41,,,,,,,,,,,,,
242680,319,0,319,28,9,104,33,0,319,15,10,119,37,,,,,,,,,,,,,
242699,218,0,218,31,14,81,37,0,218,5,2,86,39,,,,,,,,,,,,,
242705,782,0,782,60,8,224,29,0,782,57,19,281,36,,,,,,,,,,,,,
242750,,,,,,,,,,,,,,89,0,89,49,55,49,55,0,89,0,0,49,55
242820,,,,,,,,,,,,,,132,0,132,79,60,79,60,0,132,0,0,79,60
242945,,,,,,,,,,,,,,274,0,274,100,36,202,74,0,274,0,0,202,74
242954,,,,,,,,,,,,,,137,0,137,40,29,100,73,0,137,0,0,100,73
242972,288,0,288,11,4,64,22,0,288,0,0,64,22,,,,,,,,,,,,,
243106,542,0,542,32,6,255,47,0,542,18,5,273,50,,,,,,,,,,,,,
243115,706,0,706,65,9,350,50,1,705,26,5,376,53,,,,,,,,,,,,,
243133,1002,1,1001,97,10,335,33,1,1000,57,31,392,39,,,,,,,,,,,,,
243142,623,0,623,137,22,284,46,0,623,39,15,323,52,,,,,,,,,,,,,
243151,871,0,871,54,6,450,52,0,871,33,13,483,55,,,,,,,,,,,,,
243179,657,0,657,92,14,366,56,0,657,24,11,390,59,,,,,,,,,,,,,
243188,99,0,99,10,10,17,17,0,99,2,0,19,19,,,,,,,,,,,,,
243197,1852,0,1852,90,5,916,49,0,1852,142,40,1058,57,,,,,,,,,,,,,
243212,531,0,531,72,14,275,52,0,531,33,5,308,58,,,,,,,,,,,,,
243221,2205,0,2205,230,10,1224,56,0,2205,146,37,1370,62,,,,,,,,,,,,,
243346,895,0,895,14,2,239,27,0,895,26,13,265,30,,,,,,,,,,,,,
243443,663,0,663,41,6,263,40,0,663,31,13,294,44,,,,,,,,,,,,,
243568,7,0,7,2,29,5,71,0,7,1,1,6,86,,,,,,,,,,,,,
243577,347,0,347,37,11,45,13,0,347,67,22,112,32,,,,,,,,,,,,,
243586,170,0,170,0,0,61,36,0,170,9,3,70,41,,,,,,,,,,,,,
243601,1384,0,1384,55,4,421,30,0,1384,58,22,479,35,,,,,,,,,,,,,
243647,,,,,,,,,,,,,,151,2,149,19,13,39,26,3,146,11,9,50,34
243665,274,0,274,30,11,87,32,0,274,15,4,102,37,,,,,,,,,,,,,
243744,1674,0,1674,1220,73,1579,94,0,1674,37,9,1616,97,,,,,,,,,,,,,
243780,6373,6,6367,3715,58,5218,82,0,6367,107,11,5325,84,,,,,,,,,,,,,
243799,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,1,0,0,0,0
243832,23,0,23,6,26,14,61,0,23,2,1,16,70,,,,,,,,,,,,,
243841,,,,,,,,,,,,,,48,0,48,25,52,25,52,0,48,0,0,25,52
244279,,,,,,,,,,,,,,149,0,149,90,60,90,60,0,149,0,0,90,60
244437,,,,,,,,,,,,,,2178,0,2178,136,6,480,22,0,2178,108,126,588,27
244446,,,,,,,,,,,,,,204,0,204,73,36,96,47,0,204,15,8,111,54
244613,,,,,,,,,,,,,,108,0,108,89,82,89,82,0,108,0,0,89,82
245281,,,,,,,,,,,,,,4,0,4,1,25,2,50,0,4,0,0,2,50
245625,,,,,,,,,,,,,,213,0,213,61,29,96,45,0,213,4,1,100,47
245652,75,1,74,40,54,45,61,0,74,3,0,48,65,,,,,,,,,,,,,
245883,20,0,20,0,0,0,0,0,20,0,0,0,0,,,,,,,,,,,,,
245953,227,1,226,44,19,51,23,0,226,1,4,52,23,,,,,,,,,,,,,
245962,,,,,,,,,,,,,,192,0,192,120,63,132,69,1,191,0,0,132,69
245980,,,,,,,,,,,,,,27,0,27,12,44,15,56,0,27,0,0,15,56
245999,,,,,,,,,,,,,,343,0,343,82,24,119,35,0,343,6,4,125,36
246017,,,,,,,,,,,,,,297,0,297,63,21,206,69,0,297,0,0,206,69
246035,,,,,,,,,,,,,,102,0,102,49,48,65,64,0,102,4,3,69,68
246071,,,,,,,,,,,,,,20,0,20,13,65,15,75,0,20,0,0,15,75
246354,,,,,,,,,,,,,,670,0,670,77,11,197,29,0,670,47,38,244,36
246406,,,,,,,,,,,,,,44,0,44,7,16,16,36,0,44,5,0,21,48
246415,,,,,,,,,,,,,,3,0,3,1,33,1,33,0,3,1,0,2,67
246460,,,,,,,,,,,,,,117,12,105,44,42,64,61,0,105,0,0,64,61
246789,5,0,5,0,0,0,0,0,5,0,0,0,0,,,,,,,,,,,,,
246813,,,,,,,,,,,,,,295,0,295,79,27,108,37,0,295,24,33,132,45
246895,,,,,,,,,,,,,,146,0,146,20,14,124,85,0,146,1,0,125,86
246974,,,,,,,,,,,,,,140,0,140,46,33,70,50,0,140,7,7,77,55
247010,,,,,,,,,,,,,,25,0,25,6,24,15,60,0,25,0,0,15,60
247047,,,,,,,,,,,,,,27,0,27,10,37,23,85,0,27,0,0,23,85
247065,59,0,59,0,0,0,0,0,59,0,0,0,0,,,,,,,,,,,,,
247153,,,,,,,,,,,,,,72,0,72,33,46,42,58,0,72,7,1,49,68
247409,,,,,,,,,,,,,,85,0,85,39,46,57,67,0,85,0,0,57,67
247603,,,,,,,,,,,,,,388,0,388,30,8,152,39,0,388,18,22,170,44
247649,1,0,1,0,0,0,0,0,1,1,0,1,100,,,,,,,,,,,,,
247773,15,0,15,0,0,3,20,0,15,1,0,4,27,,,,,,,,,,,,,
247940,,,,,,,,,,,,,,462,1,461,115,25,188,41,0,461,16,17,204,44
248192,,,,,,,,,,,,,,7,0,7,7,100,7,100,0,7,0,0,7,100
248527,,,,,,,,,,,,,,14,0,14,1,7,9,64,0,14,1,1,10,71
248606,,,,,,,,,,,,,,280,1,279,98,35,145,52,0,279,0,0,145,52
248624,,,,,,,,,,,,,,16,0,16,11,69,11,69,0,16,0,0,11,69
248633,,,,,,,,,,,,,,23,0,23,12,52,14,61,0,23,0,0,14,61
248660,,,,,,,,,,,,,,19,0,19,1,5,8,42,0,19,0,0,8,42
248703,,,,,,,,,,,,,,123,0,123,0,0,85,69,0,123,0,0,85,69
248925,,,,,,,,,,,,,,538,0,538,369,69,390,72,0,538,2,0,392,73
248934,259,5,254,83,33,87,34,0,254,0,0,87,34,,,,,,,,,,,,,
249061,,,,,,,,,,,,,,9,0,9,3,33,3,33,0,9,0,0,3,33
249238,,,,,,,,,,,,,,139,0,139,11,8,95,68,0,139,0,0,95,68
249609,,,,,,,,,,,,,,100,0,100,28,28,60,60,0,100,0,0,60,60
250027,,,,,,,,,,,,,,105,0,105,80,76,81,77,0,105,0,0,81,77
250285,,,,,,,,,,,,,,49,0,49,33,67,33,67,0,49,0,0,33,67
250744,,,,,,,,,,,,,,119,0,119,32,27,40,34,0,119,18,0,58,49
250902,,,,,,,,,,,,,,32,0,32,24,75,24,75,0,32,0,0,24,75
250993,,,,,,,,,,,,,,39,0,39,20,51,20,51,0,39,0,0,20,51
251260,,,,,,,,,,,,,,980,0,980,178,18,233,24,0,980,225,55,458,47
251312,26,0,26,3,12,4,15,0,26,0,0,4,15,,,,,,,,,,,,,
260336,,,,,,,,,,,,,,26,0,26,17,65,17,65,0,26,0,0,17,65
260363,,,,,,,,,,,,,,10,0,10,4,40,4,40,0,10,0,0,4,40
260664,,,,,,,,,,,,,,271,0,271,200,74,207,76,0,271,0,0,207,76
260691,,,,,,,,,,,,,,228,0,228,75,33,161,71,0,228,6,13,167,73
260813,2,0,2,2,100,2,100,0,2,0,0,2,100,,,,,,,,,,,,,
