UNITID,AWLEVELC,CSTOTLT,CSTOTLM,CSTOTLW,CSAIANT,CSASIAT,CSBKAAT,CSHISPT,CSNHPIT,CSWHITT,CS2MORT,CSUNKNT,CSNRALT,CSUND18,CS18_24,CS25_39,CSABV40,CSUNKN
461917,11,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
462035,11,33,0,33,0,0,2,17,1,11,2,0,0,0,23,9,1,0
462053,11,21,2,19,0,1,7,11,0,1,1,0,0,0,12,8,1,0
468246,11,8,0,8,0,0,0,0,0,4,4,0,0,0,5,3,0,0
468255,11,3,0,3,0,0,0,1,0,2,0,0,0,0,1,1,1,0
475413,11,7,0,7,0,0,1,0,0,6,0,0,0,0,3,3,1,0
475431,11,90,8,82,0,1,31,10,1,47,0,0,0,0,40,34,16,0
475723,11,111,84,27,1,0,1,30,2,73,3,1,0,0,40,37,34,0
476595,11,19,4,15,0,2,0,15,0,2,0,0,0,0,4,8,7,0
476683,11,18,1,17,0,1,10,3,0,3,0,1,0,0,7,7,3,1
476726,11,177,47,130,0,3,0,174,0,0,0,0,0,4,109,50,14,0
479974,11,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
479992,11,33,29,4,0,8,2,12,0,11,0,0,0,0,3,14,16,0
480019,11,771,693,78,3,19,93,469,7,169,2,9,0,0,136,389,246,0
481003,11,95,82,13,0,6,31,36,0,16,1,5,0,0,14,50,31,0
481146,11,25,6,19,0,2,19,1,0,2,0,0,1,0,8,6,11,0
481313,11,104,6,98,0,1,50,37,0,15,0,1,0,1,43,46,13,1
481386,11,6,1,5,0,1,0,2,0,3,0,0,0,0,3,3,0,0
481465,11,34,5,29,0,1,24,2,0,5,0,2,0,1,10,14,9,0
481483,11,55,3,52,0,1,13,18,0,18,0,5,0,1,16,27,11,0
482097,11,101,70,31,2,0,7,4,1,76,3,5,3,0,27,40,34,0
483212,11,106,6,100,0,0,36,2,5,34,3,26,0,22,66,13,5,0
483230,11,42,42,0,3,0,0,12,1,21,4,1,0,0,27,9,6,0
483443,11,16,15,1,0,2,1,4,1,3,0,5,0,0,0,0,16,0
483708,11,496,44,452,0,35,251,119,0,54,0,37,0,0,128,248,120,0
483841,11,55,2,53,0,49,0,6,0,0,0,0,0,0,4,45,6,0
483869,11,72,5,67,0,0,0,63,0,0,0,0,9,0,3,42,27,0
484002,11,146,19,127,1,10,33,81,0,10,5,6,0,0,50,70,26,0
484011,11,8,1,7,0,0,0,1,0,3,4,0,0,0,4,3,1,0
484039,11,6,0,6,0,0,2,2,0,2,0,0,0,2,3,0,1,0
484057,11,160,8,152,14,75,41,12,1,8,7,2,0,4,51,79,26,0
484950,11,5,0,5,1,0,0,0,0,4,0,0,0,0,1,0,4,0
485166,11,22,0,22,0,1,0,4,0,17,0,0,0,0,16,5,1,0
485236,11,6,0,6,0,0,1,0,0,5,0,0,0,0,1,4,1,0
485379,11,75,2,73,0,0,16,31,0,2,0,25,1,0,39,28,8,0
485388,11,82,0,82,0,1,24,41,1,14,0,1,0,0,36,40,6,0
485412,11,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0
485485,11,106,0,106,0,0,10,87,0,4,2,1,2,0,34,45,27,0
485500,11,116,107,9,2,15,21,46,0,19,6,7,0,0,7,85,24,0
485564,11,242,18,224,0,2,181,2,0,55,2,0,0,1,87,114,40,0
485573,11,18,1,17,0,0,0,10,0,8,0,0,0,0,4,7,7,0
486150,11,40,7,33,0,0,17,9,0,14,0,0,0,2,34,2,2,0
487311,11,131,116,15,0,3,50,14,1,47,4,12,0,0,45,42,44,0
487773,11,19,5,14,1,1,0,6,0,11,0,0,0,0,9,9,1,0
487791,11,26,23,3,0,0,7,4,0,12,2,0,1,0,3,15,8,0
487889,11,139,26,113,7,0,0,109,0,23,0,0,0,0,92,46,1,0
488138,11,30,1,29,0,0,19,2,0,9,0,0,0,1,15,8,6,0
488253,11,61,35,26,0,3,20,17,0,16,0,1,4,0,11,37,13,0
488837,11,396,346,50,1,8,257,10,0,108,12,0,0,0,63,205,128,0
488891,11,54,2,52,0,0,11,39,0,4,0,0,0,0,20,22,12,0
488934,11,180,99,81,27,4,31,35,0,79,4,0,0,38,97,42,3,0
489238,11,39,2,37,0,1,9,15,0,13,0,1,0,0,10,25,4,0
490090,11,2,0,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0
490151,11,38,0,38,0,3,7,0,0,28,0,0,0,0,22,10,6,0
490203,11,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
490285,11,50,37,13,0,9,12,9,3,9,8,0,0,0,9,24,17,0
490391,11,58,1,57,0,0,0,58,0,0,0,0,0,0,5,40,13,0
491394,11,32,27,5,0,0,14,9,0,8,0,1,0,0,2,16,14,0
491473,11,48,5,43,0,1,19,3,0,25,0,0,0,1,17,25,5,0
491747,11,6,0,6,0,0,1,2,0,2,0,1,0,1,2,3,0,0
491905,11,12,0,12,0,0,12,0,0,0,0,0,0,0,1,10,1,0
491950,11,332,62,270,3,38,50,131,5,84,8,13,0,0,165,139,28,0
492032,11,78,0,78,0,20,7,11,0,38,1,1,0,0,21,35,22,0
492078,11,131,131,0,0,23,16,40,0,52,0,0,0,0,36,43,52,0
492139,11,126,92,34,1,0,73,9,0,39,4,0,0,1,24,72,29,0
492157,11,154,140,14,1,3,51,61,0,23,14,1,0,0,72,69,13,0
492306,11,112,19,93,3,2,1,68,2,31,5,0,0,0,53,32,27,0
492315,11,149,23,126,0,21,1,30,3,94,0,0,0,0,16,42,91,0
492324,11,342,38,304,0,11,11,201,19,77,23,0,0,0,62,161,119,0
492652,11,14,0,14,0,0,13,0,0,1,0,0,0,0,2,6,6,0
492661,11,4,0,4,0,0,0,2,0,2,0,0,0,0,0,3,1,0
493497,11,2,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0
493549,11,4,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0
493567,11,42,2,40,0,0,15,22,0,5,0,0,0,1,12,17,12,0
493628,11,14,0,14,0,0,10,1,0,2,0,1,0,0,5,9,0,0
493682,11,14,0,14,0,0,5,6,0,3,0,0,0,0,2,5,7,0
493761,11,5,2,3,0,0,2,1,0,2,0,0,0,0,0,2,3,0
494904,11,258,25,233,0,8,66,90,0,85,0,9,0,0,66,123,59,10
494977,11,77,8,69,0,1,71,5,0,0,0,0,0,0,26,50,1,0
495767,11,3,2,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0
496052,11,3,0,3,0,0,0,2,0,1,0,0,0,0,3,0,0,0
496061,11,172,2,170,0,17,60,15,0,60,10,10,0,1,70,81,20,0
496186,11,12,10,2,0,1,4,3,0,2,2,0,0,0,0,8,4,0
496292,11,47,38,9,0,0,16,2,0,27,1,1,0,0,5,25,17,0
496371,11,3,3,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0
496399,11,7,1,6,0,0,1,6,0,0,0,0,0,0,0,3,4,0
496645,11,2,1,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0
496715,11,19,1,18,0,2,13,2,0,2,0,0,0,0,1,13,5,0
496894,11,7,0,7,0,0,2,2,0,3,0,0,0,0,1,5,1,0
497091,11,106,12,94,0,0,0,0,0,0,0,106,0,0,0,0,0,106
497161,11,222,197,25,0,0,109,4,0,85,2,0,22,0,19,113,75,15
497198,11,44,3,41,0,0,4,2,0,36,0,2,0,0,12,20,12,0
100706,12,13,5,8,0,1,1,1,0,10,0,0,0,0,12,1,0,0
100760,12,56,24,32,0,0,9,2,0,44,0,0,1,0,38,14,4,0
100812,12,29,8,21,0,0,8,1,0,19,0,1,0,0,3,14,12,0
100830,12,7,1,6,0,0,2,0,0,5,0,0,0,0,5,0,2,0
100858,12,4,1,3,0,0,1,0,0,3,0,0,0,0,1,3,0,0
101028,12,308,107,201,2,2,116,25,0,149,12,2,0,3,213,68,24,0
101143,12,8,3,5,0,0,0,1,0,7,0,0,0,0,5,3,0,0
101161,12,295,228,67,6,1,43,12,0,212,18,3,0,16,206,53,20,0
101240,12,176,103,73,2,2,31,8,0,124,4,3,2,1,78,77,20,0
101277,12,3,0,3,0,0,0,0,0,3,0,0,0,0,0,2,1,0
101286,12,390,169,221,3,5,84,12,1,275,4,5,1,2,263,101,24,0
101295,12,706,366,340,7,10,28,49,2,587,9,10,4,14,496,140,56,0
101301,12,10,10,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0
101365,12,44,31,13,0,0,6,0,0,35,1,2,0,0,28,14,2,0
101462,12,83,35,48,1,0,44,7,0,24,4,1,2,1,38,33,11,0
101471,12,187,142,45,1,0,113,2,0,71,0,0,0,0,16,104,67,0
101505,12,268,123,145,0,7,69,9,0,170,4,5,4,0,105,124,39,0
101514,12,987,610,377,16,35,109,58,1,679,55,25,9,17,587,287,96,0
101569,12,138,99,39,1,1,92,7,0,33,3,1,0,0,60,49,29,0
101602,12,159,100,59,0,0,14,6,0,117,4,18,0,1,121,29,8,0
101736,12,1139,542,597,13,6,96,65,0,903,13,31,12,34,763,267,75,0
101879,12,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
101897,12,554,238,316,17,6,12,72,0,438,9,0,0,3,398,109,44,0
101994,12,6,3,3,0,0,2,0,0,4,0,0,0,0,3,2,1,0
102030,12,134,86,48,1,0,106,2,0,16,2,4,3,0,36,64,34,0
102067,12,118,85,33,0,1,29,1,0,78,1,8,0,2,72,34,10,0
102076,12,70,30,40,0,0,6,19,0,40,1,4,0,1,40,22,7,0
102094,12,54,20,34,0,1,19,0,0,29,4,0,1,0,31,20,3,0
102234,12,3,1,2,0,0,0,0,0,2,0,1,0,0,1,1,1,0
102313,12,38,27,11,0,0,19,2,0,16,1,0,0,2,21,13,2,0
102368,12,4,1,3,0,0,2,0,0,1,1,0,0,0,1,3,0,0
102429,12,218,162,56,0,1,35,7,0,166,6,3,0,24,154,24,16,0
102553,12,57,27,30,1,6,1,5,0,36,6,2,0,3,20,24,10,0
102614,12,64,21,43,15,1,2,2,1,34,7,2,0,4,19,21,20,0
102632,12,164,111,53,16,2,1,9,4,113,10,7,2,8,40,91,25,0
102711,12,19,18,1,4,0,0,0,0,9,4,2,0,0,12,7,0,0
103501,12,51,4,47,9,12,4,4,2,16,3,1,0,0,13,23,15,0
103741,12,15,0,15,0,1,1,7,0,6,0,0,0,0,5,5,5,0
103954,12,20,0,20,0,0,2,7,0,8,3,0,0,0,5,10,5,0
104090,12,297,36,261,30,6,42,80,1,63,10,64,1,0,179,58,59,1
104151,12,1177,461,716,10,109,48,266,3,638,56,7,40,0,1002,155,20,0
104160,12,68,30,38,1,0,2,51,0,9,1,2,2,1,31,27,9,0
104179,12,182,114,68,2,8,7,53,0,91,9,2,10,0,129,44,9,0
104346,12,142,52,90,11,0,13,47,0,60,2,8,1,2,50,48,42,0
104425,12,84,55,29,2,0,6,31,0,41,3,1,0,3,38,25,18,0
104443,12,3,1,2,0,0,0,1,0,2,0,0,0,0,0,2,1,0
104568,12,153,0,153,2,2,6,51,0,71,11,10,0,0,89,51,13,0
104577,12,213,108,105,20,5,6,67,0,101,7,6,1,6,101,67,39,0
104708,12,405,233,172,7,10,18,147,2,198,8,13,2,1,210,141,53,0
104717,12,14,11,3,0,1,1,1,0,10,0,1,0,0,4,8,2,0
105145,12,348,152,196,5,19,44,162,1,97,14,6,0,0,122,143,83,0
105154,12,228,110,118,11,9,8,59,0,117,13,9,2,2,73,107,46,0
105206,12,218,139,79,4,1,3,58,3,141,3,2,3,9,74,92,43,0
105297,12,11,4,7,11,0,0,0,0,0,0,0,0,0,3,4,4,0
105330,12,497,183,314,15,14,11,102,1,308,21,22,3,0,391,83,23,0
105349,12,201,151,50,42,1,1,34,0,113,4,6,0,77,91,25,8,0
105428,12,211,47,164,3,9,13,124,0,50,7,5,0,0,86,86,39,0
105525,12,722,377,345,18,24,24,313,3,294,12,28,6,0,349,283,90,0
105534,12,172,22,150,3,3,11,119,0,28,6,2,0,0,101,56,15,0
105543,12,102,10,92,13,0,1,70,0,15,2,1,0,0,51,41,10,0
105659,12,353,321,32,57,5,22,98,0,144,13,14,0,0,105,204,44,0
105668,12,2182,1271,911,38,30,174,900,8,840,85,107,0,1,780,975,422,4
105677,12,38,38,0,0,1,0,1,0,36,0,0,0,0,15,16,7,0
105747,12,105,30,75,2,3,4,25,0,59,4,2,6,0,33,38,34,0
105792,12,93,54,39,2,3,13,52,1,16,3,3,0,0,47,33,13,0
105899,12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
106111,12,5,0,5,0,0,0,0,0,0,0,5,0,0,3,1,1,0
106148,12,466,258,208,9,4,2,88,0,281,11,71,0,54,170,142,100,0
106245,12,26,14,12,0,2,3,3,0,15,1,0,2,0,12,10,4,0
106315,12,62,3,59,0,0,56,1,0,4,0,1,0,0,23,37,2,0
106324,12,3,0,3,0,0,0,1,0,2,0,0,0,0,2,0,1,0
106351,12,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
106397,12,8,0,8,0,0,0,1,0,4,0,0,3,0,6,2,0,0
106449,12,174,90,84,0,2,5,7,0,152,4,4,0,2,105,49,18,0
106458,12,107,54,53,0,7,6,4,0,83,3,3,1,40,53,10,4,0
106467,12,620,221,399,4,21,16,96,0,455,22,0,6,75,365,123,57,0
106485,12,135,83,52,0,0,55,11,0,61,5,0,3,1,95,18,21,0
106494,12,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
106625,12,271,189,82,0,2,15,7,0,241,2,4,0,9,123,115,24,0
106704,12,12,5,7,0,0,5,0,0,7,0,0,0,0,9,3,0,0
106795,12,81,69,12,1,0,2,24,0,51,3,0,0,9,49,16,7,0
106883,12,103,69,34,0,0,68,1,0,34,0,0,0,0,41,42,20,0
106892,12,161,4,157,0,0,133,6,0,22,0,0,0,0,58,97,6,0
106980,12,85,65,20,2,1,7,11,0,64,0,0,0,0,51,22,12,0
106999,12,104,52,52,0,1,2,8,0,81,10,0,2,0,69,28,7,0
107071,12,24,8,16,0,0,3,4,0,16,1,0,0,0,17,5,2,0
107099,12,8,0,8,0,0,1,0,0,6,1,0,0,0,6,2,0,0
107220,12,83,2,81,4,2,5,15,0,57,0,0,0,0,46,30,7,0
107293,12,30,0,30,1,0,1,4,0,22,2,0,0,0,19,8,3,0
107318,12,156,101,55,4,3,79,3,0,66,0,0,1,34,71,36,15,0
107327,12,78,58,20,0,0,30,6,0,40,2,0,0,1,40,26,11,0
107460,12,103,64,39,1,1,3,7,0,84,4,1,2,25,49,22,7,0
107521,12,278,89,189,0,2,62,24,0,176,14,0,0,44,136,76,22,0
107549,12,75,41,34,1,0,0,2,0,72,0,0,0,0,38,24,13,0
107585,12,137,113,24,0,1,4,13,0,111,6,0,2,0,88,39,10,0
107619,12,158,103,55,0,1,73,4,0,75,4,1,0,17,87,37,17,0
107637,12,160,60,100,0,1,70,46,0,42,1,0,0,8,73,56,23,0
107664,12,303,118,185,3,4,105,11,0,156,9,12,3,0,135,98,70,0
107725,12,76,49,27,0,0,14,16,0,45,1,0,0,8,42,17,9,0
107743,12,54,29,25,1,0,1,2,0,48,0,1,1,3,30,13,8,0
107831,12,2,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0
107974,12,82,38,44,0,1,20,8,0,49,3,1,0,16,40,12,14,0
107992,12,322,265,57,1,2,49,14,1,243,9,3,0,7,151,142,22,0
108065,12,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
108092,12,243,173,70,3,13,9,48,0,149,21,0,0,62,120,41,20,0
108232,12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
108667,12,4,2,2,0,0,0,2,0,1,0,0,1,0,0,4,0,0
108807,12,428,191,237,1,18,5,259,1,119,14,11,0,0,217,165,46,0
108977,12,6,0,6,0,0,3,3,0,0,0,0,0,0,2,4,0,0
109040,12,84,13,71,0,3,5,72,1,2,0,1,0,0,59,23,2,0
109208,12,336,135,201,3,58,15,70,2,161,12,15,0,0,81,173,82,0
109350,12,311,204,107,0,10,30,193,0,59,8,11,0,0,121,142,48,0
109730,12,36,30,6,0,0,11,12,1,9,0,3,0,0,8,17,11,0
109819,12,382,125,257,2,15,10,266,0,72,15,2,0,6,184,160,32,0
109907,12,47,21,26,0,1,5,21,0,17,1,2,0,0,10,22,15,0
109934,12,117,4,113,2,7,17,65,0,12,14,0,0,0,36,66,15,0
110060,12,5,1,4,0,5,0,0,0,0,0,0,0,0,0,1,4,0
110246,12,626,265,361,7,34,7,183,4,334,44,11,2,0,340,211,75,0
110334,12,320,138,182,1,15,0,162,0,124,14,2,2,1,119,128,72,0
110468,12,150,39,111,0,11,10,32,0,76,2,19,0,1,6,69,74,0
110875,12,37,0,37,1,2,1,17,0,15,1,0,0,0,18,16,3,0
111054,12,24,0,24,0,2,3,10,0,8,1,0,0,0,10,11,3,0
111434,12,90,22,68,0,5,1,50,2,18,3,3,8,0,16,47,27,0
111461,12,481,252,229,0,41,12,232,0,173,16,2,5,1,253,158,69,0
111513,12,129,2,127,2,21,4,58,0,42,2,0,0,0,42,77,10,0
111717,12,40,31,9,1,2,3,29,0,4,1,0,0,0,11,15,14,0
111726,12,49,34,15,0,0,0,47,0,2,0,0,0,0,9,29,11,0
111744,12,20,18,2,0,0,1,16,0,3,0,0,0,0,6,13,1,0
111762,12,19,2,17,0,0,0,19,0,0,0,0,0,1,15,3,0,0
111799,12,8,7,1,0,0,0,8,0,0,0,0,0,0,5,3,0,0
111887,12,1674,600,1074,3,138,72,1179,8,165,52,50,7,0,812,696,166,0
111896,12,88,26,62,1,7,5,27,0,39,9,0,0,0,25,39,24,0
111920,12,286,98,188,0,78,27,128,3,29,17,2,2,2,76,126,82,0
111939,12,382,198,184,1,25,32,245,0,56,10,13,0,1,127,156,98,0
111948,12,30,21,9,0,6,0,4,0,15,0,0,5,0,30,0,0,0
112172,12,326,144,182,0,19,9,214,0,68,12,2,2,0,158,126,42,0
112181,12,37,0,37,0,2,0,9,1,25,0,0,0,1,29,6,1,0
112190,12,1704,447,1257,4,658,92,426,3,326,64,75,56,3,204,925,572,0
112288,12,151,8,143,3,3,3,108,0,26,6,2,0,0,77,65,9,0
112367,12,47,3,44,0,1,1,22,3,17,3,0,0,0,20,21,6,0
112385,12,405,240,165,1,57,66,127,5,124,15,10,0,0,35,248,122,0
112455,12,34,0,34,0,5,1,23,0,2,0,3,0,0,12,18,4,0
112561,12,58,42,16,1,1,4,12,0,39,0,1,0,0,11,32,15,0
112686,12,15,4,11,0,0,1,13,0,0,0,1,0,1,9,5,0,0
112826,12,307,101,206,2,86,37,148,0,18,8,3,5,17,134,118,38,0
113096,12,177,56,121,0,56,15,37,4,47,8,9,1,1,43,87,46,0
113111,12,236,144,92,0,8,7,98,1,104,15,3,0,1,98,117,20,0
113193,12,1185,501,684,6,32,18,344,3,679,84,12,7,17,575,425,168,0
113218,12,48,22,26,0,0,2,9,0,31,3,2,1,0,6,16,26,0
113236,12,216,153,63,0,50,12,100,0,30,13,11,0,15,77,90,34,0
113333,12,515,230,285,0,222,7,108,0,123,20,3,32,4,169,236,106,0
113449,12,26,2,24,1,6,0,11,0,7,1,0,0,0,17,5,4,0
113573,12,156,64,92,0,1,1,122,1,24,5,1,1,0,48,79,29,0
113634,12,563,195,368,1,135,16,155,2,167,39,7,41,2,248,216,97,0
113856,12,720,355,365,4,100,22,458,1,75,7,45,8,2,199,433,86,0
114123,12,14,3,11,1,0,0,4,0,8,0,1,0,0,1,7,6,0
114266,12,92,30,62,0,26,3,46,0,12,3,1,1,0,34,36,22,0
114433,12,4,2,2,0,0,0,2,0,1,0,1,0,0,4,0,0,0
114460,12,142,2,140,1,18,11,45,0,58,9,0,0,0,80,52,10,0
114637,12,32,4,28,0,27,2,1,0,2,0,0,0,0,9,13,10,0
114716,12,275,139,136,0,63,11,83,3,93,13,6,3,0,71,156,48,0
114761,12,20,0,20,3,4,1,1,1,9,0,0,1,0,10,10,0,0
114789,12,680,208,472,2,98,27,385,1,145,13,8,1,0,223,357,100,0
114859,12,82,45,37,0,10,2,39,0,22,5,3,1,0,22,37,23,0
114938,12,520,234,286,0,45,15,306,2,114,31,7,0,1,312,176,31,0
114947,12,80,48,32,2,16,0,8,0,48,1,5,0,0,32,38,10,0
115001,12,216,87,129,0,23,4,44,0,117,5,6,17,2,55,85,74,0
115010,12,58,24,34,0,5,2,42,1,5,3,0,0,0,20,29,9,0
115083,12,3,1,2,0,1,0,0,0,2,0,0,0,0,0,2,1,0
115126,12,955,343,612,2,306,8,300,3,255,46,13,22,1,526,373,55,0
115296,12,124,42,82,0,7,8,39,1,53,7,1,8,0,48,48,28,0
115357,12,30,0,30,0,3,1,23,0,3,0,0,0,0,20,7,3,0
115393,12,55,12,43,0,3,0,49,0,1,1,1,0,0,27,17,11,0
115658,12,16,1,15,0,3,1,12,0,0,0,0,0,0,2,7,7,0
115861,12,131,82,49,0,0,1,126,0,0,1,3,0,0,76,39,16,0
115931,12,464,346,118,1,50,24,294,9,52,6,28,0,0,225,175,64,0
116439,12,332,131,201,0,84,7,69,1,137,12,11,11,5,115,111,101,0
116563,12,76,2,74,0,6,2,29,1,31,7,0,0,1,38,34,3,0
116846,12,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
117052,12,1012,443,569,4,20,6,800,2,158,17,5,0,9,663,289,51,0
117238,12,14,2,12,0,2,1,7,1,2,0,1,0,0,9,4,1,0
117247,12,86,35,51,0,17,20,29,1,9,5,2,3,0,16,34,36,0
117274,12,16,7,9,2,0,2,1,0,10,0,1,0,1,0,8,1,6
117636,12,12,9,3,0,1,1,4,0,5,1,0,0,0,2,7,3,0
117645,12,622,239,383,1,87,58,343,6,88,30,1,8,4,224,283,111,0
117672,12,55,10,45,0,12,5,17,1,15,4,0,1,0,5,33,17,0
117690,12,30,10,20,0,4,1,18,0,3,4,0,0,0,7,17,6,0
117706,12,85,28,57,1,8,1,30,0,34,6,4,1,0,17,42,26,0
117715,12,57,10,47,0,0,26,26,0,0,3,2,0,0,11,26,20,0
117724,12,147,75,72,1,3,27,94,0,13,3,5,1,0,36,86,25,0
117733,12,184,51,133,0,10,10,73,0,69,5,16,1,0,38,87,59,0
117788,12,720,212,508,2,146,41,329,0,133,14,24,31,0,147,426,147,0
117867,12,181,28,153,0,8,5,133,0,27,2,6,0,5,57,83,36,0
117894,12,128,65,63,0,13,13,55,0,33,9,5,0,0,51,50,27,0
117955,12,68,0,68,1,1,2,42,1,20,0,1,0,0,33,30,5,0
118134,12,52,0,52,0,1,0,39,0,11,0,1,0,0,25,18,9,0
118143,12,54,2,52,1,7,2,27,0,14,1,0,2,0,22,27,5,0
118161,12,18,0,18,0,0,0,3,0,15,0,0,0,0,8,5,5,0
118198,12,75,15,60,0,13,6,23,3,23,7,0,0,0,35,30,10,0
118347,12,26,6,20,1,4,1,10,0,10,0,0,0,0,2,14,10,0
118684,12,42,7,35,5,1,2,13,0,21,0,0,0,0,7,22,13,0
118718,12,159,88,71,2,8,4,91,2,31,6,15,0,1,94,46,18,0
118772,12,303,47,256,0,71,43,96,0,61,9,16,7,0,58,157,88,0
118912,12,1020,317,703,8,81,22,340,3,444,63,31,28,2,547,335,136,0
118930,12,84,35,49,1,45,4,13,0,14,4,1,2,0,10,51,23,0
118958,12,9,1,8,0,0,0,6,0,0,0,0,3,0,3,3,3,0
118976,12,336,101,235,5,16,12,164,0,135,0,4,0,0,141,140,55,0
118994,12,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0
119067,12,337,206,131,2,25,11,143,0,125,11,17,3,0,128,173,36,0
119137,12,428,171,257,1,37,5,125,2,220,24,13,1,1,218,134,75,0
119164,12,604,251,353,0,120,22,350,3,82,18,0,9,0,184,302,118,0
119173,12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
119216,12,506,163,343,2,38,17,263,3,145,25,13,0,0,266,172,68,0
119270,12,77,60,17,0,0,7,10,1,25,4,5,25,2,31,33,11,0
119331,12,37,17,20,1,1,4,16,0,11,1,3,0,0,13,16,8,0
119553,12,602,166,436,4,76,71,137,2,164,79,69,0,0,104,349,149,0
119605,12,7,7,0,0,0,0,2,0,5,0,0,0,0,2,5,0,0
119951,12,23,0,23,0,2,1,15,0,4,1,0,0,0,11,8,4,0
120078,12,6,1,5,3,0,0,1,0,2,0,0,0,0,6,0,0,0
120290,12,137,63,74,0,59,3,35,0,17,7,7,9,1,64,51,21,0
120342,12,517,249,268,0,137,7,130,2,175,19,9,38,2,243,204,68,0
120421,12,240,170,70,1,7,4,133,1,75,10,9,0,1,130,98,11,0
120537,12,21,10,11,0,2,1,2,0,12,2,2,0,0,11,5,5,0
120661,12,298,62,236,1,7,11,93,0,10,0,176,0,0,162,117,19,0
120953,12,200,155,45,0,6,15,123,0,48,2,6,0,44,35,49,72,0
120971,12,582,309,273,5,37,12,241,3,225,35,18,6,0,231,249,102,0
121044,12,262,125,137,0,71,11,101,0,57,13,6,3,0,57,145,60,0
121363,12,144,104,40,1,5,1,105,0,29,3,0,0,0,78,54,12,0
121433,12,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
121619,12,1245,653,592,2,140,9,769,4,228,37,43,13,63,516,531,135,0
121637,12,26,0,26,4,0,0,10,0,12,0,0,0,0,15,7,4,0
121691,12,23,5,18,0,0,1,5,0,4,1,12,0,0,6,4,9,4
121707,12,63,20,43,3,0,0,13,0,37,9,1,0,0,16,31,16,0
121859,12,122,1,121,3,7,13,64,1,31,0,3,0,0,52,64,6,0
121868,12,104,1,103,0,6,9,52,2,28,3,4,0,0,56,44,4,0
121886,12,452,271,181,1,36,6,353,1,37,10,6,2,8,194,216,34,0
121901,12,597,229,368,1,36,36,368,2,141,9,1,3,1,255,250,91,0
122180,12,139,52,87,1,35,13,39,2,34,11,1,3,0,37,80,22,0
122205,12,699,268,431,1,71,14,180,4,342,44,37,6,5,236,248,210,0
122339,12,98,30,68,0,7,18,42,0,24,4,3,0,0,21,46,31,0
122375,12,65,23,42,0,11,5,19,0,20,10,0,0,0,14,33,18,0
122384,12,124,38,86,0,45,6,16,0,45,7,5,0,1,23,65,35,0
122658,12,145,84,61,1,29,4,72,0,30,8,1,0,0,55,70,20,0
122685,12,7,7,0,0,0,0,4,0,2,0,1,0,0,1,4,2,0
122746,12,208,103,105,0,51,10,85,0,38,9,12,3,0,35,103,70,0
122791,12,79,31,48,0,22,0,14,1,33,4,3,2,2,19,32,26,0
122889,12,129,26,103,0,7,5,37,0,63,5,2,10,0,71,28,30,0
122977,12,694,184,510,0,99,47,246,1,167,26,32,76,0,173,384,137,0
123013,12,1340,548,792,12,64,21,401,1,664,55,117,5,5,472,640,223,0
123217,12,706,256,450,2,22,15,495,0,139,22,11,0,4,414,235,53,0
123299,12,185,106,79,6,4,3,22,0,131,10,9,0,0,75,70,40,0
123341,12,826,270,556,0,73,16,223,2,465,41,6,0,0,396,313,117,0
123350,12,33,3,30,0,7,1,20,0,4,0,1,0,0,20,13,0,0
123484,12,51,43,8,1,0,1,7,0,36,6,0,0,0,23,24,4,0
123509,12,79,28,51,0,31,4,25,2,12,4,0,1,0,34,32,13,0
123527,12,517,148,369,1,32,35,378,0,48,19,4,0,7,201,254,55,0
123563,12,127,30,97,0,21,10,44,0,35,10,6,1,0,45,54,28,0
123651,12,10,2,8,0,0,1,2,0,2,0,5,0,0,2,7,0,1
123679,12,185,34,151,2,26,7,91,4,4,4,47,0,0,118,64,3,0
123800,12,275,118,157,2,30,6,189,4,33,11,0,0,0,96,110,69,0
124113,12,42,6,36,0,0,0,26,0,14,2,0,0,0,18,18,6,0
124706,12,306,37,269,2,5,20,149,1,12,0,116,1,0,178,107,21,0
124937,12,196,40,156,0,2,2,120,0,1,0,71,0,0,126,63,7,0
