UNITID,F3A01,F3A01A,F3A01B,F3A01C,F3A02,F3A02A,F3A03,F3A04,F3A05,F3A06,F3A07,F3A08,F3A09,F3A10,F3A11,F3A12,F3B01,F3B02,F3B03,F3B04,F3B05,F3B06,F3B07,F3B08,F3C01,F3C02,F3C03,F3C03A,F3C03B,F3C04,F3C05,F3C06,F3C07,F3C08,F3C12,F3C121,F3C122,F3C13,F3C131,F3C132,F3C14,F3C141,F3C142,F3C15,F3C151,F3C152,F3C16,F3C161,F3C162,F3C17,F3C171,F3C172,F3D01,F3D02,F3D02A,F3D02B,F3D03,F3D03A,F3D03B,F3D03C,F3D03D,F3D04,F3D05,F3D06,F3D07,F3D12,F3D08,F3D09,F3E011,F3E012,F3E02A1,F3E02A2,F3E02B1,F3E02B2,F3E03A1,F3E03A2,F3E03B1,F3E03B2,F3E03C1,F3E03C2,F3E041,F3E042,F3E051,F3E101,F3E102,F3E061,F3E062,F3E071,F3E072,F3E073,F3E074,F3E075,F3E076,F3E077,F3F01,F3F02,F3F03,F3G01,F3G02,F3G03,F3G04,F3G05,F3G06,F3G07
199689,,,,,,,,,,,,,,,,,,,,,,,,,746171,360454,0,0,0,37250,1143875,10350,0,10350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10350,10350,0,2030837,273010,0,273010,0,0,0,0,0,0,0,213698,,,0,2517545,762261,351985,0,0,0,0,155935,150153,216862,208821,422188,166246,,,0,,,563742,1,2120988,877206,33780,128048,121493,0,960461,,,-2,,,,,,,
199980,,,,,,,,,,,,,,,,,,,,,,,,,760705,0,0,0,0,0,760705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871769,0,0,0,0,0,0,0,0,0,0,0,,,71324,943093,382982,186921,0,0,0,0,265504,56235,87046,47296,239120,179358,,,0,,,17944,0,992596,469810,0,19250,17944,0,485592,,,-2,,,,,,,
200013,2823795,25000,572596,1961595,2218253,0,605542,2823795,0,396429,268911,0,0,665340,92744,572596,10974062,9164860,0,1809202,0,1184025,-2387685,605542,640261,41600,135043,135043,0,257652,1074556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10974062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10974062,3047874,2205089,0,0,14870,14870,1499000,262584,3851275,1010665,751587,126242,0,0,0,0,0,254,0,9164860,3619450,300162,1064293,363672,0,3817283,,,-2,1809202,10974062,605542,2823795,605541,0,9164860
200110,,,,,,,,,,,,,,,,,,,,,,,,,153765,0,0,0,0,0,153765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569943,0,0,0,0,0,0,0,0,0,0,129711,,,0,699654,156477,80759,0,0,0,0,47915,0,112239,112239,286220,97254,,,0,,,107771,0,710622,290252,75718,112239,5596,4028,222789,,,-2,,,,,,,
200590,2037079,404058,331931,0,1361462,207000,675617,2037079,0,0,991299,0,0,991299,659368,331931,2621156,2662808,0,-41652,8610,708659,0,675617,791560,0,410534,410534,0,0,1202094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040547,0,0,0,410534,0,410534,0,0,170075,0,0,0,,0,2621156,1406890,899856,0,0,0,0,45119,12000,200289,35000,982540,280759,0,0,0,,,27970,0,2662808,1227615,131245,118347,42953,12481,1130167,0,0,3,0,2621156,675617,2037079,675617,200000,2662808
202435,1076368,0,133280,0,462275,0,614093,1076368,0,155979,2102565,0,0,2258544,2125264,133280,1861706,2265948,0,-404242,600000,418335,0,614093,476360,26193,44147,44147,0,0,546700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1423543,301673,0,301673,0,0,0,0,0,0,1839,0,134651,,0,1861706,395344,329875,0,0,0,0,69047,485,134082,128941,1592683,537058,74587,0,0,,,205,0,2265948,996359,101982,177183,31629,204,958591,0,0,3,0,1861706,614093,1076368,0,0,2265948
202453,,,,,,,,,,,,,,,,,,,,,,,,,379738,0,0,0,0,0,379738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522948,90488,0,90488,0,0,0,0,0,0,12,41814,,,6092,661354,174538,132318,0,0,0,0,0,0,40728,0,286595,118283,,,0,,,0,0,501861,250601,0,78940,33132,3272,135916,,,-2,,,,,,,
202888,,,,,,,,,,,,,,,,,,,,,,,,,209740,0,0,0,0,0,209740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209740,0,0,0,0,0,0,0,0,0,3950,81191,,,192006,486887,206644,206644,0,0,6157,1800,82313,25600,30920,10350,106800,13520,,,0,,,0,0,432834,257914,0,8500,3922,2261,160237,,,-2,,,,,,,
203234,,,,,,,,,,,,,,,,,,,,,,,,,429697,169700,0,0,0,5817,605214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084579,0,0,0,0,0,0,0,0,0,0,0,,,0,1084579,202840,158576,0,0,0,0,23817,23817,89275,89275,481927,46050,,,0,,,0,0,797859,317718,31800,220351,0,0,227990,,,-2,,,,,,,
203289,1002127,0,97231,0,576071,0,426056,1002127,25000,329068,883854,0,47299,1285221,1187990,97231,1107719,1293541,0,-185822,400000,211878,0,426056,293868,4100,24350,24350,0,1025,323343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798584,0,0,0,0,0,0,0,0,0,58,0,0,,309077,1107719,366467,282446,0,0,0,0,32460,32460,180394,61141,714220,395366,0,0,0,,,0,0,1293541,771413,62777,53904,16431,0,389016,,,-2,0,1107719,426056,1002127,328825,0,1293541
203386,51937000,0,2765000,30284000,13011000,0,38926000,51937000,0,1326000,5280000,0,537000,7143000,4378000,2765000,45803000,44496000,9000,1316000,0,37482000,128000,38926000,11322956,359714,24847,24847,0,824533,12532050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45803000,0,0,0,0,0,0,0,0,0,0,0,0,,0,45803000,15797000,8161000,0,0,0,0,3732000,2631000,10106000,3943000,14722000,2508000,0,0,0,,,139000,0,44496000,17243000,3637000,4272000,738000,9000,18597000,422306,99974,3,1838000,45803000,38926000,51937000,5877000,0,44496000
203438,,,,,,,,,,,,,,,,,,,,,,,,,420792,0,0,0,0,0,420792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103351,0,0,0,0,0,0,0,0,0,0,396343,,,0,1499694,888719,742158,0,0,0,0,0,0,252125,0,0,0,,,359870,,,0,0,1500714,742158,0,359870,80676,0,318010,,,-2,,,,,,,
203720,819216,0,682183,0,114498,0,704718,819216,489009,0,900225,0,17435,1406669,724486,682183,3387568,3699433,0,-311865,0,717217,299366,704718,1083498,42700,39350,39350,0,4710,1170258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3376642,0,0,0,0,0,0,0,0,0,0,0,0,,10926,3387568,1294170,1057988,0,0,0,0,299917,237452,608015,290985,1237468,95952,0,0,0,,,259863,0,3699433,1682377,0,1664850,92342,0,259864,,,-2,-311865,3387568,704718,819216,22535,0,3699433
203739,257134,0,220857,0,49994,0,207140,257134,0,0,573971,0,12352,586323,365466,220857,797009,1104922,0,-307913,0,6919,508134,207140,380949,16500,27566,27566,0,0,425015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795931,0,0,0,0,0,0,0,0,0,0,0,0,,1078,797009,298780,252316,0,0,0,0,144996,107060,207624,75256,453522,48290,0,0,0,,,0,0,1104922,482922,0,605832,16168,0,0,,,-2,-307913,797009,207140,257134,-13715,0,1104922
204121,,,,,,,,,,,,,,,,,,,,,,,,,596375,0,0,0,0,1000,597375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597375,0,0,0,0,0,0,0,0,0,0,0,,,0,597375,353250,325250,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,353250,325250,0,0,0,0,28000,,,-2,,,,,,,
204334,,,,,,,,,,,,,,,,,,,,,,,,,409511,0,0,0,0,0,409511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255700,0,0,0,0,0,0,0,0,0,0,192748,,,0,1448448,817216,445140,0,0,0,0,323825,16020,110118,48750,37426,35320,,,0,,,0,0,1288585,545230,11452,694477,37426,0,0,,,-2,,,,,,,
204431,,,,,,,,,,,,,,,,,,,,,,,,,214278,5700,0,0,0,5000,224978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250082,0,0,0,0,0,0,0,0,0,0,56622,,,28251,334955,135402,135402,0,0,0,0,56622,56622,0,0,28616,28616,,,0,,,29442,0,250082,220640,0,23857,0,0,5585,,,-2,,,,,,,
204608,9583566,0,4689082,0,5278769,2184195,4304797,9583566,886753,10907213,7463863,0,0,19257829,14568747,4689082,8399451,8649987,0,-250536,0,3437627,1117706,4304797,1771843,68260,74700,74700,0,0,1914803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8275054,0,0,0,0,0,0,0,0,0,0,0,0,,124397,8399451,2090491,1924948,0,0,0,0,0,0,108817,100168,1847503,1703290,0,0,0,,,4603176,698703,8649987,4427109,767679,679874,865926,95357,1814042,,,-2,1447828,8399451,4304797,9583566,417928,2344396,8649987
204714,,,,,,,,,,,,,,,,,,,,,,,,,333103,0,0,0,0,3400,336503,3400,0,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400,3400,0,404364,0,0,0,0,0,0,0,0,0,0,89356,,,17717,511437,578755,165069,0,0,0,0,16664,16664,60288,16830,148120,70814,,,0,,,0,0,803827,269377,27207,26382,34705,10,446146,,,-2,,,,,,,
204723,,,,,,,,,,,,,,,,,,,,,,,,,844790,17100,0,0,0,0,861890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005767,0,0,0,0,0,0,0,0,0,0,157653,,,0,2163420,523466,323466,0,0,0,0,295000,295000,55500,55000,120000,120000,,,0,,,0,0,993966,793466,50000,142691,7809,0,0,,,-2,,,,,,,
204769,,,,,,,,,,,,,,,,,,,,,,,,,361783,120366,0,0,0,0,482149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1916522,0,0,0,0,0,0,0,0,0,0,74678,,,0,1991200,312828,147488,0,0,0,0,3241,0,88668,0,83257,0,,,0,,,0,0,487994,147488,0,0,0,0,340506,,,-2,,,,,,,
204778,,,,,,,,,,,,,,,,,,,,,,,,,251787,83751,0,0,0,0,335538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828512,0,0,0,0,0,0,0,0,0,0,57842,,,0,886354,198566,152066,0,0,0,0,49,0,42214,0,66747,0,,,0,,,0,0,307576,152066,0,0,0,0,155510,,,-2,,,,,,,
204884,1889889,0,149085,0,538578,0,1351311,1889889,0,561910,356149,0,0,918059,768974,149085,2728730,2671002,0,57728,7334,1300917,-14668,1351311,684132,82069,20000,20000,0,134481,920682,134481,0,134481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134481,134481,0,2591812,0,0,0,0,0,0,0,0,0,2437,0,0,,134481,2728730,1170195,918580,0,0,0,0,157352,95392,444466,225598,898989,205153,0,0,0,,,0,0,2671002,1444723,0,1183831,42448,0,0,,,-2,57728,2728730,1351311,1889889,1209226,0,2671002
204963,,,,,,,,,,,,,,,,,,,,,,,,,192811,0,0,0,0,0,192811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680995,0,0,0,0,0,0,0,0,0,34,47057,,,476,728562,274010,99460,0,0,0,0,37884,0,16026,0,258343,87702,,,0,,,0,0,586263,187162,19071,60479,21202,25353,272996,,,-2,,,,,,,
205054,3369572,0,6324,195905,2048561,0,1321011,3369572,0,6043,5050,0,0,11093,4769,6324,6315829,6200338,0,115491,0,1205520,0,1321011,1560502,70345,569781,0,569781,6790,2207418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6315829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6315829,3008190,1955776,0,0,0,0,795401,52664,827488,290959,1331803,822504,237456,0,0,0,0,0,0,6200338,3121903,355381,291025,1208,0,2430821,,,-2,115491,6315829,1321011,3369572,1115782,0,6200338
205142,,,,,,,,,,,,,,,,,,,,,,,,,610071,10491,0,0,0,17169,637731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205153,0,0,0,0,0,0,0,0,0,0,236969,,,0,1442122,727450,527450,0,0,0,0,163000,15000,163000,15000,459055,15000,,,0,,,19423,0,1531928,572450,0,809402,45598,0,104478,,,-2,,,,,,,
205179,17695941,0,497365,0,1535139,0,16160802,17695941,0,1968616,4031819,3,0,6000438,5503073,497365,7407061,8269744,-64,-862747,0,17023549,0,16160802,1837537,754690,365219,301379,63840,106654,3064100,106654,0,106654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106654,106654,0,7405540,0,0,0,0,0,0,0,0,0,1521,0,0,,0,7407061,3794456,3305266,0,0,0,0,0,0,1487426,284653,2987862,367778,0,0,0,,,0,0,8269744,3957697,584322,880442,95340,0,2751943,0,0,3,-862684,7407061,16160802,17695941,15663436,0,8269744
205391,7760949,0,5226073,215767,5100265,0,2660684,7760949,0,5998035,258027,0,197266,6453328,1227255,5226073,5306524,4792371,121153,635306,0,2206120,-180742,2660684,428322,0,0,0,0,0,428322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5306524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5306524,1613437,979757,0,0,0,0,916230,112485,464608,257739,1798095,631169,0,0,0,0,0,1,0,4792371,1981150,388271,230062,347161,235519,1610208,,,-2,5306524,5306524,2660684,7760949,-2454387,3689591,4792371
205559,898852,812735,91587,0,658422,0,240430,898852,0,0,109172,0,0,109172,17585,91587,755161,1076739,-1447,-323025,0,254289,309166,240430,139086,115624,17000,17000,0,68893,340603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754306,0,0,0,0,0,0,0,0,0,0,855,0,,0,755161,389418,272744,0,0,0,0,215148,171377,3611,0,151758,14963,0,0,0,,,316804,0,1076739,459084,103491,316803,506,0,196855,,,-2,2588168,755161,240430,898852,0,0,1076739
205887,13269753,4057849,1346913,3223907,3147190,3921,10122563,13269753,0,1241653,2197204,0,0,3438857,2091944,1346913,16080234,15594265,124761,610730,0,7870475,1641358,10122563,3167931,53146,0,0,0,0,3221077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10948675,0,0,0,0,0,0,0,0,0,0,0,0,,14106,10962781,3310136,2613070,0,0,0,0,114859,100300,1941398,451139,3592936,837008,0,0,0,,,1260000,0,10219329,4001517,408244,785006,161573,3810,4859179,0,33410,2,797003,16080234,10122563,13269753,4621128,3921,15594265
206039,,,,,,,,,,,,,,,,,,,,,,,,,189238,0,0,0,0,0,189238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391819,0,0,0,0,0,0,0,0,0,8983,48017,,,0,448819,122030,111044,0,0,0,0,157283,65695,49653,9968,17258,14416,,,0,,,0,0,346224,201123,0,112675,19077,2363,10986,,,-2,,,,,,,
206394,3401285,0,1345862,0,2993314,0,407971,3401285,126400,2825559,433373,394272,583902,4363506,3017644,1345862,865970,1020708,-1000,-155738,0,559692,4017,407971,153953,15719,12775,12775,0,102871,285318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623503,0,0,0,0,0,0,0,0,0,0,0,0,0,242467,865970,439774,377659,0,0,0,0,21545,2820,10707,5000,103160,17020,0,0,0,0,0,445522,15000,1020708,417499,44383,95934,100229,60729,301934,5000,0,3,-150738,865970,407971,3401285,407971,0,1020708
206932,3499294,0,620244,0,1066549,35088,2432745,3499294,0,89666,772652,0,0,862318,242074,620244,6187670,5409819,0,777851,0,1654894,0,2432745,2138506,0,0,0,0,42551,2181057,42551,0,42551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42551,42551,0,5615882,33283,0,33283,0,0,0,0,0,0,118590,69460,0,,350455,6187670,2449840,1155494,0,0,0,0,771239,363764,801422,378000,1387318,654344,0,0,0,,,0,0,5409819,2551602,435377,715991,85983,3521,1617345,109375,32240,3,919466,6187670,2432745,3499294,1812501,35088,5409819
207087,,,,,,,,,,,,,,,,,,,,,,,,,123862,0,0,0,0,0,123862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220794,64848,0,64848,0,0,0,0,0,0,0,56416,,,34378,376436,214381,133852,0,0,0,0,2448,1200,18560,13812,162521,17834,,,0,,,0,0,397910,166698,13521,24692,4270,0,188729,,,-2,,,,,,,
207102,,,,,,,,,,,,,,,,,,,,,,,,,338318,7024,0,0,0,0,345342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773702,0,0,0,0,0,0,0,0,0,11,41491,,,0,815204,114526,114526,0,0,0,0,76133,76133,62641,62641,598,598,,,0,,,440406,0,694304,253898,0,149100,36899,1950,252457,,,-2,,,,,,,
207254,37376569,0,23367233,5699759,25673021,917022,11703548,37376569,0,3199636,28775772,156009,0,32131417,8764184,23367233,24657303,21901960,0,2755343,0,8948205,0,11703548,1959123,88897,0,0,0,1379410,3427430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21118407,0,0,0,0,0,0,0,0,0,0,0,1010321,0,2528575,24657303,7832943,5301710,0,0,0,0,2203879,564445,1876250,1654146,7103344,1441376,356977,34443,0,0,0,2528567,0,21901960,8996120,507458,1625624,2615026,556294,7601438,0,0,2,2755343,24657303,11703548,37376569,-17363444,917022,21901960
207704,,,,,,,,,,,,,,,,,,,,,,,,,587391,8002,0,0,0,0,595393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1790347,0,0,0,0,0,0,0,0,0,0,41798,,,0,1832145,495717,495717,0,0,0,0,110400,0,143440,0,6312,0,,,0,,,533001,0,1288870,495717,0,123138,19937,91,649987,,,-2,,,,,,,
207786,,,,,,,,,,,,,,,,,,,,,,,,,131567,0,0,0,0,0,131567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131567,0,0,0,0,0,0,0,0,0,0,107351,,,0,238918,22000,22000,0,0,55,0,4000,100,500,500,131567,100,,,0,,,38085,5550,196207,28250,0,131567,0,0,36390,,,-2,,,,,,,
207962,15509451,0,1507197,0,7506086,5882,8003365,15509451,1172112,0,1137020,0,286403,2595535,1088338,1507197,13576398,13124315,0,452083,-12852622,20403904,0,8003365,2475260,24625,693441,6763,686678,597330,3790656,597330,0,597330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597330,597330,0,13365483,0,0,0,0,0,0,0,0,0,0,210915,0,,0,13576398,1784903,1496061,0,0,0,0,1887918,0,865848,624136,6295352,1610283,0,0,0,,,2290294,0,13124315,3730480,415597,522597,431583,1436,8022622,120414,86804,1,659303,13576398,8003365,15509451,6496168,5882,13124315
208044,,,,,,,,,,,,,,,,,,,,,,,,,176767,0,0,0,0,7912,184679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483684,0,0,0,0,0,0,0,0,0,0,86531,,,187,570402,224348,158048,0,0,0,0,0,0,0,0,30660,0,,,0,,,251395,0,506403,158048,0,41635,22346,13705,270669,,,-2,,,,,,,
208433,,,,,,,,,,,,,,,,,,,,,,,,,299323,0,0,0,0,0,299323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670407,0,0,0,0,0,0,0,0,0,0,84337,,,0,754744,111877,11877,0,0,0,0,0,0,0,0,112179,112179,,,0,,,426554,99877,650610,223933,0,40083,15147,0,371447,,,-2,,,,,,,
208479,2655000,0,368000,0,1600000,0,1055000,2655000,0,1096000,1641000,93000,37000,2867000,2499000,368000,8491000,7433000,-4000,1054000,0,245000,-244000,1055000,1639000,52000,53000,2000,51000,124000,1868000,124000,0,124000,0,0,0,0,0,0,6000,6000,0,0,0,0,0,0,0,118000,118000,0,6747000,1691000,0,1691000,53000,0,2000,0,51000,0,0,0,0,,0,8491000,2289000,1860000,0,0,0,0,578000,572000,806000,784000,3760000,263000,0,0,0,,,0,0,7433000,3479000,337000,779000,99000,37000,2702000,1280000,0,1,1054000,8491000,1055000,2655000,686000,0,7433000
208512,5016082,0,165266,0,2408919,0,2607163,5016082,0,0,1518072,0,0,1518072,1352806,165266,8975185,7782115,-16809,1176261,0,3311672,-1880770,2607163,1095401,26409,0,0,0,132901,1254711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8929099,0,0,0,0,0,0,0,0,0,46086,0,0,0,0,8975185,2842412,1751815,0,0,0,0,350000,140000,420000,330000,3368754,1518833,800949,0,0,0,0,0,0,7782115,3740648,265729,28729,86791,0,3660218,0,271380,3,1176261,8975185,2607163,5016082,2607163,0,7782115
208637,,,,,,,,,,,,,,,,,,,,,,,,,249246,0,0,0,0,0,249246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100690,0,0,0,0,0,0,0,0,0,0,51165,,,0,2151855,483111,441762,0,0,0,0,265887,164581,307801,281457,1635153,373092,,,0,,,0,0,2691952,1260892,118019,43468,0,0,1269573,,,-2,,,,,,,
208859,,,,,,,,,,,,,,,,,,,,,,,,,163174,0,4047,4047,0,900,168121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486811,0,0,0,0,0,0,0,0,0,0,86777,,,0,573588,259933,220943,0,0,1575,0,0,0,2246,1909,242761,206348,,,0,,,0,0,506515,429200,75741,0,0,0,1574,,,-2,,,,,,,
209153,,,,,,,,,,,,,,,,,,,,,,,,,135823,2852,7086,935,6151,400,146161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439482,0,0,0,0,0,0,0,0,0,0,78341,,,0,517823,234662,199462,0,0,1421,0,0,0,2028,1724,219160,186286,,,0,,,0,0,457271,387472,68377,0,0,0,1422,,,-2,,,,,,,
209205,,,,,,,,,,,,,,,,,,,,,,,,,1576918,0,0,0,0,0,1576918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6325502,0,0,0,0,0,0,0,0,0,0,1058098,,,395040,7778640,2127894,1036347,0,0,0,0,272296,116361,861745,549874,3422807,894437,,,0,,,203169,185429,6887911,2782448,109778,1267670,272016,3762,2452237,,,-2,,,,,,,
209667,,,,,,,,,,,,,,,,,,,,,,,,,192491,5001,8094,4285,3809,900,206486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716694,0,0,0,0,0,0,0,0,0,0,127756,,,0,844450,325277,325277,0,0,2318,0,0,0,3307,2811,357399,303789,,,0,,,57402,0,745703,631877,111508,0,0,0,2318,,,-2,,,,,,,
209676,,,,,,,,,,,,,,,,,,,,,,,,,313751,8741,24655,935,23720,5203,352350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176460,0,0,0,0,0,0,0,0,0,0,209712,,,0,1386172,628171,533946,0,0,3805,0,0,0,5428,4614,586674,498673,,,0,,,1,0,1224079,1037233,183041,0,0,0,3805,,,-2,,,,,,,
209694,,,,,,,,,,,,,,,,,,,,,,,,,220811,7678,11135,935,10200,703,240327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635559,0,0,0,0,0,0,0,0,0,0,113293,,,0,748852,339357,288453,0,0,2053,0,0,0,2932,2493,316939,269398,,,0,,,3,0,661284,560344,98884,0,0,0,2056,,,-2,,,,,,,
209700,,,,,,,,,,,,,,,,,,,,,,,,,727483,235587,0,0,0,0,963070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2295925,0,0,0,0,0,0,0,0,0,187211,315077,,,0,2798213,474302,420443,0,0,0,0,502094,202725,264941,202725,871170,43704,,,0,,,9972,0,2122479,869597,40831,604530,40071,2399,565051,,,-2,,,,,,,
209719,,,,,,,,,,,,,,,,,,,,,,,,,254551,0,0,0,0,0,254551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792167,0,0,0,0,0,0,0,0,0,0,85105,,,0,877272,96000,95000,0,0,0,0,8500,7000,68000,66000,50000,43000,,,0,,,0,0,222500,211000,9300,20,0,0,2180,,,-2,,,,,,,
210599,8364409,0,1021868,13500,2947012,0,5417397,8364409,0,1333693,2912520,0,0,4246213,3224345,1021868,11507832,11781021,1,-273188,0,5690584,1,5417397,3520727,1224636,1004833,991989,12844,35402,5785598,35402,0,35402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35402,35402,0,11492962,0,0,0,0,0,0,0,0,0,235,14635,0,,0,11507832,5141551,2826314,0,0,0,0,0,0,2674089,785320,3965381,624399,0,0,0,,,0,0,11781021,4236033,396796,1082468,188082,0,5877642,0,0,3,-273190,11507832,5417397,8364409,4382028,0,11781021
210711,,,,,,,,,,,,,,,,,,,,,,,,,490323,0,0,0,0,2000,492323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031205,0,0,0,0,0,0,0,0,0,0,58099,,,0,2089304,685515,412268,0,0,0,0,452433,146289,380618,66495,278351,26598,,,0,,,246443,13299,2043360,664949,34584,887408,32775,23572,400072,,,-2,,,,,,,
210748,,,,,,,,,,,,,,,,,,,,,,,,,87546,0,0,0,0,0,87546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798256,0,0,0,0,0,0,0,0,0,0,192688,,,15457,1006401,568519,187749,0,0,0,0,214737,37264,0,0,28115,6256,,,0,,,72568,0,883939,231269,88514,36619,16007,0,511530,,,-2,,,,,,,
210784,,,,,,,,,,,,,,,,,,,,,,,,,740827,0,0,0,0,1500,742327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344193,0,0,0,0,0,0,0,0,0,0,91024,,,0,3435217,1131880,61133,0,0,0,0,632643,202457,566039,169815,366267,110568,,,0,,,632872,618125,3329701,1162098,42692,1018910,112074,26687,967240,,,-2,,,,,,,
211006,,,,,,,,,,,,,,,,,,,,,,,,,1513063,261758,1081167,1081167,0,263227,3119215,263227,0,263227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263227,263227,0,7151470,261758,0,261758,0,0,0,0,0,0,18,27535,,,614260,8055041,4305092,1965379,0,0,0,0,240092,219760,295362,255016,1125657,385296,,,0,,,665756,337572,6631959,3163023,362984,383138,157671,1131,2564012,,,-2,,,,,,,
211316,,,,,,,,,,,,,,,,,,,,,,,,,152116,0,0,0,0,0,152116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876698,0,0,0,0,0,0,0,0,0,8362,52169,,,0,937229,394118,255658,0,0,0,0,202528,181431,218124,193656,95354,3401,,,0,,,0,0,910124,634146,2959,97180,10140,6057,159642,,,-2,,,,,,,
211334,,,,,,,,,,,,,,,,,,,,,,,,,57869,0,14677,14677,0,0,72546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196452,0,0,0,14677,14677,0,0,0,0,0,23048,,,0,234177,436205,72750,0,0,0,0,103331,85500,82247,11000,25000,25000,,,0,,,0,0,646783,194250,0,75000,4923,0,372610,,,-2,,,,,,,
