UNITID,SANIN01,SANIT01,SANIN02,SANIT02,SANIN03,SANIT03,SANIN04,SANIT04,SANIN05,SANIT05,SANIN06,SANIT06,SANIN07,SANIT07,SANIN08,SANIT08,SANIN09,SANIT09,SANIN10,SANIT10,SANIN11,SANIT11,SANIN12,SANIT12,SANIN13,SANIT13,SANIN14,SANIT14
165884,34,2899306,0,0,0,0,14,1012131,6,936794,6,492450,1,45000,1,64000,0,0,3,143931,0,0,3,205000,0,0,0,0
165936,272,14682510,0,0,0,0,58,2898528,28,2887633,20,1264248,16,970177,30,1593871,6,316784,67,2591260,2,123429,37,1609187,7,369751,1,57642
165945,104,6541030,1,77571,0,0,9,453899,20,2158161,12,806198,9,450986,1,72000,0,0,4,194894,0,0,40,1896251,8,431070,0,0
165981,119,8970230,0,0,0,0,29,1944649,32,3336682,7,499872,12,903798,4,245760,0,0,10,482735,0,0,20,1232455,5,324279,0,0
166018,227,13406326,0,0,0,0,31,1760793,45,4115543,10,769620,17,1165402,21,1025061,0,0,63,2700853,3,87890,27,1243199,9,504525,1,33440
166027,13092,1245441120,1427,104634664,0,0,1252,96265121,1630,288487885,2655,235992442,1973,189170610,747,70583566,96,9733995,1213,84941347,0,0,1905,148666005,141,13513746,53,3451739
166045,33,2707747,0,0,0,0,5,372375,9,931100,4,409270,2,162929,5,356895,0,0,0,0,0,0,6,374815,2,100363,0,0
166054,45,3544791,0,0,0,0,5,375797,13,1375866,8,600764,3,239400,5,389917,0,0,6,267609,0,0,5,295438,0,0,0,0
166124,751,52305904,1,40000,0,0,65,4652223,62,10021739,114,9300464,40,3448333,134,9510903,11,654726,194,8165265,1,58448,99,4551685,25,1633507,5,268611
166133,255,17724830,0,0,0,0,41,2533579,58,5692599,5,418726,14,925968,21,1387940,1,52574,30,1554585,0,0,74,4468127,6,372774,5,317958
166391,185,14037142,0,0,0,0,29,1501294,51,5923630,20,1646268,7,455806,33,1884770,5,259875,14,781155,0,0,17,1002901,9,581443,0,0
166407,12,1250231,0,0,0,0,6,485385,4,604000,0,0,1,84020,0,0,0,0,0,0,0,0,1,76826,0,0,0,0
166452,292,25009583,0,0,0,0,14,1132867,85,10988611,20,1570253,20,1528047,47,3243619,9,681707,4,208733,0,0,93,5655746,0,0,0,0
166489,39,3247154,0,0,0,0,18,1116216,11,1505425,5,292834,1,72100,2,179459,0,0,1,42848,0,0,1,38272,0,0,0,0
166513,1109,96638922,49,3293109,0,0,66,5654554,174,23804822,159,14165392,187,17951358,111,8706860,23,1624373,135,7755262,1,84238,144,9289236,47,3338846,13,970872
166629,4517,311365731,272,18093166,23,2397800,420,30053304,266,41455395,448,33105205,543,41564299,307,25360652,87,8289571,1202,54502649,4,268684,606,34155977,247,15879053,92,6239976
166638,1031,93451049,0,0,0,0,71,5942324,84,14893821,121,10347650,165,13997071,360,32426834,24,1699410,25,1700572,0,0,158,10972829,9,630000,14,840538
166647,181,14358105,0,0,0,0,45,2864513,63,6652742,6,459545,10,803816,0,0,0,0,7,412176,0,0,43,2707647,7,457666,0,0
166656,495,45728695,0,0,0,0,84,6079646,151,22604835,15,1333870,33,3255338,19,1475827,123,6815548,24,1528973,0,0,45,2516847,1,117811,0,0
166665,345,41937123,0,0,0,0,0,0,98,17461359,99,7864599,110,12465961,18,2466076,0,0,0,0,0,0,19,1514868,1,164260,0,0
166674,246,19377819,0,0,0,0,20,1474352,78,8412649,7,537148,14,1212362,0,0,1,73000,44,2140387,0,0,64,4261691,0,0,18,1266230
166683,11723,1278258926,4530,532462248,0,0,143,12477342,153,38817435,1652,171550740,1180,142951803,941,102017234,301,29648260,526,34106913,44,4508354,1464,126545983,754,80816764,35,2355850
166692,148,11916138,0,0,0,0,31,2393408,18,2231469,17,1602537,12,949384,2,120184,6,535503,19,1088442,0,0,17,1091253,17,1175641,9,728317
166708,11,1047984,0,0,0,0,0,0,2,368067,7,518429,1,112230,0,0,0,0,0,0,0,0,1,49258,0,0,0,0
166717,115,11488193,5,444365,0,0,1,80000,40,5390666,6,713288,6,470366,31,2758912,0,0,4,311462,5,384361,17,934773,0,0,0,0
166823,222,17366994,3,250139,0,0,42,2987536,61,6452149,5,331943,15,1130269,6,380807,0,0,31,1811659,0,0,50,3408581,8,547387,1,66524
166850,402,32373851,0,0,0,0,119,8658369,37,7411172,29,2594853,22,1854295,87,6027272,9,520943,58,2494895,0,0,41,2812052,0,0,0,0
166869,139,13319882,14,787229,0,0,26,2101284,24,4859899,21,1834930,14,1129069,0,0,0,0,0,0,0,0,40,2607471,0,0,0,0
166887,238,18675818,0,0,0,0,70,4837620,54,5893126,22,1674157,23,1937571,5,345810,0,0,25,1509305,0,0,39,2478229,0,0,0,0
166911,37,2450010,0,0,0,0,19,967760,6,721400,4,260000,2,152500,0,0,1,74460,3,165689,0,0,1,53040,1,55161,0,0
166939,595,40867617,0,0,0,0,72,4682808,82,11507097,58,4414251,66,4417947,46,3116608,6,346695,156,6448707,1,25186,63,2918522,40,2720237,5,269559
166957,245,17286516,0,0,0,0,10,254065,60,7224874,18,894345,12,829774,70,3990963,0,0,28,1391654,0,0,41,2257189,6,443652,0,0
167057,107,9044277,0,0,0,0,7,404364,52,5577214,1,68578,6,460581,13,1018621,2,133710,10,428917,0,0,14,828324,2,123968,0,0
167093,93,7827263,0,0,0,0,9,657424,21,3489241,14,916783,5,389635,2,208875,9,480202,13,612273,0,0,20,1072830,0,0,0,0
167215,49,4739532,0,0,0,0,10,778800,25,2724792,6,684300,4,329400,0,0,0,0,4,222240,0,0,0,0,0,0,0,0
167260,124,8862628,0,0,0,0,6,305210,56,5183117,5,372655,5,332840,26,1410480,4,188000,6,272552,0,0,12,582827,4,214947,0,0
167288,200,13223982,0,0,0,0,40,2191947,30,3441957,15,984474,11,835799,12,663065,5,371754,34,1552505,0,0,39,2220871,14,961610,0,0
167312,263,19177842,0,0,0,0,24,1648155,54,6031349,10,645861,16,1201668,41,2420466,0,0,39,2094092,0,0,71,4631573,3,187358,5,317320
167358,3738,333021629,338,24798486,0,0,408,29621261,257,49865831,640,53186662,612,57937441,392,31229790,66,5345355,204,16549823,331,29298107,350,21883138,126,12220036,14,1085699
167376,251,15238699,0,0,0,0,76,2734965,74,7191246,9,640397,27,2195658,0,0,0,0,11,481872,0,0,48,1583017,6,411544,0,0
167394,125,7707472,0,0,0,0,9,459799,30,3155787,14,765138,7,468890,22,1064335,2,109932,17,683644,0,0,24,999947,0,0,0,0
167464,13,773023,0,0,0,0,0,0,2,133034,1,51500,0,0,0,0,0,0,5,261206,1,63545,2,143322,2,120416,0,0
167525,67,5075171,3,253009,0,0,27,1161431,15,2249047,6,443144,4,225765,3,231730,0,0,4,169874,0,0,5,341171,0,0,0,0
167534,300,21391800,0,0,0,0,16,966619,81,8052719,30,2065598,22,1659168,55,3458560,3,201165,37,1932386,0,0,50,2683520,4,252357,2,119708
167598,243,17748132,0,0,0,0,52,3046588,56,6824971,27,1931225,11,812397,35,2036881,4,246340,30,1298865,0,0,21,1172908,6,326539,1,51418
167631,110,7247026,0,0,0,0,20,1118939,40,3252696,5,416818,6,486700,1,74000,2,102189,14,574882,0,0,16,837264,5,317609,1,65929
167677,10,781386,0,0,0,0,1,55083,2,209295,2,219401,0,0,0,0,0,0,0,0,0,0,5,297607,0,0,0,0
167729,485,39534848,0,0,0,0,120,9747915,31,5228069,88,7768626,41,3817170,49,3421397,10,768119,82,4614996,0,0,46,2939136,14,975092,4,254328
167783,342,27887829,0,0,0,0,56,3711557,57,9235219,79,5917966,23,1736214,42,2487841,3,213000,24,1337901,0,0,48,2570197,10,677934,0,0
167792,96,5461647,0,0,0,0,10,555468,9,1059860,6,321767,7,423853,10,503975,5,240523,33,1454754,0,0,6,352427,8,431472,2,117548
167835,792,61049330,2,94036,0,0,113,8014584,72,13320957,150,12059802,74,5727246,42,3044429,2,132598,157,8389035,1,66780,128,6484286,35,2686268,16,1029309
167899,369,22812411,0,0,0,0,68,3677376,50,6343743,34,2165759,18,1319047,26,1345764,12,787031,83,3583109,0,0,66,2849522,11,687534,1,53526
167905,235,16457847,0,0,0,0,9,576072,49,5325084,11,794076,7,485862,20,1263939,4,227271,45,2316437,0,0,84,5087383,6,381723,0,0
167987,628,51238359,5,377772,0,0,38,2922167,145,18849415,43,3706490,80,6261282,50,3281892,6,408485,84,4488345,0,0,141,8624962,21,1296983,15,1020566
167996,338,24630278,0,0,0,0,9,569246,117,11839318,10,717501,26,1980940,44,2679228,4,210410,74,3756747,0,0,43,2021102,11,855786,0,0
168005,631,51695219,0,0,0,0,42,3028157,82,13127523,241,19503184,52,4065286,63,4466816,9,709320,54,2387039,0,0,88,4407894,0,0,0,0
168148,3137,263808599,245,19622881,0,0,136,9775928,545,82464032,405,35629253,327,29993499,173,13578129,210,11841963,500,25915722,0,0,517,28377446,75,6332144,4,277602
168218,663,56821475,0,0,0,0,47,3467820,78,13607446,64,6817340,79,6246158,68,5690979,7,550594,205,12642922,0,0,70,3806509,41,3721307,4,270400
168227,366,32227105,0,0,0,0,41,3723325,101,12388155,26,2405776,50,3692412,66,4379370,3,185000,17,1071380,0,0,34,2176533,28,2205154,0,0
168254,372,23343126,0,0,0,0,22,1329570,103,10599054,20,1309349,21,1183029,33,1921965,4,173893,105,3984416,0,0,45,1902686,16,798806,3,140358
168263,419,29146750,0,0,0,0,57,3630260,71,8260355,20,1352333,25,1791936,19,1281379,4,264091,57,2926355,0,0,79,5148842,87,4491199,0,0
168281,285,19989255,0,0,0,0,20,1011640,61,7817641,36,2416401,17,1381373,55,3049092,3,169558,38,1565803,0,0,34,1423722,14,808371,7,345654
168342,761,61202033,0,0,0,0,80,4532189,145,21069484,74,6218097,70,6408746,59,5550826,2,153998,176,8480882,0,0,110,5629248,34,2495230,11,663333
168421,812,64062251,42,1998595,0,0,29,2243738,122,19530107,124,9606842,106,8576838,126,8180549,8,629366,107,5373674,0,0,131,6541015,17,1381527,0,0
168430,347,24965529,0,0,0,0,11,683788,65,7710860,24,1713231,26,1784739,58,3689707,0,0,61,3280483,0,0,83,4804423,16,1108361,3,189937
168528,199,9372968,0,0,0,0,8,435950,21,2129044,8,404438,8,461672,72,2497125,3,129136,39,1663043,8,357991,32,1294569,0,0,0,0
168546,260,15261826,0,0,0,0,25,1326967,60,5971629,27,1550475,17,906429,62,2678705,5,226557,22,919743,0,0,28,964720,11,602201,3,114400
168591,154,9537561,0,0,0,0,15,574621,62,5334565,10,454478,7,373079,41,1954678,5,239423,6,284690,1,33946,7,288081,0,0,0,0
168607,62,4249268,0,0,1,68702,2,102239,27,2651233,4,185406,6,300183,0,0,0,0,4,164204,0,0,14,602144,4,175157,0,0
168740,363,15173272,0,0,0,0,28,1384794,174,8255927,16,614426,8,361820,11,374520,0,0,21,728480,0,0,85,2701288,17,659957,3,92060
168786,156,7963077,0,0,0,0,36,1705517,7,998276,20,1139947,5,254359,59,2681220,0,0,24,990391,0,0,5,193367,0,0,0,0
168847,212,13136172,0,0,0,0,70,3434081,53,5497932,11,838190,21,1085842,4,239904,0,0,21,799592,0,0,32,1240631,0,0,0,0
168883,80,4721591,0,0,0,0,21,1187881,9,999016,10,606763,9,488481,6,293849,0,0,6,246105,0,0,12,541291,7,358205,0,0
169080,347,23298076,0,0,0,0,19,1269490,41,5394650,41,2870226,35,2397398,115,6756796,6,454654,13,625864,0,0,77,3528998,0,0,0,0
169099,25,1967420,0,0,0,0,7,599170,5,597760,4,299870,2,130080,0,0,0,0,0,0,0,0,7,340540,0,0,0,0
169220,18,1550080,0,0,0,0,7,469247,3,498911,1,96000,2,162500,2,137172,1,78000,0,0,0,0,2,108250,0,0,0,0
169248,1190,74706549,2,129668,0,0,44,2406913,126,16598204,158,9939969,136,9056611,268,16990533,15,871646,131,5027540,4,206848,214,8486223,70,3902376,22,1090018
169275,288,18928239,0,0,0,0,16,1011972,55,5718179,24,1575887,16,1105838,58,3255381,0,0,58,3275896,0,0,56,2634768,5,350318,0,0
169327,64,4205306,0,0,0,0,21,1050346,12,1488000,3,180200,4,325400,9,445960,0,0,10,438600,0,0,1,77500,4,199300,0,0
169363,123,5723806,0,0,0,0,24,949662,27,1718620,2,114500,4,180000,27,1300300,5,228500,20,724992,0,0,14,507232,0,0,0,0
169424,29,2378970,0,0,0,0,9,580408,9,1003093,8,634980,0,0,0,0,0,0,0,0,0,0,3,160489,0,0,0,0
169442,203,15207273,0,0,7,456434,7,434998,42,5761291,15,1050028,8,666612,34,2065790,0,0,23,1012025,5,314907,42,2507113,18,854011,2,84064
169479,333,20008251,0,0,0,0,22,1028919,96,8979734,33,1605638,34,2100524,83,3911616,2,151500,13,506058,1,16120,45,1524689,4,183453,0,0
169521,259,15624839,0,0,0,0,52,2918756,55,5190687,10,770470,0,0,35,1721498,0,0,34,1550963,0,0,69,3208000,2,163496,2,100969
169655,71,4256766,0,0,0,0,5,146133,16,1402896,36,2021596,1,67543,0,0,0,0,0,0,0,0,8,355325,5,263273,0,0
169716,520,37181637,0,0,0,0,112,5959621,68,9890681,35,2704324,44,3091873,61,4099551,21,1303821,51,2821607,1,55663,105,5130806,21,2082090,1,41600
169761,27,1586561,0,0,0,0,13,690830,10,749944,0,0,0,0,0,0,0,0,0,0,0,0,4,145787,0,0,0,0
169798,817,59166624,0,0,0,0,53,3441783,233,23448290,43,2781303,47,3147742,120,8281948,19,1017082,133,7097473,0,0,129,7090608,29,2174619,11,685776
169910,708,43521166,0,0,0,0,58,3396795,124,13108302,45,2649160,58,3495592,70,4396967,15,824722,159,6671101,5,217140,139,6877956,29,1602370,6,281061
169974,58,3461960,0,0,0,0,13,646453,21,1800197,0,0,5,243227,0,0,0,0,7,244920,0,0,12,527163,0,0,0,0
169983,249,16129448,0,0,0,0,33,1640267,54,6720700,30,1869262,29,1663369,5,311350,2,91258,34,1100923,15,752538,36,1469869,11,509912,0,0
169992,40,2536926,0,0,0,0,0,0,15,1331732,1,66743,2,118250,0,0,0,0,1,52246,0,0,18,810011,3,157944,0,0
170000,70,2916561,0,0,0,0,1,42330,7,590699,11,551799,4,284145,14,419550,0,0,3,95370,0,0,30,932668,0,0,0,0
170037,172,9335294,0,0,0,0,29,1147557,35,3220058,18,1072101,11,546229,40,1825873,2,133417,13,475307,0,0,19,707462,5,207290,0,0
170055,427,27180021,0,0,0,0,16,1024523,67,6584328,41,2690626,42,2926409,69,4768447,1,51391,77,3660707,0,0,94,4355430,17,962909,3,155251
170082,1371,96020605,0,0,0,0,65,4677919,148,19367431,204,14845550,142,10552943,267,16906390,17,1187308,166,8467017,8,408328,296,15621390,47,3303274,11,683055
170091,17,699430,0,0,0,0,3,42000,4,256840,0,0,0,0,4,187000,0,0,0,0,0,0,4,120590,2,93000,0,0
170240,289,19893297,0,0,0,0,39,2663036,29,4246553,11,814721,28,2187240,11,1107264,0,0,67,3088340,2,108326,99,5559839,0,0,3,117978
170286,575,38612330,0,0,0,0,93,5410638,79,11707555,51,3998726,37,3321133,68,4072504,7,403247,96,3210031,5,227320,123,5423978,16,837198,0,0
170301,446,28761288,11,626342,0,0,53,3463382,49,5866754,38,3504922,38,2453320,88,5374386,7,377176,65,2810374,0,0,78,3186829,17,1015352,2,82451
170444,150,8943667,0,0,0,0,23,1205549,37,3325568,11,526656,8,462634,4,209997,0,0,29,1178247,1,53040,29,1521506,8,460470,0,0
170532,249,15293327,0,0,0,0,11,605942,59,5861752,22,1252858,16,1014870,42,2252904,3,145036,29,1004461,0,0,52,2313227,14,774469,1,67808
170541,271,16024801,0,0,0,0,73,4449446,36,3894713,28,1490392,26,1570731,5,468187,0,0,40,1417723,0,0,57,2410893,6,322716,0,0
170550,168,11450026,2,188601,0,0,12,762454,58,5249224,7,491501,11,664300,22,1279844,0,0,1,45989,2,97830,47,2283736,6,386547,0,0
170587,62,4082152,0,0,0,0,9,640276,7,868564,10,704705,8,507201,7,383095,0,0,6,334512,0,0,14,598413,0,0,1,45386
170620,126,7985853,0,0,0,0,17,1140499,22,2207713,9,544747,11,718304,17,946892,0,0,9,462792,0,0,40,1915485,1,49421,0,0
170639,201,9744187,0,0,0,0,11,410769,27,2786634,49,2245095,32,1377010,6,226000,0,0,34,1116450,0,0,26,901259,16,680970,0,0
170657,471,33578824,0,0,0,0,20,1368666,178,16174696,12,949535,52,3968071,44,2842213,0,0,11,704402,3,216520,135,6271595,13,931515,3,151611
170675,229,16743202,0,0,0,0,6,361426,82,8698991,13,993269,29,1844505,38,2092870,0,0,9,336462,0,0,52,2415679,0,0,0,0
170790,462,33558411,0,0,0,0,67,4521886,72,8856592,37,2511096,42,2987410,41,3597959,0,0,33,1988058,0,0,119,6296596,44,2384616,7,414198
170806,133,6157500,0,0,0,0,31,1270513,40,2143517,9,508353,0,0,17,834279,5,214064,13,376835,0,0,6,247523,12,562416,0,0
170967,84,4609346,0,0,0,0,21,930681,15,1589275,6,346279,6,352057,12,462105,1,45000,6,224714,1,33280,12,459639,4,166316,0,0
170976,11988,940411186,0,0,0,0,1214,75710769,1500,219109544,2231,173791342,2539,199047646,567,55418848,202,15742515,1457,65875242,0,0,1525,79034412,551,44485724,202,12195144
171100,8433,637646106,436,25768361,410,24178668,578,47308951,1454,154740044,631,49747490,1127,95554127,655,65158308,349,23183241,998,45634159,8,404433,1194,68847999,378,24896553,215,12223772
171128,944,65268575,167,14191651,0,0,44,2540254,65,11639039,151,10337063,116,8006093,74,4699608,4,270991,147,5529035,0,0,129,5773914,33,1576673,14,704254
171137,493,37158581,10,598422,0,0,116,6484081,103,13189647,80,5474725,47,3426163,10,669556,1,42432,36,2101861,0,0,64,3204825,19,1487803,7,479066
171146,457,32519310,0,0,0,0,77,4338978,79,9896395,86,5386843,49,3460182,12,706380,1,78000,60,3462389,0,0,72,3522280,17,1314097,4,353766
171155,86,5055779,0,0,2,157897,7,360445,28,2175129,5,272338,4,308243,10,504126,0,0,8,274663,2,101543,14,638046,6,263349,0,0
171225,108,7314401,0,0,0,0,9,566438,30,3123614,4,297853,9,560421,4,325611,0,0,19,904363,0,0,31,1432975,2,103126,0,0
171234,56,3380896,0,0,0,0,3,163004,18,1422911,1,59760,8,509535,4,232592,0,0,9,410321,0,0,13,582773,0,0,0,0
171304,130,7639263,0,0,0,0,7,419079,31,2681857,9,517039,5,262207,19,1096437,0,0,24,1051738,0,0,35,1610906,0,0,0,0
171395,83,4952164,0,0,0,0,21,1191264,19,1681685,4,270724,6,317944,4,274004,0,0,11,421808,4,190631,9,360003,5,244101,0,0
171456,614,35092166,0,0,0,0,74,3796787,75,8992618,50,3006880,43,3036136,96,5263446,17,1003968,118,4667694,4,183657,99,3205603,32,1623158,6,312219
171483,207,13213907,0,0,0,0,49,2756169,42,4279994,8,565775,19,1248332,7,430040,0,0,25,1021039,1,68394,43,2065194,9,475317,4,303653
171492,191,11891387,0,0,0,0,16,1023658,25,3501782,15,817629,17,1029897,59,3109367,4,175048,23,795381,0,0,19,824200,13,614425,0,0
171535,451,32053710,0,0,0,0,13,1263101,99,10034545,26,2125373,33,2695320,28,2431627,0,0,77,4076070,0,0,149,7933527,7,375669,19,1118478
171571,1032,68932512,6,508883,0,0,177,11127975,63,9518761,138,10823475,108,8057118,146,9134052,8,618288,115,5218225,0,0,222,10504725,48,3372865,1,48145
171599,125,7020805,0,0,0,0,4,170342,30,2838357,9,416805,4,201609,45,2176843,3,141683,20,673268,0,0,4,151965,6,249933,0,0
171881,24,1419773,0,0,0,0,1,52149,12,910660,0,0,1,55000,3,122068,0,0,2,81598,0,0,5,198298,0,0,0,0
172033,31,1717034,0,0,0,0,9,443817,15,908154,1,82809,1,55296,0,0,0,0,0,0,0,0,5,226958,0,0,0,0
172051,470,26636591,0,0,0,0,51,2809872,98,9155501,27,1508992,33,1801790,68,2575380,12,678030,69,2700766,0,0,92,4352788,20,1053472,0,0
172200,318,21643964,0,0,0,0,75,4275413,69,6939311,21,1409521,28,2283667,15,987750,0,0,64,3362510,2,115128,44,2270664,0,0,0,0
172264,169,8806077,0,0,0,0,37,1675105,39,3224238,3,137956,7,381066,31,1419567,1,52190,27,850094,0,0,18,767581,4,180731,2,117549
172291,112,6279074,0,0,0,0,5,287749,28,2466255,9,516751,9,450325,19,975923,0,0,18,670026,0,0,24,912045,0,0,0,0
172307,100,5719679,0,0,0,0,14,650954,24,2154358,7,349608,13,790326,20,845191,0,0,5,202020,2,78458,8,325137,7,323627,0,0
172334,164,8420141,0,0,0,0,3,101475,30,2647486,9,416230,10,553190,23,1059045,3,214482,5,141482,1,50000,74,2966138,6,270613,0,0
172440,89,3563465,0,0,2,72014,22,789700,15,1389404,2,127750,0,0,16,172001,0,0,20,592000,0,0,7,240596,5,180000,0,0
172477,93,7296220,0,0,3,120390,25,1341648,25,3721569,4,211542,8,572417,3,183060,0,0,5,217489,2,112522,10,440811,8,374772,0,0
172608,83,6402588,0,0,0,0,7,403922,25,2967944,7,425037,12,940070,18,938017,0,0,5,239090,0,0,9,488508,0,0,0,0
172617,342,22792638,1,115000,0,0,38,2651147,108,9923033,26,1526675,13,781807,13,998824,0,0,49,2262562,0,0,73,3140003,21,1393587,0,0
172635,424,29358493,0,0,0,0,149,10440271,23,2811571,42,3220626,22,1792530,8,676193,0,0,69,3711696,0,0,110,6657142,0,0,1,48464
172644,2211,160060203,222,12132915,0,0,257,16427179,452,56627918,485,30660279,148,11909030,85,6218247,6,345586,240,10426016,3,166311,216,8891806,39,2618951,58,3635965
172671,62,3889997,1,75615,0,0,5,280141,21,1816054,2,112561,7,410413,0,0,0,0,9,414230,1,37164,15,686701,1,57118,0,0
172699,1396,91498941,14,891833,0,0,212,11920413,78,12851262,185,13790995,156,12192626,125,8448801,23,1817810,269,11970312,1,60862,200,8834592,99,6015498,34,2703937
172705,33,2300973,0,0,0,0,12,760239,7,752021,1,53816,0,0,1,46965,0,0,0,0,4,252761,6,324816,2,110355,0,0
172866,12,345829,0,0,0,0,0,0,1,80000,0,0,0,0,0,0,0,0,0,0,0,0,11,265829,0,0,0,0
172918,69,5184387,0,0,0,0,18,1297829,8,1044415,5,338673,6,546766,3,224898,0,0,8,378198,2,199988,13,698142,6,455478,0,0
172954,36,2353257,0,0,0,0,10,695601,1,105000,4,249328,3,232040,1,69530,0,0,4,176185,2,164096,8,446078,3,215399,0,0
172963,176,12156709,0,0,0,0,61,4042036,16,1869590,14,933169,18,1546374,5,419270,0,0,12,563987,4,336793,41,2130305,5,315185,0,0
173045,294,19364614,0,0,0,0,7,394690,59,6452628,49,2830518,15,974505,79,4566075,2,125411,51,2459599,2,141000,30,1420188,0,0,0,0
173063,96,6752470,0,0,0,0,26,1780085,8,1041392,9,574930,8,723932,7,511059,1,82977,11,483141,5,388242,16,831463,5,335249,0,0
173115,14,891220,0,0,0,0,7,413611,1,102500,2,171404,0,0,0,0,0,0,2,83144,0,0,1,56146,1,64415,0,0
173124,255,17943654,0,0,0,0,59,3959577,19,2630501,21,1413813,20,1904718,36,2547845,0,0,33,1571467,0,0,45,2389674,22,1526059,0,0
173142,80,4479169,0,0,0,0,14,703763,15,1212215,8,598280,6,352180,15,719231,0,0,9,301800,0,0,9,383700,4,208000,0,0
173160,356,20278381,0,0,0,0,27,1324117,52,5231337,29,1895884,35,2325776,106,5206582,5,223488,26,1021816,2,120841,65,2458303,8,427411,1,42826
173203,86,6168533,0,0,0,0,29,2005337,10,1234317,5,313431,11,863347,5,349802,1,62473,5,230786,2,112836,14,711214,4,284990,0,0
173258,387,31529172,0,0,0,0,52,3710684,87,11759894,34,2661182,36,2958119,24,1640775,2,192002,70,3600652,0,0,61,3400173,20,1557581,1,48110
173300,342,19571181,0,0,0,0,22,1082197,49,5335484,42,2505916,23,1295693,55,2881928,0,0,80,3232775,0,0,52,2148972,11,629198,8,459018
173328,172,11826585,0,0,0,0,67,3909887,22,3035158,6,483901,9,586964,46,2644291,0,0,2,135000,0,0,20,1031384,0,0,0,0
173416,100,6786217,0,0,0,0,30,1990069,7,811835,14,880928,9,685616,6,463453,1,69530,9,456352,5,395225,13,643733,6,389476,0,0
173452,59,2880185,0,0,0,0,8,287962,7,527114,3,164396,5,245149,3,142548,0,0,8,361059,0,0,18,783392,4,219128,3,149437
173461,87,6186512,0,0,0,0,27,1802772,9,1181292,11,757067,8,701674,1,64728,2,132003,7,313868,2,133421,17,885646,3,214041,0,0
173559,134,9137417,0,0,0,0,37,2461059,11,1391870,15,991717,13,1118626,6,378456,1,77298,13,582342,3,243461,29,1494655,6,397933,0,0
173638,63,4816407,0,0,0,0,10,716578,12,1482895,6,415282,6,514798,1,58318,1,89095,7,311195,4,333161,10,531835,6,363250,0,0
173647,345,19936313,2,100000,0,0,11,879670,5,1243524,43,3828268,27,1809567,91,5095139,8,493587,108,4390371,0,0,50,2096187,0,0,0,0
173665,224,14686995,0,0,0,0,53,2861304,48,5204522,29,1597667,19,1275398,32,1578001,0,0,16,662690,0,0,17,838090,8,523141,2,146182
173683,9,734228,0,0,0,0,5,307861,2,301447,0,0,0,0,0,0,0,0,0,0,0,0,2,124920,0,0,0,0
173708,154,10267503,0,0,0,0,49,3265410,9,1128083,28,1819909,11,806846,4,304617,1,54580,19,898986,5,436454,23,1215573,5,337045,0,0
173735,130,9013892,0,0,0,0,47,3281183,11,1380225,9,699062,7,596981,4,253525,0,0,15,647781,5,367241,21,1100524,11,687370,0,0
173799,102,7188468,0,0,0,0,39,2632066,7,799566,13,952169,12,1023643,4,295849,1,67087,6,310359,2,135616,14,702760,4,269353,0,0
