UNITID,SNHCAT,OCCUPCAT,FACSTAT,SGTYPE,HRTOTLT,HRTOTLM,HRTOTLW,HRAIANT,HRAIANM,HRAIANW,HRASIAT,HRASIAM,HRASIAW,HRBKAAT,HRBKAAM,HRBKAAW,HRHISPT,HRHISPM,HRHISPW,HRNHPIT,HRNHPIM,HRNHPIW,HRWHITT,HRWHITM,HRWHITW,HR2MORT,HR2MORM,HR2MORW,HRUNKNT,HRUNKNM,HRUNKNW,HRNRALT,HRNRALM,HRNRALW
111638,10000,100,0,1,10,2,8,0,0,0,1,0,1,0,0,0,5,1,4,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0
111896,10000,100,0,1,6,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,1,0,0,0,2,2,0,0,0,0
111920,10000,100,0,1,29,11,18,0,0,0,10,4,6,1,0,1,9,6,3,0,0,0,7,0,7,1,1,0,1,0,1,0,0,0
111939,10000,100,0,1,27,16,11,0,0,0,3,2,1,2,1,1,14,8,6,0,0,0,8,5,3,0,0,0,0,0,0,0,0,0
111948,10000,100,0,1,165,77,88,0,0,0,10,5,5,4,2,2,24,11,13,0,0,0,24,9,15,3,3,0,84,36,48,16,11,5
111966,10000,100,0,1,5,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,1,2,0,0,0
112075,10000,100,0,1,27,13,14,0,0,0,3,3,0,1,1,0,4,0,4,0,0,0,19,9,10,0,0,0,0,0,0,0,0,0
112084,10000,100,0,1,12,7,5,0,0,0,0,0,0,0,0,0,7,4,3,1,0,1,3,3,0,1,0,1,0,0,0,0,0,0
112127,10000,100,0,1,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,0,0,0,0,0,0,0,0
112172,10000,100,0,1,26,15,11,0,0,0,1,1,0,0,0,0,13,6,7,0,0,0,6,5,1,4,1,3,2,2,0,0,0,0
112190,10000,100,0,1,21,9,12,0,0,0,13,5,8,0,0,0,5,2,3,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0
112251,10000,100,0,1,35,7,28,0,0,0,4,2,2,2,0,2,0,0,0,1,0,1,22,4,18,0,0,0,5,1,4,1,0,1
112260,10000,100,0,1,86,41,45,0,0,0,5,1,4,4,3,1,44,21,23,0,0,0,26,12,14,0,0,0,2,2,0,5,2,3
112376,10000,100,0,1,5,3,2,0,0,0,2,2,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
112385,10000,100,0,1,4,2,2,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112525,10000,100,0,1,212,64,148,0,0,0,19,5,14,16,3,13,88,26,62,0,0,0,52,16,36,5,2,3,22,7,15,10,5,5
112561,10000,100,0,1,14,2,12,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,11,1,10,0,0,0,0,0,0,0,0,0
112570,10000,100,0,1,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
112686,10000,100,0,1,21,8,13,0,0,0,2,0,2,8,2,6,9,5,4,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
112817,10000,100,0,1,8,2,6,0,0,0,1,0,1,0,0,0,3,0,3,0,0,0,3,2,1,0,0,0,1,0,1,0,0,0
112826,10000,100,0,1,18,5,13,0,0,0,2,1,1,2,0,2,6,0,6,0,0,0,5,2,3,1,0,1,2,2,0,0,0,0
113096,10000,100,0,1,37,10,27,0,0,0,10,2,8,5,2,3,9,2,7,0,0,0,12,4,8,1,0,1,0,0,0,0,0,0
113111,10000,100,0,1,12,6,6,0,0,0,0,0,0,2,2,0,8,3,5,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
113193,10000,100,0,1,29,9,20,1,0,1,0,0,0,0,0,0,12,4,8,0,0,0,14,4,10,1,0,1,1,1,0,0,0,0
113218,10000,100,0,1,11,6,5,0,0,0,2,0,2,2,2,0,3,1,2,0,0,0,2,2,0,0,0,0,2,1,1,0,0,0
113236,10000,100,0,1,121,44,77,2,0,2,22,9,13,11,4,7,35,11,24,1,0,1,46,18,28,3,2,1,1,0,1,0,0,0
113333,10000,100,0,1,3,0,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
113573,10000,100,0,1,23,7,16,0,0,0,0,0,0,1,0,1,8,2,6,0,0,0,6,3,3,6,2,4,0,0,0,2,0,2
113634,10000,100,0,1,27,7,20,0,0,0,2,0,2,2,0,2,9,3,6,0,0,0,12,4,8,0,0,0,2,0,2,0,0,0
113704,10000,100,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,1,0
113856,10000,100,0,1,72,49,23,0,0,0,5,2,3,4,1,3,15,12,3,0,0,0,13,8,5,0,0,0,34,25,9,1,1,0
113980,10000,100,0,1,53,26,27,0,0,0,5,2,3,7,2,5,27,13,14,1,1,0,7,5,2,3,1,2,3,2,1,0,0,0
114266,10000,100,0,1,20,9,11,0,0,0,5,2,3,2,0,2,4,2,2,0,0,0,5,2,3,0,0,0,4,3,1,0,0,0
114354,10000,100,0,1,16,4,12,1,1,0,2,0,2,3,1,2,7,2,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
114433,10000,100,0,1,13,6,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,3,5,0,0,0,4,2,2,0,0,0
114549,10000,100,0,1,20,9,11,0,0,0,2,1,1,5,2,3,4,2,2,0,0,0,7,3,4,1,0,1,1,1,0,0,0,0
114716,10000,100,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
114789,10000,100,0,1,32,15,17,1,1,0,4,0,4,2,1,1,10,6,4,0,0,0,12,5,7,2,2,0,1,0,1,0,0,0
114813,10000,100,0,1,51,23,28,0,0,0,1,1,0,2,1,1,22,10,12,0,0,0,23,11,12,1,0,1,2,0,2,0,0,0
114831,10000,100,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
114840,10000,100,0,1,40,14,26,0,0,0,9,4,5,7,1,6,4,2,2,0,0,0,14,5,9,3,1,2,1,0,1,2,1,1
114859,10000,100,0,1,40,13,27,0,0,0,10,5,5,1,1,0,23,7,16,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0
114938,10000,100,0,1,10,4,6,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,3,1,2,0,0,0,2,1,1,0,0,0
115001,10000,100,0,1,16,5,11,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,7,2,5,0,0,0,3,0,3,0,0,0
115010,10000,100,0,1,7,3,4,0,0,0,0,0,0,1,1,0,5,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
115083,10000,100,0,1,39,11,28,0,0,0,6,1,5,6,1,5,3,1,2,1,0,1,18,7,11,4,0,4,1,1,0,0,0,0
115126,10000,100,0,1,13,4,9,0,0,0,5,2,3,1,1,0,2,0,2,0,0,0,4,1,3,0,0,0,1,0,1,0,0,0
115214,10000,100,0,1,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,0,0,0,1,0,1,0,0,0
115287,10000,100,0,1,5,2,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
115296,10000,100,0,1,15,7,8,0,0,0,4,1,3,0,0,0,3,1,2,0,0,0,6,4,2,0,0,0,2,1,1,0,0,0
115393,10000,100,0,1,15,8,7,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,6,4,2,1,0,1,1,1,0,0,0,0
115409,10000,100,0,1,51,22,29,2,1,1,6,1,5,1,1,0,21,11,10,0,0,0,17,6,11,0,0,0,4,2,2,0,0,0
115728,10000,100,0,1,16,3,13,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,1,0,1,1,0,1,11,1,10,0,0,0
115746,10000,100,0,1,15,6,9,0,0,0,0,0,0,0,0,0,7,2,5,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0
115755,10000,100,0,1,139,54,85,0,0,0,5,1,4,2,0,2,22,7,15,0,0,0,45,15,30,4,2,2,56,28,28,5,1,4
115861,10000,100,0,1,136,67,69,0,0,0,9,5,4,5,4,1,68,27,41,0,0,0,49,28,21,3,2,1,2,1,1,0,0,0
115931,10000,100,0,1,10,1,9,0,0,0,1,1,0,0,0,0,3,0,3,0,0,0,4,0,4,2,0,2,0,0,0,0,0,0
116439,10000,100,0,1,29,12,17,1,0,1,2,1,1,3,1,2,12,5,7,0,0,0,5,2,3,2,0,2,4,3,1,0,0,0
116846,10000,100,0,1,9,1,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,1,7,0,0,0,0,0,0,0,0,0
117052,10000,100,0,1,6,4,2,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0
117104,10000,100,0,1,10,7,3,0,0,0,1,0,1,1,1,0,2,2,0,0,0,0,3,3,0,3,1,2,0,0,0,0,0,0
117140,10000,100,0,1,60,24,36,1,0,1,2,2,0,2,1,1,14,3,11,0,0,0,4,3,1,0,0,0,37,15,22,0,0,0
117168,10000,100,0,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,2,0,0,0,0
117195,10000,100,0,1,24,9,15,0,0,0,1,0,1,2,1,1,11,4,7,0,0,0,10,4,6,0,0,0,0,0,0,0,0,0
117247,10000,100,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
117274,10000,100,0,1,20,9,11,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,17,8,9,0,0,0,1,0,1,0,0,0
117520,10000,100,0,1,32,9,23,0,0,0,2,0,2,2,0,2,6,0,6,0,0,0,17,4,13,1,1,0,4,4,0,0,0,0
117627,10000,100,0,1,27,8,19,0,0,0,4,1,3,1,0,1,6,0,6,0,0,0,8,2,6,0,0,0,8,5,3,0,0,0
117636,10000,100,0,1,39,19,20,0,0,0,9,5,4,2,2,0,12,4,8,0,0,0,11,5,6,2,1,1,0,0,0,3,2,1
117645,10000,100,0,1,18,9,9,0,0,0,4,2,2,1,1,0,11,6,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
117672,10000,100,0,1,35,9,26,0,0,0,5,2,3,2,1,1,14,4,10,0,0,0,10,2,8,1,0,1,3,0,3,0,0,0
117681,10000,100,0,1,49,25,24,0,0,0,6,5,1,6,1,5,7,4,3,0,0,0,4,3,1,0,0,0,26,12,14,0,0,0
117690,10000,100,0,1,24,13,11,0,0,0,4,1,3,4,3,1,4,1,3,0,0,0,1,1,0,0,0,0,11,7,4,0,0,0
117706,10000,100,0,1,69,37,32,0,0,0,9,7,2,8,5,3,14,8,6,0,0,0,30,11,19,0,0,0,7,5,2,1,1,0
117715,10000,100,0,1,22,12,10,1,1,0,1,0,1,1,1,0,3,1,2,0,0,0,0,0,0,0,0,0,16,9,7,0,0,0
117724,10000,100,0,1,57,37,20,0,0,0,5,2,3,10,7,3,14,9,5,0,0,0,10,7,3,0,0,0,18,12,6,0,0,0
117733,10000,100,0,1,57,34,23,0,0,0,3,2,1,8,6,2,18,14,4,0,0,0,23,11,12,2,0,2,2,1,1,1,0,1
117751,10000,100,0,1,23,13,10,0,0,0,1,0,1,0,0,0,4,1,3,1,0,1,17,12,5,0,0,0,0,0,0,0,0,0
117788,10000,100,0,1,42,33,9,0,0,0,4,4,0,2,1,1,5,5,0,0,0,0,2,0,2,1,1,0,28,22,6,0,0,0
117803,10000,100,0,1,3,0,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
117867,10000,100,0,1,25,14,11,0,0,0,2,1,1,2,0,2,9,6,3,1,1,0,8,5,3,0,0,0,3,1,2,0,0,0
117894,10000,100,0,1,11,3,8,0,0,0,4,2,2,1,0,1,1,0,1,0,0,0,3,1,2,1,0,1,1,0,1,0,0,0
117900,10000,100,0,1,27,16,11,0,0,0,3,1,2,4,3,1,6,5,1,0,0,0,12,6,6,1,0,1,1,1,0,0,0,0
117946,10000,100,0,1,327,132,195,1,1,0,44,21,23,36,11,25,108,40,68,1,0,1,102,41,61,7,1,6,25,14,11,3,3,0
118347,10000,100,0,1,9,3,6,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,0,2,0,0,0,3,0,3,2,1,1
118684,10000,100,0,1,25,9,16,0,0,0,0,0,0,1,0,1,6,2,4,0,0,0,15,6,9,1,1,0,1,0,1,1,0,1
118693,10000,100,0,1,38,24,14,0,0,0,2,1,1,2,1,1,12,7,5,0,0,0,21,14,7,0,0,0,1,1,0,0,0,0
118718,10000,100,0,1,23,8,15,0,0,0,1,0,1,0,0,0,13,4,9,0,0,0,5,2,3,0,0,0,4,2,2,0,0,0
118912,10000,100,0,1,10,5,5,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,3,3,0,0,0,0,3,1,2,1,0,1
118930,10000,100,0,1,4,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
118976,10000,100,0,1,39,11,28,0,0,0,1,1,0,2,0,2,15,1,14,0,0,0,21,9,12,0,0,0,0,0,0,0,0,0
119058,10000,100,0,1,15,4,11,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,6,1,5,1,0,1,5,2,3,0,0,0
119067,10000,100,0,1,36,15,21,0,0,0,4,0,4,0,0,0,13,5,8,0,0,0,15,9,6,1,0,1,2,0,2,1,1,0
119137,10000,100,0,1,28,9,19,1,1,0,1,0,1,1,0,1,9,2,7,0,0,0,8,2,6,0,0,0,6,2,4,2,2,0
119164,10000,100,0,1,63,23,40,0,0,0,4,1,3,9,4,5,27,8,19,1,1,0,13,3,10,1,1,0,7,4,3,1,1,0
119173,10000,100,0,1,260,66,194,3,0,3,18,3,15,21,3,18,126,38,88,4,0,4,66,20,46,4,0,4,18,2,16,0,0,0
119216,10000,100,0,1,21,9,12,0,0,0,3,0,3,2,1,1,12,5,7,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
119331,10000,100,0,1,10,3,7,0,0,0,2,1,1,0,0,0,3,1,2,0,0,0,4,1,3,0,0,0,0,0,0,1,0,1
119605,10000,100,0,1,504,152,352,4,2,2,13,4,9,86,27,59,48,15,33,2,0,2,311,95,216,4,0,4,36,9,27,0,0,0
119678,10000,100,0,1,60,32,28,0,0,0,5,2,3,3,2,1,6,5,1,0,0,0,25,16,9,0,0,0,21,7,14,0,0,0
120023,10000,100,0,1,9,5,4,0,0,0,6,2,4,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120078,10000,100,0,1,9,2,7,0,0,0,1,0,1,1,0,1,6,1,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
120166,10000,100,0,1,4,3,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
120184,10000,100,0,1,3,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
120254,10000,100,0,1,155,67,88,0,0,0,16,6,10,15,8,7,72,31,41,0,0,0,40,18,22,7,2,5,3,1,2,2,1,1
120290,10000,100,0,1,24,9,15,0,0,0,5,1,4,3,2,1,7,1,6,0,0,0,5,2,3,2,1,1,1,1,0,1,1,0
120342,10000,100,0,1,7,2,5,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,4,2,2,1,0,1,0,0,0,0,0,0
120403,10000,100,0,1,39,14,25,0,0,0,5,3,2,8,3,5,7,3,4,0,0,0,9,3,6,8,1,7,1,1,0,1,0,1
120421,10000,100,0,1,28,15,13,0,0,0,2,0,2,0,0,0,18,9,9,0,0,0,5,4,1,0,0,0,1,1,0,2,1,1
120537,10000,100,0,1,58,22,36,0,0,0,1,0,1,6,0,6,22,6,16,0,0,0,18,9,9,6,3,3,5,4,1,0,0,0
120698,10000,100,0,1,14,4,10,0,0,0,0,0,0,3,0,3,2,1,1,0,0,0,8,3,5,0,0,0,1,0,1,0,0,0
120768,10000,100,0,1,10,4,6,0,0,0,2,0,2,1,0,1,5,3,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
120795,10000,100,0,1,6,2,4,0,0,0,2,0,2,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
120865,10000,100,0,1,12,7,5,0,0,0,2,1,1,2,1,1,1,0,1,0,0,0,7,5,2,0,0,0,0,0,0,0,0,0
120883,10000,100,0,1,259,113,146,1,0,1,49,16,33,28,14,14,60,26,34,0,0,0,105,47,58,12,6,6,2,2,0,2,2,0
120953,10000,100,0,1,12,3,9,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,7,3,4,2,0,2,0,0,0,0,0,0
120971,10000,100,0,1,44,16,28,0,0,0,6,4,2,3,1,2,12,3,9,0,0,0,16,7,9,4,0,4,3,1,2,0,0,0
121044,10000,100,0,1,91,38,53,0,0,0,7,5,2,12,8,4,31,12,19,0,0,0,22,7,15,1,1,0,12,3,9,6,2,4
121150,10000,100,0,1,305,133,172,0,0,0,24,12,12,29,12,17,73,28,45,1,0,1,137,66,71,23,9,14,15,6,9,3,0,3
121257,10000,100,0,1,60,17,43,0,0,0,2,1,1,8,2,6,33,11,22,0,0,0,14,3,11,0,0,0,2,0,2,1,0,1
121309,10000,100,0,1,109,39,70,0,0,0,9,4,5,3,1,2,29,14,15,0,0,0,58,16,42,1,1,0,9,3,6,0,0,0
121345,10000,100,0,1,132,54,78,1,1,0,19,5,14,12,8,4,45,18,27,0,0,0,37,16,21,2,1,1,15,5,10,1,0,1
121363,10000,100,0,1,11,2,9,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,7,2,5,0,0,0
121619,10000,100,0,1,26,8,18,0,0,0,3,2,1,1,0,1,11,3,8,0,0,0,8,3,5,0,0,0,2,0,2,1,0,1
121691,10000,100,0,1,144,48,96,0,0,0,6,3,3,9,2,7,49,16,33,0,0,0,65,22,43,5,1,4,10,4,6,0,0,0
121707,10000,100,0,1,18,5,13,0,0,0,0,0,0,0,0,0,5,1,4,1,0,1,10,3,7,0,0,0,1,0,1,1,1,0
121886,10000,100,0,1,29,8,21,0,0,0,0,0,0,3,3,0,24,5,19,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
121901,10000,100,0,1,11,6,5,0,0,0,1,0,1,2,1,1,6,4,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
122180,10000,100,0,1,38,16,22,0,0,0,4,3,1,4,1,3,15,8,7,0,0,0,11,1,10,3,2,1,1,1,0,0,0,0
122205,10000,100,0,1,37,16,21,0,0,0,5,1,4,0,0,0,7,4,3,0,0,0,20,10,10,2,1,1,3,0,3,0,0,0
122296,10000,100,0,1,62,20,42,0,0,0,16,7,9,7,0,7,11,4,7,0,0,0,24,7,17,3,1,2,1,1,0,0,0,0
122320,10000,100,0,1,9,4,5,0,0,0,2,0,2,0,0,0,3,1,2,0,0,0,2,2,0,0,0,0,2,1,1,0,0,0
122339,10000,100,0,1,9,4,5,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,4,2,2,0,0,0
122375,10000,100,0,1,7,2,5,0,0,0,3,0,3,1,1,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
122384,10000,100,0,1,11,2,9,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,8,1,7,0,0,0,0,0,0,0,0,0
122409,10000,100,0,1,434,171,263,0,0,0,48,24,24,22,10,12,148,55,93,3,1,2,152,60,92,16,5,11,25,8,17,20,8,12
122436,10000,100,0,1,254,93,161,2,1,1,23,5,18,19,9,10,91,27,64,0,0,0,97,39,58,7,4,3,5,3,2,10,5,5
122506,10000,100,0,1,22,8,14,0,0,0,7,2,5,2,1,1,0,0,0,0,0,0,12,5,7,1,0,1,0,0,0,0,0,0
122597,10000,100,0,1,223,90,133,2,1,1,66,25,41,18,5,13,43,22,21,3,1,2,77,31,46,7,2,5,6,2,4,1,1,0
122612,10000,100,0,1,199,89,110,0,0,0,28,7,21,21,6,15,42,21,21,2,1,1,72,37,35,12,5,7,8,4,4,14,8,6
122649,10000,100,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122658,10000,100,0,1,56,17,39,0,0,0,4,1,3,2,0,2,8,1,7,0,0,0,11,4,7,0,0,0,31,11,20,0,0,0
122685,10000,100,0,1,21,6,15,0,0,0,2,1,1,3,1,2,11,4,7,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0
122694,10000,100,0,1,11,2,9,0,0,0,0,0,0,2,1,1,2,0,2,0,0,0,4,1,3,0,0,0,3,0,3,0,0,0
122728,10000,100,0,1,25,15,10,0,0,0,1,1,0,4,3,1,1,0,1,0,0,0,17,10,7,2,1,1,0,0,0,0,0,0
122737,10000,100,0,1,10,5,5,0,0,0,3,1,2,0,0,0,2,1,1,0,0,0,2,2,0,0,0,0,3,1,2,0,0,0
122746,10000,100,0,1,43,15,28,0,0,0,12,2,10,2,1,1,16,9,7,0,0,0,7,2,5,1,0,1,5,1,4,0,0,0
122755,10000,100,0,1,295,112,183,0,0,0,63,18,45,23,8,15,77,31,46,3,2,1,86,36,50,12,2,10,21,9,12,10,6,4
122782,10000,100,0,1,30,17,13,0,0,0,6,2,4,1,1,0,11,7,4,0,0,0,5,3,2,0,0,0,5,2,3,2,2,0
122791,10000,100,0,1,29,9,20,0,0,0,5,2,3,0,0,0,10,3,7,0,0,0,9,3,6,0,0,0,2,1,1,3,0,3
122889,10000,100,0,1,11,5,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,4,3,0,0,0,0,0,0,1,1,0
122931,10000,100,0,1,253,116,137,0,0,0,40,16,24,21,13,8,53,23,30,2,1,1,99,43,56,11,4,7,19,13,6,8,3,5
122977,10000,100,0,1,28,12,16,0,0,0,2,1,1,4,2,2,6,2,4,0,0,0,11,5,6,1,1,0,3,1,2,1,0,1
123013,10000,100,0,1,46,19,27,1,0,1,5,3,2,4,4,0,11,5,6,0,0,0,21,5,16,3,1,2,1,1,0,0,0,0
123095,10000,100,0,1,9,3,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,2,6,0,0,0,0,0,0,0,0,0
123165,10000,100,0,1,57,16,41,0,0,0,3,1,2,5,0,5,28,7,21,0,0,0,16,5,11,3,1,2,2,2,0,0,0,0
123217,10000,100,0,1,68,38,30,0,0,0,3,1,2,4,3,1,25,12,13,0,0,0,25,14,11,0,0,0,7,6,1,4,2,2
123299,10000,100,0,1,38,17,21,0,0,0,3,2,1,1,1,0,6,3,3,0,0,0,23,10,13,1,0,1,4,1,3,0,0,0
123341,10000,100,0,1,13,3,10,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,7,2,5,0,0,0,2,0,2,1,0,1
123448,10000,100,0,1,5,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0
123457,10000,100,0,1,25,11,14,1,1,0,0,0,0,2,1,1,3,3,0,0,0,0,16,6,10,3,0,3,0,0,0,0,0,0
123484,10000,100,0,1,23,10,13,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,18,7,11,0,0,0,2,1,1,0,0,0
123509,10000,100,0,1,23,8,15,0,0,0,7,1,6,2,1,1,6,3,3,0,0,0,4,2,2,0,0,0,3,1,2,1,0,1
123527,10000,100,0,1,19,10,9,0,0,0,1,1,0,3,0,3,4,3,1,2,2,0,8,4,4,0,0,0,1,0,1,0,0,0
123554,10000,100,0,1,78,33,45,1,1,0,4,2,2,2,1,1,4,2,2,0,0,0,9,5,4,0,0,0,54,21,33,4,1,3
123563,10000,100,0,1,25,7,18,0,0,0,6,3,3,4,0,4,6,1,5,1,1,0,6,1,5,1,0,1,1,1,0,0,0,0
123572,10000,100,0,1,77,37,40,0,0,0,6,4,2,1,1,0,16,7,9,0,0,0,43,24,19,3,0,3,7,1,6,1,0,1
123633,10000,100,0,1,5,3,2,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
123651,10000,100,0,1,32,14,18,0,0,0,3,1,2,0,0,0,8,1,7,0,0,0,20,12,8,1,0,1,0,0,0,0,0,0
123679,10000,100,0,1,6,1,5,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,3,1,2,1,0,1,0,0,0,0,0,0
123800,10000,100,0,1,80,36,44,1,1,0,9,5,4,4,4,0,36,12,24,0,0,0,26,13,13,2,1,1,2,0,2,0,0,0
123943,10000,100,0,1,34,8,26,0,0,0,10,3,7,0,0,0,12,3,9,0,0,0,12,2,10,0,0,0,0,0,0,0,0,0
123952,10000,100,0,1,14,10,4,0,0,0,0,0,0,2,2,0,4,3,1,2,2,0,2,1,1,0,0,0,1,0,1,3,2,1
123961,10000,100,0,1,2130,891,1239,5,1,4,399,156,243,198,85,113,675,263,412,3,2,1,640,291,349,85,30,55,39,24,15,86,39,47
123970,10000,100,0,1,19,4,15,0,0,0,4,0,4,1,0,1,6,3,3,0,0,0,5,1,4,3,0,3,0,0,0,0,0,0
124113,10000,100,0,1,23,9,14,1,1,0,0,0,0,1,1,0,7,1,6,1,0,1,11,5,6,0,0,0,2,1,1,0,0,0
124283,10000,100,0,1,5,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0
124557,10000,100,0,1,485,155,330,0,0,0,74,24,50,44,13,31,116,36,80,2,0,2,196,59,137,17,8,9,21,7,14,15,8,7
124937,10000,100,0,1,11,4,7,0,0,0,1,1,0,4,2,2,3,1,2,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0
125019,10000,100,0,1,15,3,12,0,0,0,2,0,2,0,0,0,6,0,6,0,0,0,1,1,0,0,0,0,4,2,2,2,0,2
125028,10000,100,0,1,28,11,17,0,0,0,0,0,0,0,0,0,9,4,5,0,0,0,10,4,6,3,2,1,3,0,3,3,1,2
125091,10000,100,0,1,48,13,35,0,0,0,1,1,0,4,1,3,27,6,21,1,0,1,14,4,10,0,0,0,0,0,0,1,1,0
125231,10000,100,0,1,87,22,65,0,0,0,0,0,0,16,4,12,5,1,4,0,0,0,42,12,30,2,0,2,22,5,17,0,0,0
125462,10000,100,0,1,4,3,1,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125471,10000,100,0,1,25,12,13,0,0,0,1,0,1,4,2,2,5,2,3,0,0,0,3,1,2,0,0,0,12,7,5,0,0,0
125499,10000,100,0,1,6,2,4,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1
125532,10000,100,0,1,39,11,28,0,0,0,2,0,2,4,3,1,14,3,11,1,0,1,13,4,9,3,1,2,2,0,2,0,0,0
125727,10000,100,0,1,47,15,32,0,0,0,5,2,3,3,0,3,4,2,2,0,0,0,30,9,21,4,2,2,1,0,1,0,0,0
125763,10000,100,0,1,36,18,18,1,0,1,5,4,1,2,2,0,19,8,11,0,0,0,6,3,3,2,1,1,1,0,1,0,0,0
125897,10000,100,0,1,20,8,12,0,0,0,1,1,0,0,0,0,7,1,6,0,0,0,12,6,6,0,0,0,0,0,0,0,0,0
