UNITID,TUITION1,FEE1,HRCHG1,TUITION2,FEE2,HRCHG2,TUITION3,FEE3,HRCHG3,TUITION5,FEE5,HRCHG5,TUITION6,FEE6,HRCHG6,TUITION7,FEE7,HRCHG7,ISPROF1,ISPFEE1,OSPROF1,OSPFEE1,ISPROF2,ISPFEE2,OSPROF2,OSPFEE2,ISPROF3,ISPFEE3,OSPROF3,OSPFEE3,ISPROF4,ISPFEE4,OSPROF4,OSPFEE4,ISPROF5,ISPFEE5,OSPROF5,OSPFEE5,ISPROF6,ISPFEE6,OSPROF6,OSPFEE6,ISPROF7,ISPFEE7,OSPROF7,OSPFEE7,ISPROF8,ISPFEE8,OSPROF8,OSPFEE8,ISPROF9,ISPFEE9,OSPROF9,OSPFEE9,CHG1AT0,CHG1AF0,CHG1AY0,CHG1AT1,CHG1AF1,CHG1AY1,CHG1AT2,CHG1AF2,CHG1AY2,CHG1AT3,CHG1AF3,CHG1AY3,CHG1TGTD,CHG1FGTD,CHG2AT0,CHG2AF0,CHG2AY0,CHG2AT1,CHG2AF1,CHG2AY1,CHG2AT2,CHG2AF2,CHG2AY2,CHG2AT3,CHG2AF3,CHG2AY3,CHG2TGTD,CHG2FGTD,CHG3AT0,CHG3AF0,CHG3AY0,CHG3AT1,CHG3AF1,CHG3AY1,CHG3AT2,CHG3AF2,CHG3AY2,CHG3AT3,CHG3AF3,CHG3AY3,CHG3TGTD,CHG3FGTD,CHG4AY0,CHG4AY1,CHG4AY2,CHG4AY3,CHG5AY0,CHG5AY1,CHG5AY2,CHG5AY3,CHG6AY0,CHG6AY1,CHG6AY2,CHG6AY3,CHG7AY0,CHG7AY1,CHG7AY2,CHG7AY3,CHG8AY0,CHG8AY1,CHG8AY2,CHG8AY3,CHG9AY0,CHG9AY1,CHG9AY2,CHG9AY3
142461,33740,650,1420,33740,650,1420,33740,650,1420,10764,200,598,10764,200,598,10764,200,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29300,500,29800,30550,500,31050,32130,650,32780,33740,650,34390,,,29300,500,29800,30550,500,31050,32130,650,32780,33740,650,34390,,,29300,500,29800,30550,500,31050,32130,650,32780,33740,650,34390,,,1260,1290,1280,1264,7250,7990,8800,9600,2580,2660,2680,2582,8550,8900,9160,9468,3600,3720,3760,3608,3590,3710,3760,3608
142522,4416,0,184,4416,0,184,4416,0,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4118,0,4118,4208,0,4208,4300,0,4300,4416,0,4416,,,4118,0,4118,4208,0,4208,4300,0,4300,4416,0,4416,,,4118,0,4118,4208,0,4208,4300,0,4300,4416,0,4416,,,400,400,400,400,4172,4368,4368,4452,3360,3472,3644,3612,4172,4368,4368,4452,3360,3472,3472,3612,3080,3136,3472,3612
142559,3360,0,140,4560,0,140,6840,0,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3360,0,3360,3360,0,3360,3360,0,3360,3360,0,3360,,,4560,0,4560,4560,0,4560,4560,0,4560,4560,0,4560,,,6840,0,6840,6840,0,6840,6840,0,6840,6840,0,6840,,,990,990,990,990,5300,5300,5500,5750,4448,4448,4448,4448,5022,5022,5022,5022,4448,4448,4448,4448,4448,4448,4448,4448
142832,16200,0,450,16200,0,450,16200,0,450,40530,1474,1366,40530,1474,1366,40530,1474,1366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142887,35800,682,1119,35800,682,1119,35800,682,1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33800,470,34270,34800,470,35270,35800,470,36270,35800,682,36482,,,33800,470,34270,34800,470,35270,35800,470,36270,35800,682,36482,,,33800,470,34270,34800,470,35270,35800,470,36270,35800,682,36482,,,1600,1600,1600,1600,,,,,,,,,6354,6354,6354,6354,2800,2800,2800,2800,3065,3065,3065,3065
142957,7500,150,250,7500,150,250,7500,150,250,4500,150,250,4500,150,250,4500,150,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500,100,7600,7500,100,7600,7500,100,7600,7500,150,7650,,,7500,100,7600,7500,100,7600,7500,100,7600,7500,150,7650,,,7500,100,7600,7500,100,7600,7500,100,7600,7500,150,7650,,,600,600,600,600,3375,3375,3600,3600,1600,1600,1600,1600,5400,5400,5400,5400,1600,1600,1600,1600,500,500,500,500
143048,49663,960,1740,49663,960,1740,49663,960,1740,44641,960,1798,44641,960,1798,44641,960,1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48390,920,49310,49980,940,50920,52200,960,53160,52200,960,53160,,,48390,920,49310,49980,940,50920,52200,960,53160,52200,960,53160,,,48390,920,49310,49980,940,50920,52200,960,53160,52200,960,53160,,,1770,1770,1770,2320,14810,15190,15580,15980,1980,2000,2000,2000,9790,9900,9900,9900,1980,2000,2000,2000,1980,2000,2000,2000
143084,46039,150,1920,46039,150,1920,46039,150,1920,33000,150,,33000,150,,33000,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42135,0,42135,43610,0,43610,45136,0,45136,46039,150,46189,,,42135,0,42135,43610,0,43610,45136,0,45136,46039,150,46189,,,42135,0,42135,43610,0,43610,45136,0,45136,46039,150,46189,,,1000,1000,1000,1000,10572,10890,11216,11830,1200,1200,1200,1200,10572,10890,11216,11830,1200,1200,1200,1200,1200,1200,1200,1200
143118,26400,360,425,26400,360,425,26400,360,425,14100,0,600,14100,0,600,14100,0,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24000,260,24260,24800,260,25060,25600,0,25600,26400,360,26760,,,24000,260,24260,24800,260,25060,25600,0,25600,26400,360,26760,,,24000,260,24260,24800,260,25060,25600,0,25600,26400,360,26760,,,1000,1000,1560,1200,9862,9866,10474,10698,2872,2872,3024,3024,3858,3858,3960,3960,3520,3520,3240,3240,7378,7378,7200,7200
143215,3390,270,113,6120,270,204,5670,270,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3390,270,3660,3390,270,3660,3390,270,3660,3390,270,3660,,,11970,270,12240,6120,270,6390,6120,270,6390,6120,270,6390,,,15600,270,15870,5670,270,5940,5670,270,5940,5670,270,5940,,,1632,1678,1710,1744,,,,,,,,,4366,4488,4578,4670,4482,4696,4716,4692,4482,4696,4716,4692
143233,,,,,,,,,,12000,720,500,12000,720,500,12000,720,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143279,4470,0,149,7500,0,250,7650,0,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4470,0,4470,4470,0,4470,4470,0,4470,4470,0,4470,,,7500,0,7500,7500,0,7500,7500,0,7500,7500,0,7500,,,7650,0,7650,7650,0,7650,7650,0,7650,7650,0,7650,,,1092,1114,1141,1148,,,,,,,,,6854,6997,7165,6814,4492,4586,4696,5088,4492,4586,4696,5088
143288,25570,0,830,25570,0,830,25570,0,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000,410,22410,23510,0,23510,24950,0,24950,25570,0,25570,,,22000,410,22410,23510,0,23510,24950,0,24950,25570,0,25570,,,22000,410,22410,23510,0,23510,24950,0,24950,25570,0,25570,,,700,400,700,400,7930,8100,8600,8820,950,1700,950,2360,4500,5500,4500,9800,2250,7760,2250,3460,1500,1700,850,4960
143297,26930,900,898,26930,900,898,26930,900,898,,,675,,,675,,,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143358,35940,420,950,35940,420,950,35940,420,950,17100,300,950,17100,300,950,17100,300,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33360,400,33760,34200,410,34610,35060,420,35480,35940,420,36360,,,33360,400,33760,34200,410,34610,35060,420,35480,35940,420,36360,,,33360,400,33760,34200,410,34610,35060,420,35480,35940,420,36360,,,1200,1200,1200,1200,10620,10940,11280,11628,2240,2240,2240,2240,10620,10940,11280,11628,2240,2240,2240,2240,5850,5850,5850,5850
143613,5200,50,175,7810,50,262,8710,50,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4620,50,4670,4760,50,4810,4760,50,4810,5200,50,5250,,,6944,50,6994,7140,50,7190,7140,50,7190,7810,50,7860,,,7728,50,7778,7952,50,8002,7952,50,8002,8710,50,8760,,,756,810,756,810,,,,,,,,,4500,5400,6210,6210,2862,2988,2928,2988,2862,2988,2928,2988
143659,,,,,,,,,,22560,0,940,22560,0,940,22560,0,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143853,,,,,,,,,,46505,702,969,46505,702,969,46505,702,969,0,0,0,0,85229,15307,85229,15307,0,0,0,0,44486,702,44486,702,76099,702,76099,702,56724,702,56724,702,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143978,11328,1384,472,11328,1384,472,11328,1384,472,22554,1364,1219,22554,1364,1219,22554,1364,1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11160,1364,12524,11328,1384,12712,,,,,,,,,11160,1364,12524,11328,1384,12712,,,,,,,,,11160,1364,12524,11328,1384,12712,,,,,2097,2184,,,,,,,,,,,18536,18536,,,7504,8568,,,7504,7504
144005,7488,3378,312,7488,3716,312,7488,3716,312,5850,3878,325,5850,3878,325,11340,3878,630,,,,,,,,,,,,,,,,,,,,,17982,3878,17982,3878,,,,,,,,,,,,,7056,3107,10163,7488,3878,11366,7488,3716,11204,7488,3878,11366,6,5,7056,3107,10163,7488,3878,11366,7488,3716,11204,7488,3716,11204,6,5,14016,3107,17123,14856,3878,18734,7488,3716,11204,7488,3716,11204,6,5,1800,1800,1800,1800,8724,8724,8724,8724,3900,4451,4451,4451,8724,8724,8724,8724,3900,4451,4451,4451,3900,4451,4451,4451
144014,,,,,,,,,,24696,150,1029,24696,150,1029,24696,150,1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144050,59256,1707,1975,59256,1707,1975,59256,1707,1975,62640,1296,2088,62640,1296,2088,62640,1296,2088,,,,,,,,,76531,1728,76531,1728,,,,,,,,,,,,,,,,,,,,,70710,1296,70710,1296,55425,2805,58230,57642,2910,60552,57642,2910,60552,59256,2985,62241,,,55425,2805,58230,57642,2910,60552,57642,2910,60552,59256,2985,62241,,,55425,2805,58230,57642,2910,60552,57642,2910,60552,59256,2985,62241,,,1800,1800,1800,1800,16350,17004,17004,17685,2175,2175,2175,2400,,,,,,,,,,,,
144157,4380,0,146,11520,0,384,14430,0,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3504,0,3504,3504,0,3504,4380,0,4380,4380,0,4380,,,9216,0,9216,9216,0,9216,11520,0,11520,11520,0,11520,,,11544,0,11544,11544,0,11544,14430,0,14430,14430,0,14430,,,1900,1536,1920,1902,,,,,,,,,7968,8128,8128,8128,1120,1152,1410,1410,1120,1152,1410,1410
144166,4380,0,146,11520,0,384,14430,0,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3504,0,3504,3504,0,3504,4380,0,4380,4380,0,4380,,,9216,0,9216,9216,0,9216,11520,0,11520,11520,0,11520,,,11544,0,11544,11544,0,11544,14430,0,14430,14430,0,14430,,,1900,1536,1920,1920,,,,,,,,,7968,8128,8128,8128,1120,1152,1410,1410,1120,1152,1410,1410
144175,4380,0,146,11520,0,384,14430,0,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3504,0,3504,3504,0,3504,4380,0,4380,4380,0,4380,,,9216,0,9216,9216,0,9216,11520,0,11520,11520,0,11520,,,11544,0,11544,11544,0,11544,14430,0,14430,14430,0,14430,,,1900,1536,1920,1920,,,,,,,,,7968,8128,8128,8128,1120,1152,1410,1410,1120,1152,1410,1410
144184,4380,0,146,11520,0,384,14430,0,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3504,0,3504,3504,0,3504,4380,0,4380,4380,0,4380,,,9216,0,9216,9216,0,9216,11520,0,11520,11520,0,11520,,,11544,0,11544,11544,0,11544,14430,0,14430,14430,0,14430,,,1900,1536,1920,1920,,,,,,,,,7968,8128,8128,8128,1120,1152,1410,1410,1120,1152,1410,1410
144193,4380,0,146,11520,0,384,14430,0,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3504,0,3504,3504,0,3504,4380,0,4380,4380,0,4380,,,9216,0,9216,9216,0,9216,11520,0,11520,11520,0,11520,,,11544,0,11544,11544,0,11544,14430,0,14430,14430,0,14430,,,1900,1536,1920,1920,,,,,,,,,7968,8128,8128,8128,1120,1152,1410,1410,1120,1152,1410,1410
144209,4380,0,146,11520,0,384,14430,0,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3504,0,3504,3504,0,3504,4380,0,4380,4380,0,4380,,,9216,0,9216,9216,0,9216,11520,0,11520,11520,0,11520,,,11544,0,11544,11544,0,11544,14430,0,14430,14430,0,14430,,,1900,1536,1920,1920,,,,,,,,,7968,8128,8128,8128,1120,1152,1410,1410,1120,1152,1410,1410
144218,4380,0,146,11520,0,384,14430,0,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3504,0,3504,3504,0,3504,4380,0,4380,4380,0,4380,,,9216,0,9216,9216,0,9216,11520,0,11520,11520,0,11520,,,11544,0,11544,11544,0,11544,14430,0,14430,14430,0,14430,,,1900,1536,1920,1920,,,,,,,,,7968,8128,8128,8128,1120,1152,1410,1410,1120,1152,1410,1410
144281,26610,1176,919,26610,1176,919,26610,1176,919,1174,1176,1174,1174,1176,1174,1174,1176,1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26090,1086,27176,26610,1146,27756,26610,1176,27786,26610,1176,27786,,,26090,1086,27176,26610,1146,27756,26610,1176,27786,26610,1176,27786,,,26090,1086,27176,26610,1146,27756,26610,1176,27786,26610,1176,27786,,,1600,1600,1600,1600,14012,16000,16456,16456,2856,2856,2856,2856,14012,16000,16456,16456,2856,2856,2856,2856,3824,2856,2856,2974
144351,33310,1000,998,33310,1000,998,33310,1000,998,9090,288,505,9090,288,505,9090,288,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31146,932,32078,31926,954,32880,32660,976,33636,33310,1000,34310,,,31146,932,32078,31926,954,32880,32660,976,33636,33310,1000,34310,,,31146,932,32078,31926,954,32880,32660,976,33636,33310,1000,34310,,,1200,1200,1200,1200,9748,9996,10226,10430,1400,1400,1400,1400,5850,5850,5850,7650,1700,1700,1700,1700,1700,1700,1700,1700
144564,4350,850,145,7800,850,260,7800,850,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200,825,5025,4200,825,5025,4200,825,5025,4350,850,5200,,,7500,825,8325,7500,825,8325,7500,825,8325,7800,850,8650,,,7500,825,8325,7500,825,8325,7500,825,8325,7800,850,8650,,,700,700,700,700,,,,,,,,,3600,3600,3600,3600,2803,2803,2803,2803,2803,2803,2803,2803
144740,41361,651,688,41361,651,688,41361,651,688,17951,390,832,17951,390,832,17951,390,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49644,336,49644,336,39369,606,39975,40551,651,41202,40551,651,41202,41361,651,42012,,,39369,606,39975,40551,651,41202,40551,651,41202,41361,651,42012,,,39369,606,39975,40551,651,41202,40551,651,41202,41361,651,42012,,,1104,1104,1104,1104,14235,14736,15093,15225,2364,2364,2394,2430,14235,14736,15093,15225,2364,2364,2394,2430,4203,4461,4668,4770
144865,3240,900,138,8850,900,325,10950,900,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3094,986,4080,3124,986,4110,3154,986,4140,3240,900,4140,,,8704,986,9690,8734,986,9720,8764,968,9732,8850,900,9750,,,10804,986,11790,10834,986,11820,10864,986,11850,10950,900,11850,,,1384,1384,1380,1400,,,,,,,,,9226,9475,9626,12024,3959,4022,4148,4400,3959,4022,4148,4400
144883,21600,1350,720,21600,1350,720,21600,1350,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20700,1350,22050,21300,1350,22650,21300,1350,22650,21600,1350,22950,,,20700,1350,22050,21300,1350,22650,21300,1350,22650,21600,1350,22950,,,20700,1350,22050,21300,1350,22650,21300,1350,22650,21600,1350,22950,,,900,900,900,900,,,,,,,,,8325,9450,8100,7821,2700,2700,2700,3300,1650,1650,1650,1650
144892,9207,3090,312,9207,3090,312,11461,3090,381,7691,2949,320,7691,2949,320,18458,2949,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8880,2923,11803,9060,2929,11989,9241,2895,12136,9472,3090,12562,0,,8880,2923,11803,9060,2929,11989,9241,2895,12136,9472,3090,12562,0,,11100,2923,14023,11340,2929,14269,11552,2895,14447,11840,3090,14930,0,,150,150,150,150,9882,10030,10262,10548,2470,2484,2534,2542,9500,9596,9834,10062,2470,2484,2534,2542,3296,3360,3380,3372
144944,3168,12,132,7128,12,297,9504,12,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3167,12,3179,3168,12,3180,3168,12,3180,3168,12,3180,,,10728,12,10740,10428,12,10440,7128,12,7140,7128,12,7140,,,11947,12,11959,11947,12,11959,9504,12,9516,9504,12,9516,,,1500,1500,1500,1500,,,,,,,,,6000,5400,5625,5625,3150,2925,2925,2925,3150,2925,2925,2925
144962,39100,300,1110,39100,300,1110,39100,300,1110,32500,300,810,32500,300,810,32500,300,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36755,300,37055,37454,300,37754,38354,300,38654,39100,300,39400,,,36755,300,37055,37454,300,37754,38354,300,38654,39100,300,39400,,,36755,300,37055,37454,300,37754,38354,300,38654,39100,300,39400,,,1200,1200,1200,1200,10366,10510,10776,11172,2578,2585,3450,3450,5500,5500,9932,10736,3645,5145,4200,4200,4144,4145,4200,4200
144971,27450,910,650,27450,910,650,27450,910,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25150,240,25390,26650,910,27560,27450,910,28360,27450,910,28360,0,,25150,240,25390,26650,910,27560,27450,910,28360,27450,910,28360,0,,25150,240,25390,26650,910,27560,27450,910,28360,27450,910,28360,0,,1000,1200,1200,1200,9620,9860,10005,10229,1000,1000,1000,1000,9620,9860,10005,10229,3100,3100,3100,3100,3100,3100,3100,3100
145239,15440,0,,15440,0,,15440,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15220,0,15220,15280,0,15280,15340,0,15340,15440,0,15440,,,15220,0,15220,15280,0,15280,15340,0,15340,15440,0,15440,,,15220,0,15220,15280,0,15280,15340,0,15340,15440,0,15440,,,1870,1917,1534,1554,,,,,,,,,6200,6200,6200,6200,1259,1259,1259,1258,1659,1659,1659,1658
145275,,,,,,,,,,22005,830,815,22005,830,815,22005,830,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145336,7512,2596,313,7512,2596,313,15024,2596,626,6354,1966,353,6354,1966,353,12708,1966,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7512,2260,9772,7512,2558,10070,7512,2596,10108,7512,2596,10108,0,,7512,2260,9772,7512,2558,10070,7512,2596,10108,7512,2596,10108,0,,15024,2260,17284,15024,2558,17582,15024,2596,17620,15024,2596,17620,0,,1000,1000,1000,1000,10346,9181,10468,10729,3100,3000,3000,3000,10868,11638,11638,11638,3100,3000,3000,3000,7000,3000,3000,3000
145354,5664,1542,195,5664,1542,195,5664,1542,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10960,1252,12212,5644,1252,6896,6641,1302,7943,6721,1392,8113,,,10960,1252,12212,5644,1252,6896,6641,1302,7943,6721,1392,8113,,,10960,1252,12212,5644,1252,6896,6641,1302,7943,6721,1392,8113,,,3943,3477,2129,2135,,,,,,,,,11450,12751,13446,13715,5491,5365,4169,3939,5491,5365,4169,3939
145372,29260,550,434,29260,550,434,29260,550,434,8568,0,476,8568,0,476,8568,0,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26778,352,27130,27580,352,27932,28406,350,28756,29260,550,29810,,,26778,352,27130,27580,352,27932,28406,350,28756,29260,550,29810,,,26778,352,27130,27580,352,27932,28406,350,28756,29260,550,29810,,,1000,950,950,1000,9370,9548,9548,9548,2848,2914,3300,3334,6328,6842,7108,7648,5706,6410,6676,6880,5334,5404,5748,5782
145497,13400,360,580,13400,360,580,13400,360,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12570,350,12920,12950,350,13300,13400,360,13760,13400,360,13760,,,12570,350,12920,12950,350,13300,13400,360,13760,13400,360,13760,,,12570,350,12920,12950,350,13300,13400,360,13760,13400,360,13760,,,1738,1776,1816,1858,12380,12850,13350,13350,5156,5268,5454,5578,11988,18352,18774,19206,5156,5268,5454,5578,5156,5268,5454,5578
145521,3504,990,146,5856,990,244,5856,990,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3384,783,4167,3504,798,4302,3504,990,4494,3504,990,4494,,,5736,783,6519,5856,798,6654,5856,990,6846,5856,990,6846,,,5736,783,6519,5856,798,6654,5856,990,6846,5856,990,6846,,,1040,900,900,700,,,,,,,,,4725,4905,4950,4975,5364,5960,5530,5672,4765,5080,4910,5042
145558,,,,,,,,,,36390,375,693,36390,375,693,36390,375,693,,,,,,,,,63223,1277,63223,1277,,,,,,,,,40604,1251,40604,1251,42930,1517,42930,1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145600,12253,3350,440,12253,3350,440,27020,3350,910,13927,3350,710,13927,3350,710,25118,3350,993,,,,,35636,12584,64126,12584,30240,3415,52358,3415,,,,,,,,,25044,3350,25044,3350,,,,,,,,,36000,3350,45000,3350,10584,3180,13764,10584,3290,13874,10776,3322,14098,10776,3350,14126,0,,10584,3180,13764,10584,3290,13874,10776,3322,14098,10776,3350,14126,0,,23800,3180,26980,24276,3290,27566,25126,3322,28448,25126,3350,28476,0,,1400,1400,1400,1400,12074,12479,12000,12250,3628,3628,3470,3400,10900,12479,12000,12250,3628,3628,3470,3400,5128,5128,3000,3200
145619,30773,1507,1026,30773,1507,1026,30773,1507,1026,18530,1110,711,18530,1110,711,18530,1110,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32700,1590,34290,32700,1590,34290,32700,1590,34290,32700,1590,34290,,,32700,1590,34290,32700,1590,34290,32700,1590,34290,32700,1590,34290,,,32700,1590,34290,32700,1590,34290,32700,1590,34290,32700,1590,34290,,,1510,1510,1510,1540,11126,11126,9956,10156,3080,3080,3080,3202,10672,10672,11440,11668,4364,4364,4364,4586,4364,4364,4364,4522
145628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43941,350,43941,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145637,14446,3188,589,14446,3188,589,34444,3188,1015,14635,3188,529,14635,3188,529,27674,3188,594,,,,,,,,,36456,3188,46006,3188,,,,,,,,,,,,,,,,,29182,3388,52272,3388,35000,3273,45000,3273,12036,3058,15094,12036,3086,15122,12254,2896,15150,12254,3188,15442,0,,12036,3058,15094,12036,3086,15122,12254,2896,15150,12254,3188,15442,0,,28606,3058,31664,29178,3086,32264,29704,2896,32600,29704,3188,32892,0,,1200,1200,1200,1200,11308,11480,12252,12494,2500,2500,2500,2500,,,,,,,,,,,,
145646,52308,204,1635,52308,204,1635,52308,204,1635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47434,202,47636,49284,204,49488,51132,204,51336,52308,204,52512,,,47434,202,47636,49284,204,49488,51132,204,51336,52308,204,52512,,,47434,202,47636,49284,204,49488,51132,204,51336,52308,204,52512,,,800,800,800,800,10984,11412,11840,12112,1600,1600,1700,1700,10984,11412,11840,12112,1600,1600,1700,1700,1000,1000,1000,1000
145682,4253,0,155,9236,0,330,11497,0,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500,0,4500,4500,0,4500,4650,0,4650,4650,0,4650,,,9600,0,9600,9600,0,9600,9900,0,9900,9900,0,9900,,,11340,0,11340,11340,0,11340,11700,0,11700,11700,0,11700,,,1200,1200,1200,1600,,,,,,,,,7200,7200,7200,9900,4200,4200,4200,4250,4200,4200,4200,4250
145691,34752,550,1100,34752,550,1100,34752,550,1100,9000,100,375,9000,100,375,9000,100,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32540,550,33090,33190,550,33740,34070,550,34620,34752,550,35302,,,32540,550,33090,33190,550,33740,34070,550,34620,34752,550,35302,,,32540,550,33090,33190,550,33740,34070,550,34620,34752,550,35302,,,,,,,9280,9374,9374,9674,1500,1500,1500,1500,5940,5940,5940,5940,1500,1500,1500,1500,1000,2580,2580,2580
145707,3200,1154,100,8902,1154,278,10928,1154,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2816,1154,3970,2944,1154,4098,3200,1154,4354,3200,1154,4354,,,8589,1154,9743,8902,1154,10056,8902,1154,10056,8902,1154,10056,,,10580,1154,11734,10928,1154,12082,10928,1154,12082,10928,1154,12082,,,1300,1300,946,946,,,,,,,,,6121,6121,6872,6872,6488,6488,5374,5374,6488,6488,5374,5374
145725,48555,1820,1517,48555,1820,1517,48555,1820,1517,29052,1770,1614,29052,1770,1614,29052,1770,1614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50850,560,50850,560,45872,1774,47646,47480,1800,49280,48670,1820,50490,48670,1820,50490,,,45872,1774,47646,47480,1800,49280,48670,1820,50490,48670,1820,50490,,,45872,1774,47646,47480,1800,49280,48670,1820,50490,48670,1820,50490,,,1250,1250,1200,1200,13192,13582,15328,15240,3728,4208,4150,4150,10800,10800,10800,10800,5958,5358,5300,5300,5958,5358,5300,5300
